"pci_2015","iri_in_m_2015","fid","oid","featureid","strsegid","networkid","branchid","networknam","branchname","branchuse","from","sectionid","to","category","rank","stsegmtid","surface","area","length","width","assetnhood","cagclass","lane_cnt","objectid","rptclass","slablength","slabwidth","id","constructi","latitude","longitude","polygonid","pointid","strlabel"
"83","113","2773","2773","HAM34316","4224847427945655585231","Cincinnati","Easte2772","Cinti2015","Eastern Av","Roadway","Linwood Av","2773","Heekin Av","4","S","3399","AC","42974","1103","39","LINWOOD","4","4","7715","MINOR",,,"4589","1990-01-01T00:00:00.000","39.121614264463","-84.4164089934528","885","16905","EASTERN AV"
"83","113","2773","2773","HAM34316","4224847427945655585231","Cincinnati","Easte2772","Cinti2015","Eastern Av","Roadway","Linwood Av","2773","Heekin Av","4","S","3399","AC","42974","1103","39","LINWOOD","4","4","7715","MINOR",,,"4589","1990-01-01T00:00:00.000","39.1221589759555","-84.4158844174278","885","16906","EASTERN AV"
"83","113","2773","2773","HAM34316","4224847427945655585231","Cincinnati","Easte2772","Cinti2015","Eastern Av","Roadway","Linwood Av","2773","Heekin Av","4","S","3399","AC","42974","1103","39","LINWOOD","4","4","7715","MINOR",,,"4589","1990-01-01T00:00:00.000","39.1236260678401","-84.4145559789731","885","16907","EASTERN AV"
"83","113","2773","2773","HAM34316","4224847427945655585231","Cincinnati","Easte2772","Cinti2015","Eastern Av","Roadway","Linwood Av","2773","Heekin Av","4","S","3399","AC","42974","1103","39","LINWOOD","4","4","7715","MINOR",,,"4589","1990-01-01T00:00:00.000","39.1242705741481","-84.4139745935236","885","16908","EASTERN AV"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1414823161283","-84.4665584429373","886","16909","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1414921485069","-84.4665252150582","886","16910","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415016452251","-84.4664915369539","886","16911","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415108843648","-84.4664578516364","886","16912","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415197803702","-84.4664241567131","886","16913","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415283332412","-84.4663904521845","886","16914","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415366369272","-84.4663562986939","886","16915","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415445965583","-84.46632213673","886","16916","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415522139553","-84.4662879651873","886","16917","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415595812464","-84.4662533458149","886","16918","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415665970293","-84.4662191574332","886","16919","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415733645073","-84.4661845212728","886","16920","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.141579701493","-84.4661498730672","886","16921","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415857892727","-84.4661147770584","886","16922","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.141591526445","-84.4660801120676","886","16923","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1415970144109","-84.4660449992744","886","16924","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416021508691","-84.466010317475","886","16925","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.141606951664","-84.4659751854565","886","16926","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416132969595","-84.4659400966212","886","16927","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416193846756","-84.4659050005775","886","16928","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416249647152","-84.4658694495043","886","16929","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416301950487","-84.4658343294762","886","16930","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416350888369","-84.4657987580477","886","16931","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416395548146","-84.4657631758101","886","16932","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416435912001","-84.4657275815572","886","16933","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.14164728445","-84.4656919777069","886","16934","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416504700223","-84.4656559188308","886","16935","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416533914448","-84.4656202933952","886","16936","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416558051894","-84.4655842129352","886","16937","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416578683281","-84.4655485634998","886","16938","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416595102449","-84.4655124614582","886","16939","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.141660809026","-84.4654763498226","886","16940","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416616716454","-84.4654406668216","886","16941","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416621130427","-84.4654045312163","886","16942","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416622104034","-84.4653683859936","886","16943","DUCK CREEK RD"
"66","176","3050","3050","HAM26378","3760780181937611291877","Cincinnati","Duck 3049","Cinti2015","Duck Creek Rd","Roadway","Trimble Av","3050","Bevis Av","4","S","3264","AC","11574","265","44","EVANSTON","4","4","23218","MINOR",,,"4232","1990-01-01T00:00:00.000","39.1416618716029","-84.4653326694074","886","16944","DUCK CREEK RD"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1334439821099","-84.5907737863793","927","17636","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1334369535074","-84.5906621533431","927","17637","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1334602413097","-84.5905608657266","927","17638","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1335197318951","-84.590400780807","927","17639","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1335718763725","-84.5901961030676","927","17640","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1335821545697","-84.5901089525404","927","17641","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1335836202533","-84.5900965266806","927","17642","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1335853859696","-84.590081552916","927","17643","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.13358250095","-84.5900547096032","927","17644","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1335730306579","-84.5900325377673","927","17645","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1335616418538","-84.5900172227428","927","17646","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.133508684457","-84.5899684110842","927","17647","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1334386260848","-84.5899225492766","927","17648","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1333827493922","-84.5898863251764","927","17649","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1333234725714","-84.5898396316781","927","17650","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.133272221635","-84.5897459394188","927","17651","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1331981686632","-84.5895732271833","927","17652","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1328506384278","-84.5887921458554","927","17653","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1328291517159","-84.588739662477","927","17654","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1328188879484","-84.5887117071859","927","17655","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1328104388258","-84.5886826546715","927","17656","LAFEUILLE CIR"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1328091013682","-84.588657267977","927","17657","LAFEUILLE CIR"
"40","481","8709","8708","HAM02878","2989344246429800861844","Cincinnati","Haigh8708","Cinti2015","Haight Av","Roadway","Langland St","8709","Hamilton Av","3","S","5281","AC","25908","1247","22","NORTHSIDE","5","2","25959","MINOR",,,"6702","1990-01-01T00:00:00.000","39.1697116712612","-84.5414631110267","2054","36418","HAIGHT AV"
"46","404","10239","10238","HAM38761","2395491968425257500436","Cincinnati","Lafeu10238","Cinti2015","Lafeuille Cir","Roadway","Westbrook Dr","10239","Term N Of Lafeuille Av","2","S","15044","AC","40109","2061","20","WESTWOOD","5","2","28692","MINOR",,,"8899","1990-01-01T00:00:00.000","39.1328108069219","-84.5886239195091","927","17658","LAFEUILLE CIR"
"99","168","7517","7516","HAM00171","3236864990334376129833","Cincinnati","Dutch7516","Cinti2015","Dutch Colony Dr","Roadway","Winneste Av","7517","Hebron Ct","1","S","3338","AC","23212","666","36","WINTON HILLS","5","4","28785","MINOR",,,"4317","1990-01-01T00:00:00.000","39.1901322105051","-84.5143943261359","891","16995","DUTCH COLONY DR"
"99","168","7517","7516","HAM00171","3236864990334376129833","Cincinnati","Dutch7516","Cinti2015","Dutch Colony Dr","Roadway","Winneste Av","7517","Hebron Ct","1","S","3338","AC","23212","666","36","WINTON HILLS","5","4","28785","MINOR",,,"4317","1990-01-01T00:00:00.000","39.1901716091023","-84.5146213185175","891","16996","DUTCH COLONY DR"
"99","168","7517","7516","HAM00171","3236864990334376129833","Cincinnati","Dutch7516","Cinti2015","Dutch Colony Dr","Roadway","Winneste Av","7517","Hebron Ct","1","S","3338","AC","23212","666","36","WINTON HILLS","5","4","28785","MINOR",,,"4317","1990-01-01T00:00:00.000","39.1901848282858","-84.5147941838112","891","16997","DUTCH COLONY DR"
"99","168","7517","7516","HAM00171","3236864990334376129833","Cincinnati","Dutch7516","Cinti2015","Dutch Colony Dr","Roadway","Winneste Av","7517","Hebron Ct","1","S","3338","AC","23212","666","36","WINTON HILLS","5","4","28785","MINOR",,,"4317","1990-01-01T00:00:00.000","39.1902285802856","-84.5155511101348","891","16998","DUTCH COLONY DR"
"99","168","7517","7516","HAM00171","3236864990334376129833","Cincinnati","Dutch7516","Cinti2015","Dutch Colony Dr","Roadway","Winneste Av","7517","Hebron Ct","1","S","3338","AC","23212","666","36","WINTON HILLS","5","4","28785","MINOR",,,"4317","1990-01-01T00:00:00.000","39.1902798877344","-84.5170383419284","891","16999","DUTCH COLONY DR"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1548043533147","-84.5633584204742","947","17880","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1548325037976","-84.5633632150988","947","17881","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1548604674889","-84.5633688860882","947","17882","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.154888243488","-84.5633754334169","947","17883","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1549159103867","-84.5633833014727","947","17884","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1549433905138","-84.5633920447398","947","17885","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1549706751063","-84.5634021050422","947","17886","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1549976864518","-84.563413039177","947","17887","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1550245188465","-84.5634244089903","947","17888","BALTIMORE AV"
"64","164","3220","3220","HAM29968","2832098788828435766324","Cincinnati","Balti3219","Cinti2015","Baltimore Av","Roadway","Iroll Av","3220","Montana Av","4","S","779","AC","97060","2737","37","FAY APARTMENTS","4","4","25775","MINOR",,,"1028","1990-01-01T00:00:00.000","39.1550509767559","-84.5634375315121","947","17889","BALTIMORE AV"
