"asset","assetnhood","distance_traveled","heading","id_ham_pvmnt_plygn","latitude","loadts","longitude","odometer","ppolylabel","reasons","reasons_text","speed","streetfrom","streetto","time"
"158","WEST PRICE HILL","0.6","NNE","S-HAM38887","39.12035","20210104073009","-84.598438","138635.9","KELLYWOOD AV","11","Standard Event","6.5","GUERLEY RD","TERM N OF GUERLEY RD","20210104072924"
"448","WEST PRICE HILL","0.6","W","I-GJ08573211","39.11331","20210104142426","-84.587659","20877.2","GLENWAY AV & RUTLEDGE AV","11","Standard Event","26.1",,,"20210104142324"
"206","ENGLISH WOODS","1","NWW","S-HAM62393","39.142448","20210104084633","-84.55482","156587.6","WESTWOOD NORTHERN BLVD","11","Standard Event","42.0","WESTWOOD NORTHERN BLVD","U TURN ACCS","20210104084551"
"383","WEST PRICE HILL","0","NNW","S-HAM13573","39.116536","20210104112454","-84.615338","33991.3","ALCLIFF LN","10","Motion Start","7.2","HIGHVIEW DR","WILLNET DR","20210104112450"
"302","OVER-THE-RHINE","0.1","SEE","S-HAM20036","39.121013","20210104070011","-84.524956","50175","MOHAWK ST","10","Motion Start","7.1","MANCHESTER AV","BYRON ST","20210104070009"
"219","EAST PRICE HILL","0.2","S","S-HAM02224","39.108641","20210104095736","-84.572443","149593.9","ENRIGHT AV","11","Standard Event","12.1","WIEMAN AV","VAN VEY ST","20210104095701"
"48",,"0","N",,"39.142352","20210103201428","-84.534252","97510.5",,"10","Motion Start","4.3",,,"20210103201424"
"240","LOWER PRICE HILL","1.3","SSW","S-HAM01673","39.104591","20210104103120","-84.55352","95435.2","STATE AV","9","Motion Stop","0.0","HATMAKER ST","PARDEE AL","20210104103117"
"484","WEST PRICE HILL","0","SSW","S-HAM02422","39.113857","20210104110638","-84.601172","7464.6","CORONADO AV","9","Motion Stop","0.0","NEBRASKA AV","ZULA AV","20210104110635"
"451","EAST PRICE HILL","0.6","N","S-HAM12960","39.098581","20210104094800","-84.563084","156009.3","HAWTHORNE AV","9","Motion Stop","0.0","MURDOCK AV","CAMERON PL","20210104094759"
"470","NORTHSIDE","1.1","NNE","S-HAM02650","39.170553","20210104103759","-84.547383","91868.2","VIRGINIA AV","9","Motion Stop","0.0","BRUCE AV","MARTHA AV","20210104103757"
"219","EAST PRICE HILL","0","N","S-HAM02437","39.107918","20210104084313","-84.567511","149587.5","WOODLAWN AV","10","Motion Start","3.8","PRICE AV","OSAGE AV","20210104084310"
"319",,"2.2","E","B-3108619","39.187188","20210104133744","-84.635749","33243.1","I-74 EB EXWY BRIDGE OVER HAFT RD","11","Standard Event","63.6",,,"20210104133741"
"300","FAY APARTMENTS","0.9","SE","S-HAM52882","39.174633","20210104130801","-84.587212","50866.8","I-74 EB EXWY","11","Standard Event","62.1","NORTH BEND RD TO I-74 EB EXWY RAMP","MONTANA AV TO I-74 EB EXWY RAMP","20210104130552"
"206","OVER-THE-RHINE","1.3","SE","S-HAM19176","39.120094","20210104102817","-84.525344","156593.3","CENTRAL PKWY","10","Motion Start","5.2","CENTRAL AV","RAVINE ST","20210104102816"
"100","EAST PRICE HILL","0.1","W","I-GJ09933135","39.106044","20210104090455","-84.572056","78992.3","W 8TH ST & TERRY ST","10","Motion Start","3.6",,,"20210104090455"
"115",,"0.6","SSE","S-HAM53542","39.26028","20210104134418","-84.602948","58783.6","COLERAIN RD","11","Standard Event","37.7","DRY RIDGE RD","DRY RIDGE RD","20210104134359"
"63","HYDE PARK","1.6","NE","I-GJ20023522","39.138351","20210104004011","-84.454544","99218.7","DANA AV & MADISON RD & OBSERVATORY AV","10","Motion Start","10.6",,,"20210104003940"
"448",,"0.1","SWW",,"39.266844","20210104121433","-84.594071","20854.8",,"9","Motion Stop","0.0",,,"20210104121430"
"260","EAST PRICE HILL","0","S","S-HAM39217","39.110653","20210104110650","-84.559685","52031.9","PARKSON PL","9","Motion Stop","0.0","WARSAW AV","TERM N OF WARSAW AV","20210104110649"
"40","EAST PRICE HILL","0.5","S","S-HAM01996","39.116799","20210104115720","-84.560034","80023.7","GRAND AV","11","Standard Event","30.4","W LIBERTY ST","THERESA ST","20210104115708"
"309","MOUNT WASHINGTON","1.2","SEE","S-HAM25688","39.10469","20210104182828","-84.393514","23551.8","BEECHMONT AV","11","Standard Event","35.4","ANDETP|CINC CORPLINE","RANCHVALE DR","20210104182808"
"470","CORRYVILLE","0.9","E","I-GJ15223474","39.135413","20210104093613","-84.510577","91855.7","VINE ST & E MARTIN LUTHER KING JR DR & JEFFERSON AV & W MARTIN LUTHER KING JR DR","10","Motion Start","8.7",,,"20210104093611"
"467","WALNUT HILLS","0.8","NE","S-HAM20380","39.122239","20210104131310","-84.492681","56866.1","GILBERT AV","11","Standard Event","47.2","SINTON AV","WINDSOR ST","20210104131238"
"388","EAST PRICE HILL","1","S","S-HAM02056","39.110835","20210104074806","-84.560639","31920.4","GRAND AV","11","Standard Event","24.8","WARSAW AV","RING PL","20210104074751"
"466","WEST END","0.6","SSE","S-HAM19123","39.112247","20210104090432","-84.520861","7277.5","CENTRAL PKWY","11","Standard Event","23.0","FUGATE AL","W LIBERTY ST","20210104090258"
"305","OVER-THE-RHINE","0","W","S-HAM21673","39.113117","20210104130334","-84.518359","44887.2","W LIBERTY ST","10","Motion Start","5.0","RACE ST","PLEASANT ST","20210104130331"
"336","EVANSTON","0.1","W","S-HAM26388","39.1446","20210104103720","-84.468376","22156.8","CLARION AV","10","Motion Start","3.3","MONTGOMERY RD","TRIMBLE AV","20210104103718"
"308","CAMP WASHINGTON","0","S","S-HAM27264","39.144226","20210104102132","-84.538456","31565.7","COLERAIN AV","11","Standard Event","22.4","MONMOUTH AV","SASSAFRAS ST","20210104102116"
"461","MOUNT WASHINGTON","0","S","S-HAM14771","39.094144","20210104131042","-84.38807","9096.3","OXFORD AV","9","Motion Stop","0.0","CORBLY ST","PLAZA AV","20210104131041"
"41","MADISONVILLE","0.2","NW","S-HAM55428","39.159942","20210104082039","-84.404395","34836.6","RED BANK RD","9","Motion Stop","0.0","MEDPACE WY","RED BANK EXWY","20210104082036"
"307","WESTWOOD","0","NEE","S-HAM37699","39.123204","20210104095549","-84.588275","33000.4","DUNHAM WY","11","Standard Event","16.8","DUNHAM LN","TERM NW OF DUNHAM LN","20210104095527"
"451",,"0.1","NNW",,"39.105522","20210104100621","-84.682523","156018.6",,"12","Power On","29.8",,,"20210104100619"
"393",,"0","SSE",,"39.067652","20210104093647","-84.429222","33813.8",,"11","Standard Event","6.8",,,"20210104093642"
"255","HEIGHTS","0.3","S","S-HAM33136","39.125082","20210104121115","-84.523075","197594.7","STRATFORD AV","9","Motion Stop","0.0","WARNER ST","W MCMILLAN ST","20210104121112"
"154","EAST PRICE HILL","-47.4","S","I-GJ10343024","39.095953","20210104075953","-84.567775","81767.6","CRESTLINE AV & BEAUMONT PL","9","Motion Stop","0.0",,,"20210104075953"
"410","COLLEGE HILL","0.8","N","S-HAM10899","39.200726","20210104044233","-84.520888","88163.6","WINTON RD","11","Standard Event","21.1","OAKFIELD AV","W NORTH BEND RD","20210104044222"
"158",,"2.1","SW","S-HAM52811","39.239502","20210104142047","-84.623903","138717.8","I-275 WB EXWY","11","Standard Event","63.2","I-275 WB EXWY TO BLUE ROCK RD RAMP","BLUE ROCK RD TO I-275 WB EXWY RAMP","20210104141827"
"399","SOUTH FAIRMOUNT","0","NWW","S-HAM02680","39.126254","20210104073116","-84.560252","36025.1","QUEEN CITY AV","11","Standard Event","18.5","VAN HART ST","CLIFFORD ST","20210104073036"
"481","EAST PRICE HILL","0.5","S","S-HAM02071","39.099483","20210104102538","-84.565331","7909.6","PURCELL AV","11","Standard Event","22.8","MURDOCK AV","BASSETT RD","20210104102509"
"484","WESTWOOD","2.4","N","S-HAM54382","39.162223","20210104135052","-84.602073","7471.6","BOUDINOT AV","11","Standard Event","7.4","LUCAS RD","WESTWOOD NORTHERN BLVD","20210104135047"
"466","WESTWOOD","0.6","W","S-HAM37699","39.123173","20210104094210","-84.589173","7285.6","DUNHAM WY","10","Motion Start","6.2","DUNHAM LN","TERM NW OF DUNHAM LN","20210104094209"
"102",,"1.1","NEE","S-HAM35140","39.254685","20210104121611","-84.600226","75240.3","I-275 EB EXWY TO COLERAIN RD RAMP","11","Standard Event","6.0","I-275 EB EXWY","COLERAIN RD RAMP","20210104121606"
"466","EAST PRICE HILL","1.2","SSW","I-GJ10473148","39.107157","20210104091739","-84.565773","7281.2","ELBERON AV & PRICE AV","10","Motion Start","7.5",,,"20210104091738"
"93","MOUNT AIRY","1.9","S","S-HAM29935","39.164414","20210104021236","-84.552523","16741.4","COLERAIN AV","10","Motion Start","7.7","WEST FORK RD","AMMON AV","20210104021236"
"255","CUF","0.2","NWW","S-HAM19816","39.128988","20210104114359","-84.528462","197592.1","W MCMILLAN ST","11","Standard Event","4.4","FAIRVIEW PARK DR","CLEMMER AV","20210104114350"
"486",,"1.3","NEE",,"39.103876","20210104102544","-84.514386","1962.1",,"11","Standard Event","20.3",,,"20210104102458"
"114","WEST PRICE HILL","0.1","SSE","S-HAM13542","39.114547","20210104120201","-84.607425","155459.1","COVEDALE AV","11","Standard Event","20.6","SEIBEL LN","HIGHVIEW DR","20210104120115"
"308","WEST END","1.9","NWW","S-HAM64293","39.122757","20210104092959","-84.534695","31553.9","HARRISON AV","11","Standard Event","32.3","WINCHELL AV","SPRING GROVE AV","20210104092943"
"464","CAMP WASHINGTON","0.6","NEE","I-GJ12393648","39.151664","20210104081027","-84.542232","8830.9","SPRING GROVE AV & RALSTON AV","9","Motion Stop","0.0",,,"20210104081024"
"92","WEST END","0.1","SSE","I-GJ14243140","39.105394","20210104093819","-84.522303","87990","JOHN ST & OLD COURT ST","10","Motion Start","6.2",,,"20210104093817"
"307","WEST PRICE HILL","0","SE","S-HAM01799","39.118091","20210104120611","-84.598878","33012.2","GLENWAY AV","9","Motion Stop","0.0","OVERLOOK AV","RULISON AV","20210104120608"
"102",,"1.1","N","S-HAM29861","39.181042","20210104120253","-84.604342","75229.5","NORTH BEND RD","10","Motion Start","5.7","MERCY WEST BLVD","BOOMER RD","20210104120253"
"401","WALNUT HILLS","0","SEE","S-HAM63673","39.134101","20210104093637","-84.48815","55504.6","E MARTIN LUTHER KING JR DR","11","Standard Event","18.6","E MLK JR DR TO I-71 NB EXWY RAMP","GILBERT AV","20210104093624"
"336","EAST WALNUT HILLS","0.3","N","S-HAM05752","39.130627","20210104122125","-84.472384","22164","FAIRFIELD AV","11","Standard Event","13.2","MADISON RD","DESALES LN","20210104122017"
"483","MOUNT AUBURN","0.2","SE","S-HAM08521","39.119053","20210104100736","-84.516764","8379.1","MULBERRY ST","11","Standard Event","15.7","LOTH ST","RICE ST","20210104100726"
"480","MILLVALE","0.6","NNW","S-HAM21938","39.139734","20210104144641","-84.549253","7712.5","BEEKMAN ST","11","Standard Event","28.5","YONKERS AV","MOOSEWOOD AV","20210104144518"
"48","NORTH AVONDALE","0.3","W","S-HAM18219","39.16072","20210104171929","-84.495936","97571.4","E MITCHELL AV","11","Standard Event","31.7","GLENCROSS AV","PARKER PL","20210104171704"
"317","WEST PRICE HILL","0","NEE","S-HAM03377","39.10521","20210104102105","-84.594364","38218.5","CAPPEL DR","9","Motion Stop","0.0","DELRIDGE DR","SCHULTE DR","20210104102102"
"474","HYDE PARK","0.2","W","S-HAM07799","39.142486","20210104095549","-84.454847","3336.5","DANA AV","9","Motion Stop","0.0","DUCK CREEK RD TO DANA AV RAMP","MADISON RD","20210104095546"
"215",,"0","SSE",,"39.272005","20210104100831","-84.597167","94580.6",,"10","Motion Start","6.3",,,"20210104100828"
"261","CBD/RIVERFRONT","0.5","W","S-HAM27770","39.101081","20210104115238","-84.505253","55937.6","E 4TH ST","11","Standard Event","15.1","IOLA AL","LUDLOW ST","20210104115200"
"317","WEST PRICE HILL","0","E","S-HAM03379","39.10464","20210104104000","-84.591957","38218.9","DELRIDGE DR","10","Motion Start","5.1","WILBUD DR","CAPPEL DR","20210104103957"
"467",,"0","SSE","I-GJ24343549","39.139787","20210104092620","-84.404386","56841.9","COLUMBIA EB PKWY TO RED BANK RAMP & RED BANK TO COLUMBIA EB PKWY RAMP & RED BANK RD","11","Standard Event","23.3",,,"20210104092333"
"63","KENNEDY HEIGHTS","0.9","N","S-HAM59872","39.174589","20210104041931","-84.416413","99241","KENNEDY AV","11","Standard Event","8.7","HILL AND DALE","TERM N OF","20210104041833"
"391","MOUNT AUBURN","0.1","SE","S-HAM38555","39.11718","20210104094938","-84.512677","32953.8","DORSEY ST","10","Motion Start","6.9","TERM NW OF DORSEY ST SPLIT","MAIN ST","20210104094936"
"130","WEST PRICE HILL","0","NEE","S-HAM03326","39.108613","20210104130110","-84.587437","80047","ST WILLIAMS AV","10","Motion Start","4.1","SUNSET AV","RUTLEDGE AV","20210104130107"
"374","WEST PRICE HILL","0.2","S","S-HAM38887","39.118573","20210104110350","-84.59811","34068.8","KELLYWOOD AV","9","Motion Stop","0.0","GUERLEY RD","TERM N OF GUERLEY RD","20210104110347"
"438","MOUNT ADAMS","0","N","I-GJ16443188","39.109246","20210104080611","-84.496734","24365.1","HATCH ST & BELVEDERE ST","9","Motion Stop","0.0",,,"20210104080538"
"369","SOUTH CUMMINSVILLE","0","E","S-HAM21878","39.149046","20210104081325","-84.547696","86130.7","MILLCREEK RD","11","Standard Event","19.3","LLEWELLYN ST","GERINGER ST","20210104081230"
"388","SEDAMSVILLE","0.8","NEE","S-HAM12995","39.086513","20210104151343","-84.574501","31936","RIVER RD","9","Motion Stop","0.0","ILLINOIS AV","HILLSIDE AV","20210104151341"
"100","EAST PRICE HILL","0","SSW","S-HAM02383","39.096461","20210104102738","-84.567713","78994.2","CRESTLINE AV","10","Motion Start","3.1","ROSECLIFF DR","MOULTON AV","20210104102735"
"401",,"0","NEE",,"39.107663","20210104063345","-84.520342","55478.5",,"9","Motion Stop","0.0",,,"20210104063343"
"195","WINTON HILLS","0.7","N","S-HAM00160","39.189416","20210104113720","-84.514456","30416.8","WINNESTE AV","11","Standard Event","26.1","STRAND LN","DUTCH COLONY DR","20210104113636"
"478","CUF","1.3","NNW","I-GJ13353433","39.131962","20210104013520","-84.531531","1279.3","CENTRAL PKWY & MARSHALL AV","10","Motion Start","6.4",,,"20210104013516"
"469","EAST WESTWOOD","1.4","NNW","S-HAM11841","39.142379","20210104120040","-84.562192","68347.5","BALTIMORE AV","10","Motion Start","4.3","YOAST AV","WESTWOOD NORTHERN BLVD","20210104120036"
"307","WEST PRICE HILL","0","N","S-HAM34449","39.116554","20210104123346","-84.584739","33015.9","SUNSET AV","9","Motion Stop","0.0","GLENWAY AV","RAPID RUN PIKE","20210104123344"
"320","WEST PRICE HILL","0","NW","I-GJ07563266","39.118205","20210104100737","-84.598917","77323.4","CLEVES WARSAW PIKE & GUERLEY RD & GLENWAY AV","9","Motion Stop","0.0",,,"20210104100734"
"450","SAYLER PARK","1.7","NNW","S-HAM11176","39.124876","20210104130948","-84.70385","20070.7","RIVER RD","11","Standard Event","52.6","WILKINS SHORT RD","THORNTON AV","20210104130738"
"336","EVANSTON","0.2","W","I-GJ18843553","39.141471","20210104104537","-84.467848","22157.3","DUCK CREEK RD & HUDSON AV","11","Standard Event","5.9",,,"20210104104400"
"469","WEST PRICE HILL","0.7","NWW","S-HAM03367","39.107825","20210104131850","-84.592201","68356.7","W 8TH ST","11","Standard Event","30.4","SCHIFF AV","HERMOSA AV","20210104131839"
"450","SAYLER PARK","0.4","SWW","S-HAM09861","39.108098","20210104092026","-84.684484","20059.3","MERIDIAN ST","10","Motion Start","6.1","PRESCOTT ST","HILLSIDE AV","20210104092023"
"197","SOUTH FAIRMOUNT","1.1","NW","S-HAM32312","39.125194","20210104110043","-84.544144","82724.3","STATE AV","11","Standard Event","35.4","HARRISON AV","BEEKMAN ST","20210104105855"
"328","CLIFTON","0","NNW","S-HAM62324","39.1514","20210104110218","-84.534382","73790.6","LUDLOW AV","11","Standard Event","25.5","LAFAYETTE AV","COLLEGE DR","20210104110106"
"328","OVER-THE-RHINE","0.8","S","I-GJ14563251","39.115597","20210104102522","-84.518295","73783.2","RACE ST & W ELDER ST","9","Motion Stop","0.0",,,"20210104102521"
"461","CALIFORNIA","1.9","S","S-HAM19045","39.074811","20210104085941","-84.420565","9085.7","KELLOGG AV","11","Standard Event","35.4","CANOE CT","APPLE HILL RD","20210104085808"
"380","WESTWOOD","0","E","S-HAM09746","39.134541","20210104035318","-84.597472","22694.3","QUEEN CITY AV","11","Standard Event","31.7","EAST TOWER DR","TIMBERCREST DR","20210104035144"
"450","SAYLER PARK","0","NNW","S-HAM00321","39.10658","20210104090117","-84.68284","20058.2","HILLSIDE AV","10","Motion Start","8.3","CIST ST","WHIPPLE ST","20210104090114"
"229","EAST WALNUT HILLS","2.9","W","S-HAM21534","39.12979","20210104090054","-84.474456","90234.2","MADISON RD","9","Motion Stop","0.0","HACKBERRY ST","CLEINVIEW AV","20210104090050"
"158",,"0","N",,"39.147813","20210104065532","-84.548027","138629.2",,"10","Motion Start","4.7",,,"20210104065521"
"328","COLLEGE HILL","0.6","N","S-HAM00876","39.202972","20210104004559","-84.550127","73699.6","CARY AV","9","Motion Stop","0.0","ELKTON PL","W NORTH BEND RD","20210104004555"
"395","LINWOOD","1.9","SW","S-HAM14515","39.124571","20210104124328","-84.41373","40246.9","EASTERN AV","11","Standard Event","29.9","HEEKIN AV","RUSSELL AV","20210104124325"
"481",,"1.6","SSW","S-HAM02298","39.117158","20210104070900","-84.549786","7903.4","LEHMAN RD","11","Standard Event","19.0","RADCLIFF DR","WING ST","20210104070745"
"215",,"0.2","N",,"39.272184","20210104102456","-84.597118","94581",,"11","Standard Event","8.5",,,"20210104102337"
"465","SOUTH CUMMINSVILLE","1.9","E","S-HAM21878","39.149059","20210104152055","-84.548134","8981.9","MILLCREEK RD","11","Standard Event","24.2","LLEWELLYN ST","GERINGER ST","20210104152003"
"393","MOUNT LOOKOUT","1.9","SEE","S-HAM09835","39.133106","20210104082048","-84.434362","33804.5","PAXTON AV","11","Standard Event","28.6","PINERIDGE AV","LINWOOD AV","20210104082027"
"229",,"0.2","SSE","S-HAM21634","39.176199","20210104110129","-84.602898","90260.4","NORTH BEND RD","11","Standard Event","42.3","RACKACRES DR","KLEEMAN RD","20210104105945"
"100","EAST PRICE HILL","0.1","N","I-GJ10343183","39.110174","20210104113103","-84.567208","78995.8","WARSAW AV & WOODLAWN AV","9","Motion Stop","0.0",,,"20210104113100"
"308","WEST END","0","S","S-HAM32217","39.109511","20210104125123","-84.527796","31581.2","LINN ST","9","Motion Stop","0.0","EZZARD CHARLES DR","GENEVAVIEW ST","20210104125120"
"215","MOUNT AIRY","2.2","SSE","S-HAM20560","39.184395","20210104085900","-84.567754","94566.5","COLERAIN AV","11","Standard Event","37.5","HAWAIIAN TER","SHEPHERD RD","20210104085759"
"395","WALNUT HILLS","0.4","NNE","B-3106802","39.118337","20210104151646","-84.498908","40266.7","I-71 NB EXWY BRIDGE OVER EDEN PARK DR, FLORENCE AV","11","Standard Event","54.8",,,"20210104151505"
"391","MOUNT AUBURN","0","E","S-HAM26098","39.114482","20210104090816","-84.504787","32952.5","SLACK ST","10","Motion Start","5.6","YOUNG ST","ELIJAH AL","20210104090813"
"410","CUF","0.1","S","S-HAM19842","39.126263","20210104023258","-84.525734","88145.9","RAVINE ST","11","Standard Event","12.4","TILLOTSON ST","ADA ST","20210104023047"
"367","CAMP WASHINGTON","0","N","S-HAM27289","39.136592","20210104035321","-84.537237","31212.1","COLERAIN AV","10","Motion Start","4.3","RACHEL ST","HOPPLE ST","20210104035318"
"458","EAST PRICE HILL","0","N","S-HAM01936","39.110227","20210104100256","-84.572399","8304.6","ENRIGHT AV","10","Motion Start","3.1","VAN VEY ST","ST LAWRENCE AV","20210104100254"
"320","WESTWOOD","1.2","W","S-HAM00070","39.148759","20210104133710","-84.585188","77380.6","WESTWOOD NORTHERN BLVD","11","Standard Event","41.0","FERNCROFT DR","MILLRICH AV","20210104133640"
"127",,"2.7","N","S-HAM29861","39.18072","20210104101038","-84.604255","115893.1","NORTH BEND RD","11","Standard Event","36.3","MERCY WEST BLVD","BOOMER RD","20210104101036"
"373","HYDE PARK","1.2","E","S-HAM36140","39.12637","20210104090414","-84.448169","46628.9","AMBLESIDE PL","9","Motion Stop","0.0","TERM S OF GRANDIN RD","GRANDIN RD","20210104090411"
"374","WEST PRICE HILL","0.1","W","S-HAM01778","39.11842","20210104103422","-84.597836","34068.3","GUERLEY RD","9","Motion Stop","0.0","TUXWORTH AV","KELLYWOOD AV","20210104103421"
"219",,"4.2","NEE","S-HAM52864","39.196235","20210104115849","-84.665343","149623.4","I-74 EB EXWY","11","Standard Event","58.2","I-74 EB EXWY TO RYBOLT RD RAMP","HARRISON RD TO I-74 EB EXWY RAMP","20210104115809"
"318","WEST END","0","NW","S-HAM25759","39.107307","20210104115257","-84.523488","15169.5","MOUND ST","11","Standard Event","4.3","CHESTNUT ST","CLARK ST","20210104115150"
"474","MOUNT LOOKOUT","0.1","SSE","S-HAM37774","39.125459","20210104123409","-84.439259","3359.3","LOWER GRANDIN RD","9","Motion Stop","0.0","GRANDIN RIDGE DR","TERM SE OF GRANDIN RIDGE DR","20210104123407"
"300","SEDAMSVILLE","0.1","SW","S-HAM65155","39.093239","20210104100430","-84.561412","50825.3","RIVER RD","9","Motion Stop","0.0","MT ECHO DR","RIVER RD","20210104100426"
"393","EAST END","0","SEE","S-HAM35767","39.123081","20210104085147","-84.457662","33808.8","GOTHAM PL","11","Standard Event","31.7","TERM S OF RIVERSIDE DR","RIVERSIDE DR","20210104084906"
"393","NORTH FAIRMOUNT","0.6","SSE","S-HAM02744","39.137431","20210104142551","-84.560251","33869.1","BALTIMORE AV","11","Standard Event","24.2","BRESTEL RD","BRINKMEIER AV","20210104142521"
"195","WEST PRICE HILL","0.1","E","I-GJ06953369","39.127763","20210104090614","-84.605899","30401.9","BOUDINOT AV & GLENWAY AV & CROOKSHANK RD","11","Standard Event","10.7",,,"20210104090319"
"401","CAMP WASHINGTON","2.5","S","S-HAM21915","39.148685","20210104140853","-84.541542","55558","SPRING GROVE AV","11","Standard Event","44.1","BRASHEARS ST","RALSTON AV","20210104140814"
"486",,"2.1","NWW",,"39.143632","20210104151055","-84.537529","1989",,"9","Motion Stop","0.0",,,"20210104151051"
"483","MOUNT AUBURN","0","SE","S-HAM32234","39.118342","20210104101113","-84.515855","8379.2","MULBERRY ST","9","Motion Stop","0.0","RICE ST","FRINTZ ST","20210104101113"
"383","WEST PRICE HILL","0","N","S-HAM38885","39.116997","20210104094106","-84.60514","33989.5","CHEREVILLA LN","9","Motion Stop","0.0","TERM S OF WILLNET DR","WILLNET DR","20210104094105"
"480","EAST PRICE HILL","0","S","S-HAM02434","39.106589","20210104082253","-84.575701","7663","KIRBERT AV","9","Motion Stop","0.0","W 8TH ST","WIEMAN AV","20210104082249"
"276","WEST PRICE HILL","0.2","E","S-HAM03726","39.119538","20210104142216","-84.604894","80522.1","RELLEUM AV","11","Standard Event","19.3","GLENWAY AV","COVEDALE AV","20210104142117"
"173","CORRYVILLE","0.2","S","S-HAM33117","39.138229","20210103205350","-84.50962","103886.1","VINE ST","11","Standard Event","25.5","GOODMAN DR","E SHIELDS ST","20210103205219"
"482","SAYLER PARK","0.2","SSW","I-FJ98503329","39.126297","20210104100517","-84.703651","8583.4","GRACELY DR & KIRKWOOD LN","9","Motion Stop","0.0",,,"20210104100517"
"456","EAST END","1.2","SSW","S-HAM18997","39.111236","20210104121207","-84.489737","9393.9","RIVERSIDE DR","10","Motion Start","9.3","BAINS ST","KEMPER LN","20210104121204"
"367","CUF","0","N","S-HAM32164","39.122633","20210104022326","-84.526072","31209","RAVINE ST","11","Standard Event","6.8","KLOTTER AV","CITY VIEW PL","20210104022234"
"475","WALNUT HILLS","0.4","N","S-HAM27976","39.127748","20210104105958","-84.494948","5268.5","MAY ST","10","Motion Start","8.4","CROWN ST","WILLIAM H TAFT RD","20210104105954"
"161","WEST PRICE HILL","0","SE","S-HAM01799","39.117491","20210104103719","-84.598091","117082.2","GLENWAY AV","10","Motion Start","5.7","OVERLOOK AV","RULISON AV","20210104103716"
"93","COLLEGE HILL","0","W","S-HAM01979","39.197971","20210104005616","-84.55376","16737.2","CEDAR AV","9","Motion Stop","0.0","LATHROP PL","BELMONT AV","20210104005615"
"380","WESTWOOD","0.6","S","I-GJ06983380","39.128978","20210104023126","-84.605445","22693.1","BOUDINOT AV & GLENHILLS WY","11","Standard Event","24.2",,,"20210104023024"
"153","COLLEGE HILL","0","N","S-HAM18945","39.197225","20210104113223","-84.545899","140577.3","HAMILTON AV","9","Motion Stop","0.0","LLANFAIR AV","CEDAR AV","20210104113222"
"482",,"0.3","SSE",,"39.12478","20210104100953","-84.700652","8583.7",,"10","Motion Start","3.1",,,"20210104100951"
"391","MOUNT AUBURN","0","W","S-HAM27852","39.113092","20210104071407","-84.505223","32951.2","MILTON ST","10","Motion Start","8.5","YOUNG ST","HIRAM ST","20210104071404"
"464","LOWER PRICE HILL","0","N","S-HAM08778","39.108737","20210104150259","-84.552279","8850.8","STATE AV","11","Standard Event","21.7","GEST ST","WILDER AV","20210104150030"
"318","SOUTH CUMMINSVILLE","3.5","SE","S-HAM61483","39.16104","20210104132327","-84.553141","15207","I-74 EB TO COLERAIN AVE ACCS RAMP","11","Standard Event","51.8","I-74 EB","COLERAIN AVE ACCS RAMP","20210104132127"
"470","NORTHSIDE","0.4","SW","I-GJ12173867","39.1714","20210104130131","-84.543953","91877.6","HAMILTON AV & FREDERICK AV","11","Standard Event","29.8",,,"20210104130030"
"440",,"0","E",,"39.107964","20210104053900","-84.548449","9509.6",,"10","Motion Start","5.8",,,"20210104053859"
"480",,"2.1","SWW","S-HAM52813","39.226017","20210104131810","-84.656662","7693.3","I-275 WB EXWY","11","Standard Event","62.0","RRCC WB TO I-275 WB RAMP","I-275 WB TO I-74 EB RAMP","20210104131748"
"481","EAST PRICE HILL","0.1","NNE","S-HAM60619","39.101099","20210104101319","-84.561674","7909","GRAND AV","9","Motion Stop","0.0","BASSETT RD","NONALY AV","20210104101318"
"250",,"1.5","E","S-HAM50731","39.101105","20210104084559","-84.672933","106852.4","HILLSIDE AV","11","Standard Event","35.4","BENDER RD","CINC|DELHTP CORPLINE","20210104084538"
"448","WESTWOOD","0.3","N","S-HAM03091","39.136076","20210104111631","-84.604716","20837.3","BOUDINOT AV","10","Motion Start","4.3","WEST TOWER AV","QUEEN CITY AV","20210104111628"
"450",,"2.4","NE","S-HAM52812","39.21925","20210104132336","-84.667695","20082.8","I-275 EB EXWY","11","Standard Event","46.8","I-74 WB TO I-275 EB RAMP","I-275 EB TO RRCC EB RAMP","20210104132334"
"383","WEST PRICE HILL","0","S","S-HAM13544","39.115275","20210104100241","-84.60639","33989.8","MORADO DR","10","Motion Start","4.6","LIMBERLOST LN","WILLNET DR","20210104100238"
"93",,"0.2","SSW","S-HAM58092","39.202587","20210104001857","-84.559588","16733.5","LOCKER CT","10","Motion Start","5.2","JESSE LN","TERM NE OF JESSE LN","20210104001825"
"487","ROSELAWN","1.2","NWW","I-GJ18044111","39.191828","20210104121350","-84.474981","4628","E SEYMOUR AV & PADDOCK RD & E SEYMOUR AV","9","Motion Stop","0.0",,,"20210104121350"
"446","NORTHSIDE","0","N","S-HAM07341","39.157921","20210104090457","-84.53877","23651.3","OLD LUDLOW AV","10","Motion Start","3.1","WILLIAM P DOOLEY BYPS","HOFFNER ST","20210104090452"
"449","CUF","0.2","E","S-HAM19822","39.130177","20210104113411","-84.529866","18183.5","STRAIGHT ST","9","Motion Stop","0.0","WAGNER ST","W MCMICKEN AV","20210104113338"
