"file_number","file_name","location_acres","decision_date","allocation_area","planning_area","location_description","use_type_1","number_of_houses_1","use_type_2","number_of_houses_2","use_type_3","number_of_houses_3","coordinates"
"SDP-05-061","EMERSON","1.922","2005-03-04T00:00:00.000","Southeast","Southeast","W SIDE OF STEPHENS RD S OF GORMAN RD","Single Family Detached","10",,,,,"(39.1331, -76.8491)"
"SDP-06-062","SCOTT FARM","3.265","2006-02-06T00:00:00.000","Columbia","Columbia","TERMINUS OF WALTER SCOTT WAY","Single Family Detached","6",,,,,"(39.1903, -76.9189)"
"SDP-07-111","HARWOOD PARK","0.12","2007-07-18T00:00:00.000","Elkridge","Elkridge","LOUDON AVE AT SYCAMORE AVE","Single Family Detached","1",,,,,"(39.1972, -76.7391)"
"SDP-01-055","NOTTINGHAM VILLAGE","0.14","2000-12-18T00:00:00.000","Elkridge","Elkridge","TERMINUS OF MERRYMAKER WAY","Single Family Detached","1",,,,,"(39.198, -76.7737)"
"SDP-05-110","BUTLER PROPERTY","0.55","2005-09-27T00:00:00.000","Elkridge","Elkridge","S SIDE OF HUNT CLUB RD AT BAUMAN DR","Single Family Detached","1",,,,,"(39.2086, -76.7436)"
"SDP-08-046","ELKRIDGE VILLAGE CENTRE","2.97","2008-10-01T00:00:00.000","Route 1","Elkridge","E OF OLD WATERLOO RD, NE OF BALT-WASH BLVD","Single Family Attached","32","SFA-MIHU","11",,,"(39.1756, -76.7781)"
"SDP-04-022","HOLLENBAUGH PROPERTY","1.14","2004-03-18T00:00:00.000","Ellicott City","Ellicott City","N SIDE US RT 40 400' E OF PEBBLE BEACH DR","Single Family Detached","3",,,,,"(39.2829, -76.8727)"
"SDP-11-018","HARWOOD PARK","0.1377","2011-04-15T00:00:00.000","Elkridge","Elkridge","SW SIDE OF ATHOL AVE & BEECHFIELD AVE","Single Family Detached","1",,,,,"(39.1918, -76.7364)"
"SDP-02-111","CHERRYTREE PARK","7.794","2002-12-31T00:00:00.000","Southeast","Southeast","SE QUADRANT OF US RT 29 & MD RT 216","Single Family Detached","10","Single Family Attached","65","SFA-MIHU","9","(39.1426, -76.9)"
"SDP-02-130","MARTIN'S GATE","1.509","2002-08-23T00:00:00.000","Ellicott City","Ellicott City","SOUTH SIDE OF MD RT 99 400' WEST OF ROSE TRAIL","Single Family Detached","3",,,,,"(39.2991, -76.8596)"
"SDP-11-043","Howard Square","3.8","2012-03-09T00:00:00.000","Elkridge","Elkridge","E OF PORT CAPITAL DR, NW OF US RT. 1","Single Family Attached","42","SFA-MIHU","14",,,"(39.1735, -76.7837)"
"SDP-07-007","FOX HUNT ESTATES","4.386","2013-03-13T00:00:00.000","Elkridge","Elkridge","E SIDE MEADOWRIDGE RD N OF WESLEY LANE","Single Family Attached","28","SFA-MIHU","4",,,"(39.2067, -76.7808)"
"SDP-01-090","VILLAGE OF RIVER HILL","0.434","2001-03-30T00:00:00.000","Columbia","Columbia","S SIDE INDIAN SUMMER DR OPPOSITE SUMMER SKY PATH","Single Family Detached","3",,,,,"(39.2126, -76.9291)"
"SDP-08-012","MAPLE LAWN FARMS","0.737","2007-12-11T00:00:00.000","Southeast","Southeast","S SIDE WATER ST","Single Family Detached","9",,,,,"(39.1539, -76.8968)"
"SDP-05-039","HOLIDAY HILLS","1.258","2005-04-14T00:00:00.000","Southeast","Southeast","N SIDE HUNTING LN 1200' W OF NEWBERRY DR","Single Family Detached","1",,,,,"(39.179, -76.8897)"
"SDP-06-077","OWEN WOODS","2.299","2007-04-24T00:00:00.000","Columbia","Columbia","OWEN BROWN RD WEST OF STEVENS FOREST RD","Single Family Detached","4",,,,,"(39.2035, -76.8469)"
"SDP-05-098","BOWEN'S PLANTATION","1.07","2005-11-09T00:00:00.000","Ellicott City","Ellicott City","NE SIDE MONTGOMERY RD 200' S OF WOOD POINT PL","Single Family Detached","2",,,,,"(39.23, -76.7906)"
"SDP-01-016","ECKERS HOLLOW","18.05","2001-06-15T00:00:00.000","Columbia","Columbia","SE QUAD OF OAKLAND MILLS RD & OLD MONTGOMERY RD","Single Family Detached","56",,,,,"(39.2049, -76.8317)"
"SDP-04-021","COLUMBIA TOWN CENTER","0.958","2003-12-04T00:00:00.000","Columbia","Columbia","NE SIDE WINCOPIN CIR","APT","48",,,,,"(39.217, -76.8561)"
"SDP-00-135","VILLAGE OF RIVER HILL","2.43","2000-08-14T00:00:00.000","Columbia","Columbia","QUIET WAYS CT & S OF QUIET WAYS CT","Single Family Detached","13",,,,,"(39.2084, -76.9304)"
"SDP-11-044","The Groves at Emerson","1.422","2011-07-06T00:00:00.000","Southeast","Southeast","N OF SKYLARK BLVD E OF WINTER SUN RD","Single Family Detached","7",,,,,"(39.1419, -76.8562)"
"SDP-06-082","BLOOM PROPERTY","1.38","2006-06-21T00:00:00.000","Columbia","Columbia","OWEN BROWN RD OPPOSITE ORIENT LN","Single Family Detached","2",,,,,"(39.2032, -76.8483)"
"SDP-03-054","KEFAUVER PROPERTY","3.877","2003-03-24T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF OLD FREDERICK RD 470' S OF DANIELS RD","Single Family Detached","1",,,,,"(39.3028, -76.8036)"
"SDP-02-144","EMERSON","1.437","2002-07-29T00:00:00.000","Southeast","Southeast","SW OF GORMAN RD WEST OF I-95","Single Family Detached","6",,,,,"(39.1429, -76.8567)"
"SDP-14-025","WRJ PROPERTY","1.16","2014-06-03T00:00:00.000","Established Communities","Elkridge","MONTGOMERY RD ACROSS FROM HUNT CLUB RD","Single Family Detached","1",,,,,"(39.2121, -76.7455)"
"SDP-07-004","POE PROPERTY","0.549","2007-01-02T00:00:00.000","Columbia","Columbia","S SIDE OWEN BROWN RD 100' W OF WOODLEIGH DR","Single Family Detached","1",,,,,"(39.2003, -76.8712)"
"SDP-01-042","DOVES LANDING","1.53","2001-01-26T00:00:00.000","Ellicott City","Ellicott City","SW SIDE OF ST. JOHN'S LANE & SOUTHVIEW RD","Single Family Detached","3",,,,,"(39.2935, -76.8363)"
"SDP-02-032","STONE MANOR","4.29","2001-12-21T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF STONECREST DR","Single Family Detached","12",,,,,"(39.2493, -76.801)"
"SDP-01-072","FONT HILL","1.28","2001-02-20T00:00:00.000","Elkridge","Elkridge","E SIDE FONT RD S OF ILCHESTER RD","Single Family Detached","3",,,,,"(39.2273, -76.7854)"
"SDP-03-051","FOREST HILLS","1.45","2002-12-05T00:00:00.000","Columbia","Columbia","W SIDE OF TROTTER RD OPPOSITE SOUTH WIND CIRCLE","Single Family Detached","1",,,,,"(39.2097, -76.9195)"
"SDP-10-004","The Bluffs at Whitetail Woods III","0.168","2009-12-01T00:00:00.000","Elkridge","Elkridge","S SIDE FLOREY RD OPPOSITE SECOND AVE","Single Family Detached","1",,,,,"(39.1995, -76.7205)"
"SDP-17-034","DORSEY GLEN","6.5494","2017-08-09T00:00:00.000","Established Communities","Elkridge","DORSEY RUN RD AT SOUTH OF DORSEY RD","Single Family Detached","15",,,,,"(39.1808, -76.7562)"
"SDP-01-096","GTW'S WAVERLY WOODS","2.84","2001-05-25T00:00:00.000","Ellicott City","Ellicott City","N SIDE OF BIRMINGHAM WAY W OF DORCHESTER WAY","Single Family Attached","41",,,,,"(39.3099, -76.8859)"
"SDP-14-002","MAPLE LAWN FARMS","1.85","2013-10-30T00:00:00.000","SE - Growth & Revitalization","Southeast","ELMWOOD AVE AT IAGER BLVD","Single Family Detached","9",,,,,"(39.1592, -76.9109)"
"SDP-02-110","WOODS AT PATAPSCO RIM","0.846","2002-09-18T00:00:00.000","Ellicott City","Ellicott City","SE SIDE OLD FREDERICK RD 700' N ROLLING RIDGE CT___________________________","Single Family Detached","1",,,,,"(39.3067, -76.8015)"
"SDP-10-009","OBERLE PROPERTY","0.53","2010-03-05T00:00:00.000","Southeast","Southeast","NW QUADRANT OF HUNTING LN & NEWBERRY DR","Single Family Detached","1",,,,,"(39.1788, -76.8855)"
"SDP-16-049","MAPLE LAWN FARMS","2.82","2016-05-24T00:00:00.000","SE - Growth & Revitalization","Southeast","FEDERAL, DAIRY, GREEN AND HOLSTEIN STREETS","Single Family Detached","12",,,,,"(39.1609, -76.9162)"
"SDP-99-143","GERMAN PROPERTY","5.42","2000-10-12T00:00:00.000","Ellicott City","Ellicott City","W SIDE BETHANY LN S OF PATUXENT OVERLOOK CT","Single Family Detached","17",,,,,"(39.2864, -76.86)"
"SDP-10-094","Woodcrest II","1.087","2010-08-10T00:00:00.000","Elkridge","Elkridge","TERMINUS OF EMA CT","Single Family Detached","4",,,,,"(39.1978, -76.7914)"
"SDP-14-037","PATUXENT VIEW, LOT 9","0.879","2014-03-24T00:00:00.000","Established Communities","Ellicott City","OLD FREDERICK RD W OF MARRIOTTSVILLE RD","Single Family Detached","1",,,,,"(39.3168, -76.9024)"
"SDP-07-041","HARWOOD PARK","0.14","2007-03-05T00:00:00.000","Elkridge","Elkridge","NE SIDE LOUDON AVE 200' SE OF MELROSE AVE","Single Family Detached","1",,,,,"(39.1942, -76.7356)"
"SDP-14-015","BRANDON JONES PROPERTY  (6017 DEER RIDGE LANE)","0.57","2014-08-01T00:00:00.000","Established Communities","Elkridge","TERMINUS OF DEER RIDGE LN","Single Family Detached","0",,,,,"(39.2076, -76.7489)"
"SDP-03-157","MAKOWSKI PROPERTY","0.646","2003-12-22T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF MULLINEAUX LN","Single Family Detached","1",,,,,"(39.2887, -76.8645)"
"SDP-06-123","PARTHEMOS PROPERTY III","0.74","2007-01-12T00:00:00.000","Ellicott City","Ellicott City","WEST SIDE OF CHATHAM RD 450' NORTH OF WAYCROSS RD","Single Family Detached","2",,,,,"(39.2671, -76.8341)"
"SDP-04-097","COLUMBIA HILLS CORPORATION PROPERTY","0.82","2004-11-08T00:00:00.000","Ellicott City","Ellicott City","S SIDE SYBERT DR 200' E OF PARKVALE RD","Single Family Detached","1",,,,,"(39.2422, -76.827)"
"SDP-09-054","ELLICOTT SQUARE","0.279","2009-07-16T00:00:00.000","Ellicott City","Ellicott City","S OF RT. 40 N OF FREDERICK RD W OF CEMETERY LN","Single Family Attached","6",,,,,"(39.2835, -76.8774)"
"SDP-01-075","VILLAGE OF RIVER HILL","0.322","2001-02-07T00:00:00.000","Columbia","Columbia","S SIDE RIPPLING WATER WALK 100' NE GREAT STAR DR","Single Family Detached","1",,,,,"(39.2053, -76.9271)"
"SDP-06-145","FARMVIEW","1.46","2008-03-03T00:00:00.000","Ellicott City","Ellicott City","SW QUADRANT ROGERS AVE & ORCHARD AVE","Single Family Detached","2",,,,,"(39.3014, -76.8191)"
"SDP-03-015","HIDDEN VALLEY","0.463","2002-11-05T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF ELLICOTT VIEW RD","Single Family Detached","2",,,,,"(39.2607, -76.804)"
"SDP-04-051","SUZANNE FROCK PROPERTY","1","2004-02-04T00:00:00.000","Ellicott City","Ellicott City","S SIDE OF REED LN 800' W OF BETHANY LN","Single Family Detached","1",,,,,"(39.2902, -76.8603)"
"SDP-14-081","HIGH RIDGE MEADOWS, SEC. 1  (DEER SPRINGS)","23.9","2015-03-30T00:00:00.000","Established Communities","Southeast","INTERSECTION OF OLD SCAGGSVILLE RD & HIGH RIDGE RD","Single Family Detached","54",,,,,"(39.118, -76.8632)"
"SDP-11-017","Deer Ridge Point","0.609","2011-03-22T00:00:00.000","Ellicott City","Elkridge","W SIDE OF DEER RIDGE LN","Single Family Detached","1",,,,,"(39.2086, -76.7501)"
"SDP-08-042","HARWOOD PARK","0.161","2008-06-18T00:00:00.000","Elkridge","Elkridge","NE SIDE FOREST AVE SE OF HIGHLAND AVE_","Single Family Detached","2",,,,,"(39.1944, -76.7395)"
"SDP-10-072","MT. HEBRON MEADOW   (DAMPMAN PROPERTY)","2.331","2012-09-18T00:00:00.000","Ellicott City","Ellicott City","NE SIDE OLD ST JOHNS LN N OF I-70 AND S OF OLD FREDERICK RD","Single Family Detached","4",,,,,"(39.2968, -76.8436)"
"SDP-03-135","NORDAU SUBDIVISION","1.744","2003-11-14T00:00:00.000","Southeast","Southeast","SE SIDE MISSION RD 300' NE OF JONES RD","Single Family Detached","7",,,,,"(39.1565, -76.8152)"
"SDP-00-095","KUMMER PROPERTY","0.83","2000-05-12T00:00:00.000","Ellicott City","Ellicott City","SW OF OLD FREDERICK RD & DANIELS RD","Single Family Detached","2",,,,,"(39.3052, -76.809)"
"SDP-02-090","STONE MANOR","4.019","2002-05-30T00:00:00.000","Ellicott City","Ellicott City","STONECREST DR & POPLAR CREEK CT","Single Family Detached","12",,,,,"(39.2492, -76.8024)"
"SDP-01-127","MILES PROPERTY","1.957","2001-08-10T00:00:00.000","Elkridge","Elkridge","TERMINUS OF WARRENS WAY","Single Family Detached","4",,,,,"(39.2031, -76.7408)"
"SDP-08-021","DANIELS MILL OVERLOOK","0.658","2008-04-10T00:00:00.000","Ellicott City","Ellicott City","S SIDE STONEHOUSE DR SE OF PATAPSCO VALLEY DR","Single Family Detached","1",,,,,"(39.3002, -76.8135)"
"SDP-15-018","MAPLE LAWN FARMS","0.27","2014-11-20T00:00:00.000","SE - Growth & Revitalization","Southeast","NORTH SIDE OF IAGER BLVD","Single Family Detached","1",,,,,"(39.1596, -76.9152)"
"SDP-13-017","Hollifield Hills","8.947","2013-03-12T00:00:00.000","Ellicott City","Ellicott City","TERMINUS OF MILLERS WAY DR","Single Family Detached","24",,,,,"(39.3087, -76.8111)"
"SDP-11-006","Garber Property","0.5","2010-12-13T00:00:00.000","Southeast","Southeast","N SIDE OF GORMAN RD 1050 FT W OF FOUNDRY ST","Single Family Detached","1",,,,,"(39.1339, -76.8289)"
"SDP-03-124","KINGSBRIDGE AT BURLEIGH MANOR","0.717","2003-05-05T00:00:00.000","Ellicott City","Ellicott City","E SIDE KINGSWAY CT S OF KINGSBRIDGE RD","Single Family Detached","1",,,,,"(39.2635, -76.8734)"
"SDP-15-060","TURLEY'S OVERLOOK","1.546","2015-10-23T00:00:00.000","Established Communities","Elkridge","ILCHESTER RD AT TALBOT LANDING","Single Family Detached","3",,,,,"(39.2299, -76.7753)"
"SDP-07-088","EBERHART PROPERTY","0.81","2007-07-13T00:00:00.000","Ellicott City","Ellicott City","EAST SIDE OF HIGH RIDGE RD 950' S OF CHURCH LANE RD","Single Family Detached","1",,,,,"(39.2929, -76.8016)"
"SDP-05-071","GLYNCHESTER FARM","0.487","2005-03-15T00:00:00.000","Elkridge","Elkridge","N SIDE ELLIS LN","Single Family Detached","1",,,,,"(39.2324, -76.7689)"
"SDP-13-076","Kings Arms, Section 5","0.82","2013-10-04T00:00:00.000","Established Communities","Southeast","WHISKEY BOTTOM RD OPPOSITE LILAC PARK DR","Single Family Detached","5",,,,,"(39.1221, -76.8391)"
"SDP-07-097","PROPERTY OF THEODORE & GLENNA GREEN","0.18","2007-09-21T00:00:00.000","Ellicott City","Ellicott City","S SIDE FREDERICK RD 1000' W OF ELLICOTT MILLS DR","Single Family Detached","1",,,,,"(39.2692, -76.8049)"
"SDP-05-101","HANOVER'S GRANT","0.518","2006-03-16T00:00:00.000","Elkridge","Elkridge","TERMINUS OF JULIE ANN DR","Single Family Detached","3",,,,,"(39.1969, -76.7251)"
"SDP-03-173","EMERSON","1.547","2003-09-23T00:00:00.000","Southeast","Southeast","W OF I-95, N OF RT 216 & SW OF GORMAN RD","Single Family Detached","9",,,,,"(39.1371, -76.8618)"
"SDP-06-151","MAPLE LAWN FARMS","2.18","2006-02-01T00:00:00.000","Southeast","Southeast","MAPLE LAWN BLVD S OF TILGHMAN ST","Single Family Attached","35",,,,,"(39.1547, -76.9021)"
"SDP-01-137","REBECCA DORSEY","0.281","2001-11-09T00:00:00.000","Elkridge","Elkridge","S SIDE OF DORSEY RD 700' W OF MAGNOLIA AVE","Single Family Detached","1",,,,,"(39.1822, -76.7536)"
"SDP-08-036","HOFFMAN PROPERTY","0.52","2008-06-02T00:00:00.000","Ellicott City","Ellicott City","E SIDE HIGH RIDGE RD 600' S OF IVY DR","Single Family Detached","1",,,,,"(39.2923, -76.8022)"
"SDP-06-086","SAINT JOHN'S POINT","1.03","2006-07-24T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF ST. JOHN'S LN N OF HIGH POINT RD","Single Family Detached","2",,,,,"(39.2621, -76.8246)"
"SDP-07-030","TROTTER PINES","1.04","2007-11-06T00:00:00.000","Columbia","Columbia","W SIDE OF TROTTER RD N OF SUMMER SUNRISE DR","Single Family Detached","4",,,,,"(39.1986, -76.9227)"
"SDP-06-087","DELANEY PROPERTY","1.11","2006-08-09T00:00:00.000","Elkridge","Elkridge","S SIDE OF HUNT CLUB RD","Single Family Detached","1",,,,,"(39.205, -76.7406)"
"SDP-07-026","PROPERTY @ 5824 RACE RD","0.79","2008-04-10T00:00:00.000","Elkridge","Elkridge","NW SIDE RACE RD N OF CHURCH AVE","Single Family Detached","1",,,,,"(39.2103, -76.7071)"
"SDP-02-099","STONE LAKE","5.41","2002-08-01T00:00:00.000","Southeast","Southeast","N SIDE OF GORMAN RD OPPOSITE STEPHENS RD","Single Family Attached","36",,,,,"(39.1375, -76.8442)"
"SDP-06-109","HANNON PROPERTY","1.395","2007-03-09T00:00:00.000","Ellicott City","Ellicott City","WEST SIDE OF THE TERMINUS OF RIDGE TREE COURT.","Single Family Detached","1",,,,,"(39.3076, -76.8458)"
"SDP-05-125","SOUTHERN HOMES","0.37","2006-02-27T00:00:00.000","Columbia","Columbia","S SIDE OF COLEMAN THOMAS RD","Single Family Detached","1",,,,,"(39.1686, -76.833)"
"SDP-02-023","ST. JOHN'S DELIGHT","0.32","2002-04-05T00:00:00.000","Ellicott City","Ellicott City","S SIDE OF ST. JOHN'S LN 300' E OF SHADE DR","Single Family Detached","1",,,,,"(39.2947, -76.8404)"
"SDP-03-014","RED HILL BRANCH OVERLOOK & KOCH PROPERTY","6.988","2003-01-08T00:00:00.000","Ellicott City","Ellicott City","S SIDE OF HORSESHOE RD OPPOSITE ROSECROFT TERR","Single Family Detached","21",,,,,"(39.2284, -76.8058)"
"SDP-00-107","VILLAGE OF RIVER HILL","1.55","2000-05-31T00:00:00.000","Columbia","Columbia","TERMINUS OF WESTERN SEA RUN","Single Family Detached","8",,,,,"(39.2137, -76.9301)"
"SDP-07-071","NORTH LAUREL","0.531","2007-08-07T00:00:00.000","Southeast","Southeast","NE QUADRANT NORTH LAUREL RD & BALTIMORE AVE","Single Family Detached","2",,,,,"(39.1119, -76.8425)"
"SDP-13-001","Chojnowski Property","0.53","2013-06-17T00:00:00.000","Established Communities","Ellicott City","TERMINUS OF IVY DR","Single Family Detached","1",,,,,"(39.2932, -76.8012)"
"SDP-05-085","CRESTLEIGH SUBDIVISION","1.19","2005-09-29T00:00:00.000","Ellicott City","Ellicott City","E SIDE OF WOODLEY RD N OF WHITEHALL RD","Single Family Detached","2",,,,,"(39.2579, -76.8265)"
"SDP-15-015","HIGH RIDGE MEADOWS, SECTION TWO","13.044","2015-07-21T00:00:00.000","Established Communities","Southeast","INTERSECTION OF OLD SCAGGSVILLE RD & HIGH RIDGE RD","Single Family Detached","27","Single Family Attached","48",,,"(39.1196, -76.8618)"
"SDP-05-090","COLUMBIA TOWN CENTER","1.46","2006-10-13T00:00:00.000","Columbia","Columbia","NE SIDE WINCOPIN CIR","APT","160",,,,,"(39.2169, -76.8571)"
"SDP-04-104","STONE LAKE","0.309","2004-04-15T00:00:00.000","Southeast","Southeast","DEEP WATER LN OPPOSITE WEATHERED STONE WAY","Single Family Detached","1",,,,,"(39.1396, -76.8359)"
"SDP-09-037","GTW'S WAVERLY WOODS, PHASE I","130.783","2010-01-21T00:00:00.000","Ellicott City","Ellicott City","W SIDE OF MARRIOTTSVILLLE RD OPPOSITE WARWICK","SFD-Age Restricted","2","SFA-Age Restricted","8",,,"(39.3114, -76.9036)"
"SDP-01-067","VILLAGE OF RIVER HILL","1.6","2001-02-09T00:00:00.000","Columbia","Columbia","TERMINUS OF LAUREL LEAVES LN & SUNLIT WATER WAY","Single Family Detached","5",,,,,"(39.2104, -76.9294)"
"SDP-05-148","SNOWDEN RIVER BUSINESS PARK","11.5","2006-06-28T00:00:00.000","Columbia","Columbia","W SIDE OF DRIED EARTH BLVD","SFA-Age Restricted","79",,,,,"(39.1936, -76.8083)"
"SDP-02-141","LOWE PROPERTY","1.02","2002-10-07T00:00:00.000","Elkridge","Elkridge","W SIDE OF ILCHESTER RD 700' S OF LANDING RD","Single Family Detached","1",,,,,"(39.234, -76.7732)"
"SDP-01-048","REINHARDT PROPERTY","5.994","2001-05-22T00:00:00.000","Ellicott City","Ellicott City","W SIDE OF OLD FREDERICK RD 200' S OF DANIELS RD","Single Family Detached","17",,,,,"(39.3044, -76.8075)"
"SDP-03-008","WEST POINT","0.83","2002-11-15T00:00:00.000","Elkridge","Elkridge","E SIDE OF HANOVER RD 200' S OF HANOVER CROSSING WAY","Single Family Detached","3",,,,,"(39.1946, -76.7222)"
"SDP-05-136","CIDER MILL - PH. 1","13.11","2005-10-12T00:00:00.000","Elkridge","Elkridge","SW SIDE OF LANDING RD 600' NW OF GROVEMONT DR","Single Family Detached","38",,,,,"(39.231, -76.7655)"
"SDP-06-146","MORGANS LANDING","3.52","2007-12-20T00:00:00.000","Southeast","Southeast","TERMINUS OF HARMONY LN","Single Family Attached","14",,,,,"(39.1239, -76.8366)"
"SDP-00-103","VILLAGE OF RIVER HILL","2.82","2000-06-06T00:00:00.000","Columbia","Columbia","DISTANT THUNDER TRL,EARLY LILACS,FLOATING CLOUDS","Single Family Detached","10",,,,,"(39.2089, -76.9256)"
"SDP-05-081","TROTTER'S GLEN","2.095","2005-05-04T00:00:00.000","Columbia","Columbia","W SIDE TROTTER RD 200' S OF TALL TIMBER DR","Single Family Detached","3",,,,,"(39.206, -76.92)"
"SDP-01-001","AMYLYNNE DORSEY","0.348","2000-10-27T00:00:00.000","Elkridge","Elkridge","S SIDE OF DORSEY RD 700' W OF MAGNOLIA AVE","Single Family Detached","1",,,,,"(39.182, -76.7532)"
"SDP-06-008","CATTERTON PROPERTY","2.92","2006-05-16T00:00:00.000","Elkridge","Elkridge","N SIDE OF MONTGOMERY RD OPPOSITE BELLANCA DR","Single Family Detached","1",,,,,"(39.2147, -76.7645)"
"SDP-01-115","THE VILLAS AT CATTAIL CREEK","19.5","2002-01-25T00:00:00.000","Rural West","Rural West","TERMINUS OF COUNTRY CLUB DR","SFD-Age Restricted","25",,,,,"(39.2752, -77.041)"
"SDP-02-022","KAISER FARM","3.07","2002-03-05T00:00:00.000","Ellicott City","Ellicott City","WEST SIDE OF US RT 40 1000' EAST OF NORTH RIDGE RD","Single Family Attached","78",,,,,"(39.2829, -76.8142)"
"SDP-06-022","HARWOOD PARK","2.81","2008-09-30T00:00:00.000","Elkridge","Elkridge","SE SIDE US RT 1 S OF LOUDON AVE","Single Family Detached","3",,,,,"(39.1971, -76.7404)"
"SDP-03-019","THE BOARMAN ESTATE","1.44","2002-11-15T00:00:00.000","Columbia","Columbia","EAST SIDE OF TROTTER RD NORTH OF SUMMER SUNRISE DR","Single Family Detached","5",,,,,"(39.1976, -76.9203)"
"SDP-08-057","CHERRYTREE PARK - REDLINE","7.994","2014-03-14T00:00:00.000","Established Communities","Southeast","W SIDE OF ICE CRYSTAL DR","APT-Age Restricted","15",,,,,"(39.1421, -76.9028)"
"SDP-03-159","EMERSON","1.283","2003-08-25T00:00:00.000","Southeast","Southeast","S SIDE SKYLARK BLVD S OF THREE MOONS WAY","Single Family Detached","8",,,,,"(39.1381, -76.8615)"
"SDP-05-120","GLYNCHESTER MANOR","2.56","2005-08-04T00:00:00.000","Elkridge","Elkridge","E SIDE OF ILCHESTER RD 700' S OF LANDING RD","Single Family Detached","8",,,,,"(39.2335, -76.7702)"
"SDP-17-053","HARBIN PROPERTY, LOT 2","1.28","2017-08-02T00:00:00.000","Established Communities","Ellicott City","NORTH CORNER OF OLD MILL ROAD AND ROUTE 99","Single Family Detached","1",,,,,"(39.2986, -76.8556)"
"SDP-13-031","WAVERLY MEWS  (WAVERLY WOODS WEST APARTMENTS)","6.689","2014-10-08T00:00:00.000","EC - Growth & Revitalization","Ellicott City","BARNSLEY WAY","APT-Age Restricted-MIHU","12","APT-Age Restricted","100",,,"(39.3115, -76.9024)"
"SDP-02-153","THE OAKS","2.315","2002-09-24T00:00:00.000","Ellicott City","Ellicott City","SW SIDE OF EDGEWOOD RD","Single Family Detached","2",,,,,"(39.2863, -76.7946)"
