"operator_id","operator_name","op_strcity","op_strzip","url","op_country","ticket_revenue","private_contract_revenue","advertising_revenue","public_contract_revenue","federal_funding_revenue","state_funding_revenue","local_funding_revenue","federal_state_local","pub_fund_type_1","pub_fund_source_1","pub_fund_prog_1","pub_fund_type_2","pub_fund_source_2","pub_fund_prog_2","pub_fund_type_3","pub_fund_source_3","pub_fund_prog_3","pub_fund_type_4","pub_fund_source_4","pub_fund_prog_4","pub_fund_type_5","pub_fund_source_5","pub_fund_prog_5","pub_fund_type_6","pub_fund_source_6","pub_fund_prog_6","pub_fund_type_7","pub_fund_source_7","pub_fund_prog_7","pub_fund_type_8","pub_fund_source_8","pub_fund_prog_8","vessel_id","vessel_name","uscg_number","in_service","carries_passengers","carries_vehicles","carries_freight","passenger_capacity","vehicle_capacity","fuel_type","fuel_other","typical_speed","year_built","mainhorsepowerahead","mainhorsepowerastern","hullmaterial","hullshape","propulsiontype","selfpropindicator","registered_breadth","registered_depth","registered_length","registered_net_tons","registered_gross_tons","vessel_ownership","vessel_owned_by","vessel_operation","vessel_operated_by","fuel_mileage","ada_accessible","engine_lifespan","census_year_miles","terminal_id","terminal_name","term_city","term_state","term_country","terminal_coordinates","terminal_coordinates_address","terminal_coordinates_city","terminal_coordinates_state","terminal_coordinates_zip","parking","local_bus","intercity_bus","local_rail","intercity_rail","terminal_ownership","terminal_owned_by","terminal_operation","terminal_operated_by","segment_id","seg_length","average_trip_time","season_start_month","season_start_day","season_end_month","season_end_day","route_rates_regulated","route_rate_regulator","passengers","vehicles","avg_daily_brd_pax","avg_daily_brd_veh","vessel1_id","vessel1_name","vessel2_id","vessel2_name","vessel3_id","vessel3_name","segment_name","seg_terminal1_id","seg_terminal2_id","seg_type","serves_nps","terminal_name1","term_city1","term_state1","term_country1","terminal_coordinates1","terminal_coordinates1_address","terminal_coordinates1_city","terminal_coordinates1_state","terminal_coordinates1_zip","parking1","local_bus1","intercity_bus1","local_rail1","intercity_rail1","terminal_ownership1","terminal_owned_by1","terminal_operation1","terminal_operated_by1","terminal_name2","term_city2","term_state2","term_country2","terminal_coordinates2","terminal_coordinates2_address","terminal_coordinates2_city","terminal_coordinates2_state","terminal_coordinates2_zip","parking2","local_bus2","intercity_bus2","local_rail2","intercity_rail2","terminal_ownership2","terminal_owned_by2","terminal_operation2","terminal_operated_by2","uscg_number1","in_service1","carries_passengers1","carries_vehicles1","carries_freight1","passenger_capacity1","vehicle_capacity1","fuel_type1","fuel_other1","typical_speed1","year_built1","mainhorsepowerahead1","mainhorsepowerastern1","hullmaterial1","hullshape1","propulsiontype1","selfpropindicator1","registered_breadth1","registered_depth1","registered_length1","registered_gross_tons1","registered_net_tons1","vessel_ownership1","vessel_owned_by1","vessel_operation1","vessel_operated_by1","fuel_mileage1","ada_accessible1","engine_lifespan1","census_year_miles1","uscg_number2","in_service2","carries_passengers2","carries_vehicles2","carries_freight2","passenger_capacity2","vehicle_capacity2","fuel_type2","fuel_other2","typical_speed2","year_built2","mainhorsepowerahead2","mainhorsepowerastern2","hullmaterial2","hullshape2","propulsiontype2","selfpropindicator2","registered_breadth2","registered_depth2","registered_length2","registered_gross_tons2","registered_net_tons2","vessel_ownership2","vessel_owned_by2","vessel_operation2","vessel_operated_by2","fuel_mileage2","ada_accessible2","engine_lifespan2","census_year_miles2","uscg_number3","in_service3","carries_passengers3","carries_vehicles3","carries_freight3","passenger_capacity3","vehicle_capacity3","fuel_type3","fuel_other3","typical_speed3","year_built3","mainhorsepowerahead3","mainhorsepowerastern3","hullmaterial3","hullshape3","propulsiontype3","selfpropindicator3","registered_breadth3","registered_depth3","registered_length3","registered_gross_tons3","registered_net_tons3","vessel_ownership3","vessel_owned_by3","vessel_operation3","vessel_operated_by3","fuel_mileage3","ada_accessible3","engine_lifespan3","census_year_miles3","surveyyear"
"263","Long Beach Transit","Long Beach","90801","http://www.lbtransit.com","United States","29","1",,"70",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"427","0.7","10","5","22","11","1","1","California Public Utilities Commission","14792",,"111",,"768","Aqua Link","1174","Aqua Link II",,,"Aquarium - Queen Mary","74","96","1","0","Aquarium","Long Beach","CA","United States","POINT (-118.199084 33.762582)",,,,,"1","1","0","0","0","0","City of Long Beach","0","City of Long Beach","Queen Mary","Long Beach","CA","United States","POINT (-118.192592 33.753866)",,,,,"1","1","0","0","0","0","City of Long Beach","0","City of Long Beach","1112573","1","1","0","0","75",,"1",,"17","2001","1220","1220","1","5","11","1","23.5","6.4","64.5","47","37","0",,"1","Catalina Express","10","0","30","5727","1231817","1","1","0","0","74",,"1",,"17","2001","1220","1220","1","4","11","1","23.7","8.8","64","58","46","0",,"1","Catalina Express","10","0","30","5727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"260","San Francisco Bay Area Water Emergency Transportation Authority (WETA)","San Francisco","94111","http://www.sanfranciscobayferry.com/weta","United States","59",,,,,,"41","1","2","Metropolitan Transportation Commission","Regional Measure 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"1955","9.2","30","1","1","12","31","1","Water Emergency Transportation Authority","3433","0","9","0","93","Encinal","833","Peralta","19","Bay Breeze","Oakland Harbor Bay - Pier 41","89","91","1","0","Oakland","Oakland","CA","United States","POINT (-122.280138 37.794488)",,,,,"1","1","0","0","0","0","City of Oakland","0","Blue & Gold Fleet (under contract to WETA)","Pier Fourty-one","San Francisco","CA","United States","POINT (-122.412218 37.809479)",,,,,"1","1","1","0","0","0","Port of San Francisco","0","Blue & Gold Fleet (under contract to WETA)","682580","1","1","0","0","395",,"1",,"25","1985","3200","3200","1","5","11","1","31.2","9.2","86.4","96","65","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","70","1","32","27865","1118810","1","1","0","0","331",,"1",,"25","2002","1600","1600","1","5","11","1","32.8","8.5","107.3","91","62","0","Water Emergency Transportation Authority","0","Blue and Gold Fleet (under contract to WETA)","50","1","25","14905","1020550","1","1","0","0","250",,"1",,"25","1994","2800","2800","1","5","11","1","29.9","9.8","88.6","97","66","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","60","1","26","33903","2016"
"185","Smith's Ferry Services Ltd.","St. Thomas","00802","http://www.bviferryservices.com","United States","85","15","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-64.840836 18.060868)",,,"VI",,,,,,,,,,,"264","21","0","1","1","12","31","1","British Virgin Islands Ports Authority","8464","0",,"0","1219","P/V Bomba Charger","849","P/V Sterling",,,"Road Town, Tortola - W. Blyden Marine Terminal","19","492","1","0","Road Town, Tortola","Tortola","VI","Virgin Island","POINT (-64.617853 18.419109)",,,,,"1","1","0","0","0","0","British Virgin Islands Ports Authority","0","British Virgin Islands Ports Authority","Edward Wilmoth Blyden","Charlotte Amalie, St. Thomas","VI","Virgin Island","POINT (-64.931038 18.339666)",,,,,"1","1","0","0","0","0","United States Virgin Islands Port Authority","0","United States Virgin Islands Port Authority","531554","1","1","0","0","149",,"1",,"26",,,,,,,"2","16.8","8.3","64.5","83","56","1",,"1",,"60","0",,,"1215138","1","1","0","0","80",,"1",,"28",,,,,,,"2","8.5","5","42","11","9","1",,"1",,"50","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1693","65","240","1","1","12","31","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","4495","1413","100","31","185","Matanuska","640","Taku","174","Malaspina","Kake - Petersburg","44","53","1","0","Kake","Kake","AK","United States","POINT (-133.921184 56.961025)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","Petersburg","Petersburg","AK","United States","POINT (-132.976177 56.808485)",,,,,"1","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","291533","1","1","1","1","450","83","1",,"16.5","1963","7200","7200","8","5","11","1","73.5","23.5","372.2","3029","1235","0","State of Alaska","0","Alaska Marine Highways","234","1","50","59582","290756","1","1","1","1","350","50","1",,"16.5","1963","8000","8000","8","5","11","1","73.5","23.5","316.9","2625","1494","0","State of Alaska","0","Alaska Marine Highway","253","1","50","40237","290288","1","1","1","1","450","83","1",,"16.5","1963","8000","8000","8","5","11","1","73.5","23.5","372.2","2928","1253","0","State of Alaska","0","Alaska Marine Highways","270","1","50","70670","2016"
"268","Island Packers Corp.","Ventura","93001","http://www.islandpackers.com","United States","99.98",,,"0.02",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"2008",,"0",,,,,"1","National Park Service",,,,,,,,,,,"Channel Islands Harbor - Prisoners Harbor Santa Cruz Island","835","896","1","1","Channel Islands Harbor","Oxnard","CA","United States","POINT (-119.227818 34.168395)",,,,,"1","0","0","0","0","1",,"2",,"Prisoners Harbor Santa Cruz Island","Channel Islands NP","CA","United States","POINT (-119.684284 34.020488)",,,,,"0","0","0","0","0","0","National Park Service","2",,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"117","Balmy Days Cruises","Boothbay Harbor","04538","http://www.balmydayscruises.com","United States","90","10",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-68.986647 45.252223)",,,"ME",,,,,,,,,,,"462","16","90","5","23","10","12","0",,"6000","0","48","0","16","Balmy Days II",,,,,"Boothbay Harbor - Monhegan Island","213","229","1","0","Boothbay Harbor","Boothbay","ME","United States","POINT (-69.62846 43.850089)",,,,,"1","0","0","0","0","1",,"1",,"Monhegan Island","Monhegan Island","ME","United States","POINT (-69.321752 43.765185)",,,,,"1","0","0","0","0","1",,"1",,"931314","1","1","0","0","130",,"1",,"11.5","1988","804",,"3","4","11","1","18.3","12.3","64.9","97","78","1",,"1",,"25","0","40","4000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"330","Sea Lion Project Ltd.","Bemus Point","14712","http://www.sealionprojectltd.com","United States","0","0","0","0","0","0","100","0","2","Sheldon Foundation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-75.544286 42.826892)",,,"NY",,,,,,,,,,,"1112","0.16","0","5","22","8","30","0",,"319","771",,,"669","Bemus Point Stow Ferry",,,,,"Stow - Bemus Point","391","354","1","0","Stow","Bemus Point","NY","United States","POINT (-79.400098 42.157116)",,,,,"1","0","0","0","0","2",,"2",,"Bemus Point","Bemus Point","NY","United States","POINT (-79.396925 42.157716)",,,,,"1","0","0","0","0","2",,"2",,,"1","1","1","0",,,"1",,,,,,,,,"2",,,,,,"1",,"1","Sea Lion Project, LTD",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"4","Catalina Express","Long Beach","90802","http://www.catalinaexpress.com","United States","96.2","2.5","0","1.3","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"523","32","90","1","1","12","31","1","California Public Utilities Commission",,,,,"60","Catalina Express","138","Islander Express","264","Super Express","Avalon - Dana Point","75","81","1","0","Avalon","Avalon","CA","United States","POINT (-118.321988 33.345097)",,,,,"0","1","1","0","0","0","City of Avalon","0","City of Avalon","Dana Point","Dana Point","CA","United States","POINT (-117.691716 33.459978)",,,,,"1","1","1","0","0","1","City of Orange","1","City of Orange","1020240","1","1","0","0","149",,"1",,"28","1994","4500","4500","3","5","11","1","22.6","8.9","88.7","99","67","1",,"1",,"6.5","1",,"55500","1020244","1","1","0","0","149",,"1",,"28","1994","4500","4500","3","5","11","1","22.6","8.9","88.7","99","67","1",,"1",,"6.5","1",,"68000","948896","1","1","0","0","149",,"1",,"26","1989","4500","4500","3","5","11","1","22.7","7.2","85.8","86","58","1",,"1",,"6","0",,"33100","2016"
"288","Put-in-Bay Boatline Co.","Put-in-Bay","43456","http://www.jet-express.com","United States","98","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-82.405897 40.056807)",,,"OH",,,,,,,,,,,"1859","18","45","5","22","9","20","1","Ohio Public Utilties Commission","23307",,"220",,"1030","Jet Express III","1201","Jet Express IV",,,"Sandusky - Put in Bay","432","431","1","0","Sandusky","Sandusky","OH","United States","POINT (-82.714752 41.458443)",,,,,"1","0","0","0","0","1",,"1",,"Put in Bay","Put-in-Bay","OH","United States","POINT (-82.816217 41.655168)",,,,,"1","1","0","0","0","1",,"1",,"1125872","1","1","0","0","147",,"1",,"31","2002","2200","2200","3","5","18","1","27.6","8.2","78.2","70","47","1",,"1",,"110","1","50","30240","1036356","1","1","0","0","147",,"1",,"29","1995","2900","2900","1","5","11","1","28.5","7.7","77.2","71","25","1",,"1",,"130","1","50","7035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"384","Washington State Ferries","Seattle","98121","www.wsdot.wa.gov/ferries","United States","72.7","1.3","0.3","0.1",,"25.6",,"1","0","Department of Homeland Security",,"0","Federal Transit Administration","5307 Urbanized Area Funds (Capital)","0","Federal Transit Administration","5309 Capital Program Funds (Capital)","0","Federal Transit Administration","5337 MAP-21 State of Good Repair (Capital)","0","US Department of Transportation","Other Grant Programs","1","Washington State","Gasoline Taxes (Operating and Capital)","1","Washington State","Motor Vehicle License Tax and Fees (Operating and Capital)","1","Washington State","MultiModal Accounting (Operating)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-120.467672 47.517368)",,,"WA",,,,,,,,,,,"457","6.4","30","1","1","12","31","1","Washington State Transportation Commission","8751","8751","24","24","360","Klahowya","346","Yakima","1265","Samish","Lopez - Friday Harbor","534","862","1","0","Lopez","Lopez Island","WA","United States","POINT (-122.883075 48.570865)",,,,,"1","0","0","0","0","0","Washington State Ferries","0","Washington State Ferries","Friday Harbor","Friday Harbor","WA","United States","POINT (-123.013971 48.535718)",,,,,"1","1","0","0","0","0","Washington State Ferries","0","Washington State Ferries","277872","1","1","1","1","800","87","1",,"13","1958","2500",,"8","5","9","1","73","23.8","298","2055","1397","0","Washington State Ferries","1","Washington State Ferries","83","1","60","37623","511823","1","1","1","1","2000","144","1",,"17","1967","8000",,"8","5","9","1","73.2","20.7","369","2705","1115","0","Washington State Ferries","0","Washington State Ferries","192","1","60","33542","1251777","1","1","1","1","1500","144","1",,"17","2015","6000","6000","8","5","11","1","83.3","24.5","347.7","3525","3055","0","Washington State Ferries","0","Washington State Ferries","176","1","60","2576","2016"
"179","Sheplers Mackinac Island Ferry Service","Mackinaw City","49701","http://sheplersferry.com","United States","99","1",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"232","Sacre Bleu","279083","1","1","0","1","150",,"1",,"10","1954","900","900","8","5","11","1","35.4","9.3","90.8","62","91","1",,"1",,"20","1",,,,,,,,"POINT (-84.711206 44.66399)",,,"MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"260","San Francisco Bay Area Water Emergency Transportation Authority (WETA)","San Francisco","94111","http://www.sanfranciscobayferry.com/weta","United States","59",,,,,,"41","1","2","Metropolitan Transportation Commission","Regional Measure 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-121.002435 37.640735)",,,"CA",,,,,,,,,,,"1145","7.3","25","1","1","12","31","1","Water Emergency Transportation Authority","144757","0","572","0","93","Encinal","833","Peralta","19","Bay Breeze","San Francisco Ferry Building - Alameda Harbor Bay","101","78","1","0","San Francisco Ferry Building","San Francisco","CA","United States","POINT (-122.393204 37.796877)",,,,,"1","1","1","1","1","0","Port of San Francisco","0","Port of San Francisco","Alameda Harbor Bay","Alameda","CA","United States","POINT (-122.257271 37.736416)",,,,,"1","1","0","0","0","0","City of Alameda","0","Blue & Gold Fleet (under contract to WETA)","682580","1","1","0","0","395",,"1",,"25","1985","3200","3200","1","5","11","1","31.2","9.2","86.4","96","65","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","70","1","32","27865","1118810","1","1","0","0","331",,"1",,"25","2002","1600","1600","1","5","11","1","32.8","8.5","107.3","91","62","0","Water Emergency Transportation Authority","0","Blue and Gold Fleet (under contract to WETA)","50","1","25","14905","1020550","1","1","0","0","250",,"1",,"25","1994","2800","2800","1","5","11","1","29.9","9.8","88.6","97","66","0","Water Emergency Transit Administration","0","Blue and Gold Fleet (under contract to WETA)","60","1","26","33903","2016"
"133","Bridgeport  and  Port Jefferson Steamboat Company","Port Jefferson","11777","http://www.88844ferry.com/","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-75.544286 42.826892)",,,"NY",,,,,,,,,,,"467","15","70","1","1","12","31","0",,"532136","234261","1458","642","1015","Grand Republic","1050","P.T. Barnum","1051","Park City","Bridgeport - Port Jefferson","112","382","2","0","Bridgeport","Bridgeport","CT","United States","POINT (-73.185432 41.175339)",,,,,"1","1","0","1","1","0","Bridgeport Port Authority","1",,"Port Jefferson","Port Jefferson","NY","United States","POINT (-73.070358 40.948147)",,,,,"0","0","0","0","0","2",,"2",,"1138010","1","1","1","0","1000","120","1",,"16.5","2003","6140","6140","8","5","11","1","52","16.5","294","1587","1079","1",,"1",,"125","1",,,"1083046","1","1","1","0","1000","120","1",,"16.5","1999","6140",,"8","5","11","1","52","16.5","290.3","1595","1084","1",,"1",,"135","1",,,"901180","1","1","1","0","1000","80","1",,"15","1986","3300",,"8","5","11","1","47","15.9","261.2","1129","833","1",,"1",,"135","1",,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1677","67","300","5","14","9","5","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","1456","296","91","19","853","Chenega",,,,,"Angoon - Sitka","30","58","1","0","Angoon","Angoon","AK","United States","POINT (-134.567169 57.472628)",,,,,"0","0","0","0","0","0","State of Alaska","0","Alaska Marine Highway","Sitka","Sitka","AK","United States","POINT (-135.381261 57.12938)",,,,,"1","1","0","0","0","0","State of Alaska","0","Alaska Marine Highway","1166054","1","1","1","1","210","31","1",,"32","2005","19310","5","1","5","18","1","59.1","17.7","219.6","1333","827","0","State of Alaska","0","Alaska Marine Highways","600","1","50","25151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1739","134","600","1","1","12","31","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","3302","1460","58","26","269","Tustumena",,,,,"Port Lions - Homer","54","40","1","0","Port Lions","Port Lions","AK","United States","POINT (-152.866066 57.872945)",,,,,"1","0","0","0","0","0","City of Port Lions","0","City of Port Lions","Homer","Homer","AK","United States","POINT (-151.411393 59.602929)",,,,,"1","0","0","0","0","0","City of Homer","0","Alaska Marine Highway","295172","1","1","1","1","160","34","1",,"13.3","1964","5100",,"8","5","11","1","59.2","17.2","266","2174","898","0","State of Alaska","0","Alaska Marine Highways","151","1","50","51378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"106","Alaska Marine Highway System","Ketchikan","99901","http://www.dot.state.ak.us/amhs","United States","30.9",,,,"0.5","68.6",,"1","0","Federal Highway Administration","Ferry Boat Program Fund","1","State of Alaska","Alaska Marine Highway System Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-147.738891 64.836661)",,,"AK",,,,,,,,,,,"1740","13","60","1","1","12","31","1","Alaska Department of Transportation and public facilities (Alaska DOT&&PF)","3535","1530","63","27","269","Tustumena",,,,,"Port Lions - Ouzinkie","54","879","1","0","Port Lions","Port Lions","AK","United States","POINT (-152.866066 57.872945)",,,,,"1","0","0","0","0","0","City of Port Lions","0","City of Port Lions","Ouzinkie","Ouzinkie","AK","United States","POINT (-152.500371 57.921233)",,,,,"1","0","0","0","0","0","City of Ouzinkie","0","City of Ouzinkie","295172","1","1","1","1","160","34","1",,"13.3","1964","5100",,"8","5","11","1","59.2","17.2","266","2174","898","0","State of Alaska","0","Alaska Marine Highways","151","1","50","51378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"244","Inter Island Boat Services Inc.","Cruz Bay, Saint John","00831","http://www.interislandboatservices.com","United States","48.4","51.6","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-64.840836 18.060868)",,,"VI",,,,,,,,,,,"3055","8","20","1","1","12","31","0",,"16414",,"45",,"800","Uncle Oscar","190","Mona Queen","490","Nsi I","West End, Tortola - Cruz Bay Creek","20","941","1","0","West End, Tortola","Tortola","VI","Virgin Island","POINT (-64.703454 18.387402)",,,,,"1","1","0","0","0","0","British Virgin Islands Ports Authority","0","British Virgin Islands Ports Authority","Cruz Bay Creek","St. John","VI","Virgin Island","POINT (-64.787144 18.321444)",,,,,"1","0","0","0","0","0","Government of British Virgin Islands","2",,,,,,,,,"0",,,,"300",,"3","4","11","1",,,,,,,,,,,,,,"582571","1","1","0","0","48",,"1",,"21","1977","700","700","1","5","11","1","14","6.2","44.8","26","18","1",,"1",,"28","0","39",,"585020","1","1","0","0","93",,"1",,"21","1977","1100","1100","1","4","11","1","18","8.3","62.6","62","50","1",,"1",,"34","0","39",,"2016"
"130","Boston Harbor Cruises LLC","Boston","02110","http://www.bostonharborcruises.com/boston-commuter-boat-services","United States","100",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-72.085064 42.268546)",,,"MA",,,,,,,,,,,"3124",,"20","1","1","12","31","1","Massachusetts Bay Transit Authority","26196",,"84",,"107","Flying Cloud","163","Lightening",,,"Hingham Shipyard - Pemberton Point","258","268","1","0","Hingham Shipyard","Hingham","MA","United States","POINT (-70.919836 42.254179)",,,,,"2","2","2","2","2","2",,"2",,"Pemberton Point","Hull","MA","United States","POINT (-70.919783 42.30286)",,,,,"1","0","0","0","0","0","Town of Hull","0","Town of Hull","1047743","1","1","0","0","149",,"1",,"25","1996","1930","1930","3","5","18","1","27.6","8.5","75.8","70","47","0","Massachusetts Bay Transit","1","Boston Harbor Cruises",,"1","25",,"1048476","1","1","0","0","149",,"1",,"25","1996","1930","1930","3","5","18","1","27.6","8.5","75.8","70","47","0","Massachusetts Bay Transit","1","Boston Harbor Cruises",,"1","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"77","Lake Michigan Car Ferry","Ludington","49431","http://www.ssbadger.com","United States","89","11",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-84.711206 44.66399)",,,"MI",,,,,,,,,,,"614","60","240","5","15","10","11","0",,,,,,"15","Badger",,,,,"Ludington - Manitowoc","292","568","2","0","Ludington","Ludington","MI","United States","POINT (-86.451149 43.949139)",,,,,"1","0","0","0","0","1",,"1",,"Manitowoc","Manitowoc","WI","United States","POINT (-87.651208 44.090224)",,,,,"1","0","0","0","0","0","City of Manitowoc","1",,"265156","1","1","1","0","600","180","5","Coal","14","1953","7000",,"8","5","21","1","59.7","20.3","393.7","4244","2033","1",,"1",,"2.3","1","100","30000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016"
"152","Ship Island Excursions","Gulfport","39501","http://www.msshipisland.com","United States","80","20",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-89.537312 32.738663)",,,"MS",,,,,,,,,,,"781","11","45","3","15","10","31","1","National Park Service","29500","0",,,"618","Gulf Islander","765","Capt Pete","688","Pan American Clipper","Gulfport - Ship Island","309","311","1","1","Gulfport Harbor Ticket Office","Gulfport","MS","United States","POINT (-89.089552 30.363755)",,,,,"1","1","0","0","0","1","Pan Isles","1",,"Ship Island National Park","Biloxi","MS","United States","POINT (-88.971415 30.214677)",,,,,"0","0","0","0","0","0","National Park Service","1",,"697509","1","1","0","0","352",,"1",,"12","1986","1530","1530","1","5","11","1","24","8.9","101.4","98","66","1","Pan Isles Incorporated","1","Pan Isles Incorporated","120","1","30",,"699790","1","1","0","0","305",,"1",,"14","1986","1300","1300","1","5","11","1","25.5","8.3","86.5","98","67","1","Pan Isles Incorporated","1","Pan Isles Incorporated","60","1","30",,"236038","1","1","0","0","169",,"1",,"12","1986","700","700","9","5","11","1","20.3","5.6","63.6","53","46","1","Pan Isles Incorporated","1","Pan Isles Incorporated","60","0","78",,"2016"
