"permitnumber","permittype","companycompany","address","cross_street","start_date","end_date"
"CBP12991","Crane, Boom, Pump Truck"," Glancy Crane","1030 Massachusetts Ave
Cambridge, MA 
(42.369733, -71.11239)",,"2012-09-19T00:00:00.000","2012-09-19T00:00:00.000"
"CBP11034","Crane, Boom, Pump Truck"," Lee Kennedy Company","420 Broadway
Cambridge, MA 
(42.372733, -71.109721)",,"2008-06-12T00:00:00.000","2008-06-13T00:00:00.000"
"CBP11707","Crane, Boom, Pump Truck"," Nstar Electric","Massachusetts Ave
Cambridge, MA 
(42.393435, -71.125779)",,"2010-01-04T00:00:00.000","2010-01-08T00:00:00.000"
"CBP13703","Crane, Boom, Pump Truck"," New England Finish","650 East Kendall St
Cambridge, MA 
(42.364531, -71.081115)",,"2014-01-21T00:00:00.000","2014-01-21T00:00:00.000"
"CBP11638","Crane, Boom, Pump Truck"," NAUSET CONSTRUCTION CORP","Corporal Mcternan St
Cambridge, MA 
(42.366794, -71.106006)","Pearl St","2009-11-10T00:00:00.000","2009-11-11T00:00:00.000"
"CBP11092","Crane, Boom, Pump Truck"," Necco Painting","42 Church St
Cambridge, MA 
(42.374313, -71.120566)",,"2008-08-01T00:00:00.000","2008-08-01T00:00:00.000"
"CBP13269","Crane, Boom, Pump Truck"," LAMOUNTAIN BROTHERS INC","287 Prospect St
Cambridge, MA 
(42.372448, -71.098858)",,"2013-04-18T00:00:00.000","2013-04-18T00:00:00.000"
"CBP11129","Crane, Boom, Pump Truck"," NES Rentals","Ames St
Cambridge, MA 
(42.361465, -71.088295)",,"2008-09-02T00:00:00.000","2008-09-05T00:00:00.000"
"CBP13117","Crane, Boom, Pump Truck"," GMS Plastering","38 Pearl St
Cambridge, MA 
(42.363907, -71.103389)",,"2012-12-05T00:00:00.000","2012-12-05T00:00:00.000"
"CBP11569","Crane, Boom, Pump Truck"," S&F Concrete Contractors","1131 Massachusetts Ave
Cambridge, MA 
(42.370913, -71.113972)",,"2009-09-23T00:00:00.000","2009-09-23T00:00:00.000"
"CBP10994","Crane, Boom, Pump Truck"," Maverick Construction","Windsor St
Cambridge, MA 
(42.365126, -71.096147)","Harvard St","2008-06-06T00:00:00.000","2008-06-06T00:00:00.000"
"CBP11204","Crane, Boom, Pump Truck"," Marr Equipment","32 Quincy St
Cambridge, MA 
(42.374191, -71.114586)",,"2008-11-05T00:00:00.000","2008-11-06T00:00:00.000"
"CBP13191","Crane, Boom, Pump Truck"," Tree Tech Inc.","1610 Massachusetts Ave
Cambridge, MA 
(42.380144, -71.119938)",,"2013-01-31T00:00:00.000","2013-01-31T00:00:00.000"
"CBP11399","Crane, Boom, Pump Truck"," Crane & Rigging Services","1 Memorial Dr
Cambridge, MA 
(42.361247, -71.081188)",,"2009-05-14T00:00:00.000","2009-05-14T00:00:00.000"
"CBP13802","Crane, Boom, Pump Truck"," K&G Entrances, Inc.","Second St
Cambridge, MA 
(42.36551, -71.079815)","Linskey Way","2014-03-25T00:00:00.000","2014-03-25T00:00:00.000"
"CBP13775","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","One Kendall Square Complex
Cambridge, MA 
(42.365487, -71.091014)",,"2014-03-08T00:00:00.000","2014-03-08T00:00:00.000"
"CBP13386","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-07-03T00:00:00.000","2013-07-03T00:00:00.000"
"CBP13129","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","225 Binney St
Cambridge, MA 
(42.366093, -71.085003)",,"2012-12-07T00:00:00.000","2012-12-07T00:00:00.000"
"CBP10971","Crane, Boom, Pump Truck"," Pick Crane","9 Oxford St
Cambridge, MA 
(42.377417, -71.116144)",,"2008-05-28T00:00:00.000","2008-05-28T00:00:00.000"
"CBP13687","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2014-01-09T00:00:00.000","2014-01-09T00:00:00.000"
"CBP11415","Crane, Boom, Pump Truck"," General Safety Services Corp","1 Hampshire St
Cambridge, MA 
(42.369424, -71.095572)",,"2009-05-29T00:00:00.000","2009-05-29T00:00:00.000"
"CBP12985","Crane, Boom, Pump Truck"," G & R Construction","24 Mt Auburn St
Cambridge, MA 
(42.370783, -71.1154)",,"2012-09-17T00:00:00.000","2012-09-21T00:00:00.000"
"CBP11011","Crane, Boom, Pump Truck"," Pureview","Sidney St
Cambridge, MA 
(42.35896, -71.104146)",,"2008-06-18T00:00:00.000","2008-06-18T00:00:00.000"
"CBP13591","Crane, Boom, Pump Truck"," Plumb House Inc.","80 Fawcett St
Cambridge, MA 
(42.392142, -71.146124)",,"2013-10-28T00:00:00.000","2013-11-02T00:00:00.000"
"CBP13745","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2014-02-07T00:00:00.000","2014-02-07T00:00:00.000"
"CBP11725","Crane, Boom, Pump Truck"," Glancy Crane","Rogers St
Cambridge, MA 
(42.366444, -71.082407)","Sixth St","2010-01-22T00:00:00.000","2010-01-22T00:00:00.000"
"CBP11266","Crane, Boom, Pump Truck"," Harnum Industries, Ltd.","Sidney St
Cambridge, MA 
(42.35896, -71.104146)","Green St","2008-12-24T00:00:00.000","2008-12-24T00:00:00.000"
"CBP13683","Crane, Boom, Pump Truck"," Barrett Tree Service East, Inc.","1 Francis Ave
Cambridge, MA 
(42.377449, -71.111705)",,"2014-01-24T00:00:00.000","2014-01-24T00:00:00.000"
"CBP13791","Crane, Boom, Pump Truck"," Skanska","181 Massachusetts Ave
Cambridge, MA 
(42.360967, -71.096143)",,"2014-03-10T00:00:00.000","2014-04-18T00:00:00.000"
"CBP10916","Crane, Boom, Pump Truck"," Pick Crane","95 Mt Auburn St
Cambridge, MA 
(42.372676, -71.120329)",,"2008-04-22T00:00:00.000","2008-04-22T00:00:00.000"
"CBP11058","Crane, Boom, Pump Truck"," Pureview","Sidney St
Cambridge, MA 
(42.35896, -71.104146)",,"2008-07-07T00:00:00.000","2008-07-07T00:00:00.000"
"CBP11155","Crane, Boom, Pump Truck"," NES Rentals","Ames St
Cambridge, MA 
(42.361465, -71.088295)",,"2008-09-15T00:00:00.000","2008-09-19T00:00:00.000"
"CBP13382","Crane, Boom, Pump Truck"," Plumb House Inc.","80 Fawcett St
Cambridge, MA 
(42.392142, -71.146124)",,"2013-07-01T00:00:00.000","2013-07-05T00:00:00.000"
"CBP11028","Crane, Boom, Pump Truck"," Julian Crane","Binney St
Cambridge, MA 
(42.365288, -71.078979)","Cardinal Medeiros Ave","2008-06-11T00:00:00.000","2008-06-13T00:00:00.000"
"CBP11485","Crane, Boom, Pump Truck"," William A. Berry & Son, Inc.","Linsky Way
Cambridge, MA 
(42.364666, -71.079371)","East Kendall St","2009-07-17T00:00:00.000","2009-07-17T00:00:00.000"
"CBP13285","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","5 Cambridge Ctr
Cambridge, MA 
(42.363563, -71.086692)",,"2013-05-04T00:00:00.000","2013-05-04T00:00:00.000"
"CBP11362","Crane, Boom, Pump Truck"," Consigli Construction Company","50 Rogers St
Cambridge, MA 
(42.365942, -71.078884)",,"2009-04-17T00:00:00.000","2009-04-17T00:00:00.000"
"CBP13169","Crane, Boom, Pump Truck"," Hartney Greymont","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-01-08T00:00:00.000","2013-01-10T00:00:00.000"
"CBP13781","Crane, Boom, Pump Truck"," Maltby & Company","70 Sparks St
Cambridge, MA 
(42.379519, -71.131205)",,"2014-03-06T00:00:00.000","2014-03-06T00:00:00.000"
"CBP11005","Crane, Boom, Pump Truck"," Bradco Supply Corp","881 Massachusetts Ave
Cambridge, MA 
(42.367915, -71.107797)",,"2008-06-06T00:00:00.000","2008-06-06T00:00:00.000"
"CBP12925","Crane, Boom, Pump Truck"," Building Restoration","9 Cambridge Ctr
Cambridge, MA 
(42.364363, -71.088592)",,"2012-08-20T00:00:00.000","2012-08-24T00:00:00.000"
"CBP13718","Crane, Boom, Pump Truck"," Marr Equipment","280 Brookline St
Cambridge, MA 
(42.357157, -71.1082)",,"2014-01-23T00:00:00.000","2014-01-23T00:00:00.000"
"CBP11376","Crane, Boom, Pump Truck"," Progressive Roofing, Inc.","Bay St
Cambridge, MA 
(42.368126, -71.11085)","Massachusetts Ave","2009-04-29T00:00:00.000","2009-04-29T00:00:00.000"
"CBP13410","Crane, Boom, Pump Truck"," M.L. McDonald Sales Co","1 Cambridge Ctr
Cambridge, MA 
(42.362894, -71.085122)",,"2013-07-20T00:00:00.000","2013-07-20T00:00:00.000"
"CBP11527","Crane, Boom, Pump Truck"," Copley Design & Development","25 Lakeview Ave
Cambridge, MA 
(42.37723, -71.138667)",,"2009-08-25T00:00:00.000","2009-08-27T00:00:00.000"
"CBP11241","Crane, Boom, Pump Truck"," Heritage Restoration, Inc.","Amherst St
Cambridge, MA 
(42.360537, -71.086008)","Ames St","2008-11-24T00:00:00.000","2008-11-28T00:00:00.000"
"CBP11587","Crane, Boom, Pump Truck"," Pj Spillane Company, Inc.","1643 Cambridge St
Cambridge, MA 
(42.374927, -71.109728)",,"2009-10-07T00:00:00.000","2009-10-07T00:00:00.000"
"CBP13164","Crane, Boom, Pump Truck"," Maltby & Company","18 Agassiz St
Cambridge, MA 
(42.384657, -71.121441)",,"2013-01-08T00:00:00.000","2013-01-08T00:00:00.000"
"CBP11098","Crane, Boom, Pump Truck"," Advance Signing","1611 Cambridge St
Cambridge, MA 
(42.374737, -71.108337)",,"2008-08-02T00:00:00.000","2008-08-02T00:00:00.000"
"CBP10857","Crane, Boom, Pump Truck"," Maltby & Company","72 Sparks St
Cambridge, MA 
(42.379869, -71.131464)",,"2008-02-12T00:00:00.000","2008-02-12T00:00:00.000"
"CBP13778","Crane, Boom, Pump Truck"," Essex Builders Corp.","168 Hampshire St
Cambridge, MA 
(42.371956, -71.098768)",,"2014-03-05T00:00:00.000","2014-03-05T00:00:00.000"
"CBP11591","Crane, Boom, Pump Truck"," Pj Spillane Company, Inc.","47 Thorndike St
Cambridge, MA 
(42.369586, -71.079608)",,"2009-10-15T00:00:00.000","2009-10-15T00:00:00.000"
"CBP10854","Crane, Boom, Pump Truck"," NES Rentals","50 Museum St
Cambridge, MA 
(42.380898, -71.113116)",,"2008-02-19T00:00:00.000","2008-02-22T00:00:00.000"
"CBP13620","Crane, Boom, Pump Truck"," Quinn Brothers of Essex","100 Smith Pl
Cambridge, MA 
(42.393111, -71.150426)",,"2013-11-15T00:00:00.000","2013-11-15T00:00:00.000"
"CBP13212","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","5 Cambridge Ctr
Cambridge, MA 
(42.363563, -71.086692)",,"2013-02-19T00:00:00.000","2013-02-19T00:00:00.000"
"CBP13165","Crane, Boom, Pump Truck"," Maltby & Company","41 Holden St
Cambridge, MA 
(42.378956, -71.10873)",,"2013-01-08T00:00:00.000","2013-01-08T00:00:00.000"
"CBP13057","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","300 Binney St
Cambridge, MA 
(42.366252, -71.087524)",,"2012-11-03T00:00:00.000","2012-11-03T00:00:00.000"
"CBP11197","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","125 Sixth St
Cambridge, MA 
(42.367378, -71.085826)",,"2008-10-15T00:00:00.000","2008-10-16T00:00:00.000"
"CBP13153","Crane, Boom, Pump Truck"," Acme Waterproofing","750 Main St
Cambridge, MA 
(42.363152, -71.096192)",,"2012-12-27T00:00:00.000","2012-12-29T00:00:00.000"
"CBP13092","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","300 Binney St
Cambridge, MA 
(42.366252, -71.087524)",,"2012-11-17T00:00:00.000","2012-11-17T00:00:00.000"
"CBP10858","Crane, Boom, Pump Truck"," Collins Crane & Rigging","One Kendall Square Complex
Cambridge, MA 
(42.365487, -71.091014)",,"2008-02-20T00:00:00.000","2008-02-20T00:00:00.000"
"CBP13244","Crane, Boom, Pump Truck"," Hub Glass Services","11 Cambridge Ctr
Cambridge, MA 
(42.364665, -71.08889)",,"2013-03-22T00:00:00.000","2013-03-22T00:00:00.000"
"CBP11163","Crane, Boom, Pump Truck"," Acme Waterproofing","233 Massachusetts Ave
Cambridge, MA 
(42.361555, -71.097155)",,"2008-09-29T00:00:00.000","2008-10-03T00:00:00.000"
"CBP13546","Crane, Boom, Pump Truck"," Jaynes Industrial","634 Massachusetts Ave
Cambridge, MA 
(42.365383, -71.103724)",,"2013-10-07T00:00:00.000","2013-10-07T00:00:00.000"
"CBP13012","Crane, Boom, Pump Truck"," Arch Painting","1030 Cambridge St
Cambridge, MA 
(42.372863, -71.094315)",,"2012-10-09T00:00:00.000","2012-10-12T00:00:00.000"
"CBP10975","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","95 Mt Auburn St
Cambridge, MA 
(42.372676, -71.120329)",,"2008-05-23T00:00:00.000","2008-05-23T00:00:00.000"
"CBP11392","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","11 Cambridge Ctr
Cambridge, MA 
(42.364665, -71.08889)",,"2009-05-16T00:00:00.000","2009-05-16T00:00:00.000"
"CBP13637","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-11-26T00:00:00.000","2013-11-26T00:00:00.000"
"CBP11604","Crane, Boom, Pump Truck"," Pureview","35 Landsdowne St
Cambridge, MA 
(42.361059, -71.099191)",,"2009-10-26T00:00:00.000","2009-10-27T00:00:00.000"
"CBP13224","Crane, Boom, Pump Truck"," Middlesex Glass","632 Massachusetts Ave
Cambridge, MA 
(42.365384, -71.103736)",,"2013-02-28T00:00:00.000","2013-02-28T00:00:00.000"
"CBP13836","Crane, Boom, Pump Truck"," Glancy Crane","3 James St
Cambridge, MA 
(42.37572, -71.123336)",,"2014-04-02T00:00:00.000","2014-04-02T00:00:00.000"
"CBP13154","Crane, Boom, Pump Truck"," Skanska","8 Education St
Cambridge, MA 
(42.369686, -71.071209)",,"2012-12-27T00:00:00.000","2012-12-27T00:00:00.000"
"CBP13634","Crane, Boom, Pump Truck"," Sugrue and Assoc.","294 Columbia St
Cambridge, MA 
(42.370332, -71.095922)",,"2013-11-26T00:00:00.000","2013-11-26T00:00:00.000"
"CBP13225","Crane, Boom, Pump Truck"," New England Waterproofing","10 Corporal Mcternan St
Cambridge, MA 
(42.366794, -71.106006)",,"2013-03-14T00:00:00.000","2013-03-14T00:00:00.000"
"CBP13401","Crane, Boom, Pump Truck"," G&M Trucking","One Kendall Square Complex
Cambridge, MA 
(42.365487, -71.091014)",,"2013-07-20T00:00:00.000","2013-07-20T00:00:00.000"
"CBP11250","Crane, Boom, Pump Truck"," Haul Away Dumpster","195 Green St
Cambridge, MA 
(42.363814, -71.102565)",,"2008-12-05T00:00:00.000","2008-12-08T00:00:00.000"
"CBP11272","Crane, Boom, Pump Truck"," Precision Crane","75 Amherst St
Cambridge, MA 
(42.360086, -71.087419)",,"2008-12-30T00:00:00.000","2008-12-30T00:00:00.000"
"CBP12851","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-07-12T00:00:00.000","2012-07-12T00:00:00.000"
"CBP11275","Crane, Boom, Pump Truck"," United Rentals","125 Mt Auburn St
Cambridge, MA 
(42.373406, -71.122981)",,"2009-01-10T00:00:00.000","2009-01-10T00:00:00.000"
"CBP11586","Crane, Boom, Pump Truck"," MJ Enterprise","1 Follen Ln
Cambridge, MA 
(42.378769, -71.122265)",,"2009-10-20T00:00:00.000","2009-10-23T00:00:00.000"
"CBP13733","Crane, Boom, Pump Truck"," Savatree","610 Franklin St
Cambridge, MA 
(42.368403, -71.11308)",,"2014-02-07T00:00:00.000","2014-02-07T00:00:00.000"
"CBP11652","Crane, Boom, Pump Truck"," Ace Restoration Company, Inc.","Harvard St
Cambridge, MA 
(42.37166, -71.112769)","Windsor St","2009-11-16T00:00:00.000","2009-11-20T00:00:00.000"
"CBP13439","Crane, Boom, Pump Truck"," Marr Equipment","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-08-03T00:00:00.000","2013-08-03T00:00:00.000"
"CBP13111","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","225 Binney St
Cambridge, MA 
(42.366093, -71.085003)",,"2012-11-29T00:00:00.000","2012-11-30T00:00:00.000"
"CBP13029","Crane, Boom, Pump Truck"," Gentle Giant","61 Otis St
Cambridge, MA 
(42.370396, -71.080407)",,"2012-10-12T00:00:00.000","2012-10-12T00:00:00.000"
"CBP11663","Crane, Boom, Pump Truck"," Nstar Electric","Garden St
Cambridge, MA 
(42.381983, -71.126634)",,"2009-12-14T00:00:00.000","2009-12-18T00:00:00.000"
"CBP11070","Crane, Boom, Pump Truck"," Glancy Crane","Binney St
Cambridge, MA 
(42.365288, -71.078979)","Sixth St","2008-07-14T00:00:00.000","2008-07-14T00:00:00.000"
"CBP13798","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","25 First St
Cambridge, MA 
(42.369737, -71.077177)",,"2014-03-26T00:00:00.000","2014-03-26T00:00:00.000"
"CBP13456","Crane, Boom, Pump Truck"," M.L. McDonald Sales Co","1 Cambridge Ctr
Cambridge, MA 
(42.362894, -71.085122)",,"2013-08-10T00:00:00.000","2013-08-10T00:00:00.000"
"CBP11590","Crane, Boom, Pump Truck"," Crane & Rigging Services","96 Amherst St
Cambridge, MA 
(42.360022, -71.087453)",,"2009-10-14T00:00:00.000","2009-10-14T00:00:00.000"
"CBP11524","Crane, Boom, Pump Truck"," Heritage Flag Co.","10 Holyoke St
Cambridge, MA 
(42.372643, -71.11821)",,"2009-09-03T00:00:00.000","2009-09-03T00:00:00.000"
"CBP11775","Crane, Boom, Pump Truck"," United Rentals - Canton","1033 Massachusetts Ave
Cambridge, MA 
(42.369716, -71.112152)",,"2010-03-26T00:00:00.000","2010-03-26T00:00:00.000"
"CBP11321","Crane, Boom, Pump Truck"," Crane & Rigging Services","1131 Massachusetts Ave
Cambridge, MA 
(42.370913, -71.113972)",,"2009-03-16T00:00:00.000","2009-03-20T00:00:00.000"
"CBP13403","Crane, Boom, Pump Truck"," Cedar Lawn Tree Service, Inc","210 Broadway
Cambridge, MA 
(42.366233, -71.09325)",,"2013-07-23T00:00:00.000","2013-07-23T00:00:00.000"
"CBP11769","Crane, Boom, Pump Truck"," Contractor Specialists","1000 Massachusetts Ave
Cambridge, MA 
(42.369133, -71.11074)",,"2010-03-19T00:00:00.000","2010-03-19T00:00:00.000"
"CBP13831","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","Cambridge St
Cambridge, MA 
(42.375469, -71.114299)",,"2014-04-08T00:00:00.000","2014-04-08T00:00:00.000"
"CBP11640","Crane, Boom, Pump Truck"," RPM Restoration & Waterproofing, LLC","1 Brattle Sq
Cambridge, MA 
(42.373055, -71.121215)",,"2009-10-26T00:00:00.000","2009-10-30T00:00:00.000"
"CBP13268","Crane, Boom, Pump Truck"," Pick Crane","14 Appian Way
Cambridge, MA 
(42.375436, -71.121581)",,"2013-04-13T00:00:00.000","2013-04-13T00:00:00.000"
"CBP13740","Crane, Boom, Pump Truck"," Contracting Specialists Inc","474 Broadway
Cambridge, MA 
(42.374174, -71.113324)",,"2014-02-10T00:00:00.000","2014-02-11T00:00:00.000"
"CBP13226","Crane, Boom, Pump Truck"," HALLAMORE CORPORATION","1420 Massachusetts Ave
Cambridge, MA 
(42.37384, -71.118913)",,"2013-03-02T00:00:00.000","2013-03-02T00:00:00.000"
"CBP11360","Crane, Boom, Pump Truck"," Jamar Crane","42 Church St
Cambridge, MA 
(42.374313, -71.120566)",,"2009-04-17T00:00:00.000","2009-04-17T00:00:00.000"
"CBP12849","Crane, Boom, Pump Truck"," NES Rentals","Third St
Cambridge, MA 
(42.364943, -71.082818)","Broadway","2012-07-14T00:00:00.000","2012-07-14T00:00:00.000"
"CBP13436","Crane, Boom, Pump Truck"," Shaughnessy & Ahern","83 Brattle St
Cambridge, MA 
(42.375736, -71.123812)",,"2013-08-13T00:00:00.000","2013-08-14T00:00:00.000"
"CBP13174","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","225 Binney St
Cambridge, MA 
(42.366093, -71.085003)",,"2013-01-15T00:00:00.000","2013-01-18T00:00:00.000"
"CBP10961","Crane, Boom, Pump Truck"," Sign Masters","616 Cambridge St
Cambridge, MA 
(42.371862, -71.086554)",,"2008-05-29T00:00:00.000","2008-05-29T00:00:00.000"
"CBP11394","Crane, Boom, Pump Truck"," NES Rentals","150 Cambridge St
Cambridge, MA 
(42.370822, -71.078404)",,"2009-05-14T00:00:00.000","2009-05-15T00:00:00.000"
"CBP11708","Crane, Boom, Pump Truck"," Nstar Electric","Massachusetts Ave
Cambridge, MA 
(42.393435, -71.125779)",,"2010-01-11T00:00:00.000","2010-01-15T00:00:00.000"
"CBP12929","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-08-21T00:00:00.000","2012-08-21T00:00:00.000"
"CBP11313","Crane, Boom, Pump Truck"," Sunrise Erectors","One Kendall Square Complex
Cambridge, MA 
(42.365487, -71.091014)",,"2009-02-28T00:00:00.000","2009-02-28T00:00:00.000"
"CBP12936","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-08-23T00:00:00.000","2012-08-24T00:00:00.000"
"CBP10981","Crane, Boom, Pump Truck"," MJ AMBROSE","888 Massachusetts Ave
Cambridge, MA 
(42.367933, -71.107954)",,"2008-06-04T00:00:00.000","2008-06-04T00:00:00.000"
"CBP11144","Crane, Boom, Pump Truck"," Glancy Crane","141 Portland St
Cambridge, MA 
(42.365566, -71.09224)",,"2008-09-10T00:00:00.000","2008-09-10T00:00:00.000"
"CBP13167","Crane, Boom, Pump Truck"," Batten Brothers","36 Jfk St
Cambridge, MA 
(42.372759, -71.119946)",,"2013-01-09T00:00:00.000","2013-01-09T00:00:00.000"
"CBP11628","Crane, Boom, Pump Truck"," Joseph O'Loughlin","33 Park Ave
Cambridge, MA 
(42.377936, -71.14889)",,"2009-11-03T00:00:00.000","2009-11-03T00:00:00.000"
"CBP13311","Crane, Boom, Pump Truck"," Pick Crane","3 Cambridge Ctr
Cambridge, MA 
(42.363344, -71.086183)",,"2013-05-25T00:00:00.000","2013-05-25T00:00:00.000"
"CBP13303","Crane, Boom, Pump Truck"," Commercial Masonry Corp","5 Cambridge Ctr
Cambridge, MA 
(42.363563, -71.086692)",,"2013-05-11T00:00:00.000","2013-05-11T00:00:00.000"
"CBP11288","Crane, Boom, Pump Truck"," NES Rentals","Amherst St
Cambridge, MA 
(42.360537, -71.086008)","Ames St","2009-01-19T00:00:00.000","2009-01-23T00:00:00.000"
"CBP11400","Crane, Boom, Pump Truck"," Pick Crane","Sidney St
Cambridge, MA 
(42.35896, -71.104146)","Chestnut St","2009-05-21T00:00:00.000","2009-05-21T00:00:00.000"
"CBP11672","Crane, Boom, Pump Truck"," Lancaster Enterprises Inc","95 Pine St
Cambridge, MA 
(42.365662, -71.097774)",,"2009-11-23T00:00:00.000","2009-11-24T00:00:00.000"
"CBP12921","Crane, Boom, Pump Truck"," J.A. Miara","17 Hillside Ave
Cambridge, MA 
(42.385456, -71.123459)",,"2012-08-15T00:00:00.000","2012-08-15T00:00:00.000"
"CBP10834","Crane, Boom, Pump Truck"," United Rentals","32 Quincy St
Cambridge, MA 
(42.374191, -71.114586)",,"2008-01-15T00:00:00.000","2008-01-16T00:00:00.000"
"CBP11797","Crane, Boom, Pump Truck"," Newton Roofing Company  Middlesex Glass","215 First St
Cambridge, MA 
(42.364179, -71.078505)",,"2010-04-07T00:00:00.000","2010-04-08T00:00:00.000"
"CBP12886","Crane, Boom, Pump Truck"," Sacco's Specialized Moving","Church St
Cambridge, MA 
(42.3744, -71.120237)","Massachusetts Ave","2012-08-01T00:00:00.000","2012-08-01T00:00:00.000"
"CBP10985","Crane, Boom, Pump Truck"," United Rentals","47 Brattle St
Cambridge, MA 
(42.37412, -71.121597)",,"2008-06-09T00:00:00.000","2008-06-13T00:00:00.000"
"CBP11271","Crane, Boom, Pump Truck"," New England Finish","Main St
Cambridge, MA 
(42.363083, -71.094933)","Memorial Dr","2009-01-03T00:00:00.000","2009-01-03T00:00:00.000"
"CBP11325","Crane, Boom, Pump Truck"," NES Rentals","Amherst St
Cambridge, MA 
(42.360537, -71.086008)","Ames St","2009-03-09T00:00:00.000","2009-03-13T00:00:00.000"
"CBP10883","Crane, Boom, Pump Truck"," SRP Sign Corp.","1815 Massachusetts Ave
Cambridge, MA 
(42.387359, -71.119103)",,"2008-03-22T00:00:00.000","2008-03-22T00:00:00.000"
"CBP11476","Crane, Boom, Pump Truck"," Astro Crane","180 Massachusetts Ave
Cambridge, MA 
(42.360904, -71.096155)",,"2009-07-09T00:00:00.000","2009-07-09T00:00:00.000"
"CBP13577","Crane, Boom, Pump Truck"," Plumb House Inc.","80 Fawcett St
Cambridge, MA 
(42.392142, -71.146124)",,"2013-10-21T00:00:00.000","2013-10-26T00:00:00.000"
"CBP13749","Crane, Boom, Pump Truck"," Plumb House Inc.","80 Fawcett St
Cambridge, MA 
(42.392142, -71.146124)",,"2014-02-10T00:00:00.000","2014-02-15T00:00:00.000"
"CBP12861","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-07-19T00:00:00.000","2012-07-19T00:00:00.000"
"CBP13430","Crane, Boom, Pump Truck"," W.L. French Excavating","160 Cambridgepark Dr
Cambridge, MA 
(42.395072, -71.147375)",,"2013-08-06T00:00:00.000","2013-08-06T00:00:00.000"
"CBP11751","Crane, Boom, Pump Truck"," Shaugnessy AmQuip, LLC","300 Third St
Cambridge, MA 
(42.365423, -71.082521)",,"2010-02-26T00:00:00.000","2010-02-26T00:00:00.000"
"CBP13553","Crane, Boom, Pump Truck"," Marr Equipment","303 Third St
Cambridge, MA 
(42.364457, -71.08313)",,"2013-10-09T00:00:00.000","2013-10-15T00:00:00.000"
"CBP13149","Crane, Boom, Pump Truck"," Shaughnessy AmQuip, LLC","225 Binney St
Cambridge, MA 
(42.366093, -71.085003)",,"2012-12-21T00:00:00.000","2012-12-21T00:00:00.000"
"CBP11017","Crane, Boom, Pump Truck"," Maverick Construction","588 Franklin St
Cambridge, MA 
(42.368052, -71.11203)",,"2008-06-09T00:00:00.000","2008-06-09T00:00:00.000"
"CBP13701","Crane, Boom, Pump Truck"," Bay Crane","32 Quincy St
Cambridge, MA 
(42.374191, -71.114586)",,"2014-01-23T00:00:00.000","2014-01-23T00:00:00.000"
"CBP11019","Crane, Boom, Pump Truck"," Maverick Construction","129 Fifth St
Cambridge, MA 
(42.369197, -71.083706)",,"2008-06-10T00:00:00.000","2008-06-10T00:00:00.000"
"CBP11806","Crane, Boom, Pump Truck"," Acme Waterproofing","442 Massachusetts Ave
Cambridge, MA 
(42.363717, -71.100913)",,"2010-04-12T00:00:00.000","2010-04-12T00:00:00.000"
"CBP12705","Crane, Boom, Pump Truck"," JOHN MORIARTY & ASSOC","610 Main St
Cambridge, MA 
(42.362922, -71.093153)",,"2012-05-02T00:00:00.000","2012-05-02T00:00:00.000"
"CBP13447","Crane, Boom, Pump Truck"," J.L. Marshall & Sons","75 Binney St
Cambridge, MA 
(42.365381, -71.079476)",,"2013-08-07T00:00:00.000","2013-08-07T00:00:00.000"
