"id","geocoded_column","latitude","longitude","applicant_submit_date","issue_date","_of_pool_heaters","_of_heat_pumps","_of_refrigeration_units","_of_radiant_heat_units","_of_steam_generators","_of_fan_coils","_of_temporary_heat_and_l","_of_solar_heat_systems","_of_high_pressure_unit_psi","_of_furnaces","_of_ductless_split_systems","_of_condensers","_of_ventilation_units","_of_boilers","_of__bathroom_exhaust_fans","_of_energy_recovery_systems","_of_cogen_generators","_of__down_draft_exhaust","company_name","permit_type","does_the_proposed_work_include","does_the_proposed_work_include_1","does_the_proposed_work_include_2","building_permit_number","_of_hydro_air_systems","_of_draft_inducers","_of_direct_vent_fireplaces","_of_gas_generators","_of_stove_hoods_commercial","_of_range_hoods_residential","_of_process_piping_feet","_of_evaporative_coils","_of_air_handling_unit_duct","cooling_tower_location","weight_of_cooling_tower_in","total_tonnage_for_cooling","number_of_cooling_tower_units","number_of_cooling_tower_units_1","total_tonnage_for_ac_units","number_of_ac_units_over_25","number_of_ac_units_up_to"
"118840","19 Florence St
Cambridge, MA 
(42.358607, -71.113761)",,,"2021-05-03T00:00:00.000","2021-05-04T00:00:00.000","","","","1","","","","","","","",,"","",,"","","","Benjamin William Construction Group","New","false",,,"","","","","","","","","","",,"","","","","","",""
"118228","77 Massachusetts Ave
Cambridge, MA 
(42.358969, -71.093527)","42.3591","-71.0933","2021-04-29T00:00:00.000","2021-05-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Finbarr Mechanical","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"118231","79 Jfk St
Cambridge, MA 
(42.370793, -71.121628)","42.371","-71.1217","2021-04-29T00:00:00.000","2021-05-03T00:00:00.000","","","","","","68","","","","","",,"","",,"","","","Cox Engineering","Replacement","false",,,"","","","","","","","","","2",,"","","","","","",""
"117389","3 Cornelius Way
Cambridge, MA 
(42.369024, -71.089869)","42.3689","-71.09","2021-04-23T00:00:00.000","2021-05-03T00:00:00.000","","","","","","","","","","","",,"","",,"","","","C&l hvac","Replacement","false",,,"","","","","","","1","","","",,"","","","","","",""
"116468","306 Pearl St
Cambridge, MA 
(42.357246, -71.110679)","42.3572","-71.1106","2021-04-16T00:00:00.000","2021-04-29T00:00:00.000","","4","","","","","","","","","",,"","",,"","","","Attardo Heating & Air Conditioning, Inc.","New","true","false","false","","","","","","","2","0","","",,"","","","","","",""
"116991","40 Blakeslee St
Cambridge, MA 
(42.381027, -71.135054)","42.381","-71.1349","2021-04-21T00:00:00.000","2021-04-29T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Central Cooling & Heating, Inc","Renovation","true","false","false","","","","","","","","","2","",,"","","","","","",""
"118155","114 Bishop Allen Dr
Cambridge, MA 
(42.366809, -71.103901)","42.3661","-71.1029","2021-04-27T00:00:00.000","2021-04-29T00:00:00.000","","","","","","","","","","","",,"","",,"","","","ControlAir Systems, Inc.","Replacement","true","true","false","N/A","","","","","","","","","",,"","","","","","0","2"
"118126","22 Divinity Ave
Cambridge, MA 
(42.377464, -71.11411)","42.3789","-71.1146","2021-04-28T00:00:00.000","2021-04-29T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Boston Air Corp","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"117614","53 Cedar St
Cambridge, MA 
(42.394624, -71.130822)","42.3946","-71.1309","2021-04-26T00:00:00.000","2021-04-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","A Hohmann Co","Renovation","true","false","false","","","","","","","","30","","1",,"","","","","","",""
"117897","16 Fairmont St
Cambridge, MA 
(42.361255, -71.110109)","42.3612","-71.1101","2021-04-27T00:00:00.000","2021-04-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","SILMAC INC","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"117678","41 Bowdoin St
Cambridge, MA 
(42.383866, -71.121631)","42.3837","-71.1219","2021-04-26T00:00:00.000","2021-04-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Barrell Plumbing","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"117576","87 Cambridgepark Dr
Cambridge, MA 
(42.394677, -71.144364)","42.3955","-71.1447","2021-04-26T00:00:00.000","2021-04-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Environmental Systems Inc.","New","false",,,"","","","","","","","","","",,"","","","","","",""
"117095","205 Mt Auburn St
Cambridge, MA 
(42.374626, -71.129344)","42.3747","-71.1293","2021-04-22T00:00:00.000","2021-04-27T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Revolution Painting and Cleaning Inc. ","Renovation","false",,,"","","","","","","1","","","",,"","","","","","",""
"117549","11 Haskell St
Cambridge, MA 
(42.393285, -71.126804)","42.3933","-71.1269","2021-04-25T00:00:00.000","2021-04-27T00:00:00.000","","2","","","","","","","","2","",,"","",,"","","","G3 HVAC Inc","New","false",,,"","","","","","","","","2","",,"","","","","","",""
"117818","1600 Massachusetts Ave
Cambridge, MA 
(42.379678, -71.120008)","42.3799","-71.1202","2021-04-27T00:00:00.000","2021-04-27T00:00:00.000","","1","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"117293","24 Whittier St
Cambridge, MA 
(42.387415, -71.126645)","42.3874","-71.1268","2021-04-23T00:00:00.000","2021-04-26T00:00:00.000","","1","","","","","","","","","",,"","",,"","","","Eagle Hvac","Renovation","true","false","false","","","","","","","","","4","0",,"","","","","","",""
"116944","11 Walnut Ave
Cambridge, MA 
(42.387397, -71.12276)","42.3875","-71.1225","2021-04-19T00:00:00.000","2021-04-26T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Burns Mechanical Corp","Replacement","true","false",,"","","","","","","","","1","",,"","","","","","",""
"113506","141 Fayerweather St
Cambridge, MA 
(42.384255, -71.136062)","42.3843","-71.1362","2021-03-29T00:00:00.000","2021-04-26T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Correct Temp INC","New","true","false","false","","","","","","","1","","2","",,"","","","","","",""
"102863","62 Clay St
Cambridge, MA 
(42.395334, -71.134201)","42.3953","-71.1343","2020-12-17T00:00:00.000","2021-04-23T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","2",,"0","0","0","R Lewis Plumbing & Heating LLC","Renovation","false",,,"","0","0","0","0","0","0","40","1","1",,"","","","","","",""
"117165","32 Church St
Cambridge, MA 
(42.374372, -71.120434)","42.3743","-71.1202","2021-04-22T00:00:00.000","2021-04-22T00:00:00.000","","","","","","","","","","","",,"","",,"","","","ControlAir Systems, Inc.","Replacement","true","true","false","110604","","","","","","","","","",,"","","","","","0","8"
"116466","38 High St
Cambridge, MA 
(42.378145, -71.150335)","42.3781","-71.1503","2021-04-16T00:00:00.000","2021-04-22T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Alewife Air","Renovation","false",,,"","","","","","","","","","1",,"","","","","","",""
"116898","120 Broadway
Cambridge, MA 
(42.364024, -71.087702)","42.364","-71.0881","2021-04-20T00:00:00.000","2021-04-22T00:00:00.000","","9","","","","","","","","","",,"","",,"","","","Phoenix Mechanical Contracting","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"117159","300 Massachusetts Ave
Cambridge, MA 
(42.362182, -71.098297)","42.3623","-71.0989","2021-04-22T00:00:00.000","2021-04-22T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Finbarr Mechanical","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"116442","189 Upland Rd
Cambridge, MA 
(42.386487, -71.12659)","42.3866","-71.1266","2021-04-16T00:00:00.000","2021-04-20T00:00:00.000","0","0","","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Alewife Air","Renovation","true","false","false","","0","0","0","0","0","0","0","0","1",,"","","","","","",""
"115973","7 Leonard Ave
Cambridge, MA 
(42.375201, -71.105717)","42.3753","-71.1056","2021-04-13T00:00:00.000","2021-04-16T00:00:00.000","","","","","","","","","","","",,"","",,"","","","bryant electric","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"106606","503 Franklin St
Cambridge, MA 
(42.367647, -71.110745)","42.3677","-71.1107","2021-01-26T00:00:00.000","2021-04-16T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Haffer co","New","false",,,"","","","","","","1","","","1",,"","","","","","",""
"116243","115 Prospect St
Cambridge, MA 
(42.367962, -71.101978)","42.3679","-71.1022","2021-04-15T00:00:00.000","2021-04-15T00:00:00.000","0","0","1","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Global Mechanical ","Replacement","false",,,"","0","0","0","0","0","0","200","0","0",,"","","","","","",""
"112673","16 Hilliard St
Cambridge, MA 
(42.374198, -71.12357)","42.3741","-71.1235","2021-03-23T00:00:00.000","2021-04-15T00:00:00.000","","","","","","","","","","","",,"","1",,"","","","Heatech, Mechanical","Renovation","false",,,"","","","","","","","","","2",,"","","","","","",""
"115640","73 Upland Rd
Cambridge, MA 
(42.387746, -71.122258)","42.3878","-71.1223","2020-07-10T00:00:00.000","2021-04-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","East Coast Comfort, LLC","Renovation","true","false","false","","2","","","","","1","","","",,"","","","","","",""
"115616","15 White St
Cambridge, MA 
(42.389147, -71.117916)","42.3895","-71.1191","2021-04-12T00:00:00.000","2021-04-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","East Coast Fire","New","false",,,"","","","","","1","","","","",,"","","","","","",""
"115197","20 Brown St
Cambridge, MA 
(42.375904, -71.128962)","42.3759","-71.1289","2021-01-14T00:00:00.000","2021-04-15T00:00:00.000","","2","","","","","","","","","",,"2","1",,"1","","","MacDougall Plumbing & Mechanical LLC","Renovation","false",,,"","2","","","","","1","","","",,"","","","","","",""
"115690","25 Mt Auburn St
Cambridge, MA 
(42.370684, -71.115037)","42.3707","-71.1149","2021-04-12T00:00:00.000","2021-04-15T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Phoenix Mechanical.com","Renovation","false",,,"","","","","","","","","","1",,"","","","","","",""
"115731","95 Fawcett St
Cambridge, MA 
(42.392301, -71.146172)","42.3923","-71.1466","2020-02-06T00:00:00.000","2021-04-15T00:00:00.000","","","","","","","","","","3","",,"","",,"","","","Southern Zone HVAC Inc.","New","true","true","false","123456","43","","","","","","","","",,"","","","","","0","1"
"115786","1035 Cambridge St
Cambridge, MA 
(42.372802, -71.093721)","42.3735","-71.0937","2021-04-13T00:00:00.000","2021-04-15T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Finbarr Mechanical","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"115166","237 Putnam Ave
Cambridge, MA 
(42.363474, -71.113715)","42.3633","-71.1142","2021-04-08T00:00:00.000","2021-04-12T00:00:00.000","","","","","","5","","","","","2",,"","",,"","","","Troy DiNapoli","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"113606","18 Copley St
Cambridge, MA 
(42.384677, -71.134189)","42.3846","-71.1343","2021-03-30T00:00:00.000","2021-04-12T00:00:00.000","","","","","","","","","","","",,"","",,"","","","all seasons hvac inc","Renovation","false",,,"","","","","","","0","","","3",,"","","","","","",""
"115240","118 Kinnaird St
Cambridge, MA 
(42.367735, -71.11295)","42.3678","-71.113","2021-04-08T00:00:00.000","2021-04-12T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Krueger Construction","Renovation","true","false","false","","","","","","","1","","","",,"","","","","","",""
"115281","1033 Massachusetts Ave
Cambridge, MA 
(42.369689, -71.112209)","42.3697","-71.1119","2021-04-09T00:00:00.000","2021-04-12T00:00:00.000","","","","","","","","","","","1",,"1","",,"","","","Stewart Electrical Contracting, Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"115204","18 Gray St
Cambridge, MA 
(42.383101, -71.12215)","42.3832","-71.1221","2021-04-08T00:00:00.000","2021-04-12T00:00:00.000","","","","","","2","","","","","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","","",,"","","","","","",""
"113713","109 Hampshire St
Cambridge, MA 
(42.369705, -71.095922)","42.3698","-71.0956","2021-03-29T00:00:00.000","2021-04-12T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Costa Construction","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"115201","158 Sidney St
Cambridge, MA 
(42.358737, -71.104432)","42.3587","-71.1043","2021-04-08T00:00:00.000","2021-04-12T00:00:00.000","","","","","","","","","","","2",,"5","",,"","","","Troy DiNapoli","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"115205","399 Binney St
Cambridge, MA 
(42.367627, -71.090536)","42.3676","-71.0902","2021-04-08T00:00:00.000","2021-04-12T00:00:00.000","","1","","","","4","","","","","",,"","",,"","","","Environmental systems Inc","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"114752","21 Ames St
Cambridge, MA 
(42.360786, -71.088115)","42.3603","-71.0906","2021-04-06T00:00:00.000","2021-04-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","2",,"0","0",,"0","0","0","Corporate Mechanical of New England","New","false",,,"","0","0","0","0","0","0","0","1","25",,"","","","","","",""
"114971","12 Rockingham St
Cambridge, MA 
(42.356092, -71.110787)","42.3561","-71.1107","2021-04-07T00:00:00.000","2021-04-08T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Atlantic Heating & Air Conditioning","Replacement","false",,,"","","","","","","","","1","",,"","","","","","",""
"114236","176 River St
Cambridge, MA 
(42.363411, -71.110111)","42.3633","-71.11","2021-04-02T00:00:00.000","2021-04-08T00:00:00.000","0","2","16","8","0","0","0","0","0","0","0",,"6","0",,"2","0","0","CAM H.V.A.C. & CONSTRUCTION INC.","Renovation","true","false","false","","0","0","0","0","0","0","0","16","0",,"","","","","","",""
"91998","7 Exeter Pk
Cambridge, MA 
(42.384771, -71.118414)","42.3848","-71.1183","2020-09-14T00:00:00.000","2021-04-08T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Mancini Heating and Cooling","Renovation","false",,,"","","","","","","1","","2","",,"","","","","","",""
"114993","9 Elmer St
Cambridge, MA 
(42.365525, -71.114255)","42.3656","-71.1144","2021-04-07T00:00:00.000","2021-04-08T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","NCP Management","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"112265","167 Lexington Ave
Cambridge, MA 
(42.380019, -71.141031)","42.38","-71.1409","2021-03-19T00:00:00.000","2021-04-07T00:00:00.000","","4","","","","","","","","","",,"","",,"3","","","Thomas E. Snowden, Inc.","Renovation","false",,,"","","","","","","","","","3",,"","","","","","",""
"114720","59 Vassar St
Cambridge, MA 
(42.360876, -71.093469)","42.3611","-71.0934","2021-04-06T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Pinnacle Piping & Services","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"114906","272 Upland Rd
Cambridge, MA 
(42.385179, -71.128115)","42.3852","-71.128","2021-04-07T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","2","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","2","",,"","","","","","",""
"114215","218 Thorndike St
Cambridge, MA 
(42.3706, -71.087506)","42.3705","-71.0876","2021-04-02T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Winters Home Services","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"114922","18 Willard St
Cambridge, MA 
(42.375781, -71.128125)","42.3758","-71.128","2021-04-07T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Atlantic Heating & Air Conditioning","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"114671","272 Walden St
Cambridge, MA 
(42.385918, -71.131653)","42.3859","-71.1316","2021-04-06T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","Mike Grant","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"114940","19 Blackstone St
Cambridge, MA 
(42.363338, -71.11466)","42.3634","-71.1145","2021-04-07T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","","1",,"","1",,"","","","Environmental Systems Inc.","Renovation","true","true","false","BLDC-110703-2021","","","","","","","","","",,"","","","","","2","1"
"114658","64 Richdale Ave
Cambridge, MA 
(42.388557, -71.123351)","42.3885","-71.1234","2021-04-06T00:00:00.000","2021-04-07T00:00:00.000","0","0","0","0","0","0","0","0","0","2","0",,"0","0",,"0","0","0","Pavidis Plumbing","Renovation","false",,,"","0","0","0","0","0","2","0","0","0",,"","","","","","",""
"114666","381 Huron Ave
Cambridge, MA 
(42.381066, -71.139285)","42.3813","-71.1393","2021-04-06T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"114729","353 Prospect St
Cambridge, MA 
(42.373467, -71.098086)","42.3736","-71.0981","2021-04-06T00:00:00.000","2021-04-07T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Fresh Start Contracting","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"114381","168 Lexington Ave
Cambridge, MA 
(42.379813, -71.140953)","42.3798","-71.1411","2021-04-04T00:00:00.000","2021-04-06T00:00:00.000","","","","","","","","","","","",,"","",,"","","","G3 HVAC Inc","New","true","false","false","","2","","","","","","","","",,"","","","","","",""
"114241","200 Cambridgepark Dr
Cambridge, MA 
(42.395367, -71.148705)","42.3954","-71.1489","2021-04-02T00:00:00.000","2021-04-06T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Environmental Systems Inc.","Renovation","false",,,"","","","","","","","80","3","",,"","","","","","",""
"114003","1400 One Kendall Square
Cambridge, MA ","42.3673","-71.0903","2021-04-01T00:00:00.000","2021-04-06T00:00:00.000","","","","","","6","","","","","",,"","",,"","","","Environmental Systems Inc","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"113975","244 Pearl St
Cambridge, MA 
(42.358754, -71.109064)","42.3587","-71.109","2021-04-01T00:00:00.000","2021-04-02T00:00:00.000","","","","1","","","","","","","",,"","",,"1","","","hung hvac","New","false",,,"","2","","","","","1","","","2",,"","","","","","",""
"113194","41 Tremont St
Cambridge, MA 
(42.371022, -71.098455)","42.3711","-71.0985","2021-03-26T00:00:00.000","2021-04-02T00:00:00.000","","1","","","","","","","","1","",,"","",,"","","","RANCO Enterprises, Inc","Replacement","true","false","false","","","","","","","","","","1",,"","","","","","",""
"113189","41 Tremont St
Cambridge, MA 
(42.371022, -71.098455)","42.3711","-71.0985","2021-03-26T00:00:00.000","2021-04-02T00:00:00.000","","1","","","","","","","","1","",,"","",,"","","","RANCO Enterprises, Inc","Replacement","true","false","false","","","","","","","","","","1",,"","","","","","",""
"114068","99 Inman St
Cambridge, MA 
(42.371871, -71.101679)","42.3719","-71.1018","2021-04-01T00:00:00.000","2021-04-02T00:00:00.000","","","","","","","","","","","",,"","",,"","","","N/A","New","false",,,"","","","","","","","","","",,"","","","","","",""
"113744","339 Concord Ave
Cambridge, MA 
(42.384514, -71.135625)","42.3846","-71.1355","2021-03-30T00:00:00.000","2021-04-01T00:00:00.000","","","","","","","","","","","",,"","",,"","","","AS8 CORPORATION","New","true","false","false","","2","","","","","","","","",,"","","","","","",""
"113537","1585 Massachusetts Ave
Cambridge, MA 
(42.379306, -71.119941)","42.3791","-71.1197","2021-03-29T00:00:00.000","2021-04-01T00:00:00.000","","","","","","3","","","","","",,"","",,"","","","Finbarr Mechanical, LLC","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"113572","14 Van Norden St
Cambridge, MA 
(42.391263, -71.12936)","42.3914","-71.1293","2021-03-18T00:00:00.000","2021-04-01T00:00:00.000","","","","1","","","","","","","",,"","",,"","","","Benjamin William Construction Group","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"113912","100 Acorn Park Dr
Cambridge, MA 
(42.397815, -71.150126)","42.3981","-71.1497","2021-03-31T00:00:00.000","2021-04-01T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Environmental Systems Inc.","Renovation","true","true","false","BLDC-108499-2021","","","","","","","","","",,"","","","","","1","0"
"113130","338 Pearl St
Cambridge, MA 
(42.3565, -71.111461)","42.3565","-71.1113","2021-03-26T00:00:00.000","2021-04-01T00:00:00.000","0","2","0","1","0","0","0","0","0","0","1",,"0","0",,"0","0","0","Caruso Plumbing / Affordable Air","Renovation","true","false","false","","0","0","1","0","0","1","0","0","0",,"","","","","","",""
"113272","262 Western Ave
Cambridge, MA 
(42.364637, -71.111947)","42.3646","-71.1119","2021-03-12T00:00:00.000","2021-04-01T00:00:00.000","","","","","","","","","","","4",,"1","",,"","","","T&J Reliable home services ","New","false",,,"","","","","","","","","","",,"","","","","","",""
"113421","799 Concord Ave
Cambridge, MA 
(42.390732, -71.15559)","42.3915","-71.1555","2021-03-26T00:00:00.000","2021-03-31T00:00:00.000","0","0","0","0","0","18","0","0","0","0","0",,"0","0",,"1","0","0","NEMS","Renovation","true","true","false","BLDC-106975-2021","0","0","0","0","0","0","0","0","0",,"","","","","","0","1"
"112966","40 Erie St
Cambridge, MA 
(42.358147, -71.104506)","42.3574","-71.1042","2021-03-25T00:00:00.000","2021-03-31T00:00:00.000","","","","","","1","","","","","",,"","",,"","","","Ducts Inc","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"106615","503 Franklin St
Cambridge, MA 
(42.367647, -71.110745)",,,"2021-01-26T00:00:00.000","2021-03-31T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Haffer co","New","true","true","false","81125","","","","","","1","","","1",,"","","","","","","1"
"113092","19 Florence St
Cambridge, MA 
(42.358607, -71.113761)","42.3587","-71.1137","2021-03-18T00:00:00.000","2021-03-31T00:00:00.000","","","","1","","","","","","","",,"","",,"","","","Benjamin William Construction Group","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"113266","548 Green St
Cambridge, MA 
(42.367967, -71.109884)","42.3679","-71.1099","2021-03-26T00:00:00.000","2021-03-31T00:00:00.000","","","","","","","","","","","",,"","",,"","","","cburrell","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"113409","20 Meacham Rd
Cambridge, MA 
(42.395741, -71.12651)","42.3957","-71.1264","2021-03-29T00:00:00.000","2021-03-31T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","true","false","false","","","","","","","","","1","",,"","","","","","",""
"112513","18 Plymouth St
Cambridge, MA 
(42.368631, -71.091404)","42.3686","-71.0915","2021-03-22T00:00:00.000","2021-03-31T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","Denommee Plumbing & Heating, Inc","Replacement","false",,,"","0","0","0","0","0","0","0","5","2",,"","","","","","",""
"106616","503 Franklin St
Cambridge, MA 
(42.367647, -71.110745)",,,"2021-01-26T00:00:00.000","2021-03-31T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Haffer co","New","true","true","false","81125","","","","","","1","","","1",,"","","","","","","1"
"113715","112 Holworthy St
Cambridge, MA 
(42.377604, -71.150656)","42.3777","-71.1508","2021-03-30T00:00:00.000","2021-03-31T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Capital Air Systems","Renovation","true","false","false","","1","","","","","","","","2",,"","","","","","",""
"113153","1600 Massachusetts Ave
Cambridge, MA 
(42.379678, -71.120008)","42.3799","-71.1202","2021-03-26T00:00:00.000","2021-03-31T00:00:00.000","","","","","","","","","","1","",,"","",,"","","","Central Cooling & Heating, Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"112881","34 Fayette St
Cambridge, MA 
(42.372732, -71.103074)","42.3727","-71.103","2021-03-24T00:00:00.000","2021-03-31T00:00:00.000","","","","","","","","","","1","2",,"","",,"","","","Jorges Company","New","false",,,"","","","","","","","","","",,"","","","","","",""
"113472","120 Auburn St
Cambridge, MA 
(42.362723, -71.103606)","42.3627","-71.1037","2021-03-29T00:00:00.000","2021-03-31T00:00:00.000","","","","","","2","","","","","2",,"","",,"","","","Central Cooling & Heating, Inc","Renovation","true","false","false","","","","","","","","","","",,"","","","","","",""
"113397","955 Massachusetts Ave
Cambridge, MA 
(42.368921, -71.110056)","42.369","-71.1099","2021-03-23T00:00:00.000","2021-03-31T00:00:00.000","","","","","","21","","","","","1",,"","",,"","","","Highland Mechanical Inc.","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"113707","2 Fort Washington Pl
Cambridge, MA 
(42.356587, -71.107326)","42.3566","-71.1074","2021-03-30T00:00:00.000","2021-03-30T00:00:00.000","","","","","","","","","","","",,"0","",,"","","","Langione Brothers Inc","Replacement","false",,,"","","","","","","","","","",,"","","","","","",""
"112855","395 Broadway
Cambridge, MA 
(42.371691, -71.107026)","42.3719","-71.107","2021-03-24T00:00:00.000","2021-03-25T00:00:00.000","","","","","","","","","","","",,"","",,"","","","Same","Renovation","false",,,"","","","","","","","","","",,"","","","","","",""
"112674","336 Pearl St
Cambridge, MA 
(42.3565, -71.111461)","42.3565","-71.1113","2021-03-17T00:00:00.000","2021-03-25T00:00:00.000","0","6","0","3","0","0","0","0","0","0","3",,"0","0",,"0","0","0","Caruso Plumbing / Affordable Air","Renovation","true","false","false","","0","0","3","0","0","3","0","0","0",,"","","","","","",""
"112800","61 Moulton St
Cambridge, MA 
(42.391657, -71.147837)","42.3915","-71.1482","2021-03-22T00:00:00.000","2021-03-25T00:00:00.000","","","","","","","","","","","2",,"29","",,"","","","LC-Anderson Inc.","Renovation","true","false","false","","","","","","","","600","11","0",,"","","","","","",""
"112204","22 Springfield St
Cambridge, MA 
(42.374364, -71.100346)","42.3744","-71.1005","2021-03-19T00:00:00.000","2021-03-23T00:00:00.000","0","0","0","0","0","2","0","0","0","2","0",,"1","0",,"0","0","0","PET HVAC INC","Renovation","true","false","false","","0","0","0","0","0","0","0","0","0",,"","","","","","",""
"112042","16 Allen St
Cambridge, MA 
(42.390391, -71.119683)","42.3903","-71.1196","2021-03-18T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","","1",,"","",,"","","","NETR Inc.","New","true","false","false","","","","","","","","","","",,"","","","","","",""
"110635","15 White St
Cambridge, MA 
(42.389147, -71.117916)","42.3895","-71.1191","2021-03-06T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","","",,"2","",,"","","","Alternative Creative Energy & HVAC Inc.","Renovation","true","true","false","BLDC-89947-2021","","","","","1","","","","",,"","","","","","0","2"
"111915","750 Main St
Cambridge, MA 
(42.363175, -71.096186)","42.3631","-71.0962","2020-12-14T00:00:00.000","2021-03-23T00:00:00.000","0","0","0","0","0","166","0","0","0","0","",,"0","0",,"0","0","0","Walsh Mechanical Contractors","New","true","true","false","BLDC-78890-2020","0","0","0","0","0","0","0","13","0",,"","","","","","0","3"
"112246","18 Jfk St
Cambridge, MA 
(42.373027, -71.119772)","42.3731","-71.1196","2021-03-19T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","","",,"","",,"","","","RMN Mechanical Co., Inc.","Replacement","false",,,"","","","","","","","","","1",,"","","","","","",""
"112049","238 Brookline St
Cambridge, MA 
(42.358229, -71.107133)","42.3582","-71.107","2021-03-18T00:00:00.000","2021-03-23T00:00:00.000","","","","","","","","","","","1",,"0","1",,"","","","Anderson Contracting","Renovation","true","false","false","","2","","","","0","1","","","",,"","","","","","",""
"112094","95 Irving St
Cambridge, MA 
(42.377977, -71.110745)","42.3781","-71.111","2021-03-18T00:00:00.000","2021-03-23T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0",,"0","1",,"0","0","0","Atlantic Heating & Air Conditioning","Replacement","false",,,"","0","0","0","0","0","0","0","0","0",,"","","","","","",""
