"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:59:47.000","MA             ","2018","FORD                     ","EXPLOR         ","GRAY                     ","B&B:CITY                 ","ARROW                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:59:33.000","VA             ",,,,,"B&B:CITY                 ","ARROW                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:59:31.000","MA             ","2014","CADI                     ","SRX            ","BLUE                     ","B&B:CITY                 ","ARROW                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:59:26.000","MA             ","2021","TOYT                     ","RAV4           ",,"B&B:CITY                 ","ARROW                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:57:10.000","MA             ","2012","NISS                     ","FRONTI         ","GRAY                     ","PHILS:CITY               ","SODEN                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:20:18.000","MA             ","2016","TOYT                     ","PRIUS          ",,"PHILS:CITY               ","WESTERN                                           "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:20:12.000","MA             ","2013","TOYT                     ","4RUNNER        ",,"PHILS:CITY               ","WESTERN                                           "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:18:44.000","MA             ","2020","MAZD                     ","CX-5           ","BLUE                     ","PHILS:CITY               ","SODEN                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:18:32.000","MA             ",,,,,"PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:18:27.000","MA             ","2016","MAZD                     ","CX-5           ","BLUE                     ","PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:18:22.000","MA             ","2017","HYUN                     ","ELANTR         ","RED                      ","PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:18:14.000","MA             ","2008","TOYT                     ","RAV4           ","RED                      ","PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:18:06.000","MA             ","2014","SUBA                     ","FOREST         ","BROWN                    ","PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:17:53.000","MA             ",,,,,"PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:17:30.000","MA             ","2013","FORD                     ","FOCUS          ","GRAY                     ","PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:17:21.000","NH             ",,,,,"PHILS:CITY               ","FRANKLIN                                          "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:17:11.000","MA             ","2018","MAZD                     ","CX-5           ","BLACK                    ","PHILS:CITY               ","GREEN                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:17:04.000","MA             ","2016","SUBA                     ","IMPREZ         ","BLUE                     ","PHILS:CITY               ","GREEN                                             "
"22065499","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-08T09:16:55.000","MA             ","2000","PONT                     ","GRANAM         ","BLUE                     ","PHILS:CITY               ","GREEN                                             "
"22065120","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T22:49:49.000","SC             ","2015","ACUR                     ","TLX            ",,"OTR:PRIVATE TOW-SEE REA  ","35 TUFTS ST / REPOSSESSION                        "
"22065120","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T22:15:03.000","MA             ","2013","FORD                     ","FUSION         ","GRAY                     ","B&B:PRIVATE              ","100 CPD #102331                                   "
"22065120","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T22:14:56.000","MA             ","2013","FORD                     ","FUSION         ","GRAY                     ","B&B:PRIVATE              ","100 CPD #102331                                   "
"22065120","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T22:14:24.000","MA             ","2017","TOYT                     ","HIGHLA         ","BLUE                     ","B&B:PRIVATE              ","402 RINDGE AVE CC#102333                          "
"22065120","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T20:40:15.000","MA             ","2013","FORD                     ","FUSION         ","GRAY                     ","B&B:PRIVATE              ","100 CPD #102331                                   "
"22065320","MV STOP         ","DUNSTER ST","2022-07-07T18:00:37.000",,,,,,"B&B:CITY                 ","UNREG SCOOTER                                     "
"22065120","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T15:30:27.000","MD             ","2015","TOYT                     ",,,"ROBRT:PRIVATE            ","TRESPASS - 101 WESTERN AVE                        "
"22065206","CHECK PARKING   ","BROADWAY","2022-07-07T12:03:06.000","OK             ",,,,,"PHILS:CITY               ","BROADWAY / QUINCY                                 "
"22065178","MV OBSTRUCTING  ","0XX ASH ST","2022-07-07T11:34:12.000","MA             ","2010","VOLV                     ","XC70           ","BLUE                     ","B&B:CITY                 ",
"22065133","MV OBSTRUCTING  ","4XX BROADWAY","2022-07-07T11:30:52.000","MA             ","2015","NISS                     ","JUKE           ","BLACK                    ","PHILS:CITY               ",
"22065135","MV OBSTRUCTING  ","0XX DUDLEY ST","2022-07-07T11:30:04.000","MA             ","2009","TOYT                     ","CAMRY          ","GRAY                     ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T11:00:10.000","MA             ","2019","JEEP                     ","CHEROK         ","WHITE                    ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T11:00:00.000","MA             ","2020","HYUN                     ","TUCSON         ","GRAY                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:58:09.000","MA             ","2015","HOND                     ","ACCORD         ","BLACK                    ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:57:57.000","NH             ",,,,,"PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:57:45.000","MA             ","2021","TOYT                     ","RAV4           ","GRAY                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:56:42.000","CO             ",,,,,"PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:56:23.000","MA             ","2022","VOLV                     ","XC60           ","BLACK                    ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:56:11.000","MA             ","2019","TOYT                     ","COROLLA        ",,"PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:55:59.000","MA             ","2019","HOND                     ","CIVIC          ","BLUE                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:52:08.000","MA             ","2008","VOLV                     ","S40            ","GRAY                     ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:51:56.000","MA             ","2020","SUBA                     ","CROSSTREK      ","L                        ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:51:39.000","MA             ","2013","TOYT                     ","PRIUS          ",,"B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:51:24.000","MA             ","2014","BMW                      ","328            ","GRAY                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:51:10.000","MA             ","2009","TOYT                     ","PRIUS          ","RED                      ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:50:58.000","MA             ","2019","CHEV                     ","TRAVER         ","BLACK                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:50:46.000","MA             ","2017","FORD                     ","F150           ","BLACK                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T10:50:35.000","MA             ","2013","MAZD                     ","3              ","BLACK                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:55:41.000","MA             ","2014","TOYT                     ","PRIUS          ",,"B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:55:31.000","MA             ","2016","HOND                     ","CIVIC          ","BLUE                     ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:55:22.000","MA             ","2010","HOND                     ","CIVIC          ","GRAY                     ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:55:10.000","MA             ","2008","SUBA                     ","FORESTER       ",,"B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:54:59.000","MA             ","2015","HOND                     ","ACCORD         ","GRAY                     ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:52:27.000","MA             ","2013","VOLK                     ","PASSAT         ","BLUE                     ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:52:16.000","MA             ","2012","HYUN                     ","ACCENT         ","BLACK                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:52:05.000","TX             ",,,,,"B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:51:49.000","MA             ","2017","MERZ                     ","GLE350         ","WHITE                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:51:38.000","MA             ","2022","TOYT                     ","RAV4           ","BLACK                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:51:29.000","MA             ","2016","CHEV                     ","CAMARO         ","BLACK                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:51:20.000","MA             ","2016","HOND                     ","FIT            ","WHITE                    ","B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:51:07.000","CT             ",,,,,"B&B:CITY                 ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:19:12.000","MA             ","2021","TOYT                     ","PRIUS          ","ATCH                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:19:03.000","MA             ","2021","BMW                      ","330XI          ","BLUE                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:17:29.000","MA             ","2014","DODG                     ","CHARGER        ",,"PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:17:19.000","MA             ","2014","HOND                     ","CRV            ","GRAY                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:17:07.000","MA             ","2018","BMW                      ","340            ","GRAY                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:16:57.000","MA             ","2015","NISS                     ","ROGUE          ","BLACK                    ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:16:45.000","MA             ","2014","HOND                     ","CRV            ","BLACK                    ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:16:35.000","MA             ","2009","TOYT                     ","COROLLA        ",,"PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:16:24.000","MA             ","2015","FORD                     ","FOCUS          ","GRAY                     ","PHILS:CITY               ",
"22065130","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T09:16:13.000","MA             ","2009","HOND                     ","CIVIC          ","GRAY                     ","PHILS:CITY               ",
"22065120","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-07T06:28:13.000","MA             ","2019","CHEV                     ","EQUINO         ","BLUE                     ","PHILS:PRIVATE            ","SUMMER SHACK 2596                                 "
"22065059","HIT & RUN PROP  ","MAIN ST","2022-07-07T00:28:46.000","MA             ","2007","HOND                     ","ACCORD         ","BROWN                    ","PHILS:CITY               ","MVA                                               "
"22065014","BLOCKED DRIVE   ","0XX TREMONT ST","2022-07-06T21:40:24.000","MA             ","2022","TOYT                     ","COROLLA        ","GRAY                     ","PHILS:CITY               ","66 TREMONT ST / BLOCKED DRIVE                     "
"22064827","BLOCKED DRIVE   ","0XX CEDAR ST","2022-07-06T14:15:21.000","MA             ","2011","TOYT                     ","RAVNEW         ","BLUE                     ","B&B:CITY                 ",
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T14:04:12.000","MA             ","2013","MAZD                     ","3              ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T14:03:51.000","MA             ","2002","TOYT                     ","RAV4           ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:30:01.000","MA             ","2018","KIA                      ","OPTIMA         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:29:52.000","MA             ","2018","CHEV                     ","COLORADO       ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:29:20.000","NH             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:29:06.000","MA             ","2011","HYUN                     ","VERACR         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:29:01.000","MA             ","2018","HOND                     ","FIT            ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:28:51.000","MA             ","2018","SUBA                     ","OUTBAC         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:28:42.000","MA             ","2019","VOLK                     ","TIGUAN         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:24:29.000","MA             ","2020","SUBA                     ","CROSSTREK      ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:24:18.000","WI             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:24:06.000","MA             ","2012","HOND                     ","CIVIC          ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:23:56.000","NV             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:23:46.000","MA             ","2012","HOND                     ","CIVIC          ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:22:12.000","MA             ","2014","JEEP                     ","WRANGL         ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:21:54.000","MA             ","2017","BMW                      ","X1             ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:21:41.000","MA             ","2022","DODG                     ","CHARGER        ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:21:17.000","MA             ","2020","SUBA                     ","IMPREZ         ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:21:09.000","MA             ","2018","CHEV                     ","TRAX           ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:21:02.000","MA             ","2019","DODG                     ","DURANGO        ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:20:43.000","MA             ","2019","HOND                     ","CIVIC          ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:20:19.000","MA             ","2013","SUBA                     ","IMPREZ         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:19:49.000","MA             ","2019","FORD                     ","ECOSPO         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:19:31.000","MA             ","2010","TOYT                     ","RAV4           ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:19:14.000","MA             ","2016","FORD                     ","FOCUS          ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:18:04.000","MA             ","2013","NISS                     ","ROGUE          ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:17:51.000","MD             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:17:39.000","MA             ","2014","MERZ                     ","E550           ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:17:29.000","MA             ","2010","MERZ                     ","CL550          ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T13:06:52.000","NY             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22064785","MV OBSTRUCTING  ","23XX MASSACHUSETTS AVE","2022-07-06T12:22:18.000","MA             ","2016","CHEV                     ","IMPALA         ","GRAY                     ","PHILS:CITY               ",
"22064713","PRIVATE TOWS    ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T12:12:10.000","MA             ","2016","JEEP                     ","CHEROK         ","BROWN                    ","PATS:PRIVATE             ","2 EARHART CC# 737292                              "
"22064777","MV OBSTRUCTING  ","QUINCY ST","2022-07-06T11:45:15.000","MA             ","2022","CHEV                     ","BLAZER         ","BLACK                    ","B&B:CITY                 ","FD SPOT                                           "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:25:53.000","MA             ","2018","TESL                     ","MODEL3         ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:21:20.000","MA             ","2003","CHRY                     ","PT             ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:21:13.000","MA             ","2017","JEEP                     ","WRANGLER       ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:21:04.000","NH             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:20:54.000","MA             ","2016","GMC                      ","SIERRA         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:20:47.000","MA             ","2016","MERZ                     ","C              ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:20:37.000","MA             ","2016","JEEP                     ","GRAND          ",,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:20:21.000","MA             ","2015","SUBA                     ","FOREST         ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:20:01.000","VA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:19:45.000","MA             ","2016","HOND                     ","CIVIC          ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:19:35.000","CA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:19:18.000","MA             ","2019","AUDI                     ","A4             ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:19:11.000","MA             ","2015","AUDI                     ","A3             ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:19:00.000","MA             ","2012","MERZ                     ","E              ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:18:54.000","MA             ","2012","HOND                     ","CIVIC          ","BLUE                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:18:43.000","RI             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:13:30.000","NH             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:13:20.000","MA             ","2011","SUBA                     ","OUTBAC         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:13:11.000","MA             ","2017","DODG                     ","RAM150         ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:13:02.000","MA             ","2007","HOND                     ","CIVIC          ","BLACK                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:12:52.000","MA             ","2015","HYUN                     ","ELANTRA        ",,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:12:46.000","MA             ","2010","VOLK                     ","JETTA          ","GRAY                     ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:12:32.000","MA             ","2014","HOND                     ","CIVIC          ","RED                      ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:12:16.000","MA             ","2008","HOND                     ","ACCORD         ","GREEN                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:12:07.000","MA             ","2007","LEXS                     ","ES             ","RED                      ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:11:58.000","CT             ",,,,,"B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T11:11:50.000","MA             ","2014","HOND                     ","CR-V           ","BROWN                    ","B&B:CITY                 ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:58:54.000","MA             ","2018","NISS                     ","SENTRA         ","GRAY                     ","PHILS:PRIVATE            ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:42:16.000","GA             ",,,,,"PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:42:03.000","MA             ","2008","AUDI                     ","A4             ","GRAY                     ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:41:55.000","MA             ","2014","CHEV                     ","SONIC          ","WHITE                    ","PHILS:CITY               ","STREET CLEANING                                   "
"22064680","STREET CLEANING ","GENERAL LOCATIONS IN CAMBRIDGE","2022-07-06T10:41:45.000","MA             ","2016","ACUR                     ","RDXAWD         ","BLACK                    ","PHILS:CITY               ","STREET CLEANING                                   "
