"company_name","company_name_additional","doing_business_as_dba","street_address","zip_code","first_issue_date","permit_start_date","permit_end_date","licensed_capacity","monday_opening","monday_close","tuesday_opening","tuesday_close","wednesday_opening","wednesday_close","thursday_opening","thursday_close","friday_opening","friday_close","saturday_opening","saturday_close","sunday_opening","sunday_close"
"MSEX, LLC","MSEX, LLC","Middlesex Lounge","315 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","120","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","06:00:00","20:00:00"
"Muqueca Restaurant, Inc.","Muqueca Restaurant, Inc.","Muqueca","1008 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","60","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00","02:00:00","18:00:00"
"Muqueca Restaurant, Inc",,"Bom Cafe","289 Elm St #1","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","24","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00"
"Nookie, LLC","Nookie, LLC","Commonwealth","250 Kendall St","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","182","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","04:30:00","17:00:00"
"North East Foods, LLC",,"Burger King","679 Concord Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","93","01:00:00","20:00:00","01:00:00","20:00:00","01:00:00","20:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","19:00:00"
"Northeast Business Group, Inc",,"The Maharaja","3 Trailside Way","01886",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","125","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00"
"Now Ventures Scoop Shops, LLC",,"Ben & Jerry's Harvard Square","841 Worcester Street # 528","01760",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"O912, LLC",,"Forage","5 Craigie Circle","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","49","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","12:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00"
"Orange Blossom, Inc.",,"East Coast Grill","1271 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","104","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00","05:30:00","20:00:00"
"Pandan Leaf, Inc.","Pandan Leaf, Inc.","Pandan Leaf","569 Cambridge Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Panera Bread, LLC",,"Panera Bread","5 White Street","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","101","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","01:00:00","17:00:00","02:00:00","17:00:00"
"Peet's Operating Co., Inc.",,"Peet's Coffee & Tea","24 JFK St.","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","60","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00"
"Petsi Pies, Inc.",,"Petsi Pies","594 Cambridge St","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00","02:00:00","14:00:00"
"Pho D, Inc.",,"Pho house","1790 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","58","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00"
"Phomprathan, Inc.",,"Yummy Thai Cuisine","2261 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Plenty USA, Inc.",,"Santouka","One Bow St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","60","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Potbelly Sandwich Works, LLC",,"Potbelly Sandwich Shop","820 Somerville Avenue","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","43","03:00:00","16:00:00","03:00:00","16:00:00","03:00:00","16:00:00","03:00:00","16:00:00","03:00:00","16:00:00","06:00:00","16:00:00","06:00:00","16:00:00"
"PR Restaurants LLC",,"Panera Bread","174 Alewife Brook Parkway","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","129","01:00:00","16:00:00","01:00:00","16:00:00","01:00:00","16:00:00","01:00:00","16:00:00","01:00:00","17:00:00","01:00:00","17:00:00","02:00:00","16:00:00"
"Raman Restaurant Group, LLC",,"Suvaai","2378","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","16:30:00"
"Rangsiya Global Corporation",,"Spice","24 Holyoke Street",,,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","60","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","06:00:00","20:00:00"
"Reins International Massachusetts, Inc.",,"Gyu Kaku Restaurant","18 Eliot Street",,,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","130","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Restaurant Associates, LLC","Restaurant Associates, LLC","Caspersen Hall @ Harvard Law School","32 Brainard Ave #405",,,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","623","02:30:00","16:00:00","02:30:00","16:00:00","02:30:00","16:00:00","02:30:00","16:00:00","02:30:00","16:00:00","03:00:00","11:00:00","03:00:00","11:00:00"
"RJK & Company, LLC",,"McDonald's","186 Alewife Brook Parkway","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","59","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00"
"Royal Punjab Enterprises, Inc.","Royal Runjab","Royal Punjab","251 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","21","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Sarkar International, Inc.",,"Chutney's","105 Lexington Street","01803",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","28","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","21:00:00","01:00:00","19:00:00"
"Sawa K, Inc.",,"Poke City","1722 Mass Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00","05:30:00","18:00:00"
"Season to Taste Catering, LLC",,"Season to Taste","2447 Massachusetts Avenue","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","05:30:00","18:30:00","05:30:00","18:30:00","05:30:00","18:30:00","05:30:00","18:30:00","05:30:00","18:30:00","05:30:00","18:30:00","05:30:00","18:30:00"
"SFJ Group, LLC",,"El Jefe's Taqueria","83 Mount Auburn St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","29","02:00:00","23:00:00","02:00:00","23:00:00","02:00:00","23:00:00","02:00:00","23:00:00","02:00:00","23:00:00","02:00:00","23:00:00","02:00:00","23:00:00"
"Shake Shack Harvard Square Boston, LLC","Shake Shack Harvard Square Boston, LLC","Shake Shack","92 Winthrop Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","110","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Shan Dong Dumpling House, Inc.",,"Dumpling House","950 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","96","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Shanghai Fresh, Inc.",,"Shanghai Fresh","735 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","46","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Shanti Boston, LLC",,"Shanti","7 Broad Canal Way","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","74","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Starbucks Corporation",,"Starbucks #7102","1380 Mass Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","130","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00","00:00:00","18:00:00"
"Streats, LLC",,"Night Market","75 Winthrop Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","58","06:30:00","18:00:00","06:30:00","18:00:00","06:30:00","18:00:00","06:30:00","20:00:00","06:30:00","20:00:00","06:30:00","20:00:00","06:30:00","18:00:00"
"Sulmona Restaurant Group, LLC",,"Sulmona Restaurant","610 Main Street North","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","124","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Sun N Sun, Inc.",,"Surya Indian Kitchen n Catering","114 Magazine Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","17:00:00","05:00:00","17:00:00"
"Sunnywoods, Inc.",,"Cilantro","1105 Massachusetts Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","60","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Sushi King, Inc.","Sushi King, Inc.","Super Fusion Sushi","1759 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","17:00:00"
"Swami Pramukh LLC",,"Subway","4 Central Square","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","9","02:00:00","16:30:00","02:00:00","16:30:00","02:00:00","16:30:00","02:00:00","16:30:00","02:00:00","16:30:00","02:00:00","16:30:00","02:00:00","16:30:00"
"Sweetgreen Boston, LLC",,"Sweetgreen","39 JFK Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","40","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00","02:00:00","19:00:00"
"Tahaza Canal Park, LLC",,"Tahaza Hummus Kitchen","1 Canal Park","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","60","06:30:00","16:00:00","06:30:00","16:00:00","06:30:00","16:00:00","06:30:00","16:00:00","06:30:00","16:00:00","06:30:00","16:00:00","06:30:00","16:00:00"
"Tapas 350, Inc.","Tapas 350, Inc.","Kika Tapas","150 Dorcester Ave","02127",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","126","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Tasty Burger 2, LLC",,"Tasty Burger","40 JFK St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","205","05:00:00","23:00:00","05:00:00","23:00:00","05:00:00","23:00:00","05:00:00","23:00:00","05:00:00","23:00:00","05:00:00","23:00:00","05:00:00","23:00:00"
"Tatte Bakery, LLC",,"Tatte Bakery & Cafe","101 Main Street","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","45","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00",,,,
"Tatte Cambridge, LLC",,"Tatte Bakery & Cafe","318 Third Street","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","40","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","02:00:00","15:00:00","03:00:00","15:00:00","03:00:00","14:00:00"
"Tatte Holdings, LLC",,"Tatte Bakery & Cafe","1288 Massachusetts Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","111","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","03:00:00","16:00:00","03:00:00","14:00:00"
"Thai Sensation, Inc.",,"Pepper Sky's Thai Sensation","20 Pearl Street","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","29","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","06:30:00","17:00:00","07:00:00","17:00:00","12:00:00","17:00:00"
"The Basil Tree, Inc.",,"The Basil Tree","10 Fawcett Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","69","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00"
"The Catered Affair, Inc.",,"The Catered Affair","32 Quincy St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","24","04:00:00","11:00:00","04:00:00","11:00:00","04:00:00","11:00:00","04:00:00","11:00:00","04:00:00","11:00:00","04:00:00","11:00:00","04:00:00","11:00:00"
"The Just Crust, LLC",,"The Just Crust","49B Brattle Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","20:00:00"
"The New Brand Sebastian's, LLC",,"Sebastian's","415 Main Street","02142",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","92","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00","02:00:00","13:00:00"
"The Zinneken's Group, LLC",,"Zinneken's","1154 Mass Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","02:30:00","19:00:00","02:30:00","19:00:00","02:30:00","19:00:00","02:30:00","19:00:00","02:30:00","19:00:00","02:30:00","19:00:00","02:30:00","19:00:00"
"Thelonious Monkfish Ltd.",,"Thelonious Monkfish","524 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","91","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"Third Street Associates, Inc.","Third Street Associates, Inc.","Russell House Tavern","14 JFK Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","229","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","20:00:00"
"Tianearn Corporation",,"Mix-it","1678 Mass Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","76","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00"
"Toasted Brothers, LLC","Toasted Brothers, LLC","The Friendly Toast","One Kendall Square #300","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","150","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00","02:00:00","20:00:00"
"Turnip, LLC",,"Parsnip","91 Winthrop St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","180","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","05:00:00","20:00:00"
"Two Guy Foods, Inc.",,"Burger King","100 Cambridgeside Place","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","0","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","03:00:00","16:30:00","06:00:00","14:00:00"
"UC Massachusetts Ave, LLC",,"Upper Crust Pizzeria","1782 Massachusetts Avenue","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","17:00:00"
"Urban Hearth, LLC",,"Urban Hearth","2263 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","32","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00","03:00:00","18:00:00"
"Vaimall, Inc.",,"Kendall House of Pizza","201 Third Street","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","20","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00","01:00:00","19:00:00"
"Veggie Galaxy, LLC","Veggie Galaxy, LLC","Veggie Galaxy","17 Powder House Terr","02144",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","88","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","17:00:00","04:00:00","18:00:00","04:00:00","18:00:00","04:00:00","17:00:00"
"Wasabi at Porter, LLC",,"Wasabi at Porter","2088 Massachusetts Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","38","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","07:00:00","18:00:00"
"WFG, LLC",,"Wrapro Falafel & Grille","20 Eliot St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","10","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00",,
"Wheelings Brattle, LLC",,"Beat Hotel","13 Brattle Street","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","328","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","20:00:00"
"Winding Road, LLC",,"Abigail's","19A Stickney Avenue #2","02145",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","140","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"WR Luz, Inc.",,"Zoe's","1105 Massachusetts Avenue","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","114","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","10:00:00"
"YAN 2000, LLC",,"Flame Hot Pot and Sushi","1001 Mass Ave","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","85","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00","06:30:00","18:30:00"
"Yumewokatare International, LLC","Yumewokatare International, LLC","Yume Wo Katare","1923 Mass Ave","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","18","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00","06:00:00","21:00:00"
"Season to Taste Catering, LLC",,"NO/CA Provisions","156 Rindge Ave","02140",,"2017-01-24T05:00:00.000","2017-12-31T05:00:00.000","20","01:00:00","16:30:00","01:00:00","16:30:00","01:00:00","16:30:00","01:00:00","16:30:00","01:00:00","16:30:00","01:00:00","16:30:00","01:00:00","16:30:00"
"Bagelsaurus, LLC",,"Bagelsaurus","1796 Massachusetts Avenue","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","19","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00","02:00:00","10:00:00"
"Huamulan Restaurant, Inc.",,"Mulan Taiwanese Restaurant","228 Broadway","02139","2005-08-08T18:38:13.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","100","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","07:00:00","20:00:00"
"Kokiri, Inc.",,"2nd Street Cafe","89 2nd St","02141",,"2017-02-15T05:00:00.000","2017-12-31T05:00:00.000","14","02:30:00","10:00:00","02:30:00","10:00:00","02:30:00","10:00:00","02:30:00","10:00:00","02:30:00","10:00:00",,,,
"BTNM Assoc., LLC",,"Al's Cafe","600 Technology Square","02139",,"2017-02-21T05:00:00.000","2017-12-31T05:00:00.000","23","05:30:00","10:00:00","05:30:00","10:00:00","05:30:00","10:00:00","05:30:00","10:00:00","05:30:00","10:00:00",,,,
"Boston Best Ice Cream LLC",,"Freshens Yogurt","100 Cambridgeside Pl.","02141",,"2017-12-31T05:00:00.000","2018-12-31T05:00:00.000","1","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","02:00:00","16:00:00","05:00:00","14:00:00"
"Coffeeshop, LLC","Coffeeshop, LLC","UpperWest","1 Cedar Street, Basement","02140",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","35","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00","02:00:00","21:00:00"
"Honeycomb Companies, LLC",,"Honeycomb Creamery","1702 Mass Ave","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","8","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00","05:00:00","18:00:00"
"Bennett Street Eatery, LLC",,"Les Sablons","112 Mount Auburn St","02138",,"2017-01-31T05:00:00.000","2017-12-31T05:00:00.000","139","06:30:00","21:00:00","06:30:00","21:00:00","06:30:00","21:00:00","06:30:00","21:00:00","06:30:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00"
"Portugalia, Inc.",,"Portugalia","723 Cambridge Street","02139","1992-11-05T19:01:48.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","107","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","06:00:00","20:00:00"
"Loyal Nine, LLC",,"Loyal Nine","660 Cambridge St","02139",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","130","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00"
"TW Food, LLC",,"Self-Portrait Bistro","377 Walden Street","02138","2003-09-09T18:23:17.000","2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","22","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","04:00:00","20:00:00"
"Sunset Cafe Restaurant, Inc.",,"Sunset Cafe","851 Cambridge St.","02141",,"2017-06-09T04:00:00.000","2017-12-31T05:00:00.000","160","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00","06:00:00","20:00:00"
"La Fabrica Central, LLC",,"La Fabrica","450 Massachusetts Avenue","02139",,"2016-12-22T05:00:00.000","2016-12-31T05:00:00.000","480","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","20:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","21:00:00","05:00:00","20:00:00"
"Chipotle Mexican Grill of Colorado, LLC",,"Chipotle Mexican Grill","2 Cambridge Ctr","02141",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","70","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00","06:00:00","17:00:00"
"Tria Cambridge Concessions, LLC",,"Freepoint Hotel","220 Alewife Brook Parkway","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","1","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","21:00:00","03:00:00","21:00:00","03:00:00","21:00:00","05:00:00","20:00:00"
"Camberville Coffee Roasters, LLC",,"Broadsheet Coffee Roasters","100 Kirkland St","02138",,"2017-01-01T05:00:00.000","2018-01-01T04:59:59.000","48","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00","01:30:00","16:00:00"
"Dip Dog, Inc","Dip Dog, Inc","Cafe Du Pays","233 Card Medeiros Ave","02141","2007-12-20T20:01:05.000","2017-12-31T05:00:00.000","2018-12-31T05:00:00.000","55","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","03:00:00","20:00:00","06:00:00","20:00:00"
