"county","site_code","lake_name","station","easting","northing","topo_map","mapbook","volume__m3","area_surface","maximum_de","mean_depth","less_than","shoreline","flushing_rate","headwater","assessment","sample_depth","thermoclin","surface_temp","temperature","oxygen","bottom_disc","secchi_disc","turbidity","jtu_turbid","colour","unknown","relative","conductivity","hardness","alkalinity","ph","aluminum","calcium_mg","chloride","copper__mg","iron__mg","manganese","potassium","sodium__mg","sulphate","zinc__mg_l","nitrogen_t","nitrate","ammonia","total_phosphate","ortho_phos","silica__mg","diss_solid","suspended","organic","dissolved_ox","chlorophyl","pheophytin","lab","collector","agency","data_id","notes","alt_name"
"Colchester","11","HINGLEY",,"493704","5034950","1.10E+07","230","203,741","6.5","9","3.1","5.5","1.3",,"Y","1995-06-27T00:00:00.000","0","S","22.5","7.5","11.3","0.2","2.1","1.8",,"18",,,"26.9","6.42","5","6.6",,"1.75","3","0.005","0.22","0.03","0.2","1.9","3","0.005",,"0.025","0.3",,"0.005","0.7",,,"4.9",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"HINGLEY Salmon R. (Col Co)"
"Pictou","987","BLACK",,"525124","5025470","1.10E+08","27C2","60,162","4.9","3","1.2","4.9","1.3","7.1","Y","1995-06-22T00:00:00.000","0","S","19","13.5","8.8","9.2","2.8","0.5",,"16",,,"23.1","3.04","1","6.2",,"0.56","2.5","0.005","0.08","0.06","0.05","1.8","3","0.005",,"0.025","0.025",,"0.005","2",,,"3.1",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"BLACK East River Pictou"
"Pictou","73","FISH LAKE",,"524951","5022690","1.10E+08","2762",,,,,,,,,"1995-06-22T00:00:00.000","0","S","20","20","8.6","8","2.8",,,,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,"NS Dept. of Fisheries","FI",,"FISH LAKE St. Mary's R."
"Halifax","13","SELOAM",,"538810","5001470","1.10E+03","27D4","11,376,859","291.4","12","3.8","254.1","2.6",,"N","1995-06-21T00:00:00.000","0","S","18.9","15.9","7.4","3.7","3.15","0.47",,"27",,,"18.4",,"2","4.81",,,"2.6",,,,,,"1",,,,,"0.05",,,,"0.45",,,,,"MDS Environmental Service","Brad McLean","NS Power Corp.","AL, FI",,"SELOAM East R. Sheet Harbour"
"Halifax","13","SELOAM",,"538810","5001470","1.10E+03","27D4","11,376,859","291.4","12","3.8","254.1","2.6",,"N","1995-06-21T00:00:00.000","0","S","18.9","15.9","7.4","3.7","3.15",,,,,,"18.4",,,"4.81",,,,,,,,,,,,,,,,,,,,,"0.4","0.4","QEII, Environmental Services","Brad McLean","NS Power Corp.","AL, FI",,"SELOAM East R. Sheet Harbour"
"Halifax","13","SELOAM",,"538810","5001470","1.10E+03","27D4","11,376,859","291.4","12","3.8","254.1","2.6",,"N","1995-06-21T00:00:00.000","7.5","B","18.9","15.9","7.4","3.7","3.15","1.53",,"62",,,"19.8",,"0.5","5.07",,,"2.9",,,,,,"1",,,,,"0.05",,,,"2.9",,,,,"MDS Environmental Service","Brad McLean","NS Power Corp.","AL, FI",,"SELOAM East R. Sheet Harbour"
"Halifax","13","SELOAM",,"538810","5001470","1.10E+03","27D4","11,376,859","291.4","12","3.8","254.1","2.6",,"N","1995-06-21T00:00:00.000","7.5","B","18.9","15.9","7.4","3.7","3.15",,,,,,"19.8",,,"5.07",,,,,,,,,,,,,,,,,,,,,"0.05","1.2","QEII, Environmental Services","Brad McLean","NS Power Corp.","AL, FI",,"SELOAM East R. Sheet Harbour"
"Halifax","942","GOVERNOR",,"444333","4943520","1.10E+03","27C4","22,671,824","651.5","13","3.4","540.2","2.3",,"N","1995-06-20T00:00:00.000","0","S","18.9","17.3","9","6.1","3.35","0.64",,"10",,,"19.3",,"1","5.57",,,"3.3",,,,,,"2",,,,,,,,,"2.3",,,,,"MDS Environmental Service","Brad McLean","NS Power Corp.","AL, FI",,"GOVERNOR Nine Mile R."
"Halifax","942","GOVERNOR",,"444333","4943520","1.10E+03","27C4","22,671,824","651.5","13","3.4","540.2","2.3",,"N","1995-06-20T00:00:00.000","7","B","18.9","17.3","9","6.1","3.35","0.67",,"15",,,"19.2",,"0.5","5.48",,,"2.8",,,,,,"2",,,,,,,,,"1.4",,,,,"MDS Environmental Service","Brad McLean","NS Power Corp.","AL, FI",,"GOVERNOR Nine Mile R."
"Colchester","13","PRATTS",,"496761","5036660","1.10E+07","230","272,691","8.1","11","3.2","6.5","1.6",,"N","1995-06-19T00:00:00.000","0","S","20","6","12.5","2.4","2.4",,,,,,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,"NS Dept. of Fisheries","FI",,"PRATTS Salmon R. (Col Co)"
"Hants","22","UNIACKE",,"433148","4971850","11D13","20D2","3,801,312","67.5","16","5.6","37.3","1.8",,"N","1995-05-30T00:00:00.000","0","S","15","7","10.1","9.8","5.4","0.35",,"9",,,"63","8.23","2","6.1",,"2.31","11.5","0.005","0.04","0.04","0.4","7.8","7","0.005",,"0.025","0.025",,"0.005",,,,"4.5",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"UNIACKE Indian R."
"Halifax","35","FISH",,"454083","4972810","11D13","24A2","1,174,000","55.3","4.5","2.1","55.3","1.3",,"N","1994-09-09T00:00:00.000","0","S","18","17","9.2","9","4.25","0.25",,"14",,,"101","24.4","16","6.8",,"7.3","16.7","0.005","0.01","0.01","0.6","10.8","6","0.005",,"0.025","0.025",,"0.005","0.9",,,"4",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"FISH Shubenacadie R."
"Halifax","935","HARPELL POND",,"498590","4949750","11D11","28A4","15,650","1.6","2","1","1.6","1.4","1.5","Y","1994-06-01T00:00:00.000","0","S",,,,,,"1.66",,"24",,,"1360","128","2","6.2",,"12.2","359","0.005","0.54","0.11","7.1","206","57","0.03",,"0.025","0.025",,"0.005","0.25",,,"5.9",,,,"Environmental Chemistry Division, VG",,"NS Dept. of Fisheries","AL",,"HARPELL POND  ELSD20"
"Lunenburg","58","DEAN CHAPTER",,"249198","4872750","21A16","14D2",,,,,,,,,"1994-05-02T00:00:00.000","0","S",,,,,,,,"36",,,,,,,,,,,,,,,,,,,"0.025","0.012","0.00050",,"30",,,"30",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"DEAN CHAPTER Cedar Lake (Un-Named River)"
"Lunenburg","58","DEAN CHAPTER",,"249198","4872750","21A16","14D2",,,,,,,,,"1994-05-02T00:00:00.000","0","S",,,,,,,,,,,"19.7","3.8","12.5","5.7",,"0.9","5","0.01","0.13","0.04",,"2.2","2.9","0.005",,,,,,,"30",,,"30",,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"DEAN CHAPTER Cedar Lake (Un-Named River)"
"Lunenburg","58","DEAN CHAPTER",,"249198","4872750","21A16","14D2",,,,,,,,,"1994-05-02T00:00:00.000","21","B",,,,,,,,"37",,,,,,,,,,,,,,,,,,,"0.025","0.011","0.00050",,"31",,,"31",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"DEAN CHAPTER Cedar Lake (Un-Named River)"
"Lunenburg","58","DEAN CHAPTER",,"249198","4872750","21A16","14D2",,,,,,,,,"1994-05-02T00:00:00.000","21","B",,,,,,,,,,,"19.6","4.3","12.5","5.8",,"1","5","0.03","0.16","0.04",,"2.5","2.4","0.12",,,,,,,"31",,,"31",,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"DEAN CHAPTER Cedar Lake (Un-Named River)"
"Halifax","69","CROWBAR",,"467246","4958000","11D14","24B4",,,,,,,,,"1994-05-01T00:00:00.000","0","S",,,,,,"1.09",,"33",,,"31","5.39","0.5","5.2",,"1.5","4.3","0.005","0.19","0.07","0.3","2.6","6","0.005",,"0.025","0.025",,"0.005","2",,,"5.7",,,,"Environmental Chemistry Division, VG","B Eisener","NS Dept. of Fisheries","AL",,"CROWBAR Partridge R. - Lawrencetown L."
"Kings","988","BLACK RIVER",,"389670","4976500","21A16","14D2","26,621,178","667.9","18",,"0","4.52","9.74","N","1994-04-30T00:00:00.000","0","S",,,,,,,,"45",,,,,,,,,,,,,,,,,,,"0.025","0.012","0.00050",,"30",,,"30",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"BLACK RIVER Gaspereau/Black R."
"Kings","988","BLACK RIVER",,"389670","4976500","21A16","14D2","26,621,178","667.9","18",,"0","4.52","9.74","N","1994-04-30T00:00:00.000","0","S",,,,,,,,,,,"21.5","4.4","12.5","5.8",,"0.9","5","0.08","0.15","0.03",,"2.5","1.3","0.11",,,,,,,,,,,,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"BLACK RIVER Gaspereau/Black R."
"Kings","988","BLACK RIVER",,"389670","4976500","21A16","14D2","26,621,178","667.9","18",,"0","4.52","9.74","N","1994-04-30T00:00:00.000","18","B",,,,,,,,"44",,,,,,,,,,,,,,,,,,,"0.025","0.026","0.001",,"28",,,"28",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"BLACK RIVER Gaspereau/Black R."
"Kings","988","BLACK RIVER",,"389670","4976500","21A16","14D2","26,621,178","667.9","18",,"0","4.52","9.74","N","1994-04-30T00:00:00.000","18","B",,,,,,,,,,,"21.6","4.5","12.5","5.5",,"1","5","0.01","0.33","0.04",,"2.8","2.8","0.04",,,,,,,,,,,,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"BLACK RIVER Gaspereau/Black R."
"Kings","55","LITTLE RIVER",,"384266","4979300","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","0","S",,,,,,,,"29",,,,,,,,,,,,,,,,,,,"0.025","0.011","0.00050",,"30",,,"30",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"LITTLE RIVER Gaspereau/Black R."
"Kings","55","LITTLE RIVER",,"384266","4979300","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","0","S",,,,,,,,,,,"25.2","4.9","12.5","6.1",,"1.2","5","0.01","0.13","0.02",,"3.4","3.3","0.005",,,,,,,,,,,,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"LITTLE RIVER Gaspereau/Black R."
"Kings","55","LITTLE RIVER",,"384266","4979300","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","14","B",,,,,,,,"34",,,,,,,,,,,,,,,,,,,"0.025","0.048","0.002",,"31",,,"31",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"LITTLE RIVER Gaspereau/Black R."
"Kings","55","LITTLE RIVER",,"384266","4979300","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","14","B",,,,,,,,,,,"38.6","8.4","12.5","5.7",,"1.7","5","0.05","1.05","0.06",,"2.9","2.4","0.08",,,,,,,,,,,,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"LITTLE RIVER Gaspereau/Black R."
"Kings","56","METHALLS",,"386975","4979410","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","0","S",,,,,,,,"28",,,,,,,,,,,,,,,,,,,"0.025","0.014","0.00050",,"32",,,"32",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"METHALLS Gaspereau/Black R."
"Kings","56","METHALLS",,"386975","4979410","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","0","S",,,,,,,,,,,"23.2","4.4","12.5","5.9",,"1","5","0.01","0.09","0.02",,"2.7","1.9","0.02",,,,,,,,,,,,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"METHALLS Gaspereau/Black R."
"Kings","56","METHALLS",,"386975","4979410","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","12","B",,,,,,,,"25",,,,,,,,,,,,,,,,,,,"0.06","0.012","0.00050",,"31",,,"31",,,"Environmental Chemistry Division, VG","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"METHALLS Gaspereau/Black R."
"Kings","56","METHALLS",,"386975","4979410","21A16","14D2",,,,,,,,,"1994-04-30T00:00:00.000","12","B",,,,,,,,,,,"23.3","4.6","12.5","5.9",,"1","5","0.04","0.13","0.02",,"2.9","2.4","0.09",,,,,,,,,,,,,"NS Dept. of Agriculture, Laboritory Services, Trur","Dechman, Munro, Morse","NS Dept. of Fisheries","AL",,"METHALLS Gaspereau/Black R."
"Halifax","67","GRANITE",,"469496","4957990","11D14","24B4",,,,,,,,,"1994-02-18T00:00:00.000","0","S",,,,,,"1.11",,"39",,,"50","3.8","0.5","4.4",,"0.7","5.2","0.005","0.09","0.04","0.3","3.5","8","0.005",,"0.025","0.34",,"0.005","4.2",,,"8.4",,,,"Environmental Chemistry Division, VG","B Eisener","NS Dept. of Fisheries","AL",,"GRANITE Partridge R. - Lawrencetown L."
"Pictou","74","GORDON'S",,"518278","5025930","1.10E+08","27B2",,,,,,,,,"1993-12-04T00:00:00.000","0","S",,,,,,"0.29",,"4",,,"18","3.8","0.5","6.1",,"0.7","2.3","0.005","0.02","0.05","0.05","1.5","2","0.005",,"0.025","0.025",,"0.005","0.6",,,"1.8",,,,"Environmental Chemistry Division, VG","R MacNeil","NS Dept. of Fisheries","AL",,"GORDON'S Middle River Pictou"
"Halifax","971","CHARLOTTE",,"501928","4963960","11D15","24000","168,562,000","1,485.70","51.2",,"512.4","2.14","1.9","N","1993-11-24T00:00:00.000","0","S",,,,,,"0.44",,"45",,,"29","4.14","1","5.2",,"1","3.5","0.005","0.18","0.05","0.1","2.3","2","0.005",,"0.025","0.025",,"0.005","1.8",,,"6.7",,,,"Environmental Chemistry Division, VG","B Berkman","NS Dept. of Fisheries","AL",,"CHARLOTTE Fish R. - L.Charlotte"
"Halifax","995","GOOSE",,"493866","4954730","11D11","240000",,,,,,,,,"1993-10-03T00:00:00.000","0","S",,,,,,"0.63",,"17",,,"31.4","4.22","0.5","6.3",,"0.7","5.6","0.005","0.09","0.03","0.1","3.2","3","0.005",,"0.025","0.025",,"0.005","0.25",,,"5",,,,"Environmental Chemistry Division, VG","D Williams","NS Dept. of Fisheries","AL",,"GOOSE  ELSD21"
"Halifax","992","LONG",,"494140","4953400","11D11","240000",,,,,,,,,"1993-10-03T00:00:00.000","0","S",,,,,,"0.86",,"13",,,"37","4.47","0.5","6.1",,"0.8","7","0.005","0.17","0.04","0.3","3.9","3","0.005",,"0.025","0.025",,"0.005","0.25",,,"3.9",,,,"Environmental Chemistry Division, VG","D Williams","NS Dept. of Fisheries","AL",,"LONG  ELSD21"
"Halifax","991","NARROWS",,"492838","4953930","11D11","240000",,,,,,,,,"1993-10-03T00:00:00.000","0","S",,,,,,"1.35",,"40",,,"34","4.47","0.5","5.8",,"0.8","6.2","0.005","0.37","0.05","0.1","3.4","3","0.005",,"0.025","0.025",,"0.005","0.7",,,"7.5",,,,"Environmental Chemistry Division, VG","D Williams","NS Dept. of Fisheries","AL",,"NARROWS  ELSD21"
"Guysborough","966","LOWER ROCKY",,"535862","5006700","1.10E+03","27D4","5,051,261","128","7","3.9","124","1.9",,"N","1993-08-17T00:00:00.000","0","S",,,,,,"0.64",,"16",,,"18.5","2.48","1","5.6",,"0.5","2.9","0.005","0.09","0.06","0.3","1.9","2","0.005",,"0.025","0.025",,"0.005",,,,"5.3",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"LOWER ROCKY East R. Sheet Harbour"
"Halifax","973","CAMP HILL",,"435540","4949700","11D12","20B4","179,885","5.2","9","3.5","4.4","1.1","2.7","Y","1993-08-11T00:00:00.000","0","S",,,,,"2.35","0.57",,"32",,,"26.8","1.82","0.5","4.7",,"0.4","3.4","0.005","0.19","0.01","0.1","2.5","3","0.005",,"0.025","0.025",,"0.005","1.2",,,"7.1",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"CAMP HILL Nine Mile R."
"Halifax","915","LONG POND",,"454139","4936150","11D12","25A1","192,272","16.2","6",,"16.2","1.25","17.3","N","1993-08-10T00:00:00.000","0","S",,,,,,"1.08",,"120",,,"89.1","24.7","0.5","5.1",,"8.4","18.2","0.005","0.64","0.06","0.5","11.2","6","0.005",,"0.025","0.025",,"0.005","1.9",,,"15.7",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"LONG POND McIntosh Run"
"Halifax","934","HENRY",,"450063","4935250","11D12","210","333,574","13.2","6","2.5","0","1.3","3.5","Y","1993-08-09T00:00:00.000","0","S",,,,,,"2.55",,"66",,,"189","32.9","11","6.7",,"10.2","37.7","0.005","0.33","0.12","2","21.4","16","0.005",,"0.025","0.09",,"0.005","1.4",,,"13.6",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"HENRY Pennant R."
"Halifax","73","LILY LAKES (EAST)",,"544701","4968640","11D16","28000","70,853","5.5","4","1.3","5.5","1.6","5.1","Y","1993-08-06T00:00:00.000","0","S",,,,,,"0.29",,"25",,,"710","65.5","5","6.2",,"5.3","186","0.005","0.1","0.02","3.9","106","24","0.005",,"0.025","0.025",,"0.005","0.25",,,"7.4",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"LILY LAKES (EAST) Halfway Bk"
"Colchester","981","McELLMONS POND",,"465707","5026530","1.10E+07","23B1",,"2.8","2.44",,"2.8","1.69",,"N","1993-08-05T00:00:00.000","0","S","20","15","11","9","1.22","0.72",,"42",,,"131","54.4","38","8",,"20.3","15.6","0.005","0.21","0.01","0.3","5.3","3","0.005",,"0.025","0.025",,"0.005","0.25",,,"8.3",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"McELLMONS POND Chiganois R."
"Halifax","37","EGG",,"509384","4972880","11D15","20C2","1,269,800","36.6","12",,"32.1","1.4",,"Y","1993-08-04T00:00:00.000","0","S",,,,,,"0.3",,"3",,,"20.2","3.48","1","6.2",,"0.9","3.3","0.005","0.01","0.005","0.2","2.1","2","0.005",,"0.025","0.025",,"0.005","0.6",,,"3",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"EGG Tangier R."
"Halifax","911","LOVETT",,"445749","4942990","11D12","2000000","175,100","8.5","7","2.06","8.5","1.38","13.7",,"1993-07-16T00:00:00.000","0","S",,,,,,"1.04",,"14",,,"270","29","0.5","4.8",,"8.5","61.1","0.005","0.21","0.26","1.1","36","25","0.06",,"0.05","0.025",,"0.005","2.2",,,"4.3",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"LOVETT Nine Mile R."
"Halifax","988","BANOOK",,"455888","4947530","11D12","24A5","862,470","33.3","12","2.59","0","1.75","1.33","Y","1993-07-16T00:00:00.000","0","S",,,,,,"0.43",,"4",,,"467",,"15","7.1",,"14.4","114","0.005","0.04","0.02","1.3","70.2","18","0.005",,"0.025","0.025",,"0.03","1",,,"2.7",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"BANOOK Dartmouth Lakes"
"Halifax","23","OATHILL",,"456376","4946870","11D12","24A5","185,953","4.9","8.53","3.8","0","1.56","3.3","Y","1993-07-16T00:00:00.000","0","S",,,,,,"0.72",,"9",,,"764","84.2","34","7.3",,"27.5","186","0.005","0.06","0.12","2.5","109","27","0.005",,"0.19","0.05",,"0.005","1.3",,,"3.4",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"OATHILL Dartmouth Lakes"
"Halifax","937","GRAY",,"449135","4924690","11D05","2100","236,107","7.2","9","3.3","6.5","1.3","1.4","Y","1993-07-16T00:00:00.000","0","S",,,,,,"1.05",,"85",,,"61.6","5.8","0.5","5.5",,"1","14.7","0.005","0.55","0.04","0.5","7.7","4","0.005",,"0.025","0.025",,"0.005","3.3",,,"12.4",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"GRAY  EJSD9"
"Guysborough","985","ARCHIBALDS BIG",,"594569","5016220","11F05","30000","2,878,270","82.5","8","3.5","71.6","1.9","1.2","Y","1993-07-02T00:00:00.000","0","S",,,,,,"0.64",,"11",,,"21.2","2.06","0.5","6.5",,"0.33","3.5","0.005","0.05","0.04","0.2","2.3","2","0.005",,"0.025","0.025",,"0.005",,,,"3.7",,,,"Environmental Chemistry Division, VG","Al McNeill","NS Dept. of Fisheries","AL",,"ARCHIBALDS BIG  EPSD5"
"Halifax","68","WEST",,"468651","4957980","11D14","24B4",,,,,,,,,"1993-06-24T00:00:00.000","0","S",,,,,,"0.72",,"27",,,"28","2.48","0.5","4.8",,"0.5","3.6","0.005","0.13","0.005","0.2","2.3","3","0.005",,"0.025","0.025",,"0.005","1.9",,,"5.7",,,,"Environmental Chemistry Division, VG","B Eisener","NS Dept. of Fisheries","AL",,"WEST Partridge R. - Lawrencetown L."
"Halifax","28","DOOKS",,"492541","4966180","11D14","240000",,,,,,,,,"1993-06-06T00:00:00.000","0","S",,,,,,"0.26",,"37",,,"28.6","3.39","1","5.6",,"0.7","3.9","0.005","0.005","0.04","0.2","2.9","3","0.005",,"0.025","0.025",,"0.005","0.25",,,"7.2",,,,"Environmental Chemistry Division, VG","A Dooks","NS Dept. of Fisheries","AL",,"DOOKS Salmon R. (Hfx Co)"
"Lunenburg","1","SHERBROOKE",,"373083","4947330","21A10","14C5",,,,,,,,,"1993-06-02T00:00:00.000","0","S",,,,,,"0.51",,"30",,,"33.5","4.39","2","6",,"1.1","4.8","0.005","0.1","0.03","0.3","2.9","2","0.005",,"0.025","0.07",,"0.005","2.8",,,"5.5",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"SHERBROOKE LaHave R."
"Pictou","15","MACLEAN",,"529713","5034750","1.10E+08","27D1","110,000","3.2","10","3.4","2","1.3",,"N","1993-05-17T00:00:00.000","0","S","13","6","10.2","3.1","2.1","0.7",,"4",,,"67","20.4","20","7.3",,"7.2","4","0.005","0.03","0.02","0.4","2.6","2","0.005",,"0.025","0.08",,"0.005","1.4",,,"2.1",,,,"Environmental Chemistry Division, VG","Ralph Heighton","NS Dept. of Fisheries","AL",,"MACLEAN East River Pictou"
"Halifax","70","CLARKS POND",,"456305","4930910","11D12","25A1",,,,,,,,,"1993-05-13T00:00:00.000","0","S",,,,,,"0.43",,"51",,,"45","3.55","0.5","4.6",,"0.6","6.7","0.005","0.23","0.01","0.2","4.6","5","0.005",,"0.025","0.025",,"0.005","1.2",,,"6.9",,,,"Environmental Chemistry Division, VG","B Flemming","NS Dept. of Fisheries","AL",,"CLARKS POND Ketch Harbour Lakes"
"Yarmouth","22","SALMON",,"270407","4890780","21A04","04C5",,,,,,,,,"1993-05-08T00:00:00.000","0","S",,,,,,"0.34",,"6",,,"32","4.55","0.5","6.6",,"1","5","0.005","0.01","0.005","0.2","3.7","5","0.005",,"0.025","0.025",,"0.005","0.9",,,"2",,,,"Environmental Chemistry Division, VG","Nancy Adams","NS Dept. of Fisheries","AL",,"SALMON Tusket R."
"Queens","74","HUNT",,"340545","4915750","21A06","09C3","108,196","3.3","7","3.2","0","1.3",,"Y","1992-11-20T00:00:00.000","0","S",,,,,,"0.6",,"5",,,"27.2","4.3","0.5","7.2",,"0.9","3.4","0.005","0.04","0.03","0.3","2.6","6","0.005",,"0.025","0.025",,"0.005","0.7",,,"2",,,,"Environmental Chemistry Division, VG",,"NS Dept. of Fisheries","AL",,"HUNT Medway R."
"Yarmouth","5","RANDALS",,"270220","4857720","20P13","05B4","4,518,001","129","8","3.5","118.4","1.7","12.3","N","1992-08-27T00:00:00.000","0","S",,,,,,"1.21",,"79",,,"41.5","5.13","1","5.2",,"0.9","7.7","0.005","0.41","0.02","0.3","4.7","3","0.005",,"0.025","0.025",,"0.005","1.2",,,"10.4",,,,"Environmental Chemistry Division, VG","R Cunningham","NS Dept. of Fisheries","AL",,"RANDALS Argyle R."
"Yarmouth","9","GREAT PUBNICO",,"284130","4844440","20P13","05D5","27,973,161","1,810.90","6","1.5","1,809.60","5.2","1.9","N","1992-08-27T00:00:00.000","0","S",,,,,,"1.25",,"17",,,"34.2","4.38","0.5","5.3",,"0.6","7","0.005","0.3","0.05","0.2","4","3","0.005",,"0.025","0.025",,"0.005","0.25",,,"3.3",,,,"Environmental Chemistry Division, VG","R Cunningham","NS Dept. of Fisheries","AL",,"GREAT PUBNICO Barrington R."
"Yarmouth","975","MARCEL",,"267426","4863150","20P13","05B3","854,051","31.56","14",,"29.27","1.27","4.5",,"1992-08-18T00:00:00.000","0","S",,,,,,"1.54",,"31",,,"55.1","6.54","1","5.9",,"1.3","11.8","0.005","0.44","0.02","0.4","6.6","4","0.005",,"0.025","0.025",,"0.005","0.9",,,"6",,,,"Environmental Chemistry Division, VG","R Cunningham","NS Dept. of Fisheries","AL",,"MARCEL Ste Anne du Ruisseau"
"Yarmouth","973","MINGO BECK",,"267067","4861810","20P13","05B3","864,219","65.2","3","1.3","65.2","2","6.7","N","1992-08-18T00:00:00.000","0","S",,,,,,"1.45",,"23",,,"157","12.4","2","6",,"3","39.5","0.005","0.1","0.05","0.6","24","7","0.005",,"0.025","0.025",,"0.005","2.2",,,"6",,,,"Environmental Chemistry Division, VG","R Cunningham","NS Dept. of Fisheries","AL",,"MINGO BECK Ste Anne du Ruisseau"
