"the_geom","segmentid","planareaid","councildis","color","startloc","endloc","restlen","offset","insidectyb","landuse","facilityid","condition","globalid"
"MULTILINESTRING ((-122.19763022379388 37.76883227907547, -122.1975627048413 37.76887945927361))","62","6","6","Blue","476.0","502.0","26.0","Left","-1","Res","62856",,"e73db994-5a78-4458-a2d9-90eee33bd9a0"
"MULTILINESTRING ((-122.19788699916246 37.766907915421186, -122.1979350963582 37.76695114059875))","77","6","6","Blue","169.07143","148.07143","21.0","Right","-1","Res","62865",,"73b53814-7289-4248-a289-3b98783baf19"
"MULTILINESTRING ((-122.17993797078702 37.77790880161571, -122.17997889259946 37.777946066835796))","901","6","6","Blue","512.0","530.0","18.0","Left","-1","Res","62902",,"6a334154-495d-419f-aca6-dc4e577c2e79"
"MULTILINESTRING ((-122.1848340710406 37.77009667519304, -122.18476587911852 37.77008735749693))","1530","6","6","Blue","137.23177","117.23177","20.0","Right","-1","EssFac","62947",,"cfd04390-8ee5-4f84-bbe8-7851721adc1b"
"MULTILINESTRING ((-122.18386717969614 37.77128959067044, -122.18380827810913 37.77132785777905))","1329","6","6","Blue","268.54839","246.54839","22.0","Right","-1","EssFac","62959",,"2ba5fd00-019a-4f72-8f0f-acdc6934555f"
"MULTILINESTRING ((-122.19208345796758 37.772309568629076, -122.1920141452292 37.772359281045595))","843","6","6","Blue","175.19079","148.19079","27.0","Right","-1","EssFac","63010",,"dccbfb12-d7de-41ba-bda0-3b151b7985c6"
"MULTILINESTRING ((-122.191358469503 37.77341140402489, -122.191330569294 37.77343195098614))","395","6","6","Blue","174.0","185.0","11.0","Left","-1","Res","63026",,"1a896884-7372-41e3-8a7c-7361ddb94166"
"MULTILINESTRING ((-122.18729421420099 37.77259799200852, -122.1872426788402 37.77263464683559))","1039","6","6","Blue","42.20326","22.20326","20.0","Left","-1","Res","63056",,"a839a81f-0a99-4003-9b69-7a0841fda374"
"MULTILINESTRING ((-122.19116714151 37.769877015518404, -122.19111509190506 37.769913207271685))","1608","6","6","Blue","115.82156","95.82156","20.0","Left","-1","Res","63129",,"45425e9c-aff3-43cb-87d2-d81bb27bd42e"
"MULTILINESTRING ((-122.1908559511672 37.7700951645201, -122.19080413421074 37.770131565470706))","1608","6","6","Blue","235.82156","215.82156","20.0","Left","-1","Res","63130",,"6834d59b-76cd-490b-abff-23ff10e87d5f"
"MULTILINESTRING ((-122.18000729955294 37.76629523261991, -122.18005037633293 37.76633821567865))","1119","6","6","Blue","636.0","656.0","20.0","Right","-1","Res","63173",,"8dd3a09a-f79f-4663-aedd-02299e3df1be"
"MULTILINESTRING ((-122.1819397122988 37.76279505171789, -122.18187283992715 37.76283859006356))","849","6","6","Blue","47.51668","22.51668","25.0","Right","-1","Com","63214",,"83b4d41e-86fc-4a0f-b8c0-9e2d44a108d0"
"MULTILINESTRING ((-122.18845993990874 37.763204911169396, -122.18841168620959 37.763236156760506))","197","6","6","Blue","260.0","278.0","18.0","Left","-1","Res","63239",,"5d80d975-535f-4edf-8539-fcb2d0e62cc2"
"MULTILINESTRING ((-122.18903409997235 37.762833956189624, -122.18897972769578 37.76286792203535))","197","6","6","Blue","46.0","66.0","20.0","Left","-1","Res","63240",,"01686e65-e28e-4130-a8a7-a13406b16bf1"
"MULTILINESTRING ((-122.18955541838326 37.762178929875745, -122.18950169836754 37.76221354358448))","213","6","6","Blue","573.54054","553.54054","20.0","Right","-1","EssFac","63243",,"7df29e10-80aa-480e-845e-b857a927b202"
"MULTILINESTRING ((-122.19142971251611 37.76185533866416, -122.19137611899292 37.76189007579215))","183","6","6","Blue","169.67863","149.67863","20.0","Right","-1","Res","63248",,"2222389a-45c1-4618-a367-9c8a4e457cc3"
"MULTILINESTRING ((-122.1919276646226 37.762479369124215, -122.19187920849559 37.762510415405984))","181","6","6","Blue","279.0","297.0","18.0","Left","-1","Res","63253",,"b8f861f3-7ae6-4d91-a3f4-c3e6bb61c7d4"
"MULTILINESTRING ((-122.17766965341974 37.77673720646483, -122.17772460284888 37.77678662429626))","907","6","6","Blue","286.0","310.0","24.0","Right","-1","Res","63301",,"94b6eb5a-6173-4639-985d-738e089d4753"
"MULTILINESTRING ((-122.17545679110337 37.776234429557874, -122.17546021039114 37.77625474564781, -122.1754575522859 37.77628911086707))","892","6","6","Blue","144.0","164.0","20.0","Right","-1","Res","63306",,"d549d7f2-feae-410b-97df-34e6081e78c9"
"MULTILINESTRING ((-122.18116375014618 37.77414040314674, -122.18111975182754 37.77418629922078))","688","6","6","Blue","597.4521","576.4521","21.0","Right","-1","EssFac","63336",,"8ef50881-a8d1-498a-a2dd-dded2fbbea85"
"MULTILINESTRING ((-122.19452539154665 37.7582108600763, -122.1945759045924 37.758259661681386))","1142","6","6","Blue","75.99067","52.99067","23.0","Right","-1","Res","63414",,"78b8190d-f4be-4d7f-8b26-6535b1f5d376"
"MULTILINESTRING ((-122.1959949508949 37.75985845355437, -122.1960314339429 37.75989691805552, -122.196039061418 37.75990758819179))","944","6","6","Blue","791.0","813.0","22.0","Left","-1","Res","63415",,"3164545b-e341-4c03-b637-334a2c5cd1a8"
"MULTILINESTRING ((-122.16651904250499 37.77541925753555, -122.16655736151134 37.77545822766986))","1598","6","6","Blue","180.58934","162.58934","18.0","Right","-1","EssFac","63448",,"38a2f887-b77c-4183-a52c-632fec94d86e"
"MULTILINESTRING ((-122.16728621639103 37.77525586267733, -122.16720410849258 37.77530956212768, -122.16712558515276 37.77536024507569))","1600","6","6","Blue","496.0","556.0","60.0","Left","-1","Res","63454",,"dcaf7b35-a21b-4bbb-95f6-8eeb63f5ae82"
"MULTILINESTRING ((-122.19326072631164 37.75692620701931, -122.19320726718023 37.756961070208106))","454","6","7","Blue","89.0","109.0","20.0","Left","-1","Res","63482",,"ef22b72f-2cba-4884-9dc9-e469317d7818"
"MULTILINESTRING ((-122.19168966679692 37.75710874900655, -122.19166432669176 37.757124959028054, -122.19163582837392 37.75714324292439))","1641","6","7","Blue","486.0","506.0","20.0","Left","-1","Res","63489",,"3af92ad4-24ad-4d1d-96d0-ac0f20c53a13"
"MULTILINESTRING ((-122.17891958078992 37.765439767806356, -122.17896338379774 37.765482285815786))","1124","6","6","Blue","198.0","218.0","20.0","Left","-1","Res","63518",,"f470a74a-d1bc-416b-9c55-56298733bce6"
"MULTILINESTRING ((-122.19506152161809 37.76285652870305, -122.1949988726472 37.76282733029917))","163","6","6","Blue","169.0","190.0","21.0","Left","-1","Com","63532",,"3d50ca00-612d-470d-8447-3b5cb1b15dde"
"MULTILINESTRING ((-122.1835607355878 37.766353329423175, -122.18354447083637 37.76636356746879))","779","6","6","Blue","956.75961","950.75961","6.0","Left","-1","Res","63558",,"5ee18a4e-dfdd-4c00-bb35-142756c77473"
"MULTILINESTRING ((-122.18305217741087 37.76594516189973, -122.18299566657893 37.76598140746626))","194","6","6","Blue","973.0","994.0","21.0","Right","-1","Res","63559",,"0940402c-c0e9-4d9b-a356-3bcf2ec7852b"
"MULTILINESTRING ((-122.18883147523742 37.76165783681346, -122.18877772625727 37.761692422674564))","205","6","6","Blue","493.0","513.0","20.0","Left","-1","Res","63564",,"f9355628-c72c-44f2-85e8-47d3946e0a98"
"MULTILINESTRING ((-122.17688657006119 37.77046021805562, -122.17684982206211 37.77050675919892))","1550","6","6","Blue","231.0","251.0","20.0","Left","-1","Res","63575",,"6fee2ff7-0e34-474a-a4e3-79083a4aa45e"
"MULTILINESTRING ((-122.18154632963527 37.76852880119503, -122.1815033183978 37.76855646078335))","787","6","6","Blue","834.08639","818.08639","16.0","Left","-1","Res","63628",,"82534756-880d-4c26-b87c-08da3cbd44a6"
"MULTILINESTRING ((-122.18109738921267 37.76881749546996, -122.18108738351317 37.768823930159776, -122.18104415023986 37.76885257862522))","787","6","6","Blue","1005.08639","985.08639","20.0","Left","-1","Res","63629",,"b7b9830a-e263-4ac1-b7d4-2eff5efdc0dc"
"MULTILINESTRING ((-122.18468575831302 37.76421593428824, -122.1846322586191 37.76425076515356))","192","6","6","Blue","1002.0","1022.0","20.0","Left","-1","Res","63649",,"a43eedea-5277-46f8-ab85-a2d76e1621b5"
"MULTILINESTRING ((-122.20402520389139 37.77905103819153, -122.20407348124452 37.77909414208143))","1252","6","4","Blue","296.0","317.0","21.0","Right","-1","Res","63663",,"88282541-e140-468e-9429-7f836976a802"
"MULTILINESTRING ((-122.21267590730035 37.77039410585375, -122.21263562688081 37.77042424705153))","1434","6","5","Blue","236.0","252.0","16.0","Right","-1","Com","63671",,"94612664-03bb-4a6e-ac99-0a6016d6858a"
"MULTILINESTRING ((-122.1920858740992 37.77797003782053, -122.19202907208808 37.778010260524134))","274","6","6","Blue","637.0","659.0","22.0","Right","-1","Res","63694",,"5f4316e9-f0b3-41ad-a1a4-4496af35eafc"
"MULTILINESTRING ((-122.1889803067304 37.75884637014272, -122.1889427165078 37.75887061066063))","1651","6","7","Blue","183.45712","169.45712","14.0","Left","-1","Res","63707",,"2dd0942c-a49e-4a4f-bddc-221d5cf939f3"
"MULTILINESTRING ((-122.19082683895917 37.75766400866622, -122.19077295443421 37.75769845687644))","1646","6","7","Blue","165.04602","145.04602","20.0","Left","-1","Res","63741",,"b62e81c5-3699-4956-a8a3-bf66845ba4eb"
"MULTILINESTRING ((-122.19403833545938 37.758158872229174, -122.19397373067358 37.75820026727543))","441","6","7","Blue","196.0","220.0","24.0","Left","-1","Res","63760",,"619c6fb8-5891-4165-bfd2-907b79db57cc"
"MULTILINESTRING ((-122.17867500978561 37.73746675573549, -122.1787187035672 37.73750572741762))","1380","7","7","Blue","335.0","354.0","19.0","Left","-1","Res","63897",,"0c5f6e18-e0c8-4127-a3f8-762b9a2e4411"
"MULTILINESTRING ((-122.17254976150605 37.72906707095561, -122.17260564385894 37.729115800095606))","2191","7","7","Blue","347.72719","323.72719","24.0","Right","-1","Res","63917",,"ad36be36-c835-4a97-9acd-707397af762a"
"MULTILINESTRING ((-122.16097931269441 37.744080115338406, -122.16092003612765 37.74409521733014))","826","7","7","Blue","585.70914","567.70914","18.0","Left","-1","Res","64018",,"ceae02b5-7c57-40d3-9cae-19c5a98cd29a"
"MULTILINESTRING ((-122.1549557329497 37.74282177633939, -122.15498380001458 37.74285964598799))","951","7","7","Blue","244.7385","228.7385","16.0","Right","-1","Res","64034",,"91286330-12b1-4196-b241-27f2a90b3c98"
"MULTILINESTRING ((-122.17924067621905 37.728574337426224, -122.17922650197522 37.72862809928122))","2235","7","7","Blue","241.72151","221.72151","20.0","Right","-1","Res","64045",,"693d1366-c520-47d9-908f-b2aec575b8a2"
"MULTILINESTRING ((-122.18846173801762 37.73694866585819, -122.18844466178868 37.73701597188852))","2225","7","7","Blue","347.06299","322.06299","25.0","Right","-1","EssFac","64073",,"bbef6ab6-6a8f-4723-abe5-bbf0d60de38e"
"MULTILINESTRING ((-122.18261449306061 37.73708222073381, -122.18256548212874 37.737120977408324))","1532","7","7","Blue","12.0","32.0","20.0","Right","-1","EssFac","64090",,"18ff9ff7-6028-4473-a291-0944e4b255c5"
"MULTILINESTRING ((-122.1927340458605 37.73278931133562, -122.19265620564667 37.73277634686751))","1458","7","7","Blue","633.0","656.0","23.0","Right","-1","Res","64109",,"0eaa0a91-7f37-434a-9487-b163fce99832"
"MULTILINESTRING ((-122.18840521902787 37.73716092418801, -122.18837974723904 37.73725208218806))","2225","7","7","Blue","435.06299","401.06299","34.0","Right","-1","EssFac","64155",,"4fdec9f7-b35a-4eb5-8d78-99e5df61ea7c"
"MULTILINESTRING ((-122.1787634023933 37.755940301254, -122.17870725459198 37.75596609510851, -122.17870357423817 37.75596787958872))","327","7","6","Blue","200.0","220.0","20.0","Left","-1","Res","64164",,"9b805e53-2773-4802-9dcd-8a15e140d4ff"
"MULTILINESTRING ((-122.17887417904254 37.75588941008055, -122.1788142994558 37.75591691891377))","327","7","6","Blue","163.0","183.0","20.0","Left","-1","Res","64165",,"49b081c2-c57a-4011-9346-0737b32c30f2"
"MULTILINESTRING ((-122.1878875606242 37.735444799158415, -122.18787106708699 37.73550659236269))","1500","7","7","Blue","312.7862","289.7862","23.0","Left","-1","Res","64192",,"b0e644f4-3406-4a9f-9b8c-289ca383f41e"
"MULTILINESTRING ((-122.17557431737596 37.73458854689309, -122.17563464579004 37.734641492010155))","1052","7","7","Blue","389.0","415.0","26.0","Right","-1","Res","64198",,"31bfe01a-d819-4ff0-a7db-985417ebf02e"
"MULTILINESTRING ((-122.17534475976858 37.73352619197411, -122.17539286245756 37.73356939808421))","1054","7","7","Blue","60.0","81.0","21.0","Left","-1","Res","64405",,"b1dc7193-e146-42bb-9b41-514ebf791cc7"
"MULTILINESTRING ((-122.1869880576087 37.73838327857539, -122.1869367612193 37.73842012415357))","1531","7","7","Blue","313.0","333.0","20.0","Right","-1","Res","64414",,"7a51a2a5-6ace-4989-8bd7-c0b3ecda2c4a"
"MULTILINESTRING ((-122.1703704423536 37.74198801587093, -122.17031412594353 37.74201490141344))","542","7","7","Blue","423.91327","404.91327","19.0","Right","-1","Res","64475",,"b5416ef3-5606-46c3-b61c-ec48d94700c6"
"MULTILINESTRING ((-122.16975527006889 37.74227877204807, -122.16969573168159 37.742306729382676))","542","7","7","Blue","631.91327","611.91327","20.0","Right","-1","Res","64476",,"3f0f128d-5f2d-4273-aa95-53c57a689e56"
"MULTILINESTRING ((-122.171217985885 37.743095938435836, -122.17116811862299 37.7431206701175))","548","7","7","Blue","422.48397","405.48397","17.0","Right","-1","Res","64483",,"0e72b887-9824-4f98-8a27-919a42716d9a"
"MULTILINESTRING ((-122.17438377380972 37.7419387525245, -122.1744188648421 37.741986086577676))","1180","7","7","Blue","582.0","602.0","20.0","Left","-1","Res","64504",,"b7e59289-60dd-45c8-8bfd-ff937aabe577"
"MULTILINESTRING ((-122.17463442839312 37.74044052951979, -122.17469961452984 37.74052797074417))","1172","7","7","Blue","180.99554","143.99554","37.0","Right","-1","Res","64513",,"10d4addd-cafe-4f1c-aaa2-4d52fcb5ca40"
"MULTILINESTRING ((-122.17376006628484 37.74026677289801, -122.1737005193267 37.74029471711124))","1167","7","7","Blue","479.0","499.0","20.0","Left","-1","Res","64539",,"fed06e54-9cd8-479e-a645-1ca01a70d9ad"
"MULTILINESTRING ((-122.17342048534722 37.73726685319646, -122.17354221256791 37.737429839804875))","2209","7","7","Blue","331.0","400.0","69.0","Right","-1","Res","64542",,"74577451-60fa-40c2-833a-4c8e80f71dd4"
"MULTILINESTRING ((-122.17380347811073 37.73603527524319, -122.1737497732689 37.73606026810937))","1148","7","7","Blue","362.0","380.0","18.0","Right","-1","Com","64546",,"46d12ac1-b1b0-4556-9d70-8544916e8094"
"MULTILINESTRING ((-122.1702019962145 37.736663939485275, -122.17023030117113 37.73670169680852))","1083","7","7","Blue","202.75136","186.75136","16.0","Left","-1","Res","64697",,"19ae4adf-c0d5-4bc9-afc8-37b55d1f91dd"
"MULTILINESTRING ((-122.17261626347458 37.73417277659984, -122.17255955133656 37.7341991246521))","1063","7","7","Blue","53.0","72.0","19.0","Right","-1","Res","64705",,"f7b36db2-57dd-407c-8cfd-23c96d347040"
"MULTILINESTRING ((-122.1664545925445 37.740612947829646, -122.16638835329798 37.740628762100854))","698","7","7","Blue","296.7442","276.7442","20.0","Right","-1","Res","64718",,"236a7e51-e86c-4b53-9e54-cb130982c8d7"
"MULTILINESTRING ((-122.17213311993963 37.73747396035078, -122.17206158781963 37.73750738719599))","1150","7","7","Blue","337.95281","313.95281","24.0","Left","-1","Res","64753",,"ab861109-6336-4bfa-acd4-a572b65552b1"
"MULTILINESTRING ((-122.1711483673888 37.736389667078406, -122.17108891614168 37.73641773482752))","1080","7","7","Blue","354.0","374.0","20.0","Right","-1","Res","64769",,"912891dd-a803-420c-b9c8-a1c0b928b8cb"
"MULTILINESTRING ((-122.17175292748047 37.73610630131443, -122.17169024370119 37.73613542365596))","1080","7","7","Blue","151.0","172.0","21.0","Right","-1","Res","64772",,"8fe3cf2c-27ce-41b5-bce7-4f2ff0e8d361"
"MULTILINESTRING ((-122.16897080239174 37.73664288139029, -122.16891414677141 37.7366693088389))","1084","7","7","Blue","302.0","321.0","19.0","Right","-1","Res","64795",,"f63c2886-86ee-4fd3-9fdf-c85ec4be2a2f"
"MULTILINESTRING ((-122.16691298321078 37.74195326176227, -122.16684689109624 37.74196946169643))","691","7","7","Blue","414.0","434.0","20.0","Right","-1","Res","64797",,"46ea3a10-9ce3-4570-b365-9e94090487de"
"MULTILINESTRING ((-122.16818858751442 37.73689609562858, -122.16812605492876 37.73692542117127))","2223","7","7","Blue","583.37902","562.37902","21.0","Left","-1","Res","64810",,"a68e4096-42da-41e0-84ac-5daa3e75190d"
"MULTILINESTRING ((-122.16780706685265 37.74173005724473, -122.1677345656641 37.74174838234824))","691","7","7","Blue","143.0","165.0","22.0","Right","-1","Res","64844",,"917b2539-883c-4fb1-b404-62ea433a44ba"
"MULTILINESTRING ((-122.18890212262758 37.73506790701307, -122.18883192979706 37.73533036455861, -122.18880052713882 37.735449451479155))","2224","7","7","Blue","290.81661","148.81661","142.0","Right","-1","EssFac","64888",,"9436f0de-bc0a-458a-8480-3d2c28c9d5fc"
"MULTILINESTRING ((-122.17370881013849 37.73519441424642, -122.17364862672349 37.73522147899372))","1072","7","7","Blue","99.92231","79.92231","20.0","Right","-1","Res","64954",,"1d57588d-cd4e-4963-a363-4d26bd04c3d2"
"MULTILINESTRING ((-122.17300735231291 37.735520237362984, -122.1729478380856 37.73554821865262))","1072","7","7","Blue","334.92231","314.92231","20.0","Right","-1","Res","64955",,"ef665e42-76ab-4195-b0b5-0db81b6d5452"
"MULTILINESTRING ((-122.17340502113976 37.73955097468548, -122.17334279256079 37.73958070869924))","1164","7","7","Blue","409.0","430.0","21.0","Left","-1","Res","65001",,"057532cb-e39b-48d9-9461-1695daf101a2"
"MULTILINESTRING ((-122.24788546421566 37.82076566920541, -122.24783071509927 37.82072772259356))","310","8","2","Blue","239.9714","218.9714","21.0","Left","-1","Res","65011",,"402aeb4f-08be-47d0-b4fe-b38688df583d"
"MULTILINESTRING ((-122.15563719622367 37.74423807313149, -122.15557147328549 37.744255196904085))","1819","7","7","Blue","49.0","69.0","20.0","Left","-1","Res","65028",,"fb8cec72-e443-4a56-b22c-b3ba360dda65"
"MULTILINESTRING ((-122.15836133526564 37.74479152122391, -122.15839979848262 37.744843651746905))","915","7","7","Blue","430.36719","408.36719","22.0","Right","-1","Res","65033",,"1a97ede3-785a-45c8-a4b0-7b95777aa78a"
"MULTILINESTRING ((-122.15519909730743 37.74503947792315, -122.15521541522558 37.74506676695176))","1817","7","7","Blue","210.55875","199.55875","11.0","Right","-1","EssFac","65045",,"6087afe7-c32b-426f-9cdb-13ca78d043c6"
"MULTILINESTRING ((-122.16107272786505 37.74339701317664, -122.16101327026355 37.74341165727662))","824","7","7","Blue","485.28613","467.28613","18.0","Right","-1","Res","65091",,"ee6218a8-667c-4345-84bb-6fc208d58961"
"MULTILINESTRING ((-122.1593602284796 37.74087922255692, -122.15935368760796 37.740881008873984))","766","7","7","Blue","235.0","237.0","2.0","Right","-1","Res","65105",,"6a7a4cd9-3870-4ece-aada-7fe75e490234"
"MULTILINESTRING ((-122.16073644623708 37.738173657642015, -122.16067077902521 37.738190903438706))","720","7","7","Blue","44.81195","24.81195","20.0","Left","-1","Res","65108",,"b66d3493-96ca-4869-8d84-9658d4da4d85"
"MULTILINESTRING ((-122.1534295626888 37.74168090740821, -122.15335778162712 37.74170094016197))","1831","7","7","Blue","225.0","247.0","22.0","Left","-1","Res","65137",,"19a68e8d-01e7-48c1-b85d-00490b3e5584"
"MULTILINESTRING ((-122.16010985368452 37.74353859563824, -122.16005540568048 37.74357247093049))","801","7","7","Blue","16.0","36.0","20.0","Left","-1","Res","65186",,"4ee3356d-d8dd-4f5d-a339-11bdd5812c6f"
"MULTILINESTRING ((-122.15911849686393 37.74339732582176, -122.15905373514433 37.74341661886873))","799","7","7","Blue","314.92109","294.92109","20.0","Right","-1","Res","65190",,"07bd9f67-8a03-4816-92ae-1f8bdd96d946"
"MULTILINESTRING ((-122.15732971280048 37.746044865368596, -122.15736465224944 37.74609227045612))","935","7","7","Blue","157.0","177.0","20.0","Right","-1","Res","65271",,"4acf36ab-42f4-499b-a465-7d031faccb25"
"MULTILINESTRING ((-122.16539884691898 37.74719476960259, -122.16543225567827 37.747239704055296))","678","7","7","Blue","130.64378","111.64378","19.0","Right","-1","Res","65400",,"5f67fbb9-7cf8-4eb6-a026-e4604ccfa0d4"
"MULTILINESTRING ((-122.17149905123262 37.747888682486035, -122.17154273373397 37.74794793611165))","550","7","7","Blue","65.2284","40.2284","25.0","Left","-1","Res","65439",,"28fc9060-3cb7-40d2-abde-377dd2fb89f3"
"MULTILINESTRING ((-122.17985910871668 37.756568680218095, -122.17980003071287 37.75659726223584))","337","7","6","Blue","238.0","258.0","20.0","Right","-1","Res","65485",,"af042575-c370-4b5a-8612-6923af3eb374"
"MULTILINESTRING ((-122.16769118853546 37.77359377881035, -122.16772164485708 37.773643099809775))","2182","7","6","Blue","854.34825","834.34825","20.0","Right","-1","Res","65518",,"553ffbcf-10b0-40c3-adbe-154589ae7e02"
"MULTILINESTRING ((-122.1729955505004 37.7479983771011, -122.1730309871555 37.74804554983617))","508","7","7","Blue","296.0","316.0","20.0","Left","-1","Com","65606",,"f1c8e1ab-2c2d-4abe-aa95-6d0f350f36e5"
"MULTILINESTRING ((-122.1718446105561 37.7464165554548, -122.17188127413323 37.74646949847309))","524","7","7","Blue","219.0","241.0","22.0","Left","-1","Com","65621",,"712fb016-05be-4e4b-8b45-7290dc8f9f5e"
"MULTILINESTRING ((-122.1749854321095 37.7451746633449, -122.17493174800708 37.74519969417801))","1198","7","7","Blue","157.0","175.0","18.0","Right","-1","Res","65627",,"fbbd7d11-a600-4a35-a7b6-54b7a25f4509"
"MULTILINESTRING ((-122.17701565507552 37.742220348031395, -122.17704753078652 37.742262809358785))","1222","7","7","Blue","263.0","281.0","18.0","Left","-1","Res","65680",,"257e0992-ef31-475e-a391-cd7ca62f290d"
"MULTILINESTRING ((-122.17684919264586 37.74199860130733, -122.17688815140019 37.74205049994595))","1222","7","7","Blue","169.0","191.0","22.0","Left","-1","Res","65681",,"38b600ae-f72c-4dff-ba40-7e110fafbd9f"
"MULTILINESTRING ((-122.16274232560622 37.75358795810845, -122.16276273908808 37.75364330764844))","1759","7","7","Blue","575.93505","554.93505","21.0","Right","-1","Res","65692",,"5fa91e8e-0adb-4a6c-b16b-666f5e07acbe"
"MULTILINESTRING ((-122.16034662667828 37.75536169762077, -122.16036741587337 37.755379218228505, -122.16038989577048 37.75539311032339))","2354","7","7","Blue","765.0","782.0","17.0","Right","-1","Res","65713",,"4a36b24c-f5d3-41c5-82d5-bc1d15ff2150"
"MULTILINESTRING ((-122.16376944049514 37.752629486135, -122.16380281926573 37.75267443587085))","1750","7","7","Blue","393.0","412.0","19.0","Right","-1","Res","65822",,"43de4f4d-0a8e-4aed-ad09-e6f613e5cb93"
"MULTILINESTRING ((-122.17271505104812 37.7461033159418, -122.17265839422686 37.746129751390555))","520","7","7","Blue","348.32787","329.32787","19.0","Left","-1","Res","65835",,"f53b8b99-ecc2-48cb-90e9-daa840e31da1"
"MULTILINESTRING ((-122.17170442131027 37.74958167108961, -122.1716418326146 37.74961093511623))","549","7","7","Blue","288.45066","267.45066","21.0","Left","-1","Res","65844",,"c4f29297-ae17-4fee-bf49-ae54aa3550e2"
"MULTILINESTRING ((-122.17543219588019 37.74471697496508, -122.17547609076729 37.74477612773698))","2374","7","7","Blue","123.94971","98.94971","25.0","Right","-1","Res","65850",,"74f21c40-206f-436d-a06a-223bea0d9d27"
"MULTILINESTRING ((-122.17735899275004 37.74589203853235, -122.17739463774733 37.74593911060576))","2370","7","7","Blue","246.0","266.0","20.0","Left","-1","Res","65857",,"ca144b34-9c88-45e9-8efd-a1eb3142fe7c"
"MULTILINESTRING ((-122.17881470242942 37.74460261002848, -122.17884985481136 37.74464991579106))","1235","7","7","Blue","562.0","582.0","20.0","Left","-1","Res","65870",,"4504d9bd-25d3-44e0-84b2-3895c877cf21"
"MULTILINESTRING ((-122.17288423494267 37.74971694508244, -122.17293264159605 37.749780357659404))","290","7","7","Blue","185.4905","158.4905","27.0","Left","-1","EssFac","65901",,"435281a1-267f-4933-957b-c6bd5b233eed"
"MULTILINESTRING ((-122.1673320713922 37.750070002245955, -122.16736001159096 37.75010793210322))","568","7","7","Blue","114.0","130.0","16.0","Left","-1","Res","65925",,"f4a203ce-6d38-4cdb-8208-2e2e81546336"
"MULTILINESTRING ((-122.1763625665144 37.748039022286825, -122.17632094853202 37.74805867507901))","1230","7","7","Blue","352.44924","338.44924","14.0","Left","-1","Res","65936",,"b4dfe1ce-6262-41e9-8441-9d2c9ae5d6f5"
"MULTILINESTRING ((-122.18379053402958 37.7501113574703, -122.1837303480417 37.75013843442488))","2303","7","7","Blue","612.82377","592.82377","20.0","Left","-1","EssFac","65977",,"e7a76231-5032-462a-a5f1-f382f53700b1"
"MULTILINESTRING ((-122.1791102148812 37.749633517034724, -122.17914322307877 37.74967863816395))","1274","7","7","Blue","23.0","42.0","19.0","Right","-1","Res","66013",,"42372e20-f28e-4ed8-93cf-34c1c676c7ad"
"MULTILINESTRING ((-122.17745847985795 37.751059319354226, -122.17739250156633 37.751089420513864))","471","7","7","Blue","103.36826","81.36826","22.0","Left","-1","Res","66036",,"e2598ce3-4f41-4c03-8779-f0b0ad1659d0"
"MULTILINESTRING ((-122.17735848193875 37.75126442199788, -122.17728686163045 37.751297747599494))","465","7","7","Blue","147.0","171.0","24.0","Right","-1","Res","66040",,"1012df06-e140-4ec5-8706-0fc9639be1c5"
"MULTILINESTRING ((-122.17782548614136 37.7510988942065, -122.17786380794588 37.75115109356983))","466","7","7","Blue","38.26466","16.26466","22.0","Left","-1","Res","66043",,"76c2c910-684f-445f-9894-a36acc5a3241"
"MULTILINESTRING ((-122.17626199517389 37.7518540919001, -122.17629863789543 37.751903888770904))","468","7","7","Blue","26.0","47.0","21.0","Right","-1","Com","66063",,"d0a16d02-35e5-4d17-9e22-22fc9d90b178"
"MULTILINESTRING ((-122.17587781485024 37.75135258739245, -122.17591247882406 37.75140012082812))","470","7","7","Blue","91.0","111.0","20.0","Right","-1","Com","66066",,"5d3365ef-6e61-4be7-af57-6de13bf773dd"
"MULTILINESTRING ((-122.17430887333408 37.74923252861571, -122.17434518882952 37.749282475817395))","493","7","7","Blue","23.0","44.0","21.0","Right","-1","Com","66081",,"6ce32dbc-e5fa-484b-896f-f9b3c0e15bed"
"MULTILINESTRING ((-122.17528391511424 37.75029768243411, -122.1752149886587 37.750329221107805))","490","7","7","Blue","485.0","508.0","23.0","Left","-1","Res","66093",,"1cdfeeaf-211c-4db7-b5fb-d1084723a0e2"
"MULTILINESTRING ((-122.17295429424559 37.747423509638054, -122.17299294092362 37.747475556334905))","509","7","7","Blue","107.0","129.0","22.0","Right","-1","Com","66124",,"9bf2c92c-aec3-4ab0-9b31-c4b769b228bf"
"MULTILINESTRING ((-122.18617256879637 37.75499452281711, -122.18612112615905 37.75502699734789))","354","7","7","Blue","330.07618","311.07618","19.0","Right","-1","Res","66157",,"6cf4abfe-6c83-499f-bd00-fad2c47a2d4a"
"MULTILINESTRING ((-122.18558483930691 37.75835073328077, -122.18551070748939 37.758315378692615))","340","7","7","Blue","16.0","41.0","25.0","Left","-1","Res","66174",,"8af0b12b-bf8f-4225-b770-edfde1964342"
"MULTILINESTRING ((-122.18228970344096 37.75512195232898, -122.18223885687507 37.75515501320975))","409","7","7","Blue","262.0","281.0","19.0","Right","-1","Res","66207",,"712e49a8-7d16-4df0-933e-39d3591cc0b8"
