"id","entity_name","fiscal_year","entity_id","estimated_population","field_type","category","line_description","value","city_state"
"929","Lodi","2014","1355","63651","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lodi, CA"
"930","Lodi","2014","1355","63651","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lodi, CA"
"931","Lodi","2014","1355","63651","DEBT","Debt","Lease Obligations_Balance End of Year","269441274","Lodi, CA"
"932","Loma Linda","2014","1356","23614","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","5895000","Loma Linda, CA"
"933","Loma Linda","2014","1356","23614","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Loma Linda, CA"
"934","Loma Linda","2014","1356","23614","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Loma Linda, CA"
"935","Loma Linda","2014","1356","23614","DEBT","Debt","Lease Obligations_Balance End of Year","2273739","Loma Linda, CA"
"936","Lomita","2014","1357","20630","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","6835000","Lomita, CA"
"937","Lomita","2014","1357","20630","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Lomita, CA"
"938","Lomita","2014","1357","20630","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Lomita, CA"
"939","Lomita","2014","1357","20630","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lomita, CA"
"940","Lompoc","2014","1358","43314","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","35910000","Lompoc, CA"
"941","Lompoc","2014","1358","43314","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","4489787","Lompoc, CA"
"942","Lompoc","2014","1358","43314","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","73281050","Lompoc, CA"
"943","Lompoc","2014","1358","43314","DEBT","Debt","Lease Obligations_Balance End of Year","0","Lompoc, CA"
"944","Long Beach","2014","1359","470292","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1583409973","Long Beach, CA"
"945","Long Beach","2014","1359","470292","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","460882000","Long Beach, CA"
"946","Long Beach","2014","1359","470292","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","60762000","Long Beach, CA"
"947","Long Beach","2014","1359","470292","DEBT","Debt","Lease Obligations_Balance End of Year","194019999","Long Beach, CA"
"948","Loomis","2014","1360","6608","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Loomis, CA"
"949","Loomis","2014","1360","6608","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Loomis, CA"
"950","Loomis","2014","1360","6608","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Loomis, CA"
"951","Loomis","2014","1360","6608","DEBT","Debt","Lease Obligations_Balance End of Year","0","Loomis, CA"
"952","Los Alamitos","2014","1361","11729","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Los Alamitos, CA"
"953","Los Alamitos","2014","1361","11729","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Los Alamitos, CA"
"954","Los Alamitos","2014","1361","11729","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Los Alamitos, CA"
"955","Los Alamitos","2014","1361","11729","DEBT","Debt","Lease Obligations_Balance End of Year","4891166","Los Alamitos, CA"
"956","Los Altos","2014","1362","29969","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","170000","Los Altos, CA"
"957","Los Altos","2014","1362","29969","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Los Altos, CA"
"958","Los Altos","2014","1362","29969","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Los Altos, CA"
"959","Los Altos","2014","1362","29969","DEBT","Debt","Lease Obligations_Balance End of Year","2185189","Los Altos, CA"
"960","Los Altos Hills","2014","1363","8354","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","1870000","Los Altos Hills, CA"
"961","Los Altos Hills","2014","1363","8354","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Los Altos Hills, CA"
"962","Los Altos Hills","2014","1363","8354","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","97572","Los Altos Hills, CA"
"963","Los Altos Hills","2014","1363","8354","DEBT","Debt","Lease Obligations_Balance End of Year","0","Los Altos Hills, CA"
"964","Los Angeles","2014","1364","3904657","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","19690642191","Los Angeles, CA"
"965","Los Angeles","2014","1364","3904657","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","633041000","Los Angeles, CA"
"966","Los Angeles","2014","1364","3904657","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","438127948","Los Angeles, CA"
"967","Los Angeles","2014","1364","3904657","DEBT","Debt","Lease Obligations_Balance End of Year","2521610461","Los Angeles, CA"
"968","Los Banos","2014","1365","37168","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Los Banos, CA"
"969","Los Banos","2014","1365","37168","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Los Banos, CA"
"970","Los Banos","2014","1365","37168","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","64174","Los Banos, CA"
"971","Los Banos","2014","1365","37168","DEBT","Debt","Lease Obligations_Balance End of Year","2931875","Los Banos, CA"
"972","Los Gatos","2014","1366","30532","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Los Gatos, CA"
"973","Los Gatos","2014","1366","30532","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Los Gatos, CA"
"974","Los Gatos","2014","1366","30532","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Los Gatos, CA"
"975","Los Gatos","2014","1366","30532","DEBT","Debt","Lease Obligations_Balance End of Year","0","Los Gatos, CA"
"976","Loyalton","2014","1367","729","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Loyalton, CA"
"977","Loyalton","2014","1367","729","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Loyalton, CA"
"978","Loyalton","2014","1367","729","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","5481616","Loyalton, CA"
"979","Loyalton","2014","1367","729","DEBT","Debt","Lease Obligations_Balance End of Year","0","Loyalton, CA"
"980","Lynwood","2014","1368","70980","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Lynwood, CA"
"981","Lynwood","2014","1368","70980","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","122232","Lynwood, CA"
"982","Lynwood","2014","1368","70980","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","4015000","Lynwood, CA"
"983","Lynwood","2014","1368","70980","DEBT","Debt","Lease Obligations_Balance End of Year","16935810","Lynwood, CA"
"984","Madera","2014","1369","63008","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","37010000","Madera, CA"
"985","Madera","2014","1369","63008","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Madera, CA"
"986","Madera","2014","1369","63008","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","8699577","Madera, CA"
"987","Madera","2014","1369","63008","DEBT","Debt","Lease Obligations_Balance End of Year","2649262","Madera, CA"
"988","Malibu","2014","1370","12865","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","12185000","Malibu, CA"
"989","Malibu","2014","1370","12865","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","11457","Malibu, CA"
"990","Malibu","2014","1370","12865","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Malibu, CA"
"991","Malibu","2014","1370","12865","DEBT","Debt","Lease Obligations_Balance End of Year","72613356","Malibu, CA"
"992","Mammoth Lakes","2014","1371","8098","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","0","Mammoth Lakes, CA"
"993","Mammoth Lakes","2014","1371","8098","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","1966746","Mammoth Lakes, CA"
"994","Mammoth Lakes","2014","1371","8098","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Mammoth Lakes, CA"
"995","Mammoth Lakes","2014","1371","8098","DEBT","Debt","Lease Obligations_Balance End of Year","0","Mammoth Lakes, CA"
"996","Manhattan Beach","2014","1372","35619","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","9450000","Manhattan Beach, CA"
"997","Manhattan Beach","2014","1372","35619","DEBT","Debt","Other Long-Term Debt_Amount Outstanding, EOF","0","Manhattan Beach, CA"
"998","Manhattan Beach","2014","1372","35619","DEBT","Debt","Construction Financed_Amount Outstanding, EOF","0","Manhattan Beach, CA"
"999","Manhattan Beach","2014","1372","35619","DEBT","Debt","Lease Obligations_Balance End of Year","38758064","Manhattan Beach, CA"
"1000","Manteca","2014","1373","72880","DEBT","Debt","Bonded Debt_Principal Outstanding, EOF","75595000","Manteca, CA"
