"pin","class","tax_year","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","pri_est_land","pri_est_bldg","most_recent_sale_date","doc_no","most_recent_sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","deed_type","o_hare_noise","floodplain","near_major_road","total_units","condo_strata","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","location_factor","garage_indicator","residential_share_of_building","pure_market_sale","pure_market_filter","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"01011010301026","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301027","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301079","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"2320","252850",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.07494854098559148","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301046","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301073","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"2160","235980",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0699486478209155","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301038","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301029","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301034","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301077","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"1410","153790",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.04558663276425717","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301030","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301037","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301040","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301067","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"1260","138150",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.040949979701288435","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301017","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301051","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301069","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"2030","221570",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.06567879603712172","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301080","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"2370","258060",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.07649409200658105","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301044","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301024","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301036","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301082","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"1280","140240",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.04156962458067135","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301048","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301050","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301018","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301033","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301043","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301028","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301041","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301039","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301049","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301047","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301045","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301032","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301020","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301021","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301070","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"1910","208630",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.061843407904389504","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301023","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011010301022","299","2018","12","23248","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,"230","26070",,,,"-88.1353430683579","42.1535667541985","804202",,"0","100 E STATION ST BARRINGTON","NCHARS","1","10","1","48","0.0077277551049479","299",,"0",,,"0","0","1","85",,"100","1","1","540469504",,"1.9962304592110303",,"0.280806","0","0","12","152.47294842036735","3.1622776601683795",,"1012"
"01011020040000","212","2018","12","1568","10","2","2","4","2","7","4","1","3","2","5","0","0","3",,"2","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","2308","2","2","2","7440","389030",,,,"-88.1346262339187","42.1534324792039","804202",,"0","119 S COOK ST BARRINGTON","MF","2","103","2",,,,"212","0",,,"0","0","1","1",,"10609","10.3","106.09000000000002","2458624","5326864","1.980354396243983","0",,"0","0","12","39.59797974644666","10.14889156509222","48.041648597857254","1012"
"01011020060000","212","2018","12","2660","10","2","3","2","1","12","3","1","3","1","5","1","0","3",,"2","2","2","2",,"2","0","0","0","0","7","0","0","0","2","0","5040","2","2","2","45220","460250",,,,"-88.1343274770838","42.1534617927707","804202",,"0","209  PARK AVE BARRINGTON","MF","3","108","2",,,,"212","0",,,"0","0","1","1",,"11664","10.8","116.64000000000001","7075600","25401600","1.9752656507803883","0",,"0","0","12","51.57518783291051","10.392304845413264","70.9929573971954","1012"
"01011020070000","212","2018","12","700","10","2","2","2","2","4","1","3","3","1","5","1","0","1","3","1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1400","2","2","1","3320","306400",,,,"-88.1341989744738","42.1534333089583","804202",,"0","213  PARK AVE BARRINGTON","MF","1","103","2",,,,"212","0",,,"0","0","1","1",,"10609","10.3","106.09000000000002","490000","1960000","1.9723511265845208","0",,"0","0","12","26.457513110645905","10.14889156509222","37.416573867739416","1012"
"01011050040000","212","2018","12","4356","10","2","2","2","2","6","2","3","3","1","5","1","0","3",,"1","2","2","2",,"2","1","2","2","2","7","0","0","0","3","0","2224","2","2","1","20690","415570",,,,"-88.1345968328054","42.1529341253891","804202",,"0","207 S COOK ST BARRINGTON","MF","2","118","2",,,,"212","0",,,"0","0","0","1",,"13924","11.8","139.24","18974736","4946176","1.9709952207109196","1",,"0","0","12","66","10.862780491200215","47.15930449020638","1012"
"01011080010000","206","2018","12","8712","10","2","0","1","1","8","4","1","3","2","5","1","0","1","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","2244","2","2","0","41380","460860","2017-02-28T00:00:00.000","01705955093","500000","-88.1406748720789","42.1521422567435","804201",,"0","249  LAKE ST BARRINGTON","SF","2","112","1",,,,,"0",,"W","0","0","1","1",,"12544","11.2","125.43999999999998","75898944","5035536","2.071955144832442","1",,"1","1","12","93.33809511662427","10.583005244258363","47.37087712930804","1012"
"01011080020000","206","2018","12","8712","10","2","0","1","1","8","4","1","3","1","5","1","0","2","1","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","3175","2","2","0","41380","537210",,,,"-88.1404407574692","42.1521399384882","804201",,"0","245 W LAKE ST BARRINGTON","SF","2","124","1",,,,,"0",,,"0","0","1","1",,"15376","12.4","153.76000000000002","75898944","10080625","2.067453330790123","1",,"0","0","12","93.33809511662427","11.135528725660043","56.34713834792323","1012"
