"pin","class","nbhd","hd_sf","town_code","type_resd","apts","ext_wall","roof_cnst","rooms","beds","bsmt","bsmt_fin","heat","oheat","air","frpl","attic_type","attic_fnsh","hbath","tp_plan","tp_dsgn","cnst_qlty","renovation","site","gar1_size","gar1_cnst","gar1_att","gar1_area","gar2_size","gar2_cnst","gar2_att","gar2_area","porch","ot_impr","bldg_sf","repair_cnd","multi_code","ncu","est_land","est_bldg","sale_date","doc_no","sale_price","centroid_x","centroid_y","tractce","total_bldg_sf","multi_ind","addr","modeling_group","fbath","age","use_1","n_units","per_ass","condo_class_factor","multi_family_ind","large_lot","condition_desirability_and_utility","o_hare_noise","floodplain","road_proximity","condo_strata","sale_year","sale_quarter","sale_half_year","sale_quarter_of_year","sale_month_of_year","sale_half_of_year","most_recent_sale","age_squared","age_decade","age_decade_squared","lot_size_squared","improvement_size_squared","pure_market_filter","garage_indicator","neigborhood_code_mapping_","square_root_of_lot_size","square_root_of_age","square_root_of_improvement_size","town_and_neighborhood"
"02094021001437","299","50","2226254","29",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"13540","64800","2013-01-04T00:00:00.000","01300455000","37000","-88.0746259649213","42.127695777621","803610",,"0","1120 N STERLING AVE","NCHARS",,"35","1","755","0.001159","299",,,"AV","0","0","0",,"2013","65","33","1","1","1","0","1225","3.5","12.25","4956206872516",,"1",,"50","1492.0636715636501","5.916079783099616",,"2950"
"16083010100000","205","90","6020","27","2","0","1","1","7","4","1","3","2","5","1","0","2","3","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1452","2","2","0","51170","302020","2019-03-01T00:00:00.000","01905945061","1","-87.782525430118","41.8857248439745","812600",,"0","134 S CUYLER AVE","SF","2","109","1",,,,,,,"0","0","0",,"2019","89","45","1","3","1","1","11881","10.9","118.81","36240400","2108304","0","1","90","77.5886589650833","10.44030650891055","38.1051177665153","2790"
"16123110671002","299","102","4217","77",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"10620","114560","2013-03-14T00:00:00.000","01307318033","48000","-87.6968444737825","41.8860351666496","837100",,"0","260 N CALIFORNIA AVE","NCHARS",,"7","1","4","0.24","299",,,,"0","0","0",,"2013","65","33","1","3","1","0","49","0.7","0.48999999999999994","17783089",,"1",,"102","64.93843238021688","2.6457513110645907",,"77102"
"28363090060000","204","280","20000","13","1","0","1","1","7","4","3","3","1","5","0","1","2","3","1","2","2","2",,"2","3","1","1","2","7","0","0","0","1","0","2001","2","2","0","70000","83600","2016-10-31T00:00:00.000","01630542022","149950","-87.6887370331473","41.5576024193962","825503",,"0","2954 183RD ST","SF","1","66","1",,,,,,,"0","0","0",,"2016","80","40","4","10","2","1","4356","6.6","43.559999999999995","400000000","4004001","1","1","280","141.4213562373095","8.12403840463596","44.73253849269008","13280"
"11312230150000","206","31","6412","75","2","0","4","1","9","5","1","3","2","5","0","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2890","2","2","0","92970","393770","2019-07-24T00:00:00.000","01920512045","739000","-87.6785204680501","42.0061303285497","10701",,"0","1911 W FARWELL AVE","SF","2","115","1",,,,,,,"0","0","0",,"2019","91","46","3","7","2","1","13225","11.5","132.25","41113744","8352100","1","1","31","80.0749648766704","10.723805294763608","53.75872022286245","7531"
"13122230120000","207","42","3750","71","2","0","2","1","6","4","1","1","1","5","1","0","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1445","2","2","0","63750","219500","2017-10-19T00:00:00.000","01729208011","300000","-87.6950741434667","41.9783211518926","40202",,"0","2623 W SUMMERDALE AVE","SF","1","62","1",,,,,,,"0","0","0",,"2017","84","42","4","10","2","1","3844","6.2","38.440000000000005","14062500","2088025","1","1","42","61.237243569579455","7.874007874011811","38.01315561749642","7142"
"09271220010000","203","111","6600","22","1","0","2","1","6","3","4","3","1","5","0","0","1","3","0","0","0","2",,"2","1","2","1","2","7","0","0","0","3","0","1286","2","2","0","49500","201770","2019-05-24T00:00:00.000","01914447042","290000","-87.8572908328397","42.0209915405641","805801",,"0","741 PARK PLAINE AVE","SF","1","65","1",,,,,,,"0","0","0",,"2019","90","45","2","5","1","1","4225","6.5","42.25","43560000","1653796","1","1","111","81.24038404635961","8.06225774829855","35.860842154082214","22111"
"29293150030000","278","161","35640","37","2","0","1","1","7","4","3","3","1","5","1","0","3","0","0","2","2","2",,"2","3","1","1","1","7","0","0","0","3","0","2205","2","2","0","62370","111830","2018-01-31T00:00:00.000","01803112058","217500","-87.6473328071395","41.5731474146059","828402",,"0","1215 W 174TH ST","SF","2","16","1",,,,,,,"0","0","0",,"2018","85","43","1","1","1","1","256","1.6","2.5600000000000005","1270209600","4862025","1","1","161","188.78559267062727","4","46.95742752749558","37161"
"04333050010000","205","11","14700","25","2","0","1","1","7","4","4","3","2","5","1","1","3","0","1","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","2088","2","2","0","95550","322780","2018-05-31T00:00:00.000","01815110004","410000","-87.8444265953772","42.0691533015656","802002",,"0","3505 LINNEMAN ST","SF","2","74","1",,,,,,,"0","0","0",,"2018","86","43","2","5","1","1","5476","7.4","54.760000000000005","216090000","4359744","1","1","11","121.2435565298214","8.602325267042627","45.69463863518345","2511"
"16261010190000","211","115","3750","77","2","2","1","1","5","3","2","3","1","5","0","0","1","1","0","1","2","2",,"2","1","1","2","2","7","0","0","0","3","0","1744","2","2","0","37500","115120","2014-05-16T00:00:00.000","01413642053","48000","-87.7229297245715","41.8481988192167","300500",,"0","3914 W 24TH ST","MF","2","104","2",,,,"211",,,"0","0","0",,"2014","70","35","2","5","1","1","10816","10.4","108.16000000000001","14062500","3041536","1","1","115","61.237243569579455","10.198039027185569","41.7612260356422","77115"
"29113100261053","299","33","149962","37",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"10480","38140","2018-01-22T00:00:00.000","01802234086","35000","-87.5902945734466","41.6196653519015","826304",,"0","1108 E 152ND ST","NCHARS",,"36","1","56","0.0174773","299",,,,"0","0","1","1","2018","85","43","1","1","1","1","1296","3.6","12.96","22488601444",,"1",,"33","387.2492737243028","6",,"3733"
"19344160650000","203","193","5000","72","1","0","2","1","6","4","1","1","1","5","0","0","3","0","1","0","0","2",,"2","3","2","2","2","7","0","0","0","3","0","1501","2","2","0","37500","163050","2016-09-23T00:00:00.000","01626739016","244900","-87.730344197932","41.7367888501355","700302",,"0","8554 S KOLIN AVE","SF","2","58","1",,,,,,,"0","0","0",,"2016","79","40","3","9","2","1","3364","5.8","33.64","25000000","2253001","1","1","193","70.71067811865476","7.615773105863909","38.742741255621034","72193"
"17031040201024","299","22","19409","74",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"27870","336180","2016-11-15T00:00:00.000","01632049031","400000","-87.6282439822592","41.9076319530519","80100",,"0","1 E SCHILLER ST","NCHARS",,"52","1","78","0.01026","299",,,,"0","0","0",,"2016","80","40","4","11","2","1","2704","5.2","27.040000000000003","376709281",,"1",,"22","139.31618714277246","7.211102550927978",,"7422"
"11194010310000","295","71","724","17","3","0","3","2","6","2","2","3","1","5","1","1","2","1","1","1","0","2",,"2","3","2","1","1","7","0","0","0","3","0","1705","2","2","0","8140","376860","2016-11-01T00:00:00.000","01630650032","450000","-87.6780579082824","42.0327332547309","810000",,"0","816 HINMAN AVE","SF","2","20","1",,,,,,,"0","0","0",,"2016","80","40","4","11","2","1","400","2","4","524176","2907025","1","1","71","26.90724809414742","4.47213595499958","41.291645644125154","1771"
"24261000190000","203","330","65296","39","5","0","1","1","7","3","1","3","1","5","0","0","1","1","1","2","2","2",,"2","3","1","2","2","7","0","0","0","1","0","1267","2","2","0","97940","127380","2018-10-17T00:00:00.000","01829049029","60500","-87.7158552063893","41.674715814819","823304",,"0","12000 S HAMLIN AVE","SF","1","74","1",,,,,,,"0","0","0",,"2018","88","44","4","10","2","1","5476","7.4","54.760000000000005","4263567616","1605289","1","1","330","255.530820058951","8.602325267042627","35.59494346111537","39330"
"13364090150000","211","30","3150","77","3","3","1","1","15","6","1","3","1","5","0","0","3","0","0","2","2","2",,"2","0","0","0","0","7","0","0","0","1","0","3180","2","2","0","63000","254030","2015-06-18T00:00:00.000","01516919119","425000","-87.696758208769","41.9145275433124","832400",,"0","1821 N CALIFORNIA AVE","MF","3","120","2",,,,"211",,,"0","0","0",,"2015","74","37","2","6","1","1","14400","12","144","9922500","10112400","1","0","30","56.124860801609124","10.954451150103322","56.39148871948674","7730"
"10232010450000","203","81","4920","24","1","0","2","1","6","3","1","3","1","5","1","0","3","0","0","2","2","2",,"2","4","1","2","2","7","0","0","0","3","0","1260","2","2","0","34440","186510","2016-02-01T00:00:00.000","01603250223","270000","-87.7165907417918","42.0401309659686","807200",,"0","8737 DRAKE AVE","SF","1","60","1",,,,,,,"0","0","0",,"2016","77","39","1","2","1","1","3600","6","36","24206400","1587600","1","1","81","70.14271166700073","7.745966692414834","35.4964786985977","2481"
"20222010160000","211","30","3100","70","3","3","2","1","15","9","2","3","1","5","0","0","3","0","3","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","3769","2","2","0","27900","215270","2014-07-16T00:00:00.000","01419734025","150000","-87.6135434737226","41.779758112343","420700",,"0","6314 S EBERHART AVE","MF","3","4","2",,,,"211",,,"0","0","0",,"2014","71","36","3","7","2","1","16","0.4","0.16000000000000003","9610000","14205361","1","0","30","55.67764362830022","2","61.39218191268331","7030"
"30323210020000","205","185","6250","37","2","0","2","1","6","3","1","3","1","5","1","1","3","0","1","2","2","2",,"2","1","2","1","2","7","0","0","0","3","0","1352","2","2","0","25000","102450","2019-05-15T00:00:00.000","01913549000","110000","-87.5359512836247","41.5595556237673","828100",,"0","3313 SCHULTZ DR","SF","1","77","1",,,,,,,"0","0","0",,"2019","90","45","2","5","1","1","5929","7.7","59.290000000000006","39062500","1827904","1","1","185","79.05694150420949","8.774964387392123","36.76955262170047","37185"
"31234320040000","234","110","7800","32","4","0","1","1","7","3","3","1","1","5","1","0","2","3","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1602","2","2","0","23400","74610","2016-06-24T00:00:00.000","01617657295","20500","-87.6946053572755","41.502539841991","830100",,"0","134 INDIANA ST","SF","1","51","1",,,,,,,"0","0","0",,"2016","78","39","2","6","1","0","2601","5.1","26.009999999999998","60840000","2566404","1","1","110","88.31760866327846","7.14142842854285","40.024992192379","32110"
"31234320040000","234","110","7800","32","4","0","1","1","7","3","3","1","1","5","1","0","2","3","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1602","2","2","0","23400","74610","2016-09-01T00:00:00.000","01624446037","119000","-87.6946053572755","41.502539841991","830100",,"0","134 INDIANA ST","SF","1","51","1",,,,,,,"0","0","0",,"2016","79","40","3","9","2","1","2601","5.1","26.009999999999998","60840000","2566404","1","1","110","88.31760866327846","7.14142842854285","40.024992192379","32110"
"29014190120000","211","51","5000","37","3","3","2","1","18","9","2","3","1","5","0","0","3","0","0","2","0","2",,"2","0","0","0","0","7","0","0","0","3","0","5220","2","2","0","17500","170430","2015-06-15T00:00:00.000","01516646003","65000","-87.565914066041","41.6320907595395","825801",,"0","1646 DOWNS DR","MF","3","40","2",,,,"211",,"AV","0","0","0",,"2015","74","37","2","6","1","1","1600","4","16","25000000","27248400","1","0","51","70.71067811865476","6.324555320336759","72.24956747275377","3751"
"15182280090000","205","80","7850","31","2","0","2","1","6","3","1","3","1","5","0","0","1","3","0","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1200","2","2","0","27470","124160","2018-10-03T00:00:00.000","01827613035","1","-87.9097444810347","41.8703747684745","818401",,"0","13 HOWARD AVE","SF","1","68","1",,,,,,,"0","0","0",,"2018","88","44","4","10","2","1","4624","6.8","46.239999999999995","61622500","1440000","0","1","80","88.60022573334675","8.246211251235321","34.64101615137755","3180"
"10361120510000","234","40","5289","75","4","0","2","1","6","3","3","1","1","5","1","0","3","0","1","2","0","2",,"2","1","2","1","2","7","0","0","0","3","0","1454","2","2","0","63460","207580","2013-10-23T00:00:00.000","01329641032","335000","-87.701816284049","42.0068729612948","20301",,"0","2850 W MORSE AVE","SF","1","58","1",,,,,,,"0","0","0",,"2013","68","34","4","10","2","1","3364","5.8","33.64","27973521","2114116","1","1","40","72.72551134230683","7.615773105863909","38.13135192987524","7540"
"19113020220000","203","30","3780","72","1","0","2","1","6","3","1","3","1","5","0","0","1","1","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1347","2","2","0","34020","143390","2017-03-02T00:00:00.000","01706144043","1","-87.7205234231475","41.7992058403928","620100",,"0","5147 S SPRINGFIELD AVE","SF","1","61","1",,,,,,,"0","0","0",,"2017","81","41","1","3","1","1","3721","6.1","37.209999999999994","14288400","1814409","0","1","30","61.48170459575759","7.810249675906654","36.701498607005135","7230"
"17102000681173","299","30","32016","74",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"12010","744880","2016-10-20T00:00:00.000","01629408146","1","-87.6232464506033","41.8964485999498","81401",,"0","161 E CHICAGO AVE","NCHARS",,"30","1","289","0.003263","299",,,,"0","0","1",,"2016","80","40","4","10","2","1","900","3","9","1025024256",,"0",,"30","178.93015397076033","5.477225575051661",,"7430"
"20353040450000","203","120","4725","70","1","0","2","1","6","3","1","3","1","5","0","0","1","3","0","0","0","2",,"2","1","1","2","2","7","0","0","0","1","0","1000","2","2","0","33070","73950","2014-11-18T00:00:00.000","01432235126","115000","-87.6040675648451","41.7405304308686","440102",,"0","8454 S MARYLAND AVE","SF","1","90","1",,,,,,,"0","0","0",,"2014","72","36","4","11","2","1","8100","9","81","22325625","1000000","1","1","120","68.7386354243376","9.486832980505138","31.622776601683793","70120"
"25213340150000","203","330","7402","72","5","0","1","1","7","4","1","3","1","5","0","0","1","1","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1619","2","2","0","40710","31460","2019-04-11T00:00:00.000","01910122141","1","-87.6343533607299","41.678560772665","530200",,"0","11839 S NORMAL AVE","SF","1","125","1",,,,,,,"0","0","0",,"2019","90","45","2","4","1","0","15625","12.5","156.25","54789604","2621161","0","1","330","86.03487664894976","11.180339887498949","40.23679907746142","72330"
"16302140260000","203","50","4410","11","1","0","2","1","6","3","1","3","2","5","0","0","1","3","0","0","0","2",,"2","3","2","2","2","7","0","0","0","1","0","1126","2","2","0","35280","97750","2016-09-16T00:00:00.000","01626015082","150000","-87.785048894393","41.8478539571092","815100",,"0","2326 ELMWOOD AVE","SF","1","93","1",,,,,,,"0","0","0",,"2016","79","40","3","9","2","1","8649","9.3","86.49000000000001","19448100","1267876","1","1","50","66.40783086353596","9.643650760992955","33.555923471125034","1150"
"09242030170000","203","80","6617","22","1","0","2","1","6","3","1","3","1","5","0","0","3","0","1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1289","2","2","0","38040","233420","2015-04-22T00:00:00.000","01511233047","260000","-87.8133307398466","42.0354674437869","805402",,"0","8507 N OLCOTT AVE","SF","1","56","1",,,,,,,"0","0","0",,"2015","74","37","2","4","1","1","3136","5.6","31.359999999999996","43784689","1661521","1","1","80","81.34494452638098","7.483314773547883","35.90264614203248","2280"
"14294250421006","299","93","3622","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"71210","452520","2016-06-10T00:00:00.000","01616245098","495000","-87.6572043265308","41.9256078038432","70400",,"0","1128 W FULLERTON AVE","NCHARS",,"119","1","4","0.3072","299",,,,"0","0","1",,"2016","78","39","2","6","1","1","14161","11.9","141.61","13118884",,"1",,"93","60.18305409332431","10.908712114635714",,"7393"
"24011120210000","203","310","5480","39","5","0","1","1","6","3","3","3","1","5","1","0","2","1","0","2","2","2",,"2","2","1","2","2","7","0","0","0","1","0","1761","2","2","0","23290","100910","2015-06-22T00:00:00.000","01517319130","1","-87.6963587966866","41.7326463034155","821600",,"0","8824 S RICHMOND AVE","SF","1","75","1",,,,,,,"0","0","0",,"2015","74","37","2","6","1","0","5625","7.5","56.25","30030400","3101121","0","1","310","74.02702209328699","8.660254037844387","41.96427051671457","39310"
"32053100010000","234","22","9240","12","4","0","3","1","8","4","3","1","2","5","1","1","3","0","1","0","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1458","2","2","0","34650","139880","2018-07-10T00:00:00.000","01819133447","219900","-87.6548525589767","41.5477326475524","828601",,"0","1555 TERRACE RD","SF","1","58","1",,,,,,,"0","0","0",,"2018","87","44","3","7","2","1","3364","5.8","33.64","85377600","2125764","1","1","22","96.12491872558333","7.615773105863909","38.18376618407357","1222"
"14304100471003","299","81","8995","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"39290","273910","2018-07-19T00:00:00.000","01820012009","426000","-87.6685797321835","41.9267494375685","70700",,"0","1601 W ALTGELD ST","NCHARS",,"19","1","11","0.08738","299",,,"GD","0","0","1","8","2018","87","44","3","7","2","1","361","1.9","3.61","80910025",,"1",,"81","94.84197383015602","4.358898943540674",,"7381"
"16202100250000","203","30","4158","15","1","0","2","1","6","3","1","1","1","5","1","0","1","3","0","2","2","2",,"2","1","1","2","2","7","0","0","0","1","0","1146","2","2","0","29100","71730","2016-03-10T00:00:00.000","01607010069","78000","-87.7707175870834","41.8627224976823","813400",,"0","1322 S 58TH CT","SF","2","92","1",,,,,,,"0","0","0",,"2016","77","39","1","3","1","0","8464","9.2","84.63999999999999","17288964","1313316","1","1","30","64.48255578061404","9.591663046625438","33.85262175962151","1530"
"20224100310000","211","30","3050","70","2","3","2","2","11","5","1","2","2","5","0","0","3","0","1","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","2494","2","2","0","27450","123460","2014-06-23T00:00:00.000","01417419070","140000","-87.6096991200534","41.7707189645465","421200",,"0","6814 S CHAMPLAIN AVE","MF","3","103","2",,,,"211",,,"0","0","0",,"2014","70","35","2","6","1","0","10609","10.3","106.09000000000002","9302500","6220036","1","0","30","55.226805085936306","10.14889156509222","49.93996395673509","7030"
"09284020360000","203","40","7200","22","1","0","1","1","6","3","3","3","1","5","0","0","3","0","0","0","0","2",,"2","1","1","2","2","7","0","0","0","3","0","1104","2","2","0","34200","141570","2016-01-07T00:00:00.000","01600756131","219900","-87.8737142435733","42.0138457605732","806502",,"0","2035 FARGO ST","SF","1","66","1",,,,,,,"0","1","0",,"2016","77","39","1","1","1","1","4356","6.6","43.559999999999995","51840000","1218816","1","1","40","84.8528137423857","8.12403840463596","33.2264954516723","2240"
"03163020320000","278","40","10166","38","2","0","3","1","8","4","3","3","1","5","1","1","3","0","1","2","0","2",,"2","3","2","1","2","7","0","0","0","3","0","2107","2","2","0","55910","316470","2019-04-08T00:00:00.000","01909813019","1","-87.9655083826063","42.1134556241462","803015",,"0","1406 E JONQUIL CIR","SF","2","33","1",,,,,,,"0","0","0",,"2019","90","45","2","4","1","1","1089","3.3","10.889999999999999","103347556","4439449","0","1","40","100.8265837961398","5.744562646538029","45.902069670114","3840"
"29102230490000","202","21","4960","37","1","0","2","1","5","3","4","3","1","5","1","0","3","0","0","0","0","2",,"2","2","1","2","2","7","0","0","0","3","0","980","2","2","0","16120","44250","2013-06-04T00:00:00.000","01315504110","16000","-87.6006024960734","41.6254477594093","826402",,"0","14818 LANGLEY AVE","SF","1","61","1",,,,,,,"0","0","0",,"2013","66","33","2","6","1","1","3721","6.1","37.209999999999994","24601600","960400","1","1","21","70.42726744663604","7.810249675906654","31.304951684997057","3721"
"25162160380000","202","330","4758","72","1","0","1","1","6","4","1","3","2","5","0","0","2","3","0","0","0","2",,"2","2","1","2","2","7","0","0","0","1","0","924","2","2","0","23790","49980","2018-10-03T00:00:00.000","01827647024","129500","-87.6237426710731","41.7028999685854","491000",,"0","10518 S STATE ST","SF","1","104","1",,,,,,,"0","0","0",,"2018","88","44","4","10","2","1","10816","10.4","108.16000000000001","22638564","853776","1","1","330","68.97825744392213","10.198039027185569","30.397368307141328","72330"
"23363031431154","299","54","699065","30",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"27940","106790","2015-09-30T00:00:00.000","01527341051","177000","-87.8075453362145","41.6500276365763","823904",,"0","7698 ARQUILLA DR","NCHARS",,"25","1","364","0.0029068","299",,,,"0","0","0",,"2015","75","38","3","9","2","0","625","2.5","6.25","488691874225",,"1",,"54","836.1010704454336","5",,"3054"
"23363031431154","299","54","699065","30",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"27940","106790","2015-04-27T00:00:00.000","01511718013","172000","-87.8075453362145","41.6500276365763","823904",,"0","7698 ARQUILLA DR","NCHARS",,"25","1","364","0.0029068","299",,,,"0","0","0",,"2015","74","37","2","4","1","0","625","2.5","6.25","488691874225",,"1",,"54","836.1010704454336","5",,"3054"
"31033040130000","203","10","25504","32","1","0","1","1","6","4","2","3","1","5","0","0","3","0","1","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1375","2","2","0","44630","57690","2016-05-03T00:00:00.000","01612415029","45000","-87.731193661888","41.5471808100612","829901",,"0","18740 LORAS LN","SF","1","55","1",,,,,,,"0","0","0",,"2016","78","39","2","5","1","0","3025","5.5","30.25","650454016","1890625","1","1","10","159.69971822141704","7.416198487095663","37.080992435478315","3210"
"24183070811021","299","160","100888","39",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"7750","35550","2016-09-26T00:00:00.000","01627042020","54000","-87.7936568484207","41.6924761272439","823101",,"0","10930 S WORTH AVE","NCHARS",,"37","1","60","0.0146361","299",,,,"0","0","0",,"2016","79","40","3","9","2","0","1369","3.7","13.690000000000001","10178388544",,"1",,"160","317.6287140672266","6.082762530298219",,"39160"
"10281320010000","203","31","5907","24","1","0","2","1","6","3","1","1","1","5","1","1","3","0","1","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1487","2","2","0","36910","222780","2016-12-23T00:00:00.000","01635701094","268000","-87.7661055087825","42.0225875960934","807700",,"0","5533 MULFORD ST","SF","1","60","1",,,,,,,"0","0","0",,"2016","80","40","4","12","2","1","3600","6","36","34892649","2211169","1","1","31","76.8570100901668","7.745966692414834","38.561638969317684","2431"
"14194280350000","207","70","3000","73","2","0","1","1","7","3","1","1","1","5","1","0","3","0","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","1944","2","2","0","108000","628640","2013-10-02T00:00:00.000","01327504144","885000","-87.6746546373129","41.9407903403693","51200",,"0","1816 W MELROSE ST","SF","3","13","1",,,,,,,"0","0","0",,"2013","68","34","4","10","2","0","169","1.3","1.6900000000000002","9000000","3779136","1","1","70","54.772255750516614","3.605551275463989","44.090815370097204","7370"
"14281140561059","299","150","21000","73",,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"3",,,,,,"22910","171350","2018-01-14T00:00:00.000","01834806035","235000","-87.6480672915489","41.9334627117887","63400",,"0","2828 N BURLING ST","NCHARS",,"49","1","60","0.01819","299",,,,"0","0","0","5","2018","85","43","1","1","1","1","2401","4.9","24.010000000000005","441000000",,"1",,"150","144.9137674618944","7",,"73150"
"10314160180000","211","410","4530","71","2","2","2","1","10","4","1","3","1","5","0","0","3","0","3","0","0","2",,"2","3","2","2","2","7","0","0","0","3","0","2376","2","2","0","54360","360260","2015-11-12T00:00:00.000","01531655244","465000","-87.7912698896653","41.9988346983047","100200",,"0","6450 N NASHVILLE AVE","MF","2","39","2",,,,"211",,,"0","0","0",,"2015","76","38","4","11","2","1","1521","3.9","15.209999999999999","20520900","5645376","1","1","410","67.30527468185537","6.244997998398398","48.744230427815765","71410"
"16262120260000","211","115","2875","77","2","2","2","2","12","6","1","3","2","5","0","0","3","0","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1848","2","2","0","30180","158720","2017-01-06T00:00:00.000","01700619419","65000","-87.7091937824778","41.849652123995","300800",,"0","3339 W 23RD ST","MF","3","102","2",,,,"211",,,"0","0","0",,"2017","81","41","1","1","1","1","10404","10.2","104.03999999999999","8265625","3415104","1","1","115","53.61902647381804","10.099504938362077","42.988370520409354","77115"
"16092060200000","211","13","3388","77","2","2","2","2","10","4","1","3","1","5","0","0","3","0","0","2","0","2",,"2","3","1","2","2","7","0","0","0","3","0","1824","2","2","0","28790","123450","2019-06-06T00:00:00.000","01915722150","1","-87.7485371254045","41.8937736290926","251600",,"0","4905 W SUPERIOR ST","MF","2","110","2",,,,"211",,"AV","0","0","0",,"2019","90","45","2","6","1","1","12100","11","121","11478544","3326976","0","1","13","58.20652884342099","10.488088481701515","42.708313008125245","7713"
"16134240360000","205","103","3125","77","2","0","1","1","6","3","2","3","1","5","1","0","3","0","0","2","2","2",,"2","0","0","0","0","7","0","0","0","3","0","1978","2","2","0","57810","218180","2016-09-20T00:00:00.000","01626441068","301000","-87.6873738024999","41.8686774972582","282700",,"0","2430 W FILLMORE ST","SF","2","117","1",,,,,,,"0","0","0",,"2016","79","40","3","9","2","0","13689","11.7","136.89","9765625","3912484","1","0","103","55.90169943749474","10.816653826391969","44.474711915874174","77103"
"21304040070000","205","80","2175","70","2","0","1","1","6","3","1","3","2","5","0","0","3","0","0","0","0","2",,"2","0","0","0","0","7","0","0","0","3","0","1114","2","2","0","17400","91980","2016-11-15T00:00:00.000","01632045036","155000","-87.5559666058177","41.7582828234527","431400",,"0","2819 E 76TH ST","SF","1","124","1",,,,,,,"0","0","1",,"2016","80","40","4","11","2","1","15376","12.4","153.76000000000002","4730625","1240996","1","0","80","46.636895265444075","11.135528725660043","33.37663853655727","7080"
"20273010160000","211","111","5313","70","2","2","2","2","7","4","1","3","2","5","0","1","3","0","0","2","2","2",,"2","3","1","2","2","7","0","0","0","3","0","2616","2","2","0","37190","194060","2018-10-19T00:00:00.000","01829213021","102300","-87.6226372390902","41.7566723195088","691300",,"0","7555 S WABASH AVE","MF","2","95","2",,,,"211",,,"0","0","0",,"2018","88","44","4","10","2","1","9025","9.5","90.25","28227969","6843456","1","1","111","72.89032857656768","9.746794344808963","51.146847410177685","70111"
"20164070210000","205","92","4892","72","2","0","1","1","5","3","2","3","1","5","0","0","3","0","0","0","0","2",,"2","0","0","0","0","7","0","0","0","3","0","1315","2","2","0","29350","44490","2018-10-24T00:00:00.000","01829749095","32000","-87.6336829532236","41.7847486783171","834600",,"0","322 W 60TH PL","SF","1","140","1",,,,,,,"0","0","0",,"2018","88","44","4","10","2","1","19600","14","196","23931664","1729225","1","0","92","69.94283380018284","11.832159566199232","36.26292872893749","7292"
"32174110130000","211","91","7493","12","2","2","2","1","8","4","1","3","1","5","0","1","3","0","0","2","0","2",,"2","4","2","2","2","7","0","0","0","1","0","1763","2","2","0","24350","143210","2018-05-22T00:00:00.000","01814247051","39900","-87.6396144879555","41.5183141351334","828900",,"0","115 BROADWAY AVE","MF","2","68","2",,,,"211",,,"0","0","1",,"2018","86","43","2","5","1","1","4624","6.8","46.239999999999995","56145049","3108169","1","1","91","86.56211642514293","8.246211251235321","41.98809355043403","1291"
"13262140690000","211","70","3125","71","2","2","2","1","8","4","1","1","2","5","0","0","3","0","0","2","2","2",,"2","3","2","2","2","7","0","0","0","1","0","2016","2","2","0","43750","240710","2016-08-15T00:00:00.000","01622839167","560000","-87.7153032060943","41.9357008947117","210602",,"0","2946 N GRESHAM AVE","MF","2","90","2",,,,"211",,,"0","0","0",,"2016","79","40","3","8","2","1","8100","9","81","9765625","4064256","1","1","70","55.90169943749474","9.486832980505138","44.8998886412873","7170"
