"objectid","name","pin10","pina","pinsa","pinb","pinp","pinu","taxcode","parceltype","longitude","latitude","municipality","politicaltownship","commissionerdistrict","congressionaldistrict","staterepresentativedistrict","statesenatedistrict","tifdistrict","elemschltaxdist","highschltaxdist","unitschltaxdist","chicagoward","censustract_geoid","assessorbldgclass","assessornbhd","the_geom"
"11","01011000040000","0101100004","1","1","100","4","0","10101","1","-88.139626816989","42.1539607823569","Barrington","Town of Barrington","15","6","52","26","TIF VIL OF BARRINGTON - VILLAGE CENTER",,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","212","12","MULTIPOLYGON (((-88.13947232063111 42.15414341581429, -88.13947067719914 42.15376200052311, -88.139768586286 42.15376073079448, -88.13977120630616 42.15414508395178, -88.13947232063111 42.15414341581429)))"
"12","01011000050000","0101100005","1","1","100","5","0","10101","1","-88.139384464775","42.1539606816516","Barrington","Town of Barrington","15","6","52","26","TIF VIL OF BARRINGTON - VILLAGE CENTER",,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","205","12","MULTIPOLYGON (((-88.13928575865084 42.15414237324152, -88.13928508987847 42.15376278993314, -88.13947067719914 42.15376200052311, -88.13947232063111 42.15414341581429, -88.13928575865084 42.15414237324152)))"
"13","01011000060000","0101100006","1","1","100","6","0","10101","1","-88.1392023342951","42.1539605519992","Barrington","Town of Barrington","15","6","52","26","TIF VIL OF BARRINGTON - VILLAGE CENTER",,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","212","12","MULTIPOLYGON (((-88.13910713846276 42.15414137605344, -88.13910736431359 42.15376354844579, -88.13928508987847 42.15376278993314, -88.13928575865084 42.15414237324152, -88.13910713846276 42.15414137605344)))"
"14","01011000080000","0101100008","1","1","100","8","0","10100","1","-88.1387437791487","42.1539470465431","Barrington","Town of Barrington","15","6","52","26","TIF VIL OF BARRINGTON - VILLAGE CENTER",,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","0","12","MULTIPOLYGON (((-88.13862128244023 42.15413866184043, -88.13860537294065 42.153753622710646, -88.13860499551281 42.15374441001578, -88.13873891919766 42.153743893574884, -88.13886350133998 42.15374341328301, -88.13886338120302 42.153764586809174, -88.13886131363063 42.15414000537565, -88.13862128244023 42.15413866184043)))"
"15","01011000090000","0101100009","1","1","100","9","0","10100","1","-88.1384333046069","42.1539530663739","Barrington","Town of Barrington","15","6","52","26","TIF VIL OF BARRINGTON - VILLAGE CENTER",,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","212","12","MULTIPOLYGON (((-88.1384042191901 42.1541374494416, -88.1382488538542 42.15413653158617, -88.13823395958818 42.15375158125804, -88.13840571750204 42.15375252629868, -88.13860537294065 42.153753622710646, -88.13862128244023 42.15413866184043, -88.1384042191901 42.1541374494416)))"
"16","01011000120000","0101100012","1","1","100","12","0","10100","1","-88.1371806072448","42.1539465286073","Barrington","Town of Barrington","15","6","52","26","TIF VIL OF BARRINGTON - VILLAGE CENTER",,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","592","12","MULTIPOLYGON (((-88.13706854361806 42.15412955172807, -88.13706151108593 42.15388774112298, -88.13705733206703 42.153744116349294, -88.13728019491553 42.153748940822496, -88.13728458501788 42.15387691135691, -88.13729329944553 42.15413087995888, -88.13706854361806 42.15412955172807)))"
"17","01011000170000","0101100017","1","1","100","17","0","10021","1","-88.1405271125708","42.1536790164181","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","205","12","MULTIPOLYGON (((-88.14019085637148 42.15364704568797, -88.14019081350736 42.15359564388797, -88.1408550186014 42.153600879026875, -88.14085527030683 42.15374419591209, -88.14048759535835 42.153744034036855, -88.14019125520281 42.15374390533562, -88.14019085637148 42.15364704568797)))"
"18","01011000180000","0101100018","1","1","100","18","0","10021","1","-88.1405297787441","42.1535129075203","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","205","12","MULTIPOLYGON (((-88.14019081350736 42.15359564388797, -88.1401906669817 42.153410947705844, -88.14085468913514 42.15341263162986, -88.1408550186014 42.153600879026875, -88.14019081350736 42.15359564388797)))"
"2041","01041010100000","0104101010","1","4","101","10","0","10035","1","-88.191948366226","42.1509959880471","Barrington Hills","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","100","21","MULTIPOLYGON (((-88.19123372583364 42.15112340665198, -88.19123373384004 42.15112271239577, -88.19133853190071 42.15029119082016, -88.19133854505907 42.15029107832689, -88.19151784168223 42.150291859884845, -88.1918714252581 42.150293402262974, -88.19280173459927 42.150296137103965, -88.19279491715238 42.1511575203269, -88.19278376792941 42.151156802113114, -88.19278009641604 42.15115655064333, -88.19277641927395 42.1511563430727, -88.19277273927048 42.151156178718594, -88.19276905178378 42.151156063063574, -88.19276536788617 42.15115599200504, -88.19276168020217 42.151155965533924, -88.19275799242102 42.151155982968746, -88.19275430453511 42.15115604773962, -88.19275062024133 42.15115615573493, -88.19274693953352 42.15115630969878, -88.19274325872702 42.151156508254566, -88.1927395851988 42.151156750725335, -88.19273591802084 42.151157039854034, -88.19273225996503 42.151157372899966, -88.19272860826551 42.151157749859735, -88.19272496383972 42.15115817279255, -88.1927213312988 42.15115864101806, -88.19271770695954 42.151159152473625, -88.19271409542252 42.151159711281075, -88.19271049670442 42.1511603098941, -88.19270691356195 42.15116095243227, -88.19270334137477 42.151161643692134, -88.19269978938502 42.151162373394534, -88.19269625112243 42.15116314907791, -88.19269273028233 42.15116396731662, -88.19268922962898 42.1511648288001, -88.19268574732308 42.15116573146799, -88.19268228612589 42.15116667738178, -88.19267884603886 42.151167665855425, -88.19267542890438 42.15116869757723, -88.19267203380505 42.151169770487975, -88.19266866443013 42.151170883906154, -88.19266531709187 42.15117203782724, -88.1926619991642 42.151173232946306, -88.19265870695942 42.151174469258834, -88.19265544047748 42.15117574676484, -88.19265220710147 42.1511770620432, -88.1926490003733 42.1511784171441, -88.19264582490109 42.15117981275922, -88.19264267976749 42.15118124682936, -88.19263956774279 42.15118271729978, -88.19263648513173 42.15118422759614, -88.19263343931733 42.15118577429735, -88.19263043030114 42.15118735671735, -88.19262745346735 42.15118897759463, -88.19262451158944 42.15119063350241, -88.1926216083505 42.15119232650333, -88.19261874744289 42.151194054543794, -88.19261591780186 42.15119581829631, -88.19261313418441 42.151197615034825, -88.1926103873712 42.15119944474801, -88.19260767919852 42.151201310868316, -88.19260501613662 42.15120320585731, -88.19260239355759 42.15120513794173, -88.1925998151674 42.1512070988937, -88.19259727727375 42.15120909076679, -88.19259478725364 42.151211112884056, -88.19259234141325 42.15121316798506, -88.19258993976473 42.15121525058158, -88.19258758598978 42.15121736342224, -88.19258528009442 42.15121950376297, -88.19258302207871 42.151221671603686, -88.19258081193652 42.15122386968861, -88.19257864968003 42.15122609252945, -88.19257653530929 42.151228340126195, -88.19257447250588 42.15123061522751, -88.19257246127593 42.151232915089295, -88.19257050161943 42.151235239711504, -88.19256859077667 42.15123758634665, -88.19256673242779 42.15123995842943, -88.19256492842882 42.15124235047384, -88.19256317877063 42.15124476659606, -88.1925614806996 42.15124720130446, -88.19255983420813 42.15124965802921, -88.19255824667778 42.151252134035204, -88.19255671073458 42.151254628627385, -88.192555233751 42.151257143186875, -88.19255380835763 42.15125967496048, -88.19255244193302 42.15126222258519, -88.1925511307818 42.15126478948667, -88.19254987860542 42.151267369495116, -88.19254868171157 42.15126996466413, -88.19254754470691 42.15127257637143, -88.19254646207655 42.15127519706388, -88.19254544117925 42.151277834296884, -88.19254447649405 42.1512804832614, -88.19254357078525 42.15128314464692, -88.192542724065 42.15128581296513, -88.1925419363166 42.15128849576241, -88.19254120848176 42.15129118412147, -88.19254053778401 42.151293882841145, -88.19253993067848 42.15129659124332, -88.19253937887834 42.1512993045156, -88.1925388897576 42.15130202335306, -88.19253846331473 42.15130474844173, -88.19253809309618 42.15130747977369, -88.19253778464272 42.151310213239555, -88.19253753702634 42.1513129515823, -88.19253735117351 42.15131569274499, -88.19253722432455 42.15131843398006, -88.19253715831725 42.15132117803393, -88.19253715223574 42.15132392216134, -88.19253720976779 42.15132666636681, -88.19253732446595 42.151329407898295, -88.19253750369958 42.15133214950896, -88.19253774009937 42.15133488844566, -88.19253803643106 42.15133762471177, -88.19253839454616 42.15134035487939, -88.19253881351818 42.15134308100546, -88.19253929058588 42.15134580102851, -88.19253403521374 42.151349274828455, -88.19253127643393 42.15135109217641, -88.1925285139616 42.151352911577874, -88.19252575149068 42.15135473029325, -88.19252298534398 42.15135654351577, -88.19252021919108 42.15135835948233, -88.19251745304409 42.15136017270471, -88.19251467952753 42.15136198317384, -88.19251190969857 42.151363793647455, -88.19250913618775 42.15136560137231, -88.19250635899058 42.15136740840656, -88.19250358548405 42.15136921407319, -88.19250080460337 42.15137101904468, -88.19249802372863 42.15137282127198, -88.19249524285374 42.151374623499194, -88.19249245737659 42.15137642229053, -88.19248967374013 42.15137822245614, -88.19248688919068 42.151380018504334, -88.19248410095031 42.15138181592001, -88.19248130995308 42.15138360921602, -88.19247851711486 42.15138540113765, -88.19247572519998 42.1513871923743, -88.19247293051757 42.15138898429351, -88.19247013031251 42.151390772089684, -88.19246733472157 42.151392557833354, -88.1924645308315 42.151394344252786, -88.19246173247593 42.15139612930688, -88.19245893043704 42.151397912298286, -88.19245612287243 42.151399692538725, -88.19245331622811 42.15140147346622, -88.19245050958665 42.15140325302161, -88.19244769926794 42.15140502777017, -88.19244488525527 42.15140680525825, -88.19244207032655 42.15140858000101, -88.19243925724764 42.15141035200184, -88.19243643955892 42.151412123996934, -88.19243362187609 42.15141389324782, -88.19243080419922 42.151415659754534, -88.19242798282833 42.15141742900075, -88.19242515870366 42.15141919275526, -88.19242233273496 42.151420956507444, -88.19241950768804 42.151422720260676, -88.19241667895932 42.15142448126518, -88.19241385115234 42.15142624227075, -88.19241101781817 42.151428001211364, -88.19240818541492 42.15142975603683, -88.19240534932223 42.151431511543734, -88.19240251323546 42.15143326430644, -88.19239967715006 42.15143501638307, -88.1923968364518 42.151436769826, -88.19239399852678 42.1514385198421, -88.19239115507456 42.15144026779325, -88.19238831162522 42.15144201437226, -88.19238546449253 42.15144375888858, -88.1923826173597 42.15144550340482, -88.19237976654505 42.15144724517234, -88.19237691389246 42.15144898419339, -88.1923740630775 42.15145072596076, -88.19237120950874 42.151452462236406, -88.19236835501788 42.15145419851084, -88.19236549683912 42.15145593478069, -88.19236263866478 42.15145766899235, -88.19235977681166 42.15145939908324, -88.19235691403493 42.151461129858944, -88.19235405310647 42.151462858578746, -88.19235118757122 42.15146458592073, -88.1923483220343 42.1514663139487, -88.19234545189971 42.151468036482676, -88.19234258360123 42.151469762449, -88.19233971070813 42.151471481549265, -88.19233683689143 42.15147320133436, -88.19233396123067 42.1514749211171, -88.19233108465393 42.15147663815452, -88.19232820807702 42.151478355191884, -88.1923253278183 42.1514800694805, -88.19232244756552 42.15148178102492, -88.19231956362482 42.15148349256473, -88.19231667968397 42.15148520410446, -88.19231379574906 42.1514869129, -88.19231090813233 42.151488618946786, -88.1923080168277 42.15149032498899, -88.19230512921675 42.15149202829153, -88.19230223515208 42.15149373158606, -88.1922993429357 42.15149543282467, -88.1922964479625 42.15149712994362, -88.19229354929377 42.15149883048813, -88.19229065063706 42.151500525544314, -88.1922877519787 42.15150222128645, -88.19228485055737 42.15150391565305, -88.19228194729662 42.15150560795921, -88.19227904127445 42.15150729820382, -88.19227613525518 42.151508987076255, -88.19227322463064 42.151510673884886, -88.19227031953757 42.151512360700224, -88.19226740615298 42.151514044761164, -88.19226449276826 42.15151572882204, -88.19226157938947 42.15151741013871, -88.1922586660166 42.15151908871117, -88.19225574894976 42.15152077002315, -88.19225282820717 42.151522445842254, -88.19224990746292 42.151524122347325, -88.19224698672767 42.15152579473615, -88.19224406230296 42.151527467806375, -88.19224113787658 42.151529141562555, -88.19223820977754 42.15153080845382, -88.19223528167072 42.15153247877516, -88.19223235357593 42.15153414360816, -88.19222942179476 42.15153580775055, -88.19222649000886 42.151537473950924, -88.19222355454575 42.151539135344485, -88.19222061815898 42.15154079742285, -88.19221768362816 42.15154245401517, -88.19221474448138 42.151544113345864, -88.19221180165277 42.151545769927836, -88.19220886251789 42.15154742377011, -88.19220591600734 42.151549077603256, -88.19220297319048 42.15155072869673, -88.19220002668571 42.15155237978559, -88.19219707557718 42.15155402812457, -88.19219413000624 42.15155567372617, -88.19219117613618 42.15155732000351, -88.19218822595829 42.1515589642272, -88.19218527209401 42.15156060776027, -88.19218231362751 42.15156224785742, -88.19217935700473 42.151563887956755, -88.19217640038941 42.151565524625866, -88.19217343823928 42.15156716266013, -88.19217047794048 42.15156879726646, -88.19216751580527 42.15157042844026, -88.19216455182298 42.1515720609838, -88.19216158230891 42.15157369352045, -88.19215861372577 42.15157532194196, -88.19215564514705 42.1515769483053, -88.19215267656817 42.15157857466858, -88.19214970338557 42.15158019828195, -88.1921467283589 42.15158182189299, -88.19214375241474 42.151583443444714, -88.19214077555152 42.15158506362318, -88.19213779684887 42.151586681741186, -88.1921348172302 42.15158829711387, -88.1921318376114 42.15158991248645, -88.19212885338273 42.151591527853306, -88.19212587193041 42.15159313842124, -88.19212288402132 42.151594750353254, -88.19211989704469 42.15159635748406, -88.19211691006181 42.15159796735893, -88.19211391940321 42.151599571740945, -88.19211092505519 42.151601176804355, -88.19210793347587 42.151602780499026, -88.19210493913518 42.15160438213213, -88.19210194111267 42.15160598101648, -88.19209894493387 42.15160757990302, -88.19209594691715 42.151609176043095, -88.19209294336865 42.15161077217626, -88.19208994166998 42.151612365567516, -88.19208693997574 42.15161395690057, -88.1920839355201 42.15161554617206, -88.19208092645002 42.1516171374959, -88.1920779210752 42.15161872539402, -88.19207491201855 42.1516203105434, -88.192071899274 42.15162189568817, -88.19206888653387 42.15162347877476, -88.1920658747186 42.151625060490325, -88.19206285737609 42.151626640140925, -88.1920598409615 42.15162821704846, -88.19205682454674 42.15162979395589, -88.19205380537211 42.15163136811573, -88.19205078066419 42.151632942954706, -88.19204776057495 42.151634513683064, -88.19204473679628 42.15163608509285, -88.1920417093358 42.15163765375388, -88.19203868187519 42.151639222414836, -88.19203565534245 42.15164078833273, -88.19203262328251 42.151642352185625, -88.19202959214742 42.1516439146675, -88.19202656101675 42.151645475091215, -88.19202352619817 42.1516470355103, -88.1920204904636 42.15164859318404, -88.192017452885 42.151650150855446, -88.19201441346696 42.15165170646637, -88.19201137590181 42.15165325796333, -88.19200833372527 42.15165481014054, -88.19200529154858 42.15165636231767, -88.1920022456962 42.15165790900193, -88.19199920075799 42.1516594591174, -88.19199615398948 42.15166100305623, -88.19199310445651 42.15166254630554, -88.19199005492187 42.15166409024079, -88.1919870053932 42.15166563143184, -88.19198395218272 42.15166716987414, -88.19198089620627 42.15166870831297, -88.19197784207967 42.15167024400983, -88.19197478518556 42.15167178038924, -88.19197172461422 42.151673311961815, -88.19196866496621 42.151674842849395, -88.19196560347571 42.1516763730486, -88.19196254291309 42.15167790050472, -88.19195947866257 42.15167942795622, -88.19195641073178 42.151680951972956, -88.19195334279777 42.15168247736164, -88.19195027394932 42.151683999318955, -88.19194720602113 42.151685521963365, -88.19194413626418 42.15168703774509, -88.19194106465558 42.15168855695463, -88.19193798844475 42.15169007272824, -88.19193491315878 42.15169158713085, -88.19193183511598 42.15169309741379, -88.1919287598358 42.15169460907209, -88.19192567718304 42.15169611934915, -88.19192259637704 42.151697628256365, -88.19191951373466 42.151699133731036, -88.19191643201405 42.15170063920678, -88.19191334568973 42.15170214193261, -88.19191025936676 42.15170364397236, -88.19190716935897 42.151705144635386, -88.19190407935865 42.151706641868174, -88.19190099028012 42.15170813910202, -88.19189789936522 42.15170963290337, -88.19189480568127 42.151711128073245, -88.19189170831706 42.151712619808364, -88.1918886155624 42.151714111549076, -88.19188551728207 42.15171560053875, -88.19188241624188 42.151717086780806, -88.19187931520153 42.15171857302279, -88.19187621416718 42.151720056520546, -88.1918731094449 42.15172154001369, -88.19187000565051 42.15172302076375, -88.19186690001823 42.15172449876731, -88.19186379161997 42.15172597676739, -88.19186068322156 42.151727454767375, -88.19185757483524 42.15172892727903, -88.19185446183295 42.15173040252903, -88.19185135068508 42.151731872979, -88.19184823585238 42.15173334205229, -88.1918451191741 42.15173481180924, -88.19184200250794 42.15173627607785, -88.19183888399313 42.151737742402204, -88.19183576456541 42.151739204609136, -88.19183264513298 42.15174066887409, -88.19182952202638 42.15174212696011, -88.19182639983852 42.15174358641926, -88.19182327212498 42.15174504312737, -88.19182014902407 42.151746498468995, -88.19181701947247 42.15174795243053, -88.19181389176767 42.1517494050222, -88.191810761303 42.151750854866236, -88.19180762623157 42.151752303332415, -88.19180449669315 42.15175375111934, -88.19180136254488 42.151755198900474, -88.19179822472094 42.15175664118869, -88.19179508689685 42.151758083476864, -88.19179194999302 42.151759526452096, -88.19178881125437 42.15176096530879, -88.1917856697543 42.151762402103884, -88.19178252456634 42.151763838894325, -88.1917793830721 42.15176527294511, -88.19177623788845 42.1517667076773, -88.19177309271382 42.15176813829323, -88.19176994293393 42.15176956684526, -88.19176679407583 42.15177099539836, -88.19176364153593 42.15177242120268, -88.19176049268367 42.15177384701146, -88.1917573401496 42.1517752700715, -88.19175418393375 42.15177669038275, -88.19175102771624 42.15177811137996, -88.19174787242508 42.15177953032011, -88.19174471253174 42.15178094582434, -88.19174155632756 42.15178236064699, -88.1917383927477 42.15178377546045, -88.19173523286157 42.151785187534266, -88.19173206929518 42.151786596173274, -88.19172890203785 42.1517880061797, -88.19172573939771 42.15178941276157, -88.19172257122426 42.15179082002256, -88.191719400294 42.15179222316386, -88.1917162293682 42.15179362424698, -88.1917130593642 42.151795025331126, -88.1917098875223 42.1517964236688, -88.19170671291442 42.15179782200297, -88.19170353831252 42.15179921759293, -88.1917003591069 42.151800610432964, -88.19169718543279 42.15180200327976, -88.19169400346718 42.151803393372084, -88.19169082426878 42.15180478278171, -88.19168764322941 42.1518061708169, -88.19168446127561 42.151807555420724, -88.19168127563543 42.151808939333854, -88.19167808999207 42.15181032461897, -88.19167490344037 42.15181170372855, -88.19167171504466 42.15181308283578, -88.19166852480492 42.15181446194064, -88.19166533641658 42.15181583761755, -88.19166214249799 42.15181721260148, -88.19165895042771 42.15181858552952, -88.19165575651802 42.15181995639709, -88.19165256077042 42.151821324518174, -88.19164936410074 42.15182269263802, -88.19164616374316 42.15182406075323, -88.1916429670839 42.15182542407068, -88.19163976212856 42.15182678669177, -88.19163656270781 42.15182814794751, -88.19163335867873 42.15182950851148, -88.1916301537352 42.15183086564403, -88.19162695063544 42.15183222277877, -88.19162374293195 42.1518335771636, -88.19162053522986 42.151834930862314, -88.19161732476486 42.15183628318545, -88.19161411246347 42.151837632076074, -88.19161090108545 42.151838980281696, -88.19160768971035 42.15184032711519, -88.19160447373302 42.15184167051271, -88.19160125959947 42.15184301391243, -88.19159804085606 42.151844357306366, -88.19159482212476 42.15184569521196, -88.19159160339332 42.15184703311746, -88.19158838097398 42.15184837101832, -88.19158516224839 42.15184970617952, -88.19158193615324 42.15185103858737, -88.19157871282532 42.151852370312525, -88.19157548673451 42.15185370066212, -88.19157226248896 42.151855030327845, -88.19156903271777 42.151856357242536, -88.191565802951 42.151857682099035, -88.19156257318717 42.15185900558338, -88.19155933789615 42.15186032700271, -88.19155610814278 42.151861645684654, -88.19155287193567 42.15186296435853, -88.19154963850036 42.1518642802916, -88.19154640137869 42.15186559553398, -88.19154316425843 42.15186691009026, -88.1915399234533 42.1518682232698, -88.19153668265419 42.15186953370515, -88.19153344186411 42.151870840024195, -88.1915302001489 42.15187214771408, -88.19152695659426 42.15187345334351, -88.19152370843743 42.15187475553697, -88.19152046396823 42.15187605773492, -88.19151721673921 42.15187735718522, -88.19151396766617 42.15187865663313, -88.19151071583481 42.1518799526474, -88.19150746769417 42.151881247294064, -88.19150421125742 42.151882541244326, -88.19150096035986 42.15188383177119, -88.19149770484938 42.151885123664336, -88.1914944502684 42.15188641212835, -88.19149119384949 42.15188769784588, -88.19148793466464 42.1518889835599, -88.19148467456537 42.151890265842525, -88.19148141261903 42.15189154949482, -88.1914781506802 42.15189282971689, -88.19147488690348 42.151894107192454, -88.19147162404856 42.15189538466906, -88.19146835751035 42.151896660082926, -88.19146509097507 42.15189793412463, -88.19146182444426 42.15189920610813, -88.19145855423014 42.151900476028885, -88.19145528401894 42.15190174457751, -88.19145201473417 42.151903011069074, -88.1914487399237 42.15190427480956, -88.19144546511465 42.15190553786393, -88.19144219215089 42.15190680023445, -88.19143891826967 42.15190806054566, -88.19143564070512 42.15190931879409, -88.19143235945879 42.15191057429377, -88.19142908190014 42.151911829797896, -88.19142580065967 42.151913082553236, -88.1914225194191 42.151914335308504, -88.19141923449675 42.15191558531497, -88.1914159541901 42.15191683258292, -88.19141266466238 42.15191808052541, -88.19140937975342 42.1519193243573, -88.19140609115505 42.151920568870594, -88.19140280348462 42.15192181064078, -88.1913995139763 42.151923049664475, -88.19139622170354 42.15192428799862, -88.19139292943372 42.15192552496062, -88.19138963717144 42.151926758492344, -88.19138634030085 42.15192799133224, -88.19138304619902 42.15192922280341, -88.19137974933277 42.151930453585045, -88.19137645339445 42.15193168162358, -88.19137315377439 42.15193290691333, -88.19136985415419 42.15193413220299, -88.19136655085221 42.15193535474385, -88.19136324755624 42.151936574540514, -88.19135994425861 42.15193779502309, -88.19135664096392 42.151939014133504, -88.19135333399204 42.15194022843706, -88.19135002701853 42.15194144342654, -88.19134672004795 42.15194265704386, -88.19134340939407 42.15194386859844, -88.19134009874618 42.15194507740877, -88.19133678810277 42.151946284160935, -88.19133347746231 42.151947489540916, -88.1913301631324 42.15194869560227, -88.1913268497366 42.15194989617644, -88.19132352988092 42.15195109948663, -88.1913202128032 42.15195229731191, -88.19131689480342 42.15195349513595, -88.19131357680966 42.15195469021575, -88.19131025512799 42.1519558852909, -88.19130693806206 42.15195707762754, -88.19130361178267 42.15195826720853, -88.19130029011289 42.15195945679514, -88.19129696476136 42.15196064363296, -88.19129363941121 42.15196182978465, -88.19129031037625 42.15196301455961, -88.19128698503661 42.15196419590889, -88.19128365600905 42.15196537725349, -88.19128032237934 42.151966555162154, -88.19127699428421 42.151967731705476, -88.19127366158078 42.15196890755698, -88.1912703251956 42.15197008065968, -88.19126699249806 42.151971253766874, -88.19126365612644 42.15197242069509, -88.19126031974548 42.15197359173941, -88.19125698337973 42.15197475592333, -88.19125364240108 42.15197592147348, -88.19125030326772 42.15197708633981, -88.1912469641404 42.1519782484619, -88.19124361948741 42.15197940783292, -88.19124027667971 42.15198056652009, -88.19123693203723 42.15198172108869, -88.1912335892339 42.15198287771756, -88.19123024091105 42.15198402885125, -88.19122689258349 42.15198518204293, -88.19122380069311 42.15198627449513, -88.19123372583364 42.15112340665198)))"
"19","01011000190000","0101100019","1","1","100","19","0","10021","1","-88.1400885498749","42.153585330677","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","202","12","MULTIPOLYGON (((-88.13997495392265 42.15341040051637, -88.1401906669817 42.153410947705844, -88.14019081350736 42.15359564388797, -88.14019085637148 42.15364704568797, -88.14019125520281 42.15374390533562, -88.13997393909814 42.15374380822721, -88.13997495392265 42.15341040051637)))"
"20","01011000200000","0101100020","1","1","100","20","0","10021","1","-88.1398767926745","42.1535843790326","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","211","12","MULTIPOLYGON (((-88.13976619245585 42.15340987013779, -88.13997495392265 42.15341040051637, -88.13997393909814 42.15374380822721, -88.13976846848499 42.15374371697139, -88.13976619245585 42.15340987013779)))"
"21","01011000230000","0101100023","1","1","100","23","0","10021","1","-88.1392943820528","42.1535936805503","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","205","12","MULTIPOLYGON (((-88.13910757778326 42.15340785977221, -88.13931272043531 42.153408717269734, -88.13946915876005 42.15340911685583, -88.13947067719914 42.15376200052311, -88.13928508987847 42.15376278993314, -88.13910736431359 42.15376354844579, -88.13910757778326 42.15340785977221)))"
"22","01011000240000","0101100024","1","1","100","24","0","10021","1","-88.1388064346455","42.1535815813955","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","0","12","MULTIPOLYGON (((-88.13873439940781 42.15340629443151, -88.13886536144508 42.15340684303139, -88.13886350133998 42.15374341328301, -88.13873891919766 42.153743893574884, -88.13873439940781 42.15340629443151)))"
"23","01011000250000","0101100025","1","1","100","25","0","10021","1","-88.1386731645584","42.1535810246969","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","203","12","MULTIPOLYGON (((-88.13859099834632 42.15340569164005, -88.13873439940781 42.15340629443151, -88.13873891919766 42.153743893574884, -88.13860499551281 42.15374441001578, -88.13859099834632 42.15340569164005)))"
"24","01011000370000","0101100037","1","1","100","37","0","10021","1","-88.1406205302538","42.1531487515478","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","208","12","MULTIPOLYGON (((-88.14037569798046 42.153048127887395, -88.14085401895031 42.153050804876955, -88.14085346485835 42.15323367916284, -88.14037514280545 42.153230905438015, -88.14037569798046 42.153048127887395)))"
"25","01011000410000","0101100041","1","1","100","41","0","10021","1","-88.1392620416721","42.153075938184","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","205","12","MULTIPOLYGON (((-88.13910820127437 42.15322353260118, -88.13910758708742 42.152910270910965, -88.13940363935784 42.15291282499287, -88.1394052854746 42.15322527479064, -88.13910820127437 42.15322353260118)))"
"26","01011000420000","0101100042","1","1","100","42","0","10021","1","-88.1389756431177","42.1530722701943","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","205","12","MULTIPOLYGON (((-88.13883994369453 42.15322194964935, -88.13882351263166 42.15290782281202, -88.13910758708742 42.152910270910965, -88.13910820127437 42.15322353260118, -88.13883994369453 42.15322194964935)))"
"27","01011000430000","0101100043","1","1","100","43","0","10021","1","-88.13871363763","42.1530458192228","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","203","12","MULTIPOLYGON (((-88.13859428402569 42.15322049567052, -88.1385758740747 42.152853653381634, -88.13882076741857 42.15285530367785, -88.13882351263166 42.15290782281202, -88.13883994369453 42.15322194964935, -88.13859428402569 42.15322049567052)))"
"28","01011000440000","0101100044","1","1","100","44","0","10021","1","-88.1384649074293","42.15304440298","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","205","12","MULTIPOLYGON (((-88.13834104318141 42.15321899809619, -88.13832471891648 42.152851962420506, -88.1385758740747 42.152853653381634, -88.13859428402569 42.15322049567052, -88.13834104318141 42.15321899809619)))"
"29","01011000450000","0101100045","1","1","100","45","0","10021","1","-88.1382238985572","42.1530421260079","Barrington","Town of Barrington","15","6","52","26",,,,"COMMUNITY UNIT SCHOOL DISTRICT 220",,"17031804201","203","12","MULTIPOLYGON (((-88.13811317436624 42.15321765290151, -88.13809308771846 42.15285040155139, -88.13832471891648 42.152851962420506, -88.13834104318141 42.15321899809619, -88.13811317436624 42.15321765290151)))"
