"year","place","newsex","newrace","agegroup","death_n","death_cr","death_aar","cancer_n","cancer_cr","cancer_aar","coloca_n","coloca_cr","coloca_aar","lungca_n","lungca_cr","lungca_aar","breastca_n","breastca_cr","breastca_aar","prostateca_n","prostateca_cr","prostateca_aar","cervicalca_n","cervicalca_cr","cervicalca_aar","cardiovas_n","cardiovas_cr","cardiovas_aar","cerebrovas_n","cerebrovas_cr","cerebrovas_aar","heartdis_n","heartdis_cr","heartdis_aar","hypertension_n","hypertension_cr","hypertension_aar","diabetes_n","diabetes_cr","diabetes_aar","chrlowresp_n","chrlowresp_cr","chrlowresp_aar","alzheimers_n","alzheimers_cr","alzheimers_aar","asthma_n","asthma_cr","asthma_aar","chrliver_n","chrliver_cr","chrliver_aar","nephritis_n","nephritis_cr","nephritis_aar","parkinsons_n","parkinsons_cr","parkinsons_aar","drugs_n","drugs_cr","drugs_aar","opioid_n","opioid_cr","opioid_aar","homicide_n","homicide_cr","homicide_aar","firearms_n","firearms_cr","firearms_aar","motveh_n","motveh_cr","motveh_aar","suicide_n","suicide_cr","suicide_aar","conganom_n","conganom_cr","conganom_aar","perinatal_n","perinatal_cr","perinatal_aar","hiv_n","hiv_cr","hiv_aar","pneum_n","pneum_cr","pneum_aar","sep_n","sep_cr","sep_aar"
"2000","South District","All","NH Black","5 to 14",,,,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Black","15 to 24","7",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Black","25 to 34","16",,,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"7",,,"8",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","All","NH Black","35 to 44","26","76.9",,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"12",,,"10",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","All","NH Black","45 to 54","111","434.1",,"29","113.4",,"9",,,"5",,,,,,,,,,,,"30","117.3",,,,,"23","89.9",,,,,"14",,,,,,"0","0",,,,,,,,"5",,,"0","0",,"0","0",,"0","0",,"5",,,,,,,,,,,,"0","0",,"0","0",,,,,,,,"5",,
"2000","South District","All","NH Black","55 to 64","251","1750.1",,"84","585.7",,"5",,,"24","167.3",,,,,,,,,,,"88","613.6",,"13",,,"68","474.1",,,,,"35","244",,"7",,,,,,,,,"5",,,"7",,,"0","0",,,,,"0","0",,"6",,,"5",,,,,,,,,,,,"0","0",,"5",,,,,,"6",,
"2000","South District","All","NH Black","65 to 74","290","3680.2",,"93","1180.2",,"12",,,"29","368",,,,,,,,,,,"91","1154.8",,"18",,,"68","862.9",,,,,"37","469.5",,"8",,,"0","0",,,,,,,,"12",,,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"5",,,"6",,,"7",,
"2000","South District","All","NH Black","75 to 84","348","9677.4",,"76","2113.5",,"13",,,"15",,,,,,,,,,,,"150","4171.3",,"31","862.1",,"103","2864.3",,,,,"42","1168",,"13",,,,,,,,,,,,"12",,,,,,,,,"0","0",,,,,"0","0",,"5",,,,,,,,,"0","0",,"5",,,"7",,,"8",,
"2000","South District","All","NH Black","85 and over","253","23578.8",,"35","3261.9",,,,,"8",,,,,,,,,,,,"113","10531.2",,"18",,,"90","8387.7",,,,,"27","2516.3",,,,,"8",,,,,,,,,"10",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"5",,,,,,"10",,
"2000","South District","All","NH Black","All","1362","668.6","1300.7","319","156.6","290.5","41","20.1","36.9","81","39.8","71.8",,,,,,,,,,"478","234.7","498.6","84","41.2","89.7","357","175.3","371.3","12",,,"155","76.1","151.1","37","18.2","34.5","11",,,"11",,,"18",,,"46","22.6","46.5",,,,"12",,,"0","0","0","38","18.7","21.6","31","15.2","17.2","18",,,"8",,,"10",,,"28","13.7","10.8","23","11.3","22.2","18",,,"39","19.1","38"
"2000","South District","All","Hispanic","Under 1","7",,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","South District","All","Hispanic","1 to 4",,,,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","Hispanic","5 to 14",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","Hispanic","15 to 24",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","Hispanic","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","Hispanic","35 to 44",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","Hispanic","45 to 54","11",,,,,,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",
"2000","South District","All","Hispanic","55 to 64","14",,,,,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",
"2000","South District","All","Hispanic","65 to 74","29","2894.2",,"13",,,,,,,,,,,,,,,,,,"10",,,"0","0",,"9",,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","Hispanic","75 to 84","30","8746.4",,,,,"0","0",,,,,,,,,,,,,,"10",,,,,,"8",,,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,
"2000","South District","All","Hispanic","85 and over","17",,,,,,"0","0",,,,,,,,,,,,,,"7",,,"0","0",,"6",,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","South District","All","Hispanic","All","114","329.9","1029.9","24","69.5","193.2",,,,"6",,,,,,,,,,,,"32","92.6","341.1",,,,"27","78.1","289.5","0","0","0","15",,,,,,,,,,,,"0","0","0",,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
"2000","South District","All","NH Asian","Under 1","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","25 to 34","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","35 to 44","0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","45 to 54",,,,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","55 to 64",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","All","NH Asian","65 to 74",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","75 to 84",,,,,,,"0","0",,,,,,,,,,,,,,,,,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","85 and over",,,,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","All","NH Asian","All","11",,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
"2000","South District","Males","All","Under 1","39","1101.4",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"8",,,"17",,,"0","0",,"0","0",,"0","0",
"2000","South District","Males","All","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","All","5 to 14",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","All","15 to 24",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","All","25 to 34","17",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"7",,,"7",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","Males","All","35 to 44","27","75.6",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"11",,,"12",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","Males","All","45 to 54","155","516.5",,"43","143.3",,"12",,,"11",,,,,,"0","0",,,,,"43","143.3",,,,,"35","116.6",,,,,"13",,,"5",,,"0","0",,"0","0",,"6",,,,,,"0","0",,"0","0",,"0","0",,"9",,,"9",,,"6",,,,,,"0","0",,"0","0",,,,,,,,,,
"2000","South District","Males","All","55 to 64","322","1694",,"97","510.3",,"7",,,"33","173.6",,,,,,,,,,,"106","557.7",,"12",,,"90","473.5",,"0","0",,"40","210.4",,"10",,,,,,,,,"8",,,"7",,,"0","0",,,,,"0","0",,"5",,,"7",,,"7",,,"5",,,"0","0",,"0","0",,"7",,,,,,"5",,
"2000","South District","Males","All","65 to 74","474","3679.3",,"170","1319.6",,"20","155.2",,"66","512.3",,,,,"15",,,,,,"163","1265.2",,"14",,,"132","1024.6",,,,,"41","318.2",,"20","155.2",,"0","0",,,,,"11",,,"11",,,,,,,,,"0","0",,"5",,,"7",,,,,,,,,"0","0",,"0","0",,"7",,,,,,"16",,
"2000","South District","Males","All","75 to 84","642","8318.2",,"145","1878.7",,"23","298",,"37","479.4",,,,,"23","298",,,,,"268","3472.4",,"44","570.1",,"207","2682",,,,,"64","829.2",,"34","440.5",,,,,,,,"7",,,"19",,,"8",,,"5",,,"0","0",,,,,,,,"11",,,"6",,,,,,"0","0",,,,,"19",,,"14",,
"2000","South District","Males","All","85 and over","382","23594.8",,"58","3582.5",,"5",,,"10",,,,,,"18",,,,,,"190","11735.6",,"33","2038.3",,"148","9141.4",,,,,"28","1729.5",,"13",,,,,,"0","0",,,,,"11",,,,,,"6",,,"0","0",,"0","0",,,,,,,,"5",,,"0","0",,"0","0",,,,,"6",,,"10",,
"2000","South District","Males","All","All","2066","912.5","1238","517","228.3","292.3","67","29.6","37","157","69.3","84.9",,,,"58","25.6","39.2",,,,"774","341.9","490.9","108","47.7","72","614","271.2","387.6","9",,,"186","82.2","109.2","83","36.7","49.9","7",,,,,,"35","15.5","19","52","23","32.1","13",,,"17",,,"0","0","0","42","18.6","19.9","47","20.8","23.2","38","16.8","20.8","26","11.5","15.4","9",,,"17",,,"23","10.2","13.2","31","13.7","19.6","51","22.5","31"
"2000","South District","Males","NH White","Under 1","8",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH White","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH White","5 to 14",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH White","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH White","25 to 34",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH White","35 to 44","7",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH White","45 to 54","79","469.2",,"25","148.5",,"5",,,"8",,,,,,"0","0",,,,,"24","142.5",,,,,"21","124.7",,,,,"5",,,,,,"0","0",,"0","0",,"5",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",
"2000","South District","Males","NH White","55 to 64","165","1460.7",,"53","469.2",,"5",,,"19",,,,,,"0","0",,,,,"52","460.3",,,,,"46","407.2",,"0","0",,"16",,,"6",,,,,,"0","0",,"6",,,"0","0",,"0","0",,,,,"0","0",,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","Males","NH White","65 to 74","305","3485.3",,"109","1245.6",,"16",,,"43","491.4",,,,,"7",,,,,,"109","1245.6",,"8",,,"89","1017",,,,,"27","308.5",,"16",,,"0","0",,"0","0",,"9",,,,,,,,,"0","0",,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,,,,,,,"13",,
"2000","South District","Males","NH White","75 to 84","467","7639.5",,"107","1750.4",,"17",,,"25","409",,,,,"12",,,,,,"197","3222.6",,"30","490.8",,"156","2551.9",,"0","0",,"47","768.9",,"27","441.7",,,,,"0","0",,,,,"14",,,"6",,,,,,"0","0",,,,,,,,"5",,,"5",,,"0","0",,"0","0",,,,,"14",,,"11",,
"2000","South District","Males","NH White","85 and over","267","20957.6",,"40","3139.7",,,,,"6",,,,,,"12",,,,,,"137","10753.5",,"23","1805.3",,"107","8398.7",,,,,"19",,,"12",,,,,,"0","0",,,,,"8",,,,,,,,,"0","0",,"0","0",,,,,,,,"5",,,"0","0",,"0","0",,,,,"6",,,,,
"2000","South District","Males","NH White","All","1304","1193.2","1110.3","336","307.5","272.4","47","43","37.4","101","92.4","79.2",,,,"31","28.4","28.7",,,,"519","474.9","453","66","60.4","59.9","419","383.4","364.1",,,,"114","104.3","94.4","65","59.5","54.3","6",,,"0","0","0","26","23.8","20.7","26","23.8","23","11",,,"6",,,"0","0","0",,,,"11",,,"18",,,"19",,,,,,,,,,,,"22","20.1","19.2","32","29.3","25.9"
"2013","Alsip","Males","All","All","88","968.4",,"17",,,,,,"7",,,,,,,,,,,,"30","330.1",,,,,"25","275.1",,,,,"5",,,"5",,,"0","0",,"0","0",,,,,,,,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,,,,,,,"0","0",
"2000","South District","Males","NH Black","Under 1","26","1446.7",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"5",,,"11",,,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Black","1 to 4",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Black","5 to 14",,,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Black","15 to 24",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","NH Black","25 to 34","13",,,,,,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"7",,,"7",,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","Males","NH Black","35 to 44","19",,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"10",,,"10",,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,,,
"2000","South District","Males","NH Black","45 to 54","68","622",,"18",,,"7",,,,,,,,,"0","0",,,,,"18",,,,,,"13",,,,,,"8",,,,,,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",,"5",,,,,,,,,"0","0",,"0","0",,"0","0",,,,,,,,,,
"2000","South District","Males","NH Black","55 to 64","140","2157.5",,"42","647.2",,,,,"14",,,,,,,,,,,,"49","755.1",,"7",,,"40","616.4",,"0","0",,"19",,,,,,"0","0",,,,,,,,"6",,,"0","0",,,,,"0","0",,"5",,,"5",,,,,,,,,"0","0",,"0","0",,"5",,,"0","0",,,,
"2000","South District","Males","NH Black","65 to 74","148","4286.1",,"53","1534.9",,,,,"21","608.2",,,,,"7",,,,,,"48","1390.1",,"6",,,"38","1100.5",,,,,"13",,,,,,"0","0",,,,,,,,"6",,,"0","0",,,,,"0","0",,,,,,,,,,,,,,"0","0",,"0","0",,,,,,,,,,
"2000","South District","Males","NH Black","75 to 84","148","10914.5",,"33","2433.6",,"6",,,"11",,,,,,"9",,,,,,"59","4351",,"13",,,"40","2949.9",,,,,"13",,,"6",,,"0","0",,,,,,,,"5",,,,,,,,,"0","0",,,,,"0","0",,"5",,,,,,,,,"0","0",,,,,,,,,,
"2000","South District","Males","NH Black","85 and over","101","34707.9",,"17",,,,,,,,,,,,"6",,,,,,"44","15120.3",,"10",,,"33","11340.2",,"0","0",,"7",,,,,,,,,"0","0",,,,,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,"6",,
"2000","South District","Males","NH Black","All","668","713.3","1643.5","165","176.2","381.6","19",,,"53","56.6","120.4",,,,"24","25.6","77.9",,,,"221","236","611.8","39","41.6","120.5","166","177.3","452.2","5",,,"60","64.1","140.6","17",,,,,,,,,"8",,,"24","25.6","57",,,,"10",,,"0","0","0","33","35.2","45.5","30","32","38.7","14",,,"6",,,"6",,,"11",,,"15",,,"7",,,"17",,
"2000","South District","Males","Hispanic","Under 1",,,,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,,,,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,,,,,,,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","1 to 4","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","5 to 14","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
"2000","South District","Males","Hispanic","15 to 24","0","0",,"0","0",,"0","0",,"0","0",,,,,"0","0",,,,,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",,"0","0",
