"address","city","state","zip","date_incident","jurisdiction","incident_tract","zone","ucr_incident_code","incident_description","incident_type","case_number","case_status","case_status_description","latitude","longitude","location","citydst"
"2500 E 3rd St","Chattanooga","TN","37404","2022-05-24T13:00:00.000","TN0330100","B4","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-054191","3","Pending/Possible Leads","35.037801","-85.26100699999999","POINT (-85.261007 35.037801)","9"
"4900 Brainerd Rd","Chattanooga","TN","37411","2022-05-24T02:21:00.000","TN0330100","C3","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-054046","2","Cleared by Arrest","35.01338500000001","-85.227325","POINT (-85.227325 35.013385)","5"
"2300 Citico Ave","Chattanooga","TN","37406","2022-05-24T01:21:00.000","TN0330100","B3","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-054038","2","Cleared by Arrest","35.044478000000005","-85.26364000000001","POINT (-85.26364 35.044478)","8"
"2300 Wilson St","Chattanooga","TN","37406","2022-05-23T23:50:00.000","TN0330100","B3","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-054019","3","Pending/Possible Leads","35.049733","-85.261063","POINT (-85.261063 35.049733)","8"
"200 Tunnel Blvd","Chattanooga","TN","37411","2022-05-23T23:04:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-054003","2","Cleared by Arrest","35.030056","-85.24682200000001","POINT (-85.246822 35.030056)",
"5300 Upshaw Dr","Chattanooga","TN","37416","2022-05-23T12:23:00.000","TN0330100","C5","Charlie N","11A","Forcible Rape","Part 1 Crimes","22-053732","I","Closed","35.088568","-85.172162","POINT (-85.172162 35.088568)","5"
"400 Gallery Ln","Chattanooga","TN","37343","2022-05-23T11:35:00.000","TN0330100","A1","Adam N","11A","Forcible Rape","Part 1 Crimes","22-053757","3","Pending/Possible Leads","35.144449","-85.249403","POINT (-85.249403 35.144449)","3"
"600 W 12th Street Ct","Chattanooga","TN","37402","2022-05-23T07:00:00.000","TN0330100","A6","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-055868","3","Pending/Possible Leads","35.043558","-85.316548","POINT (-85.316548 35.043558)","7"
"1400 E 28th St","Chattanooga","TN","37404","2022-05-22T22:10:00.000","TN0330100","B7","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-053550","2","Cleared by Arrest","35.016347","-85.295809","POINT (-85.295809 35.016347)","8"
"1100 Grove St","Chattanooga","TN","37402","2022-05-22T22:06:00.000","TN0330100","A6","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-053556","2","Cleared by Arrest","35.045259","-85.316692","POINT (-85.316692 35.045259)","7"
"1700 S Hawthorne St","Chattanooga","TN","37404","2022-05-22T22:00:00.000","TN0330100","B6","Baker S","11A","Forcible Rape","Part 1 Crimes","22-086760","3","Pending/Possible Leads","35.024277","-85.28267500000001","POINT (-85.282675 35.024277)","8"
"1300 E Main St","Chattanooga","TN","37408","2022-05-22T20:45:00.000","TN0330100","B5","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-053531","3","Pending/Possible Leads","35.028563999999996","-85.287954","POINT (-85.287954 35.028564)","8"
"500 E 52nd St","Chattanooga","TN","37410","2022-05-22T16:11:00.000","TN0330100","A12","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-053440","2","Cleared by Arrest","34.98997","-85.314376","POINT (-85.314376 34.98997)","7"
"3400 Campbell St","Chattanooga","TN","37406","2022-05-22T12:40:00.000","TN0330100","B1","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-053375","3","Pending/Possible Leads","35.07385","-85.240867","POINT (-85.240867 35.07385)","9"
"3900 Marigold Dr","Chattanooga","TN","37421","2022-05-22T12:38:00.000","TN0330100","C1","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-053371","3","Pending/Possible Leads","35.060812","-85.21189100000001","POINT (-85.211891 35.060812)","5"
"3600 Perry St","Chattanooga","TN","37411","2022-05-22T04:09:00.000","TN0330100","C2","Charlie S","11A","Forcible Rape","Part 1 Crimes","22-053288","3","Pending/Possible Leads","35.025311","-85.247099","POINT (-85.247099 35.025311)","9"
"400 Greenway View Dr","Chattanooga","TN","37411","2022-05-22T01:35:00.000","TN0330100","C3","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-053259","3","Pending/Possible Leads","35.009086","-85.204292","POINT (-85.204292 35.009086)","6"
"2400 Kirby Ave","Chattanooga","TN","37404","2022-05-22T00:45:00.000","TN0330100","B5","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-053342","3","Pending/Possible Leads","35.028543","-85.269414","POINT (-85.269414 35.028543)","9"
"5000 17th Ave","Chattanooga","TN","37407","2022-05-21T22:00:00.000","TN0330100","B9","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-053305","3","Pending/Possible Leads","34.985037000000005","-85.28087000000001","POINT (-85.28087 34.985037)","7"
"4400 Oakwood Dr","Chattanooga","TN","37416","2022-05-21T17:50:00.000","TN0330100","C5","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-053127","3","Pending/Possible Leads","35.09019","-85.182715","POINT (-85.182715 35.09019)","5"
"5000 17th Ave","Chattanooga","TN","37407","2022-05-21T15:51:00.000","TN0330100","B9","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-053088","2","Cleared by Arrest","34.98587","-85.282358","POINT (-85.282358 34.98587)","7"
"3900 Camellia Dr","Chattanooga","TN","37421","2022-05-21T02:59:00.000","TN0330100","C1","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-052911","2","Cleared by Arrest","35.060577","-85.213342","POINT (-85.213342 35.060577)","5"
"500 Signal Mountain Rd","Chattanooga","TN","37405","2022-05-21T02:31:00.000","TN0330100","A5","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-052906","2","Cleared by Arrest","35.094474000000005","-85.330551","POINT (-85.330551 35.094474)","1"
"7200 Lee Hwy","Chattanooga","TN","37421","2022-05-21T00:50:00.000","TN0330100","C9","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-052889","3","Pending/Possible Leads","35.052395000000004","-85.151421","POINT (-85.151421 35.052395)","6"
"1500 Ringgold Rd","Chattanooga","TN","37404","2022-05-20T23:00:00.000","TN0330100","B6","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-053015","2","Cleared by Arrest","35.019431","-85.269748","POINT (-85.269748 35.019431)","9"
"4600 Fall Creek Rd","Chattanooga","TN","37416","2022-05-20T22:15:00.000","TN0330100","C5","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-052837","3","Pending/Possible Leads","35.089523","-85.19316900000001","POINT (-85.193169 35.089523)","3"
"300 Mccallie Ave","Chattanooga","TN","37402","2022-05-20T19:40:00.000","TN0330100","A7","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-052783","2","Cleared by Arrest","35.048716","-85.30506199999999","POINT (-85.305062 35.048716)","7"
"6600 Riggins Dr","Chattanooga","TN","37421","2022-05-20T17:09:00.000","TN0330100","C6","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-052724","2","Cleared by Arrest","35.045522999999996","-85.172728","POINT (-85.172728 35.045523)","6"
"7000 Amin Dr","Chattanooga","TN","37421","2022-05-20T01:02:00.000","TN0330100","C6","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-052442","3","Pending/Possible Leads","35.042709","-85.15962499999999","POINT (-85.159625 35.042709)","6"
"3600 13th Ave","Chattanooga","TN","37407","2022-05-20T00:47:00.000","TN0330100","B8","Baker S","09A","Murder & Non-Negligent Manslaughter","Part 1 Crimes","22-052441","2","Cleared by Arrest","34.998909000000005","-85.279526","POINT (-85.279526 34.998909)","7"
"N Moore Rd","Chattanooga","TN","37411","2022-05-19T23:47:00.000","TN0330100","C3","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-052427","3","Pending/Possible Leads","35.013729","-85.227136","POINT (-85.227136 35.013729)","5"
"3000 E 34th St","Chattanooga","TN","37407","2022-05-19T20:48:00.000","TN0330100","B8","Baker S","120","Robbery","Part 1 Crimes","22-052368","2","Cleared by Arrest","35.000823","-85.278243","POINT (-85.278243 35.000823)","7"
"2700 13th Ave","Chattanooga","TN","37407","2022-05-19T19:00:00.000","TN0330100","B8","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-052334","2","Cleared by Arrest","35.009108","-85.274639","POINT (-85.274639 35.009108)","9"
"E 11th St","Chattanooga","TN","37402","2022-05-19T18:00:00.000","TN0330100","A9","Adam S","120","Robbery","Part 1 Crimes","22-052311","1","Unfounded","35.043336999999994","-85.30886","POINT (-85.30886 35.043337)","8"
"300 I-75 South","Chattanooga","TN","37411","2022-05-19T11:02:00.000","TN0330100","C4","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-052143","3","Pending/Possible Leads","35.003893","-85.21814499999999","POINT (-85.218145 35.003893)","6"
"1600 S Beech St","Chattanooga","TN","37404","2022-05-19T04:30:00.000","TN0330100","B6","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-052038","3","Pending/Possible Leads","35.023805","-85.279598","POINT (-85.279598 35.023805)","8"
"E 34th St & 13th Ave","Chattanooga","TN","37407","2022-05-18T22:37:00.000","TN0330100","B8","Baker S","11A","Forcible Rape","Part 1 Crimes","22-051990","3","Pending/Possible Leads","35.002117000000005","-85.27881400000001","POINT (-85.278814 35.002117)","7"
"6800 Lee Hwy","Chattanooga","TN","37421","2022-05-18T22:15:00.000","TN0330100","C6","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-051978","3","Pending/Possible Leads","35.04175","-85.16922","POINT (-85.16922 35.04175)","6"
"7200 Tyner Rd","Chattanooga","TN","37421","2022-05-18T13:39:00.000","TN0330100","C9","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-051756","3","Pending/Possible Leads","35.059004","-85.14317100000001","POINT (-85.143171 35.059004)","6"
"5900 Shallowford Rd","Chattanooga","TN","37421","2022-05-18T09:30:00.000","TN0330100","C4","Charlie S","120","Robbery","Part 1 Crimes","22-051665","3","Pending/Possible Leads","35.055018999999994","-85.197873","POINT (-85.197873 35.055019)","6"
"700 Mansion Cir","Chattanooga","TN","37405","2022-05-18T02:17:00.000","TN0330100","A4","Adam N","11A","Forcible Rape","Part 1 Crimes","22-051581","3","Pending/Possible Leads","35.081062","-85.29525600000001","POINT (-85.295256 35.081062)","2"
"4500 Hixson Pike","Chattanooga","TN","37343","2022-05-17T22:47:00.000","TN0330100","A3","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-051519","2","Cleared by Arrest","35.118934","-85.245808","POINT (-85.245808 35.118934)","3"
"3800 Tag Dr","Chattanooga","TN","37416","2022-05-17T14:10:00.000","TN0330100","C5","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-051312","3","Pending/Possible Leads","35.071087","-85.205888","POINT (-85.205888 35.071087)","5"
"4100 Central Ave","Chattanooga","TN","37410","2022-05-17T12:36:00.000","TN0330100","A12","Adam S","120","Robbery","Part 1 Crimes","22-051276","4","Inactive/Suspended","35.00462","-85.312252","POINT (-85.312252 35.00462)","7"
"100 W 38th St","Chattanooga","TN","37410","2022-05-17T12:36:00.000","TN0330100","A11","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-051365","3","Pending/Possible Leads","35.005038","-85.31040899999999","POINT (-85.310409 35.005038)","7"
"00 S Moore Rd","Chattanooga","TN","37411","2022-05-17T08:00:00.000","TN0330100","C2","Charlie S","13A","Aggravated Assault","Part 1 Crimes","22-051198","2","Cleared by Arrest","35.012969999999996","-85.228274","POINT (-85.228274 35.01297)","5"
"2300 Mccallie Ave","Chattanooga","TN","37404","2022-05-17T05:40:00.000","TN0330100","B4","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-051171","2","Cleared by Arrest","35.034994999999995","-85.26682100000001","POINT (-85.266821 35.034995)","9"
"3700 Cummings Hwy","Chattanooga","TN","37419","2022-05-16T21:40:00.000","TN0330100","A13","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-051102","3","Pending/Possible Leads","35.01892","-85.38146300000001","POINT (-85.381463 35.01892)","1"
"2000 Museum St","Chattanooga","TN","37406","2022-05-16T16:00:00.000","TN0330100","B2","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-050961","3","Pending/Possible Leads","35.059081","-85.250766","POINT (-85.250766 35.059081)","9"
"7500 Igou Gap Rd","Chattanooga","TN","37421","2022-05-16T12:20:00.000","TN0330100","C8","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-050912","2","Cleared by Arrest","35.024603","-85.14913600000001","POINT (-85.149136 35.024603)","4"
"2300 Wilson St","Chattanooga","TN","37406","2022-05-16T09:24:00.000","TN0330100","B3","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-050813","3","Pending/Possible Leads","35.049271000000005","-85.260935","POINT (-85.260935 35.049271)","8"
"2000 Vine St","Chattanooga","TN","37404","2022-05-16T07:30:00.000","TN0330100","B4","Baker N","11A","Forcible Rape","Part 1 Crimes","22-050769","I","Closed","35.037082","-85.271316","POINT (-85.271316 35.037082)","8"
"3600 Hixson Pike","Chattanooga","TN","37415","2022-05-16T01:30:00.000","TN0330100","A3","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-050843","3","Pending/Possible Leads","35.107479","-85.270757","POINT (-85.270757 35.107479)","2"
"5100 Alabama Ave","Chattanooga","TN","37409","2022-05-15T21:56:00.000","TN0330100","A12","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-050600","3","Pending/Possible Leads","34.992833","-85.333794","POINT (-85.333794 34.992833)","7"
"6300 Bonny Oaks Dr","Chattanooga","TN","37416","2022-05-15T21:10:00.000","TN0330100","C6","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-050672","2","Cleared by Arrest","35.075537000000004","-85.174353","POINT (-85.174353 35.075537)","5"
"2600 Woodside St","Chattanooga","TN","37407","2022-05-15T20:30:00.000","TN0330100","B8","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-050658","2","Cleared by Arrest","35.010953","-85.274525","POINT (-85.274525 35.010953)","9"
"2300 Union Ave","Chattanooga","TN","37404","2022-05-15T15:53:00.000","TN0330100","B5","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-050577","2","Cleared by Arrest","35.031369","-85.26979200000001","POINT (-85.269792 35.031369)","9"
"100 Devel Ln","Chattanooga","TN","37405","2022-05-15T13:54:00.000","TN0330100","A4","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-050543","2","Cleared by Arrest","35.078202","-85.30774100000001","POINT (-85.307741 35.078202)","1"
"1500 E 49th St","Chattanooga","TN","37407","2022-05-15T11:00:00.000","TN0330100","B9","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-050509","2","Cleared by Arrest","34.986603","-85.29296599999999","POINT (-85.292966 34.986603)","7"
"6200 Shallowford Rd","Chattanooga","TN","37421","2022-05-15T10:07:00.000","TN0330100","C6","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-050477","2","Cleared by Arrest","35.050218","-85.17748200000001","POINT (-85.177482 35.050218)","6"
"2400 Williams St","Chattanooga","TN","37408","2022-05-15T02:26:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-050399","2","Cleared by Arrest","35.028535","-85.313807","POINT (-85.313807 35.028535)","7"
"5100 Hixson Pike","Chattanooga","TN","37343","2022-05-14T23:07:00.000","TN0330100","A1","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-050329","3","Pending/Possible Leads","35.137833","-85.238421","POINT (-85.238421 35.137833)","3"
"3700 Morton Dr","Chattanooga","TN","37415","2022-05-14T22:20:00.000","TN0330100","A3","Adam N","13A","Aggravated Assault","Part 1 Crimes","22-050338","3","Pending/Possible Leads","35.113474000000004","-85.27946999999999","POINT (-85.27947 35.113474)","2"
"700 N Hickory St","Chattanooga","TN","37404","2022-05-14T17:42:00.000","TN0330100","B4","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-050228","3","Pending/Possible Leads","35.045423","-85.271867","POINT (-85.271867 35.045423)","8"
"2900 Kings Point Rd","Chattanooga","TN","37416","2022-05-14T17:20:00.000","TN0330100","C5","Charlie N","13A","Aggravated Assault","Part 1 Crimes","22-050226","2","Cleared by Arrest","35.097234","-85.224526","POINT (-85.224526 35.097234)","3"
"400 Birmingham Hwy","Chattanooga","TN","37419","2022-05-14T14:10:00.000","TN0330100","A13","Adam S","120","Robbery","Part 1 Crimes","22-050151","4","Inactive/Suspended","35.007514","-85.38989500000001","POINT (-85.389895 35.007514)","1"
"900 Clifton Pl","Chattanooga","TN","37404","2022-05-13T22:00:00.000","TN0330100","B5","Baker S","11A","Forcible Rape","Part 1 Crimes","22-051071","3","Pending/Possible Leads","35.028829","-85.272965","POINT (-85.272965 35.028829)","9"
"2000 Union Ave","Chattanooga","TN","37404","2022-05-13T19:05:00.000","TN0330100","B5","Baker S","120","Robbery","Part 1 Crimes","22-049843","3","Pending/Possible Leads","35.031441","-85.27481499999999","POINT (-85.274815 35.031441)","9"
"1600 E 47th St","Chattanooga","TN","37407","2022-05-13T18:15:00.000","TN0330100","B9","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-049821","2","Cleared by Arrest","34.989535","-85.291426","POINT (-85.291426 34.989535)","7"
"2100 Chestnut St","Chattanooga","TN","37408","2022-05-13T17:06:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-049798","2","Cleared by Arrest","35.032191000000005","-85.315225","POINT (-85.315225 35.032191)","7"
"1600 E 50th St","Chattanooga","TN","37407","2022-05-13T13:30:00.000","TN0330100","B9","Baker S","13A","Aggravated Assault","Part 1 Crimes","22-049719","2","Cleared by Arrest","34.98665","-85.29066300000001","POINT (-85.290663 34.98665)","7"
"200 Glenwood Cir","Chattanooga","TN","37404","2022-05-13T04:00:00.000","TN0330100","B4","Baker N","13A","Aggravated Assault","Part 1 Crimes","22-049583","3","Pending/Possible Leads","35.035465","-85.26060299999999","POINT (-85.260603 35.035465)","9"
"2500 Williams St","Chattanooga","TN","37408","2022-05-12T21:28:00.000","TN0330100","A10","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-049497","2","Cleared by Arrest","35.026258999999996","-85.31431199999999","POINT (-85.314312 35.026259)","7"
"700 E 48th St","Chattanooga","TN","37410","2022-05-12T21:19:00.000","TN0330100","A12","Adam S","13A","Aggravated Assault","Part 1 Crimes","22-049500","3","Pending/Possible Leads","34.993599","-85.30748700000001","POINT (-85.307487 34.993599)","7"
