"objectid","safegraph_place_id","parent_safegraph_place_id","location_name","brands","top_category","sub_category","naics_code","street_address","city","region","postal_code","iso_country_code","phone_number","category_tags","data_version","raw_visit_counts","total_visits","daily_average","date","visits","day_of_week","most_recent_date_indicator","placemean","placestdev","placetscore","categorymean","categorystdev","categorytscore","chattanoogamean","chattanoogastdev","chattanoogatscore","geometry","id"
"5165994","sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200706","11","11","5.21","2020-07-15T00:00:00.000","1","1-Wed","N","0.85","1.35","0.11","1.26","4.02","-0.06","3.52","16.82","-0.15","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200715"
"5165994","sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200706","11","11","5.21","2020-07-16T00:00:00.000","2","1-Thu","N","0.85","1.35","0.85","1.26","4.02","0.18","3.52","16.82","-0.09","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200716"
"5165994","sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200706","11","11","5.21","2020-07-17T00:00:00.000","1","1-Fri","N","0.85","1.35","0.11","1.26","4.02","-0.06","3.52","16.82","-0.15","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200717"
"5165994","sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200706","11","11","5.21","2020-07-18T00:00:00.000","0","1-Sat","N","0.85","1.35","-0.63","1.26","4.02","-0.31","3.52","16.82","-0.21","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200718"
"5165994","sg:0088aa296fe74596b5a1b1a65a5e01f6",,"Spann John A DDS",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","6015 Shallowford Rd","Chattanooga","TN","37421","US",,,"20200706","11","11","5.21","2020-07-19T00:00:00.000","0","1-Sun","Y","0.85","1.35","-0.63","1.26","4.02","-0.31","3.52","16.82","-0.21","POINT (-85.185684 35.054184)","sg:0088aa296fe74596b5a1b1a65a5e01f6_20200719"
"660083","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200706","7","0","0.57","2020-07-13T00:00:00.000","0","1-Mon","N","0.15","0.49","-0.31","5.37","12.18","-0.44","3.52","16.82","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200713"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-12T00:00:00.000",,"1-Sun","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200412"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-13T00:00:00.000",,"1-Mon","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200413"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-14T00:00:00.000",,"1-Tue","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200414"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-15T00:00:00.000",,"1-Wed","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200415"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-16T00:00:00.000",,"1-Thu","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200416"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-17T00:00:00.000",,"1-Fri","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200417"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-18T00:00:00.000",,"1-Sat","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200418"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-19T00:00:00.000",,"1-Sun","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200419"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-20T00:00:00.000",,"1-Mon","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200420"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-21T00:00:00.000",,"1-Tue","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200421"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-22T00:00:00.000",,"1-Wed","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200422"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-23T00:00:00.000",,"1-Thu","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200423"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-25T00:00:00.000",,"1-Sat","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200425"
"2079890","sg:0049107cb26c4f3ea5f05a6ddfd514e5",,"Integrity Warranty",,"Agencies, Brokerages, and Other Insurance Related Activities","Insurance Agencies and Brokerages","524210","9325 Apison Pike Ste 101","Ooltewah","TN","37363","US",,,"20200406",,,,"2020-04-26T00:00:00.000",,"1-Sun","N",,,"0","0.2","0.98",,"4.04","14.16",,"POINT (-85.06972 35.06121)","sg:0049107cb26c4f3ea5f05a6ddfd514e5_20200426"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-26T00:00:00.000",,"1-Sun","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200426"
"5083733","sg:0054b571a390436087cadb01da5067f7",,"Chubby's Bar B Q",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","3801 Rossville Blvd","Chattanooga","TN","37407","US","+14238674422","Sandwich Shop,BBQ and Southern Food","20200406","24","24","6.93","2020-04-12T00:00:00.000","3","1-Sun","N","4.7","2.47","-0.69","7.09","12.12","-0.34","4.04","14.16","-0.07","POINT (-85.292145 34.99992)","sg:0054b571a390436087cadb01da5067f7_20200412"
"5083733","sg:0054b571a390436087cadb01da5067f7",,"Chubby's Bar B Q",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","3801 Rossville Blvd","Chattanooga","TN","37407","US","+14238674422","Sandwich Shop,BBQ and Southern Food","20200406","24","24","6.93","2020-04-13T00:00:00.000","5","1-Mon","N","4.7","2.47","0.12","7.09","12.12","-0.17","4.04","14.16","0.07","POINT (-85.292145 34.99992)","sg:0054b571a390436087cadb01da5067f7_20200413"
"5083733","sg:0054b571a390436087cadb01da5067f7",,"Chubby's Bar B Q",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","3801 Rossville Blvd","Chattanooga","TN","37407","US","+14238674422","Sandwich Shop,BBQ and Southern Food","20200406","24","24","6.93","2020-04-14T00:00:00.000","7","1-Tue","N","4.7","2.47","0.93","7.09","12.12","-0.01","4.04","14.16","0.21","POINT (-85.292145 34.99992)","sg:0054b571a390436087cadb01da5067f7_20200414"
"5083733","sg:0054b571a390436087cadb01da5067f7",,"Chubby's Bar B Q",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","3801 Rossville Blvd","Chattanooga","TN","37407","US","+14238674422","Sandwich Shop,BBQ and Southern Food","20200406","24","24","6.93","2020-04-15T00:00:00.000","8","1-Wed","N","4.7","2.47","1.33","7.09","12.12","0.08","4.04","14.16","0.28","POINT (-85.292145 34.99992)","sg:0054b571a390436087cadb01da5067f7_20200415"
"5083733","sg:0054b571a390436087cadb01da5067f7",,"Chubby's Bar B Q",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","3801 Rossville Blvd","Chattanooga","TN","37407","US","+14238674422","Sandwich Shop,BBQ and Southern Food","20200406","24","24","6.93","2020-04-16T00:00:00.000","4","1-Thu","N","4.7","2.47","-0.28","7.09","12.12","-0.25","4.04","14.16","0","POINT (-85.292145 34.99992)","sg:0054b571a390436087cadb01da5067f7_20200416"
"5083733","sg:0054b571a390436087cadb01da5067f7",,"Chubby's Bar B Q",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","3801 Rossville Blvd","Chattanooga","TN","37407","US","+14238674422","Sandwich Shop,BBQ and Southern Food","20200406","24","24","6.93","2020-04-17T00:00:00.000","7","1-Fri","N","4.7","2.47","0.93","7.09","12.12","-0.01","4.04","14.16","0.21","POINT (-85.292145 34.99992)","sg:0054b571a390436087cadb01da5067f7_20200417"
"5083733","sg:0054b571a390436087cadb01da5067f7",,"Chubby's Bar B Q",,"Restaurants and Other Eating Places","Full-Service Restaurants","722511","3801 Rossville Blvd","Chattanooga","TN","37407","US","+14238674422","Sandwich Shop,BBQ and Southern Food","20200406","24","24","6.93","2020-04-18T00:00:00.000","5","1-Sat","N","4.7","2.47","0.12","7.09","12.12","-0.17","4.04","14.16","0.07","POINT (-85.292145 34.99992)","sg:0054b571a390436087cadb01da5067f7_20200418"
"660083","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200706","7","0","0.57","2020-07-14T00:00:00.000","0","1-Tue","N","0.15","0.49","-0.31","5.37","12.18","-0.44","3.52","16.82","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200714"
"660083","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200706","7","0","0.57","2020-07-15T00:00:00.000","0","1-Wed","N","0.15","0.49","-0.31","5.37","12.18","-0.44","3.52","16.82","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200715"
"660083","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200706","7","0","0.57","2020-07-16T00:00:00.000","0","1-Thu","N","0.15","0.49","-0.31","5.37","12.18","-0.44","3.52","16.82","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200716"
"660083","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200706","7","0","0.57","2020-07-17T00:00:00.000","0","1-Fri","N","0.15","0.49","-0.31","5.37","12.18","-0.44","3.52","16.82","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200717"
"660083","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200706","7","0","0.57","2020-07-18T00:00:00.000","0","1-Sat","N","0.15","0.49","-0.31","5.37","12.18","-0.44","3.52","16.82","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200718"
"660083","sg:0090c29870904c288f54325c03605583",,"Christian Family Bookstore",,"Book Stores and News Dealers","Book Stores","451211","5319 Ringgold Rd Ste E","Chattanooga","TN","37412","US",,,"20200706","7","0","0.57","2020-07-19T00:00:00.000","0","1-Sun","Y","0.15","0.49","-0.31","5.37","12.18","-0.44","3.52","16.82","-0.21","POINT (-85.23266 34.995087)","sg:0090c29870904c288f54325c03605583_20200719"
"1514308","sg:009d78762b1c4594a473831c514f37f8","sg:635a7d481f6445b780fae8c68179facb","W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200706","12","0","12.79","2020-07-13T00:00:00.000","0","1-Mon","N","2","1.97","-1.01","1.36","3.3","-0.41","3.52","16.82","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200713"
"1514308","sg:009d78762b1c4594a473831c514f37f8","sg:635a7d481f6445b780fae8c68179facb","W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200706","12","0","12.79","2020-07-14T00:00:00.000","0","1-Tue","N","2","1.97","-1.01","1.36","3.3","-0.41","3.52","16.82","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200714"
"1514308","sg:009d78762b1c4594a473831c514f37f8","sg:635a7d481f6445b780fae8c68179facb","W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200706","12","0","12.79","2020-07-15T00:00:00.000","0","1-Wed","N","2","1.97","-1.01","1.36","3.3","-0.41","3.52","16.82","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200715"
"1514308","sg:009d78762b1c4594a473831c514f37f8","sg:635a7d481f6445b780fae8c68179facb","W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200706","12","0","12.79","2020-07-16T00:00:00.000","0","1-Thu","N","2","1.97","-1.01","1.36","3.3","-0.41","3.52","16.82","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200716"
"355498","sg:02ac4ce79fab4f79a92d9b5a2b0b4bb3",,"Aid & Asst At Home Inc",,,,,"5600 Brainerd Rd","Chattanooga","TN","37411","US",,,"20200406",,,,"2020-04-21T00:00:00.000",,"1-Tue","N",,,"0","2.02","11.92",,"4.04","14.16",,"POINT (-85.21435 35.00889)","sg:02ac4ce79fab4f79a92d9b5a2b0b4bb3_20200421"
"1514308","sg:009d78762b1c4594a473831c514f37f8","sg:635a7d481f6445b780fae8c68179facb","W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200706","12","0","12.79","2020-07-17T00:00:00.000","0","1-Fri","N","2","1.97","-1.01","1.36","3.3","-0.41","3.52","16.82","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200717"
"1514308","sg:009d78762b1c4594a473831c514f37f8","sg:635a7d481f6445b780fae8c68179facb","W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200706","12","0","12.79","2020-07-18T00:00:00.000","0","1-Sat","N","2","1.97","-1.01","1.36","3.3","-0.41","3.52","16.82","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200718"
"1514308","sg:009d78762b1c4594a473831c514f37f8","sg:635a7d481f6445b780fae8c68179facb","W A Smith Elementary Sacc Program",,"Child Day Care Services","Child Day Care Services","624410","6930 Teal Lane","Ooltewah","TN","37363","US",,,"20200706","12","0","12.79","2020-07-19T00:00:00.000","0","1-Sun","Y","2","1.97","-1.01","1.36","3.3","-0.41","3.52","16.82","-0.21","POINT (-85.09181 35.1177)","sg:009d78762b1c4594a473831c514f37f8_20200719"
"3548561","sg:00a22a8b41e6484d8391a6b7d1323bf2",,"Chattanooga Retina",,"Offices of Physicians","Offices of Physicians (except Mental Health Specialists)","621111","2158 Northgate Park Ln Tower 2 Ste 102","Chattanooga","TN","37415","US",,,"20200706",,"0","0","2020-07-13T00:00:00.000","0","1-Mon","N","1.85","5.81","-0.32","1.26","4.02","-0.31","3.52","16.82","-0.21","POINT (-85.23964 35.1337)","sg:00a22a8b41e6484d8391a6b7d1323bf2_20200713"
"237368","sg:0054ee820be7427993aa9bf143fd045e",,"Food City","Food City","Grocery Stores","Supermarkets and Other Grocery (except Convenience) Stores","445110","3901 Dayton Blvd","Red Bank","TN","37415","US",,,"20200406","268","268","46.64","2020-04-12T00:00:00.000","24","1-Sun","N","35.95","8.33","-1.43","9.86","15.95","0.89","4.04","14.16","1.41","POINT (-85.2916 35.119656)","sg:0054ee820be7427993aa9bf143fd045e_20200412"
"237368","sg:0054ee820be7427993aa9bf143fd045e",,"Food City","Food City","Grocery Stores","Supermarkets and Other Grocery (except Convenience) Stores","445110","3901 Dayton Blvd","Red Bank","TN","37415","US",,,"20200406","268","268","46.64","2020-04-13T00:00:00.000","26","1-Mon","N","35.95","8.33","-1.19","9.86","15.95","1.01","4.04","14.16","1.55","POINT (-85.2916 35.119656)","sg:0054ee820be7427993aa9bf143fd045e_20200413"
"237368","sg:0054ee820be7427993aa9bf143fd045e",,"Food City","Food City","Grocery Stores","Supermarkets and Other Grocery (except Convenience) Stores","445110","3901 Dayton Blvd","Red Bank","TN","37415","US",,,"20200406","268","268","46.64","2020-04-14T00:00:00.000","41","1-Tue","N","35.95","8.33","0.61","9.86","15.95","1.95","4.04","14.16","2.61","POINT (-85.2916 35.119656)","sg:0054ee820be7427993aa9bf143fd045e_20200414"
"1806865","sg:01156f21aa514b5688542acd7c564af0",,"Curate",,"Personal Care Services","Beauty Salons","812112","9447 Bradmore Ln Ste 201","Ooltewah","TN","37363","US","+14236613243",,"20200406",,,,"2020-04-16T00:00:00.000",,"1-Thu","N",,,"0","0.09","0.54",,"4.04","14.16",,"POINT (-85.05535000000002 35.083405)","sg:01156f21aa514b5688542acd7c564af0_20200416"
"237368","sg:0054ee820be7427993aa9bf143fd045e",,"Food City","Food City","Grocery Stores","Supermarkets and Other Grocery (except Convenience) Stores","445110","3901 Dayton Blvd","Red Bank","TN","37415","US",,,"20200406","268","268","46.64","2020-04-15T00:00:00.000","38","1-Wed","N","35.95","8.33","0.25","9.86","15.95","1.76","4.04","14.16","2.4","POINT (-85.2916 35.119656)","sg:0054ee820be7427993aa9bf143fd045e_20200415"
