"projectid","buildingid","reportingconstructiontype","boroid","block","lot","bin","housenumber","streetname","countedrentalunits","countedhomeownershipunits","allcountedunits","totalbuildingunits","basesquarefootage","stories","bbl","community_board_cb","council_district","census_tract","nta","latitude","longitude","postcode"
"48013","59349","Preservation","2","3748","59","2024101","1131","CROES AVENUE","0","0","0","4","1640","2","2037480059","209","18","68","Soundview-Bruckner","40.827947","-73.870305","10472"
"48013","60013","Preservation","2","2948","28","2000000","701","CROTONA PARK NORTH","0","0","0","24","3675","5","2029420001","206","17","36902","East Tremont","40.842114","-73.893953","10457"
"48013","60014","Preservation","2","2948","25","2000000","705","CROTONA PARK NORTH","0","0","0","20","2866","5","2029420001","206","17","36902","East Tremont","40.842059","-73.893863","10457"
"48013","60061","Preservation","2","2985","23","2010620","1922","CROTONA PARKWAY","0","0","0","17","4512","4","2029850023","206","17","359","East Tremont","40.841261","-73.885534","10460"
"48014","88674","Preservation","2","2935","1","2009764","625","JEFFERSON PLACE","16","0","16","16","2548","5","2029350001","203","16","149","Morrisania-Melrose","40.833537","-73.90032","10456"
"48014","113781","Preservation","2","2373","43","2091169","3531","3 AVENUE","14","0","14","14","2734","4","2023730043","203","16","145","Claremont-Bathgate","40.831472","-73.905653","10456"
"48038","35779","Preservation","1","1211","7","1031954","165","WEST 80 STREET","29","0","29","29","0","5","1012110007","107","6","165","Upper West Side","40.783556","-73.977157","10024"
"48049","2630","Preservation","1","1751","71","1054129","2049","5 AVENUE","0","0","0","24","4400","7","1017510071","111","9","206","Central Harlem North-Polo Grounds","40.807422","-73.941517","10035"
"48049","28357","Preservation","1","1954","15","1059377","8","ST NICHOLAS TERRACE","0","0","0","10","2652","5","1019540015","109","9","21303","Manhattanville","40.812683","-73.951946","10027"
"48049","38114","Preservation","1","1823","41","1055024","110","WEST 114 STREET","0","0","0","10","2210","5","1018230041","110","9","216","Central Harlem South","40.801029","-73.951391","10026"
"48049","41031","Preservation","1","2023","13","1060205","241","WEST 137 STREET","0","0","0","5","1140","5","1020230013","110","9","228","Central Harlem North-Polo Grounds","40.817148","-73.94403","10030"
"48049","42401","Preservation","1","2036","24","1060593","271","WEST 150 STREET","0","0","0","11","3230","5","1020360024","110","9","236","Central Harlem North-Polo Grounds","40.825533","-73.93847","10039"
"48128","38344","Preservation","1","1922","13","1058372","235","WEST 116 STREET","16","0","16","16","3205","6","1019220013","110","9","218","Central Harlem South","40.80386","-73.954018","10026"
"48128","38996","Preservation","1","1927","15","1058502","229","WEST 121 STREET","21","0","21","21","4172","4","1019270015","110","9","220","Central Harlem South","40.806845","-73.951202","10027"
"48128","40547","Preservation","1","1918","23","1058224","119","WEST 133 STREET","10","0","10","10","1551","5","1019180023","110","9","226","Central Harlem North-Polo Grounds","40.813266","-73.942856","10030"
"48128","40553","Preservation","1","1918","20","1058222","125","WEST 133 STREET","21","0","21","21","4235","5","1019180020","110","9","226","Central Harlem North-Polo Grounds","40.81331","-73.942957","10030"
"48128","40557","Preservation","1","1917","45","1058176","132","WEST 133 STREET","11","0","11","11","1836","5","1019170045","110","9","226","Central Harlem North-Polo Grounds","40.813357","-73.94312","10030"
"48128","41096","Preservation","1","1735","8","1053903","63","WEST 137TH ST","21","0","21","21","3406","5","1017350008","110","9","212","Central Harlem North-Polo Grounds","40.81484","-73.938548","10037"
"48132","5653","Preservation","1","2079","34","1061988","1772","AMSTERDAM AVENUE","0","0","0","9","8565","5","1020790034","109","7","233","Hamilton Heights","40.826934","-73.946375","10031"
"48132","21283","Preservation","1","2054","16","1061167","369","EDGECOMBE AVENUE","0","0","0","16","12975","5","1020540016","109","9","23501","Hamilton Heights","40.827741","-73.940878","10031"
"48132","28239","Preservation","1","2065","26","1061579","801","ST NICHOLAS AVENUE","0","0","0","42","52854","6","1020650026","109","9","23501","Hamilton Heights","40.827451","-73.94275","10031"
"48143","3615","Preservation","1","2030","33","1060458","2488","ADAM C POWELL BOULEVARD","16","0","16","16","3983","6","1020300033","110","9","232","Central Harlem North-Polo Grounds","40.821307","-73.93933","10030"
"48143","4160","Preservation","1","2034","3","1060550","2794","FREDERICK DOUGLASS BOULEVARD","13","0","13","13","4000","5","1020340003",,,,,,,
"48143","5781","Preservation","1","2121","37","1062896","2110","AMSTERDAM AVENUE","13","0","13","13","3000","5","1021210037","112","7","24301","Washington Heights South","40.837571","-73.938603","10032"
"48143","5813","Preservation","1","2112","14","1062675","2185","AMSTERDAM AVENUE","16","0","16","16","3750","6","1021120014","112","10","249","Washington Heights South","40.840085","-73.936743","10032"
"48254","316613","Preservation","3","147","2","3000324","365","JAY STREET","0","0","0","18","5250","6","3001470002","302","33","11","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","40.692624","-73.987267","11201"
"48579","940495","New Construction","1","372","41","1088845","310","EAST 2 STREET","0","0","0","135","13622","12","1003720041","103","2","2202","Lower East Side","40.720081","-73.979203","10009"
"48607","65790","Preservation","2","2826","24","2007882","108","EAST 176 STREET","37","0","37","37","1631","6","2028260024","205","14","22701","Mount Hope","40.848177","-73.909403","10453"
"48607","80080","Preservation","2","2488","36","2003002","1175","GERARD AVENUE","43","0","43","43","2800","6","2024880036","204","16","197","West Concourse","40.834706","-73.920721","10452"
"48607","87863","Preservation","2","2763","195","2006549","760","HUNTS POINT AVENUE","49","0","49","49","4801","6","2027630195","202","17","117","Hunts Point","40.815899","-73.887239","10474"
"48607","92694","Preservation","2","3225","91","2014940","2292","LORING PLACE NORTH","9","0","9","9","1391","4","2032250091","207","14","255","Kingsbridge Heights","40.861515","-73.908539","10468"
"48608","23493","Preservation","1","1721","3","1053389","244","LENOX AVENUE","10","0","10","10","1362","5","1017210003","110","9","200","Central Harlem South","40.806126","-73.946677","10027"
"48608","38692","Preservation","1","1718","27","1053254","23","WEST 119 STREET","23","0","23","23","3246","7","1017180027","110","9","200","Central Harlem South","40.802978","-73.945924","10026"
"48608","39109","Preservation","1","1907","8","1057707","157","WEST 122 STREET","4","0","4","4","850","5","1019070008","110","9","222","Central Harlem South","40.806495","-73.948428","10027"
"48608","39958","Preservation","1","1954","55","1059392","410","WEST 128 STREET","56","0","56","56","8329","7","1019540055","109","9","21303","Manhattanville","40.813098","-73.952169","10027"
"48608","40005","Preservation","1","1913","40","1082693","116","WEST 129 STREET","19","0","19","19","3219","6","1019130040","110","9","224","Central Harlem North-Polo Grounds","40.81075","-73.944679","10027"
"48608","40238","Preservation","1","1916","25","1058098","111","WEST 131 STREET","4","0","4","4","792","5","1019160025","110","9","226","Central Harlem North-Polo Grounds","40.811856","-73.943381","10027"
"48608","806050","Preservation","1","1913","40","1057955","120","WEST 129 STREET","9","0","9","9","1384","6","1019130040","110","9","224","Central Harlem North-Polo Grounds","40.810778","-73.944748","10027"
"48621","100201","Preservation","2","2524","20","2003443","919","OGDEN AVE","0","0","0","4","6308","5","2025240020","204","8","189","Highbridge","40.831043","-73.930457","10452"
"48621","120994","Preservation","2","2521","1","2003337","127","WEST 170 STREET","0","0","0","40","39432","6","2025210001","204","16","211","Highbridge","40.840905","-73.92345","10452"
"48621","120999","Preservation","2","2534","38","2003557","185","WEST 170TH STREET","0","0","0","21","18750","5","2025340038","204","16","201","Highbridge","40.841933","-73.925834","10452"
"48624","326470","Preservation","3","1387","57","3037220","1619","LINCOLN PLACE","6","0","6","6","5035","3","3013870057","308","41","359","Crown Heights North","40.669323","-73.923268","11233"
"48624","330826","Preservation","3","1987","71","3057109","25","MADISON STREET","8","0","8","8","7180","4","3019870071","303","35","229","Clinton Hill","40.683888","-73.95788","11238"
"48624","366365","Preservation","3","1452","51","3039059","354","SARATOGA AVENUE","12","0","12","12","10460","4","3014520051","316","41","303","Ocean Hill","40.673578","-73.916764","11233"
"48624","376539","Preservation","3","1466","67","3039390","1719","STERLING PLACE","16","0","16","16","12900","4","3014660067","316","41","363","Ocean Hill","40.670982","-73.921713","11233"
"48624","376543","Preservation","3","1466","65","3039389","1725","STERLING PLACE","16","0","16","16","12900","4","3014660065","316","41","363","Ocean Hill","40.670971","-73.921543","11233"
"48624","376557","Preservation","3","1470","29","3039434","1752","STERLING PLACE","31","0","31","31","16672","4","3014700029","316","41","361","Ocean Hill","40.670908","-73.92066","11233"
"48624","380356","Preservation","3","3208","50","3072921","163","SUYDAM STREET","0","0","0","6","4098","3","3032080050","304","34","423","Bushwick South","40.699528","-73.926288","11221"
"48625","232147","Preservation","3","1504","14","3040499","518","DECATUR STREET","0","0","0","4","3096","4","3015040014","303","41","377","Stuyvesant Heights","40.682777","-73.92176","11233"
"48625","338754","Preservation","3","1817","36","3051316","184","MONROE STREET","0","0","0","20","15000","4","3018170036","303","36","245","Bedford","40.685288","-73.952063","11216"
"48625","339245","Preservation","3","1638","78","3044756","759","MONROE STREET","0","0","0","8","9000","4","3016380078","303","41","385","Stuyvesant Heights","40.688297","-73.926048","11221"
"48625","362389","Preservation","3","1368","1","3036296","1493","PARK PLACE","0","0","0","19","17493","4","3013680001","308","36","347","Crown Heights North","40.672194","-73.927548","11213"
"48625","849296","Preservation","3","1381","36","3036924","1682-1700","STERLING PLACE","0","0","0","32","29150",,"3013810036","308","41","359","Crown Heights North","40.671038","-73.923065","11233"
"48626","197987","Preservation","3","1683","79","3047691","295A","BAINBRIDGE STREET","0","0","0","8","5785","4","3016830079","303","41","381","Crown Heights North","40.681681","-73.924862","11233"
"48626","214946","Preservation","3","1208","47","3030115","96","BROOKLYN AVENUE","0","0","0","8","6768","3","3012080047","308","36","313","Crown Heights North","40.676691","-73.944303","11216"
"48626","359983","Preservation","3","1508","6","3040760","233","RALPH AVENUE","0","0","0","2","3360","3","3015080006","303","41","379","Stuyvesant Heights","40.681663","-73.92249","11233"
"48626","363723","Preservation","3","1254","6","3032217","177","ROGERS AVENUE","0","0","0","8","8216","4","3012540006","308","35","31702","Crown Heights North","40.67131","-73.953136","11216"
"48632","5374","Preservation","1","2218","42","1064729","541","ACADEMY STREET","0","0","0","24","3080","5","1022180042","112","10","291","Marble Hill-Inwood","40.862975","-73.922842","10034"
"48632","5376","Preservation","1","2218","44","1064730","545","ACADEMY STREET","0","0","0","25","3400","5","1022180044","112","10","291","Marble Hill-Inwood","40.863016","-73.922868","10034"
"48632","5379","Preservation","1","2218","48","1064732","553","ACADEMY STREET","0","0","0","25","3440","5","1022180048","112","10","291","Marble Hill-Inwood","40.863099","-73.922922","10034"
"48632","5381","Preservation","1","2218","54","1064733","565","ACADEMY STREET","0","0","0","26","3440","5","1022180054","112","10","291","Marble Hill-Inwood","40.863222","-73.923001","10034"
"48634","5380","Preservation","1","2218","50","1084223","557","ACADEMY STREET","0","0","0","26","3440","5","1022180050","112","10","291","Marble Hill-Inwood","40.86314","-73.922947","10034"
"48634","803993","Preservation","1","2218","50","1080035","561","ACADEMY STREET","0","0","0","25","3440","5","1022180050","112","10","291","Marble Hill-Inwood","40.863181","-73.922976","10034"
"48638","33874","Preservation","1","1041","47","1025181","330","WEST 51 STREET","53","0","53","53","2355","5","1010410047","104","3","133","Clinton","40.763408","-73.986846","10019"
"48638","33876","Preservation","1","1041","47","1025182","332","WEST 51 STREET","56","0","56","56","2355","5","1010410047","104","3","133","Clinton","40.763435","-73.986907","10019"
"48639","945946","New Construction","2","2614","38","2004285","1191","BOSTON ROAD","0","0","0","155","10040","12","2026140038","203","16","185","Morrisania-Melrose","40.829145","-73.902773","10456"
"48640","945034","New Construction","2","2934","50","2128618","1351","BOSTON ROAD","0","0","0","43","3201","7","2029340050","203","16","151","Morrisania-Melrose","40.832161","-73.898819","10456"
"48641","967101","New Construction","2","2814","8","2212753","304","ECHO PLACE","0","0","0","55","4585","6","2028140008","205","15","381","Mount Hope","40.849346","-73.90279","10457"
