"_10_digit_bbl","borocode","block","lot","streetnumber","street_address","postcode","dof_square_footage","borough","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1000167513","1","16","7513","10","LITTLE WEST STREET","10280","562340","MANHATTAN","40.705551","-74.0171","101","1","31704","1085789","Battery Park City-Lower Manhattan"
"1000167514","1","16","7514","30","LITTLE WEST STREET","10280","434680","MANHATTAN","40.706171","-74.016862","101","1","31704","1087238","Battery Park City-Lower Manhattan"
"1000167515","1","16","7515","225","RECTOR PLACE","10280","287819","MANHATTAN","40.70927","-74.016487","101","1","31704","1000053","Battery Park City-Lower Manhattan"
"1000167517","1","16","7517","70","BATTERY PLACE","10280","508458","MANHATTAN","40.707047","-74.017439","101","1","31704","1085778","Battery Park City-Lower Manhattan"
"1000167518","1","16","7518","333","RECTOR PLACE","10280","262021","MANHATTAN","40.709448","-74.017252","101","1","31704","1000055","Battery Park City-Lower Manhattan"
"1000167519","1","16","7519","300","NORTH END AVENUE","10282","273018","MANHATTAN","40.716525","-74.014815","101","1","31703","1087848","Battery Park City-Lower Manhattan"
"1000167520","1","16","7520","200","NORTH END AVENUE","10282","425407","MANHATTAN","40.71619","-74.015071","101","1","31703","1087847","Battery Park City-Lower Manhattan"
"1000170045","1","17","45","1","CENTRE ST","10006","112000","MANHATTAN","40.713001","-74.004181","101","1","29","1001394","Chinatown"
"1019257501","1","1925","7501","37","W 65TH ST","10026","60888","MANHATTAN","40.772281","-73.980363","107","6","149","1028160","Lincoln Square"
"1019260029","1","1926","29","2006","ADAM C POWELL BLVD","10027","58037","MANHATTAN","40.805939","-73.950553","110","9","220","1079501","Central Harlem South"
"1019270033","1","1927","33","2030","ADAM C POWELL BLVD","10027","68456","MANHATTAN","40.806707","-73.949992","110","9","220","1058515","Central Harlem South"
"1000187501","1","18","7501","712","5TH AVE","10006","366993","MANHATTAN","40.762495","-73.975193","105","4","104","1077363","Midtown-Midtown South"
"1000190013","1","19","13","1","SYMS WAY","10006","62089",,,,,,,,
"1000200001","1","20","1",,"P O BOX 185","10006","316150",,,,,,,,
"1000200004","1","20","4","39","BROADWAY","10006","447452","MANHATTAN","40.706251","-74.012952","101","1","13","1000803","Battery Park City-Lower Manhattan"
"1000200009","1","20","9","45","BROADWAY","10006","368315","MANHATTAN","40.706397","-74.012829","101","1","13","1000804","Battery Park City-Lower Manhattan"
"1000200016","1","20","16","55","BROADWAY","10006","309381","MANHATTAN","40.706638","-74.012631","101","1","13","1000807","Battery Park City-Lower Manhattan"
"1000210001","1","21","1","61","BROADWAY","10006","650740","MANHATTAN","40.706995","-74.012335","101","1","13","1000808","Battery Park City-Lower Manhattan"
"1000210004","1","21","4","352","7TH AVE","10006","335184","MANHATTAN","40.748208","-73.992663","105","3","95","1014291","Midtown-Midtown South"
"1000220017","1","22","17","45","BROADWAY","10004","143000","MANHATTAN","40.706397","-74.012829","101","1","13","1000804","Battery Park City-Lower Manhattan"
"1000220020","1","22","20","605","3RD AVE","10004","389927","MANHATTAN","40.749076","-73.975682","106","4","88","1082153","Turtle Bay-East Midtown"
"1000220024","1","22","24","50","BROADWAY","10004","300676","MANHATTAN","40.706449","-74.012761","101","1","9","1000813","Battery Park City-Lower Manhattan"
"1000220028","1","22","28","52","BROADWAY","10004","720400","MANHATTAN","40.706493","-74.012725","101","1","9","1000814","Battery Park City-Lower Manhattan"
"1000230019","1","23","19","11","WALL ST","10004","240279","MANHATTAN","40.707399","-74.011105","101","1","7","1078982","Battery Park City-Lower Manhattan"
"1000230050","1","23","50","210","ROUTE 4 EAST","10004","466820",,,,,,,,
"1000240001","1","24","1",,"PO BOX 56607","10004","974958",,,,,,,,
"1000240029","1","24","29","30","BROAD ST","10004","370000","MANHATTAN","40.70618","-74.01125","101","1","9","1000819","Battery Park City-Lower Manhattan"
"1000240036","1","24","36","50","BROAD STREET","10004","205940","MANHATTAN","40.705689","-74.011455","101","1","9","1000820","Battery Park City-Lower Manhattan"
"1000247501","1","24","7501","40","BROAD STREET","10004","319910","MANHATTAN","40.706021","-74.011332","101","1","9","1078985","Battery Park City-Lower Manhattan"
"1000250001","1","25","1","345","PARK AVE","10004","406025","MANHATTAN","40.758171","-73.973246","105","4","100","1036460","Turtle Bay-East Midtown"
"1000270009","1","27","9","20","EXCHANGE PL","10005","400531","MANHATTAN","40.705634","-74.009378","101","1","7","1000830","Battery Park City-Lower Manhattan"
"1000270017","1","27","17","67","WALL STREET","10005","303175","MANHATTAN","40.705749","-74.008342","101","1","7","1000829","Battery Park City-Lower Manhattan"
"1000277501","1","27","7501","55","WALL STREET","10005","274516","MANHATTAN","40.706191","-74.009165","101","1","7","1000827","Battery Park City-Lower Manhattan"
"1000277502","1","27","7502","20","EXCHANGE PL","10004","786942","MANHATTAN","40.705634","-74.009378","101","1","7","1000830","Battery Park City-Lower Manhattan"
"1000280001","1","28","1","3","HANOVER SQUARE","10004","239121","MANHATTAN","40.704808","-74.009623","101","1","7","1000831","Battery Park City-Lower Manhattan"
"1000280005","1","28","5","110","WILLIAM STREET-1ST F","10004","292466",,,,,,,,
"1000280012","1","28","12","855","LEXINGTON AVE","10005","94850","MANHATTAN","40.765704","-73.965636","108","4","120","1042407","Upper East Side-Carnegie Hill"
"1000287501","1","28","7501","622","3RD AVE","10005","108373","MANHATTAN","40.749581","-73.975324","106","4","80","1089024","Murray Hill-Kips Bay"
"1000290001","1","29","1","91","BROAD STREET","10004","993569","MANHATTAN","40.703954","-74.01157","101","1","9","1066031","Battery Park City-Lower Manhattan"
"1000290036","1","29","36","1","WILLIAM ST","10004","105000","MANHATTAN","40.704827","-74.009792","101","1","9","1078995","Battery Park City-Lower Manhattan"
"1000290086","1","29","86","160","BROADWAY","10004","87775","MANHATTAN","40.709493","-74.01024","101","1","1502","1079040","Battery Park City-Lower Manhattan"
"1000297501","1","29","7501","48","BEAVER STREET","10004","65396","MANHATTAN","40.70509","-74.010607","101","1","9","1078997","Battery Park City-Lower Manhattan"
"1000300005","1","30","5","80","PEARL ST","10004","85472","MANHATTAN","40.703971","-74.010239","101","1","9","1000854","Battery Park City-Lower Manhattan"
"1000300019","1","30","19","7","HANOVER SQ","10004","782883","MANHATTAN","40.70447","-74.009406","101","1","9","1000855","Battery Park City-Lower Manhattan"
"1000317501","1","31","7501","75","WALL STREET","10005","679316","MANHATTAN","40.705486","-74.007874","101","1","7","1085950","Battery Park City-Lower Manhattan"
"1000327501","1","32","7501","55","WATER ST","10004","3678000","MANHATTAN","40.703597","-74.009781","101","1","9","1083346","Battery Park City-Lower Manhattan"
"1000330001","1","33","1","77","WATER STREET","10005","541569","MANHATTAN","40.704275","-74.008681","101","1","7","1000863","Battery Park City-Lower Manhattan"
"1000330022","1","33","22","1316","MADISON AVE","10005","91358","MANHATTAN","40.785446","-73.955475","108","4","16001","1047115","Upper East Side-Carnegie Hill"
"1000350010","1","35","10","111","WALL STREET","10005","990205","MANHATTAN","40.704553","-74.006636","101","1","7","1000868","Battery Park City-Lower Manhattan"
"1000360012","1","36","12","110","WILLIAM ST","0","320800","MANHATTAN","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000360018","1","36","18","40","WORTH ST","0","199625","MANHATTAN","40.717363","-74.006897","101","1","33","1001622","SoHo-TriBeCa-Civic Center-Little Italy"
"1000360025","1","36","25","110","WILLIAM ST","0","202275","MANHATTAN","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000360030","1","36","30","110","WILLIAM ST","0","169425","MANHATTAN","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000370008","1","37","8","345","PARK AVE","10005","295376","MANHATTAN","40.758171","-73.973246","105","4","100","1036460","Turtle Bay-East Midtown"
"1000370023","1","37","23","530","5TH AVE","10005","1079361","MANHATTAN","40.754879","-73.979877","105","4","96","1034227","Midtown-Midtown South"
"1000377501","1","37","7501","120","WALL STREET","10005","582412","MANHATTAN","40.70438","-74.006427","101","1","7","1000871","Battery Park City-Lower Manhattan"
"1000380001","1","38","1","100","WALL STREET","10005","463664","MANHATTAN","40.70497","-74.007084","101","1","7","1000875","Battery Park City-Lower Manhattan"
"1000380017","1","38","17","88","PINE ST","10005","566858","MANHATTAN","40.70536","-74.00629","101","1","7","1000876","Battery Park City-Lower Manhattan"
"1000390001","1","39","1","80","WALL ST","10005","53253","MANHATTAN","40.705456","-74.007794","101","1","7","1000878","Battery Park City-Lower Manhattan"
"1000390004","1","39","4","80","WALL ST","10005","50044","MANHATTAN","40.705456","-74.007794","101","1","7","1000878","Battery Park City-Lower Manhattan"
"1000390012","1","39","12","345","PARK AVE","10005","1075808","MANHATTAN","40.758171","-73.973246","105","4","100","1036460","Turtle Bay-East Midtown"
"1000430005","1","43","5","30","WALL STREET","10005","108663","MANHATTAN","40.706839","-74.010218","101","1","7","1001019","Battery Park City-Lower Manhattan"
"1000440001","1","44","1","1","CHASE MANHATTAN PLZ","10005","2239000","MANHATTAN","40.708362","-74.009591","101","1","7","1001021","Battery Park City-Lower Manhattan"
"1000460001","1","46","1","200","MADISON AVE","10005","173159","MANHATTAN","40.748528","-73.982413","105","4","82","1017122","Murray Hill-Kips Bay"
"1000460003","1","46","3","100","BROADWAY","10005","364390","MANHATTAN","40.70814","-74.011373","101","1","7","1001024","Battery Park City-Lower Manhattan"
"1000477501","1","47","7501","120","BROADWAY","10005","1736513","MANHATTAN","40.708546","-74.011041","101","1","7","1001026","Battery Park City-Lower Manhattan"
"1000480001","1","48","1","140","BROADWAY","10005","1141266","MANHATTAN","40.709043","-74.010626","101","1","7","1001027","Battery Park City-Lower Manhattan"
"1000490002","1","49","2","111","BROADWAY","10006","432093","MANHATTAN","40.708486","-74.011113","101","1","13","1001029","Battery Park City-Lower Manhattan"
"1000500001","1","50","1","115","BROADWAY","10006","396607","MANHATTAN","40.708631","-74.010997","101","1","13","1001030","Battery Park City-Lower Manhattan"
"1000510001","1","51","1","156","WILLIAM ST","10006","400294","MANHATTAN","40.709944","-74.006045","101","1","1501","1001281","Battery Park City-Lower Manhattan"
"1000510007","1","51","7","74","TRINITY PL","10006","63271","MANHATTAN","40.708387","-74.012563","101","1","13","1000000","Battery Park City-Lower Manhattan"
"1000510017","1","51","17","74","TRINITY PL","10006","182836","MANHATTAN","40.708387","-74.012563","101","1","13","1000000","Battery Park City-Lower Manhattan"
"1000520021","1","52","21","120","LIBERTY STREET","10006","57945","MANHATTAN","40.71002","-74.012408","101","1","13","1001040","Battery Park City-Lower Manhattan"
"1000527502","1","52","7502","114","LIBERTY STREET","10006","74409","MANHATTAN","40.709938","-74.012235","101","1","13","1001041","Battery Park City-Lower Manhattan"
"1000530033","1","53","33","110","GREENWICH STREET","10006","57941","MANHATTAN","40.70856","-74.013349","101","1","13","1001051","Battery Park City-Lower Manhattan"
"1000537501","1","53","7501","120","GREENWICH STREET","10006","66872","MANHATTAN","40.709089","-74.013118","101","1","13","1001050","Battery Park City-Lower Manhattan"
"1000537502","1","53","7502","123","WASHINGTON STREET","10006","396477","MANHATTAN","40.709139","-74.01402","101","1","13","1088442","Battery Park City-Lower Manhattan"
"1000550014","1","55","14","820","MORRIS TPKE","10006","250472",,,,,,,,
"1000550016","1","55","16","85","WEST ST","10006","420322","MANHATTAN","40.709676","-74.014929","101","1","13",,"Battery Park City-Lower Manhattan"
"1000557501","1","55","7501","40","RECTOR STREET","10006","449355","MANHATTAN","40.708356","-74.014814","101","1","13","1088750","Battery Park City-Lower Manhattan"
"1000560001","1","56","1","49","W 45TH ST","10006","181297","MANHATTAN","40.756087","-73.981072","105","4","96","1034242","Midtown-Midtown South"
"1000560004","1","56","4","885","3RD AVE","10006","357001","MANHATTAN","40.757989","-73.969174","106","4","98","1038549","Turtle Bay-East Midtown"
"1000627501","1","62","7501","1","LIBERTY PLAZA","10006","2139035","MANHATTAN","40.70943","-74.011102","101","1","13","1001068","Battery Park City-Lower Manhattan"
"1000630003","1","63","3","100","HENRY ST","10007","647875","MANHATTAN","40.713141","-73.992858","103","1","8","1003286","Chinatown"
"1000630012","1","63","12","5","DEY ST","10007","66686","MANHATTAN","40.71058","-74.009862","101","1","13","1000000","Battery Park City-Lower Manhattan"
"1000640008","1","64","8","6","E 43RD ST","10005","167448","MANHATTAN","40.753979","-73.979997","105","4","94","1035347","Midtown-Midtown South"
"1000640012","1","64","12","150","BROADWAY","10038","279669","MANHATTAN","40.70932","-74.010392","101","1","1502","1001087","Battery Park City-Lower Manhattan"
"1000640015","1","64","15","160","BROADWAY","10038","150000","MANHATTAN","40.709493","-74.01024","101","1","1502","1079040","Battery Park City-Lower Manhattan"
"1000650007","1","65","7","15","MAIDEN LN","10038","124910","MANHATTAN","40.709482","-74.009356","101","1","1502","1001097","Battery Park City-Lower Manhattan"
"1000650010","1","65","10","9","MAIDEN LANE","10038","58354","MANHATTAN","40.709606","-74.009555","101","1","1502","1001098","Battery Park City-Lower Manhattan"
"1000650017","1","65","17","217","BROADWAY","10038","168176","MANHATTAN","40.71156","-74.008469","101","1","21","1001232","SoHo-TriBeCa-Civic Center-Little Italy"
"1000660001","1","66","1","33","LIBERTY ST","10005","640000","MANHATTAN","40.708157","-74.00879","101","1","1502","1001108","Battery Park City-Lower Manhattan"
"1000680007","1","68","7","83","MAIDEN LN","10038","155450","MANHATTAN","40.707443","-74.007607","101","1","1502","1001111","Battery Park City-Lower Manhattan"
"1000680011","1","68","11","352","7TH AVE","10038","155026","MANHATTAN","40.748208","-73.992663","105","3","95","1014291","Midtown-Midtown South"
"1001490030","1","149","30","1","N WACKER DR","10007","141345",,,,,,,,
"1000680016","1","68","16","84","WILLIAM STREET","10038","111184","MANHATTAN","40.708028","-74.007939","101","1","1502","1001113","Battery Park City-Lower Manhattan"
"1000680028","1","68","28","3","BETHESDA METRO CENTE","10038","71539",,,,,,,,
"1000680036","1","68","36","1251","AVENUE OF THE AMERIC","10038","377120",,,,,,,,
"1000687501","1","68","7501","100","RING RD W","10038","149564",,,,,,,,
"1000687502","1","68","7502","90","WILLIAM STREET","10038","126430","MANHATTAN","40.708184","-74.007787","101","1","1502","1087755","Battery Park City-Lower Manhattan"
"1000690006","1","69","6","387","PARK AVE S","10038","222000","MANHATTAN","40.742795","-73.98445","105","2","68","1018162","Gramercy"
"1000690018","1","69","18","387","PARK AVE S","10038","627330","MANHATTAN","40.742795","-73.98445","105","2","68","1018162","Gramercy"
"1000697502","1","69","7502","90","JOHN STREET","10038","372364","MANHATTAN","40.708173","-74.006464","101","1","1502","1001127","Battery Park City-Lower Manhattan"
"1000707501","1","70","7501","125","MAIDEN LANE","10038","343424","MANHATTAN","40.706397","-74.006341","101","1","1502","1087484","Battery Park City-Lower Manhattan"
"1000710001","1","71","1","156","FRONT STREET","10038","52969","MANHATTAN","40.705829","-74.005482","101","1","1502","1001136","Battery Park City-Lower Manhattan"
"1000717501","1","71","7501","175","WATER ST","10038","580000","MANHATTAN","40.706699","-74.005208","101","1","1502","1001137","Battery Park City-Lower Manhattan"
"1000720013","1","72","13","163","WATER ST","10038","58500","MANHATTAN","40.706477","-74.005529","101","1","1502","1001137","Battery Park City-Lower Manhattan"
"1000720027","1","72","27","512","7TH AVE","10038","52005","MANHATTAN","40.753283","-73.98897","105","3","109","1014460","Midtown-Midtown South"
"1000730002","1","73","2","110","WILLIAM ST","10038","164325","MANHATTAN","40.708782","-74.007196","101","1","1502","1001186","Battery Park City-Lower Manhattan"
"1000747501","1","74","7501","199","WATER STREET","10038","985010","MANHATTAN","40.70727","-74.004314","101","1","1502","1001162","Battery Park City-Lower Manhattan"
"1000750001","1","75","1","127","JOHN STREET","10038","541000","MANHATTAN","40.707218","-74.005316","101","1","1502","1001163","Battery Park City-Lower Manhattan"
"1000750021","1","75","21","40","FULTON STREET","10038","234553","MANHATTAN","40.707904","-74.004411","101","1","1502","1075618","Battery Park City-Lower Manhattan"
"1000750030","1","75","30","160","BROADWAY","10038","296076","MANHATTAN","40.709493","-74.01024","101","1","1502","1079040","Battery Park City-Lower Manhattan"
"1000760024","1","76","24","4052","75TH ST","10038","62028",,,,,,,,
"1000767501","1","76","7501","387","PARK AVE S","10038","158477","MANHATTAN","40.742795","-73.98445","105","2","68","1018162","Gramercy"
"1000767502","1","76","7502","99","JOHN STREET","10038","472059","MANHATTAN","40.708006","-74.006164","101","1","1502","1087867","Battery Park City-Lower Manhattan"
"1000770001","1","77","1","300","E 34TH ST","10038","160000","MANHATTAN","40.744731","-73.975788","106","2","70","1078843","Murray Hill-Kips Bay"
"1000770015","1","77","15","29","VAN BUREN DR","10038","107124",,,,,,,,
"1000770024","1","77","24","82","FULTON STREET","10038","159000","MANHATTAN","40.709191","-74.005728","101","1","1502","1077403","Battery Park City-Lower Manhattan"
"1000780004","1","78","4","352","7TH AVE","10038","493039","MANHATTAN","40.748208","-73.992663","105","3","95","1014291","Midtown-Midtown South"
"1000780020","1","78","20","235","ELM RD TIAD HOUSE","10038","74863",,,,,,,,
"1000787507","1","78","7507","45","BROADWAY","10038","97798","MANHATTAN","40.706397","-74.012829","101","1","13","1000804","Battery Park City-Lower Manhattan"
"1000787508","1","78","7508","45","JOHN STREET","10038","81199","MANHATTAN","40.709241","-74.008","101","1","1502","1001199","Battery Park City-Lower Manhattan"
"1000790010","1","79","10","20","EXCHANGE PL","10038","107243","MANHATTAN","40.705634","-74.009378","101","1","7","1000830","Battery Park City-Lower Manhattan"
"1019287506","1","1928","7506",,"BAD LOCATION ADDRESS","10027","128517",,,,,,,,
"1019290057","1","1929","57","4","W 125TH ST","10027","76191","MANHATTAN","40.806531","-73.942555","110","9","200","1053467","Central Harlem South"
"1019297504","1","1929","7504","2300","FREDRICK DOUGLASS BL","10027","139130","MANHATTAN","40.809197","-73.951865","110","9","222","1090411","Central Harlem South"
