"physical_address_id","location_id","address_1","address_2","city","borough","state_province","postcode","site_catchment","site_intersection_street_1","site_intersection_street_2","street_number","street_name","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"589","534","2901 WHITE PLAINS ROAD",,"BRONX","Bronx","NY","10467",,,,"2901","WHITE PLAINS ROAD","40.86802390754617","-73.86728342311572","211","15","336","2054713","2045420001","BX07"
"590","535","4377 BRONX BOULEVARD",,"BRONX","Bronx","NY","10466",,,,"4377","BRONX BOULEVARD","40.89917364364275","-73.8582504119544","212","11","418","2097441","2050350034","BX62"
"591","536","80 MAIDEN LANE",,"NEW YORK","Manhattan","NY","10038",,,,"80","MAIDEN LANE","40.70711601124766","-74.00732909279688","101","1","7","1001015","1000420031","MN25"
"592","537","1155 UNIVERSITY AVENUE",,"BRONX","Bronx","NY","10452",,,,"1155","UNIVERSITY AVENUE","40.83713685865353","-73.92822098975947","204","16","193","2095219","2025270032","BX26"
"593","538","1257 OGDEN AVENUE",,"BRONX","Bronx","NY","10452",,,,"1257","OGDEN AVENUE","40.8393776998502","-73.92571406383972","204","16","201","2003519","2025290081","BX26"
"594","539","159-10 HARLEM RIVER DRIVE",,"NEW YORK","Manhattan","NY","10039",,,,"159-10","HARLEM RIVER DRIVE","40.8322006370973","-73.93542825757093","110","9","24302","1084188","1021060320","MN03"
"595","540","185 WADSWORTH AVENUE",,"NEW YORK","Manhattan","NY","10033",,,,"185","WADSWORTH AVENUE","40.85062527465794","-73.93437659014252","112","10","271","1063947","1021650026","MN35"
"596","541","3782 TENTH AVENUE",,"MANHATTAN","Manhattan","NY","10034",,,,"3782","TENTH AVENUE","40.8613652855344","-73.92120665087768","112","10","299","1080033","1022160001","MN01"
"597","542","511 WEST 182 STREET",,"NEW YORK","Manhattan","NY","10033",,,,"511","WEST 182 STREET","40.84890783271685","-73.93094809884894","112","10","269","1063703","1021550035","MN35"
"598","543","125 EAST 105 STREET",,"MANHATTAN","Manhattan","NY","10029",,,,"125","EAST 105 STREET","40.79186756110653","-73.94745009981935","111","8","172","1081384","1016330010","MN33"
"599","544","34 WEST 134 STREET",,"MANHATTAN","Manhattan","NY","10037",,,,"34","WEST 134 STREET","40.81270170242919","-73.93964497052892","110","9","212","1083984","1017300016","MN03"
"600","545","402 EAST 152 STREET",,"BRONX","Bronx","NY","10455",,,,"402","EAST 152 STREET","40.81815202936121","-73.91653581213501","201","17","67","2001346","2023740035","BX34"
"601","546","1257 OGDEN AVENUE",,"BRONX","Bronx","NY","10452",,,,"1257","OGDEN AVENUE","40.8393776998502","-73.92571406383972","204","16","201","2003519","2025290081","BX26"
"602","547","443 WEST 135 STREET",,"NEW YORK","Manhattan","NY","10031",,,,"443","WEST 135 STREET","40.81818801881857","-73.95035573051915","109","9","21703","1059409","1019570078","MN06"
"603","548","515 WEST 182 STREET",,"NEW YORK","Manhattan","NY","10033",,,,"515","WEST 182 STREET","40.84895455537851","-73.93105287168981","112","10","269","1063703","1021550035","MN35"
"604","549","549 AUDUBON AVENUE",,"NEW YORK","Manhattan","NY","10040",,,,"549","AUDUBON AVENUE","40.85595383385726","-73.9270511409141","112","10","277","1076751","1021600018","MN35"
"605","550","549 AUDUBON AVENUE",,"NEW YORK","Manhattan","NY","10040",,,,"549","AUDUBON AVENUE","40.85595383385726","-73.9270511409141","112","10","277","1076751","1021600018","MN35"
"606","551","145 EAST 98 STREET",,"BROOKLYN","Brooklyn","NY","11212",,,,"145","EAST 98 STREET","40.66365340340117","-73.92142577982159","316","41","892","3393311","3035480001","BK81"
"607","552","1875 BROADWAY",,"BROOKLYN","Brooklyn","NY","11207",,,,"1875","BROADWAY","40.68070385585869","-73.90659827037037","304","37","405","3000000","3034680065","BK78"
"608","553","90 BEAVER STREET",,"BROOKLYN","Brooklyn","NY","11206",,,,"90","BEAVER STREET","40.69970444857805","-73.9367142551178","304","34","389","3071799","3031370011","BK78"
"609","554","1475 MYRTLE AVENUE",,"BROOKLYN","Brooklyn","NY","11237",,,,"1475","MYRTLE AVENUE","40.69897267577053","-73.91684009198856","304","37","433","3075697","3033090002","BK77"
"611","556","265 HENRY STREET",,"NEW YORK","Manhattan","NY","10002",,,,"265","HENRY STREET","40.71385634236735","-73.98453231885071","103","1","202","1079627","1002880078","MN28"
"612","557","201 ST ANNS AVENUE",,"BRONX","Bronx","NY","10454","Mill Brook Houses",,,"201","ST ANNS AVENUE","40.80574161231361","-73.91823826364403","201","8","25","2090986","2022630019","BX39"
"613","557","201 ST ANNS AVENUE",,"BRONX","Bronx","NY","10454",,,,"201","ST ANNS AVENUE","40.80574161231361","-73.91823826364403","201","8","25","2090986","2022630019","BX39"
"614","558","337 ALEXANDER AVENUE",,"BRONX","Bronx","NY","10454",,,,"337","ALEXANDER AVENUE","40.8123215737788","-73.92348642578499","201","8","41","2090408","2023150038","BX39"
"615","559","1025 MORRISON AVENUE",,"BRONX","Bronx","NY","10472",,,,"1025","MORRISON AVENUE","40.82540300492964","-73.87366633040435","209","18","48","2087014","2037180001","BX55"
"616","560","201 ST ANNS AVENUE",,"BRONX","Bronx","NY","10454",,,,"201","ST ANNS AVENUE","40.80574161231361","-73.91823826364403","201","8","25","2090986","2022630019","BX39"
"617","561","210 ALEXANDER AVENUE",,"BRONX","Bronx","NY","10454",,,,"210","ALEXANDER AVENUE","40.80917212870469","-73.92577667582755","201","8","23","2091097","2022980040","BX39"
"618","562","2225 WEBSTER AVENUE",,"BRONX","Bronx","NY","10457",,,,"2225","WEBSTER AVENUE","40.85449244100248","-73.896717083859","205","15","379","2013307","2031430043","BX41"
"619","563","340 MORRIS AVENUE",,"BRONX","Bronx","NY","10451",,,,"340","MORRIS AVENUE","40.81371703639823","-73.9252297147797","201","8","51","2091127","2023250001","BX39"
"620","564","4124 9 AVENUE",,"NEW YORK","Manhattan","NY","10034",,,,"4124","9 AVENUE","40.87127759763231","-73.91151556103274","112","10","299","1082045","1022150824","MN01"
"621","565","468 EAST 140 STREET",,"BRONX","Bronx","NY","10454",,,,"468","EAST 140 STREET","40.80953324551901","-73.91990252939155","201","8","39","2000308","2022840034","BX39"
"622","566","650 ACADEMY STREET",,"MANHATTAN","Manhattan","NY","10034",,,,"650","ACADEMY STREET","40.86605290642628","-73.92483463271829","112","10","291","1076776","1022330020","MN01"
"623","567","650 HOLLYWOOD AVENUE",,"BRONX","Bronx","NY","10465",,,,"650","HOLLYWOOD AVENUE","40.82652593953263","-73.8184166079296","210","13","158","2077130","2054380001","BX52"
"624","568","977 FOX STREET",,"BRONX","Bronx","NY","10459",,,,"977","FOX STREET","40.82244263405853","-73.89390164769605","202","17","159","2005660","2027140004","BX27"
"625","569","188 LINCOLN AVENUE",,"BRONX","Bronx","NY","10454",,,,"188","LINCOLN AVENUE","40.80987340102688","-73.92793250065691","201","8","23","2091142","2023110001","BX39"
"626","570","308 EAST 145 STREET",,"BRONX","Bronx","NY","10451",,,,"308","EAST 145 STREET","40.81519716726904","-73.92217893650191","201","8","51","2091115","2023240001","BX39"
"627","571","372 EAST 152 STREET",,"BRONX","Bronx","NY","10455",,,,"372","EAST 152 STREET","40.81851533312634","-73.91792992673089","201","17","67","2090413","2023980014","BX34"
"628","572","337 ALEXANDER AVENUE",,"BRONX","Bronx","NY","10454",,,,"337","ALEXANDER AVENUE","40.8123215737788","-73.92348642578499","201","8","41","2090408","2023150038","BX39"
"629","573","337 ALEXANDER AVENUE",,"BRONX","Bronx","NY","10454",,,,"337","ALEXANDER AVENUE","40.8123215737788","-73.92348642578499","201","8","41","2090408","2023150038","BX39"
"630","574","188 LINCOLN AVENUE",,"BRONX","Bronx","NY","10454",,,,"188","LINCOLN AVENUE","40.80987340102688","-73.92793250065691","201","8","23","2091142","2023110001","BX39"
"631","575","372 EAST 152 STREET",,"BRONX","Bronx","NY","10455",,,,"372","EAST 152 STREET","40.81851533312634","-73.91792992673089","201","17","67","2090413","2023980014","BX34"
"632","576","337 ALEXANDER AVENUE",,"BRONX","Bronx","NY","10454",,,,"337","ALEXANDER AVENUE","40.8123215737788","-73.92348642578499","201","8","41","2090408","2023150038","BX39"
"633","577","414 MORRIS AVENUE",,"BRONX","Bronx","NY","10451",,,,"414","MORRIS AVENUE","40.81552769810628","-73.92392349080407","201","8","51","2097853","2023240001","BX39"
"634","578","375 EAST 143 STREET",,"BRONX","Bronx","NY","10454",,,,"375","EAST 143 STREET","40.81270183776057","-73.92162190739309","201","8","41","2091101","2023060009","BX39"
"635","579","200 ALEXANDER AVENUE",,"BRONX","Bronx","NY","10454",,,,"200","ALEXANDER AVENUE","40.80875238119125","-73.92608058098303","201","8","23","2091097","2022980040","BX39"
"636","580","888 EAST SIXTH STREET",,"NEW YORK","Manhattan","NY","10009","Wald, Riis II Houses",,,"888","EAST SIXTH STREET","40.72217427831269","-73.97614981264657","103","2","20","1078051","1003560001","MN28"
"637","581","265 HENRY STREET",,"NEW YORK","Manhattan","NY","10002",,,,"265","HENRY STREET","40.71385634236735","-73.98453231885071","103","1","202","1079627","1002880078","MN28"
"638","582","166 ESSEX STREET",,"NEW YORK","Manhattan","NY","10002",,,,"166","ESSEX STREET","40.7215391904361","-73.98664820730578","103","1","3001","1004325","1003550001","MN27"
"639","583","220 HENRY STREET",,"NEW YORK","Manhattan","NY","10002",,,,"220","HENRY STREET","40.71368365060411","-73.98633595514849","103","1","201","1003223","1002690041","MN28"
"640","584","350 GRAND STREET",,"MANHATTAN","Manhattan","NY","10002",,,,"350","GRAND STREET","40.71677731317643","-73.98933664432391","103","1","18","1005283","1004080030","MN27"
"641","585","80 AVENUE D",,"NEW YORK","Manhattan","NY","10009",,,,"80","AVENUE D","40.72256417319348","-73.97683152334778","103","2","24","1077552","1003620001","MN28"
"642","586","888 EAST 6 STREET",,"MANHATTAN","Manhattan","NY","10009",,,,"888","EAST 6 STREET","40.72217427831269","-73.97614981264657","103","2","20","1078051","1003560001","MN28"
"643","587","1958 FULTON STREET",,"BROOKLYN","Brooklyn","NY","11233",,,,"1958","FULTON STREET","40.67879287837813","-73.92038403516622","303","41","301","3042090","3015480019","BK79"
"644","588","89-25 PARSONS BOULEVARD",,"QUEENS","Queens","NY","11432",,,,"89-25","PARSONS BOULEVARD","40.70547109946303","-73.80146999300567","412","24","44601","4208858","4097580001","QN61"
"645","589","99 ESSEX STREET",,"NEW YORK","Manhattan","NY","10002",,,,"99","ESSEX STREET","40.71894279848512","-73.98801235377732","103","1","18","1087565","1004100064","MN27"
"646","590","99 ESSEX STREET","3RD FLOOR","NEW YORK","Manhattan","NY","10002",,,,"99","ESSEX STREET","40.71894279848512","-73.98801235377732","103","1","18","1087565","1004100064","MN27"
"647","591","290 EAST THIRD STREET",,"NEW YORK","Manhattan","NY","10009",,,,"290","EAST THIRD STREET","40.72139274705607","-73.97995251301553","103","2","2202","1004358","1003720018","MN28"
"648","592","334 MADISON STREET",,"NEW YORK","Manhattan","NY","10002",,,,"334","MADISON STREET","40.71326603738367","-73.98323748185723","103","2","202","1077526","1002600001","MN28"
"649","593","265 HENRY STREET",,"NEW YORK","Manhattan","NY","10002",,,,"265","HENRY STREET","40.71385634236735","-73.98453231885071","103","1","202","1079627","1002880078","MN28"
"650","594","265 HENRY STREET",,"NEW YORK","Manhattan","NY","10002",,,,"265","HENRY STREET","40.71385634236735","-73.98453231885071","103","1","202","1079627","1002880078","MN28"
"651","595","301 HENRY STREET",,"NEW YORK","Manhattan","NY","10002",,,,"301","HENRY STREET","40.71405371898162","-73.98279720384139","103","1","202","1003737","1002880021","MN28"
"652","596","630 FLUSHING AVENUE",,"BROOKLYN","Brooklyn","NY","11206","Armstrong I and II, Marcy, Lafayette  Houses",,,"630","FLUSHING AVENUE","40.6999628214251","-73.94844940068975","303","36","257","3329628","3017200001","BK75"
"653","597","425 NEW LOTS AVENUE",,"BROOKLYN","Brooklyn","NY","11207","Pennsylvania Avenue-Wortman Avenue Houses",,,"425","NEW LOTS AVENUE","40.66236960219798","-73.891910700115","305","42","1128","3085611","3038410038","BK85"
"654","598","1368 FULTON STREET",,"BROOKLYN","Brooklyn","NY","11216",,,,"1368","FULTON STREET","40.68017451630477","-73.9457173974154","303","36","247","3053786","3018620014","BK61"
"655","599","1368 FULTON STREET",,"BROOKLYN","Brooklyn","NY","11216",,,,"1368","FULTON STREET","40.68017451630477","-73.9457173974154","303","36","247","3053786","3018620014","BK61"
"656","600","1368 FULTON STREET",,"BROOKLYN","Brooklyn","NY","11216",,,,"1368","FULTON STREET","40.68017451630477","-73.9457173974154","303","36","247","3053786","3018620014","BK61"
"657","601","1698 BERGEN STREET",,"BROOKLYN","Brooklyn","NY","11213",,,,"1698","BERGEN STREET","40.67478101306851","-73.92598752865774","308","36","307","3035942","3013560124","BK61"
"658","602","630 FLUSHING AVENUE",,"BROOKLYN","Brooklyn","NY","11206",,,,"630","FLUSHING AVENUE","40.6999628214251","-73.94844940068975","303","36","257","3329628","3017200001","BK75"
"659","603","30 BAY STREET",,"STATEN ISLAND","Staten Island","NY","10301","Todt Hill, Mariner’s Harbor, South Beach, West Brighton I, Stapleton, Richmond Terrace Houses",,,"30","BAY STREET","40.64132361994255","-74.0759355462041","501","49","3","5000028","5000050068","SI22"
"660","604","630 FLUSHING AVENUE",,"BROOKLYN","Brooklyn","NY","11206",,,,"630","FLUSHING AVENUE","40.6999628214251","-73.94844940068975","303","36","257","3329628","3017200001","BK75"
"661","605","2417 THIRD AVENUE",,"BRONX","Bronx","NY","10451",,,,"2417","THIRD AVENUE","40.80849173590881","-73.93066491950142","201","8","51","2000784","2023190100","BX39"
"662","606","335 EAST 111 STREET",,"NEW YORK","Manhattan","NY","10029","Jefferson, Johnson and Clinton Houses",,,"335","EAST 111 STREET","40.79317240026267","-73.93855755656581","111","8","180","1052877","1016830018","MN34"
"663","607","4-25 ASTORIA BOULEVARD",,"ASTORIA","Queens","NY","11102","Astoria Houses",,,"4-25","ASTORIA BOULEVARD","40.77288861908849","-73.93327981400081","401","22","87","4430788","4004900101","QN71"
"664","608","1797 CONEY ISLAND AVENUE",,"BROOKLYN","Brooklyn","NY","11230",,,,"1797","CONEY ISLAND AVENUE","40.61365057202616","-73.96305647038733","314","48","542","3389010","3067490069","BK43"
"665","609","115 WEST 30 STREET",,"NEW YORK","Manhattan","NY","10001",,,,"115","WEST 30 STREET","40.74758178069649","-73.99032419633936","105","3","101","1015161","1008060026","MN17"
"666","610","55 EAST 175 STREET",,"BRONX","Bronx","NY","10453",,,,"55","EAST 175 STREET","40.84725580431135","-73.91129450459356","205","14","22701","2115885","2028500034","BX41"
"667","611","106-16 70 AVENUE",,"FOREST HILLS","Queens","NY","11375",,,,"106-16","70 AVENUE","40.72119650463377","-73.84680322933225","406","29","711","4077482","4032380039","QN17"
"668","612","1150 CARROLL STREET",,"BROOKLYN","Brooklyn","NY","11225",,,,"1150","CARROLL STREET","40.66725224100006","-73.95219471334256","309","35","321","3337869","3012890025","BK63"
"669","613","128 BRIGHTON BEACH AVENUE",,"BROOKLYN","Brooklyn","NY","11235",,,,"128","BRIGHTON BEACH AVENUE","40.57634730138312","-73.96731763895032","313","48","36001","3245027","3086800027","BK19"
"670","614","158-24 73 AVENUE",,"FRESH MEADOWS","Queens","NY","11366",,,,"158-24","73 AVENUE","40.72720024309314","-73.81054415307386","408","24","1257","4147763","4068220036","QN37"
"671","615","176 JAVA STREET",,"BROOKLYN","Brooklyn","NY","11222",,,,"176","JAVA STREET","40.73169169631153","-73.95357731831986","301","33","575","3064615","3025510014","BK76"
"672","616","202 AVENUE C",,"BROOKLYN","Brooklyn","NY","11218",,,,"202","AVENUE C","40.64046269692255","-73.97764193171103","312","39","488","3126001","3053710001","BK41"
"673","617","2075 84 STREET",,"BROOKLYN","Brooklyn","NY","11214",,,,"2075","84 STREET","40.60487033413118","-73.99554517551053","311","47","288","3165232","3063290032","BK28"
"674","618","245 23 STREET",,"BROOKLYN","Brooklyn","NY","11215",,,,"245","23 STREET","40.65994169779464","-73.9940961789881","307","38","145","3017611","3008990001","BK32"
"675","619","2951 WEST 3 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"2951","WEST 3 STREET","40.57732002896854","-73.9713129720379","313","48","35602","3196595","3072810001","BK23"
"676","620","345 VAN SICKLEN STREET",,"BROOKLYN","Brooklyn","NY","11223",,,,"345","VAN SICKLEN STREET","40.59569737225473","-73.97517955764664","315","47","398","3192661","3071230066","BK26"
"677","621","420 TARGEE STREET",,"STATEN ISLAND","Staten Island","NY","10304",,,,"420","TARGEE STREET","40.61689426254322","-74.08482261524648","501","49","29","5016344","5006420001","SI37"
"678","622","443 39 STREET",,"BROOKLYN","Brooklyn","NY","11232",,,,"443","39 STREET","40.6520010842805","-74.00511026971611","307","38","84","3396141","3007050059","BK32"
"679","623","6006 23 AVENUE",,"BROOKLYN","Brooklyn","NY","11204",,,,"6006","23 AVENUE","40.61525154565305","-73.97635009955157","312","44","446","3172071","3065490024","BK88"
"680","624","87 35 STREET",,"BROOKLYN","Brooklyn","NY","11232",,,,"87","35 STREET","40.65650245601444","-74.00649819323318","307","38","18","3336900","3006870001","BK32"
"681","625","150 VICTORY BOULEVARD",,"STATEN ISLAND","Staten Island","NY","10301",,,,"150","VICTORY BOULEVARD","40.63694758315564","-74.08119101347353","501","49","17","5161878","5005690103","SI37"
"682","626","156 CANAL STREET",,"STATEN ISLAND","Staten Island","NY","10304",,,,"156","CANAL STREET","40.62604437240975","-74.07854435359926","501","49","27","5113097","5005260053","SI37"
"683","627","230 BROAD STREET",,"STATEN ISLAND","Staten Island","NY","10304",,,,"230","BROAD STREET","40.62375539392745","-74.08221604036346","501","49","29","5154565","5005450100","SI37"
"684","628","350 PORT RICHMOND AVENUE",,"STATEN ISLAND","Staten Island","NY","10302",,,,"350","PORT RICHMOND AVENUE","40.6332252366471","-74.13667391983135","501","49","213","5025698","5010910032","SI28"
"685","629","1797 CONEY ISLAND AVENUE",,"BROOKLYN","Brooklyn","NY","11230",,,,"1797","CONEY ISLAND AVENUE","40.61365057202616","-73.96305647038733","314","48","542","3389010","3067490069","BK43"
"686","630","2800 OCEAN PARKWAY",,"BROOKLYN","Brooklyn","NY","11235",,,,"2800","OCEAN PARKWAY","40.58168045086537","-73.9673078290331","313","47","354","3196293","3072540001","BK23"
"3501","3293","NO ADDRESS",,"NEW YORK","Manhattan","NY","10029",,,,,,,,,,,,,
"687","631","3001 WEST 37 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"3001","WEST 37 STREET","40.573176184697","-74.00250892429382","313","47","340","3189617","3070650001","BK21"
"688","632","310 CROWN STREET",,"BROOKLYN","Brooklyn","NY","11225",,,,"310","CROWN STREET","40.66621360745762","-73.94960012715468","309","35","319","3034180","3012970023","BK63"
"689","633","570 CROWN STREET",,"BROOKLYN","Brooklyn","NY","11213",,,,"570","CROWN STREET","40.66565141060411","-73.93923733964486","309","35","333","3393264","3014170007","BK63"
"690","634","3001 WEST 37 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"3001","WEST 37 STREET","40.573176184697","-74.00250892429382","313","47","340","3189617","3070650001","BK21"
"691","635","3001 WEST 37 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"3001","WEST 37 STREET","40.573176184697","-74.00250892429382","313","47","340","3189617","3070650001","BK21"
"692","636","3024 WEST 24 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"3024","WEST 24 STREET","40.57317034154442","-73.99064462886551","313","47","352","3322050","3070700001","BK21"
"693","637","2600 OCEAN AVENUE",,"BROOKLYN","Brooklyn","NY","11229",,,,"2600","OCEAN AVENUE","40.59815725886995","-73.95118550338039","315","48","578","3199766","3073520032","BK44"
"694","638","2298 WEST 8 STREET",,"BROOKLYN","Brooklyn","NY","11223",,,,"2298","WEST 8 STREET","40.59208039032411","-73.97846827140678","313","47","382","3322179","3071400016","BK26"
"695","639","1960 EAST 7 STREET",,"BROOKLYN","Brooklyn","NY","11223",,,,"1960","EAST 7 STREET","40.6030837434159","-73.96508260021258","315","47","418","3178703","3066820045","BK25"
"696","640","3001 WEST 37 STREET",,"BROOKLYN","Brooklyn","NY","11224",,,,"3001","WEST 37 STREET","40.573176184697","-74.00250892429382","313","47","340","3189617","3070650001","BK21"
"697","641","1960 EAST 7 STREET",,"BROOKLYN","Brooklyn","NY","11223",,,,"1960","EAST 7 STREET","40.6030837434159","-73.96508260021258","315","47","418","3178703","3066820045","BK25"
"698","642","25 CHAPEL STREET",,"BROOKLYN","Brooklyn","NY","11201",,,,"25","CHAPEL STREET","40.69725345224851","-73.98601475518967","302","33","13","3335884","3001180006","BK38"
"699","643","PO BOX 1507 CANAL STREET STATION",,"NEW YORK","Manhattan","NY","10013",,,,,,,,,,,,,
"700","644","287 EAST 10 STREET",,"NEW YORK","Manhattan","NY","10009",,,,"287","EAST 10 STREET","40.72804922775408","-73.98268895980785","103","2","34","1005949","1004380032","MN22"
"701","645","432 EAST 149 STREET",,"BRONX","Bronx","NY","10455",,,,"432","EAST 149 STREET","40.81548397463587","-73.91627904299503","201","8","43","2115795","2022930044","BX39"
"702","646","300 WILLOUGHBY AVENUE",,"BROOKLYN","Brooklyn","NY","11205",,,,"300","WILLOUGHBY AVENUE","40.69264120404364","-73.95879361968659","303","33","235","3055165","3019260010","BK69"
"703","647","1491 BROADWAY STREET","3RD FLOOR","BROOILYN","BROOKLYN","NY","11221",,,,"1491","BROADWAY STREET",,,,,,,,
"704","648","400 LIBERTY AVENUE",,"BROOKLYN","BROOKLYN","NY","11207",,,,"400","LIBERTY AVENUE","40.67460601111286","-73.89507415563426","305","37","1144","3083681","3037050016","BK85"
"705","649","240 SECOND AVENUE",,"NEW YORK","Manhattan","NY","10003",,,,"240","SECOND AVENUE","40.73271559186676","-73.98466505358859","106","2","48","1020416","1009210064","MN21"
"706","650","104-60 QUEENS BOULEVARD",,"FOREST HILLS","Queens","NY","11375",,,,"104-60","QUEENS BOULEVARD","40.72348512371875","-73.84848999301076","406","29","71305","4433859","4031750001","QN17"
"707","651","50 BROADWAY",,"NEW YORK","Manhattan","NY","10004",,,,"50","BROADWAY","40.70644855960819","-74.01276086158806","101","1","9","1000813","1000220024","MN25"
"708","652","110 WILLIAM STREET",,"NEW YORK","Manhattan","NY","10038",,,,"110","WILLIAM STREET","40.70879032584719","-74.00718860670976","101","1","1502","1001186","1000770008","MN25"
"709","653","175 REMSEN STREET",,"BROOKLYN","Brooklyn","NY","11201",,,,"175","REMSEN STREET","40.69330702150314","-73.99163387121683","302","33","9","3002095","3002500007","BK09"
"710","654","67-35 112 STREET",,"FOREST HILLS","Queens","NY","11375",,,,"67-35","112 STREET","40.72935375491392","-73.84259914260844","406","29","747","4441126","4022060006","QN17"
"711","655","203-09 HOLLIS AVENUE",,"SAINT ALBANS","Queens","NY","11412",,,,"203-09","HOLLIS AVENUE","40.70660740843338","-73.75449497751165","412","27","508","4233344","4109060032","QN07"
"712","656","67-35 112 STREET",,"FOREST HILLS","Queens","NY","11375",,,,"67-35","112 STREET","40.72935375491392","-73.84259914260844","406","29","747","4441126","4022060006","QN17"
"713","657","203-09 HOLLIS AVENUE",,"HOLLIS","Queens","NY","11412",,,,"203-09","HOLLIS AVENUE","40.70660740843338","-73.75449497751165","412","27","508","4233344","4109060032","QN07"
"714","658","203-09 HOLLIS AVENUE",,"HOLLIS","QUEENS","NY","11412",,,,"203-09","HOLLIS AVENUE","40.70660740843338","-73.75449497751165","412","27","508","4233344","4109060032","QN07"
"715","659","67-35 112TH STREET",,"FOREST HILLS","QUEENS","NY","11375-2349",,,,"67-35","112TH STREET","40.72935375491392","-73.84259914260844","406","29","747","4441126","4022060006","QN17"
"716","660","120 BROADWAY",,"NEW YORK","Manhattan","NY","10271",,,,"120","BROADWAY","40.7085457369004","-74.0110407648935","101","1","7","1001026","1000477501","MN25"
"717","661","305 SEVENTH AVENUE",,"NEW YORK","Manhattan","NY","10001",,,,"305","SEVENTH AVENUE","40.74681622745389","-73.99365540195873","105","3","95","1015060","1008037502","MN17"
"718","662","1014 LAFAYETTE AVENUE",,"BROOKLYN","Brooklyn","NY","11221",,,,"1014","LAFAYETTE AVENUE","40.69212603918344","-73.93173070668082","303","36","291","3393805","3016160001","BK35"
"719","663","1053 41 STREET",,"BROOKLYN","Brooklyn","NY","11219",,,,"1053","41 STREET","40.6428334040819","-73.99294822017883","312","39","110","3328583","3055870038","BK34"
"720","664","110 WEST 9 STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"110","WEST 9 STREET","40.67602347535852","-74.00231811495435","306","38","85","3339411","3005380001","BK33"
"721","665","120 EAST 184 STREET",,"BRONX","Bronx","NY","10468",,,,"120","EAST 184 STREET","40.85975157833783","-73.90016135346927","205","14","23703","2013899","2031720046","BX40"
"722","666","125 EAST 181 STREET",,"BRONX","Bronx","NY","10453",,,,"125","EAST 181 STREET","40.85487155873557","-73.90345819391148","205","14","23704","2013849","2031700001","BX40"
"723","667","125 EAST 181 STREET",,"BRONX","Bronx","NY","10453",,,,"125","EAST 181 STREET","40.85487155873557","-73.90345819391148","205","14","23704","2013849","2031700001","BX40"
"724","668","1580 DEAN STREET",,"BROOKLYN","Brooklyn","NY","11213",,,,"1580","DEAN STREET","40.67609335720226","-73.93568755876885","308","36","309","3035761","3013470001","BK61"
"725","669","1980 LAFAYETTE AVENUE",,"BRONX","Bronx","NY","10473",,,,"1980","LAFAYETTE AVENUE","40.82228920627148","-73.85616685054431","209","18","16","2022205","2036040039","BX09"
"3502","3293","NO ADDRESS",,"BROOKLYN","Brooklyn","NY","11224",,"W 22ND STREET","SURF AVENUE",,,,,,,,,,
"726","670","2050 PROSPECT AVENUE",,"BRONX","Bronx","NY","10457",,,,"2050","PROSPECT AVENUE","40.84623588612906","-73.88740479535424","206","15","371","2012957","2031090001","BX17"
"727","671","2100 MONTEREY AVENUE",,"BRONX","Bronx","NY","10457",,,,"2100","MONTEREY AVENUE","40.85028974570552","-73.8930981626755","206","15","37504","2011855","2030620021","BX17"
"728","672","2195 ANDREWS AVENUE",,"BRONX","Bronx","NY","10453",,,,"2195","ANDREWS AVENUE","40.8588098077517","-73.90974630644877","207","14","255","2096013","2032240009","BX30"
"729","673","2195 ANDREWS AVENUE",,"BRONX","Bronx","NY","10453",,,,"2195","ANDREWS AVENUE","40.8588098077517","-73.90974630644877","207","14","255","2096013","2032240009","BX30"
"730","674","2195 ANDREWS AVENUE",,"BRONX","Bronx","NY","10453",,,,"2195","ANDREWS AVENUE","40.8588098077517","-73.90974630644877","207","14","255","2096013","2032240009","BX30"
"731","675","2280 AQUEDUCT AVENUE",,"BRONX","Bronx","NY","10468",,,,"2280","AQUEDUCT AVENUE","40.85968552306078","-73.90649513129519","207","14","253","2086823","2032090001","BX30"
"732","676","2502 LORILLARD PLACE",,"BRONX","Bronx","NY","10458",,,,"2502","LORILLARD PLACE","40.85903396529619","-73.88691316822143","206","15","387","2011937","2030670001","BX06"
"733","677","2635 LINDEN BOULEVARD",,"BROOKLYN","Brooklyn","NY","11208",,,,"2635","LINDEN BOULEVARD","40.66883786870483","-73.86718951632119","305","42","1208","3327470","3044640025","BK82"
"734","678","2641 GRAND CONCOURSE",,"BRONX","Bronx","NY","10468",,,,"2641","GRAND CONCOURSE","40.86559298743394","-73.8947583548884","207","14","401","2013830","2031680027","BX05"
"735","679","27 HUNTINGTON STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"27","HUNTINGTON STREET","40.67756320109076","-74.00516630703756","306","38","59","3008342","3005250001","BK33"
"736","680","27 HUNTINGTON STREET",,"BROOKLYN","Brooklyn","NY","11231",,,,"27","HUNTINGTON STREET","40.67756320109076","-74.00516630703756","306","38","59","3008342","3005250001","BK33"
