"feeid","buildingid","boroid","boro","housenumber","streetname","zip","block","lot","lifecycle","feetypeid","feetype","feesourcetypeid","feesourcetype","feesourceid","feeissueddate","feeamount","dofaccounttype","doftransferdate","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"1255534","142778","3","BROOKLYN","3813","18 AVENUE","11218","5417","29","Standing Building","8","INSPECTION FEE","2","Complaint","189104","2020-09-26T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.633992","-73.970280","14","40","482","3127735","3054170029","Flatbush"
"1255535","81402","2","BRONX","1631","GRAND AVENUE","10453","2866","20","Standing Building","8","INSPECTION FEE","2","Complaint","189107","2020-09-26T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.846708","-73.915726","5","14","21502","2008451","2028660020","University Heights-Morris Heights"
"1255536","81573","2","BRONX","2409","GRAND AVENUE","10468","3212","78","Standing Building","8","INSPECTION FEE","2","Complaint","189151","2020-09-26T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.862198","-73.903766","7","14","253","2092421","2032120078","Kingsbridge Heights"
"1086003","116943","2","BRONX","2328","UNIVERSITY AVENUE","10468","3212","42","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13587074","2020-02-05T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.861234","-73.906291","7","14","253","2014603","2032120042","Kingsbridge Heights"
"1086004","162801","3","BROOKLYN","360","61 STREET","11220","5790","27","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13586703","2020-02-05T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.640730","-74.019814","7","38","72","3143690","3057900027","Sunset Park West"
"1086005","357167","3","BROOKLYN","469","PROSPECT PLACE","11238","1155","70","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13582058","2020-02-05T00:00:00.000","200","240","2020-02-05T00:00:00.000","40.676012","-73.960945","8","35","305","3028644","3011550070","Crown Heights North"
"1086006","40758","1","MANHATTAN","502","WEST 135 STREET","10031","1988","37","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1149885","2020-01-30T00:00:00.000","200","236","2020-02-05T00:00:00.000","40.819123","-73.952660","9","7","22301","1059769","1019880037","Manhattanville"
"1086007","380353","3","BROOKLYN","159","SUYDAM STREET","11221","3208","52","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1151980","2020-02-04T00:00:00.000","200","236",,"40.699446","-73.926371","4","34","423","3338457","3032080052","Bushwick South"
"1086008","50369","2","BRONX","1133","BOSTON ROAD","10456","2613","26","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1151994","2020-02-04T00:00:00.000","200","236",,"40.827911","-73.904195","3","16","185","2004268","2026130026","Morrisania-Melrose"
"1086009","81791","2","BRONX","2250","GRAND CONCOURSE","10457","3158","14","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1151994","2020-02-04T00:00:00.000","200","236",,"40.856598","-73.900434","5","15","38301","2013721","2031580014","Fordham South"
"1086010","102974","2","BRONX","3336","PERRY AVENUE","10467","3348","20","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1151994","2020-02-04T00:00:00.000","200","236",,"40.878215","-73.874644","7","11","42902","2018385","2033480020","Norwood"
"1086011","59140","2","BRONX","1985","CRESTON AVENUE","10453","2807","22","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1151994","2020-02-04T00:00:00.000","200","236",,"40.851002","-73.906428","5","14","241","2007654","2028070022","Mount Hope"
"1086012","491277","4","QUEENS","88-42","85 STREET","11421","8915","38","Standing Building","8","INSPECTION FEE","2","Complaint","168588","2020-02-05T00:00:00.000","200","243",,"40.689512","-73.857982","9","32","10","4183453","4089150038","Woodhaven"
"1086013","5874","1","MANHATTAN","490","WEST 187 STREET","10033","2149","97","Standing Building","8","INSPECTION FEE","2","Complaint","168594","2020-02-05T00:00:00.000","200","243",,"40.851766","-73.927934","12","10","267","1063585","1021490097","Washington Heights North"
"1086014","139900","3","BROOKLYN","4117","15 AVENUE","11219","5363","3","Standing Building","8","INSPECTION FEE","2","Complaint","168595","2020-02-05T00:00:00.000","200","243",,"40.636693","-73.983195","12","39","230","3125695","3053630003","Borough Park"
"1086015","23651","1","MANHATTAN","607","LENOX AVENUE","10037","2009","29","Standing Building","8","INSPECTION FEE","2","Complaint","168598","2020-02-05T00:00:00.000","200","243",,"40.817560","-73.938351","10","9","230","1060066","1020090029","Central Harlem North-Polo Grounds"
"1255537","329403","3","BROOKLYN","105","LUQUER STREET","11231","373","43","Standing Building","8","INSPECTION FEE","2","Complaint","189154","2020-09-26T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.677841","-74.000909","6","39","65","3005481","3003730043","Carroll Gardens-Columbia Street-Red Hook"
"1087191","346496","3","BROOKLYN","2400","NOSTRAND AVENUE","11210","7611","54","Standing Building","8","INSPECTION FEE","2","Complaint","176749","2020-04-11T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.626024","-73.946741","14","45","750","3207872","3076110054","Midwood"
"1087072","27606","1","MANHATTAN","252","SHERMAN AVENUE","10034","2227","21","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13660299","2020-04-01T00:00:00.000","200","240",,"40.866148","-73.919071","12","10","293","1064854","1022270021","Marble Hill-Inwood"
"1087073","205942","3","BROOKLYN","2455","BEDFORD AVENUE","11226","5168","52","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13659801","2020-04-01T00:00:00.000","200","240",,"40.643681","-73.954601","17","40","792","3119036","3051680052","Erasmus"
"1087074","58374","2","BRONX","540","CONCORD AVENUE","10455","2580","18","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1168844","2020-03-31T00:00:00.000","200","236",,"40.812821","-73.908226","1","8","35","2003945","2025800018","Mott Haven-Port Morris"
"1087075","351510","3","BROOKLYN","1350","PARK PLACE","11213","1372","20","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1168859","2020-03-31T00:00:00.000","200","236",,"40.672452","-73.932526","8","36","345","3036487","3013720020","Crown Heights North"
"1087076","212440","3","BROOKLYN","3039","BRIGHTON 4 STREET","11235","8674","86","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1168859","2020-03-31T00:00:00.000","200","236",,"40.578221","-73.963638","13","48","362","3244850","3086740086","Brighton Beach"
"1087077","25387","1","MANHATTAN","99","MARBLE HILL AVENUE","10463","2215","326","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1168853","2020-03-31T00:00:00.000","200","236",,"40.877059","-73.909248","8","10","309","1064584","1022150326","Marble Hill-Inwood"
"1087078","287885","3","BROOKLYN","576","EASTERN PARKWAY","11225","1269","20","Standing Building","8","INSPECTION FEE","2","Complaint","175379","2020-04-01T00:00:00.000","200","243",,"40.669790","-73.949313","9","35","319","3032934","3012690020","Crown Heights South"
"1087079","679202","4","QUEENS","109-22","MERRICK BOULEVARD","11433","10188","10","Standing Building","8","INSPECTION FEE","2","Complaint","175393","2020-04-01T00:00:00.000","200","243",,"40.696827","-73.783836","12","27","258","4216865","4101880010","South Jamaica"
"1087080","475202","4","QUEENS","78-57","76 STREET","11385","3826","45","Standing Building","8","INSPECTION FEE","2","Complaint","175428","2020-04-01T00:00:00.000","200","243",,"40.703486","-73.872909","5","30","63301","4093289","4038260045","Glendale"
"1256610","92783","2","BRONX","1050","LOWELL STREET","10459","2757","42","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1213440","2020-11-20T00:00:00.000","200","236",,"40.825977","-73.886962","2","17","12102","2006282","2027570042","Hunts Point"
"1254530","77578","2","BRONX","793","FAIRMOUNT PLACE","10460","2955","44","Standing Building","8","INSPECTION FEE","2","Complaint","182794","2020-07-30T00:00:00.000","200","243",,"40.842766","-73.889149","6","17","36502","2010050","2029550044","East Tremont"
"1087221","33460","1","MANHATTAN","330","WEST 47 STREET","10036","1037","50","Standing Building","8","INSPECTION FEE","2","Complaint","176920","2020-04-13T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.760836","-73.988514","4","3","127","1025065","1010370050","Clinton"
"1087222","339239","3","BROOKLYN","751","MONROE STREET","11221","1638","84","Standing Building","8","INSPECTION FEE","2","Complaint","176921","2020-04-13T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.688269","-73.926304","3","41","385","3044762","3016380084","Stuyvesant Heights"
"1087223","292837","3","BROOKLYN","611","FLATBUSH AVENUE","11225","5037","6","Standing Building","8","INSPECTION FEE","2","Complaint","176922","2020-04-13T00:00:00.000","200","243","2020-04-20T00:00:00.000","40.658360","-73.960466","9","40","79801","3115284","3050370006","Prospect Lefferts Gardens-Wingate"
"1087081","20542","1","MANHATTAN","5","EAST 124 STREET","10035","1749","6","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13634753","2020-04-02T00:00:00.000","200","240",,"40.805619","-73.942444","11","9","198","1053999","1017490006","East Harlem North"
"1087083","300569","3","BROOKLYN","130","GLEN STREET","11208","4168","12","Standing Building","5","Heat Inspection Fee","7","VIOLATION","13660604","2020-04-02T00:00:00.000","200","240",,"40.680966","-73.870803","5","37","1186","3093471","3041680012","Cypress Hills-City Line"
"1087084","2713","1","MANHATTAN","2289","5 AVENUE","10037","1763","1","Standing Building","8","INSPECTION FEE","2","Complaint","175492","2020-04-02T00:00:00.000","200","243",,"40.815052","-73.935936","11","9","210","1054344","1017630001","East Harlem North"
"1087086","30023","1","MANHATTAN","175","WEST 12 STREET","10011","608","7501","Standing Building","8","INSPECTION FEE","2","Complaint","175513","2020-04-02T00:00:00.000","200","243",,"40.736853","-73.999726","2","3","71","1067315","1006087501","West Village"
"1087087","289844","3","BROOKLYN","211","ESSEX STREET","11208","3957","2","Standing Building","8","INSPECTION FEE","2","Complaint","175522","2020-04-02T00:00:00.000","200","243",,"40.679162","-73.882538","5","37","1168","3088109","3039570002","East New York"
"1087088","247667","3","BROOKLYN","229","EAST 18 STREET","11226","5122","50","Standing Building","8","INSPECTION FEE","2","Complaint","175524","2020-04-02T00:00:00.000","200","243",,"40.645669","-73.962347","14","40","512","3117604","3051220050","Flatbush"
"1087090","44093","1","MANHATTAN","667","WEST END AVENUE","10025","1252","17","Standing Building","8","INSPECTION FEE","2","Complaint","175536","2020-04-02T00:00:00.000","200","243",,"40.792997","-73.974868","7","6","179","1034123","1012520017","Upper West Side"
"1256776","129026","3","BROOKLYN","4112","4 AVENUE","11232","718","43","Standing Building","8","INSPECTION FEE","2","Complaint","196730","2020-11-29T00:00:00.000","200","243",,"40.651386","-74.007478","7","38","82","3010690","3007180043","Sunset Park West"
"1086160","62819","2","BRONX","523","EAST 138 STREET","10454","2266","41","Standing Building","8","INSPECTION FEE","2","Complaint","169419","2020-02-11T00:00:00.000","200","243",,"40.807331","-73.918663","1","8","39","2000072","2022660041","Mott Haven-Port Morris"
"1254512","73802","2","BRONX","353","EAST MOSHOLU PARKWAY NORTH","10467","3332","1","Standing Building","8","INSPECTION FEE","2","Complaint","182618","2020-07-29T00:00:00.000","200","243",,"40.871033","-73.880153","7","11","425","2017910","2033320001","Norwood"
"1254513","299485","3","BROOKLYN","552","GATES AVENUE","11221","1815","21","Standing Building","8","INSPECTION FEE","2","Complaint","182667","2020-07-29T00:00:00.000","200","243",,"40.687036","-73.943415","3","36","265","3051218","3018150021","Bedford"
"1254514","331257","3","BROOKLYN","842","MADISON STREET","11221","1648","38","Standing Building","8","INSPECTION FEE","2","Complaint","182668","2020-07-29T00:00:00.000","200","243",,"40.687714","-73.924470","3","41","385","3045333","3016480038","Stuyvesant Heights"
"1254515","312863","3","BROOKLYN","241","HIMROD STREET","11237","3269","48","Standing Building","8","INSPECTION FEE","2","Complaint","182669","2020-07-29T00:00:00.000","200","243",,"40.700386","-73.919586","4","37","431","3074511","3032690048","Bushwick North"
"1254516","77585","2","BRONX","805","FAIRMOUNT PLACE","10460","2955","40","Standing Building","8","INSPECTION FEE","2","Complaint","182670","2020-07-29T00:00:00.000","200","243",,"40.842664","-73.888943","6","17","36502","2010049","2029550040","East Tremont"
"1254507","311581","3","BROOKLYN","575","HERKIMER STREET","11213","1700","62","Standing Building","4","False Certification Fee","3","Route for Inspection","1185979","2020-07-27T00:00:00.000","100","236",,"40.678799","-73.934023","3","36","271","3047981","3017000062","Crown Heights North"
"1254508","381509","3","BROOKLYN","150","TOMPKINS AVENUE","11206","1767","38","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186358","2020-07-29T00:00:00.000","200","236",,"40.694047","-73.946052","3","36","261","3049131","3017670038","Bedford"
"1254509","332611","3","BROOKLYN","601","MARCY AVENUE","11206","1759","5","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1186358","2020-07-29T00:00:00.000","200","236",,"40.694383","-73.948998","3","36","25901","3048813","3017590005","Bedford"
"1254510","65211","2","BRONX","771","EAST 169 STREET","10456","2961","13","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1185964","2020-07-27T00:00:00.000","200","236",,"40.830726","-73.899609","3","17","151","2010167","2029610013","Morrisania-Melrose"
"1254511","129082","3","BROOKLYN","4501","4 AVENUE","11220","747","9","Standing Building","8","INSPECTION FEE","2","Complaint","182596","2020-07-29T00:00:00.000","200","243",,"40.649179","-74.009744","7","38","80","3011533","3007470009","Sunset Park West"
"1254338","50369","2","BRONX","1133","BOSTON ROAD","10456","2613","26","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1183474","2020-07-15T00:00:00.000","200","236",,"40.827911","-73.904195","3","16","185","2004268","2026130026","Morrisania-Melrose"
"1254341","378236","3","BROOKLYN","2265","STRAUSS STREET","11212","3609","25","Standing Building","8","INSPECTION FEE","2","Complaint","181790","2020-07-19T00:00:00.000","200","243",,"40.658230","-73.913618","16","42","896","3082454","3036090025","Brownsville"
"1254342","395863","3","BROOKLYN","564","WILLIAMS AVENUE","11207","3835","37","Standing Building","8","INSPECTION FEE","2","Complaint","181794","2020-07-19T00:00:00.000","200","243",,"40.661922","-73.897188","5","42","1130","3085407","3038350037","East New York (Pennsylvania Ave)"
"1254343","324031","3","BROOKLYN","1087","LENOX ROAD","11212","4650","52","Standing Building","8","INSPECTION FEE","2","Complaint","181820","2020-07-19T00:00:00.000","200","243",,"40.658490","-73.919842","17","41","886","3101228","3046500052","Rugby-Remsen Village"
"1254344","43682","1","MANHATTAN","407","WEST 205 STREET","10034","2202","31","Standing Building","8","INSPECTION FEE","2","Complaint","181824","2020-07-19T00:00:00.000","200","243",,"40.862552","-73.918367","12","10","299","1064506","1022020031","Marble Hill-Inwood"
"1254345","327552","3","BROOKLYN","852","LINDEN BOULEVARD","11203","4680","4","Standing Building","8","INSPECTION FEE","2","Complaint","181840","2020-07-19T00:00:00.000","200","243",,"40.654059","-73.926364","17","41","866","3102278","3046800004","Rugby-Remsen Village"
"1256525","23437","1","MANHATTAN","161","LENOX AVENUE","10026","1903","29","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13835526","2020-11-18T00:00:00.000","200","240",,"40.803429","-73.948669","10","9","220","1057492","1019030029","Central Harlem South"
"1086228","73453","2","BRONX","738","EAST 243 STREET","10470","5115","47","Standing Building","8","INSPECTION FEE","2","Complaint","170071","2020-02-17T00:00:00.000","200","243",,"40.906152","-73.848258","12","11","442","2071921","2051150047","Woodlawn-Wakefield"
"1086229","41291","1","MANHATTAN","142","WEST 139 STREET","10030","2007","59","Standing Building","8","INSPECTION FEE","2","Complaint","170072","2020-02-17T00:00:00.000","200","243",,"40.817591","-73.941248","10","9","230","1060050","1020070059","Central Harlem North-Polo Grounds"
"1086230","129641","3","BROOKLYN","8300","4 AVENUE","11209","6017","38","Standing Building","8","INSPECTION FEE","2","Complaint","170073","2020-02-17T00:00:00.000","200","243",,"40.624921","-74.027490","10","43","62","3152435","3060170038","Bay Ridge"
"1086231","129641","3","BROOKLYN","8300","4 AVENUE","11209","6017","38","Standing Building","8","INSPECTION FEE","2","Complaint","170074","2020-02-17T00:00:00.000","200","243",,"40.624921","-74.027490","10","43","62","3152435","3060170038","Bay Ridge"
"1086232","218218","3","BROOKLYN","934","CARROLL STREET","11225","1189","24","Standing Building","8","INSPECTION FEE","2","Complaint","170075","2020-02-17T00:00:00.000","200","243",,"40.668348","-73.960521","9","35","213","3029714","3011890024","Crown Heights South"
"1086233","190930","3","BROOKLYN","8602","AVENUE L","11236","8065","7501","Standing Building","8","INSPECTION FEE","2","Complaint","170076","2020-02-17T00:00:00.000","200","243",,"40.633488","-73.903303","18","46","1006","3341494","3080657501","Canarsie"
"1086234","196320","3","BROOKLYN","2113","AVENUE V","11229","7354","36","Standing Building","8","INSPECTION FEE","2","Complaint","170077","2020-02-17T00:00:00.000","200","243",,"40.597410","-73.949756","15","48","578","3199860","3073540036","Madison"
"1256526","40187","1","MANHATTAN","408","WEST 130 STREET","10027","1969","50","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13835475","2020-11-18T00:00:00.000","200","240",,"40.814442","-73.951493","9","9","21303","1059615","1019690050","Manhattanville"
"1256527","49426","2","BRONX","2113","BELMONT AVENUE","10457","3081","17","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13902655","2020-11-18T00:00:00.000","200","240",,"40.848999","-73.889558","6","15","373","2012357","2030810017","East Tremont"
"1256528","64566","2","BRONX","225","EAST 163 STREET","10451","2446","1","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13902989","2020-11-18T00:00:00.000","200","240",,"40.827761","-73.919107","4","16","18302","2002475","2024460001","East Concourse-Concourse Village"
"1255761","427305","4","QUEENS","61-05","39 AVENUE","11377","1216","7502","Standing Building","8","INSPECTION FEE","2","Complaint","190755","2020-10-08T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.747149","-73.902481","2","26","261","4027810","4012167502","Woodside"
"1255762","921160","2","BRONX","51","WESTCHESTER SQUARE","10461","4073","1","Standing Building","8","INSPECTION FEE","2","Complaint","190756","2020-10-08T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.841752","-73.843642","10","13","200","2093113","2040730001","Van Nest-Morris Park-Westchester Square"
"1086224","41577","1","MANHATTAN","602","WEST 141 STREET","10031","2088","38","Standing Building","8","INSPECTION FEE","2","Complaint","170027","2020-02-17T00:00:00.000","200","243",,"40.824058","-73.952729","9","7","225","1062322","1020880038","Hamilton Heights"
"1086225","87532","2","BRONX","3511","HULL AVENUE","10467","3356","104","Standing Building","8","INSPECTION FEE","2","Complaint","170053","2020-02-17T00:00:00.000","200","243",,"40.879142","-73.873401","7","11","431","2018641","2033560104","Norwood"
"1086226","111950","2","BRONX","1210","STRATFORD AVENUE","10472","3777","10","Standing Building","8","INSPECTION FEE","2","Complaint","170069","2020-02-17T00:00:00.000","200","243",,"40.829770","-73.875620","9","18","62","2025355","2037770010","West Farms-Bronx River"
"1086227","358444","3","BROOKLYN","763","PUTNAM AVENUE","11221","1646","56","Standing Building","8","INSPECTION FEE","2","Complaint","170070","2020-02-17T00:00:00.000","200","243",,"40.686233","-73.930994","3","36","293","3045225","3016460056","Stuyvesant Heights"
"1255763","242582","3","BROOKLYN","1614","EAST 12 STREET","11229","6774","12","Standing Building","8","INSPECTION FEE","2","Complaint","190757","2020-10-08T00:00:00.000","200","243","2020-10-20T00:00:00.000","40.609588","-73.961287","15","48","554","3182290","3067740012","Homecrest"
"1256529","73821","2","BRONX","316","EAST MOSHOLU PARKWAY SOUTH","10458","3299","21","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13903040","2020-11-18T00:00:00.000","200","240",,"40.871359","-73.882268","7","11","415","2016981","2032990021","Bedford Park-Fordham North"
"1256530","86493","2","BRONX","905","HOME STREET","10459","2974","22","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13902817","2020-11-18T00:00:00.000","200","240",,"40.828375","-73.894160","3","17","125","2010463","2029740022","Morrisania-Melrose"
"1256531","118846","2","BRONX","2316","WALLACE AVENUE","10467","4352","10","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13903133","2020-11-18T00:00:00.000","200","240",,"40.860053","-73.864610","11","13","328","2050093","2043520010","Bronxdale"
"1256532","292837","3","BROOKLYN","611","FLATBUSH AVENUE","11225","5037","6","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13900421","2020-11-18T00:00:00.000","200","240",,"40.658360","-73.960466","9","40","79801","3115284","3050370006","Prospect Lefferts Gardens-Wingate"
"1256533","324186","3","BROOKLYN","55","LENOX ROAD","11226","5064","92","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13903216","2020-11-18T00:00:00.000","200","240",,"40.653693","-73.957693","14","40","79602","3116213","3050640092","Prospect Lefferts Gardens-Wingate"
"1255538","378273","3","BROOKLYN","2327","STRAUSS STREET","11212","3620","24","Standing Building","8","INSPECTION FEE","2","Complaint","189170","2020-09-27T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.656890","-73.913281","16","42","896","3082689","3036200024","Brownsville"
"1255550","20563","1","MANHATTAN","14","EAST 125 STREET","10035","1749","64","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199652","2020-09-23T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.806171","-73.941703","11","9","198","1054016","1017490064","East Harlem North"
"1255551","5873","1","MANHATTAN","495","WEST 186 STREET","10033","2149","93","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199652","2020-09-23T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.851105","-73.928444","12","10","267","1063584","1021490093","Washington Heights North"
"1255552","49216","2","BRONX","673","BECK STREET","10455","2685","64","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199652","2020-09-23T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.814808","-73.901132","2","17","83","2005119","2026850064","Longwood"
"1255553","50369","2","BRONX","1133","BOSTON ROAD","10456","2613","26","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1198171","2020-09-22T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.827911","-73.904195","3","16","185","2004268","2026130026","Morrisania-Melrose"
"1255554","40758","1","MANHATTAN","502","WEST 135 STREET","10031","1988","37","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1199976","2020-09-25T00:00:00.000","200","236","2020-10-06T00:00:00.000","40.819123","-73.952660","9","7","22301","1059769","1019880037","Manhattanville"
"1255556","43345","1","MANHATTAN","509","WEST 179 STREET","10033","2152","56","Standing Building","8","INSPECTION FEE","2","Complaint","189411","2020-09-28T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.847045","-73.932403","12","10","261","1063609","1021520056","Washington Heights South"
"1255557","21518","1","MANHATTAN","2","ELLWOOD STREET","10040","2171","42","Standing Building","8","INSPECTION FEE","2","Complaint","189426","2020-09-28T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.859089","-73.927688","12","10","283","1064129","1021710042","Washington Heights North"
"1255558","940094","3","BROOKLYN","105","TROUTMAN STREET","11206","3172","50","Standing Building","8","INSPECTION FEE","2","Complaint","189443","2020-09-28T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.699361","-73.929960","4","34","425","3405216","3031720050","Bushwick South"
"1255559","358118","3","BROOKLYN","385A","PUTNAM AVENUE","11216","1824","65","Standing Building","8","INSPECTION FEE","2","Complaint","189450","2020-09-28T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.684528","-73.945797","3","36","267","3051703","3018240065","Bedford"
"1255560","388518","3","BROOKLYN","1035","WASHINGTON AVENUE","11225","1192","85","Standing Building","8","INSPECTION FEE","2","Complaint","189472","2020-09-28T00:00:00.000","200","243","2020-10-06T00:00:00.000","40.664292","-73.961143","9","35","213","3029731","3011920085","Crown Heights South"
"1256534","388518","3","BROOKLYN","1035","WASHINGTON AVENUE","11225","1192","85","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13903122","2020-11-18T00:00:00.000","200","240",,"40.664292","-73.961143","9","35","213","3029731","3011920085","Crown Heights South"
"1256535","680766","4","QUEENS","23-23","MOTT AVENUE","11691","15716","41","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13901321","2020-11-18T00:00:00.000","200","240",,"40.606262","-73.759992","14","31","100802","4300332","4157160041","Far Rockaway-Bayswater"
"1256536","782786","5","STATEN ISLAND","76","SLATER BOULEVARD","10305","3660","9","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13900878","2020-11-18T00:00:00.000","200","240",,"40.582296","-74.092890","2","50","11201","5053124","5036600009","Old Town-Dongan Hills-South Beach"
"1256537","465247","4","QUEENS","60-91","70 AVENUE","11385","3536","31","Standing Building","1","Initial Re-inspection Fee","51","PROJECT BLDG","69511","2020-11-17T00:00:00.000","1500","236",,"40.702458","-73.895701","5","30","583","4085254","4035360031","Ridgewood"
"1256538","212440","3","BROOKLYN","3039","BRIGHTON 4 STREET","11235","8674","86","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212318","2020-11-17T00:00:00.000","200","236",,"40.578221","-73.963638","13","48","362","3244850","3086740086","Brighton Beach"
"1256539","111945","2","BRONX","1149","STRATFORD AVENUE","10472","3743","63","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212415","2020-11-17T00:00:00.000","200","236",,"40.827966","-73.875222","9","18","48","2023994","2037430063","Soundview-Bruckner"
"1256541","377800","3","BROOKLYN","2","STODDARD PLACE","11225","1304","24","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212319","2020-11-17T00:00:00.000","200","236",,"40.665478","-73.955938","9","35","323","3034361","3013040024","Crown Heights South"
"1256542","22511","1","MANHATTAN","115","HAMILTON PLACE","10031","2074","30","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212278","2020-11-17T00:00:00.000","200","236",,"40.823724","-73.949484","9","7","229","1061859","1020740030","Hamilton Heights"
"1256543","58374","2","BRONX","540","CONCORD AVENUE","10455","2580","18","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212324","2020-11-17T00:00:00.000","200","236",,"40.812821","-73.908226","1","8","35","2003945","2025800018","Mott Haven-Port Morris"
"1256544","77323","2","BRONX","1036","FAILE STREET","10459","2748","7501","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212324","2020-11-17T00:00:00.000","200","236",,"40.824204","-73.889559","2","17","119","2006096","2027487501","Hunts Point"
"1256545","61736","2","BRONX","4210","DIGNEY AVENUE","10466","5006","69","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212324","2020-11-17T00:00:00.000","200","236",,"40.893792","-73.851628","12","12","430","2068520","2050060069","Woodlawn-Wakefield"
"1256546","87320","2","BRONX","2334","HUGHES AVENUE","10458","3074","4","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212324","2020-11-17T00:00:00.000","200","236",,"40.853919","-73.887930","6","15","391","2012150","2030740004","Belmont"
"1256547","351510","3","BROOKLYN","1350","PARK PLACE","11213","1372","20","Standing Building","3","AEP Complaint Inspection Fee","3","Route for Inspection","1212328","2020-11-17T00:00:00.000","200","236",,"40.672452","-73.932526","8","36","345","3036487","3013720020","Crown Heights North"
"1256555","362422","3","BROOKLYN","266","ROCHESTER AVENUE","11213","1391","37","Standing Building","8","INSPECTION FEE","2","Complaint","195307","2020-11-18T00:00:00.000","200","243",,"40.669480","-73.928282","8","41","349","3037369","3013910037","Crown Heights North"
"1086016","46165","2","BRONX","2078","ARTHUR AVENUE","10457","3069","67","Standing Building","6","Hot Water Inspection Fee","7","VIOLATION","13589005","2020-02-06T00:00:00.000","200","240",,"40.848892","-73.891879","6","15","373","2012008","2030690067","East Tremont"
