"date","project_id","title","borough","level_of_review","agency","certificate_number","public_private","action","project_type"
"2022-04-11T00:00:00.000","22705","Reconstruction of Police Officer Jeff B. Herman Ballfield, McDonald Playground, McDonald Avenue, Avenue S, East 1st Street, and Avenue T, Brooklyn","Brooklyn","Preliminary","DPR","28077","Public","Calendared for Consent","Landscape architecture"
"2022-04-11T00:00:00.000","22701","Installation of pipe bollards, Shore Parkway at 24th Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOT","28076","Public","Calendared for Consent","Street furniture"
"2022-04-11T00:00:00.000","22700","Construction of planted areas and an entry canopy, 109-117 East 79th Street, Manhattan","Manhattan","Preliminary and Final","DOT","28075","Public and Private","Calendared for Consent","Landscape architecture"
"2022-04-11T00:00:00.000","22699","Installation of signage, P.S. 272K (The Curtis Estabrook School), 101-24 Seaview Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","28073","Public","Calendared for Consent","Signage"
"2022-04-11T00:00:00.000","22698","Installation of signage, P.S. 250K (George H. Lindsay - The Williamsburg Magnet School for Communications and Multimedia Arts), 108 Montrose Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","28072","Public","Calendared for Consent","Signage"
"2022-04-11T00:00:00.000","22697","Installation of signage, P.S. 099Q (The Kew Gardens School), 82-37 Kew Gardens Road, Kew Gardens, Queens","Queens","Preliminary and Final","DOE","28071","Public","Calendared for Consent","Signage"
"2022-04-11T00:00:00.000","22696","Installation of signage, I.S. 201K (The Madeleine Brennan School), 8010 12th Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","28070","Public","Calendared for Consent","Signage"
"2022-04-11T00:00:00.000","22695","Stabilization of the West Branch Auxiliary Dam, West Branch Reservoir, US Route 6 and Drewville Road, Town of Carmel, Putnam County","Upstate","Final","DEP","28069","Public","Calendared for Consent","Landscape architecture"
"2022-04-11T00:00:00.000","22694","Installation of lightning protection, Cross River Dam, Croton Aqueduct System, Maple Avenue and Reservoir Road, Katonah, Westchester County","Upstate","Preliminary and Final","DEP","28067","Public","Calendared for Consent","Building systems & Modifications"
"2022-04-11T00:00:00.000","22690","Installation of rooftop mechanical equipment, Van Nest Branch Library, 2147 Barnes Avenue, Bronx","Bronx","Preliminary and Final","DDC","28066","Public","Calendared for Consent","Building systems & Modifications"
"2022-04-11T00:00:00.000","22689","Installation of Flexus by Grimanesa Amorós, Harper Street Yard, 30-01 Harper Street, Corona, Queens","Queens","Preliminary","DCLA%/DDC/DOT","28065","Public","Calendared for Consent","Artwork"
"2022-04-11T00:00:00.000","22645","Removal of Upright (1992) by Kit-Yin Snyder, Manhattan Detention Complex, White Street between Baxter Street and Centre Street, 125 White Street, Manhattan","Manhattan","Preliminary","DCLA%/DDC/DOC","28094","Public","Calendared for Public Hearing","Artwork"
"2022-04-11T00:00:00.000","22644","Removal of Immigration on the Lower East Side of New York (1989) by Richard Haas, Manhattan Detention Complex, 125 White Street, Baxter Street façade, Manhattan","Manhattan","Preliminary","DCLA%/DDC/DOC","28093","Public","Calendared for Public Hearing","Artwork"
"2022-04-11T00:00:00.000","22641","Construction of a mixed-use development, including a hotel tower and residential tower, 495 11th Avenue, 11th Avenue between 39th Street and 40th Street, Manhattan","Manhattan","Final","EDC","28089","Public and Private","Calendared for Consent","Architecture"
"2022-04-11T00:00:00.000","22602","Installation of an interim sally port and bail payment center, Manhattan Detention Complex, 100 Centre Street, Manhattan","Manhattan","Preliminary and Final","DDC/DOC","28095","Public","Calendared for Public Hearing","Architecture"
"2022-04-11T00:00:00.000","22496","Temporary installation of Fearless Girl by Kristen Visbal, Broad Street between Wall Street and Exchange Place, Manhattan","Manhattan","Preliminary and Final","DOT","28096","Public and Private","Calendared for Public Hearing","Artwork"
"2022-04-11T00:00:00.000","22395","Construction of a fence and planted areas, Palace Hall, 770 McDonald Avenue, between Ditmas Avenue and Avenue F, Brooklyn","Brooklyn","Preliminary and Final","DOT","28074","Public and Private","Calendared for Consent","Landscape architecture"
"2022-04-11T00:00:00.000","22105","Construction of Buildings 2A and 2B and a central plaza as Phase II of the construction of four mixed-use residential towers, a light manufacturing facility, a central plaza open space, and adjacent site work (The Peninsula), Tiffany Street, Spofford Avenue, and Manida Street, Bronx","Bronx","Final","EDC","28090","Public and Private","Calendared for Consent","Architecture"
"2022-04-11T00:00:00.000","21976","Reconstruction of a portion of the bulkhead and adjacent site work, Tallman Island Wastewater Resource Recovery Facility, 127th Street and Powell's Cove Boulevard, College Point, Queens","Queens","Preliminary and Final","DEP","28068","Public","Calendared for Consent","Landscape architecture"
"2022-03-14T00:00:00.000","22638","Construction of a temporary exhibit (Budgie Feeding Experience), Bronx Zoo, 2300 Southern Boulevard, Bronx","Bronx","Preliminary and Final","DCLA/DPR","28045","Public and Private","Calendared for Consent","Architecture"
"2022-03-14T00:00:00.000","22635","Construction of a maintenance building and comfort station, Michaelis-Bayswater Park, Bay 32nd Street, Beach Channel Drive, Beach 35th Street, and Norton Avenue, Far Rockaway, Queens","Queens","Final","DPR","28060","Public","Calendared for Consent","Architecture"
"2022-03-14T00:00:00.000","22671","Installation of an interim south façade, Queens County Criminal Courthouse District Attorney Wing, 125-01 Queens Boulevard, Kew Gardens, Queens","Queens","Preliminary and Final","DDC","28046","Public","Calendared for Consent","Building systems & Modifications"
"2022-03-14T00:00:00.000","22669","Installation of security bollards, 50 Hudson Yards, West 34th Street, 10th Avenue, West 33rd Street, and Hudson Boulevard East, Manhattan","Manhattan","Preliminary and Final","DOT","28056","Public","Calendared for Consent","Street furniture"
"2022-03-14T00:00:00.000","22666","Installation of signage, P.S. 148Q The (Ruby G. Allen School), 89-02 32nd Avenue, East Elmhurst, Queens","Queens","Preliminary and Final","DOE","28052","Public","Calendared for Consent","Signage"
"2022-03-14T00:00:00.000","22665","Installation of signage, P.S. 346K (Abe Stark Elementary School), 1400 Pennsylvania Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","28054","Public","Calendared for Consent","Signage"
"2022-03-14T00:00:00.000","22664","Installation of signage, P.S. 81K (Thaddeus Stevens Elementary School), 990 Dekalb Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","28055","Public","Calendared for Consent","Signage"
"2022-03-14T00:00:00.000","22663","Installation of signage, P.S. 159K (Isaac Pitkin School), 2781 Pitkin Avenue, Brooklyn","Brooklyn","Preliminary and Final","DOE","28053","Public","Calendared for Consent","Signage"
"2022-03-14T00:00:00.000","22661","Installation of an interim fire protection RPZ enclosure, Bush Terminal Industrial Campus (Made in NY), between 41st Street, 1st Avenue, and 44th Street, and the waterfront, Brooklyn","Brooklyn","Preliminary and Final","EDC","28063","Public","Calendared for Consent","Landscape architecture"
"2022-03-14T00:00:00.000","22660","Rehabilitation of freight rail tracks, Hunts Point Terminal Produce Market, Row D, 410 Halleck Street, Bronx","Bronx","Preliminary and Final","EDC","28062","Public","Calendared for Consent","Landscape architecture"
"2022-03-14T00:00:00.000","22659","Construction of a dog run, Riverside Park, Riverside Drive at West 142nd Street, Manhattan","Manhattan","Final","DPR","28059","Public","Calendared for Consent","Landscape architecture"
"2022-03-14T00:00:00.000","22657","Design of prototypical porous concrete green infrastructure panels for installation citywide","Citywide","Preliminary and Final","DEP/DDC/DOT","28050","Public","Calendared for Consent","Landscape architecture"
"2022-03-14T00:00:00.000","22655","Construction a bluebelt as a part of the South Shore Coastal Resiliency Plan, South Beach, Father Capodanno Boulevard between Quintard Street and Sand Lane, Staten Island","Staten Island","Preliminary and Final","DEP/DPR","28051","Public","Calendared for Consent","Landscape architecture"
"2022-03-14T00:00:00.000","22654","Reconstruction of Ruppert Park, East 90th Street, Second Avenue, and East 91st Street, Manhattan","Manhattan","Preliminary","DPR","28057","Public","Calendared for Consent","Landscape architecture"
"2022-03-14T00:00:00.000","22634","Construction of a prototypical comfort station, Michaelis-Bayswater Park, Bay 32nd Street, Beach Channel Drive, Beach 35th Street, and Norton Avenue, Far Rockaway, Queens","Queens","Final","DPR","28061","Public","Calendared for Consent","Architecture"
"2022-03-14T00:00:00.000","22652","Installation of an access control system, main entry guard booth, Tallman Island Wastewater Resource Recovery Facility, 127-01 Powell’s Cove Boulevard, Queens","Queens","Preliminary and Final","DEP","28049","Public","Calendared for Consent","Building systems & Modifications"
"2022-03-14T00:00:00.000","22651","Rehabilitation of the façade, Building 77, 141 Flushing Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary and Final","BNYDC","28043","Public and Private","Calendared for Consent","Building systems & Modifications"
"2022-03-14T00:00:00.000","22650","Reconstruction of Building 74, Chauncey Avenue between 4th Street and 5th Street, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","Preliminary","BNYDC","28042","Private","Calendared for Consent","Architecture"
"2022-03-14T00:00:00.000","22648","Installation of rooftop mechanical equipment, Seaside Library, 116-15 Rockaway Beach Boulevard, Belle Harbor, Queens","Queens","Preliminary and Final","DDC","28047","Public","Calendared for Consent","Building systems & Modifications"
"2022-03-14T00:00:00.000","22643","Conservation of Dante Alighieri (1921) by Ettore Ximenes, Dante Park, Columbus Avenue, Broadway, and West 63rd Street, Manhattan","Manhattan","Final","DPR","28058","Public","Calendared for Consent","Artwork"
"2022-03-14T00:00:00.000","22642","Reconstruction of the 154th Street Pump Station, Powell’s Cove Boulevard between 154th Street and 154th Place, Whitestone, Queens","Queens","Preliminary","DEP","28048","Public","Calendared for Consent","Architecture"
"2022-03-14T00:00:00.000","22568","Installation of Waves by Andrea Belag, Engine Company 268/Ladder Company 137, 116-11 Beach Channel Drive, Rockaway Park, Queens","Queens","Conceptual","DCLA%/DDC","28044","Public","Calendared for Consent","Artwork"
"2022-02-14T00:00:00.000","22325","Removal and temporary storage of Enlightenment and Arms of the City of New York (1940) by Rene Paul Chambellan, Manhattan Detention Complex, 125 White Street, White Street between Baxter Street and Centre Street, Manhattan","Manhattan","Preliminary","DDC","28037","Public","Calendared for Public Hearing","Artwork"
"2022-02-14T00:00:00.000","22631","Installation of an interim sallyport, bail payment center, and adjacent planted area, Queens Criminal Court, 125-01 Queens Boulevard at 82nd Avenue, Kew Gardens, Queens","Queens","Preliminary and Final","DDC","28004","Public","Calendared for Consent","Architecture"
"2022-02-14T00:00:00.000","22630","Reconstruction of a streetscape and shoreline, West 207th Street and Exterior Street, Manhattan","Manhattan","Final","EDC/DPR/DOT","28031","Public","Calendared for Consent","Landscape architecture"
"2022-02-14T00:00:00.000","22629","Installation of rooftop mechanical units, Robert N. Davoren Center, Building 3, 11-11 Hazen Street, Rikers Island, Bronx","Bronx","Preliminary and Final","DDC","28009","Public","Calendared for Consent",
"2022-02-14T00:00:00.000","22628","Installation of a fire alarm system, including rooftop equipment, Bellevue Men's Shelter, 400 East 30th Street, Manhattan","Manhattan","Preliminary and Final","DDC","28007","Public","Calendared for Consent","Building systems & Modifications"
"2022-02-14T00:00:00.000","22627","Installation of mechanical equipment and downspouts, North Infirmary Command, Dorm 4, 15-00 Hazen Street, Rikers Island, Bronx","Bronx","Preliminary and Final","DDC","28008","Public","Calendared for Consent",
"2022-02-14T00:00:00.000","22626","Construction of a bulkhead and addition (Foodirect), Hunts Point Distribution Center, Building B, 355 Food Center Drive, Bronx","Bronx","Preliminary","EDC","28028","Private","Calendared for Consent","Building systems & Modifications"
"2022-02-14T00:00:00.000","22625","Reconstruction of a playground and the Billy Lake Courts, Owl’s Head Park, Colonial Road between Senator Street and Wakeman Place, Brooklyn","Brooklyn","Final","DPR","28022","Public","Calendared for Consent","Landscape architecture"
