"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","procurementadjustedcompletion","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough"
"2814","846 P-3ROOF9A","Manhattan Roofing Systems Reconstruction (MG-709M)","This project will reconstruct roofs at various facilities in Manhattan.","completed","100.0","100.0","100.0","2008-09-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2009-12-01T00:00:00.000","2010-01-01T00:00:00.000","2013-01-01T00:00:00.000","2015-08-01T00:00:00.000","2015-08-01T00:00:00.000","$3,268,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","City CouncilMayoral","West 117 Street & Morningside Avenue","M056","40.806804","-73.957851","Manhattan"
"2814","846 P-3ROOF9A","Manhattan Roofing Systems Reconstruction (MG-709M)","This project will reconstruct roofs at various facilities in Manhattan.","completed","100.0","100.0","100.0","2008-09-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2009-12-01T00:00:00.000","2010-01-01T00:00:00.000","2013-01-01T00:00:00.000","2015-08-01T00:00:00.000","2015-08-01T00:00:00.000","$3,268,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","City CouncilMayoral","1st Avenue to FDR Drive, East 111 to East 114 Streets","M047","40.793645","-73.936764","Manhattan"
"2814","846 P-3ROOF9A","Manhattan Roofing Systems Reconstruction (MG-709M)","This project will reconstruct roofs at various facilities in Manhattan.","completed","100.0","100.0","100.0","2008-09-01T00:00:00.000",,,"2009-03-01T00:00:00.000","2009-03-01T00:00:00.000","2009-12-01T00:00:00.000",,"2009-12-01T00:00:00.000","2010-01-01T00:00:00.000","2013-01-01T00:00:00.000","2015-08-01T00:00:00.000","2015-08-01T00:00:00.000","$3,268,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","City CouncilMayoral","West 156 Street & St. Nicholas Avenue","M234","40.831673","-73.941749","Manhattan"
"1317111","846 P-303ASRC","Alfred E. Smith Recreation Center Fitness Room Reconstruction","This project will reconstruct the fitness room in Alfred E. Smith Recreation Center.","construction","100.0","100.0","0.0","2022-01-01T00:00:00.000","2022-09-01T00:00:00.000",,"2022-01-01T00:00:00.000","2022-01-01T00:00:00.000","2022-06-01T00:00:00.000",,"2022-06-01T00:00:00.000",,,,,"$571,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral",,"M194","40.710378","-73.997636","Manhattan"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","80 Catherine Street","M194","40.710362","-73.997852","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Astoria Park South, 21 Street, Hoyt Avenue, Ditmars Boulevard, East River","Q004","40.779262","-73.922461","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","5th Avenue - Central Park West, 59-110 Streets","M010","40.796489","-73.954551","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Fulton Avenue, Crotona Park North, South, East","X010","40.839463","-73.897933","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Grand Central Parkway, Van Wyck Expressway","Q099","40.751776","-73.837508","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Myrtle Avenue, Union Turnpike, Park Lane South","Q015","40.700888","-73.858331","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","128 Pitt Street","M033","40.719554","-73.981065","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","West 134 Street, Lenox Terrace Place","M131","40.812734","-73.939297","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Paul Ave. - Goulden Ave. bet Bedford Par","X136","40.876077","-73.892065","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","West 155th & Dyckman Streets, Edgecombe & Amsterdam Avenues","M037","40.842289","-73.932573","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","85 Bradhurst Avenue","M014","40.824411","-73.942391","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Marcy Av & Kosciuszko St, Dekalb & Nostrand","B351","40.691196","-73.949263","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Queens Boulevard between 62 Avenue & 62 Road","Q401","40.73189","-73.865466","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Murray Hulbert Avenue between Victory Boulevard and Hannah Street","R043","40.63738","-74.074708","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Jerome Avenue, McClellan Street, River Avenue, East 164 Street","X034","40.831638","-73.9247","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Prospect Park West, Flatbush, Parkside, Ocean Avenues","B073","40.661616","-73.972619","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Otsego, Bay, Hicks, Lorraine, Court, Halleck Streets","B126","40.672703","-74.003881","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Jerome Ave., E. 193 St., Creston Ave., E","X044","40.864622","-73.89914","Manhattan, Queens, BronxBrooklyn, Staten Island"
"10223","846 P-3CPIAAP","Anibal Aviles Playground Reconstruction","This project will reconstruct Anibal Aviles Playground.","design","5.0","0.0","0.0","2022-04-01T00:00:00.000","2023-04-01T00:00:00.000",,,,,,,,,,,"Between $5 million and $10 million","Steve Simon","2022-08-17T00:00:00.000","Mayoral","West 108th Street between Columbus Avenue and Amsterdam Avenue","M200A","40.658947","-73.879647","Manhattan"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","41 Street, 44 Street, between 5 Avenue and 7 Avenue","B087","40.648105","-74.00383","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","1st Avenue to FDR Drive, East 111 to East 114 Streets","M047","40.793557","-73.93659","Manhattan, Queens, BronxBrooklyn, Staten Island"
"5053","846 P-6POL11A","Citywide Electrical Systems Reconstruction (CNYG-1611MA)","This project will reconstruct deteriorated electrical systems at parks and recreation pool facilities citywide.","completed","100.0","100.0","100.0","2008-10-01T00:00:00.000",,,"2011-12-01T00:00:00.000","2011-12-01T00:00:00.000","2012-09-01T00:00:00.000",,"2012-10-01T00:00:00.000","2013-01-01T00:00:00.000","2014-01-01T00:00:00.000","2017-07-01T00:00:00.000","2017-07-01T00:00:00.000","$2,753,000","Cristin Leoutsakos","2022-08-17T00:00:00.000","Mayoral","Carmine Street and Clarkson Street, 7 Avenue","M103","40.72958","-74.005481","Manhattan, Queens, BronxBrooklyn, Staten Island"
"3649","846 P-501BRE1","Alice Austen Park McFarlane-Bredt House Reconstruction","This project will reconstruct clapboard siding and structural portions of the McFarlane-Bredt House located in Alice Austen Park.","completed","100.0","100.0","100.0","2010-04-01T00:00:00.000",,,"2012-01-01T00:00:00.000","2012-01-01T00:00:00.000","2012-10-01T00:00:00.000",,"2013-01-01T00:00:00.000","2013-03-01T00:00:00.000","2014-03-01T00:00:00.000","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000","$547,000","Joseph Homsey","2022-08-17T00:00:00.000","City Council, State",,"R117","40.615102","-74.062998","Staten Island"
"1021111","846 SANDY5-25","Alice Austen Park Buono Beach Paths and Rails Reconstruction","This project will reconstruct  timber barrier rail and paths damaged from Hurricane Sandy and install new curbs at Buono Beach in Alice Austen Park.","completed","100.0","100.0","100.0","2014-09-01T00:00:00.000","2015-03-01T00:00:00.000",,"2015-02-01T00:00:00.000","2015-07-01T00:00:00.000","2015-12-01T00:00:00.000",,"2015-07-01T00:00:00.000","2016-04-01T00:00:00.000","2016-07-01T00:00:00.000",,"2016-07-01T00:00:00.000","$130,000","Joseph Homsey","2022-08-17T00:00:00.000","Mayoral, Federal",,"R117","40.615006","-74.062938","Staten Island"
