"meeting_date","project_id","title","borough","lead_agency","secondary_agency","public_private","project_type","construction_type","result","review_cycles","previous_year_submission"
"2021-11-15T00:00:00.000","21551","Installation of Möbiusky by Eduardo Coimbra, Bronx Animal Care Center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","DCLA%","DDC/DOHMH","Public","Artwork","Installation of specific elements","Approved w/ conditions","1",
"2021-11-15T00:00:00.000","22518","Construction of an entry vestibule, Astoria Branch Library, 14-01 Astoria Boulevard, Astoria, Queens","Queens","DDC","QL","Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22515","Installation of a generator, Engine Company 260, 11-15 37th Avenue, Long Island City, Queens","Queens","FDNY",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","22502","Installation of louvers (Suite 504), Building 303 (formerly Building 399), Sands Street between Navy Street, Third Street, and Chauncey Avenue, Brooklyn Navy Yard Industrial Park, Brooklyn","Brooklyn","BNYDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","22505","Installation of rooftop equipment and chemical addition equipment, Main Building, Oakwood Beach Wastewater Resource Recovery Facility, 751 Mill Road, Staten Island","Staten Island","DEP",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","22520","Construction of a comfort station, Lower Concourse Park, East 144th Street, East 146th Street, and the Harlem River, Bronx","Bronx","EDC","DPR","Public","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22514","Installation of a rooftop fan and vents, Arthur Avenue Retail Market, 2344 Arthur Avenue, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-11-15T00:00:00.000","NULL","Installation of sub-grade fuel storage tanks, including manholes and access hatches, EMS Battalion 22, 460 Brielle Avenue, Staten Island","Staten Island","DDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22517","Reconstruction of a planted seating area, High Line Park (formerly elevated rail line), West 30th Street at 10th Avenue, Manhattan","Manhattan","DPR","FHL","Public","Landscape Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","18200","Construction of an adult fitness area and adjacent site work, Colucci Park, Hutchinson River Parkway between Wilkinson Avenue and East 196th Street, Bronx","Bronx","DPR",,"Public","Landscape Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22484","Installation of K-159 (2010) by Frank Stella, New York Aquarium, 603 Surf Avenue at West 8th Street, Brooklyn","Brooklyn","DCLA","DPR","Public and Private","Artwork","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","20662","Construction of the Edenwald YMCA facility and adjacent site work, Christopher School Facility, 1250 East 229th Street at Schieffelin Place, Bronx","Bronx","EDC",,"Public and Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","NULL","Reconstruction of fuel tank access hatches, Engine Company 39, 157 East 67th Street, Manhattan","Manhattan","DDC","FDNY","Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","21121","Installation of rooftop mechanical equipment, louvers, and doors, Bellevue Men's Shelter, 400 East 30th Street, Manhattan","Manhattan","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","NULL","Installation of a concrete pedestal and manhole,  DSNY Manhattan 12 Garage, 301 West 215th Street, Manhattan","Manhattan","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","16650","Installation of rooftop equipment, Windsor Terrace Branch Library, Brooklyn Public Library, 160 East 5th Street, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","22487","Construction of the Bronx Animal Care Center, 2050 Bartow Avenue at Co-Op City Boulevard, Bronx","Bronx","DDC","DOHMH","Public and Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22523","Installation of an interim guard booth and sally port, Brooklyn Detention Center, 275 Atlantic Avenue, Brooklyn","Brooklyn","DDC",,"Public","Architecture","Installation of specific elements","Approved w/ conditions","1",
"2021-11-15T00:00:00.000","22445","Construction of a boathouse, 79th Street Boat Basin, Riverside Park and the Hudson River between 80th Street and 73rd Street, Manhattan","Manhattan","EDC","DPR","Public and Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22416","Reconstruction of the Manhattan Detention Complex, 125 White Street, Manhattan","Manhattan","DDC",,"Public","Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22483","Construction of a garage, Bronx Districts 9/10/11, 800-850 Zerega Avenue, Bronx","Bronx","DSNY",,"Public","Architecture","Construction","Approved","1",
"2021-11-15T00:00:00.000","22498","Rehabilitation of masonry façade elements, Heckscher Building, 1230 Fifth Avenue, Manhattan","Manhattan","DCAS",,"Public and Private","Building systems & Modifications","Rehabilitation","Approved","1",
"2021-11-15T00:00:00.000","22516","Installation of an identification plaque, as part of the conservation of the American Merchant Mariners Memorial (1991) by Marisol, The Battery (formerly Battery Park), Manhattan","Manhattan","DPR",,"Public","Artwork","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","22485","Construction of Engine Company 268/Ladder Company 137, 116-11 Beach Channel Drive, Rockaway Park, Queens","Queens","DDC","FDNY","Public","Architecture","Construction","Withdrawn",,
"2021-11-15T00:00:00.000","22521","Installation of interpretive signage, Lower Concourse Park, East 144th Street, East 146th Street and the Harlem River, Bronx","Bronx","EDC","DPR","Public","Signage","Installation of specific elements","Commented",,
"2021-11-15T00:00:00.000","NULL","Installation of sub-grade fuel storage tanks, including manholes and access hatches, Building 6, FDNY Fire Training Academy, Randall’s Island, Manhattan","Staten Island","DDC",,"Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","21533","Construction of an entrance pavilion, elevators, and an observation deck, 1475 Broadway (One Times Square), Manhattan","Manhattan","DOT",,"Private","Architecture","Construction","Commented",,
"2021-11-15T00:00:00.000","22434","Design of prototypical public communications structures (Link5G) for installation citywide","Citywide","DoITT",,"Public and Private","Street furniture","Master plan/Prototype","Commented",,
"2021-11-15T00:00:00.000","22410","Reconstruction of an asphalt plant, including construction of an interim administration building, and adjacent site work, Harper Street Yard, 32-11 Harper Street, Corona, Queens","Queens","DDC","DOT","Public","Architecture","Reconstruction","Commented",,
"2021-11-15T00:00:00.000","22513","Construction of a parking lot and adjacent site work, Cary Leeds Tennis Center, Crotona Avenue between Claremont Parkway and Crotona Park North, Crotona Park, Bronx","Bronx","DPR",,"Public and Private","Landscape Architecture","Construction","Approved","1",
"2021-10-18T00:00:00.000","22481","Reconstruction of the Baptist Church Road Bridge over Hunter Brook, Baptist Church Road between Croton Avenue and Hunterbrook Road, Town of Yorktown, Westchester County","Upstate","DEP",,"Public","Bridge","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","12408","Construction of the West Thames Pedestrian Bridge over Route 9A, Manhattan","Manhattan","EDC","DOT","Public","Bridge","Construction","Commented",,
"2021-10-18T00:00:00.000","22400","Construction of a streetscape and plazas, 126th Street and Roosevelt Avenue, Willets Point, Corona, Queens","Queens","EDC",,"Public and Private","Landscape Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","16469","Construction of a wetland and a parking lot, Old Route 22 at Kaysal Court, Town of North Castle, Westchester County","Upstate","DEP",,"Public","Landscape Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","22464","Conservation of River That Flows Two Ways (2000) by Wopo Holup, The Battery (formerly Battery Park), south of State Street and Battery Place, Manhattan","Manhattan","EDC","DPR","Public","Artwork","Conservation","Commented",,
"2021-10-18T00:00:00.000","22293","Installation of rooftop mechanical units, Midwood Library, 975 East 16th Street, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","NULL","Reconstruction of a fueling station, 44th Police Precinct, 2 East 169th Street, Bronx","Bronx","DDC","NYPD","Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","8058","Construction of a holding pool enclosure, New York Aquarium, Surf Avenue between West Fifth Street and West Eighth Street, Brooklyn","Brooklyn","DCLA","DPR","Public and Private","Building systems & Modifications","Construction","Commented",,
"2021-10-18T00:00:00.000","22366","Rehabilitation of an office building (East 34th Street Heliport Metroport), 499 East 34th Street at the East River, Manhattan","Manhattan","EDC",,"Private","Architecture","Rehabilitation","Commented",,
"2021-10-18T00:00:00.000","20958","Installation of signage, West Thames Pedestrian Bridge over Route 9A, West Street between West Thames Street and Joseph P. Ward Street, Manhattan","Manhattan","EDC","DOT","Public","Signage","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22474","Reconstruction of a portion of Linden Park, adjacent to J.H.S. 166, Van Siclen Avenue and Stanley Avenue, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Approved","1",
"2021-10-18T00:00:00.000","22478","Installation of rooftop mechanical equipment, 77th Precinct Annex, 653 Grand Avenue, Brooklyn","Brooklyn","DDC",,"Public","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","22475","Construction of an open space area for animal statues, Flushing Meadows Corona Park, Corona, Queens","Queens","DPR",,"Public","Landscape Architecture","Construction","Approved","1",
"2021-10-18T00:00:00.000","22477","Installation of metal panels, rooftop mechanical unit, and signage (Target and CVS Pharmacy), 700 Exterior Street, Bronx","Bronx","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","22483","Construction of a garage, Bronx Districts 9/10/11, 800-850 Zerega Avenue, Bronx","Bronx","DSNY",,"Public","Architecture","Construction","Found Incomplete",,
"2021-10-18T00:00:00.000","22466","Installation of a synthetic turf and adjacent site work, Bennett Park, Fort Washington Avenue, West 183rd Street, Pinehurst Avenue, and West 185th Street, Manhattan","Manhattan","DPR",,"Public","Landscape Architecture","Installation of specific elements","Approved","1",
"2021-10-18T00:00:00.000","21540","Installation of rooftop mechanical equipment and signage (Dave & Buster's), 625 Atlantic Avenue, Brooklyn","Brooklyn","EDC",,"Private","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","8344","Construction of Gateway Park and installation of streetscape improvements, Van Wyck service road, 94th Avenue, 95th Avenue, 150th Street, Queens","Queens","EDC",,"Public","Landscape Architecture","Construction","Commented",,
"2021-10-18T00:00:00.000","NULL","Reconstruction of a fueling station, 48th Police Precinct, 450 Cross Bronx Expressway, Bronx","Bronx","DDC","NYPD","Public","Building systems & Modifications","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","22447","Reconstruction of the Passerelle bridge and plaza, Flushing Meadows Corona Park, Roosevelt Avenue and Meridian Road, Corona, Queens","Queens","DPR","DOT","Public","Bridge","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","NULL","Installation of fuel tanks and vent pipes, Brooklyn Repair Yard, 9023 Avenue D, Brooklyn","Brooklyn","DDC","DEP","Public","Building systems & Modifications","Installation of specific elements","Commented",,
"2021-10-18T00:00:00.000","22465","Reconstruction of the Coney Island Boardwalk, between West 24th Street and West 27th Street, Brooklyn","Brooklyn","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
"2021-10-18T00:00:00.000","22486","Reconstruction of a portion of Michaelis-Bayswater Park, Bay 32nd Street, Beach Channel Drive, Beach 35th Street, and Norton Avenue, Far Rockaway, Queens","Queens","DPR",,"Public","Landscape Architecture","Reconstruction","Commented",,
