"job_number","job_type","c_o_issue_date","bin_number","borough","house_number","street_name","block","lot","postcode","pr_dwelling_unit","ex_dwelling_unit","application_status_raw","filing_status_raw","item_number","issue_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"321631702","A1","2019-03-27T00:00:00.000","3016344","Brooklyn","668","59 STREET","00865","00036","11220","3","2","Issued","New","001","Final","40.637882","-74.011962","7","38","102","3016344","3008650036","Sunset Park East","(40.637882, -74.011962)"
"421341248","NB","2019-03-27T00:00:00.000","4617551","Queens","42-47 GARAGE","157 STREET","05388","00009","11355",,,"Issued","New","001","Final","40.760168","-73.808714","7","20","1185","4484970","4053880009","East Flushing","(40.760168, -73.808714)"
"102495462","A1","2019-03-28T00:00:00.000","1022689","Manhattan","725","7 AVENUE","01001","00003","10019",,,"Issued","New","034","Temporary","40.760018","-73.984038","5","4","125","1022689","1010010003","Midtown-Midtown South","(40.760018, -73.984038)"
"421429001","A1","2019-03-27T00:00:00.000","4130070","Queens","23-74","207TH STREET","05806","00044","11360","1","1","Issued","New","001","Final","40.776467","-73.785989","7","19","99701","4130070","4058060044","Ft. Totten-Bay Terrace-Clearview","(40.776467, -73.785989)"
"103489100","A1","2019-03-28T00:00:00.000","1060507","Manhattan","2524","7 AVENUE","02032","00030","10039","20",,"Issued","New","006","Temporary","40.822506","-73.938455","10","9","234","1060507","1020320030","Central Harlem North-Polo Grounds","(40.822506, -73.938455)"
"122956319","A1","2019-03-27T00:00:00.000","1002012","Manhattan","100","HUDSON STREET","00179","00056","10013","44","44","Issued","New","004","Temporary","40.719190","-74.008705","1","1","33","1002012","1001790056","SoHo-TriBeCa-Civic Center-Little Italy","(40.71919, -74.008705)"
"121330611","NB","2019-03-28T00:00:00.000","1090584","Manhattan","160","LEROY STREET","00601","07503","10014","57",,"Issued","New","010","Temporary","40.730523","-74.010095","2","3","69","1010385","1006010010","West Village","(40.730523, -74.010095)"
"110043471","A1","2019-03-28T00:00:00.000","1080094","Manhattan","8","ASTOR PLACE","00545","00026","10003",,,"Issued","New","015","Temporary","40.729988","-73.992304","2","2","57","1080094","1005450026","West Village","(40.729988, -73.992304)"
"121186670","A1","2019-03-27T00:00:00.000","1075999","Manhattan","170","MERCER ST.","00512","07503","10012","9","9","Issued","New","009","Temporary","40.725438","-73.997893","2","1","49","1075999","1005127503","SoHo-TriBeCa-Civic Center-Little Italy","(40.725438, -73.997893)"
"110124767","A1","2019-03-27T00:00:00.000","1015055","Manhattan","158","WEST 27TH STREET","00802","00075","10001","1","1","Issued","New","005","Temporary","40.746089","-73.992576","5","3","95","1015055","1008020075","Midtown-Midtown South","(40.746089, -73.992576)"
"122725818","A1","2019-03-28T00:00:00.000","1087268","Manhattan","1","BRYANT PARK","00995","00033","10036",,,"Issued","New","005","Temporary","40.755182","-73.983880","5","4","119","1087268","1009950033","Midtown-Midtown South","(40.755182, -73.98388)"
"104145211","A1","2019-03-28T00:00:00.000","1048394","Manhattan","1664","3 AVENUE","01522","00034","10128","8",,"Issued","New","023","Temporary","40.783424","-73.950634","8","5","15801","1048394","1015220034","Upper East Side-Carnegie Hill","(40.783424, -73.950634)"
"420663017","NB","2019-03-27T00:00:00.000","4302545","Queens","526","BEACH 64 STREET","16030","00013","11692","2",,"Issued","New","001","Temporary","40.595800","-73.793529","14","31","964","4302545","4160300013","Hammels-Arverne-Edgemere","(40.5958, -73.793529)"
"421614872","A1","2019-03-28T00:00:00.000","4186800","Queens","94-27","75 ST","08997","00034","11416","1","1","Issued","New","001","Final","40.683289","-73.864092","9","32","34","4186800","4089970034","Woodhaven","(40.683289, -73.864092)"
"104618567","A1","2019-03-28T00:00:00.000","1087511","Manhattan","27","WEST   72 STREET","01125","00012","10023","211",,"Issued","New","036","Temporary","40.776872","-73.977491","7","6","157","1087511","1011257502","Lincoln Square","(40.776872, -73.977491)"
"121733446","A1","2019-03-28T00:00:00.000","1036232","Manhattan","525","LEXINGTON AVENUE","01303","00053","10017","656",,"Issued","New","008","Temporary","40.755685","-73.972943","6","4","92","1036232","1013030053","Turtle Bay-East Midtown","(40.755685, -73.972943)"
"402016689","NB","2019-03-27T00:00:00.000","4616927","Queens","162","BEACH 5 STREET","15608","00001","11691","2",,"Issued","New","005","Temporary","40.595698","-73.740359","14","31","101002","4000000","4156080001","Far Rockaway-Bayswater","(40.595698, -73.740359)"
"123132109","A1","2019-03-28T00:00:00.000","1000874","Manhattan","180","MAIDEN LANE","00037","00023","10005",,"0","Issued","New","001","Temporary","40.705308","-74.004873","1","1","7","1000874","1000370023","Battery Park City-Lower Manhattan","(40.705308, -74.004873)"
"310305577","NB","2019-03-28T00:00:00.000","3414343","Brooklyn","176","KNICKERBOCKER  AVENUE","03165","00029","11237","8",,"Issued","New","001","Temporary","40.703921","-73.927362","4","34","427","3414343","3031650029","Bushwick North","(40.703921, -73.927362)"
"120640510","A1","2019-03-28T00:00:00.000","1010382","Manhattan","395","HUDSON STREET","00600","07501","10014",,,"Issued","New","033","Temporary","40.729135","-74.007043","2","3","69","1010382","1006007501","West Village","(40.729135, -74.007043)"
"420659898","NB","2019-03-28T00:00:00.000","4297130","Queens","30","WEST 15 ROAD","15320","00017","11693","1",,"Issued","New","003","Final","40.602423","-73.821205","14","32","107201","4297130","4153200017","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.602423, -73.821205)"
"421434139","A1","2019-03-27T00:00:00.000","4164273","Queens","79-41","213TH STREET","07770","00046","11364","1","1","Issued","New","001","Final","40.734821","-73.758497","11","23","129103","4164273","4077700046","Oakland Gardens","(40.734821, -73.758497)"
"320863213","NB","2019-03-27T00:00:00.000","3413752","Brooklyn","322","GROVE  STREET","03326","00035","11237","6",,"Issued","New","001","Final","40.698939","-73.915123","4","37","433","3000000","3033260035","Bushwick North","(40.698939, -73.915123)"
"123582783","A1","2019-03-28T00:00:00.000","1080953","Manhattan","427","WEST 52ND ST","01062","00017","10019","21","21","Issued","New","001","Temporary","40.765146","-73.988982","4","3","133","1080953","1010620017","Clinton","(40.765146, -73.988982)"
"321805819","A1","2019-03-28T00:00:00.000","3335884","Brooklyn","25","CHAPEL ST","00118","00006","11201",,,"Issued","New","001","Temporary","40.697254","-73.986015","2","33","13","3335884","3001180006","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","(40.697254, -73.986015)"
"421346109","A1","2019-03-28T00:00:00.000","4036745","Queens","75-26","BROADWAY","01486","00048","11373",,,"Issued","New","003","Final","40.746075","-73.890025","4","25","267","4036745","4014860048","Elmhurst","(40.746075, -73.890025)"
"102194171","A1","2019-03-28T00:00:00.000","1034506","Manhattan","600","5 AVENUE","01264","00030","10020",,,"Issued","New","063","Temporary","40.757530","-73.977946","5","4","96","1034506","1012640030","Midtown-Midtown South","(40.75753, -73.977946)"
"302138023","NB","2019-03-27T00:00:00.000","3391442","Brooklyn","916","THOMAS BOYLAND STREET","03611","00149","11212","3",,"Issued","New","002","Final","40.658049","-73.910696","16","42","896","3391442","3036110149","Brownsville","(40.658049, -73.910696)"
"102631555","A1","2019-03-28T00:00:00.000","1036232","Manhattan","525","LEXINGTON AVENUE","01303","00053","10017","656","656","Issued","New","029","Temporary","40.755685","-73.972943","6","4","92","1036232","1013030053","Turtle Bay-East Midtown","(40.755685, -73.972943)"
"123347431","A1","2019-03-28T00:00:00.000","1017595","Manhattan","90","PARK AVENUE","00869","00034","10016",,,"Issued","New","004","Temporary","40.750504","-73.978865","6","4","82","1017595","1008690034","Murray Hill-Kips Bay","(40.750504, -73.978865)"
"421360333","A1","2019-03-27T00:00:00.000","4442280","Queens","152-23","ROCKAWAY BLVD","12257","00001","11434",,,"Issued","New","001","Final","40.671953","-73.785149","12","28","294","4442280","4122570001","Springfield Gardens North","(40.671953, -73.785149)"
"321206976","A1","2019-03-27T00:00:00.000","3003938","Brooklyn","343","CLINTON STREET","00325","00013","11231","1","4","Issued","New","001","Final","40.684914","-73.996921","6","39","67","3003938","3003250013","Carroll Gardens-Columbia Street-Red Hook","(40.684914, -73.996921)"
"402146995","NB","2019-03-27T00:00:00.000","4616958","Queens","162","BEACH 6 STREET","15609","00065","11691","2",,"Issued","New","005","Temporary","40.595653","-73.741105","14","31","101002","4000000","4156090001","Far Rockaway-Bayswater","(40.595653, -73.741105)"
"120234816","A1","2019-03-28T00:00:00.000","1042765","Manhattan","160","EAST 71 STREET","01405","00145","10021","1","1","Issued","New","001","Final","40.769479","-73.962111","8","4","128","1042765","1014050145","Upper East Side-Carnegie Hill","(40.769479, -73.962111)"
"121190219","NB","2019-03-28T00:00:00.000","1090158","Manhattan","1865","BROADWAY","01114","00009","10023","172",,"Issued","New","002","Temporary","40.769995","-73.982137","7","3","145","1027362","1011140009","Lincoln Square","(40.769995, -73.982137)"
"220246240","NB","2019-03-27T00:00:00.000","2128552","Bronx","1736","BATHGATE AVE","02922","00002","10457",,,"Issued","New","014","Temporary","40.842943","-73.899211","3","15","165","2000000","2029220002","Claremont-Bathgate","(40.842943, -73.899211)"
"104696009","NB","2019-03-28T00:00:00.000","1087707","Manhattan","450","WASHINGTON STREET","00224","00013","10013","291",,"Issued","New","038","Temporary","40.723920","-74.010282","1","1","39","1087707","1002240001","SoHo-TriBeCa-Civic Center-Little Italy","(40.72392, -74.010282)"
"121183744","A1","2019-03-28T00:00:00.000","1035441","Manhattan","280","PARK AVENUE","01284","00033","10017",,,"Issued","New","003","Temporary","40.756023","-73.974831","5","4","94","1035441","1012840033","Midtown-Midtown South","(40.756023, -73.974831)"
"402016652","NB","2019-03-27T00:00:00.000","4616925","Queens","156","BEACH 5 STREET","15608","00055","11691","2",,"Issued","New","005","Temporary","40.595679","-73.740352","14","31","101002","4000000","4156080001","Far Rockaway-Bayswater","(40.595679, -73.740352)"
"220139516","NB","2019-03-28T00:00:00.000","2080263","Bronx","815","HUTCHINSON RIVER PARKWAY","05559","00001","10465",,,"Issued","New","023","Temporary","40.823685","-73.836422","10","13","90","2080263","2055597501","Soundview-Castle Hill-Clason Point-Harding Park","(40.823685, -73.836422)"
"402146940","NB","2019-03-27T00:00:00.000","4616962","Queens","152","BEACH    6 STREET","15609","00001","11691","2",,"Issued","New","005","Temporary","40.595612","-73.741090","14","31","101002","4000000","4156090001","Far Rockaway-Bayswater","(40.595612, -73.74109)"
"103276410","A1","2019-03-28T00:00:00.000","1024706","Manhattan","1501","BROADWAY","01015","00029","10026",,,"Issued","New","025","Temporary","40.757103","-73.986193","5","3","119","1024706","1010150029","Midtown-Midtown South","(40.757103, -73.986193)"
"122729556","A1","2019-03-28T00:00:00.000","1001102","Manhattan","182","BROADWAY","00065","07502","10038","218","228","Issued","New","009","Temporary","40.710089","-74.009735","1","1","1502","1001102","1000657502","Battery Park City-Lower Manhattan","(40.710089, -74.009735)"
"420662492","NB","2019-03-28T00:00:00.000","4302544","Queens","522","BEACH 64 STREET","16030","00012","11692","2",,"Issued","New","001","Temporary","40.595743","-73.793522","14","31","964","4302544","4160300012","Hammels-Arverne-Edgemere","(40.595743, -73.793522)"
"421599078","A1","2019-03-28T00:00:00.000","4044333","Queens","37-33","103 STREET","01769","00089","11368","6","7","Issued","New","001","Final","40.752825","-73.864207","3","21","405","4044333","4017690089","North Corona","(40.752825, -73.864207)"
"310231736","A1","2019-03-28T00:00:00.000","3325834","Brooklyn","260","MESEROLE STREET","03056","00080","11206",,,"Issued","New","006","Temporary","40.708560","-73.938091","1","34","485","3325834","3030560080","Bushwick South","(40.70856, -73.938091)"
"402146487","NB","2019-03-27T00:00:00.000","4616909","Queens","146","BEACH    5 STREET","15608","00052","11691","2",,"Issued","New","004","Temporary","40.595643","-73.740341","14","31","101002","4000000","4156080054","Far Rockaway-Bayswater","(40.595643, -73.740341)"
"103693068","NB","2019-03-28T00:00:00.000","1087918","Manhattan","2301","SECOND AVENUE","01783","07501","10035","28",,"Issued","New","036","Temporary","40.798406","-73.936761","11","8","188","1087918","1017837501","East Harlem North","(40.798406, -73.936761)"
"121327162","NB","2019-03-28T00:00:00.000","1090199","Manhattan","500","WEST 21ST STREET","00692","00030","10011","32",,"Issued","New","019","Temporary","40.746430","-74.005193","4","3","99","1080297","1006927502","Hudson Yards-Chelsea-Flatiron-Union Square","(40.74643, -74.005193)"
"220462363","NB","2019-03-27T00:00:00.000","2129115","Bronx","295","EAST 138 STREET","02314","00015","10454","56",,"Issued","New","002","Temporary","40.810606","-73.926353","1","8","39",,,"Mott Haven-Port Morris","(40.810606, -73.926353)"
"420656365","A1","2019-03-28T00:00:00.000","4305996","Queens","226","BEACH 137 STREET","16270","00065","11694","1","1","Issued","New","003","Final","40.573925","-73.854693","14","32","928","4305996","4162700065","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.573925, -73.854693)"
"102429668","A1","2019-03-27T00:00:00.000","1089990","Manhattan","103","GREENE STREET","00500","00026","10012","6","0","Issued","New","043","Temporary","40.724436","-73.999841","2","1","49","1007651","1005007505","SoHo-TriBeCa-Civic Center-Little Italy","(40.724436, -73.999841)"
"120941428","A1","2019-03-28T00:00:00.000","1053387","Manhattan","240","LENOX AVENUE","01721","00001","10027","5","2","Issued","New","019","Temporary","40.806028","-73.946749","10","9","200","1053387","1017210001","Central Harlem South","(40.806028, -73.946749)"
"121184761","A1","2019-03-27T00:00:00.000","1002602","Manhattan","159","CANAL STREET","00203","00002","10013",,,"Issued","New","002","Temporary","40.716394","-73.996515","2","1","41","1002602","1002030002","SoHo-TriBeCa-Civic Center-Little Italy","(40.716394, -73.996515)"
"121450312","A1","2019-03-27T00:00:00.000","1014802","Manhattan","116","WEST 23RD STREET","00798","00041","10011",,,"Issued","New","005","Temporary","40.743218","-73.993562","4","3","91","1014802","1007980041","Hudson Yards-Chelsea-Flatiron-Union Square","(40.743218, -73.993562)"
"220060010","A1","2019-03-27T00:00:00.000","2048104","Bronx","1935","MULINER AVE","04263","00058","10462","2","1","Issued","New","001","Temporary","40.849601","-73.861880","11","13","246","2048104","2042630058","Pelham Parkway","(40.849601, -73.86188)"
"104388734","A1","2019-03-28T00:00:00.000","1041033","Manhattan","39","EAST   63 STREET","01378","00030","10021","7","9","Issued","New","029","Temporary","40.765919","-73.969149","8","4","122","1041033","1013787501","Upper East Side-Carnegie Hill","(40.765919, -73.969149)"
"104736680","NB","2019-03-28T00:00:00.000","1088185","Manhattan","140","10 AVENUE","00716","00066","10011","22",,"Issued","New","032","Temporary","40.745022","-74.006099","4","3","89","1088185","1007167505","Hudson Yards-Chelsea-Flatiron-Union Square","(40.745022, -74.006099)"
"121409573","A1","2019-03-27T00:00:00.000","1082634","Manhattan","17","BATTERY PLACE","00015","07501","10004","492","492","Issued","New","022","Temporary","40.704884","-74.015927","1","1","13","1082634","1000157501","Battery Park City-Lower Manhattan","(40.704884, -74.015927)"
"123334784","A1","2019-03-27T00:00:00.000","1000813","Manhattan","50","BROADWAY","00022","00024","10004",,,"Issued","New","002","Temporary","40.706449","-74.012761","1","1","9","1000813","1000220024","Battery Park City-Lower Manhattan","(40.706449, -74.012761)"
