"cb_link_id","boro","community_board","council_district","latitude","longitude","link_installation_status","smallest_ppt","street_address","postcode","link_site_id","link_smoke_tested_and_activated_a","link_installation","neighborhood_tabulation_area_nta","building_identification_number_bin","borough_block_lot_bbl","census_tract_ct","cross_street_1","cross_street_2","ixn_corner","location"
"mn-06-121418","Manhattan","106","4","40.749291820000000","-73.972750570000000","Live","121418","767 2 AVENUE","10017","mn-06-121418","2018-02-09T00:00:00.000","2017-11-04T00:00:00.000","Turtle Bay-East Midtown","1037546","1013157501","1008800","EAST 41 STREET","EAST 42 STREET","NW","(40.74929182, -73.97275057)"
"mn-03-139455","Manhattan","103","2","40.728824000000000","-73.984680000000000","Live","139455","242 EAST 10 STREET","10003","mn-03-139455","2017-10-06T00:00:00.000","2017-08-26T00:00:00.000","East Village","1006417","1004510032","1004000","1 AVENUE","2 AVENUE","SW","(40.728824, -73.98468)"
"mn-05-121973","Manhattan","105","4","40.762324370000000","-73.972203170000000","Live","121973","43 EAST 57 STREET","10022","mn-05-121973","2017-06-07T00:00:00.000","2017-04-30T00:00:00.000","Midtown-Midtown South","1035789","1012920052","1011202","MADISON AVENUE","PARK AVENUE","NE","(40.76232437, -73.97220317)"
"bk-09-127716","Brooklyn","309","35","40.667346130000000","-73.950809280000000","Live","127716","900 NOSTRAND AVENUE","11225","bk-09-127716","2017-04-28T00:00:00.000","2017-03-11T00:00:00.000","Crown Heights South","3348092","3012890025","3032100","CARROLL STREET","PRESIDENT STREET","NW","(40.66734613, -73.95080928)"
"mn-10-142812","Manhattan","110","9","40.809437150000000","-73.951840320000000","Live","142812","2307 FREDERICK DOUGLASS BOULEVARD","10027","mn-10-142812","2016-10-14T00:00:00.000","2016-09-17T00:00:00.000","Central Harlem South","1059275","1019500029","1025700","WEST 124 STREET","WEST 123 STREET","SW","(40.80943715, -73.95184032)"
"LINK-013190","Bronx","205","15","40.861916020000000","-73.894829750000000","Live","119635","300 EAST FORDHAM ROAD","10458","bx-05-119635","2022-05-02T00:00:00.000","2021-11-17T00:00:00.000","Bedford Park-Fordham North","2011004","2030230015","2039902","E FORDHAM RD","E 188TH ST","SE","(40.86191602, -73.89482975)"
"mn-04-135855","Manhattan","104","3","40.739106550000000","-73.999150270000000","Live","135855","77 7 AVENUE","10011","mn-04-135855","2018-02-07T00:00:00.000","2017-09-16T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1014515","1007900001","1008100","WEST 15 STREET","WEST 14 STREET","NW","(40.73910655, -73.99915027)"
"mn-04-139998","Manhattan","104","3","40.764455890000000","-73.991819590000000","Live","139998","728 10 AVENUE","10019","mn-04-139998","2018-04-30T00:00:00.000","2017-10-07T00:00:00.000","Clinton","1026665","1010590163","1012700","WEST 50 STREET","WEST 49 STREET","MIDBLOCK","(40.76445589, -73.99181959)"
"LINK-019903","Queens","404","25","40.745760920000000","-73.889450750000000","Live","145900","75-32 BROADWAY","11373","qu-04-145900","2017-10-04T00:00:00.000","2017-08-05T00:00:00.000","Elmhurst","4311943","4014860051","4026700","76 STREET","75 STREET","SW","(40.74576092, -73.88945075)"
"LINK-021527","Brooklyn","307","38","40.655437600000000","-74.003050320000000","Live","145862","899 4 AVENUE","11232","bk-07-145862","2017-08-22T00:00:00.000","2017-07-01T00:00:00.000","Sunset Park West","3010172","3006850001","3008400","34 STREET","33 STREET","NE","(40.6554376, -74.00305032)"
"mn-04-135163","Manhattan","104","3","40.765788510000000","-73.990852010000000","Live","135163","764 10 AVENUE","10019","mn-04-135163","2017-11-08T00:00:00.000","2017-09-23T00:00:00.000","Clinton","1026733","1010610061","1013300","WEST 52 STREET","WEST 51 STREET","SE","(40.76578851, -73.99085201)"
"qu-04-128504","Queens","404","25","40.747451200000000","-73.884987430000000","Live","128504","80-20 ROOSEVELT AVENUE","11372","qu-04-128504","2017-09-07T00:00:00.000","2017-07-22T00:00:00.000","Elmhurst","4036845","4014910008","4026901","81 STREET","80 STREET","SW","(40.7474512, -73.88498743)"
"mn-12-121455","Manhattan","112","10","40.847196900000000","-73.935147900000000","Live","121455","1358 ST. NICHOLAS AVENUE","10033","mn-12-121455","2018-04-24T00:00:00.000","2017-12-06T00:00:00.000","Washington Heights South","1063235","1021330066","1026100","WEST 178 STREET","WEST 177 STREET","SE","(40.8471969, -73.9351479)"
"mn-06-123261","Manhattan","106","2","40.733470000000000","-73.987384000000000","Live","123261","133 EAST 14 STREET","10003","mn-06-123261","2016-07-19T00:00:00.000","2016-07-02T00:00:00.000","Gramercy","1084936","1008700024","1005000","3 AVENUE","IRVING PLACE","NW","(40.73347, -73.987384)"
"qu-09-124172","Queens","409","29","40.713983000000000","-73.830838000000000","Live","124172","80-02 KEW GARDENS ROAD","11415","qu-09-124172","2016-11-30T00:00:00.000","2016-11-05T00:00:00.000","Kew Gardens","4312089","4033480037","4077300","UNION TURNPIKE","80 ROAD","SE","(40.713983, -73.830838)"
"bk-17-126233","Brooklyn","317","45","40.651046820000000","-73.943969300000000","Live","126233","3524 CHURCH AVENUE","11203","bk-17-126233","2017-10-30T00:00:00.000","2017-08-31T00:00:00.000","East Flatbush-Farragut","3109473","3048890010","3085600","BROOKLYN AVENUE","EAST 35 STREET","SW","(40.65104682, -73.9439693)"
"mn-05-134211","Manhattan","105","4","40.760235320000000","-73.984011960000000","Live","134211","736 7 AVENUE","10019","mn-05-134211","2017-06-12T00:00:00.000","2017-05-13T00:00:00.000","Midtown-Midtown South","1024777","1010200035","1012500","WEST 49 STREET","WEST 48 STREET","SW","(40.76023532, -73.98401196)"
"mn-12-120347","Manhattan","112","7","40.834974000000000","-73.945436000000000","Live","120347","3 EDWARD MORGAN PLACE","10032","mn-12-120347","2016-12-20T00:00:00.000","2016-11-19T00:00:00.000","Washington Heights South","1076745","1021340180","1024100","WEST 158 STREET","WEST 157 STREET","SE","(40.834974, -73.945436)"
"mn-05-136868","Manhattan","105","3","40.746250900000000","-73.990505990000000","Live","136868","819 6 AVENUE","10001","mn-05-136868","2017-12-04T00:00:00.000","2017-09-24T00:00:00.000","Midtown-Midtown South","1015118","1008040036","1009500","WEST 28 STREET","WEST 29 STREET","NW","(40.7462509, -73.99050599)"
"mn-04-140360","Manhattan","104","3","40.750745580000000","-74.005815550000000","Live","140360","241 11 AVENUE","10001","mn-04-140360","2017-06-27T00:00:00.000","2017-05-26T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1075683","1006700070","1009900","WEST 26 STREET","WEST 25 STREET","SW","(40.75074558, -74.00581555)"
"mn-05-134626","Manhattan","105","3","40.740512980000000","-73.994393140000000","Live","134626","636 6 AVENUE","10011","mn-05-134626","2018-04-25T00:00:00.000","2017-11-14T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1015460","1008217506","1005400","WEST 19 STREET","WEST 20 STREET","NE","(40.74051298, -73.99439314)"
"mn-01-123076","Manhattan","101","1","40.706241850000000","-74.006243510000000","Live","123076","110 MAIDEN LANE","10005","mn-01-123076","2018-02-09T00:00:00.000","2017-11-04T00:00:00.000","Battery Park City-Lower Manhattan","1000880","1000390012","1000700","WATER STREET","PEARL STREET","SW","(40.70624185, -74.00624351)"
"bx-01-119017","Bronx","201","8","40.804705520000000","-73.912932630000000","Live","119017","710 EAST 138 STREET","10454","bx-01-119017","2018-07-02T00:00:00.000","2018-05-17T00:00:00.000","Mott Haven-Port Morris","2003792","2025660018","2002702","JACKSON AVENUE","BRUCKNER BOULEVARD","MIDBLOCK","(40.80470552, -73.91293263)"
"mn-02-138004","Manhattan","102","3","40.725666000000000","-74.006274260000000","Live","138004","260 SPRING STREET","10013","mn-02-138004","2019-01-16T00:00:00.000","2018-08-01T00:00:00.000","SoHo-TriBeCa-Civic Center-Little Italy","1009740","1005790030","1003700","VARICK STREET","HUDSON STREET","SW","(40.725666, -74.00627426)"
"mn-05-121484","Manhattan","105","2","40.745863290000000","-73.980233300000000","Live","121484","222 LEXINGTON AVENUE","10016","mn-05-121484","2018-06-12T00:00:00.000","2018-05-12T00:00:00.000","Murray Hill-Kips Bay","1018492","1008890015","1007200","EAST 33 STREET","EAST 34 STREET","NW","(40.74586329, -73.9802333)"
"LINK-002140","Manhattan","112","10","40.853084710000000","-73.934381010000000","Live","134041","4351 BROADWAY","10033","mn-12-134041","2022-04-28T00:00:00.000","2021-11-13T00:00:00.000","Washington Heights North","1064426","1021800133","1027100","WEST 186 STREET","WEST 185 STREET","SE","(40.85308471, -73.93438101)"
"mn-12-120796","Manhattan","112","10","40.844492930000000","-73.938787680000000","Live","120796","4100 BROADWAY","10032","mn-12-120796","2019-02-25T00:00:00.000","2018-03-19T00:00:00.000","Washington Heights South","1063464","1021410033","1025300","WEST 173 STREET","WEST 172 STREET","SE","(40.84449293, -73.93878768)"
"mn-05-121630","Manhattan","105","2","40.742759530000000","-73.986419990000000","Live","121630","31 EAST 26 STREET","10010","mn-05-121630","2017-04-14T00:00:00.000","2017-01-29T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1016880","1008560024","1005600","MADISON AVENUE","PARK AVENUE SOUTH","NE","(40.74275953, -73.98641999)"
"mn-08-135937","Manhattan","108","4","40.763419000000000","-73.966995000000000","Live","135937","141 EAST 61 STREET","10065","mn-08-135937","2017-06-22T00:00:00.000","2017-05-06T00:00:00.000","Upper East Side-Carnegie Hill","1041977","1013960022","1011402","LEXINGTON AVENUE","3 AVENUE","NE","(40.763419, -73.966995)"
"LINK-021233","Brooklyn","301","34","40.714497710000000","-73.961095500000000","Live","146006","175 GRAND STREET","11211","bk-01-146006","2018-02-01T00:00:00.000","2017-11-30T00:00:00.000","North Side-South Side","3062647","3023810035","3055300","BEDFORD AVENUE","DRIGGS AVENUE","NE","(40.71449771, -73.9610955)"
"qu-02-141373","Queens","402","26","40.743558560000000","-73.953738860000000","Live","141373","48-19 VERNON BOULEVARD","11101","qu-02-141373","2018-03-14T00:00:00.000","2017-12-15T00:00:00.000","Hunters Point-Sunnyside-West Maspeth","4000254","4000440001","4000700","49 AVENUE","48 AVENUE","NE","(40.74355856, -73.95373886)"
"mn-05-122627","Manhattan","105","3","40.765522000000000","-73.983593000000000","Live","122627","932 8 AVENUE","10019","mn-05-122627","2016-04-07T00:00:00.000","2016-03-18T00:00:00.000","Midtown-Midtown South","1024868","1010270002","1013700","WEST 55 STREET","WEST 56 STREET","NE","(40.765522, -73.983593)"
"mn-06-134657","Manhattan","106","4","40.747395250000000","-73.973828190000000","Live","134657","712 2 AVENUE","10016","mn-06-134657","2018-05-17T00:00:00.000","2018-03-18T00:00:00.000","Murray Hill-Kips Bay","1021921","1009440001","1007800","EAST 38 STREET","EAST 39 STREET","NE","(40.74739525, -73.97382819)"
"bx-01-116238","Bronx","201","8","40.813997520000000","-73.919171370000000","Live","116238","460 WILLIS AVENUE","10455","bx-01-116238","2018-04-13T00:00:00.000","2018-01-14T00:00:00.000","Mott Haven-Port Morris","2115556","2022900008","2004300","EAST 146 STREET","EAST 145 STREET","SE","(40.81399752, -73.91917137)"
"LINK-013343","Bronx","202","17","40.824954244138915","-73.89164538676101","Live","123197","1041 WEST FARMS ROAD","10459","bx-02-123197","2022-04-28T00:00:00.000","2021-11-22T00:00:00.000","Hunts Point","2006027","2027440001","2012701","SOUTHERN BOULEVARD","W FARMS RD","MIDBLOCK","(40.824954244138915, -73.89164538676101)"
"mn-05-136213","Manhattan","105","3","40.749122000000000","-73.995553000000000","Live","136213","382 8 AVENUE","10001","mn-05-136213","2016-04-07T00:00:00.000","2016-03-18T00:00:00.000","Midtown-Midtown South","1014277","1007790001","1009500","WEST 29 STREET","WEST 30 STREET","NE","(40.749122, -73.995553)"
"mn-08-121042","Manhattan","108","4","40.776918230000000","-73.961539570000000","Live","121042","40 EAST 80 STREET","10075","mn-08-121042","2018-04-06T00:00:00.000","2018-02-03T00:00:00.000","Upper East Side-Carnegie Hill","1046451","1014910048","1014200","MADISON AVENUE","PARK AVENUE","SE","(40.77691823, -73.96153957)"
"qu-01-142694","Queens","401","22","40.764537930000000","-73.930599180000000","Live","142694","21-34 BROADWAY","11106","qu-01-142694","2017-05-18T00:00:00.000","2017-03-25T00:00:00.000","Astoria","4006399","4005550029","4004500","23 STREET","21 STREET","SW","(40.76453793, -73.93059918)"
"LINK-019890","Queens","401","22","40.759723240000000","-73.920763170000000","Live","145952","36-20 BROADWAY","11106","qu-01-145952","2018-01-12T00:00:00.000","2017-09-30T00:00:00.000","Astoria","4009741","4006470041","4005900","38 STREET","37 STREET","SW","(40.75972324, -73.92076317)"
"bx-07-119793","Bronx","207","15","40.861993320000000","-73.891829960000000","Live","119793","385 EAST FORDHAM ROAD","10458","bx-07-119793","2017-06-21T00:00:00.000","2016-08-27T00:00:00.000","Bedford Park-Fordham North","2016327","2032750065","2039901","DECATUR AVENUE","MARION AVENUE","NW","(40.86199332, -73.89182996)"
"mn-06-136296","Manhattan","106","2","40.743658540000000","-73.976843230000000","Live","136296","585 2 AVENUE","10016","mn-06-136296","2019-01-18T00:00:00.000","2017-10-20T00:00:00.000","Murray Hill-Kips Bay","1020092","1009130028","1007000","EAST 32 STREET","EAST 33 STREET","NW","(40.74365854, -73.97684323)"
"qu-01-125088","Queens","401","22","40.760713000000000","-73.922879000000000","Live","125088","34-02 BROADWAY","11106","qu-01-125088","2017-06-08T00:00:00.000","2017-04-22T00:00:00.000","Astoria","4008830","4006220041","4005900","34 STREET","35 STREET","SE","(40.760713, -73.922879)"
"mn-04-134912","Manhattan","104","3","40.743919290000000","-73.999645200000000","Live","134912","211 8 AVENUE","10011","mn-04-134912","2017-05-30T00:00:00.000","2017-04-30T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1013268","1007440043","1008900","WEST 21 STREET","WEST 20 STREET","SW","(40.74391929, -73.9996452)"
"mn-12-120468","Manhattan","112","10","40.835586000000000","-73.939589000000000","Live","120468","450 WEST 162 STREET","10032","mn-12-120468","2016-12-12T00:00:00.000","2016-11-19T00:00:00.000","Washington Heights South","1062575","1021090088","1024301","JUAN PABLO BOULEVARD","JUMEL TERRACE","SE","(40.835586, -73.939589)"
"mn-10-119893","Manhattan","110","9","40.822924000000000","-73.941723000000000","Live","119893","2730 FREDERICK DOUGLASS BOULEVARD","10039","mn-10-119893","2016-10-19T00:00:00.000","2016-10-03T00:00:00.000","Central Harlem North-Polo Grounds","1088715","1020310003","1023200","WEST 145 STREET","WEST 146 STREET","NE","(40.822924, -73.941723)"
"mn-04-122427","Manhattan","104","3","40.737905830000000","-73.997920580000000","Live","122427","125 WEST 14 STREET","10011","mn-04-122427","2016-12-02T00:00:00.000","2016-09-24T00:00:00.000","Hudson Yards-Chelsea-Flatiron-Union Square","1086581","1007907502","1008100","6 AVENUE","7 AVENUE","NE","(40.73790583, -73.99792058)"
"qu-06-124204","Queens","406","29","40.726241270000000","-73.852518640000000","Live","124204","101-10 QUEENS BOULEVARD","11375","qu-06-124204","2017-08-09T00:00:00.000","2016-11-05T00:00:00.000","Forest Hills","4075147","4031710028","4071305","67 ROAD","102 STREET","SE","(40.72624127, -73.85251864)"
"mn-09-136457","Manhattan","109","7","40.827304940000000","-73.946225930000000","Live","136457","1780 AMSTERDAM AVENUE","10031","mn-09-136457","2018-04-26T00:00:00.000","2018-03-15T00:00:00.000","Hamilton Heights","1062033","1020800030","1023300","WEST 149 STREET","WEST 148 STREET","NW","(40.82730494, -73.94622593)"
"mn-06-121535","Manhattan","106","4","40.751497000000000","-73.973765000000000","Live","121535","685 3 AVENUE","10017","mn-06-121535","2016-07-21T00:00:00.000","2016-07-19T00:00:00.000","Turtle Bay-East Midtown","1037555","1013170001","1008800","EAST 43 STREET","EAST 44 STREET","NE","(40.751497, -73.973765)"
"mn-04-136045","Manhattan","104","3","40.764624480000000","-73.991966530000000","Live","136045","735 10 AVENUE","10019","mn-04-136045","2018-04-30T00:00:00.000","2017-09-23T00:00:00.000","Clinton","1083799","1010780023","1012900","WEST 50 STREET","WEST 49 STREET","SW","(40.76462448, -73.99196653)"
"LINK-020775","Brooklyn","301","34","40.705768000000000","-73.943030000000000","Live","145856","119 GRAHAM AVENUE","11206","bk-01-145856","2017-08-10T00:00:00.000","2017-06-27T00:00:00.000","East Williamsburg","3071340","3030790020","3050500","BOERUM STREET","MCKIBBIN STREET","SW","(40.705768, -73.94303)"
"mn-03-121470","Manhattan","103","2","40.732206000000000","-73.984822530000000","Live","121470","224 2 AVENUE","10003","mn-03-121470","2017-06-14T00:00:00.000","2017-03-19T00:00:00.000","East Village","1006511","1004550005","1004000","EAST 13 STREET","EAST 14 STREET","SE","(40.732206, -73.98482253)"
"mn-02-123086","Manhattan","102","2","40.732391470000000","-73.991386930000000","Live","123086","799 BROADWAY","10003","mn-02-123086","2016-11-10T00:00:00.000","2016-10-15T00:00:00.000","West Village","1009108","1005620024","1006100","EAST 11 STREET","EAST 10 STREET","SW","(40.73239147, -73.99138693)"
"bx-01-138789","Bronx","201","8","40.810896490000000","-73.921434170000000","Live","138789","312 WILLIS AVENUE","10454","bx-01-138789","2018-04-20T00:00:00.000","2018-01-14T00:00:00.000","Mott Haven-Port Morris","2000335","2022850005","2003900","EAST 141 STREET","EAST 140 STREET","SE","(40.81089649, -73.92143417)"
"mn-07-108233","Manhattan","107","6","40.776009840000000","-73.981962940000000","Live","108233","2018 BROADWAY","10023","mn-07-108233","2016-12-14T00:00:00.000","2016-09-22T00:00:00.000","Lincoln Square","1028948","1011400046","1015300","WEST 69 STREET","WEST 68 STREET","SE","(40.77600984, -73.98196294)"
"LINK-018223","Bronx","201","8","40.814310000000000","-73.930217000000000","Live","145842","261 WALTON AVENUE","10451","bx-01-145842","2017-06-28T00:00:00.000","2017-05-10T00:00:00.000","West Concourse","2001024","2023440060","2006300","EAST 140 STREET","EAST 138 STREET","MIDBLOCK","(40.81431, -73.930217)"
"LINK-018115","Brooklyn","303","36","40.679751930000000","-73.939101010000000","Live","145759","1546 FULTON STREET","11213","bk-03-145759","2017-04-05T00:00:00.000","2017-03-02T00:00:00.000","Crown Heights North","3053854","3018640029","3027100","ALBANY AVENUE","THROOP AVENUE","MIDBLOCK","(40.67975193, -73.93910101)"
