"date","latitude","longitude","x_coordinate","y_coordinate","streetaddress","zipcode","city","borough","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"2020-07-16T00:00:00.000","40.633477","-74.023321","977777","170070","411 Ovington Ave.","11209","Brooklyn","Brooklyn","310","43","130","3145772","3058730089","Bay Ridge","POINT (-74.02332100000001 40.633477)"
"2020-07-16T00:00:00.000","40.765166","-73.827890","1031926","218094","35-01 Union Street","11354","Linden Hill","Queens","407","20","1161","4113172","4050020001","Flushing","POINT (-73.82789 40.765166)"
"2020-07-16T00:00:00.000","40.821776","-73.876918","1018316","238696","1535 STORY AVENUE","10473","BRONX","Bronx","209","17","28","2097341","2036520001","Soundview-Castle Hill-Clason Point-Harding Park","POINT (-73.876918 40.821776)"
"2020-07-16T00:00:00.000","40.869381","-73.870517","1020062","256043","2972 Bronx Park East","10467","Bronx","Bronx","211","15","336","2101746","2045420100","Bronxdale","POINT (-73.870517 40.869381)"
"2020-07-16T00:00:00.000","40.683365","-73.983941","988704","188245","280 Wyckoff Street","11217","Brookyln","Brooklyn","306","33","127","3336056","3003940001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","POINT (-73.983941 40.683365)"
"2020-07-16T00:00:00.000","40.711203","-73.905286","1010508","198401","62-85 Forest Avenue","11385","Ridgewood","Queens","405","30","595","4083519","4034920007","Ridgewood","POINT (-73.905286 40.711203)"
"2020-07-16T00:00:00.000","40.761249","-73.811808","1036384","216676","153-33 SANFORD AVENUE","11355","QUEENS","Queens","407","20","1167","4438184","4053280001","Murray Hill","POINT (-73.811808 40.761249)"
"2020-07-16T00:00:00.000","40.832331","-73.919590","1006502","242528","1130 Grand Concourse","10456","Bronx","Bronx","204","16","18102","2002833","2024620042","East Concourse-Concourse Village","POINT (-73.91959 40.832331)"
"2020-07-16T00:00:00.000","40.509084","-74.220930","922815","124827","6581 HYLAN BOULEVARD","10309","STATEN ISLAND","Staten Island","503","51","198","5123970","5076640001","Annadale-Huguenot-Prince's Bay-Eltingville","POINT (-74.22093 40.509084)"
"2020-07-16T00:00:00.000","40.796524","-73.943167","999986","229477","1820 Lexington Ave.","10029","New York","Manhattan","111","8","182","1079195","1016400001","East Harlem North","POINT (-73.94316700000002 40.796524)"
"2020-07-16T00:00:00.000","40.694125","-73.790675","1042297","192234","109-20 UNION HALL STREET","11433","QUEENS","Queens","412","28","260","4263341","4121510001","South Jamaica","POINT (-73.790675 40.694125)"
"2020-07-16T00:00:00.000","40.723903","-74.004690","982950","203014","121 Avenue of Americas","10013","New York","Manhattan","102","3","37","1083493","1004777501","SoHo-TriBeCa-Civic Center-Little Italy","POINT (-74.00469 40.723903)"
"2020-07-16T00:00:00.000","40.652001","-74.005110","982832","176818","443 39th Street","11232","brooklyn","Brooklyn","307","38","84","3396141","3007050059","Sunset Park West","POINT (-74.00511 40.652001)"
"2020-07-16T00:00:00.000","40.599590","-73.956557","996314","157726","2072 E. 15th Street","11229","Brookyln","Brooklyn","315","48","580","3198079","3073190036","Madison","POINT (-73.956557 40.59959)"
"2020-07-16T00:00:00.000","40.842551","-73.917452","1007090","246252","1484 Inwood Ave","10452","bronx","Bronx","204","14","209","2008319","2028590001","West Concourse","POINT (-73.917452 40.842551)"
"2020-07-16T00:00:00.000","40.877505","-73.900330","1011813","258992","3101 Kingsbridge Terrace","10463","Bronx","Bronx","208","14","277","2015788","2032570111","Van Cortlandt Village","POINT (-73.90033 40.877505)"
"2020-07-16T00:00:00.000","40.624132","-74.018826","979024","166665","7805 7 AVENUE","11228","Brookyln","Brooklyn","310","43","206","3150481","3059730001","Dyker Heights","POINT (-74.018826 40.624132)"
