"building_id_espm","bbl10","facility_name","rating","bin_unique_building_identifier","address_1","address_2","city","postcode","county","total_floor_space_sq_ft","year_built","facility_type","last_modified_date","service_and_product_provider","metering_configuration","eligibility_for_energy_star","energy_star_application_status","year_s_labeled","approval_date_last_energy","current_rating_1_100","target_rating_1_100","energy_use_alerts","space_use_alerts","current_direct_ghg_emissions","current_indirect_ghg_emissions","current_total_ghg_emissions","emissions_factor_kg_co2e","current_energy_period_ending","current_water_period_ending","current_total_on_site","percent_of_electricity_from","total_avoided_ghg_emissions","total_on_site_electric","total_green_power_purchased","total_renewable_energy_sold","current_site_energy_intensity","current_total_site_energy","national_median_site_eui","target_site_energy_intensity","weather_normalized_site_eui","electricity_use_kbtu","electricity_use_kwh","natural_gas_use_kbtu","natural_gas_use_therms","district_steam_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_56_use_kbtu","diesel_2_use_kbtu","chilled_water_absorption","chilled_water_electric_driven","chilled_water_engine_driven","chilled_water_other_kbtu","district_hot_water_kbtu","temporary_data_flag","temporary_data_flag_1","temporary_data_flag_2","temporary_data_flag_natural","temporary_data_flag_district","temporary_data_flag_fuel","temporary_data_flag_fuel_1","temporary_data_flag_fuel_2","temporary_data_flag_diesel","temporary_data_flag_district_1","temporary_data_flag_district_2","difference_from_national","current_source_energy","current_total_source_energy","current_weather_normalized","national_median_source_eui","difference_from_national_1","bank_financial_institution","bank_financial_institution_1","bank_financial_institution_2","bank_financial_institution_3","bank_financial_institution_4","bank_financial_institution_5","hospital_gross_floor_area","hospital_laboratory_y_1_n","hospital_laundry_facility","hospital_maximum_number_of","hospital_number_of_buildings","full_time_equivalent_fte","number_of_staffed_beds","number_of_mri_machines","hotel_gross_floor_area_sq","hotel_floor_area_of_full","hotel_floor_area_of_gym","hotel_average_occupancy","hotel_number_of_rooms","hotel_room_density","hotel_onsite_laundry_short","hotel_quantity_of_laundry","hotel_percent_cooled","hotel_presence_of_cooking","hotel_workers_density","house_of_worship_gross_floor","house_of_worship_pc_density","house_of_worship_weekly","house_of_worship_presence","k_12_school_gross_floor_area","k_12_school_high_school_y","k_12_school_open_weekends","k_12_school_pc_density","k_12_school_percent_cooled","k_12_school_walk_in_refrig","k_12_school_presence_of","medical_office_gross_floor","medical_office_number_of","medical_office_percent_cooled","medical_office_weekly","multifamily_home_gross_floor","multifamily_home_dishwasher","multifamily_home_laundry","multifamily_home_laundry_1","multifamily_home_government","multifamily_home_number_of","multifamily_home_number_of_1","multifamily_home_percent","multifamily_home_percent_1","multifamily_home_total_number","multifamily_home_primary","multifamily_home_resident","office_gross_floor_area_sq","office_office_air_conditioned","office_pc_density","office_weekly_operating_hours","office_workers_density","other_space_type_name","other_gross_floor_area_sq","other_number_of_pcs","other_weekly_operating_hours","other_workers_on_main_shift","parking_enclosed_floor_area","parking_gross_floor_area","parking_non_enclosed_floor","parking_open_floor_area_w","parking_weekly_hours_of_access","residence_halls_dormitories","residence_halls_dormitories_1","residence_halls_dormitories_2","residence_halls_dormitories_3","residence_halls_dormitories_4","retail_gross_floor_area_sq","retail_cash_register_density","retail_exterior_entrance","retail_workers_density","retail_weekly_operating_hours","retail_walk_in_refrig_density","retail_percent_cooled","retail_pc_density","retail_open_closed_refrig","retail_number_of_walk_in","retail_number_of_open_or","senior_care_facility_average","senior_care_facility_gross","senior_care_facility_number","senior_care_facility_number_1","senior_care_facility_number_2","senior_care_facility_number_3","senior_care_facility_number_4","senior_care_facility_percent","senior_care_facility_total","senior_care_facility_total_1","senior_care_facility_workers","supermarkets_grocery_gross","supermarkets_grocery_number","supermarkets_grocery_number_1","supermarkets_grocery_number_2","supermarkets_grocery_percent","supermarkets_grocery_presence","supermarkets_grocery_walk","supermarkets_grocery_weekly","supermarkets_grocery_workers","swimming_pool_size","swimming_pool_indoor_outdoor","swimming_pool_months_in_use","warehouse_refrigerated_gross","warehouse_refrigerated_weekly","warehouse_refrigerated_workers","warehouse_unrefrigerated","warehouse_unrefrigerated_1","warehouse_unrefrigerated_2","warehouse_unrefrigerated_3","warehouse_unrefrigerated_4","warehouse_unrefrigerated_5","warehouse_unrefrigerated_6","current_data_center_source","current_site_pdu_input_energy","current_site_ups_output_energy","current_source_it_energy","national_average_pue","data_center_gross_floor_area","data_center_annual_it_energy","data_center_it_energy","indoor_water_use_kgal","indoor_water_use_per_sq_ft","outdoor_water_use_kgal","other_water_use_kgal","total_indoor_and_outdoor","water_use_alerts","release_date","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2679751","1007167501","DEPM 7628 - 444 West 19th St","0","1012565","444 West 19th Street",,"New York","10011","NEW YORK","50652","2005","Multifamily Housing","2012-04-26T03:22:09.000","Aurora Energy Advisors LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","97.62","133.3","230.92",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"64.3","3254750.9",,"0","65.6","1419750.92","416105.2","1835000.00","18350.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"131.5","6663213.1","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50652","42.00","0.00","84.00","0.00","12","42","0.00","2.00","70.00","Natural Gas","No specific resident population",,,,,,,,,,,"4878","4878","0","0","112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.744695","-74.004706","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
"3115585","1007167503","447-453 We","0","1087721","447 West 18th Street",,"New York","10011","NEW YORK","86460","1985","Multifamily Housing","2012-04-25T13:14:46.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","122.14","260.03","382.17",,"2012-03-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"58.6","5065468.2",,"0","60.4","2769568.17","811714","2295900.00","22959.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"134.8","11654165","136.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86460","45.00","0.00","90.00","0.00","12","45","100.00","20.00","88.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T08:58:53.000","MANHATTAN","40.74413","-74.005135","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
"2831044","1007170019","FULTON","0","1012576;1078408;1078409;1078410;1078411;1078411;1078419;1078420;1078443;1078444;1078445;1087110","401 WEST 16TH STREET - FULTON HOUSES",,"MANHATTAN","10001","NEW YORK","932450","1965","Multifamily Housing","2012-06-18T10:14:40.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","193.51","9291.06","9484.57",,"2012-03-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"124.8","116403506.1",,"0","124.2","25986859.76","7616312.9","3637423.53","36374.2","86779222.79",,,,,,,,,,"No",,,"No","No",,,,,,,,"209.8","195607353.6","207.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"932450","0.00","0.00","0.00","0.00","17","946","0.00",,"1863.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-06-27T16:15:48.000",,,,,,,
"2794090","1007170077","Tenth Ave Associates","0","1012607","460 West 20th Street",,"New York","10011","NEW YORK","67000","2000","Multifamily Housing","2012-04-24T12:42:25.000","None","Whole Facility Energy Consumption","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","183.46","54.92","238.37",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"60.2","4033353.3",,"0","61.6","584953.28","171440","3448400.00","34484.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"83","5564218.8","84.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67000","76.00","1.00","0.00","0.00","8","75","90.00","20.00","76.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-26T10:34:40.000","MANHATTAN","40.745304","-74.004342","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
"3116406","1007177501","445 West 1","0","1076123","445 West 19th Street",,"New York","10011","NEW YORK","54000","1989","Multifamily Housing","2012-04-24T03:17:00.000","American Utility Consultants","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","153.59","143.33","296.91",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"81.7","4413550.8",,"0","85.4","1526569.78","447412","2886981.00","28869.8",,,,,,,,,,,"No",,,"No",,,,,,,,,"150.4","8121412.2","153.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54000","69.00","4.00","0.00","0.00","10","69","80.00","74.00","72.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-26T23:03:09.000","MANHATTAN","40.744709","-74.004695","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
"2670519","1007187501","Brodsky - 177 9th Ave","0","1088184","177 9th Avenue",,"New York","10011","NEW YORK","137388","2009","Multifamily Housing","2012-03-14T09:22:50.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Other"" space types must be <=10% of Total Floor Space.<br>""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Using default values for Space Use attributes.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","169.47","499.36","668.82",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"61.9","8504144.3",,"0","63.4","5318683.05","1558816.8","3185461.29","31854.6",,,,,,,,,,,"No",,,"No",,,,,,,,,"153.6","21099579.4","155.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112569","54.00","4.00","108.00","0.00","7","54","0.00","10.00","118.00","Natural Gas","No specific resident population",,,,,,"Library","20242",,,,"9744","9744","0","0","112",,,,,,"4577","0.30","1","1.00","65","0.00","100.00","0.20","0.00","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.744917","-74.002487","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
"2670565","1007190020","Brodsky -","0","1012626","433 West 21st Street",,"New York","10011","NEW YORK","63928","1925","Multifamily Housing","2012-03-14T10:00:04.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","309.83","97.27","407.1",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"107.3","6859963.7",,"0","110.8","1036054.02","303650.1","5823909.68","58239.1",,,,,,,,,,,"No",,,"No",,,,,,,,,"149.5","9558053.9","153.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63928","28.00","8.00","0.00","0.00","12","68","0.00","12.00","78.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-30T08:06:30.000","MANHATTAN","40.745667","-74.003338","104","3","89","Hudson Yards-Chelsea-Flatiron-Union Square"
"2686227","1007200045","401/22 Realty LLC",,"1086503","401 W. 22nd Street",,"New York","10011","NEW YORK",,"2000","Multifamily Housing","2012-04-27T10:54:17.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,,,,,,,"2011-11-30T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-02T09:39:38.000","MANHATTAN","40.745916","-74.002007","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square"
"2564817","1007207501","420 West 2","0","1012691","420 West 23rd Street",,"New York","10011","NEW YORK","51604","1985","Multifamily Housing","2012-04-27T12:40:04.000","Greenwich Energy Solutions","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","139.67","152.21","291.88",,"2011-12-31T00:00:00.000","2011-10-31T00:00:00.000",,,,,,,"82.3","4246495.5",,"0","84.3","1621175.53","475139.4","2625320.00","26253.2",,,,,,,,,,,"No",,,"No",,,,,,,,,"158.2","8163436.3","160.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49214","40.00","8.00","2.00","0.00","12","40","80.00","20.00","50.00","Natural Gas","No specific resident population",,,,,,"Clinic/Other Outpatient Health","2390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-16T11:02:28.000","MANHATTAN","40.746836","-74.002162","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square"
"2656337","1007210007","London Terrace Gardens","0","1082717","415 West 23 Street",,"New York","10011","NEW YORK","801000","1934","Multifamily Housing","2012-04-20T15:01:22.000","None","Tenant Heating; Tenant Cooling; Tenant Hot Water; Tenant Plug Load/Electricity; Common Area Heating; Common Area Cooling; Common Area Hot Water; Common Area Plug Load/Electricity","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","3347.76","1057.11","4404.87",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"90.8","72761430.5",,"0","90.3","11259321.69","3299918.4","57778268.89","577782.7",,"3723839.93",,,,,,,,,"No",,,"No",,"No",,,,,,,"127.2","101861060.3","125.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"801000","590.00","59.00","0.00","0.00","17","909","100.00","14.00","961.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-26T14:24:35.000","MANHATTAN","40.7468","-74.002028","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square"
"2815281","1007217501","London Terrace Towers","0","1077236","405 West 23rd St",,"NEW YORK","10011","NEW YORK","464598","1932","Multifamily Housing","2012-04-25T14:39:15.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>","18084.89","1357.75","19442.64",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"523.8","243351986.7",,"0","523.1","14461420.8","4238400","1786665.91","17866.7",,,,"227103900.00",,,,,,,"No",,,"No",,,,"No",,,,,"601.7","279546723.7","599.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"442474","157.00","96.00","20.00","0.00","20","723","90.00","10.00","791.00","Fuel Oil (No. 5 and No. 6)","No specific resident population","22124","100.00","4.07","70","3.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-01T09:09:23.000","MANHATTAN","40.746712","-74.001826","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square"
"2644013","1007227501","Loft 25 Condominium","0","1087713","418 West 25th Street",,"New York","10001","NEW YORK","95987","1912","Multifamily Housing","2012-04-12T15:24:31.000","NYG/DE Green Partners LLC","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","237.15","385.89","623.04",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"89.3","8567919.8",,"0","89.3","4110135.94","1204611.9","4457783.87","44577.8",,,,,,,,,,,"No",,,"No",,,,,,,,,"191.6","18395153.7","191.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95987","79.00","0.00","79.00","0.00","9","79","100.00","7.00","88.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-28T15:38:49.000","MANHATTAN","40.748088","-74.001173","104","3","93","Hudson Yards-Chelsea-Flatiron-Union Square"
"2831030","1007230001","ELLIOTT","0","1012828;1083578;1083579;1083582","427 WEST 26TH STREET - ELLIOT HOUSE",,"MANHATTAN","10001","NEW YORK","515848","1947","Multifamily Housing","2012-06-18T10:13:27.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,"Less than 1 year of data<br>Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,,,,"2011-09-30T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"515848","0.00","0.00","0.00","0.00","12","607","0.00",,"1329.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-06-27T16:15:48.000",,,,,,,
"2830989","1007230015","CHELSEA","0","1083580;1083581","423-31 WEST 25TH STREET - CHELSEA HSES",,"MANHATTAN","10001","NEW YORK","398836","1964","Multifamily Housing","2012-06-18T10:07:18.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Less than 1 year of data<br>Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","1984.03","992.98","2977.01",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"120","47870013.1",,"0","120","10576236.61","3099717.6","37293776.47","372937.8",,,,,,,,,,,"No",,,"No",,,,,,,,,"186.5","74371214.2","186.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398836","0.00","0.00","0.00","0.00","21","425","0.00",,"852.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-06-27T16:15:48.000",,,,,,,
"2719178","1007400001","The Mariti","26","1013044","363 West 16th Street",,"New York","10011","NEW YORK","246340","1969","Hotel","2012-02-10T13:56:31.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"26","0",,,"821.17","1273.66","2094.82",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"117.7","29001197.4","94.5","0","116.7","13565759.79","3975896.8","15435437.63","154354.4",,,,,,,,,,,"No",,,"No",,,,,,,,"24.6","249.5","61470540.9","246","200.2","24.6",,,,,,,,,,,,,,,"246340",,,,"126","0.51",,,"100.00","1","0.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-04-20T17:50:19.000","MANHATTAN","40.741802","-74.003244","104","3","83","Hudson Yards-Chelsea-Flatiron-Union Square"
"2730967","1007237501","Heywood","0","1012826","263 Ninth Avenue - Heywood",,"New York","10001","NEW YORK","95844","1914","Multifamily Housing","2012-04-16T18:54:14.000","Bright Power","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","181.49","325.72","507.21",,"2011-12-31T00:00:00.000","2012-01-31T00:00:00.000",,,,,,,"71.8","6880640.2",,"0","72.5","3469259.52","1016781.8","3411380.65","34113.8",,,,,,,,,,,"No",,,"No",,,,,,,,,"158.2","15159042.3","156.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95844","0.00","0.00","0.00","0.00","11","50","100.00","15.00","60.00","Natural Gas","No specific resident population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2242.7","23.40",,,"2242.7",,"2012-07-31T11:11:05.000",,,,,,,
"2831030","1007240001","ELLIOTT","0","1012828;1083578;1083579;1083582","427 WEST 26TH STREET - ELLIOT HOUSE",,"MANHATTAN","10001","NEW YORK","515848","1947","Multifamily Housing","2012-06-18T10:13:27.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,"Less than 1 year of data<br>Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,,,,"2011-09-30T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"515848","0.00","0.00","0.00","0.00","12","607","0.00",,"1329.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-06-27T16:15:48.000",,,,,,,
"2830990","1007240010","CHELSEA AD","0","1012827","436 W 27 ST ENT CHELSEA ADD",,"MANHATTAN","10001","NEW YORK","131916","1968","Multifamily Housing","2012-06-18T10:07:20.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0",,"""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","16.95","268.71","285.67",,"2012-03-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"24.1","3180765.9",,"0","24.1","2862065.88","838823.5","318700.00","3187.0",,,,,,,,,,,"No",,,"No",,,,,,,,,"75","9892978.9","75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131916","0.00","0.00","0.00","0.00","14","96","0.00",,"96.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-06-27T16:15:48.000","MANHATTAN","40.749773","-74.001252","104","3","97","Hudson Yards-Chelsea-Flatiron-Union Square"
"2831030","1007240015","ELLIOTT","0","1012828;1083578;1083579;1083582","427 WEST 26TH STREET - ELLIOT HOUSE",,"MANHATTAN","10001","NEW YORK","515848","1947","Multifamily Housing","2012-06-18T10:13:27.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0",,"Less than 1 year of data<br>Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data",,,,,"2011-09-30T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,"No",,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"515848","0.00","0.00","0.00","0.00","12","607","0.00",,"1329.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-06-27T16:15:48.000",,,,,,,
"3128043","1007280060","450 West 31st Street","0","BIN# 1012836","442-454 West 31st Street",,"New York","10001","NEW YORK","112146","1918","Multifamily Housing","2012-05-23T15:57:05.000","None","No Selection Made","Not Eligible: Rating must be 75 or above","No Status Available",,,"0","0","Data > 120 days old<br>","""Multifamily Housing"" space types must be <=10% of Total Floor Space.<br>Less than 50% of the Total Floor Space can be benchmarked.<br>Less than One Full Year of Space Attribute Data","167.40","291.42","458.83",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"55.7","6250626.7",,"0","57","3103967.67","909720.9","3146659.01","31466.6",,,,,,,,,,,"No",,,"No",,,,,,,,,"121.8","13661804","121.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112146",,,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2012-05-24T14:08:44.000","MANHATTAN","40.75232","-73.99969","104","3","103","Hudson Yards-Chelsea-Flatiron-Union Square"
"2769295","1007290163","Newmark- 4","89","1012841","424 W. 33rd Street",,"New York","10001","NEW YORK","208000","1913","Office","2012-03-09T15:50:47.000","CodeGreen Solutions, Inc.","No Selection Made","Eligible","No Status Available",,,"89","0",,,"284.80","910.22","1195.01",,"2011-12-31T00:00:00.000","2200-01-01T00:00:00.000",,,,,,,"64.6","13427180.7","107.4","0","64.1","9694771.7","2841375.1","417606.45","4176.1",,,,"3314802.57",,,,,,,"No",,,"No",,,,"No",,,,"-39.9","173.9","36165722","172.4","289.3","-39.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197176","100.00","2.26","53","2.22","Restaurant/Cafeteria","7752","1","50","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.82","3072","0","IT Energy is not currently metered at this facility - Apply estimates.",,,,,,,"2012-03-22T11:38:01.000","MANHATTAN","40.753099","-73.997704","104","3","103","Hudson Yards-Chelsea-Flatiron-Union Square"
