"objectid","cen_year","tree_dbh","address","tree_loc","pit_type","soil_lvl","status","spc_latin","spc_common","vert_other","vert_pgrd","vert_tgrd","vert_wall","horz_blck","horz_grate","horz_plant","horz_other","sidw_crack","sidw_raise","wire_htap","wire_prime","wire_2nd","wire_other","inf_canopy","inf_guard","inf_wires","inf_paving","inf_outlet","inf_shoes","inf_lights","inf_other","trunk_dmg","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","objectid_1","census_tract","bin","bbl","location_1"
"592979","2005","15","55 WEST   90 STREET","Front","Sidewalk Pit","Above","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78850483","-73.96896856","992843","226552","606","177","1031618","1012040109","(40.78850483, -73.96896856)"
"592980","2005","10","501 EAST  117 STREET","Front","Sidewalk Pit","Level","Good","GYMNOCLADUS DIOICUS","KENTUCKY COFFEETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79565572","-73.93246244","1002950","229163","607","178","1053170","1017160001","(40.79565572, -73.93246244)"
"592981","2005","0","500 EAST  117 STREET","Front","Sidewalk Pit","Below","Dead","Unknown Dead","Unknown Dead","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"," ","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.795642","-73.93247329","1002947","229158","608","178","1053164","1017150048","(40.795642, -73.93247329)"
"592982","2005","6","510 EAST  117 STREET","Front","Sidewalk Pit","Above","Good","PRUNUS VIRGINIANA           SHUBERT","CHOKECHERRY, SHUBERT","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10035","New York","111","1","Manhattan","8","68","29","MN34","East Harlem North","1017800","New York","40.79556229","-73.93228917","1002998","229129","609","178","1081450","1017150046","(40.79556229, -73.93228917)"
"592983","2005","13","65 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78858998","-73.96917436","992786","226583","610","177","1031595","1012040001","(40.78858998, -73.96917436)"
"592984","2005","11","65 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78858998","-73.96917436","992786","226583","611","177","1031595","1012040001","(40.78858998, -73.96917436)"
"592985","2005","17","59 WEST   90 STREET","Front","Sidewalk Pit","Above","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78854054","-73.9690516","992820","226565","612","177","1031597","1012040008","(40.78854054, -73.9690516)"
"592986","2005","19","51 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78847188","-73.96888913","992865","226540","613","177","1031600","1012040011","(40.78847188, -73.96888913)"
"592987","2005","15","43 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78840321","-73.96872666","992910","226515","614","177","1031603","1012040014","(40.78840321, -73.96872666)"
"592988","2005","15","47 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78843892","-73.96880609","992888","226528","615","177","1031601","1012040012","(40.78843892, -73.96880609)"
"592989","2005","17","35 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78833455","-73.96856418","992955","226490","616","177","1031605","1012040016","(40.78833455, -73.96856418)"
"592990","2005","14","35 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78833455","-73.96856418","992955","226490","617","177","1031605","1012040016","(40.78833455, -73.96856418)"
"640945","2006","9","113 COLUMBUS AVENUE","Across","Continuous Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10023","New York","0","1","Manhattan","0","0","0"," "," ",,"New York","40.77329488","-73.98182153","0","0","48572",,,,"(40.77329488, -73.98182153)"
"592991","2005","17","25 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78824941","-73.96835838","993012","226459","618","177","1031620","1012040120","(40.78824941, -73.96835838)"
"592992","2005","17","19 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78819997","-73.96823562","993046","226441","619","177","1081756","1012040021","(40.78819997, -73.96823562)"
"592993","2005","15","300 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78806248","-73.96731483","993301","226391","620","177","1031607","1012040029","(40.78806248, -73.96731483)"
"592994","2005","5","300 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78806248","-73.96731483","993301","226391","621","177","1031607","1012040029","(40.78806248, -73.96731483)"
"592995","2005","11","300 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78806248","-73.96731483","993301","226391","622","177","1031607","1012040029","(40.78806248, -73.96731483)"
"592996","2005","14","35 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78833455","-73.96856418","992955","226490","623","177","1031605","1012040016","(40.78833455, -73.96856418)"
"592997","2005","4","35 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78833455","-73.96856418","992955","226490","624","177","1031605","1012040016","(40.78833455, -73.96856418)"
"592998","2005","7","21 WEST   90 STREET","Front","Sidewalk Pit","Level","Poor","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78821645","-73.96827895","993034","226447","625","177","1081757","1012040021","(40.78821645, -73.96827895)"
"592999","2005","16","15 WEST   90 STREET","Front","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78816427","-73.96815619","993068","226428","626","177","1081755","1012040021","(40.78816427, -73.96815619)"
"593000","2005","11","300 WEST   90 STREET","Side","Sidewalk Pit","Level","Poor","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Cavity","10024","New York","107","1","Manhattan","6","67","31","MN12","Upper West Side","1017500","New York","40.79153949","-73.97624775","990827","227657","627","175","1034052","1012500100","(40.79153949, -73.97624775)"
"593001","2005","15","300 CENTRAL PARK WEST","Side","Sidewalk Pit","Level","Good","ROBINIA PSEUDOACACIA","BLACK LOCUST","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","None","10024","New York","107","1","Manhattan","6","69","30","MN12","Upper West Side","1017700","New York","40.78806248","-73.96731483","993301","226391","628","177","1031607","1012040029","(40.78806248, -73.96731483)"
"593002","2005","3","175 RIVINGTON STREET","Front","Sidewalk Pit","Level","Good","PYRUS CALLERYANA","PEAR, CALLERY","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Torn Bark","10002","New York","103","1","Manhattan","1","65","26","MN28","Lower East Side","1001402","New York","40.71890945","-73.98453115","988538","201195","629","1402","1004204","1003480053","(40.71890945, -73.98453115)"
"593003","2005","4","170 RIVINGTON STREET","Front","Sidewalk Pit","Below","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Torn Bark","10002","New York","103","1","Manhattan","1","65","26","MN28","Lower East Side","1002201","New York","40.71897534","-73.98468986","988494","201219","630","2201","1004123","1003440171","(40.71897534, -73.98468986)"
"593004","2005","2","179 RIVINGTON STREET","Front","Sidewalk Pit","Above","Poor","ACER SACCHARINUM","MAPLE, SILVER","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10002","New York","103","1","Manhattan","1","65","26","MN28","Lower East Side","1001402","New York","40.71885727","-73.98436161","988585","201176","631","1402","1087316","1003480056","(40.71885727, -73.98436161)"
"593005","2005","16","179 RIVINGTON STREET","Adjacent","Sidewalk Pit","Below","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10002","New York","103","1","Manhattan","1","65","26","MN28","Lower East Side","1001402","New York","40.71885727","-73.98436161","988585","201176","632","1402","1087316","1003480056","(40.71885727, -73.98436161)"
"593006","2005","8","179 RIVINGTON STREET","Adjacent","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10002","New York","103","1","Manhattan","1","65","26","MN28","Lower East Side","1001402","New York","40.71885727","-73.98436161","988585","201176","633","1402","1087316","1003480056","(40.71885727, -73.98436161)"
"593007","2005","16","179 RIVINGTON STREET","Adjacent","Sidewalk Pit","Level","Good","PLATANUS ACERIFOLIA","LONDON PLANETREE","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Torn Bark","10002","New York","103","1","Manhattan","1","65","26","MN28","Lower East Side","1001402","New York","40.71885727","-73.98436161","988585","201176","634","1402","1087316","1003480056","(40.71885727, -73.98436161)"
"640946","2006","9","113 COLUMBUS AVENUE","Across","Continuous Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10023","New York","0","1","Manhattan","0","0","0"," "," ",,"New York","40.77329488","-73.98182153","0","0","48573",,,,"(40.77329488, -73.98182153)"
"593008","2005","3","111 SUFFOLK STREET","Front","Sidewalk Pit","Level","Poor","PYRUS CALLERYANA","PEAR, CALLERY","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Trunk Wound","10002","New York","103","1","Manhattan","1","65","26","MN28","Lower East Side","1001402","New York","40.71902493","-73.98608594","988107","201237","635","1402","1004301","1003530054","(40.71902493, -73.98608594)"
"593009","2005","3","131 SUFFOLK STREET","Front","Sidewalk Pit","Level","Good","GLEDITSIA TRIACANTHOS","HONEYLOCUST","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10002","New York","103","1","Manhattan","1","65","26","MN27","Chinatown","1003001","New York","40.71986477","-73.98565287","988227","201543","636","3001","1004323","1003540080","(40.71986477, -73.98565287)"
"593010","2005","3","135 SUFFOLK STREET","Side","Sidewalk Pit","Level","Good","TILIA TOMENTOSA","LINDEN, SILVER","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","None","10002","New York","103","1","Manhattan","1","65","26","MN27","Chinatown","1003001","New York","40.71996632","-73.98560234","988241","201580","637","3001","1004323","1003540080","(40.71996632, -73.98560234)"
