"unique_id","publish_date","site_id","status","ppt_id","address","city","state","zip","boro","latitude","longitude","cross_street_1","cross_street_2","corner","install_date","active_date","wifi_status","tablet_status","phone_status","community_board","council_district","census_tract","nta","nta_name"
"20181120_041521.mn-02-123117","2018-11-20T04:15:21.000","mn-02-123117","Link Active!","123117","263 6 AVENUE","New York","NY","10014","Manhattan","40.7295577","-74.00238535","DOWNING STREET","BEDFORD STREET","SW","2018-03-10T00:00:00.000","2018-04-26T00:00:00.000","up","up","up","2","3","67","MN23","West Village"
"20181120_041521.mn-02-123547","2018-11-20T04:15:21.000","mn-02-123547","Link Active!","123547_123548","120 WEST 14 STREET","New York","NY","10011","Manhattan","40.737805","-73.998106","6 AVENUE","7 AVENUE","SW","2016-09-17T00:00:00.000","2016-12-09T00:00:00.000","up","up","up","2","3","71","MN23","West Village"
"20181120_041521.mn-02-123595","2018-11-20T04:15:21.000","mn-02-123595","Link Active!","123595","284 HUDSON STREET","New York","NY","10013","Manhattan","40.72533498","-74.00755377","DOMINICK STREET","SPRING STREET","NE","2016-11-17T00:00:00.000","2016-12-29T00:00:00.000","up","up","up","2","3","37","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-02-123611","2018-11-20T04:15:21.000","mn-02-123611","Link Active!","123611","482 HUDSON STREET","New York","NY","10014","Manhattan","40.73230778","-74.00641536","GROVE STREET","BARROW STREET","SE","2016-11-05T00:00:00.000","2017-01-18T00:00:00.000","up","up","up","2","3","73","MN23","West Village"
"20181120_041521.mn-04-122078","2018-11-20T04:15:21.000","mn-04-122078","Link Active!","122078_122577","589 8 AVENUE","New York","NY","10018","Manhattan","40.75528084","-73.99137086","WEST 38 STREET","WEST 39 STREET","SW","2016-03-06T00:00:00.000","2016-04-11T00:00:00.000","up","up","up","4","3","115","MN15","Clinton"
"20181120_041521.mn-04-122406","2018-11-20T04:15:21.000","mn-04-122406","Link Installed; Connecting Power and Fiber","122406","560 WEST 42 STREET","New York","NY","10036","Manhattan","40.76065999","-73.99820283","11 AVENUE","10 AVENUE","SE","2018-05-19T00:00:00.000",,"Not Available","Not Available","Not Available","4","3","117","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122580","2018-11-20T04:15:21.000","mn-04-122580","Link Active!","122580_122581","739 8 AVENUE","New York","NY","10036","Manhattan","40.75993686","-73.98797229","WEST 46 STREET","WEST 47 STREET","NW","2016-07-13T00:00:00.000","2016-07-20T00:00:00.000","up","up","up","4","3","127","MN15","Clinton"
"20181120_041521.mn-04-122583","2018-11-20T04:15:21.000","mn-04-122583","Link Active!","122583_122584","715 8 AVENUE","New York","NY","10036","Manhattan","40.75910666","-73.98857946","WEST 45 STREET","WEST 44 STREET","SW","2016-03-11T00:00:00.000","2016-04-11T00:00:00.000","up","up","up","4","3","121","MN15","Clinton"
"20181120_041521.bk-05-145941","2018-11-20T04:15:21.000","bk-05-145941","Link Active!","145941","3386 FULTON STREET","New York","NY","11208","Brooklyn","40.68406084","-73.87053741","CRESCENT STREET","HEMLOCK STREET","Midblock","2017-09-29T00:00:00.000","2017-11-21T00:00:00.000","up","up","up","5","37","1184","BK83","Cypress Hills-City Line"
"20181120_041521.mn-05-121579","2018-11-20T04:15:21.000","mn-05-121579","Link Active!","121579_143735","101 EAST 32 STREET","New York","NY","10016","Manhattan","40.74573985","-73.98198711","PARK AVENUE","LEXINGTON AVENUE","NE","2018-02-17T00:00:00.000","2018-04-24T00:00:00.000","up","up","up","5","2","72","MN20","Murray Hill-Kips Bay"
"20181120_041521.mn-05-108540","2018-11-20T04:15:21.000","mn-05-108540","Link Installed; Connecting Power and Fiber","108540_134531","100 WEST 28 STREET","New York","NY","10001","Manhattan","40.74611567340649","-73.99079234970282","6 AVENUE","7 AVENUE","SWC","2018-02-24T00:00:00.000",,"Not Available","Not Available","Not Available","5","3","95","MN17","Midtown-Midtown South"
"20181120_041521.si-02-145733","2018-11-20T04:15:21.000","si-02-145733","Link Active!","145733","2110 RICHMOND ROAD","New York","NY","10306","Staten Island","40.581304","-74.11201028","LINCOLN AVENUE","COLFAX AVENUE","SE","2017-02-19T00:00:00.000","2017-03-02T00:00:00.000","up","up","up","2","50","11402","SI45","New Dorp-Midland Beach"
"20181120_041521.bk-01-109262","2018-11-20T04:15:21.000","bk-01-109262","Link Active!","109262","101 GRAHAM AVENUE","New York","NY","11206","Brooklyn","40.70506042","-73.94291758","MCKIBBIN STREET","SEIGEL STREET","SW","2017-04-28T00:00:00.000","2017-05-23T00:00:00.000","up","up","up","1","34","491","BK90","East Williamsburg"
"20181120_041521.bk-01-125630","2018-11-20T04:15:21.000","bk-01-125630","Link Active!","125630","61 GRAHAM AVENUE","New York","NY","11206","Brooklyn","40.703654","-73.942682","MOORE STREET","VARET STREET","SW","2017-05-06T00:00:00.000","2017-06-09T00:00:00.000","up","up","up","1","34","491","BK90","East Williamsburg"
"20181120_041521.bk-01-126669","2018-11-20T04:15:21.000","bk-01-126669","Link Active!","126669","45 GRAHAM AVENUE","New York","NY","11206","Brooklyn","40.702936","-73.942563","VARET STREET","COOK STREET","SW","2017-04-28T00:00:00.000","2017-05-23T00:00:00.000","up","up","up","1","34","491","BK90","East Williamsburg"
"20181120_041521.bk-01-138951","2018-11-20T04:15:21.000","bk-01-138951","Link Active!","138951","15 DEBEVOISE STREET","New York","NY","11206","Brooklyn","40.70166753","-73.94248859","GRAHAM AVENUE","BROADWAY","NW","2017-07-01T00:00:00.000","2017-08-02T00:00:00.000","up","up","up","1","34","491","BK90","East Williamsburg"
"20181120_041521.bk-01-145856","2018-11-20T04:15:21.000","bk-01-145856","Link Active!","145856","119 GRAHAM AVENUE","New York","NY","11206","Brooklyn","40.705768","-73.94303","BOERUM STREET","MCKIBBIN STREET","SW","2017-06-27T00:00:00.000","2017-08-10T00:00:00.000","up","up","up","1","34","505","BK90","East Williamsburg"
"20181120_041521.bk-01-145859","2018-11-20T04:15:21.000","bk-01-145859","Link Active!","145859","475 MANHATTAN AVENUE","New York","NY","11222","Brooklyn","40.720111","-73.947627","ECKFORD STREET","NEWTON STREET","MIDBLK","2017-06-30T00:00:00.000","2017-08-15T00:00:00.000","up","up","up","1","33","499","BK76","Greenpoint"
"20181120_041521.bk-03-145757","2018-11-20T04:15:21.000","bk-03-145757","Link Active!","145757","1473 FULTON STREET","New York","NY","11216","Brooklyn","40.680059","-73.94226","TOMPKINS AVENUE","KINGSTON AVENUE","NE","2017-03-02T00:00:00.000","2017-03-24T00:00:00.000","up","up","up","3","36","269","BK75","Bedford"
"20181120_041521.bk-03-145784","2018-11-20T04:15:21.000","bk-03-145784","Link Active!","145784","1139 FULTON STREET","New York","NY","11238","Brooklyn","40.68131525","-73.95620126","FRANKLIN AVENUE","CLAVER PLACE","NE","2017-03-11T00:00:00.000","2017-03-24T00:00:00.000","up","up","up","3","35","227","BK69","Clinton Hill"
"20181120_041521.bk-03-145817","2018-11-20T04:15:21.000","bk-03-145817","Link Active!","145817","293 RALPH AVENUE","New York","NY","11233","Brooklyn","40.679015","-73.921802","MACDOUGAL STREET","SUMPTER STREET","NE","2017-03-31T00:00:00.000","2017-04-28T00:00:00.000","up","up","up","3","41","379","BK35","Stuyvesant Heights"
"20181120_041521.bk-03-145843","2018-11-20T04:15:21.000","bk-03-145843","Link Active!","145843","545 NOSTRAND AVENUE","New York","NY","11216","Brooklyn","40.678818","-73.949579","HERKIMER PLACE","ATLANTIC AVENUE","NE","2017-05-06T00:00:00.000","2017-05-31T00:00:00.000","up","up","up","3","36","247","BK61","Crown Heights North"
"20181120_041521.bk-05-145931","2018-11-20T04:15:21.000","bk-05-145931","Link Active!","145931","2631 FULTON STREET","New York","NY","11207","Brooklyn","40.67722165","-73.89746353","PENNSYLVANIA AVENUE","SHEFFIELD AVENUE","NW","2017-09-17T00:00:00.000","2018-01-05T00:00:00.000","up","up","up","5","37","1198","BK82","East New York"
"20181120_041521.bk-05-145937","2018-11-20T04:15:21.000","bk-05-145937","Link Active!","145937","2598 FULTON STREET","New York","NY","11207","Brooklyn","40.67699412","-73.89835842","SHEFFIELD AVENUE","GEORGIA AVENUE","SW","2017-09-23T00:00:00.000","2018-01-22T00:00:00.000","up","up","up","5","37","1198","BK82","East New York"
"20181120_041521.bk-14-126362","2018-11-20T04:15:21.000","bk-14-126362","Link Active!","126362","1626 CORTELYOU ROAD","New York","NY","11226","Brooklyn","40.64185835","-73.96283585","EAST 17 STREET","EAST 16 STREET","SE","2017-12-02T00:00:00.000","2018-04-23T00:00:00.000","up","up","up","14","40","514","BK42","Flatbush"
"20181120_041521.bk-09-126619","2018-11-20T04:15:21.000","bk-09-126619","Link Active!","126619","856 FRANKLIN AVENUE","New York","NY","11225","Brooklyn","40.6688","-73.958717","PRESIDENT STREET","CARROLL STREET","SW","2016-11-11T00:00:00.000","2016-12-05T00:00:00.000","up","up","up","9","35","213","BK63","Crown Heights South"
"20181120_041521.bk-09-127716","2018-11-20T04:15:21.000","bk-09-127716","Link Active!","127716","900 NOSTRAND AVENUE","New York","NY","11225","Brooklyn","40.66734613","-73.95080928","CARROLL STREET","PRESIDENT STREET","NW","2017-03-11T00:00:00.000","2017-04-28T00:00:00.000","up","up","up","9","35","321","BK63","Crown Heights South"
"20181120_041521.bk-09-145833","2018-11-20T04:15:21.000","bk-09-145833","Link Active!","145833","803 NOSTRAND AVENUE","New York","NY","11225","Brooklyn","40.66916742","-73.9505023","UNION STREET","EASTERN PARKWAY","NE","2017-03-24T00:00:00.000","2017-05-19T00:00:00.000","up","up","up","9","35","319","BK63","Crown Heights South"
"20181120_041521.bk-14-126536","2018-11-20T04:15:21.000","bk-14-126536","Link Active!","126536","1216 FLATBUSH AVENUE","New York","NY","11226","Brooklyn","40.640666226209724","-73.95592438608668","DITMAS AVENUE","EAST 23 STREET","NWC","2018-01-26T00:00:00.000","2018-05-10T00:00:00.000","up","up","up","14","40","51602","BK42","Flatbush"
"20181120_041521.bk-14-145758","2018-11-20T04:15:21.000","bk-14-145758","Link Active!","145758","1088 FLATBUSH AVENUE","New York","NY","11226","Brooklyn","40.64394086","-73.95799026","CORTELYOU ROAD","DORCHESTER ROAD","SW","2017-03-03T00:00:00.000","2017-09-15T00:00:00.000","up","up","up","14","40","51602","BK42","Flatbush"
"20181120_041521.bk-14-145836","2018-11-20T04:15:21.000","bk-14-145836","Link Active!","145836","927 FLATBUSH AVENUE","New York","NY","11226","Brooklyn","40.649115","-73.958291","SNYDER AVENUE","CHURCH AVENUE","MIDBLK","2017-05-06T00:00:00.000","2017-05-31T00:00:00.000","up","up","up","14","40","794","BK95","Erasmus"
"20181120_041521.bk-14-145949","2018-11-20T04:15:21.000","bk-14-145949","Link Installed; Connecting Power and Fiber","145949","9 SNYDER AVENUE","New York","NY","11226","Brooklyn","40.64860712","-73.95781959","FLATBUSH AVENUE","BEDFORD AVENUE","Midblock","2017-09-17T00:00:00.000",,"Not Available","Not Available","Not Available","14","40","794","BK95","Erasmus"
"20181120_041521.bx-04-119159","2018-11-20T04:15:21.000","bx-04-119159","Link Active!","119159_119172","72 EAST 161 STREET","New York","NY","10451","Bronx","40.82735593","-73.92522252","GERARD AVENUE","RIVER AVENUE","SW","2016-07-01T00:00:00.000","2016-07-19T00:00:00.000","up","up","up","4","8","63","BX63","West Concourse"
"20181120_041521.bx-04-145687","2018-11-20T04:15:21.000","bx-04-145687","Link Active!","145687","1049 GERARD AVENUE","New York","NY","10452","Bronx","40.831543","-73.92264499","EAST 165 STREET","EAST 164 STREET","SW","2016-08-27T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","4","8","195","BX63","West Concourse"
"20181120_041521.bx-04-146072","2018-11-20T04:15:21.000","bx-04-146072","Link Active!","146072","2 EAST 172 STREET","New York","NY","10452","Bronx","40.84220263","-73.91603242","JEROME AVENUE","TOWNSEND AVENUE","SE","2018-03-19T00:00:00.000","2018-04-30T00:00:00.000","up","up","up","4","14","223","BX63","West Concourse"
"20181120_041521.bx-05-111414","2018-11-20T04:15:21.000","bx-05-111414","Link Active!","111414","8 WEST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.853764","-73.907899","JEROME AVENUE","DAVIDSON AVENUE","MIDBLK","2016-12-06T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","5","14","243","BX36","University Heights-Morris Heights"
"20181120_041521.bx-05-119566","2018-11-20T04:15:21.000","bx-05-119566","Link Active!","119566","1999 UNIVERSITY AVENUE","New York","NY","10453","Bronx","40.854764","-73.911439","WEST 179 STREET","WEST BURNSIDE AVENUE","SE","2016-12-22T00:00:00.000","2017-01-17T00:00:00.000","up","up","up","5","14","24502","BX36","University Heights-Morris Heights"
"20181120_041521.bx-05-119573","2018-11-20T04:15:21.000","bx-05-119573","Link Active!","119573","2454 WALTON AVENUE","New York","NY","10468","Bronx","40.86231329","-73.90031404","EAST FORDHAM ROAD","EAST 184 STREET","SE","2016-08-27T00:00:00.000","2016-09-15T00:00:00.000","up","up","up","5","14","239","BX40","Fordham South"
"20181120_041521.mn-02-122344","2018-11-20T04:15:21.000","mn-02-122344","Link Installed; Connecting Power and Fiber","122344","203 GRAND STREET","New York","NY","10013","Manhattan","40.71903975","-73.99663087","MOTT STREET","MULBERRY STREET","SWC","2018-05-24T00:00:00.000",,"Not Available","Not Available","Not Available","2","1","41","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-02-123120","2018-11-20T04:15:21.000","mn-02-123120","Link Active!","123120_123133","475 6 AVENUE","New York","NY","10011","Manhattan","40.73598356","-73.99799012","WEST 12 STREET","WEST 11 STREET","SW","2018-03-10T00:00:00.000","2018-06-12T00:00:00.000","up","up","up","2","3","71","MN23","West Village"
"20181120_041521.mn-02-123589","2018-11-20T04:15:21.000","mn-02-123589","Link Installed; Connecting Power and Fiber","123589","180 VARICK STREET","New York","NY","10014","Manhattan","40.72728365","-74.00540707","CHARLTON STREET","KING STREET","NE","2018-07-31T00:00:00.000",,"Not Available","Not Available","Not Available","2","3","37","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-02-123586","2018-11-20T04:15:21.000","mn-02-123586","Link Installed; Connecting Power and Fiber","123586","118 VARICK STREET","New York","NY","10013","Manhattan","40.72492489","-74.00579536","DOMINICK STREET","BROOME STREET","SE","2018-07-31T00:00:00.000",,"Not Available","Not Available","Not Available","2","3","37","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-02-123600","2018-11-20T04:15:21.000","mn-02-123600","Link Active!","123600","1 ST. LUKE'S PLACE","New York","NY","10014","Manhattan","40.73025769","-74.00662855","HUDSON STREET","7 AVENUE","NE","2016-11-13T00:00:00.000","2017-01-26T00:00:00.000","up","up","up","2","3","67","MN23","West Village"
"20181120_041521.mn-02-123612","2018-11-20T04:15:21.000","mn-02-123612","Link Active!","123612","87 BARROW STREET","New York","NY","10014","Manhattan","40.73159252","-74.00640751","HUDSON STREET","COMMERCE STREET","SE","2017-02-18T00:00:00.000","2017-04-14T00:00:00.000","up","up","up","2","3","67","MN23","West Village"
"20181120_041521.mn-02-133430","2018-11-20T04:15:21.000","mn-02-133430","Link Active!","133430_133431","183 CANAL STREET","New York","NY","10013","Manhattan","40.716869","-73.997578","MOTT STREET","ELIZABETH STREET","NE","2016-09-14T00:00:00.000","2016-12-15T00:00:00.000","up","up","up","2","1","41","MN24","SoHo-TriBeCa-Civic Center-Little Italy"
"20181120_041521.mn-04-122068","2018-11-20T04:15:21.000","mn-04-122068","Link Active!","122068_122069","519 8 AVENUE","New York","NY","10018","Manhattan","40.75342475","-73.9927184","WEST 36 STREET","WEST 35 STREET","SW","2016-03-24T00:00:00.000","2016-04-12T00:00:00.000","up","up","up","4","3","111","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122299","2018-11-20T04:15:21.000","mn-04-122299","Link Active!","122299_123529","80 8 AVENUE","New York","NY","10011","Manhattan","40.739846","-74.002305","WEST 14 STREET","WEST 15 STREET","NE","2016-03-29T00:00:00.000","2016-04-07T00:00:00.000","up","up","up","4","3","81","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122427","2018-11-20T04:15:21.000","mn-04-122427","Link Active!","122427","125 WEST 14 STREET","New York","NY","10011","Manhattan","40.73790583","-73.99792058","6 AVENUE","7 AVENUE","NE","2016-09-24T00:00:00.000","2016-12-02T00:00:00.000","up","up","up","4","3","81","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122579","2018-11-20T04:15:21.000","mn-04-122579","Link Active!","122579","731 8 AVENUE","New York","NY","10036","Manhattan","40.75974624","-73.98811386","WEST 45 STREET","WEST 46 STREET","SW","2016-03-11T00:00:00.000","2016-04-15T00:00:00.000","up","up","up","4","3","121","MN15","Clinton"
"20181120_041521.mn-04-122567","2018-11-20T04:15:21.000","mn-04-122567","Link Active!","122567","302 WEST 37 STREET","New York","NY","10018","Manhattan","40.75413992","-73.99233961","8 AVENUE","9 AVENUE","SW","2016-03-10T00:00:00.000","2016-04-27T00:00:00.000","up","up","up","4","3","111","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-04-122595","2018-11-20T04:15:21.000","mn-04-122595","Link Active!","122595","825 8 AVENUE","New York","NY","10019","Manhattan","40.76224616","-73.98629301","WEST 50 STREET","WEST 49 STREET","SW","2016-03-06T00:00:00.000","2016-04-27T00:00:00.000","up","up","up","4","3","127","MN15","Clinton"
"20181120_041521.mn-04-122616","2018-11-20T04:15:21.000","mn-04-122616","Link Active!","122616_122618","911 8 AVENUE","New York","NY","10019","Manhattan","40.76493291","-73.98433343","WEST 54 STREET","WEST 55 STREET","NW","2016-03-06T00:00:00.000","2016-04-15T00:00:00.000","up","up","up","4","3","139","MN15","Clinton"
"20181120_041521.mn-05-108471","2018-11-20T04:15:21.000","mn-05-108471","Link Active!","108471_108473","264 WEST 35 STREET","New York","NY","10001","Manhattan","40.75269979","-73.99275642","8 AVENUE","7 AVENUE","SE","2016-04-26T00:00:00.000","2016-05-17T00:00:00.000","up","up","up","5","3","109","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-108433","2018-11-20T04:15:21.000","mn-05-108433","Link Active!","108433_108444","550 8 AVENUE","New York","NY","10018","Manhattan","40.754171","-73.991871","WEST 37 STREET","WEST 38 STREET","NE","2016-03-12T00:00:00.000","2016-04-06T00:00:00.000","up","up","up","5","3","109","MN17","Midtown-Midtown South"
"20181120_041521.mn-05-121354","2018-11-20T04:15:21.000","mn-05-121354","Link Active!","121354_122081","678 8 AVENUE","New York","NY","10036","Manhattan","40.757753","-73.989252","WEST 42 STREET","WEST 43 STREET","SE","2016-03-11T00:00:00.000","2016-04-06T00:00:00.000","up","up","up","5","3","119","MN17","Midtown-Midtown South"
"20181120_041521.bx-01-118944","2018-11-20T04:15:21.000","bx-01-118944","Link Active!","118944","2914 3 AVENUE","New York","NY","10455","Bronx","40.817235","-73.91582926","EAST 151 STREET","EAST 152 STREET","NE","2016-10-22T00:00:00.000","2016-12-22T00:00:00.000","up","up","up","1","17","71","BX34","Melrose South-Mott Haven North"
"20181120_041521.bk-06-125915","2018-11-20T04:15:21.000","bk-06-125915","Link Active!","125915","555 5 AVENUE","New York","NY","11215","Brooklyn","40.665618","-73.989159","15 STREET","14 STREET","NE","2017-02-27T00:00:00.000","2017-06-12T00:00:00.000","up","up","up","6","39","141","BK37","Park Slope-Gowanus"
"20181120_041521.mn-07-120603","2018-11-20T04:15:21.000","mn-07-120603","Link Active!","120603","730 COLUMBUS AVENUE","New York","NY","10025","Manhattan","40.79280441","-73.96770405","WEST 95 STREET","WEST 96 STREET","Midblock","2018-01-26T00:00:00.000","2018-05-31T00:00:00.000","up","up","up","7","6","181","MN12","Upper West Side"
"20181120_041521.bx-05-119598","2018-11-20T04:15:21.000","bx-05-119598","Link Active!","119598","51 EAST TREMONT AVENUE","New York","NY","10453","Bronx","40.851329","-73.908266","WALTON AVENUE","MORRIS AVENUE","NE","2017-10-20T00:00:00.000","2018-01-12T00:00:00.000","up","up","up","5","14","241","BX41","Mount Hope"
"20181120_041521.mn-10-142814","2018-11-20T04:15:21.000","mn-10-142814","Link Active!","142814","2293 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.80899649","-73.95214914","WEST 123 STREET","WEST 124 STREET","NW","2016-10-14T00:00:00.000","2016-11-02T00:00:00.000","up","up","up","10","9","257","MN11","Central Harlem South"
"20181120_041521.bk-06-125910","2018-11-20T04:15:21.000","bk-06-125910","Link Active!","125910_125911","462 5 AVENUE","New York","NY","11215","Brooklyn","40.66853323","-73.98695629","10 STREET","11 STREET","SW","2017-02-23T00:00:00.000","2017-04-03T00:00:00.000","up","up","up","6","39","139","BK37","Park Slope-Gowanus"
"20181120_041521.mn-07-120609","2018-11-20T04:15:21.000","mn-07-120609","Link Active!","120609","734 AMSTERDAM AVENUE","New York","NY","10025","Manhattan","40.79396219","-73.97057117","WEST 96 STREET","WEST 95 STREET","SW","2017-06-27T00:00:00.000","2017-08-07T00:00:00.000","up","up","up","7","6","183","MN12","Upper West Side"
"20181120_041521.mn-04-142000","2018-11-20T04:15:21.000","mn-04-142000","Link Active!","142000","831 8 AVENUE","New York","NY","10019","Manhattan","40.76243064","-73.98615577","WEST 50 STREET","WEST 51 STREET","NW","2016-05-14T00:00:00.000","2016-06-22T00:00:00.000","up","up","up","4","3","133","MN15","Clinton"
"20181120_041521.mn-05-123023","2018-11-20T04:15:21.000","mn-05-123023","Link Active!","123023","1 WEST 17 STREET","New York","NY","10011","Manhattan","40.73803969","-73.9923767","5 AVENUE","6 AVENUE","NW","2017-02-11T00:00:00.000","2018-02-20T00:00:00.000","up","up","up","5","3","54","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.bx-05-119606","2018-11-20T04:15:21.000","bx-05-119606","Link Active!","119606","2374 JEROME AVENUE","New York","NY","10468","Bronx","40.86063","-73.902369","EAST 184 STREET","EAST FORDHAM ROAD","NE","2016-06-09T00:00:00.000","2016-07-01T00:00:00.000","up","up","up","5","14","239","BX40","Fordham South"
"20181120_041521.bk-06-145893","2018-11-20T04:15:21.000","bk-06-145893","Link Active!","145893","372 3 AVENUE","New York","NY","11215","Brooklyn","40.6726791","-73.98316142","3 STREET","6 STREET","SE","2017-07-27T00:00:00.000","2017-09-11T00:00:00.000","up","up","up","6","39","119","BK37","Park Slope-Gowanus"
"20181120_041521.mn-10-142632","2018-11-20T04:15:21.000","mn-10-142632","Link Active!","142632","2327 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.81002334","-73.95141341","WEST 124 STREET","WEST 125 STREET","SW","2016-09-24T00:00:00.000","2016-10-14T00:00:00.000","up","up","up","10","9","257","MN11","Central Harlem South"
"20181120_041521.qu-09-126733","2018-11-20T04:15:21.000","qu-09-126733","Link Active!","126733","80-10 JAMAICA AVENUE","New York","NY","11421","Queens","40.69210611","-73.86199361","80 STREET","FOREST PARKWAY","SE","2017-06-24T00:00:00.000","2017-08-07T00:00:00.000","up","up","up","9","32","10","QN53","Woodhaven"
"20181120_041521.bk-06-145848","2018-11-20T04:15:21.000","bk-06-145848","Link Active!","145848","162 PARK PLACE","New York","NY","11217","Brooklyn","40.67758878","-73.9730618","7 AVENUE","FLATBUSH AVENUE","SE","2017-06-11T00:00:00.000","2018-04-24T00:00:00.000","up","up","up","6","39","161","BK64","Prospect Heights"
"20181120_041521.mn-10-142855","2018-11-20T04:15:21.000","mn-10-142855","Link Active!","142855","2480 FREDERICK DOUGLASS BOULEVARD","New York","NY","10027","Manhattan","40.81486349","-73.9478767","WEST 133 STREET","WEST 132 STREET","SE","2016-09-17T00:00:00.000","2016-10-25T00:00:00.000","up","down","up","10","9","226","MN03","Central Harlem North-Polo Grounds"
"20181120_041521.mn-07-133639","2018-11-20T04:15:21.000","mn-07-133639","Link Active!","133639_135667","2600 BROADWAY","New York","NY","10025","Manhattan","40.79599586","-73.97059943","WEST 98 STREET","WEST 99 STREET","NE","2018-03-14T00:00:00.000","2018-04-20T00:00:00.000","up","up","up","7","7","187","MN12","Upper West Side"
"20181120_041521.mn-01-135575","2018-11-20T04:15:21.000","mn-01-135575","Link Active!","135575_135576","95 WALL STREET","New York","NY","10005","Manhattan","40.70504418","-74.00732188","WATER STREET","FRONT STREET","SEC","2017-11-11T00:00:00.000","2018-04-27T00:00:00.000","up","up","up","1","1","7","MN25","Battery Park City-Lower Manhattan"
"20181120_041521.mn-04-140360","2018-11-20T04:15:21.000","mn-04-140360","Link Active!","140360","241 11 AVENUE","New York","NY","10001","Manhattan","40.75074558","-74.00581555","WEST 26 STREET","WEST 25 STREET","SW","2017-05-26T00:00:00.000","2017-06-27T00:00:00.000","up","up","up","4","3","99","MN13","Hudson Yards-Chelsea-Flatiron-Union Square"
"20181120_041521.mn-06-133527","2018-11-20T04:15:21.000","mn-06-133527","Link Active!","133527","205 3 AVENUE","New York","NY","10003","Manhattan","40.736214","-73.9849","EAST 19 STREET","EAST 18 STREET","SE","2016-05-21T00:00:00.000","2016-07-14T00:00:00.000","up","up","up","6","2","48","MN21","Gramercy"
"20181120_041521.mn-05-123158","2018-11-20T04:15:21.000","mn-05-123158","Link Active!","123158_123159","18 UNION SQUARE EAST","New York","NY","10003","Manhattan","40.735187","-73.989871","EAST 15 STREET","EAST 14 STREET","NE","2016-10-08T00:00:00.000","2016-11-21T00:00:00.000","up","up","up","5","2","50","MN21","Gramercy"
"20181120_041521.mn-04-107675","2018-11-20T04:15:21.000","mn-04-107675","Link Active!","107675","871 8 AVENUE","New York","NY","10019","Manhattan","40.76380275","-73.98515741","WEST 52 STREET","WEST 53 STREET","Midblock","2018-04-07T00:00:00.000","2018-05-21T00:00:00.000","up","up","up","4","3","133","MN15","Clinton"
"20181120_041521.bx-05-119613","2018-11-20T04:15:21.000","bx-05-119613","Link Active!","119613","1 WEST BURNSIDE AVENUE","New York","NY","10453","Bronx","40.85393036","-73.90750182","JEROME AVENUE","DAVIDSON AVENUE","NW","2016-11-23T00:00:00.000","2017-01-12T00:00:00.000","up","up","up","5","14","251","BX36","University Heights-Morris Heights"
"20181120_041521.bk-06-145894","2018-11-20T04:15:21.000","bk-06-145894","Link Active!","145894","337 5 AVENUE","New York","NY","11215","Brooklyn","40.67224181","-73.98362685","4 STREET","3 STREET","NE","2017-07-27T00:00:00.000","2017-10-27T00:00:00.000","up","up","up","6","39","135","BK37","Park Slope-Gowanus"
"20181120_041521.mn-07-134318","2018-11-20T04:15:21.000","mn-07-134318","Link Active!","134318","2373 BROADWAY","New York","NY","10024","Manhattan","40.7887051","-73.97641054","WEST 86 STREET","WEST 87 STREET","NWC","2017-09-10T00:00:00.000","2017-11-15T00:00:00.000","up","up","up","7","6","175","MN12","Upper West Side"
"20181120_041521.mn-09-120412","2018-11-20T04:15:21.000","mn-09-120412","Link Active!","120412","3300 BROADWAY","New York","NY","10031","Manhattan","40.81881338","-73.95579589","WEST 133 STREET","WEST 134 STREET","NE","2017-04-07T00:00:00.000","2017-06-14T00:00:00.000","up","up","up","9","7","219","MN06","Manhattanville"
"20181120_041521.mn-10-142513","2018-11-20T04:15:21.000","mn-10-142513","Link Active!","142513","2197 ADAM CLAYTON POWELL JR. BOULEVARD","New York","NY","10027","Manhattan","40.81197343","-73.94591692","WEST 130 STREET","WEST 131 STREET","SE","2016-10-29T00:00:00.000","2016-12-16T00:00:00.000","up","up","up",,,,,
