"inmateid","admitted_dt","discharged_dt","race","gender","inmate_status_code","top_charge"
"20055708","2018-08-10T16:17:00.000","2018-08-18T19:09:03.000","BLACK","M ","DE",
"20197935","2018-08-30T16:43:59.000","2018-08-31T18:53:02.000","UNKNOWN","M ","DE",
"20197020","2018-08-16T19:31:47.000",,"BLACK","M ","DE",
"20109315","2018-08-05T15:48:33.000","2018-08-10T17:18:03.000","BLACK","M ","DE",
"20150449","2018-08-09T18:54:32.000","2018-08-24T14:29:03.000","UNKNOWN","M ","DE",
"20064424","2018-08-23T12:57:37.000","2018-08-24T07:06:05.000","BLACK","M ","DE",
"59646","2018-08-21T14:06:36.000",,"BLACK","M ","DE","170.25"
"122335","2018-08-14T17:01:35.000","2018-08-17T04:16:02.000","BLACK","M ","CS","155.25"
"53053","2018-08-10T15:18:00.000","2018-08-27T16:21:05.000","BLACK","M ","DE",
"20025144","2018-08-31T15:03:13.000",,"UNKNOWN","M ","DE","215.50"
"38924","2018-08-31T12:37:42.000",,"BLACK","M ","DE","110-160.10"
"20197751","2018-08-23T12:45:32.000",,"BLACK","M ","DE","220.16"
"116115","2018-08-27T01:19:00.000","2018-08-27T18:22:05.000","BLACK","M ","DE",
"20194135","2018-08-03T18:52:45.000",,"BLACK","M ","DE","120.00"
"120799","2018-08-25T01:34:00.000","2018-09-01T00:28:04.000","BLACK","M ","DE",
"147645","2018-08-17T14:19:15.000",,"BLACK","M ","DPV",
"20135353","2018-08-09T12:13:00.000",,"UNKNOWN","M ","CS","240.30"
"163702","2018-08-22T13:28:48.000",,"BLACK","M ","DPV",
"20061316","2018-08-10T17:40:29.000","2018-08-16T05:02:01.000","UNKNOWN","M ","DE",
"20093662","2018-08-24T02:06:43.000",,"BLACK","M ","DPV",
"69908","2018-08-20T01:13:50.000","2018-08-23T05:46:04.000","BLACK","M ","DE",
"20197762","2018-08-23T20:24:44.000","2018-08-28T04:23:02.000","BLACK","M ","DE",
"20195590","2018-08-05T21:22:43.000",,"UNKNOWN","M ","DE","160.15"
"20072492","2018-08-24T13:12:09.000",,"BLACK","M ","DE","220.16"
"10011773","2018-08-01T18:42:23.000","2018-08-08T00:54:02.000","BLACK","M ","SCO","220.03"
"17127","2018-08-27T13:06:50.000","2018-08-31T04:41:00.000","BLACK","M ","DE",
"10933","2018-08-04T21:11:55.000",,"UNKNOWN","M ","DE","220.16"
"20197684","2018-08-20T17:31:38.000","2018-08-29T07:01:05.000","BLACK","M ","DE",
"20182764","2018-08-01T00:42:00.000","2018-08-03T18:32:04.000","BLACK","M ","DE",
"20197123","2018-08-01T16:26:43.000","2018-08-04T00:09:04.000","UNKNOWN","M ","DE",
"20069995","2018-08-28T00:26:04.000",,"UNKNOWN","M ","DEP","120.05"
"20197562","2018-08-16T01:31:14.000","2018-08-20T17:32:04.000","UNKNOWN","F ","DE",
"20175411","2018-08-01T17:18:27.000",,"BLACK","M ","DE","220.43"
