"_10_digit_bbl","is_this_required_to_comply","is_this_required_to_report","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address_see_note_3","postcode","borough","dof_square_footage_see_note","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1002090028","Yes","Yes","1","209","28","1","4","261","CANAL STREET","10013","Manhattan","103047","40.718721","-74.000924","102","1","45","1002692","SoHo-TriBeCa-Civic Center-Little Italy"
"1002120045","Yes","Yes","1","212","45","1","4","2","YORK STREET","10013","Manhattan","65283","40.721068","-74.005758","101","1","33","1002738","SoHo-TriBeCa-Civic Center-Little Italy"
"1002127501","Yes","Yes","1","212","7501","1","2","260","WEST BROADWAY","10013","Manhattan","142000","40.720404","-74.00544","101","1","33","1002740","SoHo-TriBeCa-Civic Center-Little Italy"
"1002127504","Yes","Yes","1","212","7504","1","2","50","VARICK STREET","10013","Manhattan","278746","40.72117","-74.006559","101","1","33","1002734","SoHo-TriBeCa-Civic Center-Little Italy"
"1002140006","Yes","No","1","214","6","1","2","407","GREENWICH STREET","10013","Manhattan","53050","40.721142","-74.009975","101","1","39","1002799","SoHo-TriBeCa-Civic Center-Little Italy"
"1002147502","Yes","Yes","1","214","7502","1","2","145","HUDSON STREET","10013","Manhattan","143647","40.721073","-74.008398","101","1","39","1002803","SoHo-TriBeCa-Civic Center-Little Italy"
"1002147503","Yes","Yes","1","214","7503","1","2","7","HUBERT STREET","10013","Manhattan","109382","40.721367","-74.008911","101","1","39","1086551","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157502","Yes","Yes","1","215","7502","1","2","161","HUDSON STREET","10013","Manhattan","58015","40.721798","-74.008272","101","1","39","1086556","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157504","Yes","Yes","1","215","7504","1","2","415","GREENWICH STREET","10013","Manhattan","177414","40.721562","-74.009885","101","1","39","1002807","SoHo-TriBeCa-Civic Center-Little Italy"
"1002157505","Yes","Yes","1","215","7505","1","2","157","HUDSON STREET","10013","Manhattan","64471","40.721647","-74.008298","101","1","39","1088445","SoHo-TriBeCa-Civic Center-Little Italy"
"1002177501","Yes","Yes","1","217","7501","1","2","79","LAIGHT STREET","10013","Manhattan","100984","40.72221","-74.010722","101","1","39","1002815","SoHo-TriBeCa-Civic Center-Little Italy"
"1002177503","Yes","No","1","217","7503","1","2","250","WEST STREET","10013","Manhattan","313991","40.721704","-74.011317","101","1","39","1002814","SoHo-TriBeCa-Civic Center-Little Italy"
"1002177504","Yes","Yes","1","217","7504","1","2","401","WASHINGTON STREET","10013","Manhattan","114622","40.721759","-74.010628","101","1","39","1002818","SoHo-TriBeCa-Civic Center-Little Italy"
"1002180024","Yes","Yes","1","218","24","1","2","260","WEST STREET","10013","Manhattan","61250","40.722728","-74.011646","101","1","39","1002831","SoHo-TriBeCa-Civic Center-Little Italy"
"1002187501","Yes","No","1","218","7501","1","2","92","LAIGHT STREET","10013","Manhattan","194486","40.722275","-74.011195","101","1","39","1002832","SoHo-TriBeCa-Civic Center-Little Italy"
"1002187504","Yes","No","1","218","7504","1","2","415","WASHINGTON STREET","10013","Manhattan","55649","40.722377","-74.01052","101","1","39","1088611","SoHo-TriBeCa-Civic Center-Little Italy"
"1002197501","Yes","Yes","1","219","7501","1","2","429","GREENWICH STREET","10013","Manhattan","103279","40.722221","-74.009741","101","1","39","1002836","SoHo-TriBeCa-Civic Center-Little Italy"
"1002200031","Yes","Yes","1","220","31","1","4","174","HUDSON STREET","10013","Manhattan","51750","40.722374","-74.00815","101","1","33","1002850","SoHo-TriBeCa-Civic Center-Little Italy"
"1002207502","Yes","Yes","1","220","7502","4","2","28","LAIGHT STREET","10013","Manhattan","100124","40.721858","-74.007082","101","1","33","1066500","SoHo-TriBeCa-Civic Center-Little Italy"
"1002207503","Yes","Yes","1","220","7503","1","2","38","LAIGHT STREET","10013","Manhattan","61717","40.721916","-74.007634","101","1","33","1086557","SoHo-TriBeCa-Civic Center-Little Italy"
"1002210030","Yes","Yes","1","221","30","1","4","200","HUDSON STREET","10013","Manhattan","328415","40.722992","-74.008031","101","1","33","1002854","SoHo-TriBeCa-Civic Center-Little Italy"
"1002227501","Yes","Yes","1","222","7501","1","2","28","VESTRY STREET","10013","Manhattan","61433","40.72266","-74.008348","101","1","39","1002859","SoHo-TriBeCa-Civic Center-Little Italy"
"1002227502","Yes","Yes","1","222","7502","1","2","195","HUDSON STREET","10013","Manhattan","88496","40.723083","-74.008034","101","1","39","1002857","SoHo-TriBeCa-Civic Center-Little Italy"
"1002257501","Yes","Yes","1","225","7501","1","2","465","GREENWICH STREET","10013","Manhattan","82548","40.72381","-74.009459","101","1","39","1002929","SoHo-TriBeCa-Civic Center-Little Italy"
"1002260001","Yes","No","1","226","1","1","4","431","CANAL STREET","10013","Manhattan","993903","40.722726","-74.006534","102","1","37","1002934","SoHo-TriBeCa-Civic Center-Little Italy"
"1002270028","Yes","No","1","227","28","1","4","306","WEST BROADWAY","10013","Manhattan","189986","40.721634","-74.004412","102","1","47","1087764","SoHo-TriBeCa-Civic Center-Little Italy"
"1002270052","Yes","Yes","1","227","52","1","4","27","GRAND STREET","10013","Manhattan","55479","40.722827","-74.004726","102","1","47","1088405","SoHo-TriBeCa-Civic Center-Little Italy"
"1002287502","Yes","Yes","1","228","7502","2","2","311","WEST BROADWAY","10013","Manhattan","170548","40.72173","-74.004308","102","1","47","1087488","SoHo-TriBeCa-Civic Center-Little Italy"
"1002310026","Yes","Yes","1","231","26","1","4","107","GRAND STREET","10013","Manhattan","66532","40.721183","-74.001335","102","1","47","1003017","SoHo-TriBeCa-Civic Center-Little Italy"
"1002310035","Yes","Yes","1","231","35","1","4","451","BROADWAY","10013","Manhattan","60000","40.720484","-74.000974","102","1","47","1003020","SoHo-TriBeCa-Civic Center-Little Italy"
"1002317501","Yes","No","1","231","7501","1","2","443","BROADWAY","10013","Manhattan","61544","40.720302","-74.001129","102","1","47","1003023","SoHo-TriBeCa-Civic Center-Little Italy"
"1002320001","Yes","Yes","1","232","1","1","4","434","BROADWAY","10013","Manhattan","52065","40.720069","-74.001302","102","1","45","1003025","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330002","Yes","No","1","233","2","1","4","9","CROSBY STREET","10013","Manhattan","121165","40.719904","-74.000307","102","1","45","1088790","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330026","Yes","Yes","1","233","26","1","4","12","HOWARD STREET","10013","Manhattan","129135","40.719281","-74.000014","102","1","45","1003051","SoHo-TriBeCa-Civic Center-Little Italy"
"1002330030","Yes","Yes","1","233","30","1","4","22","HOWARD STREET","10013","Manhattan","53200","40.719421","-74.000317","102","1","45","1003052","SoHo-TriBeCa-Civic Center-Little Italy"
"1002377501","Yes","Yes","1","237","7501","1","2","132","MULBERRY STREET","10013","Manhattan","60508","40.718392","-73.997774","102","1","41","1066508","SoHo-TriBeCa-Civic Center-Little Italy"
"1002387501","Yes","No","1","238","7501","1","2","128","MOTT STREET","10013","Manhattan","92559","40.718362","-73.996793","102","1","41","1087662","SoHo-TriBeCa-Civic Center-Little Italy"
"1002397501","Yes","Yes","1","239","7501","1","2","80","ELIZABETH STREET","10013","Manhattan","113956","40.718046","-73.996035","102","1","41","1003115","SoHo-TriBeCa-Civic Center-Little Italy"
"1002410018","Yes","No","1","241","18","1","4","42","SOUTH STREET","10005","Manhattan","111125","40.703466","-74.007538","101","1","7","1000867","Battery Park City-Lower Manhattan"
"1002430056","Yes","No","1","243","56","2","2","645","WATER STREET","10002","Manhattan","251500","40.711383","-73.98265","103","1","202","1077586","Lower East Side"
"1002440019","Yes","No","1","244","19","1","2","605","WATER STREET","10002","Manhattan","124600","40.711249","-73.98445","103","1","202","1003141","Lower East Side"
"1002440040","Yes","Yes","1","244","40","1","4","621","WATER STREET","10002","Manhattan","60417","40.711307","-73.983761","103","1","202","1078940","Lower East Side"
"1002450001","Yes","No","1","245","1","1","2","286","SOUTH STREET","10002","Manhattan","277260","40.710478","-73.986571","103","1","201","1003142","Lower East Side"
"1002460001","Yes","Yes","1","246","1","1","2","275","SOUTH STREET","10002","Manhattan","262875","40.710357","-73.98761","103","1","6","1003144","Lower East Side"
"1002470001","Yes","Yes","1","247","1","2","2","265","CHERRY STREET","10002","Manhattan","657592","40.711302","-73.989049","103","1","6","1077589","Lower East Side"
"1002480070","Yes","Yes","1","248","70","1","2","80","RUTGERS SLIP","10002","Manhattan","83904","40.710632","-73.989871","103","1","6","1084418","Lower East Side"
"4105930002","Yes","No","4","10593","2","8","2","86-09","GRAND CENTRL PARKWAY","11427","Queens","290112",,,,,,,
"1002487501","Yes","No","1","248","7501","2","2","250","SOUTH STREET","10002","Manhattan","1403170","40.709984","-73.99068","103","1","6","1089771","Lower East Side"
"1002500001","Yes","No","1","250","1","1","4","220","SOUTH STREET","10002","Manhattan","274752","40.709452","-73.99433","103","1","8","1003205","Chinatown"
"1002530001","Yes","Yes","1","253","1","1","2","2","MONROE STREET","10002","Manhattan","1396625","40.711418","-73.995978","103","1","8","1077585","Chinatown"
"1002550001","Yes","No","1","255","1","5","2","45","PIKE STREET","10002","Manhattan","644053","40.712301","-73.992371","103","1","6","1077508","Lower East Side"
"1002560001","Yes","Yes","1","256","1","5","2","300","CHERRY STREET","10002","Manhattan","527043","40.711458","-73.987639","103","1","6","1077517","Lower East Side"
"1002560014","Yes","No","1","256","14","1","2","272","CHERRY STREET","10002","Manhattan","101786","40.711357","-73.988674","103","1","6",,"Lower East Side"
"1002580001","Yes","No","1","258","1","1","2","318","CHERRY STREET","10002","Manhattan","431685","40.711565","-73.986546","103","1","201",,"Lower East Side"
"1002590001","Yes","No","1","259","1","1","2","604","WATER STREET","10002","Manhattan","126150","40.71126","-73.984533","103","1","202","1003212","Lower East Side"
"1002590071","Yes","No","1","259","71","1","2","35","MONTGOMERY STREET","10002","Manhattan","287175","40.713053","-73.985045","103","1","202","1003215","Lower East Side"
"1002600001","Yes","No","1","260","1","10","2","636","WATER STREET","10002","Manhattan","513000","40.711397","-73.98265","103","2","202","1077528","Lower East Side"
"1002600075","Yes","Yes","1","260","75","1","2","668","WATER STREET","10002","Manhattan","382500","40.711477","-73.98155","103","2","202","1083388","Lower East Side"
"1002630001","Yes","Yes","1","263","1","4","2","14","JACKSON STREET","10002","Manhattan","158000","40.713516","-73.980839","103","2","202","1083396","Lower East Side"
"1002630008","Yes","Yes","1","263","8","1","2","453","F D R DRIVE","10002","Manhattan","923000","40.712862","-73.977798","103","2","202","1083400","Lower East Side"
"1002670001","Yes","No","1","267","1","1","2","305","MADISON STREET","10002","Manhattan","136070","40.713129","-73.984637","103","1","202","1083402","Lower East Side"
"1002670037","Yes","Yes","1","267","37","1","2","371","MADISON STREET","10002","Manhattan","101579","40.713414","-73.982126","103","2","202","1003221","Lower East Side"
"1002747502","Yes","Yes","1","274","7502","1","2","148","MADISON STREET","10002","Manhattan","67181","40.712411","-73.992991","103","1","8","1084603","Chinatown"
"1002767503","Yes","No","1","276","7503","1","2","31","MONROE STREET","10002","Manhattan","57151","40.711538","-73.994968","103","1","8","1088682","Chinatown"
"1002777501","Yes","No","1","277","7501","1","2","25","MARKET STREET","10002","Manhattan","61451","40.71285","-73.994449","103","1","8","1077812","Chinatown"
"1002797502","Yes","Yes","1","279","7502","1","2","11","EAST BROADWAY","10038","Manhattan","58293","40.713435","-73.997533","103","1","27","1003379","Chinatown"
"1002820044","Yes","No","1","282","44","1","4","88","EAST BROADWAY","10002","Manhattan","50706","40.713745","-73.994091","103","1","8","1066526","Chinatown"
"1002830018","Yes","No","1","283","18","1","4","143","HENRY STREET","10002","Manhattan","81953","40.71335","-73.990611","103","1","6","1003567","Lower East Side"
"1002830024","Yes","Yes","1","283","24","1","2","10","RUTGERS STREET","10002","Manhattan","74453","40.713797","-73.990174","103","1","6","1086071","Lower East Side"
"1002847503","Yes","Yes","1","284","7503","1","2","173","EAST BROADWAY","10002","Manhattan","50673","40.714099","-73.989611","103","1","6","1003623","Lower East Side"
"1002857501","Yes","Yes","1","285","7501","1","2","179","HENRY STREET","10002","Manhattan","81560","40.713539","-73.98837","103","1","6","1003686","Lower East Side"
"1002899001","Yes","No","1","289","9001","1","2","1","BOWERY","10002","Manhattan","1217600","40.714146","-73.997432","103","1","16","1086088","Chinatown"
"1002940008","Yes","No","1","294","8","1","4","56","CANAL STREET","10002","Manhattan","60329","40.714947","-73.992082","103","1","16","1003795","Chinatown"
"1003070001","Yes","Yes","1","307","1","1","2","45","ALLEN STREET","10002","Manhattan","109269","40.716605","-73.991714","103","1","16","1075792","Chinatown"
"1003070024","Yes","Yes","1","307","24","1","4","59","ALLEN STREET","10002","Manhattan","57807","40.717104","-73.991458","103","1","16","1082491","Chinatown"
"1003110013","Yes","No","1","311","13","4","2","357","GRAND STREET","10002","Manhattan","1025341","40.716662","-73.989041","103","1","1401","1077604","Lower East Side"
"1003150001","Yes","No","1","315","1","1","2","409","GRAND STREET","10002","Manhattan","1054290","40.716001","-73.986905","103","1","1401","1077606","Lower East Side"
"1003210001","Yes","No","1","321","1","3","2","570","GRAND STREET","10002","Manhattan","1231250","40.713724","-73.979136","103","1","1001","1083419","Lower East Side"
"1003230001","Yes","No","1","323","1","17","2","288","DELANCEY STREET","10002","Manhattan","2948300","40.715917","-73.97985","103","2","1002","1078038","Lower East Side"
"1003250001","Yes","Yes","1","325","1","1","2","140","BARUCH PLACE","10002","Manhattan","77910","40.71856","-73.976638","103","2","1002","1077594","Lower East Side"
"1003310001","Yes","Yes","1","331","1","1","2","504","GRAND STREET","10002","Manhattan","216200","40.714672","-73.982328","103","1","12","1004064","Lower East Side"
"1003310065","Yes","Yes","1","331","65","1","2","484","GRAND STREET","10002","Manhattan","299510","40.714927","-73.983284","103","1","12","1004065","Lower East Side"
"1003310120","Yes","Yes","1","331","120","2","2","530","GRAND STREET","10002","Manhattan","532006","40.714413","-73.981437","103","1","12","1076783","Lower East Side"
"1003310200","Yes","No","1","331","200","1","4","275","DELANCEY STREET","10002","Manhattan","98862","40.716118","-73.980553","103","1","12","1004067","Lower East Side"
"1003330001","Yes","No","1","333","1","4","2","87","DELANCEY STREET","10002","Manhattan","1191180","40.718957","-73.989571","103","1","18","1005288","Chinatown"
"1003360005","Yes","No","1","336","5","1","2","15","BIALYSTOKER PLACE","10002","Manhattan","98052","40.71566","-73.982977","103","1","12","1088884","Lower East Side"
"1003380001","Yes","No","1","338","1","3","2","60","PITT STREET","10002","Manhattan","478858","40.717872","-73.982702","103","2","2201","1082687","Lower East Side"
"1003410001","Yes","No","1","341","1","1","2","460","GRAND STREET","10002","Manhattan","265181","40.715267","-73.98442","103","1","12","1004075","Lower East Side"
"1003410058","Yes","No","1","341","58","3","2","410","GRAND STREET","10002","Manhattan","225000","40.715916","-73.98657","103","1","1402","1083423","Lower East Side"
"1003410070","Yes","Yes","1","341","70","2","2","131","BROOME STREET","10002","Manhattan","231417","40.71622","-73.983991","103","1","12","1077598","Lower East Side"
"1003430050","Yes","Yes","1","343","50","1","2","203","RIVINGTON STREET","10002","Manhattan","99911","40.718465","-73.983077","103","1","12","1004081","Lower East Side"
"1003437501","Yes","Yes","1","343","7501","1","2","78","RIDGE STREET","10002","Manhattan","56354","40.717707","-73.983828","103","1","12","1075794","Lower East Side"
"1003450048","Yes","Yes","1","345","48","1","2","115","PITT STREET","10002","Manhattan","170100","40.719697","-73.981822","103","2","2201","1004151","Lower East Side"
"1003457502","Yes","No","1","345","7502","1","2","196","STANTON STREET","10002","Manhattan","68396","40.719807","-73.983048","103","2","2201","1088333","Lower East Side"
"1003467501","Yes","No","1","346","7501","1","2","145","CLINTON STREET","10002","Manhattan","280261","40.71661","-73.986375","103","1","1402","1089660","Lower East Side"
"1003470080","Yes","No","1","347","80","1","2","150","BROOME STREET","10002","Manhattan","180090","40.716415","-73.984575","103","1","1402","1004158","Lower East Side"
"1003497501","Yes","Yes","1","349","7501","1","2","130","SUFFOLK STREET","10002","Manhattan","61673","40.719692","-73.985718","103","1","3001","1086070","Chinatown"
"1003510001","Yes","No","1","351","1","2","2","62","ESSEX STREET","10002","Manhattan","198260","40.717093","-73.988943","103","1","18",,"Chinatown"
"1003530047","Yes","No","1","353","47","1","2","100","NORFOLK STREET","10002","Manhattan","57635","40.718776","-73.987147","103","1","1402","1090469","Lower East Side"
"1003530054","Yes","Yes","1","353","54","1","4","107","SUFFOLK STREET","10002","Manhattan","90300","40.718943","-73.986122","103","1","1402","1004301","Lower East Side"
"1003537501","Yes","Yes","1","353","7501","1","2","103","NORFOLK STREET","10002","Manhattan","50563","40.718822","-73.987147","103","1","18","1087502","Chinatown"
"1003560001","Yes","No","1","356","1","16","2","10","AVENUE D","10009","Manhattan","1658649","40.720364","-73.978438","103","2","20","1078045","Lower East Side"
"1003620001","Yes","Yes","1","362","1","7","2","134","AVENUE D","10009","Manhattan","458591","40.724447","-73.975464","103","2","24","1077504","Lower East Side"
"1003620010","Yes","No","1","362","10","5","2","132","AVENUE D","10009","Manhattan","380833","40.72437","-73.975518","103","2","24","1077504","Lower East Side"
"1003670001","Yes","No","1","367","1","8","2","152","AVENUE D","10009","Manhattan","610785","40.725076","-73.975009","103","2","24","1077543","Lower East Side"
"1003750001","Yes","Yes","1","375","1","1","2","72","AVENUE C","10009","Manhattan","73392","40.722947","-73.979674","103","2","2601","1075623","Lower East Side"
"1003760033","Yes","No","1","376","33","3","2","79","AVENUE D","10009","Manhattan","106736","40.722707","-73.976756","103","2","2602","1090645","Lower East Side"
"1003760058","Yes","Yes","1","376","58","1","2","709","EAST 6 STREET","10009","Manhattan","65526","40.723394","-73.978992","103","2","2602","1075828","Lower East Side"
"1003777503","Yes","Yes","1","377","7503","1","2","101","AVENUE D","10009","Manhattan","107740","40.723308","-73.976323","103","2","2602","1089381","Lower East Side"
"1003780001","Yes","No","1","378","1","1","4","126","AVENUE C","10009","Manhattan","120040","40.724783","-73.978335","103","2","2602","1075834","Lower East Side"
"1003790027","Yes","Yes","1","379","27","1","4","436","EAST 10 STREET","10009","Manhattan","92470","40.725147","-73.975813","103","2","28","1004551","Lower East Side"
"1003820001","Yes","No","1","382","1","1","2","188","AVENUE C","10009","Manhattan","453600","40.726797","-73.976837","103","2","28","1083146","Lower East Side"
"1003820100","Yes","No","1","382","100","6","2","162","AVENUE C","10009","Manhattan","553660","40.725963","-73.977458","103","2","28","1078025","Lower East Side"
"1003857501","Yes","Yes","1","385","7501","1","2","254","EAST 2 STREET","10009","Manhattan","51716","40.721237","-73.981569","103","2","2202","1079679","Lower East Side"
"1003860033","Yes","Yes","1","386","33","1","2","274","EAST 4 STREET","10009","Manhattan","132308","40.722862","-73.981561","103","2","2601","1004617","Lower East Side"
"1003907502","Yes","Yes","1","390","7502","1","2","338","EAST 8 STREET","10009","Manhattan","73359","40.724862","-73.978826","103","2","2602","1004715","Lower East Side"
"1003920010","Yes","Yes","1","392","10","1","4","350","EAST 10 STREET","10009","Manhattan","93420","40.726605","-73.979302","103","2","28","1079685","Lower East Side"
"1003927501","Yes","Yes","1","392","7501","1","2","143","AVENUE B","10009","Manhattan","89531","40.726468","-73.980185","103","2","28","1004784","Lower East Side"
"1003950009","Yes","No","1","395","9","1","2","606","EAST 13 STREET","10009","Manhattan","127950","40.728636","-73.978294","103","2","28",,"Lower East Side"
"1003950012","Yes","Yes","1","395","12","1","2","620","EAST 13 STREET","10009","Manhattan","100860","40.728458","-73.977865","103","2","28","1004927","Lower East Side"
"1003950022","Yes","No","1","395","22","1","2","205","AVENUE C","10009","Manhattan","149253","40.727362","-73.976458","103","2","28","1082803","Lower East Side"
"1003960010","Yes","No","1","396","10","4","2","604","EAST 14 STREET","10009","Manhattan","423836","40.729292","-73.977713","103","2","28","1077502","Lower East Side"
"1003980008","Yes","Yes","1","398","8","1","2","160","EAST 3 STREET","10009","Manhattan","55947","40.723365","-73.984628","103","2","3002","1004966","East Village"
"1004000001","Yes","Yes","1","400","1","1","2","58","AVENUE A","10009","Manhattan","79956","40.724344","-73.984768","103","2","32","1005010","East Village"
"1004000031","Yes","Yes","1","400","31","1","2","542","EAST 5 STREET","10009","Manhattan","71334","40.724416","-73.983365","103","2","32","1005026","East Village"
"1004100048","Yes","Yes","1","410","48","1","4","107","RIVINGTON STREET","10002","Manhattan","59000","40.719967","-73.988023","103","1","18","1075676","Chinatown"
"1004107501","Yes","No","1","410","7501","1","2","101","LUDLOW STREET","10002","Manhattan","114394","40.719111","-73.988864","103","1","18","1005320","Chinatown"
"1004120048","Yes","Yes","1","412","48","1","4","180","LUDLOW STREET","10002","Manhattan","82411","40.721811","-73.987467","103","1","3001","1087953","Chinatown"
"1004120053","Yes","Yes","1","412","53","1","2","207","EAST HOUSTON STREET","10002","Manhattan","209499","40.722401","-73.986904","103","1","3001","1087955","Chinatown"
"1004127501","Yes","No","1","412","7501","1","2","180","ORCHARD STREET","10002","Manhattan","199408","40.721853","-73.988304","103","1","3001","1090121","Chinatown"
"1004170001","Yes","Yes","1","417","1","1","2","224","ELDRIDGE STREET","10002","Manhattan","136000","40.722092","-73.989938","103","1","3601","1005537","Chinatown"
"1004177501","Yes","Yes","1","417","7501","1","2","190","ALLEN STREET","10002","Manhattan","111051","40.722248","-73.988899","103","1","3001","1087667","Chinatown"
"1004200040","Yes","No","1","420","40","1","4","40","DELANCEY STREET","10002","Manhattan","62100","40.719649","-73.9918","103","1","18","1087549","Chinatown"
"1004200062","Yes","Yes","1","420","62","1","2","175","ELDRIDGE STREET","10002","Manhattan","61380","40.720412","-73.990822","103","1","18","1005602","Chinatown"
"1004207501","Yes","Yes","1","420","7501","1","2","40","DELANCEY STREET","10002","Manhattan","58364","40.719649","-73.9918","103","1","18","1087549","Chinatown"
"1004257502","Yes","Yes","1","425","7502","1","2","199","BOWERY","10002","Manhattan","65869","40.72115","-73.993701","103","1","18","1087253","Chinatown"
"1004260012","Yes","No","1","426","12","1","4","235","BOWERY","10002","Manhattan","56344","40.722424","-73.993225","103","1","3601","1005709","Chinatown"
"1004260029","Yes","Yes","1","426","29","1","4","195","CHRYSTIE STREET","10002","Manhattan","81900","40.721922","-73.991904","103","1","3601","1005719","Chinatown"
"1004270002","Yes","No","1","427","2","1","2","10","STANTON STREET","10002","Manhattan","167453","40.722654","-73.992492","103","1","3601","1078062","Chinatown"
"1004277504","Yes","No","1","427","7504","1","2","95","EAST HOUSTON STREET","10002","Manhattan","514093","40.724021","-73.992251","103","1","3601","1087241","Chinatown"
"1004290021","Yes","Yes","1","429","21","1","2","117","EAST 2 STREET","10009","Manhattan","138202","40.723466","-73.986893","103","2","3002","1005743","East Village"
"1004300001","Yes","No","1","430","1","1","2","40","1 AVENUE","10009","Manhattan","147730","40.724315","-73.987669","103","2","3002","1005758","East Village"
"1004300010","Yes","No","1","430","10","11","2","112","EAST 3 STREET","10009","Manhattan","101908","40.724334","-73.98694","103","2","3002",,"East Village"
"1004310001","Yes","No","1","431","1","1","2","60","1 AVENUE","10009","Manhattan","194800","40.724905","-73.987243","103","2","32","1005759","East Village"
"1004310025","Yes","Yes","1","431","25","1","2","51","AVENUE A","10009","Manhattan","121406","40.723988","-73.985053","103","2","32","1005761","East Village"
"1004310031","Yes","Yes","1","431","31","1","2","43","AVENUE A","10009","Manhattan","120605","40.723746","-73.985226","103","2","32","1005762","East Village"
"1004320001","Yes","Yes","1","432","1","5","2","66","1 AVENUE","10009","Manhattan","780062","40.725047","-73.987138","103","2","32",,"East Village"
"1004370001","Yes","No","1","437","1","1","4","150","1 AVENUE","10009","Manhattan","52390","40.728261","-73.984785","103","2","34","1005894","East Village"
"1004417503","Yes","Yes","1","441","7503","1","2","421","EAST 13 STREET","10009","Manhattan","94773","40.730388","-73.982418","103","2","34","1087654","East Village"
"1004430005","Yes","Yes","1","443","5","1","4","28","2 AVENUE","10003","Manhattan","52497","40.7246","-73.990569","103","2","3602","1006080","East Village"
"1004467502","Yes","Yes","1","446","7502","1","2","99","EAST 3 STREET","10003","Manhattan","75782","40.724732","-73.987842","103","2","38","1006183","East Village"
"1004517502","Yes","Yes","1","451","7502","1","2","240","EAST 10 STREET","10003","Manhattan","88208","40.728967","-73.984922","103","2","40","1085794","East Village"
"1004520002","Yes","Yes","1","452","2","1","2","162","2 AVENUE","10003","Manhattan","121503","40.729933","-73.986683","103","2","40","1006434","East Village"
"1004520006","Yes","Yes","1","452","6","1","2","170","2 AVENUE","10003","Manhattan","97896","40.730216","-73.986484","103","2","40","1006435","East Village"
"1004530011","Yes","Yes","1","453","11","2","2","304","EAST 12 STREET","10003","Manhattan","101800","40.730833","-73.985492","103","2","40","1082513","East Village"
"1004540052","Yes","No","1","454","52","1","4","331","EAST 12 STREET","10003","Manhattan","63335","40.730657","-73.985041","103","2","40","1006502","East Village"
"1004550001","Yes","No","1","455","1","1","4","222","2 AVENUE","10003","Manhattan","56756","40.732","-73.985185","103","2","40","1006510","East Village"
"1004550005","Yes","No","1","455","5","1","4","224","2 AVENUE","10003","Manhattan","102314","40.732082","-73.985127","103","2","40","1006511","East Village"
"1004550052","Yes","No","1","455","52","1","4","327","EAST 13 STREET","10003","Manhattan","91615","40.73133","-73.984644","103","2","40","1006535","East Village"
"1004567501","Yes","No","1","456","7501","1","2","11","2 AVENUE","10003","Manhattan","69969","40.724101","-73.990948","103","2","3602","1088698","East Village"
"1004570009","Yes","Yes","1","457","9","1","4","1","EAST 2 STREET","10003","Manhattan","156365","40.725465","-73.991879","103","2","3602","1086133","East Village"
"1004580006","Yes","Yes","1","458","6","1","4","339","BOWERY","10003","Manhattan","90411","40.726162","-73.991868","103","2","3602","1006545","East Village"
"1004600001","Yes","Yes","1","460","1","1","2","1","COOPER SQUARE","10003","Manhattan","122689","40.727153","-73.991518","103","2","38","1006580","East Village"
"1004620004","Yes","Yes","1","462","4","1","4","3","TARAS SHEVCHENKO PL","10003","Manhattan","59732","40.728328","-73.990049","103","2","38",,"East Village"
"1004620007","Yes","Yes","1","462","7","1","4","6","TARAS SHEVCHENKO PL","10003","Manhattan","51300","40.728602","-73.989847","103","2","38","1006644","East Village"
"1004650001","Yes","No","1","465","1","1","4","31","3 AVENUE","10003","Manhattan","146583","40.729807","-73.989692","103","2","38","1006764","East Village"
"1004667502","Yes","No","1","466","7502","1","2","55","3 AVENUE","10003","Manhattan","67227","40.730995","-73.98884","103","2","40","1006807","East Village"
"1004670001","Yes","No","1","467","1","1","4","67","3 AVENUE","10003","Manhattan","337600","40.731415","-73.988533","103","2","40","1006826","East Village"
"1004670022","Yes","Yes","1","467","22","1","2","226","EAST 12 STREET","10003","Manhattan","56845","40.731484","-73.987032","103","2","40","1006834","East Village"
"1004670025","Yes","Yes","1","467","25","1","2","232","EAST 12 STREET","10003","Manhattan","65602","40.731454","-73.986957","103","2","40","1006835","East Village"
"1004670031","Yes","Yes","1","467","31","1","4","181","2 AVENUE","10003","Manhattan","59225","40.730647","-73.986192","103","2","40","1006836","East Village"
"1004680001","Yes","Yes","1","468","1","1","2","87","3 AVENUE","10003","Manhattan","92304","40.732055","-73.988075","103","2","40","1006851","East Village"
"1004690030","Yes","Yes","1","469","30","1","2","223","2 AVENUE","10003","Manhattan","63158","40.732129","-73.98512","103","2","40","1006906","East Village"
"1004697502","Yes","No","1","469","7502","1","2","105","3 AVENUE","10003","Manhattan","125097","40.732502","-73.987743","103","2","40","1066698","East Village"
"1004697505","Yes","Yes","1","469","7505","1","2","123","3 AVENUE","10003","Manhattan","65155","40.732977","-73.986841","103","2","40","1088500","East Village"
"1004697506","Yes","Yes","1","469","7506","3","2","214","EAST 14 STREET","10003","Manhattan","112516","40.733051","-73.986628","103","2","40","1089710","East Village"
