"day","borough","swimming_pool","program_type","male_registration","female_registration","total_registration","male_attendance","female_attendance","total_attendance"
"2019-08-01T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","0","0","33","30","63"
"2019-08-01T00:00:00.000","Brooklyn","Sunset","Early Bird","1","2","3","29","29","58"
"2019-08-01T00:00:00.000","Brooklyn","McCarren","Early Bird","5","4","9","66","97","163"
"2019-08-01T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","9","22","31"
"2019-08-01T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","12","12","24"
"2019-08-01T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","2","3","5","17","39","56"
"2019-08-01T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","3","3","17","39","56"
"2019-08-01T00:00:00.000","Manhattan","John Jay","Early Bird","2","6","8","37","38","75"
"2019-08-01T00:00:00.000","Manhattan","Lasker","Early Bird","0","2","2","31","42","73"
"2019-08-01T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","4","7","11","55","57","112"
"2019-07-31T00:00:00.000","Staten Island","Lyons","Early Bird","1","0","1","13","15","28"
"2019-07-31T00:00:00.000","Queens","Astoria","Early Bird","5","5","10","60","55","115"
"2019-07-31T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","0","4","4"
"2019-07-31T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","18","21","39"
"2019-07-31T00:00:00.000","Brooklyn","Sunset","Early Bird","4","2","6","40","39","79"
"2019-07-31T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","6","8","25","39","64"
"2019-07-31T00:00:00.000","Brooklyn","McCarren","Early Bird","11","11","22","65","90","155"
"2019-07-31T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","4","5","9","19","25","44"
"2019-07-31T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","1","0","1","18","9","27"
"2019-07-31T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","1","2","3","13","32","45"
"2019-07-31T00:00:00.000","Manhattan","Asser Levy","Early Bird","2","0","2","21","29","50"
"2019-07-31T00:00:00.000","Manhattan","Lasker","Early Bird","5","3","8","40","50","90"
"2019-07-31T00:00:00.000","Manhattan","John Jay","Early Bird","4","4","8","35","37","72"
"2019-07-31T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","7","4","11","74","64","138"
"2019-07-30T00:00:00.000","Staten Island","Lyons","Early Bird","2","2","4","13","11","24"
"2019-07-30T00:00:00.000","Queens","Astoria","Early Bird","4","3","7","64","57","121"
"2019-07-30T00:00:00.000","Bronx","Crotona","Early Bird","0","1","1","2","3","5"
"2019-07-30T00:00:00.000","Bronx","Van Cortlandt","Early Bird","2","6","8","19","20","39"
"2019-07-30T00:00:00.000","Brooklyn","Sunset","Early Bird","2","1","3","36","37","73"
"2019-07-30T00:00:00.000","Brooklyn","Red Hook","Early Bird","7","4","11","30","45","75"
"2019-07-30T00:00:00.000","Brooklyn","McCarren","Early Bird","5","16","21","85","91","176"
"2019-07-30T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","2","1","3","15","19","34"
"2019-07-30T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","3","3","6","18","16","34"
"2019-07-30T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","3","4","7","14","33","47"
"2019-07-30T00:00:00.000","Manhattan","Asser Levy","Early Bird","2","0","2","22","28","50"
"2019-07-30T00:00:00.000","Manhattan","Lasker","Early Bird","8","4","12","45","46","91"
"2019-07-30T00:00:00.000","Manhattan","John Jay","Early Bird","1","4","5","33","48","81"
"2019-07-30T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","2","5","7","55","69","124"
"2019-07-29T00:00:00.000","Staten Island","Lyons","Early Bird","4","0","4","15","9","24"
"2019-07-29T00:00:00.000","Queens","Astoria","Early Bird","3","8","11","58","62","120"
"2019-07-29T00:00:00.000","Bronx","Crotona","Early Bird","1","1","2","2","3","5"
"2019-07-29T00:00:00.000","Bronx","Van Cortlandt","Early Bird","2","1","3","21","18","39"
"2019-07-29T00:00:00.000","Brooklyn","Sunset","Early Bird","1","7","8","38","48","86"
"2019-07-29T00:00:00.000","Brooklyn","Red Hook","Early Bird","4","5","9","27","33","60"
"2019-07-29T00:00:00.000","Brooklyn","McCarren","Early Bird","9","14","23","77","93","170"
"2019-07-29T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","2","3","14","18","32"
"2019-07-29T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","1","3","4","10","18","28"
"2019-07-29T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","4","6","10","19","32","51"
"2019-07-29T00:00:00.000","Manhattan","Asser Levy","Early Bird","2","0","2","17","25","42"
"2019-07-29T00:00:00.000","Manhattan","Lasker","Early Bird","7","7","14","36","54","90"
"2019-07-29T00:00:00.000","Manhattan","John Jay","Early Bird","2","3","5","25","37","62"
"2019-07-29T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","4","3","7","61","58","119"
"2019-07-26T00:00:00.000","Staten Island","Lyons","Early Bird","0","1","1","11","10","21"
"2019-07-26T00:00:00.000","Queens","Astoria","Early Bird","3","2","5","58","54","112"
"2019-07-26T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","1","3","4"
"2019-07-26T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","2","2","20","21","41"
"2019-07-26T00:00:00.000","Brooklyn","Sunset","Early Bird","0","0","0","0","0","0"
"2019-07-26T00:00:00.000","Brooklyn","Red Hook","Early Bird","1","7","8","23","44","67"
"2019-07-26T00:00:00.000","Brooklyn","McCarren","Early Bird","5","11","16","68","89","157"
"2019-07-26T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","2","4","6","14","20","34"
"2019-07-26T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","1","1","9","14","23"
"2019-07-26T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","1","1","9","14","23"
"2019-07-26T00:00:00.000","Manhattan","Asser Levy","Early Bird","1","2","3","16","35","51"
"2019-07-26T00:00:00.000","Manhattan","Lasker","Early Bird","7","7","14","40","52","92"
"2019-07-26T00:00:00.000","Manhattan","John Jay","Early Bird","1","4","5","43","63","106"
"2019-07-26T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","4","1","5","60","60","120"
"2019-07-25T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","9","10","19"
"2019-07-25T00:00:00.000","Queens","Astoria","Early Bird","4","6","10","55","44","99"
"2019-07-25T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","1","4","5"
"2019-07-25T00:00:00.000","Bronx","Van Cortlandt","Early Bird","1","1","2","16","17","33"
"2019-07-25T00:00:00.000","Brooklyn","Sunset","Early Bird","4","3","7","40","34","74"
"2019-07-25T00:00:00.000","Brooklyn","Red Hook","Early Bird","4","3","7","28","30","58"
"2019-07-25T00:00:00.000","Brooklyn","McCarren","Early Bird","2","3","5","76","62","138"
"2019-07-25T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","1","2","15","18","33"
"2019-07-25T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","1","4","5","13","17","30"
"2019-07-25T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","3","3","10","25","35"
"2019-07-25T00:00:00.000","Manhattan","Asser Levy","Early Bird","3","0","3","17","20","37"
"2019-07-25T00:00:00.000","Manhattan","Lasker","Early Bird","3","5","8","36","32","68"
"2019-07-25T00:00:00.000","Manhattan","John Jay","Early Bird","4","3","7","35","42","77"
"2019-07-25T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","4","8","12","40","60","100"
"2019-07-24T00:00:00.000","Staten Island","Lyons","Early Bird","3","3","6","13","12","25"
"2019-07-24T00:00:00.000","Queens","Astoria","Early Bird","9","4","13","61","48","109"
"2019-07-24T00:00:00.000","Bronx","Crotona","Early Bird","0","2","2","1","5","6"
"2019-07-24T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","2","2","17","19","36"
"2019-07-24T00:00:00.000","Brooklyn","Sunset","Early Bird","2","2","4","36","44","80"
"2019-07-24T00:00:00.000","Brooklyn","Red Hook","Early Bird","2","5","7","22","28","50"
"2019-07-24T00:00:00.000","Brooklyn","McCarren","Early Bird","9","9","18","77","66","143"
"2019-07-24T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","0","1","15","23","38"
"2019-07-24T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","2","2","11","12","23"
"2019-07-24T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","2","2","8","34","42"
"2019-07-24T00:00:00.000","Manhattan","Asser Levy","Early Bird","1","1","2","18","29","47"
"2019-07-24T00:00:00.000","Manhattan","Lasker","Early Bird","2","5","7","31","32","63"
"2019-07-24T00:00:00.000","Manhattan","John Jay","Early Bird","5","4","9","40","50","90"
"2019-07-24T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","2","3","5","58","67","125"
"2019-07-23T00:00:00.000","Staten Island","Lyons","Early Bird","0","0","0","4","3","7"
"2019-07-23T00:00:00.000","Queens","Astoria","Early Bird","0","0","0","19","12","31"
"2019-07-23T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","0","1","1"
"2019-07-23T00:00:00.000","Bronx","Van Cortlandt","Early Bird","0","0","0","4","4","8"
"2019-07-23T00:00:00.000","Brooklyn","Sunset","Early Bird","0","0","0","12","12","24"
"2019-07-23T00:00:00.000","Brooklyn","Red Hook","Early Bird","0","0","0","11","3","14"
"2019-07-23T00:00:00.000","Brooklyn","McCarren","Early Bird","0","1","1","21","18","39"
"2019-07-23T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","0","0","0","6","13","19"
"2019-07-23T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","0","0","0","8","4","12"
"2019-07-23T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","0","0","0","8","4","12"
"2019-07-23T00:00:00.000","Manhattan","Asser Levy","Early Bird","0","0","0","11","5","16"
"2019-07-23T00:00:00.000","Manhattan","Lasker","Early Bird","0","0","0","0","0","0"
"2019-07-23T00:00:00.000","Manhattan","John Jay","Early Bird","0","0","0","12","14","26"
"2019-07-23T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","1","0","1","17","13","30"
"2019-07-22T00:00:00.000","Staten Island","Lyons","Early Bird","3","0","3","12","15","27"
"2019-07-22T00:00:00.000","Queens","Astoria","Early Bird","6","9","15","60","47","107"
"2019-07-22T00:00:00.000","Bronx","Crotona","Early Bird","0","0","0","2","2","4"
"2019-07-22T00:00:00.000","Bronx","Van Cortlandt","Early Bird","3","3","6","17","20","37"
"2019-07-22T00:00:00.000","Brooklyn","Sunset","Early Bird","3","3","6","37","46","83"
"2019-07-22T00:00:00.000","Brooklyn","Red Hook","Early Bird","5","2","7","25","20","45"
"2019-07-22T00:00:00.000","Brooklyn","McCarren","Early Bird","9","17","26","70","78","148"
"2019-07-22T00:00:00.000","Manhattan","Tony Dapolito","Early Bird","1","4","5","11","25","36"
"2019-07-22T00:00:00.000","Manhattan","Thomas Jefferson","Early Bird","2","3","5","11","16","27"
"2019-07-22T00:00:00.000","Manhattan","Jackie Robinson","Early Bird","1","0","1","14","27","41"
"2019-07-22T00:00:00.000","Manhattan","Asser Levy","Early Bird","3","3","6","23","32","55"
"2019-07-22T00:00:00.000","Manhattan","Lasker","Early Bird","6","14","20","44","56","100"
"2019-07-22T00:00:00.000","Manhattan","John Jay","Early Bird","5","6","11","37","46","83"
"2019-07-22T00:00:00.000","Manhattan","Hamilton Fish","Early Bird","3","3","6","65","67","132"
"2019-07-19T00:00:00.000","Staten Island","Lyons","Early Bird","2","2","4","13","13","26"
"2019-07-19T00:00:00.000","Queens","Astoria","Early Bird","2","5","7","33","38","71"
