"complaintid","srnumber","complainttype","boro","block","lot","number","street","city","state","postcode","unit","initialinspectiondate","initialinspectionresults","ordermailingdate","postinginspectiondate","followupinspectiondate","daysbetween","closeddate","reinspectiondate","reinspectionresult","novnumber","novcode","novdate","novdescription"
"10128","1700434442","Defacement","Brooklyn","4650","37","9534","KINGS HWY.","BROOKLYN","NY","11212-2723",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-09T00:00:00.000","2019-05-09T00:00:00.000","Pass",,,,
"10129","1700434444","Defacement","Brooklyn","4805","56","677","RUTLAND RD.","BROOKLYN","NY","11203-1805",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-21T00:00:00.000","2019-05-21T00:00:00.000","Pass",,,,
"1013","047280060","Defacement","Bronx","4001","46","2523","MACLAY AVENUE","BRONX","NY","10461",,"2014-12-26T00:00:00.000","Fail","2015-01-05T00:00:00.000",,"2015-02-04T00:00:00.000","30","2015-01-28T00:00:00.000","2015-01-28T00:00:00.000","Pass",,,,
"10130","1695953791","Defacement","Brooklyn","4805","46","701","RUTLAND RD.","BROOKLYN","NY","11203-1807",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-20T00:00:00.000","2019-05-20T00:00:00.000","Pass",,,,
"10131","1697650551","Defacement","Brooklyn","1297","1","913","NOSTRAND AVE.","BROOKLYN","NY","11225-3002",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-28T00:00:00.000","2019-05-28T00:00:00.000","Pass",,,,
"10132","1697050870","Defacement","Brooklyn","3243","61","71","STOCKHOLM ST.","BROOKLYN","NY","11221-3201",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-20T00:00:00.000","2019-05-20T00:00:00.000","Pass",,,,
"10133","1698748861","Defacement","Brooklyn","3373","45","35","CORNELIA ST.","BROOKLYN","NY","11221-4804",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-01T00:00:00.000","2019-05-01T00:00:00.000","Pass",,,,
"10134","1696790683","Defacement","Brooklyn","660","19","160","27TH ST.","BROOKLYN","NY","11232-1625",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-20T00:00:00.000","2019-05-20T00:00:00.000","Pass",,,,
"10135","1699106791","Defacement","Brooklyn","5740","69","1327","64TH ST.","BROOKLYN","NY","11219-5328",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-21T00:00:00.000","2019-05-21T00:00:00.000","Pass",,,,
"10136","1695753214","Defacement","Brooklyn","6165","1","7023","11TH AVE.","BROOKLYN","NY","11228-1208",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-21T00:00:00.000","2019-05-21T00:00:00.000","Pass",,,,
"10137","1699406488","Defacement","Brooklyn","6339","40","8504","14TH AVE.","BROOKLYN","NY","11228-3308",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-29T00:00:00.000","2019-05-29T00:00:00.000","Pass",,,,
"10138","1700434446","Defacement","Brooklyn","7017","136","2823","W. 22ND ST.","BROOKLYN","NY","11224-2336",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-22T00:00:00.000","2019-05-22T00:00:00.000","Pass",,,,
"10139","1697593121","Defacement","Brooklyn","7380","57","1905","AVENUE W.","BROOKLYN","NY","11229-4703",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"1014","046502045","Defacement","Bronx","2892","17","1826","ANTHONY AVENUE","BRONX","NY","10457",,"2014-12-24T00:00:00.000","Fail","2015-01-05T00:00:00.000",,"2015-02-04T00:00:00.000","30","2015-01-17T00:00:00.000","2015-01-17T00:00:00.000","Pass",,,,
"10140","1695949041","Defacement","Brooklyn","4805","53","685","RUTLAND RD.","BROOKLYN","NY","11203-1805",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-21T00:00:00.000","2019-05-21T00:00:00.000","Pass",,,,
"10141","1698449431","Defacement","Brooklyn","4856","52","397","LINDEN BLVD.","BROOKLYN","NY","11203-2823",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-13T00:00:00.000","2019-05-13T00:00:00.000","Pass",,,,
"10142","1716058451","Defacement","Brooklyn","5736","21","6314","FT HAMILTON PARKWAY","BROOKLYN","NY","11219",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30",,"2019-03-30T00:00:00.000","Fail","206271075","D31","2019-03-30T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10143","1700434445","Defacement","Brooklyn","660","18","158","27TH ST.","BROOKLYN","NY","11232-1625",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-20T00:00:00.000","2019-05-20T00:00:00.000","Pass",,,,
"10144","1697739181","Defacement","Bronx","5861","220","5805","TYNDALL AVE.","BRONX","NY","10471-2107",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-04-29T00:00:00.000","2019-04-29T00:00:00.000","Pass",,,,
"10145","1700451236","Defacement","Bronx","5388","17","2870","ROEBLING AVE.","BRONX","NY","10461-5406",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-22T00:00:00.000","2019-05-22T00:00:00.000","Pass",,,,
"10146","1697736251","Defacement","Bronx","5861","221","5797","TYNDALL AVE.","BRONX","NY","10471-2113",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-06-16T00:00:00.000","2019-06-16T00:00:00.000","Pass",,,,
"10147","1700135066","Defacement","Bronx","4348","148","2319","WALLACE AVE.","BRONX","NY","10467-9213",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-02T00:00:00.000","2019-05-02T00:00:00.000","Pass",,,,
"10148","1699705779","Defacement","Bronx","3307","44","255","E. 201ST ST.","BRONX","NY","10458-1839",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-21T00:00:00.000","2019-05-21T00:00:00.000","Pass",,,,
"10149","1697243631","Defacement","Bronx","4172","3","3066","ROBERTS AVE.","BRONX","NY","10461-5137",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-02T00:00:00.000","2019-05-02T00:00:00.000","Pass",,,,
"1015","046598741","Defacement","Queens","9400","1","114-02","ATLANTIC AVENUE","JAMAICA","NY","11419",,"2014-12-18T00:00:00.000","Fail","2015-01-05T00:00:00.000",,"2015-02-04T00:00:00.000","30","2015-05-06T00:00:00.000","2015-05-06T00:00:00.000","Pass",,,,
"10150","1700423500","Defacement","Bronx","4172","4","3068","ROBERTS AVE.","BRONX","NY","10461-5102",,"2019-03-30T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-02T00:00:00.000","2019-05-02T00:00:00.000","Pass",,,,
"10151","1696746701","Defacement","Bronx","2876","90","1646","UNIVERSITY AVENUE","BRONX","NY","10453",,"2019-03-22T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30",,"2019-05-02T00:00:00.000","Fail","206271176","D31","2019-05-02T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10152","1699825942","Defacement","Brooklyn","6773","12","2626","KINGS HWY.","BROOKLYN","NY","11229-1767","48","2019-04-03T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10153","1702678492","Defacement","Brooklyn","8490","7","2337","UTICA AVE.","BROOKLYN","NY","11234-3829",,"2019-04-03T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-09T00:00:00.000","2019-05-09T00:00:00.000","Pass",,,,
"10154","1702678491","Defacement","Brooklyn","8490","9","2333","UTICA AVE.","BROOKLYN","NY","11234-3829",,"2019-04-03T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-09T00:00:00.000","2019-05-09T00:00:00.000","Pass",,,,
"10155","1697569991","Defacement","Brooklyn","7667","4","3115","KINGS HWY.","BROOKLYN","NY","11234-2618",,"2019-04-03T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-09T00:00:00.000","2019-05-09T00:00:00.000","Pass",,,,
"10156","1697586311","Defacement","Brooklyn","6783","14","1734","E. 21ST ST.","BROOKLYN","NY","11229-1515",,"2019-04-03T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10157","1693958221","Defacement","Brooklyn","6395","67","150","BAY 11TH ST.","BROOKLYN","NY","11228-3703",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-21T00:00:00.000","2019-05-21T00:00:00.000","Pass",,,,
"10158","1696789311","Defacement","Brooklyn","6679","63","95","VAN SICKLEN ST.","BROOKLYN","NY","11223-2738",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-21T00:00:00.000","2019-05-21T00:00:00.000","Pass",,,,
"10159","1697589571","Defacement","Brooklyn","7380","24","2678","OCEAN AVE.","BROOKLYN","NY","11229-4663","78","2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"1016","051174491","Defacement","Queens","2091","40","97-17","64 ROAD","FLUSHING","NY","11374",,"2015-01-05T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30",,"2015-06-20T00:00:00.000","Fail","187580425","D31","2015-06-20T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10160","1697605271","Defacement","Brooklyn","7352","32","2600","OCEAN AVE.","BROOKLYN","NY","11229-4507",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10161","1697586891","Defacement","Brooklyn","7353","62","2583","OCEAN AVE.","BROOKLYN","NY","11229-4521",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10162","1697592191","Defacement","Brooklyn","7353","63","2579","OCEAN AVE.","BROOKLYN","NY","11229-4552",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10163","1700423502","Defacement","Brooklyn","7353","7501","2569","OCEAN AVE.","BROOKLYN","NY","11229-4576",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10164","1700423501","Defacement","Brooklyn","7353","60","2585","OCEAN AVE.","BROOKLYN","NY","11229-4552",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10165","1697582841","Defacement","Brooklyn","7298","23","2400","OCEAN AVE.","BROOKLYN","NY","11229-3509",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10166","1697582971","Defacement","Brooklyn","7298","30","2416","OCEAN AVE.","BROOKLYN","NY","11229-3509",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10167","1697593201","Defacement","Brooklyn","7298","7502","2408","OCEAN AVE.","BROOKLYN","NY","11229-3565",,"2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10168","1702678490","Defacement","Brooklyn","7299","7503","2409","OCEAN AVE.","BROOKLYN","NY","11229-3576",,"2019-04-02T00:00:00.000","Fail","2019-04-05T00:00:00.000",,"2019-05-05T00:00:00.000","30","2019-05-20T00:00:00.000","2019-05-20T00:00:00.000","Pass",,,,
"10169","1697589191","Defacement","Brooklyn","6825","27","2306","OCEAN AVE.","BROOKLYN","NY","11229-3040","72","2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"1017","051191031","Defacement","Queens","9051","31","97-44","81 STREET","JAMAICA","NY","11416",,"2015-01-05T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-04-21T00:00:00.000","2015-04-21T00:00:00.000","Pass",,,,
"10170","1695962461","Defacement","Brooklyn","8490","8","2335","UTICA AVE.","BROOKLYN","NY","11234-3829",,"2019-04-03T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30","2019-05-09T00:00:00.000","2019-05-09T00:00:00.000","Pass",,,,
"10171","1697593181","Defacement","Brooklyn","6826","62","2331","OCEAN AVE.","BROOKLYN","NY","11229-3152","36","2019-04-02T00:00:00.000","Fail","2019-04-04T00:00:00.000",,"2019-05-04T00:00:00.000","30",,"2019-05-16T00:00:00.000","Fail","206271185","D31","2019-05-16T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10172","1697571021","Defacement","Brooklyn","6824","2","1806","AVENUE R.","BROOKLYN","NY","11229-3502",,"2019-04-03T00:00:00.000","Pass",,,,"30","2019-04-03T00:00:00.000",,,,,,
"10173","1697592201","Defacement","Brooklyn","7352","39","2630","OCEAN AVE.","BROOKLYN","NY","11229-4559","48","2019-04-02T00:00:00.000","Pass",,,,"30","2019-04-02T00:00:00.000",,,,,,
"10174","1694935571","Defacement","Brooklyn","6646","32","1762","W. 10TH ST.","BROOKLYN","NY","11223-1151",,"2019-04-02T00:00:00.000","Pass",,,,"30","2019-04-02T00:00:00.000",,,,,,
"10175","1697566651","Defacement","Brooklyn","4701","38","5301","SNYDER AVE.","BROOKLYN","NY","11203-4544","54","2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"10176","1697211925","Defacement","Bronx","4471","32","2448","FISH AVE.","BRONX","NY","10469-5718",,"2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"10177","1697211922","Defacement","Bronx","4471","31","2446","FISH AVE.","BRONX","NY","10469-5718",,"2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"10178","1697280651","Defacement","Bronx","3341","44","284","E. 206TH ST.","BRONX","NY","10467-4032",,"2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"10179","1697234001","Defacement","Bronx","4172","2","3062","ROBERTS AVE.","BRONX","NY","10461-5102",,"2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"1018","1235542831","Defacement","Queens","9397","22","94-42","112 STREET","JAMAICA","NY","11419",,"2015-01-05T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30",,"2016-08-25T00:00:00.000","Fail","189483553","D31","2016-08-25T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10180","1696428453","Defacement","Brooklyn","7017","117","2869","W. 22ND ST.","BROOKLYN","NY","11224-2347",,"2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"10181","1698750101","Defacement","Brooklyn","821","36","270","54TH ST.","BROOKLYN","NY","11220-2611",,"2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"10182","1698445851","Defacement","Brooklyn","4880","12","822","TROY AVE.","BROOKLYN","NY","11203-3104",,"2019-03-30T00:00:00.000","Pass",,,,"30","2019-03-30T00:00:00.000",,,,,,
"10183","1697605231","Defacement","Brooklyn","7353","1","2002","AVENUE U.","BROOKLYN","NY","11229-3908",,"2019-04-02T00:00:00.000","Pass",,,,"30","2019-04-02T00:00:00.000",,,,,,
"10184","1699233435","Defacement","Brooklyn","8281","14","1911","ROCKAWAY PKWY.","BROOKLYN","NY","11236-5307",,"2019-04-03T00:00:00.000","Pass",,,,"30","2019-04-03T00:00:00.000",,,,,,
"10185","1700424010","Defacement","Brooklyn","6825","19","2300","OCEAN AVE.","BROOKLYN","NY","11229-3039","84","2019-04-02T00:00:00.000","Fail","2019-04-08T00:00:00.000",,"2019-05-08T00:00:00.000","30","2019-05-16T00:00:00.000","2019-05-16T00:00:00.000","Pass",,,,
"10186","1700464780","Defacement","Brooklyn","5860","70","6833","NARROWS AVE.","BROOKLYN","NY","11220-5012",,"2019-03-28T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30",,"2019-05-30T00:00:00.000","Fail","206274687","D31","2019-05-30T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10187","0700071820","Defacement","Brooklyn","3810","44","598","MILLER AVE.","BROOKLYN","NY","11207-5510",,"2019-04-05T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-04-04T00:00:00.000","2019-04-04T00:00:00.000","Pass",,,,
"10188","1700071821","Defacement","Bronx","3810","43","2113","HAVILAND AVE.","BRONX","NY","10472-5207",,"2019-04-05T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10189","1700071820","Defacement","Bronx","3810","41","2117","HAVILAND AVE.","BRONX","NY","10472-5207",,"2019-04-05T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"1019","050134675","Defacement","Bronx","3249","52","88","WEST  197 STREET","BRONX","NY","10468",,"2015-01-05T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-05-14T00:00:00.000","2015-05-14T00:00:00.000","Pass",,,,
"10190","1702712804","Defacement","Bronx","3810","40","2125","HAVILAND AVE.","BRONX","NY","10472-5207",,"2019-04-05T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10191","1700872833","Defacement","Brooklyn","6873","66","128","BAY 34TH ST.","BROOKLYN","NY","11214-5208",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10192","1700464714","Defacement","Brooklyn","6255","51","1265","79TH ST.","BROOKLYN","NY","11228-2707",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10193","1700071822","Defacement","Bronx","3810","44","2111","HAVILAND AVE.","BRONX","NY","10472-5207",,"2019-04-05T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10194","1701790101","Defacement","Brooklyn","3560","26","592","ROCKAWAY AVE.","BROOKLYN","NY","11212-5539",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-06-02T00:00:00.000","2019-06-02T00:00:00.000","Pass",,,,
"10195","1735263256","Defacement","Brooklyn","6255","53","1257","79TH ST.","BROOKLYN","NY","11228-2707",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10196","1696047923","Defacement","Brooklyn","5627","26","1127","48 STREET","BROOKLYN","NY","11219",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30",,"2019-06-01T00:00:00.000","Fail","206273082","D31","2019-06-01T00:00:00.000","Defacement of roadway, sidewalk or curb"
"10197","1700464718","Defacement","Brooklyn","6400","35","8722","BAY 16TH ST.","BROOKLYN","NY","11214-4516",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10198","1700576257","Defacement","Brooklyn","6400","34","8720","BAY 16TH ST.","BROOKLYN","NY","11214-4516",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"10199","1697111061","Defacement","Brooklyn","6181","55","7120","17TH AVE.","BROOKLYN","NY","11204-5155",,"2019-04-04T00:00:00.000","Fail","2019-04-11T00:00:00.000",,"2019-05-11T00:00:00.000","30","2019-05-30T00:00:00.000","2019-05-30T00:00:00.000","Pass",,,,
"1020","050502301","Defacement","Queens","9484","44","116-01","103 AVENUE","JAMAICA","NY","11419",,"2015-01-02T00:00:00.000","Fail","2015-01-13T00:00:00.000",,"2015-02-12T00:00:00.000","30","2015-04-21T00:00:00.000","2015-04-21T00:00:00.000","Pass",,,,
