"item_number","product_name","citystore_exclusive","unit_price","color","size","style","category_name","description"
"09619","New York Visual Notebook","No","18","Blue",,,"Books Make Great Gifts","Part journal, part sketchbook, and part tourist guide to New York City, these innovative notebooks include stunning photographs, a city map, metro guide, and fun factoids about the city s landmarks. The rounded corner notebook consists of 160 pages, alternating between blank pages for notes and thoughts and pages featuring artistic images, both large and small, of the New York s sights and attractions. This book includes an internal pocket for tickets and mementos, as well as a color bookmark ribbon and elastic closure, making it the perfect packable companion for trendy travelers.    By Simephoto.    160 pages. 5 x 7 inches. Hardcover."
"09622","Queens: A Culinary Passport","No","20",,,,"NYC Guides & Maps","Exploring Ethnic Cuisine in New York City s Most Diverse Borough    Everyone knows New York City is the culinary epicenter of the United States. And while Manhattan gets Michelin stars and Brooklyn gets blogger hype, real culinary fanatics know that authentic ethnic food experiences happen in the restaurants of Queens. There, New York s celebrated ethnic diversity is the most potent, with more than one million foreign-born residents; food lovers can travel the globe without using any vacation time: take a culinary tour of China, sip a frappe in Greece, dine on authentic Italian sausage - all without ever leaving Queens!    Queens: A Culinary Passport welcomes visitors to the borough, serving as your guide to more than 40 hand-picked ethnic restaurants and food stands, complete with chef profiles and recipes for recreating signature dishes at home. Also included are highlights of not-to-be-missed hidden spots, like ethnic grocery stores stocked with Greek essentials, and delis that turn out freshly made mozzarella and sopressata. The book includes easy-to-follow subway directions and even detailed walking tours of each neighborhood.     By Andrea Lynn.    224 pages. 8 x 5 inches. Paperback."
"09622","Queens: A Culinary Passport","No","20",,,,"NYC Food","Exploring Ethnic Cuisine in New York City s Most Diverse Borough    Everyone knows New York City is the culinary epicenter of the United States. And while Manhattan gets Michelin stars and Brooklyn gets blogger hype, real culinary fanatics know that authentic ethnic food experiences happen in the restaurants of Queens. There, New York s celebrated ethnic diversity is the most potent, with more than one million foreign-born residents; food lovers can travel the globe without using any vacation time: take a culinary tour of China, sip a frappe in Greece, dine on authentic Italian sausage - all without ever leaving Queens!    Queens: A Culinary Passport welcomes visitors to the borough, serving as your guide to more than 40 hand-picked ethnic restaurants and food stands, complete with chef profiles and recipes for recreating signature dishes at home. Also included are highlights of not-to-be-missed hidden spots, like ethnic grocery stores stocked with Greek essentials, and delis that turn out freshly made mozzarella and sopressata. The book includes easy-to-follow subway directions and even detailed walking tours of each neighborhood.     By Andrea Lynn.    224 pages. 8 x 5 inches. Paperback."
"09622","Queens: A Culinary Passport","No","20",,,,"Books","Exploring Ethnic Cuisine in New York City s Most Diverse Borough    Everyone knows New York City is the culinary epicenter of the United States. And while Manhattan gets Michelin stars and Brooklyn gets blogger hype, real culinary fanatics know that authentic ethnic food experiences happen in the restaurants of Queens. There, New York s celebrated ethnic diversity is the most potent, with more than one million foreign-born residents; food lovers can travel the globe without using any vacation time: take a culinary tour of China, sip a frappe in Greece, dine on authentic Italian sausage - all without ever leaving Queens!    Queens: A Culinary Passport welcomes visitors to the borough, serving as your guide to more than 40 hand-picked ethnic restaurants and food stands, complete with chef profiles and recipes for recreating signature dishes at home. Also included are highlights of not-to-be-missed hidden spots, like ethnic grocery stores stocked with Greek essentials, and delis that turn out freshly made mozzarella and sopressata. The book includes easy-to-follow subway directions and even detailed walking tours of each neighborhood.     By Andrea Lynn.    224 pages. 8 x 5 inches. Paperback."
"09622","Queens: A Culinary Passport","No","20",,,,"Books Make Great Gifts","Exploring Ethnic Cuisine in New York City s Most Diverse Borough    Everyone knows New York City is the culinary epicenter of the United States. And while Manhattan gets Michelin stars and Brooklyn gets blogger hype, real culinary fanatics know that authentic ethnic food experiences happen in the restaurants of Queens. There, New York s celebrated ethnic diversity is the most potent, with more than one million foreign-born residents; food lovers can travel the globe without using any vacation time: take a culinary tour of China, sip a frappe in Greece, dine on authentic Italian sausage - all without ever leaving Queens!    Queens: A Culinary Passport welcomes visitors to the borough, serving as your guide to more than 40 hand-picked ethnic restaurants and food stands, complete with chef profiles and recipes for recreating signature dishes at home. Also included are highlights of not-to-be-missed hidden spots, like ethnic grocery stores stocked with Greek essentials, and delis that turn out freshly made mozzarella and sopressata. The book includes easy-to-follow subway directions and even detailed walking tours of each neighborhood.     By Andrea Lynn.    224 pages. 8 x 5 inches. Paperback."
"09622","Queens: A Culinary Passport","No","20",,,,"25 for under $25","Exploring Ethnic Cuisine in New York City s Most Diverse Borough    Everyone knows New York City is the culinary epicenter of the United States. And while Manhattan gets Michelin stars and Brooklyn gets blogger hype, real culinary fanatics know that authentic ethnic food experiences happen in the restaurants of Queens. There, New York s celebrated ethnic diversity is the most potent, with more than one million foreign-born residents; food lovers can travel the globe without using any vacation time: take a culinary tour of China, sip a frappe in Greece, dine on authentic Italian sausage - all without ever leaving Queens!    Queens: A Culinary Passport welcomes visitors to the borough, serving as your guide to more than 40 hand-picked ethnic restaurants and food stands, complete with chef profiles and recipes for recreating signature dishes at home. Also included are highlights of not-to-be-missed hidden spots, like ethnic grocery stores stocked with Greek essentials, and delis that turn out freshly made mozzarella and sopressata. The book includes easy-to-follow subway directions and even detailed walking tours of each neighborhood.     By Andrea Lynn.    224 pages. 8 x 5 inches. Paperback."
"09622","Queens: A Culinary Passport","No","20",,,,"NY Food","Exploring Ethnic Cuisine in New York City s Most Diverse Borough    Everyone knows New York City is the culinary epicenter of the United States. And while Manhattan gets Michelin stars and Brooklyn gets blogger hype, real culinary fanatics know that authentic ethnic food experiences happen in the restaurants of Queens. There, New York s celebrated ethnic diversity is the most potent, with more than one million foreign-born residents; food lovers can travel the globe without using any vacation time: take a culinary tour of China, sip a frappe in Greece, dine on authentic Italian sausage - all without ever leaving Queens!    Queens: A Culinary Passport welcomes visitors to the borough, serving as your guide to more than 40 hand-picked ethnic restaurants and food stands, complete with chef profiles and recipes for recreating signature dishes at home. Also included are highlights of not-to-be-missed hidden spots, like ethnic grocery stores stocked with Greek essentials, and delis that turn out freshly made mozzarella and sopressata. The book includes easy-to-follow subway directions and even detailed walking tours of each neighborhood.     By Andrea Lynn.    224 pages. 8 x 5 inches. Paperback."
"09625","Picking Up: On the Streets and Behind the Trucks with the Sanitation Workers of New York City","No","16",,,,"NYPD . FDNY . DSNY","America s largest city generates garbage in torrents - 11,000 tons a day on average. In Picking Up, the anthropologist Robin Nagle introduces us to the men and women of New York City s Department of Sanitation and makes clear why this small army of uniformed workers is the most important labor force on the streets. Seeking to understand every aspect of the Department s mission, Nagle accompanied crews on their routes, questioned supervisors and commissioners, and listened to story after story about blizzards, hazardous wastes, and the insults of everyday New Yorkers. But the more time she spent with the DSNY, the more Nagle realized that observing wasn t quite enough - so she joined the force herself. Driving the hulking trucks, she obtained an insider s perspective on the complex kinships, arcane rules, and obscure lingo unique to the realm of sanitation workers.    Nagle chronicles New York City s four-hundred-year struggle with trash, and traces the city s waste-management efforts from a time when filth overwhelmed the streets to the far more rigorous practices of today, when the Big Apple is as clean as it s ever been.    Throughout, Nagle reveals the many unexpected ways in which sanitation workers stand between our seemingly well-ordered lives and the sea of refuse that would otherwise overwhelm us. In the process, she changes the way we understand cities - and ourselves within them.    By Robin Nagle    304 pages. 8 x 6 inches. Paperback."
"09625","Picking Up: On the Streets and Behind the Trucks with the Sanitation Workers of New York City","No","16",,,,"History","America s largest city generates garbage in torrents - 11,000 tons a day on average. In Picking Up, the anthropologist Robin Nagle introduces us to the men and women of New York City s Department of Sanitation and makes clear why this small army of uniformed workers is the most important labor force on the streets. Seeking to understand every aspect of the Department s mission, Nagle accompanied crews on their routes, questioned supervisors and commissioners, and listened to story after story about blizzards, hazardous wastes, and the insults of everyday New Yorkers. But the more time she spent with the DSNY, the more Nagle realized that observing wasn t quite enough - so she joined the force herself. Driving the hulking trucks, she obtained an insider s perspective on the complex kinships, arcane rules, and obscure lingo unique to the realm of sanitation workers.    Nagle chronicles New York City s four-hundred-year struggle with trash, and traces the city s waste-management efforts from a time when filth overwhelmed the streets to the far more rigorous practices of today, when the Big Apple is as clean as it s ever been.    Throughout, Nagle reveals the many unexpected ways in which sanitation workers stand between our seemingly well-ordered lives and the sea of refuse that would otherwise overwhelm us. In the process, she changes the way we understand cities - and ourselves within them.    By Robin Nagle    304 pages. 8 x 6 inches. Paperback."
"09625","Picking Up: On the Streets and Behind the Trucks with the Sanitation Workers of New York City","No","16",,,,"Books","America s largest city generates garbage in torrents - 11,000 tons a day on average. In Picking Up, the anthropologist Robin Nagle introduces us to the men and women of New York City s Department of Sanitation and makes clear why this small army of uniformed workers is the most important labor force on the streets. Seeking to understand every aspect of the Department s mission, Nagle accompanied crews on their routes, questioned supervisors and commissioners, and listened to story after story about blizzards, hazardous wastes, and the insults of everyday New Yorkers. But the more time she spent with the DSNY, the more Nagle realized that observing wasn t quite enough - so she joined the force herself. Driving the hulking trucks, she obtained an insider s perspective on the complex kinships, arcane rules, and obscure lingo unique to the realm of sanitation workers.    Nagle chronicles New York City s four-hundred-year struggle with trash, and traces the city s waste-management efforts from a time when filth overwhelmed the streets to the far more rigorous practices of today, when the Big Apple is as clean as it s ever been.    Throughout, Nagle reveals the many unexpected ways in which sanitation workers stand between our seemingly well-ordered lives and the sea of refuse that would otherwise overwhelm us. In the process, she changes the way we understand cities - and ourselves within them.    By Robin Nagle    304 pages. 8 x 6 inches. Paperback."
"09625","Picking Up: On the Streets and Behind the Trucks with the Sanitation Workers of New York City","No","16",,,,"Books Make Great Gifts","America s largest city generates garbage in torrents - 11,000 tons a day on average. In Picking Up, the anthropologist Robin Nagle introduces us to the men and women of New York City s Department of Sanitation and makes clear why this small army of uniformed workers is the most important labor force on the streets. Seeking to understand every aspect of the Department s mission, Nagle accompanied crews on their routes, questioned supervisors and commissioners, and listened to story after story about blizzards, hazardous wastes, and the insults of everyday New Yorkers. But the more time she spent with the DSNY, the more Nagle realized that observing wasn t quite enough - so she joined the force herself. Driving the hulking trucks, she obtained an insider s perspective on the complex kinships, arcane rules, and obscure lingo unique to the realm of sanitation workers.    Nagle chronicles New York City s four-hundred-year struggle with trash, and traces the city s waste-management efforts from a time when filth overwhelmed the streets to the far more rigorous practices of today, when the Big Apple is as clean as it s ever been.    Throughout, Nagle reveals the many unexpected ways in which sanitation workers stand between our seemingly well-ordered lives and the sea of refuse that would otherwise overwhelm us. In the process, she changes the way we understand cities - and ourselves within them.    By Robin Nagle    304 pages. 8 x 6 inches. Paperback."
"21174","Walk NYC Brooklyn Magnet","No","5",,,,"NY Magnets","New York is a walking city! This magnet highlights Brooklyn: Park Slope, Grand Army Plaza and more. A great New York gift!     WalkNYC is New York City s standard for pedestrian wayfinding. WalkNYC provides a clear visual language and graphic standards that can be universally understood, encourages walking and transit usage by providing quality multi-modal information, and provides consistent information across a broad range of environments in the city. WalkNYC signs provide valuable information, from basic cardinal directions and street names to mapped details like subway entrances and Wi-Fi hotspots. The maps are rotated  heads-up  or forward-facing to show the street network as it appears in front of you."
"21173","Walk NYC Magnet Set","No","10",,,,"NY Magnets","New York is a walking city! This three-magnet set includes a magnet highlighting the financial district, and one highlighting the sites of Midtown including Times Square and Central Park. The third magnet is the cool logo of the Walk NYC program. A great New York gift!    WalkNYC is New York City s standard for pedestrian wayfinding. WalkNYC provides a clear visual language and graphic standards that can be universally understood, encourages walking and transit usage by providing quality multi-modal information, and provides consistent information across a broad range of environments in the city. WalkNYC signs provide valuable information, from basic cardinal directions and street names to mapped details like subway entrances and Wi-Fi hotspots. The maps are rotated  heads-up  or forward-facing to show the street network as it appears in front of you."
"10163","Housing NYC: Rents, Markets and Trends 2014","Yes","30",,,"Book Only","Surveys & Reports","JUST PUBLISHED! The NYC Rent Guidelines Board is pleased to offer the latest edition of our annual publication, Housing NYC: Rents, Markets and Trends 2014. With the most recent statistics on tenant income and affordability; economic trends; owner revenues and costs; multifamily mortgages; and changes in the housing supply, Housing NYC is a comprehensive collection of research on the state of New York City s rental housing market.    Housing NYC: Rents, Markets and Trends 2014 includes all six NYC Rent Guidelines Board studies produced in the past year: Income and Affordability Study; Income and Expense Study; Price Index of Operating Costs; Mortgage Survey Report; Housing Supply Report; and Changes to the Rent Stabilized Housing Stock in NYC in 2013. In addition, the book contains 2014-2015 apartment, loft and hotel guidelines adopted by the Board; data from the 2011 NYC Housing and Vacancy Survey; and a glossary of rent regulation terms.   Book, CD-rom, Book & CD-rom  available."
"10163","Housing NYC: Rents, Markets and Trends 2014","Yes","30",,,"Book Only","Municipal Publications","JUST PUBLISHED! The NYC Rent Guidelines Board is pleased to offer the latest edition of our annual publication, Housing NYC: Rents, Markets and Trends 2014. With the most recent statistics on tenant income and affordability; economic trends; owner revenues and costs; multifamily mortgages; and changes in the housing supply, Housing NYC is a comprehensive collection of research on the state of New York City s rental housing market.    Housing NYC: Rents, Markets and Trends 2014 includes all six NYC Rent Guidelines Board studies produced in the past year: Income and Affordability Study; Income and Expense Study; Price Index of Operating Costs; Mortgage Survey Report; Housing Supply Report; and Changes to the Rent Stabilized Housing Stock in NYC in 2013. In addition, the book contains 2014-2015 apartment, loft and hotel guidelines adopted by the Board; data from the 2011 NYC Housing and Vacancy Survey; and a glossary of rent regulation terms.   Book, CD-rom, Book & CD-rom  available."
"10164","Housing NYC: Rents, Markets and Trends 2014","Yes","30",,,"CD-ROM Only","Surveys & Reports","JUST PUBLISHED! The NYC Rent Guidelines Board is pleased to offer the latest edition of our annual publication, Housing NYC: Rents, Markets and Trends 2014. With the most recent statistics on tenant income and affordability; economic trends; owner revenues and costs; multifamily mortgages; and changes in the housing supply, Housing NYC is a comprehensive collection of research on the state of New York City s rental housing market.    Housing NYC: Rents, Markets and Trends 2014 includes all six NYC Rent Guidelines Board studies produced in the past year: Income and Affordability Study; Income and Expense Study; Price Index of Operating Costs; Mortgage Survey Report; Housing Supply Report; and Changes to the Rent Stabilized Housing Stock in NYC in 2013. In addition, the book contains 2014-2015 apartment, loft and hotel guidelines adopted by the Board; data from the 2011 NYC Housing and Vacancy Survey; and a glossary of rent regulation terms.   Book, CD-rom, Book & CD-rom  available."
"10164","Housing NYC: Rents, Markets and Trends 2014","Yes","30",,,"CD-ROM Only","Municipal Publications","JUST PUBLISHED! The NYC Rent Guidelines Board is pleased to offer the latest edition of our annual publication, Housing NYC: Rents, Markets and Trends 2014. With the most recent statistics on tenant income and affordability; economic trends; owner revenues and costs; multifamily mortgages; and changes in the housing supply, Housing NYC is a comprehensive collection of research on the state of New York City s rental housing market.    Housing NYC: Rents, Markets and Trends 2014 includes all six NYC Rent Guidelines Board studies produced in the past year: Income and Affordability Study; Income and Expense Study; Price Index of Operating Costs; Mortgage Survey Report; Housing Supply Report; and Changes to the Rent Stabilized Housing Stock in NYC in 2013. In addition, the book contains 2014-2015 apartment, loft and hotel guidelines adopted by the Board; data from the 2011 NYC Housing and Vacancy Survey; and a glossary of rent regulation terms.   Book, CD-rom, Book & CD-rom  available."
"10165","Housing NYC: Rents, Markets and Trends 2014","Yes","50",,,"Book and CD-ROM","Surveys & Reports","JUST PUBLISHED! The NYC Rent Guidelines Board is pleased to offer the latest edition of our annual publication, Housing NYC: Rents, Markets and Trends 2014. With the most recent statistics on tenant income and affordability; economic trends; owner revenues and costs; multifamily mortgages; and changes in the housing supply, Housing NYC is a comprehensive collection of research on the state of New York City s rental housing market.    Housing NYC: Rents, Markets and Trends 2014 includes all six NYC Rent Guidelines Board studies produced in the past year: Income and Affordability Study; Income and Expense Study; Price Index of Operating Costs; Mortgage Survey Report; Housing Supply Report; and Changes to the Rent Stabilized Housing Stock in NYC in 2013. In addition, the book contains 2014-2015 apartment, loft and hotel guidelines adopted by the Board; data from the 2011 NYC Housing and Vacancy Survey; and a glossary of rent regulation terms.   Book, CD-rom, Book & CD-rom  available."
"10165","Housing NYC: Rents, Markets and Trends 2014","Yes","50",,,"Book and CD-ROM","Municipal Publications","JUST PUBLISHED! The NYC Rent Guidelines Board is pleased to offer the latest edition of our annual publication, Housing NYC: Rents, Markets and Trends 2014. With the most recent statistics on tenant income and affordability; economic trends; owner revenues and costs; multifamily mortgages; and changes in the housing supply, Housing NYC is a comprehensive collection of research on the state of New York City s rental housing market.    Housing NYC: Rents, Markets and Trends 2014 includes all six NYC Rent Guidelines Board studies produced in the past year: Income and Affordability Study; Income and Expense Study; Price Index of Operating Costs; Mortgage Survey Report; Housing Supply Report; and Changes to the Rent Stabilized Housing Stock in NYC in 2013. In addition, the book contains 2014-2015 apartment, loft and hotel guidelines adopted by the Board; data from the 2011 NYC Housing and Vacancy Survey; and a glossary of rent regulation terms.   Book, CD-rom, Book & CD-rom  available."
"23113","NYC Manhole Cover Floor Mat","No","24",,,,"Home Accents","The iconic New York gift, perfect for the front door, the kitchen, or the terrace.    23 inches diameter. Polyester mat with rubber backing. For indoor or outdoor use. Made in Albany, New York."
"04142","Fire Department Tie","No","39",,,,"NYPD . FDNY . DSNY","Red Maltese Cross accents on yellow background.    100% silk."
"04142","Fire Department Tie","No","39",,,,"Wear NYC","Red Maltese Cross accents on yellow background.    100% silk."
"22089","NYPD Sterling Silver Charm","No","59",,,,"NYPD . FDNY . DSNY","A beautiful hand polished NYPD charm. Will fit Pandora, Camilla, Trollbead charm bracelets. Part of our Official Licensed NYPD collection. A perfect gift, this charm comes in a lovely box ready to go."
"22089","NYPD Sterling Silver Charm","No","59",,,,"Jewelry","A beautiful hand polished NYPD charm. Will fit Pandora, Camilla, Trollbead charm bracelets. Part of our Official Licensed NYPD collection. A perfect gift, this charm comes in a lovely box ready to go."
"22090","FDNY Sterling Silver Charm","No","59",,,,"NYPD . FDNY . DSNY","A beautiful hand polished FDNY Maltese Cross charm. Will fit Pandora, Camilla, Trollbead charm bracelets. Part of our Official Licensed FDNY collection. A perfect gift, this charm comes in a lovely box ready to go."
"22090","FDNY Sterling Silver Charm","No","59",,,,"Jewelry","A beautiful hand polished FDNY Maltese Cross charm. Will fit Pandora, Camilla, Trollbead charm bracelets. Part of our Official Licensed FDNY collection. A perfect gift, this charm comes in a lovely box ready to go."
"22091","EMS Sterling Silver Charm","No","59",,,,"NYPD . FDNY . DSNY","A beautiful hand polished EMS charm. Will fit Pandora, Camilla, Trollbead charm bracelets. Part of our Official NYC Licensed collection. A perfect gift, this charm comes in a lovely box ready to go."
"22091","EMS Sterling Silver Charm","No","59",,,,"Jewelry","A beautiful hand polished EMS charm. Will fit Pandora, Camilla, Trollbead charm bracelets. Part of our Official NYC Licensed collection. A perfect gift, this charm comes in a lovely box ready to go."
"22092","FDNY Cufflinks","No","38",,,,"NYPD . FDNY . DSNY","Celebrate the FDNY. Part of our Official FDNY licensed Collection. Gold plated."
"22092","FDNY Cufflinks","No","38",,,,"Jewelry","Celebrate the FDNY. Part of our Official FDNY licensed Collection. Gold plated."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"2-4 (Toddler)",,"NYPD . FDNY . DSNY","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"2-4 (Toddler)",,"NYC Kids","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"6-8",,"NYPD . FDNY . DSNY","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"6-8",,"NYC Kids","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"10-12",,"NYPD . FDNY . DSNY","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"10-12",,"NYC Kids","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"14-16",,"NYPD . FDNY . DSNY","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"08114","NYPD Toddler & Kids T-Shirt","No","15",,"14-16",,"NYC Kids","NYPD Toddler & Kids T-Shirt    The perfect T-shirt for the aspiring crime fighter in your family. Part of our Official NYPD licensed collection.    Cotton Blend. Sizes: 2 T (toddler 2-4), S (6-8), M (10-12), L (14-16)."
"19007","NYPD Dog Overcoat","No","32",,"S",,"NYPD . FDNY . DSNY","Our NYPD dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps and two small pockets that open and close, our NYPD dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant navy blue fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official NYPD Licensed Collection.    100% Polyester. Hand wash inside out in cold-water. Line dry. Comes in sizes S, M, L, XL"
"19007","NYPD Dog Overcoat","No","32",,"S",,"Wear NYC","Our NYPD dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps and two small pockets that open and close, our NYPD dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant navy blue fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official NYPD Licensed Collection.    100% Polyester. Hand wash inside out in cold-water. Line dry. Comes in sizes S, M, L, XL"
"19007","NYPD Dog Overcoat","No","32",,"M",,"NYPD . FDNY . DSNY","Our NYPD dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps and two small pockets that open and close, our NYPD dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant navy blue fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official NYPD Licensed Collection.    100% Polyester. Hand wash inside out in cold-water. Line dry. Comes in sizes S, M, L, XL"
"19007","NYPD Dog Overcoat","No","32",,"M",,"Wear NYC","Our NYPD dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps and two small pockets that open and close, our NYPD dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant navy blue fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official NYPD Licensed Collection.    100% Polyester. Hand wash inside out in cold-water. Line dry. Comes in sizes S, M, L, XL"
"19007","NYPD Dog Overcoat","No","32",,"L",,"NYPD . FDNY . DSNY","Our NYPD dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps and two small pockets that open and close, our NYPD dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant navy blue fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official NYPD Licensed Collection.    100% Polyester. Hand wash inside out in cold-water. Line dry. Comes in sizes S, M, L, XL"
"19007","NYPD Dog Overcoat","No","32",,"L",,"Wear NYC","Our NYPD dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps and two small pockets that open and close, our NYPD dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant navy blue fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official NYPD Licensed Collection.    100% Polyester. Hand wash inside out in cold-water. Line dry. Comes in sizes S, M, L, XL"
"19008","FDNY Dog Overcoat","No","32",,"S",,"NYPD . FDNY . DSNY","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
"19008","FDNY Dog Overcoat","No","32",,"S",,"Wear NYC","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
"19008","FDNY Dog Overcoat","No","32",,"M",,"NYPD . FDNY . DSNY","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
"19008","FDNY Dog Overcoat","No","32",,"M",,"Wear NYC","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
"19008","FDNY Dog Overcoat","No","32",,"L",,"NYPD . FDNY . DSNY","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
"19008","FDNY Dog Overcoat","No","32",,"L",,"Wear NYC","Our FDNY dog overcoat is fleece-lined for warmth for those long walks on colder days and nights. Designed with three toggle clasps our FDNY dog coat will have your dog at the forefront of fashion and dressed to go anywhere in style and safety.    Made of water-resistant black fabric on the outside and lined with soft, comfortable fleece on the inside it even has reflective strip to see your pooch more easily at night and a velcro strip for easy on and off dressing. Part of our Official FDNY Licensed Collection.    100% Polyester. Hand wash inside out in cold-water, Line dry. Comes in sizes S, M, L, XL"
