"manhattan_cooperatives_comparable_properties_boro_block_lot","manhattan_cooperatives_comparable_properties_address","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","manhattan_cooperatives_comparable_properties_neighborhood","manhattan_cooperatives_comparable_properties_building_classification","manhattan_cooperatives_comparable_properties_total_units","manhattan_cooperatives_comparable_properties_year_built","manhattan_cooperatives_comparable_properties_gross_sqft","manhattan_cooperatives_comparable_properties_est_gross_income","manhattan_cooperatives_comparable_properties_gross_income_per_sqft","manhattan_cooperatives_comparable_properties_full_market_value","manhattan_cooperatives_comparable_properties_market_value_per_sqft","comparable_rental_1_boro_block_lot","comparable_rental_1_address","comparable_rental_1_neighborhood","comparable_rental_1_building_classification","comparable_rental_1_total_units","comparable_rental_1_year_built","comparable_rental_1_gross_sqft","comparable_rental_1_est_gross_income","comparable_rental_1_gross_income_per_sqft","comparable_rental_1_full_market_value","comparable_rental_1_market_value_per_sqft","comparable_rental_1_dist_from_coop_in_miles","comparable_rental_2_boro_block_lot","comparable_rental_2_address","comparable_rental_2_neighborhood","comparable_rental_2_building_classification","comparable_rental_2_total_units","comparable_rental_2_year_built","comparable_rental_2_gross_sqft","comparable_rental_2_est_gross_income","comparable_rental_2_gross_income_per_sqft","comparable_rental_2_full_market_value","comparable_rental_2_market_value_per_sqft","comparable_rental_2_dist_from_coop_in_miles"
"1-02239-0029","24 COOPER STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10034","40.867505","-73.924508","12","10","295","1064967","1022390029","Marble Hill-Inwood                                                         ","INWOOD","C6-WALK-UP","27","1925","17410","229463","13.18","537000","30.8","1-02202-0031","407 205 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","INWOOD","C1-WALK-UP","29","1911","17810","249976","14.04","912000","51","0.45","1-02234-0047","647 ACADEMY STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","INWOOD","C1-WALK-UP","26","1916","17600","231907","13.18","847000","48.1","0.1"
"1-01510-0001","941 PARK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10028","40.777095","-73.959438","8","4","140","1047549","1015100001","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","38","1927","164868","5770380","35","27600000","167","1-01447-0023","1347 1 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","145","1962","165527","4610558","27.9","22100000","134","0.55","1-01427-0028","1393 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","149","1964","166432","5215996","31.3","25000000","150","0.5"
"1-00528-0001","182 HOUSTON STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"GREENWICH VILLAGE-WEST","D4-ELEVATOR","115","1952","71490","2573640","36","12900000","180","1-01490-0122","555 78 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D3-ELEVATOR","87","1940","75854","2771467","36.5","13900000","183","4.05","1-01338-0035","330 46 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D6-ELEVATOR","206","1961","133828","5043967","37.7","25300000","189","2.4"
"1-00896-0013","227 14 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"GRAMERCY","C6-WALK-UP","11","1900","11935","310310","26","726000","61","1-00883-0046","380 3 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","C7-WALK-UP","17","1930","11750","542890","46.2","2720000","231","0.65","1-00896-0008","207 14 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","C4-WALK-UP","21","1900","11855","488077","41.2","2450000","207","0"
"1-01494-0069","1016 5 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10028","40.779311","-73.961459","8","4","142","1046770","1014940069","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","65","1929","166600","4165000","25","18100000","109","1-01427-0028","1393 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","149","1964","166432","5215996","31.3","25000000","150","0.65","1-01447-0023","1347 1 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","145","1962","165527","4610558","27.9","22100000","134","0.75"
"1-01427-0030","230 73 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (59-79)","D4-ELEVATOR","92","1937","89281","2856992","32","13700000","153","1-01490-0122","555 78 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D3-ELEVATOR","87","1940","75854","2771467","36.5","13900000","183","0.5","1-01425-0017","225 70 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","91","1961","83220","2607460","31.3","12500000","150","0.1"
"1-01369-0033","434 58 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN EAST","D4-ELEVATOR","24","1930","12235","354815","29","1700000","139","1-01468-0031","490 74 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D9-ELEVATOR","26","1910","13482","438374","32.5","2100000","156","0.8","1-01468-0032","488 74 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D1-ELEVATOR","26","1910","13482","446742","33.1","2140000","159","0.8"
"1-00374-0065","307 4 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"ALPHABET CITY","C6-WALK-UP","20","1900","19354","425788","22","997000","52","1-00391-0059","299 8 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","C1-WALK-UP","30","1900","18732","486489","26","2110000","113","0.25","1-00386-0053","233 3 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","C1-WALK-UP","29","1910","17754","368418","20.75","1600000","90","0.15"
"1-01219-0059","174 89 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (79-96)","C6-WALK-UP","20","1910","18885","528780","28","2530000","134","1-00770-0049","214 21 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CHELSEA","C4-WALK-UP","30","1901","19956","602263","30.2","2880000","144","3.4","1-01557-0034","332 95 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","C1-WALK-UP","41","1915","18888","639891","33.9","3070000","163","1.4"
"1-00732-0016","433 34 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"JAVITS CENTER","D4-ELEVATOR","213","1930","142971","3450000","24.13","15000000","105","1-01511-0033","1450 3 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","94","1961","147534","3720046","25.2","16200000","110","2.65","1-01312-0033","157 57 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN CBD","D6-ELEVATOR","118","1960","173168","4661128","26.9","22300000","129","1.6"
"1-00386-0058","223 3 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"ALPHABET CITY","D4-ELEVATOR","24","1900","18114","398508","22","933000","52","1-00378-0035","119 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","D6-ELEVATOR","20","1900","20671","481190","23.28","2090000","101","0.25","1-00398-0022","184 3 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","D9-ELEVATOR","47","1920","21600","476401","22.06","2070000","96","0.15"
"1-00875-0008","105 19 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"GRAMERCY","D4-ELEVATOR","25","1920","26263","892942","34","4280000","163","1-00908-0009","207 27 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","D9-ELEVATOR","82","1985","38465","1617053","42","8110000","211","0.45","1-00879-0033","155 23 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","D9-ELEVATOR","58","1910","41883","1578342","37.7","7920000","189","0.2"
"1-00890-0054","152 35 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MURRAY HILL","D4-ELEVATOR","49","1930","28250","960500","34","4600000","163","1-00860-0015","118 MADISON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","MURRAY HILL","D5-ELEVATOR","13","1920","34545","1348000","39","6760000","196","0.35","1-00885-0066","151 LEXINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","MURRAY HILL","D9-ELEVATOR","53","1945","28240","1171342","41.5","5870000","208","0.25"
"1-00466-0056","103 10 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"EAST VILLAGE","D4-ELEVATOR","22","1920","15600","577200","37","2890000","185","1-00452-0044","225 10 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","EAST VILLAGE","D9-ELEVATOR","39","1920","14265","620897","43.5","3110000","218","0.15","1-00450-0015","320 9 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","EAST VILLAGE","D6-ELEVATOR","23","1988","12196","466810","38.3","2340000","192","0.15"
"1-00611-0065","23 GREENWICH AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10014","40.734776","-74.00004","2","3","71","1010852","1006110065","West Village                                                               ","GREENWICH VILLAGE-WEST","D4-ELEVATOR","156","1961","142941","4660000","32.6","22300000","156","1-01300-0050","140 46 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN CBD","D6-ELEVATOR","202","1924","131175","4220205","32.2","20200000","154","1.9","1-01337-0006","307 44 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","MIDTOWN EAST","D9-ELEVATOR","318","1929","186255","5919537","31.8","28400000","152","1.95"
"1-01550-0001","1682 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10128","40.778643","-73.951169","8","5","14602","1050044","1015500001","Yorkville                                                                  ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","147","1973","138304","4287424","31","20500000","148","1-01516-0052","16O 88 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","154","1963","128132","3588695","28","17200000","134","0.25","1-01460-0047","400 66 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","129","1999","138500","5876391","42.4","29500000","213","1.1"
"1-01507-0016","1356 MADISON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10128","40.786697","-73.954561","8","4","16001","1047426","1015070016","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (79-96)","D4-ELEVATOR","12","1902","22600","723200","32","3460000","153","1-01512-0030","16S 83 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D1-ELEVATOR","40","1929","22990","884130","38.5","4430000","193","0.65",,,,,,,,,,,,
"1-02136-0124","664 161 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"WASHINGTON HEIGHTS LOWER","D4-ELEVATOR","42","1916","52950","605220","11.43","1420000","26.8","1-02139-0193","711 171 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS LOWER","D1-ELEVATOR","48","1929","44820","512348","11.43","1770000","39.5","0.55","1-02139-0200","271 FT WASHINGTON AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS LOWER","D7-ELEVATOR","43","1917","41757","452718","10.84","1410000","33.8","0.55"
"1-02080-0055","560 149 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"HARLEM-UPPER","C6-WALK-UP","18","1920","12585","124715","9.91","356000","28.3","1-02072-0008","559 140 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","C1-WALK-UP","15","1920","12745","123653","9.7","353000","27.7","0.4","1-02079-0021","515 147 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","C1-WALK-UP","20","1930","17920","177543","9.91","506000","28.2","0.05"
"1-01534-0007","207 88 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","C6-WALK-UP","20","1920","10465","355810","34","1700000","162","1-01535-0019","231 89 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","C4-WALK-UP","20","1920","10465","325509","31.1","1560000","149","0.05","1-01535-0015","223 89 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","C5-WALK-UP","20","1930","10465","357913","34.2","1710000","163","0.05"
"1-00798-0026","129 22 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"CHELSEA","D0-ELEVATOR","17","1909","49664","1540000","31","7380000","149","1-00875-0003","239 PARK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","D9-ELEVATOR","46","1911","51122","1580157","30.9","7570000","148","0.55","1-00911-0001","431 3 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","MURRAY HILL","D9-ELEVATOR","58","1920","45947","1371202","29.8","6570000","143","0.85"
"1-01363-0008","425 51 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN EAST","D4-ELEVATOR","69","1928","73676","2062928","28","9880000","134","1-01440-0033","340 66 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D1-ELEVATOR","60","1940","53446","1399703","26.2","6080000","114","0.7","1-01490-0122","555 78 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D3-ELEVATOR","87","1940","75854","2771467","36.5","13900000","183","1.35"
"1-01121-0045","26 69 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (59-79)","D4-ELEVATOR","20","1925","27308","983088","36","4930000","181","1-01167-0007","245 75 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","D1-ELEVATOR","48","1924","24840","915571","36.9","4590000","185","0.5","1-01139-0057","146 68 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","D9-ELEVATOR","46","1926","24370","781069","32.1","3740000","153","0.2"
"1-01367-0001","1006 1 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10022","40.757148","-73.963757","6","5","10601","1040460","1013670001","Turtle Bay-East Midtown                                                    ","MIDTOWN EAST","D4-ELEVATOR","634","1969","870000","23925000","27.5","115000000","132","1-01465-0021","1313 YORK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","442","1966","400612","11203842","28","53700000","134","0.75","1-01549-0001","1660 2 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","698","1964","690703","19385377","28.1","92900000","135","1.55"
"1-02073-0028","503 141 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"HARLEM-UPPER","C6-WALK-UP","31","1920","24275","252460","10.4","591000","24.35","1-02067-0036","61 ST NICHOLAS PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","C4-WALK-UP","24","1920","25093","303022","12.08","1050000","41.8","0.6","1-02069-0008","79 ST NICHOLAS PLACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","HARLEM-UPPER","C1-WALK-UP","27","1926","25884","269227","10.4","768000","29.7","0.65"
"1-00532-0020","77 BLEECKER STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10012","40.726634","-73.996042","2","1","5501","1084761","1005320020","West Village                                                               ","GREENWICH VILLAGE-CENTRAL","D0-ELEVATOR","251","1930","196920","7550000","38.3","37900000","192","1-00878-0004","295 PARK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","GRAMERCY","D9-ELEVATOR","190","1900","145299","5747773","39.6","28800000","198","0.95","1-01418-0045","1081 3 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D6-ELEVATOR","116","1968","174273","6855800","39.3","34400000","197","3"
"1-01552-0039","320 90 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER EAST SIDE (79-96)","C6-WALK-UP","20","1940","8675","316637","36.5","1590000","183","1-01552-0031","336 90 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","C1-WALK-UP","20","1930","8590","305197","35.5","1460000","170","0",,,,,,,,,,,,
"1-01604-0001","1170 5 AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10029","40.789156","-73.954433","11","8","168","1051482","1016040001","East Harlem South                                                          ","UPPER EAST SIDE (96-110)","D4-ELEVATOR","60","1926","153064","4285792","28","20500000","134","1-01558-0040","306 96 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D3-ELEVATOR","159","1962","149485","3406819","22.79","14800000","99","0.6","1-01581-0030","110 END AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D9-ELEVATOR","146","1951","150754","4191193","27.8","20100000","133","1.1"
"1-01126-0014","23 73 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (59-79)","D4-ELEVATOR","258","1926","289066","8484087","29.3","40600000","140","1-01142-0064","2054 BROADWAY
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (59-79)","D6-ELEVATOR","320","1923","235400","6373682","27.1","30500000","130","0.2","1-01565-0035","430 86 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D6-ELEVATOR","133","1931","205967","5445403","26.4","23600000","115","1.5"
"1-01369-0029","446 58 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"MIDTOWN EAST","D4-ELEVATOR","26","1920","18939","549231","29","2630000","139","1-01382-0045","40 68 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D9-ELEVATOR","22","1910","16039","463589","28.9","2220000","138","0.75","1-01560-0010","425 80 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (79-96)","D1-ELEVATOR","40","1925","23568","696241","29.5","3340000","142","1.15"
"1-01243-0028","205 95 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"UPPER WEST SIDE (79-96)","D4-ELEVATOR","54","1948","56778","1149754","20.25","4990000","88","1-00775-0017","231 25 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CHELSEA","D1-ELEVATOR","69","1961","50029","1270443","25.4","5520000","110","3.5","1-01206-0010","55 92 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER WEST SIDE (79-96)","D1-ELEVATOR","55","1951","55535","764322","13.76","2790000","50","0.35"
"1-00404-0013","518 11 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"ALPHABET CITY","C6-WALK-UP","13","1900","10674","330894","31","1590000","149","1-00405-0014","512 12 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","C4-WALK-UP","20","1920","9730","305056","31.4","1460000","150","0.05","1-00407-0046","529 13 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","ALPHABET CITY","C4-WALK-UP","12","1900","10081","311642","30.9","1490000","148","0.15"
"1-01378-0033","580 PARK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10065","40.765636","-73.967824","8","4","122","1041036","1013780033","Upper East Side-Carnegie Hill                                              ","UPPER EAST SIDE (59-79)","D4-ELEVATOR","53","1923","183919","5951618","32.4","28500000","155","1-01463-0021","1273 YORK AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","UPPER EAST SIDE (59-79)","D9-ELEVATOR","213","1957","182345","5150558","28.2","24700000","135","0.65",,,,,,,,,,,,
"1-01077-0022","517 48 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","1",,,,,,,,,,"CLINTON","C6-WALK-UP","18","1901","9730","301630","31","706000","73","1-01053-0012","447 43 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CLINTON","C1-WALK-UP","20","1920","9855","347576","35.3","1660000","168","0.3","1-01078-0014","533 49 STREET
Manhattan, NY 
(40.749883999647, -73.987976999939)","CLINTON","C4-WALK-UP","20","1901","9690","312208","32.2","1500000","155","0.05"
"1-02180-0169","100 BENNETT AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","1","10033","40.853225","-73.935274","12","10","271","1064435","1021800169","Washington Heights North                                                   ","WASHINGTON HEIGHTS UPPER","D4-ELEVATOR","62","1939","66990","870870","13","3180000","47.5","1-02170-0420","75 WADSWORTH TERRACE
Manhattan, NY 
(40.749883999647, -73.987976999939)","WASHINGTON HEIGHTS UPPER","C1-WALK-UP","81","1925","63935","725890","11.35","2070000","32.4","0.25","1-02243-0372","261 SEAMAN AVENUE
Manhattan, NY 
(40.749883999647, -73.987976999939)","INWOOD","D1-ELEVATOR","73","1927","63714","1023316","16.06","4050000","64","1.6"
