"bbl_10","street_no_property","street_1_property","street_2_property","city_property","postcode","addr_state_property","borough","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1004410023","432","EAST   14 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.730846","-73.981328","103","2","34","1000000","East Village"
"1004417503","421","EAST   13 STREET",,"NEW YORK","10009","NY","MANHATTAN","40.730388","-73.982418","103","2","34","1087654","East Village"
"1004430005","28","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.7246","-73.990569","103","2","3602","1006080","East Village"
"1004450014","88","EAST    4 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.726082","-73.989202","103","2","38","1085556","East Village"
"1004467502","99","EAST    3 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.724732","-73.987842","103","2","38","1006183","East Village"
"1004520002","162","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.729933","-73.986683","103","2","40","1006434","East Village"
"1004520006","170","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.730216","-73.986484","103","2","40","1006435","East Village"
"1004530011","304","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.730833","-73.985492","103","2","40","1082513","East Village"
"1004550001","222","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732","-73.985185","103","2","40","1006510","East Village"
"1004550005","224","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732082","-73.985127","103","2","40","1006511","East Village"
"1004550052","327","EAST   13 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.73133","-73.984644","103","2","40","1006535","East Village"
"1004560007","285","BOWERY",,"NEW YORK","10003","NY","MANHATTAN","40.724307","-73.992532","103","2","3602","1087255","East Village"
"1004567501","11","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.724101","-73.990948","103","2","3602","1088698","East Village"
"1004570009","1","EAST    2 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.725465","-73.991879","103","2","3602","1086133","East Village"
"1004570028","21","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.724427","-73.990721","103","2","3602","1087698","East Village"
"1004580006","339","BOWERY",,"NEW YORK","10003","NY","MANHATTAN","40.726162","-73.991868","103","2","3602","1006545","East Village"
"1004600001","1","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.727153","-73.991518","103","2","38","1006580","East Village"
"1004620001","41","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.728361","-73.99076","103","2","38","1006642","East Village"
"1004620004","3","TARAS SHEVCHENKO PL",,"NEW YORK","10003","NY","MANHATTAN","40.728328","-73.990049","103","2","38",,"East Village"
"1004620007","6","TARAS SHEVCHENKO PL",,"NEW YORK","10003","NY","MANHATTAN","40.728602","-73.989847","103","2","38","1006644","East Village"
"1004620035","223","EAST    6 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.727759","-73.989378","103","2","38","1084755","East Village"
"1004627501","24","EAST    7 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.728446","-73.989234","103","2","38","1084906","East Village"
"1004649006","29","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.729793","-73.989703","103","2","38","1006737","East Village"
"1004650001","31","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.729807","-73.989692","103","2","38","1006764","East Village"
"1004670001","67","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.731415","-73.988533","103","2","40","1006826","East Village"
"1004670022","226","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.731484","-73.987032","103","2","40","1006834","East Village"
"1004670025","232","EAST   12 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.731454","-73.986957","103","2","40","1006835","East Village"
"1004670031","181","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.730647","-73.986192","103","2","40","1006836","East Village"
"1004680001","87","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732055","-73.988075","103","2","40","1006851","East Village"
"1004690030","223","2 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732129","-73.98512","103","2","40","1006906","East Village"
"1004697502","105","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732502","-73.987743","103","2","40","1066698","East Village"
"1004697505","123","3 AVENUE",,"NEW YORK","10003","NY","MANHATTAN","40.732977","-73.986841","103","2","40","1088500","East Village"
"1004697506","214","EAST   14 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.733051","-73.986628","103","2","40","1089710","East Village"
"1004730001","462","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.720978","-74.00053","102","1","45","1079877","SoHo-TriBeCa-Civic Center-Little Italy"
"1004730010","478","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.721422","-74.000152","102","1","45","1079887","SoHo-TriBeCa-Civic Center-Little Italy"
"1004730051","134","GRAND STREET",,"NEW YORK","10013","NY","MANHATTAN","40.720382","-73.99974","102","1","45","1084588","SoHo-TriBeCa-Civic Center-Little Italy"
"1004737501","476","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.721367","-74.000198","102","1","45","1007013","SoHo-TriBeCa-Civic Center-Little Italy"
"1004737502","30","CROSBY STREET",,"NEW YORK","10013","NY","MANHATTAN","40.720785","-73.999582","102","1","45","1079134","SoHo-TriBeCa-Civic Center-Little Italy"
"1004740029","487","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.721656","-73.999982","102","1","47","1007047","SoHo-TriBeCa-Civic Center-Little Italy"
"1004740030","483","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.721543","-74.000076","102","1","47","1007048","SoHo-TriBeCa-Civic Center-Little Italy"
"1004740033","479","BROADWAY",,"NEW YORK","10013","NY","MANHATTAN","40.721433","-74.00017","102","1","47","1007050","SoHo-TriBeCa-Civic Center-Little Italy"
"1004747506","40","MERCER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.721447","-74.00127","102","1","47","1087559","SoHo-TriBeCa-Civic Center-Little Italy"
"1004757505","42","WOOSTER STREET",,"NEW YORK","10013","NY","MANHATTAN","40.722279","-74.002717","102","1","47","1079905","SoHo-TriBeCa-Civic Center-Little Italy"
"1004760007","100","AVENUE OF THE AMER",,"NEW YORK","10013","NY","MANHATTAN","40.723324","-74.004903","102","1","47","1007098","SoHo-TriBeCa-Civic Center-Little Italy"
"1004770001","80","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.723214","-74.006205","102","1","37","1007118","SoHo-TriBeCa-Civic Center-Little Italy"
"1004770011","57","WATTS STREET",,"NEW YORK","10013","NY","MANHATTAN","40.723681","-74.005491","102","1","37","1007119","SoHo-TriBeCa-Civic Center-Little Italy"
"1004770068","52","WATTS STREET",,"NEW YORK","10013","NY","MANHATTAN","40.723687","-74.005372","102","3","37","1087915","SoHo-TriBeCa-Civic Center-Little Italy"
"1004777501","121","AVENUE OF THE AMER",,"NEW YORK","10013","NY","MANHATTAN","40.723903","-74.00469","102","3","37","1083493","SoHo-TriBeCa-Civic Center-Little Italy"
"1004787501","354","BROOME STREET",,"NEW YORK","10013","NY","MANHATTAN","40.71983","-73.995141","102","1","41","1007129","SoHo-TriBeCa-Civic Center-Little Italy"
"1004810001",,"CLEVELAND PLACE",,"NEW YORK","10012","NY",,,,,,,,
"1004810001","400","CLEVELAND PLACE",,"NEW YORK","10012","NY",,,,,,,,
"1004817502","225","LAFAYETTE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.721576","-73.997348","102","1","41","1007197","SoHo-TriBeCa-Civic Center-Little Italy"
"1004820016","72","SPRING STREET",,"NEW YORK","10012","NY","MANHATTAN","40.722506","-73.99763","102","1","45","1007214","SoHo-TriBeCa-Civic Center-Little Italy"
"1004827501","406","BROOME STREET",,"NEW YORK","10013","NY","MANHATTAN","40.720876","-73.997731","102","1","45","1066733","SoHo-TriBeCa-Civic Center-Little Italy"
"1004830007","504","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.722317","-73.999398","102","1","45","1079922","SoHo-TriBeCa-Civic Center-Little Italy"
"1004830013","514","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.722534","-73.999214","102","1","45","1007235","SoHo-TriBeCa-Civic Center-Little Italy"
"1004830017","524","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.722748","-73.999033","102","1","45","1007238","SoHo-TriBeCa-Civic Center-Little Italy"
"1004837502","56","CROSBY STREET",,"NEW YORK","10012","NY","MANHATTAN","40.722018","-73.998539","102","1","45","1007234","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840001","84","MERCER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.722841","-74.000087","102","1","49","1083498","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840017","511","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.722482","-73.999282","102","1","49","1007251","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840024","495","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.722117","-73.999589","102","1","49","1007252","SoHo-TriBeCa-Civic Center-Little Italy"
"1004840026","491","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.722026","-73.999668","102","1","49","1007253","SoHo-TriBeCa-Civic Center-Little Italy"
"1004860011","84","WOOSTER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.723783","-74.001436","102","1","49","1007286","SoHo-TriBeCa-Civic Center-Little Italy"
"1004870010","379","WEST BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723816","-74.00254","102","1","47","1007309","SoHo-TriBeCa-Civic Center-Little Italy"
"1004870012","383","WEST BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723914","-74.00246","102","1","47","1007310","SoHo-TriBeCa-Civic Center-Little Italy"
"1004870016","391","WEST BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724109","-74.002295","102","1","47","1007312","SoHo-TriBeCa-Civic Center-Little Italy"
"1004880003","58","THOMPSON STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724137","-74.003236","102","1","47","1087362","SoHo-TriBeCa-Civic Center-Little Italy"
"1004890001","55","SULLIVAN STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724274","-74.004185","102","3","47","1088605","SoHo-TriBeCa-Civic Center-Little Italy"
"1004910046","151","AVENUE OF THE AMER",,"NEW YORK","10013","NY","MANHATTAN","40.725136","-74.004438","102","3","37","1007385","SoHo-TriBeCa-Civic Center-Little Italy"
"1004917502","145","AVENUE OF THE AMER",,"NEW YORK","10013","NY","MANHATTAN","40.724971","-74.004477","102","3","37","1087061","SoHo-TriBeCa-Civic Center-Little Italy"
"1004917503","246","SPRING STREET",,"NEW YORK","10013","NY","MANHATTAN","40.725616","-74.005253","102","3","37","1088431","SoHo-TriBeCa-Civic Center-Little Italy"
"1004930041","13","SPRING STREET",,"NEW YORK","10012","NY","MANHATTAN","40.721365","-73.994812","102","1","43","1007484","SoHo-TriBeCa-Civic Center-Little Italy"
"1004950002","237","LAFAYETTE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.722635","-73.996977","102","1","43","1007521","SoHo-TriBeCa-Civic Center-Little Italy"
"1004950011","255","LAFAYETTE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.723127","-73.996782","102","1","43","1007524","SoHo-TriBeCa-Civic Center-Little Italy"
"1004950033","229","MULBERRY STREET",,"NEW YORK","10012","NY","MANHATTAN","40.722542","-73.996046","102","1","43","1007530","SoHo-TriBeCa-Civic Center-Little Italy"
"1004960036","71","SPRING STREET",,"NEW YORK","10012","NY","MANHATTAN","40.722506","-73.997586","102","1","43","1079952","SoHo-TriBeCa-Civic Center-Little Italy"
"1004960040","75","SPRING STREET",,"NEW YORK","10012","NY","MANHATTAN","40.722581","-73.99776","102","1","43","1007556","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970004","536","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723341","-73.998528","102","1","43","1007561","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970009","546","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723577","-73.99833","102","1","43","1007564","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970012","552","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.72372","-73.998211","102","1","43","1079955","SoHo-TriBeCa-Civic Center-Little Italy"
"1004970018","560","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723909","-73.998048","102","1","43","1007567","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980005","565","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724013","-73.997987","102","1","49","1007573","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980007","561","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723925","-73.998063","102","1","49","1007574","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980009","557","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723835","-73.998138","102","1","49","1088114","SoHo-TriBeCa-Civic Center-Little Italy"
"1004980011","549","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.723656","-73.99829","102","1","49","1007576","SoHo-TriBeCa-Civic Center-Little Italy"
"1004990007","104","GREENE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724373","-73.999867","102","1","49","1007605","SoHo-TriBeCa-Civic Center-Little Italy"
"1004997505","92","GREENE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724074","-74.000119","102","1","49","1087557","SoHo-TriBeCa-Civic Center-Little Italy"
"1005000005","108","WOOSTER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724694","-74.000667","102","1","49","1007639","SoHo-TriBeCa-Civic Center-Little Italy"
"1005000011","120","WOOSTER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724996","-74.000415","102","1","49","1079963","SoHo-TriBeCa-Civic Center-Little Italy"
"1005010015","130","PRINCE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.725465","-74.000289","102","1","49","1007712","SoHo-TriBeCa-Civic Center-Little Italy"
"1005010020","115","WOOSTER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724872","-74.000545","102","1","49","1079974","SoHo-TriBeCa-Civic Center-Little Italy"
"1005017501","105","WOOSTER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724636","-74.000743","102","1","49","1007713","SoHo-TriBeCa-Civic Center-Little Italy"
"1005040005","176","AVENUE OF THE AMER",,"NEW YORK","10013","NY","MANHATTAN","40.725877","-74.003871","102","3","49","1088982","SoHo-TriBeCa-Civic Center-Little Italy"
"1005050001","150","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726143","-74.005693","102","3","37","1007817","SoHo-TriBeCa-Civic Center-Little Italy"
"1005050031","161","AVENUE OF THE AMER",,"NEW YORK","10013","NY","MANHATTAN","40.725677","-74.003976","102","3","37","1007822","SoHo-TriBeCa-Civic Center-Little Italy"
"1005050036","233","SPRING STREET",,"NEW YORK","10013","NY","MANHATTAN","40.725583","-74.004737","102","3","37","1007824","SoHo-TriBeCa-Civic Center-Little Italy"
"1005060027","2","CHARLTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.72698","-74.003763","102","3","37","1007832","SoHo-TriBeCa-Civic Center-Little Italy"
"1005067501","160","VARICK STREET",,"NEW YORK","10013","NY","MANHATTAN","40.726615","-74.005617","102","3","37","1007825","SoHo-TriBeCa-Civic Center-Little Italy"
"1005080025","65","EAST HOUSTON STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724543","-73.993787","102","1","43","1007894","SoHo-TriBeCa-Civic Center-Little Italy"
"1005087502","262","MOTT STREET",,"NEW YORK","10012","NY","MANHATTAN","40.723692","-73.99461","102","1","43","1007888","SoHo-TriBeCa-Civic Center-Little Italy"
"1005100001","63","PRINCE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.723769","-73.996652","102","1","43","1007929","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110001","75","PRINCE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.72409","-73.99742","102","1","43","1007942","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110006","580","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724658","-73.997413","102","1","43","1007943","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110008","584","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724743","-73.997341","102","1","43","1079998","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110012","592","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724916","-73.997193","102","1","43","1007944","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110015","598","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.725045","-73.997085","102","1","43","1007945","SoHo-TriBeCa-Civic Center-Little Italy"
"1005110016","600","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.725089","-73.997049","102","1","43","1007946","SoHo-TriBeCa-Civic Center-Little Italy"
"1005120015","593","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.7249","-73.997236","102","1","49","1007950","SoHo-TriBeCa-Civic Center-Little Italy"
"1005120020","579","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724612","-73.997478","102","1","49","1007953","SoHo-TriBeCa-Civic Center-Little Italy"
"1005120023","569","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724406","-73.997651","102","1","49","1080019","SoHo-TriBeCa-Civic Center-Little Italy"
"1005127501","583","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.724694","-73.99741","102","1","49","1007955","SoHo-TriBeCa-Civic Center-Little Italy"
"1005127502","599","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.725021","-73.997132","102","1","49","1007956","SoHo-TriBeCa-Civic Center-Little Italy"
"1005130035","93","PRINCE STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724697","-73.998694","102","1","49","1007983","SoHo-TriBeCa-Civic Center-Little Italy"
"1005137503","19","WEST HOUSTON STREET",,"NEW YORK","10012","NY","MANHATTAN","40.725847","-73.997731","102","1","49","1086552","SoHo-TriBeCa-Civic Center-Little Italy"
"1005150031","141","WOOSTER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.725825","-73.99974","102","1","49","1008015","SoHo-TriBeCa-Civic Center-Little Italy"
"1005157502","149","WOOSTER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726044","-73.999553","102","1","49","1008013","SoHo-TriBeCa-Civic Center-Little Italy"
"1005160007","140","THOMPSON STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726643","-74.001151","102","1","49","1008024","SoHo-TriBeCa-Civic Center-Little Italy"
"1005160026","474","WEST BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726492","-74.000303","102","1","49","1008028","SoHo-TriBeCa-Civic Center-Little Italy"
"1005190070","180","VARICK STREET",,"NEW YORK","10014","NY","MANHATTAN","40.72748","-74.00548","102","3","37","1008117","SoHo-TriBeCa-Civic Center-Little Italy"
"1005200001","200","VARICK STREET",,"NEW YORK","10014","NY","MANHATTAN","40.728347","-74.005343","102","3","37","1008118","SoHo-TriBeCa-Civic Center-Little Italy"
"1005210001","298","MULBERRY STREET",,"NEW YORK","10012","NY","MANHATTAN","40.725243","-73.994754","102","1","5502","1008180","West Village"
"1005210009","304","MULBERRY STREET",,"NEW YORK","10012","NY","MANHATTAN","40.725402","-73.994675","102","1","5502","1008181","West Village"
"1005210011","32","BLEECKER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.725668","-73.99387","102","1","5502","1008182","West Village"
"1005210045","303","ELIZABETH STREET",,"NEW YORK","10012","NY","MANHATTAN","40.724746","-73.99334","102","1","5502","1084825","West Village"
"1005220001",,"BROADWAY",,"NEW YORK","10003","NY",,,,,,,,
"1005220001","610","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.725723","-73.996511","102","1","5502","1008209","West Village"
"1005220005","622","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.725965","-73.996309","102","1","5502","1080049","West Village"
"1005220008","628","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726086","-73.996205","102","1","5502","1008211","West Village"
"1005220010","632","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726165","-73.996136","102","1","5502","1008212","West Village"
"1005220012","636","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726247","-73.996067","102","1","5502","1008213","West Village"
"1005230038","88","BLEECKER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726824","-73.996461","102","1","5501","1008236","West Village"
"1005230044","627","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726058","-73.996255","102","1","5501","1008237","West Village"
"1005230046","625","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726014","-73.996291","102","1","5501","1008238","West Village"
"1005230048","18","WEST HOUSTON STREET",,"NEW YORK","10012","NY","MANHATTAN","40.725751","-73.997478","102","1","5501","1008240","West Village"
"1005240001","501","LA GUARDIA PLACE",,"NEW YORK","10012","NY","MANHATTAN","40.727573","-73.999361","102","1","5501","1008241","West Village"
"1005240066","100","BLEECKER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.727153","-73.997124","102","1","5501","1087825","West Village"
"1005257501","156","BLEECKER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.728474","-73.999798","102","3","65","1083503","West Village"
"1005257506","184","THOMPSON STREET",,"NEW YORK","10012","NY","MANHATTAN","40.727988","-74.000032","102","1","65","1008266","West Village"
"1005270027","10","DOWNING STREET",,"NEW YORK","10014","NY","MANHATTAN","40.729596","-74.002825","102","3","67","1008350","West Village"
"1005280001","182","WEST HOUSTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.728441","-74.003511","102","3","67","1008380","West Village"
"1005280012","214","WEST HOUSTON STREET",,"NEW YORK","10014","NY","MANHATTAN","40.728526","-74.00442","102","3","67","1088511","West Village"
"1005287501","63","DOWNING STREET",,"NEW YORK","10014","NY","MANHATTAN","40.729025","-74.004734","102","3","67","1066793","West Village"
"1005290001","644","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726626","-73.99575","102","1","5502","1008418","West Village"
"1005290072","65","BLEECKER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726204","-73.995173","102","1","5502","1008454","West Village"
"1005297501","656","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.726865","-73.995548","102","1","5502","1008455","West Village"
"1005297504","1","BOND STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726887","-73.994646","102","1","5502","1008423","West Village"
"1005297508","25","BOND STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726365","-73.993582","102","1","5502","1087669","West Village"
"1005300001","670","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.727299","-73.995183","102","1","5502","1008467","West Village"
"1005307505","40","BOND STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726165","-73.993127","102","1","5502","1008495","West Village"
"1005310001","684","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.727905","-73.994667","102","1","5502","1008506","West Village"
"1005317501","14","EAST    4 STREET",,"NEW YORK","10012","NY","MANHATTAN","40.72807","-73.993578","102","1","5502","1008529","West Village"
"1005320008","246","MERCER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.728281","-73.995501","102","1","5501","1066869","West Village"
"1005320015","661","BROADWAY",,"NEW YORK","10012","NY","MANHATTAN","40.727115","-73.995364","102","1","5501","1008619","West Village"
"1005320020","77","BLEECKER STREET",,"NEW YORK","10012","NY","MANHATTAN","40.726634","-73.996042","102","1","5501","1084761","West Village"
"1005330001","1","WASHINGTON SQ VLLGE",,"NEW YORK","10012","NY","MANHATTAN","40.729113","-73.997507","102","1","5501","1077833","West Village"
"1005350001","44","WEST    4 STREET",,"NEW YORK","10012","NY","MANHATTAN","40.729341","-73.996157","102","1","5501","1078952","West Village"
"1005350008","567","LA GUARDIA PLACE",,"NEW YORK","10012","NY","MANHATTAN","40.729451","-73.997756","102","1","5501","1008626","West Village"
"1005350036","17","WEST    3 STREET",,"NEW YORK","10012","NY","MANHATTAN","40.728347","-73.995898","102","1","5501","1008627","West Village"
"1005357501","14","WEST    4 STREET",,"NEW YORK","10012","NY","MANHATTAN","40.728745","-73.994945","102","1","5501","1008629","West Village"
"1005380040","566","LA GUARDIA PLACE",,"NEW YORK","10012","NY","MANHATTAN","40.729409","-73.997817","102","1","65","1008662","West Village"
"1005390001","209","SULLIVAN STREET",,"NEW YORK","10012","NY","MANHATTAN","40.729212","-74.000072","102","1","65","1089865","West Village"
"1005390031","211","THOMPSON STREET",,"NEW YORK","10012","NY","MANHATTAN","40.728852","-73.999325","102","1","65","1008680","West Village"
"1005400014","130","MAC DOUGAL STREET",,"NEW YORK","10012","NY","MANHATTAN","40.730236","-74.000274","102","1","65","1087045","West Village"
"1005400030","214","SULLIVAN STREET",,"NEW YORK","10012","NY","MANHATTAN","40.729248","-74.000065","102","1","65","1008707","West Village"
"1005410001","40","WASHINGTON SQUARE S",,"NEW YORK","10012","NY","MANHATTAN","40.73098","-73.999495","102","1","65","1008716","West Village"
"1005410018","51","WASHINGTON SQUARE S",,"NEW YORK","10012","NY","MANHATTAN","40.730625","-73.998784","102","1","65","1082207","West Village"
"1005417501","89","WEST    3 STREET",,"NEW YORK","10012","NY","MANHATTAN","40.729912","-73.999044","102","1","65","1086188","West Village"
"1005418001","40","WASHINGTON SQUARE S",,"NEW YORK","10012","NY","MANHATTAN","40.73098","-73.999495","102","1","65","1008716","West Village"
"1005420025",,"6 AVENUE",,"NEW YORK","10014","NY",,,,,,,,
"1005420025","290","AVENUE OF THE AMER",,"NEW YORK","10014","NY","MANHATTAN","40.730162","-74.001916","102","1","65","1008725","West Village"
"1005440001","393","LAFAYETTE STREET",,"NEW YORK","10003","NY","MANHATTAN","40.72816","-73.992878","102","2","57","1080084","West Village"
"1005440045","34","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.728155","-73.990933","103","2","42","1082210","East Village"
"1005440048","30","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.728059","-73.991002","103","2","42","1008779","East Village"
"1005440050","16","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.727587","-73.991345","102","2","57","1008780","West Village"
"1005440065","2","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.727159","-73.991539","102","2","57","1088207","West Village"
"1005440076","7","EAST    7 STREET",,"NEW YORK","10003","NY","MANHATTAN","40.728967","-73.990432","103","2","42","1008788","East Village"
"1005447501","56","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.728926","-73.991016","102","2","57","1008776","West Village"
"1005447502","443","LAFAYETTE STREET",,"NEW YORK","10003","NY","MANHATTAN","40.729365","-73.991846","102","2","57","1087152","West Village"
"1005447503","46","COOPER SQUARE",,"NEW YORK","10003","NY","MANHATTAN","40.728701","-73.991092","102","2","57","1082213","West Village"
"1005450006","708","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.728775","-73.993931","102","2","57","1080089","West Village"
"1005450011","718","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.729146","-73.993617","102","2","57","1008793","West Village"
"1005450015","726","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.729376","-73.993423","102","2","57","1008796","West Village"
"1005450026","740","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.729884","-73.992993","102","2","57","1080092","West Village"
"1005450059","752","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.730419","-73.992542","102","2","57","1008806","West Village"
"1005457501","696","BROADWAY",,"NEW YORK","10003","NY","MANHATTAN","40.728498","-73.994166","102","2","57","1008789","West Village"
