"_10_digit_bbl","borocode","block","lot","number_of_buildings","tax_class","street_number","street_address","borough","postcode","dof_square_footage","latitude","longitude","community_board","council_district","census_tract","bin","nta"
"1005550028","1","555","28","1","2","30","3 AVENUE","MANHATTAN","10003","261940","40.730263","-73.989381","103","2","42","1008962","East Village"
"1005560001","1","556","1","1","2","85","4 AVENUE","MANHATTAN","10003","156465","40.731704","-73.990276","103","2","42","1008968","East Village"
"1005560015","1","556","15","6","2","112","EAST   11 STREET","MANHATTAN","10003","117012","40.73183","-73.989836","103","2","42","1090241","East Village"
"1005560044","1","556","44","1","2","111","4 AVENUE","MANHATTAN","10003","156650","40.732423","-73.990095","103","2","42","1008977","East Village"
"1005560048","1","556","48","2","4","120","EAST   12 STREET","MANHATTAN","10003","181380","40.732491","-73.989428","103","2","42","1087924","East Village"
"1005560065","1","556","65","1","4","66","3 AVENUE","MANHATTAN","10003","54328","40.731424","-73.988555","103","2","42","1008982","East Village"
"1005570017","1","557","17","1","2","60","EAST   12 STREET","MANHATTAN","10003","124630","40.733117","-73.990911","102","2","61","1009001","West Village"
"1005577501","1","557","7501","1","2","806","BROADWAY","MANHATTAN","10003","104722","40.732563","-73.991243","102","2","61","1009006","West Village"
"1005580037","1","558","37","1","4","131","EAST   12 STREET","MANHATTAN","10003","58578","40.732475","-73.989345","103","2","42","1076070","East Village"
"1005587501","1","558","7501","1","2","114","EAST   13 STREET","MANHATTAN","10003","58779","40.733287","-73.989327","103","2","42","1009030","East Village"
"1005587502","1","558","7502","1","2","113","4 AVENUE","MANHATTAN","10003","102882","40.73287","-73.989998","103","2","42","1066890","East Village"
"1005587503","1","558","7503","1","2","125","EAST   12 STREET","MANHATTAN","10003","57042","40.732508","-73.989424","103","2","42","1009014","East Village"
"1005590009","1","559","9","1","2","92","PARK AVENUE SOUTH","MANHATTAN","10003","184645",,,,,,,
"1005590012","1","559","12","1","4","106","EAST   14 STREET","MANHATTAN","10003","216267","40.734122","-73.989179","103","2","42","1009072","East Village"
"1005590022","1","559","22","1","4","126","EAST   14 STREET","MANHATTAN","10003","446076","40.733801","-73.988407","103","2","42","1000000","East Village"
"1005590055","1","559","55","1","2","113","EAST   13 STREET","MANHATTAN","10003","119000","40.733315","-73.989348","103","2","42","1084305","East Village"
"1005597501","1","559","7501","1","2","108","3 AVENUE","MANHATTAN","10003","105525","40.732766","-73.987577","103","2","42","1087620","East Village"
"1005607501","1","560","7501","1","2","30","EAST   90 STREET","MANHATTAN","10128","199654","40.783591","-73.957394","108","4","15002","1046978","Upper East Side-Carnegie Hill"
"1005607502","1","560","7502","1","2","40","EAST    9 STREET","MANHATTAN","10003","202428","40.731808","-73.993473","102","2","59","1009091","West Village"
"1005607503","1","560","7503","1","2","60","EAST    9 STREET","MANHATTAN","10003","204426","40.731476","-73.992679","102","2","59","1009092","West Village"
"1005610014","1","561","14","1","2","38","EAST   10 STREET","MANHATTAN","10003","160896","40.732294","-73.992798","102","2","59","1009098","West Village"
"1005610037","1","561","37","1","2","47","EAST    9 STREET","MANHATTAN","10003","139566","40.73169","-73.993144","102","2","59","1009100","West Village"
"1005610045","1","561","45","1","2","35","EAST    9 STREET","MANHATTAN","10003","98609","40.731888","-73.993621","102","2","59","1009101","West Village"
"1005617501","1","561","7501","1","2","63","EAST    9 STREET","MANHATTAN","10003","247908","40.731424","-73.992509","102","2","59","1009099","West Village"
"1005617502","1","561","7502","1","2","28","EAST   10 STREET","MANHATTAN","10003","144516","40.732489","-73.99326","102","2","59","1009095","West Village"
"1005620001","1","562","1","4","2","63","UNIVERSITY PLACE","MANHATTAN","10003","182200","40.732862","-73.993689","102","2","61","1082677","West Village"
"1005620024","1","562","24","1","4","797","BROADWAY","MANHATTAN","10003","97500","40.732261","-73.991337","102","2","61","1009108","West Village"
"1005620030","1","562","30","1","4","787","BROADWAY","MANHATTAN","10003","135910","40.731847","-73.991441","102","2","61","1009112","West Village"
"1005630001","1","563","1","1","4","83","UNIVERSITY PLACE","MANHATTAN","10003","191223","40.73348","-73.993159","102","2","61","1009127","West Village"
"1005630037","1","563","37","1","2","801","BROADWAY","MANHATTAN","10003","115000","40.732566","-73.991265","102","2","61","1009138","West Village"
"1005630046","1","563","46","1","4","57","EAST   11 STREET","MANHATTAN","10003","57585","40.732925","-73.992397","102","2","61","1009141","West Village"
"1005640001","1","564","1","1","2","31","EAST   12 STREET","MANHATTAN","10003","65926","40.733823","-73.992538","102","2","61","1009195","West Village"
"1005640007","1","564","7","1","4","113","UNIVERSITY PLACE","MANHATTAN","10003","57739","40.734375","-73.99239","102","2","61","1009197","West Village"
"1005640026","1","564","26","1","2","39","EAST   12 STREET","MANHATTAN","10003","79974","40.733642","-73.992109","102","2","61","1009204","West Village"
"1005640031","1","564","31","1","2","35","EAST   12 STREET","MANHATTAN","10003","64377","40.733732","-73.992322","102","2","61","1009206","West Village"
"1005640034","1","564","34","1","4","826","BROADWAY","MANHATTAN","10003","119000","40.733326","-73.991077","102","2","61","1009208","West Village"
"1005640039","1","564","39","1","4","836","BROADWAY","MANHATTAN","10003","56827","40.733707","-73.990994","102","2","61","1009209","West Village"
"1005640045","1","564","45","1","4","132","4 AVENUE","MANHATTAN","10003","88211","40.733233","-73.989944","102","2","61","1009211","West Village"
"1005640054","1","564","54","1","2","120","4 AVENUE","MANHATTAN","10003","135315","40.732873","-73.99002","102","2","61","1009212","West Village"
"1005650011","1","565","11","1","4","44","EAST   14 STREET","MANHATTAN","10003","262576","40.735094","-73.991427","102","2","61","1009216","West Village"
"1005650015","1","565","15","2","4","849","BROADWAY","MANHATTAN","10003","218953","40.734512","-73.990838","102","2","61","1080133","West Village"
"1005650021","1","565","21","1","4","842","BROADWAY","MANHATTAN","10003","222716","40.734108","-73.990903","102","2","61","1009217","West Village"
"1005659021","1","565","9021","1","2","842","BROADWAY","MANHATTAN","10003","208961","40.734108","-73.990903","102","2","61","1009217","West Village"
"1005660001","1","566","1","1","2","9","5 AVENUE","MANHATTAN","10003","392071","40.732338","-73.996276","102","2","59","1009222","West Village"
"1005660018","1","566","18","1","2","20","UNIVERSITY PLACE","MANHATTAN","10003","420000","40.731688","-73.994725","102","2","59","1009223","West Village"
"1005670007","1","567","7","1","2","33","5 AVENUE","MANHATTAN","10003","65028","40.733345","-73.995544","102","2","59","1009226","West Village"
"1005670019","1","567","19","1","2","40","UNIVERSITY PLACE","MANHATTAN","10003","101840","40.7323","-73.994198","102","2","59","1009238","West Village"
"1005677501","1","567","7501","1","2","23","5 AVENUE","MANHATTAN","10003","101073","40.732934","-73.995843","102","2","59","1009224","West Village"
"1005680001","1","568","1","1","4","35","5 AVENUE","MANHATTAN","10003","139340","40.733521","-73.995414","102","2","61","1009250","West Village"
"1005680004","1","568","4","1","2","39","5 AVENUE","MANHATTAN","10003","62409","40.733801","-73.995208","102","2","61","1009251","West Village"
"1005680006","1","568","6","1","2","41","5 AVENUE","MANHATTAN","10003","95117","40.733804","-73.99475","102","2","61","1009252","West Village"
"1005680024","1","568","24","1","2","60","UNIVERSITY PLACE","MANHATTAN","10003","56252","40.732865","-73.993711","102","2","61","1009265","West Village"
"1005690001","1","569","1","1","2","43","5 AVENUE","MANHATTAN","10003","64218","40.734125","-73.99497","102","2","61","1009272","West Village"
"1005690005","1","569","5","1","2","49","5 AVENUE","MANHATTAN","10003","121128","40.734462","-73.994725","102","2","61","1009275","West Village"
"1005690024","1","569","24","1","4","88","UNIVERSITY PLACE","MANHATTAN","10003","70642","40.733617","-73.993065","102","2","61","1009283","West Village"
"1005697501","1","569","7501","1","2","10","EAST   12 STREET","MANHATTAN","10003","71239","40.734413","-73.993985","102","2","61","1009294","West Village"
"1005697503","1","569","7503","1","2","16","EAST   12 STREET","MANHATTAN","10003","57493","40.734309","-73.993736","102","2","61","1009333","West Village"
"1005700032","1","570","32","1","4","114","UNIVERSITY PLACE","MANHATTAN","10003","75328","40.734391","-73.992401","102","2","61","1009386","West Village"
"1005700042","1","570","42","1","4","7","EAST   12 STREET","MANHATTAN","10003","125588","40.734454","-73.994043","102","2","61","1009390","West Village"
"1005707501","1","570","7501","1","2","55","5 AVENUE","MANHATTAN","10003","329175","40.734877","-73.994422","102","2","61","1009373","West Village"
"1005710025","1","571","25","1","2","120","UNIVERSITY PLACE","MANHATTAN","10003","59299","40.734685","-73.992159","102","2","61","1009400","West Village"
"1005717501","1","571","7501","1","2","7","EAST   13 STREET","MANHATTAN","10003","79238","40.735102","-73.993592","102","2","61","1009403","West Village"
"1005717502","1","571","7502","1","2","22","EAST   14 STREET","MANHATTAN","10003","78740","40.735555","-73.992556","102","2","61","1009394","West Village"
"1005720038","1","572","38","1","2","20","5 AVENUE","MANHATTAN","10011","132420","40.732893","-73.996323","102","3","63","1009429","West Village"
"1005730039","1","573","39","1","2","28","5 AVENUE","MANHATTAN","10011","168806","40.733148","-73.99571","102","3","63","1009481","West Village"
"1005730043","1","573","43","1","2","24","5 AVENUE","MANHATTAN","10011","269119","40.733011","-73.995811","102","3","63","1009482","West Village"
"1005730075","1","573","75","1","2","61","WEST    9 STREET","MANHATTAN","10011","56527","40.73393","-73.99847","102","3","63","1009501","West Village"
"1005737502","1","573","7502","1","2","422","AVENUE OF THE AMER","MANHATTAN","10011","107650","40.734281","-73.999069","102","3","63","1009504","West Village"
"1005740039","1","574","39","1","2","40","5 AVENUE","MANHATTAN","10011","141877","40.734114","-73.995508","102","3","63","1009539","West Village"
"1005740067","1","574","67","1","2","45","WEST   10 STREET","MANHATTAN","10011","77829","40.73407","-73.996983","102","3","63","1009558","West Village"
"1005750017","1","575","17","1","4","66","WEST   12 STREET","MANHATTAN","10011","120467","40.735744","-73.997139","102","3","63","1083136","West Village"
"1005750048","1","575","48","1","4","12","WEST   12 STREET","MANHATTAN","10011","339320","40.734902","-73.995143","102","3","63","1083138","West Village"
"1005750057","1","575","57","1","2","13","WEST   11 STREET","MANHATTAN","10011","51113","40.734361","-73.995804","102","3","63","1009584","West Village"
"1005750077","1","575","77","1","2","55","WEST   11 STREET","MANHATTAN","10011","63943","40.734767","-73.996771","102","3","63","1009599","West Village"
"1005760001","1","576","1","1","2","486","AVENUE OF THE AMER","MANHATTAN","10011","131126","40.736167","-73.997698","102","3","63","1009609","West Village"
"1005760025","1","576","25","1","2","37","WEST   12 STREET","MANHATTAN","10011","235875","40.735217","-73.995847","102","3","63","1077930","West Village"
"1005760036","1","576","36","1","4","2","WEST   13 STREET","MANHATTAN","10011","116962","40.735511","-73.994605","102","3","63","1009617","West Village"
"1005760046","1","576","46","1","4","60","5 AVENUE","MANHATTAN","10011","113500","40.734773","-73.994523","102","3","63","1009620","West Village"
"1005760049","1","576","49","1","2","13","WEST   12 STREET","MANHATTAN","10011","71215","40.734948","-73.995212","102","3","63","1009622","West Village"
"1005760066","1","576","66","1","2","49","WEST   12 STREET","MANHATTAN","10011","67421","40.735349","-73.996164","102","3","63","1009632","West Village"
"1005767501","1","576","7501","1","2","60","WEST   13 STREET","MANHATTAN","10011","82017","40.736085","-73.995969","102","3","63","1009636","West Village"
"1005767502","1","576","7502","1","2","59","WEST   12 STREET","MANHATTAN","10011","119533","40.73564","-73.99685","102","3","63","1066992","West Village"
"1005770015","1","577","15","1","4","48","WEST   14 STREET","MANHATTAN","10011","60930","40.736656","-73.995186","102","3","63","1080154","West Village"
"1005770019","1","577","19","1","4","34","WEST   14 STREET","MANHATTAN","10011","151541","40.736518","-73.994858","102","3","63","1009713","West Village"
"1005770024","1","577","24","1","2","22","WEST   14 STREET","MANHATTAN","10011","151500","40.7364","-73.994577","102","3","63","1083516","West Village"
"1005770030","1","577","30","1","2","18","WEST   14 STREET","MANHATTAN","10011","100315","40.736359","-73.994483","102","3","63","1009714","West Village"
"1005770039","1","577","39","1","4","80","5 AVENUE","MANHATTAN","10011","126756","40.735807","-73.993772","102","3","63","1009717","West Village"
"1005770042","1","577","42","1","2","74","5 AVENUE","MANHATTAN","10011","93396","40.735519","-73.993981","102","3","63","1009719","West Village"
"1005770071","1","577","71","1","4","55","WEST   13 STREET","MANHATTAN","10011","86117","40.736046","-73.99584","102","3","63","1009722","West Village"
"1005777502","1","577","7502","1","2","65","WEST   13 STREET","MANHATTAN","10011","234015","40.736145","-73.99607","102","3","63","1009706","West Village"
"1005780047","1","578","47","1","4","250","HUDSON STREET","MANHATTAN","10013","340618","40.724658","-74.007753","102","3","37","1009723","SoHo-TriBeCa-Civic Center-Little Italy"
"1005780067","1","578","67","1","4","119","VARICK STREET","MANHATTAN","10013","120592","40.724787","-74.00596","102","3","37","1009728","SoHo-TriBeCa-Civic Center-Little Italy"
"1005790030","1","579","30","1","4","131","VARICK STREET","MANHATTAN","10013","281387","40.725397","-74.005841","102","3","37","1009740","SoHo-TriBeCa-Civic Center-Little Italy"
"1005790047","1","579","47","1","4","304","HUDSON STREET","MANHATTAN","10013","229720","40.726009","-74.007519","102","3","37","1009742","SoHo-TriBeCa-Civic Center-Little Italy"
"1005790070","1","579","70","1","4","137","VARICK STREET","MANHATTAN","10013","92406","40.725789","-74.005773","102","3","37","1009745","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800001","1","580","1","1","4","330","HUDSON STREET","MANHATTAN","10013","248912","40.726862","-74.007382","102","3","37","1009746","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800015","1","580","15","1","4","66","CHARLTON STREET","MANHATTAN","10014","51420","40.727222","-74.00631","102","3","37","1088206","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800022","1","580","22","1","4","157","VARICK STREET","MANHATTAN","10013","164791","40.726547","-74.00565","102","3","37","1080159","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800039","1","580","39","1","4","348","HUDSON STREET","MANHATTAN","10014","259427","40.727493","-74.007284","102","3","37","1009750","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800060","1","580","60","1","4","183","VARICK STREET","MANHATTAN","10014","68476","40.727645","-74.005477","102","3","37","1009752","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800063","1","580","63","1","4","181","VARICK STREET","MANHATTAN","10014","52155","40.727581","-74.005488","102","3","37","1088514","SoHo-TriBeCa-Civic Center-Little Italy"
"1005800065","1","580","65","1","4","171","VARICK STREET","MANHATTAN","10014","130240","40.727266","-74.005538","102","3","37","1009754","SoHo-TriBeCa-Civic Center-Little Italy"
"1005810063","1","581","63","1","4","207","VARICK STREET","MANHATTAN","10014","299592","40.728644","-74.005318","102","3","67","1009758","West Village"
"1005847501","1","584","7501","2","2","442","HUDSON STREET","MANHATTAN","10014","134774","40.731139","-74.006697","102","3","67","1077817","West Village"
"1005860020","1","586","20","1","4","240","BLEECKER STREET","MANHATTAN","10014","76888","40.730614","-74.002652","102","3","67","1009904","West Village"
"1005897501","1","589","7501","1","2","2","CORNELIA STREET","MANHATTAN","10014","70782","40.731671","-74.001429","102","3","67","1010086","West Village"
"1005907502","1","590","7502","1","2","9","BARROW STREET","MANHATTAN","10014","96970","40.732695","-74.002508","102","3","67","1076078","West Village"
"1005910026","1","591","26","1","2","194","WEST    4 STREET","MANHATTAN","10014","168332","40.733057","-74.00232","102","3","73","1010188","West Village"
"1005920066","1","592","66","1","2","375","AVENUE OF THE AMER","MANHATTAN","10014","93291","40.732679","-74.00026","102","3","71","1010249","West Village"
"1005947501","1","594","7501","1","2","479","GREENWICH STREET","MANHATTAN","10013","79136","40.72479","-74.009294","102","3","37","1010288","SoHo-TriBeCa-Civic Center-Little Italy"
"1005947503","1","594","7503","1","2","505","GREENWICH STREET","MANHATTAN","10013","199216","40.725635","-74.009142","102","3","37","1086554","SoHo-TriBeCa-Civic Center-Little Italy"
"1005947505","1","594","7505","1","2","255","HUDSON STREET","MANHATTAN","10013","94226","40.724842","-74.007742","102","3","37","1087494","SoHo-TriBeCa-Civic Center-Little Italy"
"1005950016","1","595","16","1","2","466","WASHINGTON STREET","MANHATTAN","10013","55352","40.724581","-74.010163","101","1","39","1010327","SoHo-TriBeCa-Civic Center-Little Italy"
"1005957501","1","595","7501","1","2","490","GREENWICH STREET","MANHATTAN","10013","56614","40.72507","-74.009265","102","3","37","1076084","SoHo-TriBeCa-Civic Center-Little Italy"
"1005957504","1","595","7504","1","2","330","SPRING STREET","MANHATTAN","10013","75631","40.726044","-74.009705","102","3","37","1087495","SoHo-TriBeCa-Civic Center-Little Italy"
"1005960001","1","596","1","1","4","305","WEST STREET","MANHATTAN","10014","940000","40.726708","-74.010899","102","3","37","1089625","SoHo-TriBeCa-Civic Center-Little Italy"
"1005960092","1","596","92","1","4","319","SPRING STREET","MANHATTAN","10013","479500","40.726","-74.009157","102","3","37","1010357","SoHo-TriBeCa-Civic Center-Little Italy"
"1005967501","1","596","7501","0","2","353","SPRING STREET","MANHATTAN","10014","451314","40.726159","-74.010712","102","3","37","1089625","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970001","1","597","1","1","4","515","GREENWICH STREET","MANHATTAN","10013","59615","40.726099","-74.009067","102","3","37","1010358","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970039","1","597","39","1","4","537","GREENWICH STREET","MANHATTAN","10013","70000","40.72698","-74.008919","102","3","37","1000000","SoHo-TriBeCa-Civic Center-Little Italy"
"1005970055","1","597","55","1","4","333","HUDSON STREET","MANHATTAN","10013","101290","40.72703","-74.007378","102","3","37","1010374","SoHo-TriBeCa-Civic Center-Little Italy"
"1005980058","1","598","58","1","4","341","HUDSON STREET","MANHATTAN","10014","797477","40.727439","-74.007313","102","3","37","1010378","SoHo-TriBeCa-Civic Center-Little Italy"
"1005990064","1","599","64","1","4","363","HUDSON STREET","MANHATTAN","10014","907938","40.72816","-74.007194","102","3","37","1010379","SoHo-TriBeCa-Civic Center-Little Italy"
"1006007501","1","600","7501","1","2","395","HUDSON STREET","MANHATTAN","10014","583530","40.729135","-74.007043","102","3","69","1010382","West Village"
"1006010013","1","601","13","1","4","584","WASHINGTON STREET","MANHATTAN","10014","59311","40.729601","-74.00924","102","3","69",,"West Village"
"1006010026","1","601","26","1","4","585","WASHINGTON STREET","MANHATTAN","10014","167000","40.729813","-74.009175","102","3","69","1080184","West Village"
"1006010047","1","601","47","1","4","120","LEROY STREET","MANHATTAN","10014","118422","40.730299","-74.007729","102","3","69","1010393","West Village"
"1006010052","1","601","52","1","4","112","LEROY STREET","MANHATTAN","10014","67500","40.730274","-74.007462","102","3","69","1010394","West Village"
"1006017501","1","601","7501","2","2","421","HUDSON STREET","MANHATTAN","10014","255575","40.730063","-74.006891","102","3","69","1067116","West Village"
"1006020010","1","602","10","1","2","600","WASHINGTON STREET","MANHATTAN","10014","109060","40.730545","-74.00906","102","3","69","1086101","West Village"
"1006020036","1","602","36","1","4","611","WASHINGTON STREET","MANHATTAN","10014","108764","40.730902","-74.008966","102","3","69","1010398","West Village"
"1006020068","1","602","68","1","4","423","HUDSON STREET","MANHATTAN","10014","245330","40.730117","-74.006884","102","3","69","1010402","West Village"
"1006027501","1","602","7501","1","2","1","MORTON SQUARE","MANHATTAN","10014","340372","40.731166","-74.009139","102","3","69","1086104","West Village"
"1006030001","1","603","1","1","2","371","WEST STREET","MANHATTAN","10014","215890","40.731341","-74.010446","102","3","69","1083160","West Village"
"1006030028","1","603","28","1","4","617","WASHINGTON STREET","MANHATTAN","10014","154328","40.731262","-74.008894","102","3","69","1010404","West Village"
"1006030037","1","603","37","1","2","644","GREENWICH STREET","MANHATTAN","10014","81040","40.731399","-74.007927","102","3","69","1010405","West Village"
"1006030046","1","603","46","1","4","636","GREENWICH STREET","MANHATTAN","10014","90000","40.731177","-74.007988","102","3","69","1010406","West Village"
"1006030049","1","603","49","1","4","633","GREENWICH STREET","MANHATTAN","10014","153125","40.731174","-74.007967","102","3","69","1010407","West Village"
"1006040033","1","604","33","1","2","633","WASHINGTON STREET","MANHATTAN","10014","553000","40.73194","-74.008757","102","3","69","1010421","West Village"
"1006047501","1","604","7501","1","2","130","BARROW STREET","MANHATTAN","10014","88227","40.731926","-74.009277","102","3","69","1010422","West Village"
"1006070001","1","607","1","8","4","1","7 AVENUE","MANHATTAN","10011","467370","40.736658","-74.001018","102","3","71","1089806","West Village"
"1006070027","1","607","27","1","2","122","WEST   12 STREET","MANHATTAN","10011","93609","40.736395","-73.998683","102","3","71","1088864","West Village"
"1006070038","1","607","38","1","2","475","AVENUE OF THE AMER","MANHATTAN","10011","62772","40.735742","-73.998033","102","3","71","1010577","West Village"
"1006077502","1","607","7502","0","2","122","WEST   12 STREET","MANHATTAN","10011","105000","40.736395","-73.998683","102","3","71","1088864","West Village"
"1006080039","1","608","39","1","2","101","WEST   12 STREET","MANHATTAN","10011","364679","40.736222","-73.998228","102","3","71","1010619","West Village"
"1006087501","1","608","7501","1","2","175","WEST   12 STREET","MANHATTAN","10011","186887","40.736853","-73.999726","102","3","71","1067315","West Village"
"1006090001","1","609","1","1","2","41","7 AVENUE","MANHATTAN","10011","137882","40.737965","-74.000101","102","3","71","1010632","West Village"
"1006090007","1","609","7","1","4","154","WEST   14 STREET","MANHATTAN","10011","140044","40.737992","-73.998369","102","3","71","1010633","West Village"
"1006090023","1","609","23","1","4","120","WEST   14 STREET","MANHATTAN","10011","182554","40.737704","-73.997676","102","3","71","1010639","West Village"
"1006090047","1","609","47","1","2","509","AVENUE OF THE AMER","MANHATTAN","10011","94144","40.736826","-73.99724","102","3","71","1010653","West Village"
"1006097502","1","609","7502","1","2","116","WEST   14 STREET","MANHATTAN","10011","64847","40.737668","-73.997597","102","3","71","1010640","West Village"
"1006097503","1","609","7503","1","2","138","WEST   14 STREET","MANHATTAN","10011","83169","40.737855","-73.998044","102","3","71","1010637","West Village"
"1006100060","1","610","60","1","2","1","CHRISTOPHER STREET","MANHATTAN","10014","102354","40.734065","-73.999762","102","3","71","1010692","West Village"
"1006107501","1","610","7501","1","2","45","CHRISTOPHER STREET","MANHATTAN","10014","125839","40.733757","-74.001894","102","3","73","1010699","West Village"
"1006110065","1","611","65","1","2","23","GREENWICH AVENUE","MANHATTAN","10014","142941","40.734776","-74.00004","102","3","71","1010852","West Village"
"1006127504","1","612","7504","1","2","15","CHARLES STREET","MANHATTAN","10014","105564","40.735209","-74.001086","102","3","71","1010899","West Village"
"1006150036","1","615","36","1","2","87","GREENWICH AVENUE","MANHATTAN","10014","64840","40.73724","-74.001516","102","3","77","1011018","West Village"
"1006150086","1","615","86","1","2","245","WEST   12 STREET","MANHATTAN","10014","58565","40.737638","-74.002493","102","3","77","1011053","West Village"
"1006160001","1","616","1","1","2","42","8 AVENUE","MANHATTAN","10014","91500","40.738445","-74.003789","102","3","77","1011064","West Village"
"1006160011","1","616","11","1","2","54","8 AVENUE","MANHATTAN","10014","127072","40.738613","-74.003598","102","3","77","1011066","West Village"
"1006167501","1","616","7501","1","2","2","HORATIO STREET","MANHATTAN","10014","219011","40.738753","-74.002504","102","3","77","1067567","West Village"
"1006170055","1","617","55","1","4","20","7 AVENUE","MANHATTAN","10030","153000","40.737328","-74.000585","102","3","77","1011094","West Village"
"1006180024","1","618","24","1","4","214","WEST   14 STREET","MANHATTAN","10011","53906","40.738846","-74.000397","102","3","77","1011106","West Village"
"1006180033","1","618","33","1","2","48","7 AVENUE","MANHATTAN","10011","142204","40.738116","-74.000014","102","3","77","1011112","West Village"
"1006187501","1","618","7501","1","2","222","WEST   14 STREET","MANHATTAN","10011","133244","40.738915","-74.000559","102","3","77","1067572","West Village"
"1006187504","1","618","7504","1","2","122","GREENWICH AVENUE","MANHATTAN","10011","72718","40.738961","-74.002515","102","3","77","1011095","West Village"
"1006190033","1","619","33","1","2","330","BLEECKER STREET","MANHATTAN","10014","136785","40.733483","-74.00433","102","3","73","1011145","West Village"
"1006200019","1","620","19","1","2","350","BLEECKER STREET","MANHATTAN","10014","92998","40.734106","-74.004601","102","3","73","1011189","West Village"
"1006207501","1","620","7501","1","2","534","HUDSON STREET","MANHATTAN","10014","63288","40.734273","-74.006195","102","3","73","1011185","West Village"
"1006240001","1","624","1","1","2","771","GREENWICH STREET","MANHATTAN","10014","90450","40.73651","-74.006593","102","3","79","1011368","West Village"
"1006247503","1","624","7503","1","2","302","WEST   12 STREET","MANHATTAN","10014","145696","40.737539","-74.004561","102","3","77","1067716","West Village"
"1006247504","1","624","7504","1","2","419","BLEECKER STREET","MANHATTAN","10014","79065","40.736661","-74.005322","102","3","77","1011377","West Village"
"1006257501","1","625","7501","1","2","299","WEST   12 STREET","MANHATTAN","10014","159790","40.737556","-74.005041","102","3","77","1011455","West Village"
"1006260012","1","626","12","1","2","631","HUDSON STREET","MANHATTAN","10014","262297","40.738522","-74.005543","102","3","79","1011645","West Village"
"1006270043","1","627","43","1","4","320","WEST   13 STREET","MANHATTAN","10014","181550","40.739403","-74.005164","102","3","77","1000000","West Village"
"1006280004","1","628","4","1","4","10","9 AVENUE","MANHATTAN","10014","108600","40.739919","-74.006106","102","3","79","1087054","West Village"
"1006280017","1","628","17","1","2","652","HUDSON STREET","MANHATTAN","10014","50962","40.739502","-74.005366","102","3","77","1011690","West Village"
"1006290044","1","629","44","1","2","305","WEST   13 STREET","MANHATTAN","10014","56508","40.739205","-74.003349","102","3","77","1011714","West Village"
"1006297503","1","629","7503","3","2","345","WEST   13 STREET","MANHATTAN","10014","126230","40.739889","-74.004947","102","3","77","1011692","West Village"
"1006310001","1","631","1","1","2","669","WASHINGTON STREET","MANHATTAN","10014","137589","40.733565","-74.00853","102","3","75","1011743","West Village"
"1006310030","1","631","30","1","2","697","GREENWICH STREET","MANHATTAN","10014","51200","40.733694","-74.007307","102","3","75","1011753","West Village"
"1006317502","1","631","7502","1","2","677","WASHINGTON STREET","MANHATTAN","10014","95573","40.733806","-74.008505","102","3","75","1011761","West Village"
"1006320017","1","632","17","1","2","726","GREENWICH STREET","MANHATTAN","10014","141000","40.734737","-74.007062","102","3","75","1011843","West Village"
"1006340047","1","634","47","1","2","337","WEST   11 STREET","MANHATTAN","10014","53500","40.735588","-74.007845","102","3","75","1011908","West Village"
"1006350026","1","635","26","1","2","772","GREENWICH STREET","MANHATTAN","10014","70350","40.736513","-74.006614","102","3","79","1011938","West Village"
"1006360022","1","636","22","1","2","650","WASHINGTON STREET","MANHATTAN","10014","165436","40.732824","-74.008627","102","3","75","1011980","West Village"
"1006360070","1","636","70","1","4","150","CHARLES STREET","MANHATTAN","10014","214500","40.734034","-74.008811","102","3","75","1089743","West Village"
"1006370081","1","637","81","1","2","167","PERRY STREET","MANHATTAN","10014","60000","40.734676","-74.009483","102","3","75","1012011","West Village"
"1006377502","1","637","7502","1","2","366","WEST   11 STREET","MANHATTAN","10014","60200","40.735368","-74.009367","102","3","75","1067886","West Village"
"1006377505","1","637","7505","1","2","165","CHARLES STREET","MANHATTAN","10014","77216","40.733949","-74.009461","102","3","75","1087065","West Village"
"1006380001","1","638","1","1","2","427","WEST STREET","MANHATTAN","10014","69755","40.735412","-74.010082","102","3","75","1012044","West Village"
"1006380004","1","638","4","1","2","433","WEST STREET","MANHATTAN","10014","63000","40.735593","-74.010064","102","3","75","1078335","West Village"
"1006380019","1","638","19","10","2","720","WEST 11 STREET","MANHATTAN","10019","118350",,,,,,,
"1006390001","1","639","1","1","2","445","WEST STREET","MANHATTAN","10014","637555","40.736109","-74.010013","102","3","79","1012047","West Village"
"1006400012","1","640","12","1","2","380","WEST   12 STREET","MANHATTAN","10014","100320","40.73755","-74.008769","102","3","79","1012049","West Village"
"1006400021","1","640","21","1","2","756","WASHINGTON STREET","MANHATTAN","10014","76549","40.737051","-74.008256","102","3","79","1087474","West Village"
"1006407501","1","640","7501","8","2","400","WEST   12 STREET","MANHATTAN","10014","191094","40.737556","-74.009573","102","3","79","1012048","West Village"
