"filed","application","calendar","section","street_number","street_name","borough","borough_code","block","lots","zoning_district","cb","project_description","status","decisions_url","date","postcode","latitude","longitude","council_district","census_tract","bin","bbl","nta","location_1"
"2014-08-25T00:00:00.000","BZ","203-14-BZ","73-36","18","West 8th Street","Manhattan","1","551","23","C4-5(LC)","2","Special Permit §73-36 to permit a physical culture establishment (305 Fitness) within portions of an existing commercial building.  C4-5 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/203-14-BZ.pdf","2015-03-10T00:00:00.000","10011","40.73258","-73.997142","1","63","1008859","1005510023","West Village","(40.73258, -73.997142)"
"2014-08-29T00:00:00.000","BZ","210-14-BZ","64-92","69-52","Thursby Avenue","Queens","0","16050","63","R4-A","14","Special Permit (§64-92) to waive bulk regulations for the replacement of homes damaged/destroyed by Hurricane Sandy, on properties which are registered in the NYC Build it Back Program.R4A zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/210-14-BZ.pdf","2014-10-07T00:00:00.000",,,,,,,,,
"2020-06-11T00:00:00.000","LSC","2-11-BZIV","LSC","117","Seventh Avenue","Manhattan","1","610","2","C4-5","2","Request for a Letter of Substantial Compliance","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/2-11-BZIV.pdf","2020-12-21T00:00:00.000","10011","40.740556","-73.998214","3","81",,,"Hudson Yards-Chelsea-Flatiron-Union Square","(40.740556, -73.998214)"
"2003-06-24T00:00:00.000","BZ","214-03-BZ","73-36","388","Broadway","Manhattan","1","195","3","M1-5","1","Special Permit (§73-36) to permit the legalization of an existing physical culture establishment, located on the first floor of a five story loft building, in an M1 5 zoning district, which requires a special permit.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/214-03-BZ.pdf","2004-12-14T00:00:00.000","10013","40.718299","-74.002803","1","31","1002319","1001950003","SoHo-TriBeCa-Civic Center-Little Italy","(40.718299, -74.002803)"
"2007-09-20T00:00:00.000","BZ","215-07-BZ","72-21","69-02","64th Street","Queens","4","3631","6","R5B","5","Variance (§72-21) to permit an enlargement of the existing community facility building.  The proposal requests waivers of lot coverage (§24-11) and sky exposure plane (§24-521). R5B district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/215-07-BZ.pdf","2007-12-04T00:00:00.000","11385","40.704098","-73.893798","30","581","4088138","4036310006","Ridgewood","(40.704098, -73.893798)"
"2003-06-20T00:00:00.000","Appeal","216-03-A","GCL","73","Reid Avenue","Queens","4","16350","300","R4","14","Proposed building not fronting on a legally mapped street, and located partially within the bed of a mapped street is contrary to Sections 35 and 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/216-03-A.pdf","2003-10-07T00:00:00.000","11697","40.5621","-73.910835","32","91601","4465237","4163500300","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","(40.5621, -73.910835)"
"2002-07-25T00:00:00.000","SOC","219-71-BZ","Extensiion of Term/Waiver/Amen","147-65/76","Springfield Boulevard","Queens","4","13363","4 & 6","R3-2","13","Request for a waiver of the Rules of Practice and Procedure, reopening for an extension of term of variance which expired June 21, 1992 and for an amendment to the resolution.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/219-71-BZ.pdf","2002-12-10T00:00:00.000",,,,,,,,,
"2009-07-10T00:00:00.000","BZ","221-09-BZ","72-21","806","East 147th Street","Bronx","2","2582","110","M1-2","1","Variance (§72-21) to allow for five, two family residential buildings, contrary to §42-00.  M1-2 district.","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/221-09-BZ.pdf","2010-11-11T00:00:00.000","10455","40.811228","-73.906989","8","35","2000000","2025820009","Mott Haven-Port Morris","(40.811228, -73.906989)"
"1998-06-15T00:00:00.000","SOC","222-62-A","Extension of Term","329-333","West 39th Street","Manhattan","1","763","18","M1-5","4","Reopening for an extension of term of variance which expired on June 13, 1998.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/222-62-A.pdf","1999-06-15T00:00:00.000","10018","40.755756","-73.992167","3","115","1013681","1007630018","Clinton","(40.755756, -73.992167)"
"2010-12-06T00:00:00.000","Appeal","223-10-A","Common Law Vesting","161","East 7th Street","Brooklyn","3","5321","(tent) lot 73","R5B","7","Appeal seeking a common law vested right to continue development commenced under the prior R6 zoning district . R5B zoning district .","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/223-10-A.pdf","2012-01-26T00:00:00.000","11218","40.648145","-73.973607","39","504","3000000","3053210064","Windsor Terrace","(40.648145, -73.973607)"
"2004-06-01T00:00:00.000","Appeal","224-04-A","GCL 35","122","Pemberton Avenue","Staten Island","5","5450","37","R3-1 (SRD)","3","To permit construction of a  three  one family dwellings in the bed of a final mapped street (Pemberton Avenue ) contrary to Article 3, Section 35  of the General City Law.  Premises is located within an R3-1 (SRD) Zoning District.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/224-04-A.pdf","2006-07-18T00:00:00.000",,,,,,,,,
"1999-09-28T00:00:00.000","BZ","225-99-BZ","73-36","34-01","Steinway Street","Queens","4","673","25,16,14","C4-2A, C1-2(R6B","1","SPECIAL PERMIT- 73-03/73-36-To permit the proposed PCE.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/225-99-BZ.pdf","2000-11-14T00:00:00.000","11101","40.756443","-73.921042","26","157","4430185","4006730016","Astoria","(40.756443, -73.921042)"
"2002-01-08T00:00:00.000","Appeal","23-02-A","GCL 35","258-35","Francise Lewis Boulevard","Queens","4","13682","28","R3-2","13","Proposed two family dwelling, located within the bed of a mapped street, is contrary to Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/23-02-A.pdf","2003-09-30T00:00:00.000",,,,,,,,,
"2007-10-09T00:00:00.000","BZY","231-07-BZY","11-331","87-85","144th Street","Queens","4","9689","6","R6","12","Extension of time (§11-331) to complete construction of a minor development commenced prior to the amendment of the zoning district regulations on September 10, 2007.  R6 zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/231-07-BZY.pdf","2008-04-01T00:00:00.000","11435","40.704674","-73.811834","24","238","4525645","4096890007","Jamaica","(40.704674, -73.811834)"
"2017-05-10T00:00:00.000","LSC","232-05-AII","LSC","31","Riverside Lane","Staten Island","5","1116","113","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/232-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638112","-74.140456","49","207","5167084","5011160113","Port Richmond","(40.638112, -74.140456)"
"2017-05-10T00:00:00.000","LSC","236-05-AII","LSC","39","Riverside Lane","Staten Island","5","1116","123","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/236-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638008","-74.140662","49","207","5167080","5011160121","Port Richmond","(40.638008, -74.140662)"
"2015-10-07T00:00:00.000","BZ","236-15-BZ","72-21","1677","George Street","Queens","4","3551","68","M1-4D","5","Variance (§72-21) to permit the development of a two-story and cellar commercial building contrary to minimum front yard requirements.  M1-4D zoning district","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/236-15-BZ.pdf","2016-09-27T00:00:00.000","11385","40.697381","-73.903275","34","555","4085615","4035510068","Ridgewood","(40.697381, -73.903275)"
"2019-11-14T00:00:00.000","LSC","236-15-BZII","LSC","1677","George Street","Queens","4","3551","0068","M1-4D","5","Request for a Letter of Substantial Complaince","Decision","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/236-15-BZII.pdf","2020-01-23T00:00:00.000","11385","40.697381","-73.903275","34","555","4085615","4035510068","Ridgewood","(40.697381, -73.903275)"
"2020-01-30T00:00:00.000","LSC","238-04-BZIII","LSC","62","Cooper Square","Manhattan","1","544","7501","M1-5B","2","Request for a Letter of Substantial Compliance.","Decision","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/238-04-BZIII.pdf","2020-03-04T00:00:00.000","10003","40.729061","-73.990969","2","57","1008776","1005447501","West Village","(40.729061, -73.990969)"
"2001-07-18T00:00:00.000","BZ","240-01-BZ","73-36","110/20","Church Street","Manhattan","1","126","2 & 27","C6-4 (LMM)","1","Special Permit (§73-36) to permit within a C6-4(LM) zoning district the establishment  of a physical culture establishment, located in portions of the  first floor, and second floor level, in an existing mixed use structure.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/240-01-BZ.pdf","2002-12-17T00:00:00.000",,,,,,,,,
"1999-10-01T00:00:00.000","Appeal","240-99-A","GCL","55","Joanne Court","Staten Island","5","6431","72","R3-2 (SD)","3","Proposed building located within the bed ofa mapped street, is contrary to Sections 35 and 36 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/240-99-A.pdf","2000-05-16T00:00:00.000","10312","40.524426","-74.170486","51","176",,,"Annadale-Huguenot-Prince's Bay-Eltingville","(40.524426, -74.170486)"
"2017-05-10T00:00:00.000","LSC","242-05-AII","LSC","65","Riverside Lane","Staten Island","5","1116","153","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/242-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.637573","-74.141518","49","207","5170147","5011160153","Port Richmond","(40.637573, -74.141518)"
"2017-05-10T00:00:00.000","LSC","244-05-AII","LSC","18","Edgeview Lane","Staten Island","5","1116","86","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/244-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.639181","-74.139922","49","207",,,"Port Richmond","(40.639181, -74.139922)"
"2017-05-10T00:00:00.000","LSC","245-05-AII","LSC","20","Edgeview Lane","Staten Island","5","1116","87","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/245-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.639167","-74.139947","49","207","5157668","5011160087","Port Richmond","(40.639167, -74.139947)"
"2007-01-08T00:00:00.000","SOC","247-85-BZ","Extension of Term/Waiver","40/60","West 34th Street","Manhattan","1","835","1","C5-3,C6-6(MID)","5","Extension of Term/Waiver – Reopening of a special permit for a Physical Culture Establishment located in an C5-3, C6-6(MID) zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/247-85-BZ.pdf","2007-08-07T00:00:00.000",,,,,,,,,
"2004-02-11T00:00:00.000","Appeal","25-04-A","GCL 35","506","Bradford","Staten Island","5","6946","36","R3X (SRD)","3","Proposed construction of a one family dwelling, located within the bed of a mapped street, is contrary to Section 35, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/25-04-A.pdf","2006-02-28T00:00:00.000",,,,,,,,,
"2020-06-11T00:00:00.000","LSC","25-14-BZII","LSC","1601-1623","Avenue J","Brooklyn","2","6709","0036","R2, R5","14","Request for a Letter of Substantial Compliance","Decision","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/25-14-BZII.pdf","2021-04-19T00:00:00.000",,,,,,,,,
"2000-10-26T00:00:00.000","Appeal","257-00-A","Modification","90-15--25","Queens Boulevard","Queens","4","1860","59,64,100","C4 5X","4","Proposed light atriums, to be located within an enlarged and renovated mall, which does not comply with the requirements of Sections 27-521.03(b), 27-521.03©, 27-521.08(a) and 27-314(a) of theNYC Building Code.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/257-00-A.pdf","2001-01-23T00:00:00.000",,,,,,,,,
"1998-02-06T00:00:00.000","SOC","258-90-BZ","Amendment","2335/37","Coney Island Avenue","Brooklyn","3","7315","73","R5","15","Reopening for an amendment to permit modifications of the previously approved application to indicate new layout and arrangement on the cellar, first and second floors.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/258-90-BZ.pdf","1999-03-02T00:00:00.000",,,,,,,,,
"1998-08-24T00:00:00.000","SOC","261-98-BZII","Rescindment","193","20th Street","Brooklyn","3","637","70","R6","7","Rescindment","Withdrawn","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/261-98-BZII.pdf","2001-04-17T00:00:00.000","11232","40.662772","-73.994269","38","143","3258468","3006370070","Park Slope-Gowanus","(40.662772, -73.994269)"
"2017-05-10T00:00:00.000","LSC","269-05-AII","LSC","19","Bayonne Court","Staten Island","5","1116","135","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/269-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638075","-74.141544","49","207","5170138","5011160135","Port Richmond","(40.638075, -74.141544)"
"2017-05-10T00:00:00.000","LSC","270-05-AII","LSC","21","Bayonne Court","Staten Island","5","1116","134","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/270-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638059","-74.14153","49","207","5170139","5011160134","Port Richmond","(40.638059, -74.14153)"
"2017-05-10T00:00:00.000","LSC","271-05-AII","LSC","23","Bayonne Court","Staten Island","5","1116","133","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/271-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638042","-74.141516","49","207","5170140","5011160133","Port Richmond","(40.638042, -74.141516)"
"2012-09-06T00:00:00.000","Appeal","273-12-A","Administrative Appeal","Major Deegan","@ 167 Street","Bronx","2","2539","502","R7-1, M1-1","4","Appeal challenging Department of Buildings’ determination that multiple signs located on railroadproperties are subject to the NYC Zoning Resolution.","Denied","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/273-12-A.pdf","2013-01-29T00:00:00.000",,,,,,,,,
"1998-10-12T00:00:00.000","BZ","274-98-BZ","72-21","79-89","Grand Avenue","Brooklyn","3","1893","12","R6","2","Variance (§72-21) to permit the legalization of an extension to an existing non-conforming metal fabrication facility (UG17).","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/274-98-BZ.pdf","1999-09-14T00:00:00.000","11205","40.694897","-73.964295","35","191","3054571","3018930015","Clinton Hill","(40.694897, -73.964295)"
"2017-05-10T00:00:00.000","LSC","277-05-AII","LSC","18","Bayonne Court","Staten Island","5","1116","138","R3A","1","Request for a Letter of Substantial Compliance","Approved","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/277-05-AII.pdf","2017-06-09T00:00:00.000","10302","40.638078","-74.141573","49","207","5000000","5011160138","Port Richmond","(40.638078, -74.141573)"
"1999-11-01T00:00:00.000","Appeal","278-99-A","GCL 36","14","Oak Street","Staten Island","5","2971","24","R3-2","1","Proposed building not fronting on a legally mapped street, contrary to Section 36, Article 3 of the General City Law.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/278-99-A.pdf","2000-02-08T00:00:00.000","10305","40.612934","-74.076073","49","36","5148259","5029710024","Stapleton-Rosebank","(40.612934, -74.076073)"
"2012-09-20T00:00:00.000","BZ","279-12-BZ","72-21","27-22/26","College Point Boulevard","Queens","4","4292","12","R4/R5B","7","Variance (§72-21) to permit a bank (UG 6) in a residential zoning district, contrary to §22-00.  R4/R5B zoning district.","Granted","https://www1.nyc.gov/assets/bsa/downloads/pdf/decisions/279-12-BZ.pdf","2014-01-28T00:00:00.000",,,,,,,,,
