"uniqueid","inspectionid","inspectiondate","businessname","typeofbusiness","borough","location","question1","question2","_2_option1","_2_option2","_2_ticketnumber","_2_novcode","_2_novnumber","question3","_3_option1","_3_option2","_3_ticketnumber","_3_novcode","_3_novnumber","question4","_4_option1","_4_option2","_4_option3","_4_option4","_4_option5","_4_option6","_4_ticketnumber","_4_novcode","_4_novnumber","question5","_5_option1","_5_option2","_5_option3","_5_option4","_5_option5","_5_option6","_5_option7","_5_ticketnumber","_5_novcode","_5_novnumber","complaintnumber"
"7220","130260","2020-02-19T15:43:50.000Z","KENNEDY FRIED CHICKEN","Food Establishment","Brooklyn","4102 Avenue D 11203","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18655","130259","2020-02-19T15:40:13.000Z","Sticky Rice","Food Establishment","Manhattan","85 Orchard St 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3908","130258","2020-02-19T15:35:09.000Z","Panda King","Food Establishment","Queens","75-08 Jamaica Avenue 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6064","130257","2020-02-19T15:28:26.000Z","EASTERN RESTAURANT","Food Establishment","Queens","74-22 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6075","130256","2020-02-19T15:26:25.000Z","BONAO CHIMI RESTAURANT","Food Establishment","Queens","76-14 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4620","130255","2020-02-19T15:25:28.000Z","China Express","Food Establishment","Brooklyn","4106 Avenue D 11203","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18088","130254","2020-02-19T15:24:12.000Z","CHAMPION PIZZA","Other (Please specify)","Manhattan","101 Ludlow Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3905","130253","2020-02-19T15:16:48.000Z","La Flor del Paraiso","Food Establishment","Queens","80-29 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18687","130252","2020-02-19T15:10:27.000Z","Congee Village","Food Establishment","Manhattan","100 Allen St 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4950","130251","2020-02-19T15:07:45.000Z","KENNEDY FRIED CHICKEN","Food Establishment","Brooklyn","4122 Avenue D 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2311","130250","2020-02-19T15:02:27.000Z","Berldi Parc","Food Establishment","Manhattan","63 Delancey Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7221","130249","2020-02-19T14:59:10.000Z","TACO KINS","Food Establishment","Brooklyn","4202 Avenue D 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18675","130248","2020-02-19T14:58:45.000Z","Rise","Other (Please specify)","Manhattan","79 Delancey St 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4947","130247","2020-02-19T14:57:39.000Z","TACO KING","Food Establishment","Brooklyn","4204 Avenue D 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6056","130246","2020-02-19T13:49:19.000Z","EL RINCONCITO DE NAGUA","Food Establishment","Queens","76-20 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4949","130245","2020-02-19T13:39:23.000Z","SILVER KRUST WEST INDIAN RESTAURANT & GRILL","Food Establishment","Brooklyn","4809 Church Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3902","130244","2020-02-19T13:23:23.000Z","La Guadalupana","Food Establishment","Queens","84-25 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4621","130243","2020-02-19T13:08:25.000Z","New Sius Kitchen","Food Establishment","Brooklyn","4324 Church Ave 11203","Yes","No","Yes",,,"DF5","206243272","Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4940","130242","2020-02-19T12:48:27.000Z","YOU YI CHINESE RESTAURANT","Food Establishment","Brooklyn","4605 Church Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4622","130241","2020-02-19T12:45:52.000Z","Wein Far Kitchen","Food Establishment","Brooklyn","4805 Church Ave 11203","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5232","130240","2020-02-19T12:44:46.000Z","Fastway Restaurant","Food Establishment","Brooklyn","4917 Church Avenue 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4939","130239","2020-02-19T11:51:31.000Z","MIKE'S DINER","Food Establishment","Brooklyn","630 Utica Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3904","130238","2020-02-19T11:49:39.000Z","The New Taste of Italy","Food Establishment","Queens","84-07 Jamaica Avenue 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3891","130237","2020-02-18T16:40:25.000Z","Carnival House","Food Establishment","Queens","92-09 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7148","130236","2020-02-18T16:35:47.000Z","CROWN FRIED CHICKEN & COFFEE SHOP","Food Establishment","Brooklyn","580 Albany Ave 11203","Yes","Yes",,,,,,"No",,,"3-007148-02182020-597471870285","DF9","206243263","Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3896","130235","2020-02-18T16:29:51.000Z","No.1 Chinese","Food Establishment","Queens","88-17 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3898","130234","2020-02-18T16:27:52.000Z","Thailand Kitchen","Food Establishment","Queens","86-05 Jamaica Avenue 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4943","130233","2020-02-18T16:21:14.000Z","MR KING FOOD KITCHEN","Food Establishment","Brooklyn","579 Albany Ave 11203","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4368","130232","2020-02-18T16:16:46.000Z","Katz's Delicatessen","Food Establishment","Manhattan","205 E Houston St 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2492","130231","2020-02-18T16:07:19.000Z","Hi Thai","Food Establishment","Manhattan","123 Ludlow Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6069","130230","2020-02-18T16:06:39.000Z","MR. WONTON","Food Establishment","Queens","78-05 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4952","130229","2020-02-18T16:06:00.000Z","SAUCE N CHEESE 1","Food Establishment","Brooklyn","509 Albany Ave 11203","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6055","130228","2020-02-18T16:03:19.000Z","DOMINO'S PIZZA","Food Establishment","Queens","78-02 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7169","130227","2020-02-18T16:01:05.000Z","LA OINATA MEXICANA","Food Establishment","Queens","78-4 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17874","130226","2020-02-18T15:55:20.000Z","SX GOURMET DELI","Other (Please specify)","Manhattan","115 Rivington St 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3298","130225","2020-02-18T15:53:00.000Z","Estrellita","Food Establishment","Bronx","2231 Westchester Avenue 10462","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4944","130224","2020-02-18T15:43:28.000Z","NEW GARDEN CHINESE RESTAURANT","Food Establishment","Brooklyn","850 E New York Ave 11203","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6063","130223","2020-02-18T15:39:54.000Z","EL NUEVO TRIANGULO RESTUARANT","Food Establishment","Queens","75-11 Rockaway Blvd 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18185","130222","2020-02-18T15:39:35.000Z","El Rey IV Billard & Lounge","Food Establishment","Queens","75-16 Rockaway Blvd 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2459","130221","2020-02-18T15:37:59.000Z","El Castillo","Food Establishment","Manhattan","113 Rivington Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6548","130220","2020-02-18T15:23:00.000Z","CORNER GROCERS","Food Establishment","Manhattan","140 Orchard St 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6067","130219","2020-02-18T15:21:20.000Z","GOLDEN KITCHEN","Food Establishment","Queens","79-09 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4754","130218","2020-02-18T15:21:14.000Z","Wolfnights","Food Establishment","Manhattan","99 Rivington St 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2432","130217","2020-02-18T15:20:03.000Z","Hana","Food Establishment","Manhattan","111 Rivington Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6068","130216","2020-02-18T15:11:53.000Z","SUBWAY","Food Establishment","Queens","80-20 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6066","130215","2020-02-18T15:06:37.000Z","CHINA PEKING RESTAURANT","Food Establishment","Queens","80-11 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2496","130214","2020-02-18T14:47:35.000Z","Le French Diner","Food Establishment","Manhattan","188 Orchard Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2383","130213","2020-02-18T14:36:45.000Z","The Masala Wala","Food Establishment","Manhattan","179 Essex Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2434","130212","2020-02-18T14:28:38.000Z","Goodfellas","Food Establishment","Manhattan","144 Orchard Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4945","130211","2020-02-18T14:24:45.000Z","ISLAND GROVE RESTAURANT","Food Establishment","Brooklyn","5600 Clarendon Rd 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3297","130210","2020-02-18T14:21:00.000Z","China One","Food Establishment","Bronx","2211 Westchester Avenue 10462","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2384","130209","2020-02-18T14:11:29.000Z","S&S Wholesome Foods","Food Establishment","Manhattan","159 Essex Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3295","130208","2020-02-18T14:08:40.000Z","Jade Garden","Food Establishment","Bronx","2413 Westchester Avenue 10461","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,,,,,"2-003295-02182020-509203335238","DF3","206240569","Yes",,,,,,,,,,,
"6060","130207","2020-02-18T14:03:42.000Z","DOUBLE HAPPY KITCHEN","Food Establishment","Queens","85-18 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3294","130206","2020-02-18T14:01:23.000Z","King House","Food Establishment","Bronx","2381 Westchester Avenue 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4951","130205","2020-02-18T13:59:26.000Z","WANG CHINA CITY","Food Establishment","Brooklyn","756 Linden Blvd 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2462","130204","2020-02-18T13:58:11.000Z","Stanton Pizza","Food Establishment","Manhattan","127 Stanton Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18184","130203","2020-02-18T13:42:16.000Z","La Nostra Pizzeria","Food Establishment","Queens","8407 Jamaica Ave 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2437","130202","2020-02-18T13:35:09.000Z","Souvlak","Food Establishment","Manhattan","116 Stanton Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2436","130201","2020-02-18T13:28:28.000Z","San Loco Mexico","Food Establishment","Manhattan","111 Stanton Street 10002","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"1-002436-02182020-485087764652","DF3","206242832","Yes",,,,,,,,,,,
"5231","130200","2020-02-18T13:18:51.000Z","Mr Chang's Restaurant","Food Establishment","Brooklyn","5424 Church Avenue 11203","Yes","Yes",,,,,,"Yes",,,,,,"No",,,"Yes",,,,"3-005231-02182020-479319159674","DF3","206242255","Yes",,,,,,,,,,,
"7016","130199","2020-02-18T13:09:10.000Z","99 CENT FRESH PIZZA","Food Establishment","Manhattan","105 Stanton St 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2461","130198","2020-02-18T13:04:14.000Z","September Wines & Spirit","Food Establishment","Manhattan","100 Stanton Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4823","130197","2020-02-18T13:02:36.000Z","Fresh Co Grocery & Specialty","Food Establishment","Manhattan","97 Stanton St 10002","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4447","130196","2020-02-18T13:01:52.000Z","Napoli Pizza","Food Establishment","Bronx","2136 Williamsbridge Rd 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18009","130195","2020-02-18T13:01:02.000Z","MIA PIZZERIA & RESTAURANT","Other (Please specify)","Bronx","2136 Williamsbridge Rd 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4442","130194","2020-02-18T12:58:26.000Z","Napoli Pizza","Food Establishment","Bronx","2126 Williamsbridge Road 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7168","130193","2020-02-18T12:54:18.000Z","MILANO ITALIAN DELICATESSEN","Food Establishment","Bronx","2143 Williamsbridge Rd 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3903","130192","2020-02-18T12:50:54.000Z","Mistura Peruana","Food Establishment","Queens","84-23 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3247","130191","2020-02-18T12:49:46.000Z","D & G","Food Establishment","Bronx","2133 Williamsbridge Road 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3901","130190","2020-02-18T12:49:08.000Z","El Puerto Mexicano","Food Establishment","Queens","84-28 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4941","130189","2020-02-18T12:37:09.000Z","LINDA'S RESTAURANT BAKERY & GRILL","Food Establishment","Brooklyn","5322 Church Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3212","130188","2020-02-18T12:25:34.000Z","Fresh Tortillas","Food Establishment","Bronx","2123 Williamsbridge Road 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3246","130187","2020-02-18T12:23:19.000Z","Liberty Diner","Food Establishment","Bronx","2059 Williamsbridge Road 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18193","130186","2020-02-18T12:14:58.000Z","Mistura Pervara","Food Establishment","Queens","86-6 Jamaica Ave 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17851","130185","2020-02-18T12:09:09.000Z","IMPERIAL CAFE & DELI","Other (Please specify)","Bronx","2133 Williamsbridge Rd 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4938","130184","2020-02-18T12:04:30.000Z","NEW HONG KONG KITCHEN","Food Establishment","Brooklyn","5226 Church Ave 11203","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4839","130183","2020-02-18T11:57:58.000Z","Mission Cantina","Food Establishment","Manhattan","172 Orchard St 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6098","130182","2020-02-18T11:55:52.000Z","GOLDEN EAGLE DINNER","Food Establishment","Bronx","2107 Williamsbridge Rd 10461","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2497","130181","2020-02-18T11:55:28.000Z","Georgia's East Side BBQ","Food Establishment","Manhattan","192 Orchard Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3899","130180","2020-02-18T11:46:24.000Z","Bagel Bin","Food Establishment","Queens","86-10 Jamaica Avenue 11421","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"4619","130179","2020-02-18T11:41:29.000Z","A & V Pizza","Food Establishment","Brooklyn","957 Utica Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7269","130178","2020-02-18T11:34:46.000Z","PATTY PALACE","Food Establishment","Brooklyn","954 Utica Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7270","130177","2020-02-18T11:32:07.000Z","POTS HOUSE CAFE","Food Establishment","Brooklyn","952 Utica Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3897","130176","2020-02-18T11:16:07.000Z","Delicias Dona Maria Restaurant","Food Establishment","Queens","88-09 Jamaica Avenue 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"17493","130175","2020-02-18T11:15:09.000Z","ISLAND BURGER","Food Establishment","Brooklyn","915 Utica Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6695","130174","2020-02-18T11:10:42.000Z","GRILLED CHEESE","Food Establishment","Manhattan","188 Allen Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18247","130173","2020-02-18T11:09:14.000Z","Ricuras Del Ray","Food Establishment","Queens","87-06 Woodhaven Blvd 11421","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6690","130172","2020-02-18T11:07:46.000Z","SUSHI Z0","Food Establishment","Manhattan","188 Allen Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2309","130171","2020-02-18T11:07:18.000Z","Links","Food Establishment","Manhattan","188 Allen Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2308","130170","2020-02-18T11:03:20.000Z","Pala","Food Establishment","Manhattan","198 Allen Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2307","130169","2020-02-18T11:01:53.000Z","Sugar Cafe","Food Establishment","Manhattan","200 Allen Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"2306","130168","2020-02-18T10:57:35.000Z","Domino's","Food Establishment","Manhattan","205 Allen Street 10002","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7271","130167","2020-02-18T10:54:50.000Z","CROWN FRIED CHICKEN / PIZZA","Food Establishment","Brooklyn","793 Utica Ave 11203","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5747","130166","2020-02-15T12:47:42.000Z","PIAZZA PIZZA","Food Establishment","Queens","31-06 42nd St 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6283","130165","2020-02-15T12:46:24.000Z","SUM FUNG CHINESE RESTAURANT","Food Establishment","Queens","5401 Northern Blvd 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6492","130164","2020-02-15T12:36:00.000Z","lotus 1","Food Establishment","Queens","41-19 31st Ave 11103","Yes","Yes",,,,,,"Yes",,,,,,"No","Yes",,"Yes",,,,"4-006492-02152020-454133288824","DF3","206257435","Yes",,,,,,,,,,,
"6263","130163","2020-02-15T12:33:24.000Z","PACIFIC MOON","Food Establishment","Queens","59-02 Broadway 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5743","130162","2020-02-15T11:38:12.000Z","31ST AVENUE GYRO","Food Establishment","Queens","44-02 31st Ave 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3730","130161","2020-02-15T11:30:18.000Z","Steinway Pizza","Food Establishment","Queens","31-51 Steinway Street 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5970","130160","2020-02-15T11:14:00.000Z","New York Diner","Food Establishment","Queens","49-09 Northern Boulevard 11101","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3881","130159","2020-02-15T10:59:59.000Z","A1 Deli Gourmet","Food Establishment","Queens","41-04 Broadway 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3875","130158","2020-02-15T10:57:40.000Z","Xing Wing Shing","Food Establishment","Queens","48-06 Broadway 11103","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3729","130157","2020-02-15T10:40:50.000Z","Lite Bites","Food Establishment","Queens","31-91 Steinway Street 11103","Yes","Yes",,,,,,"No",,,"4-003729-02152020-384508482514","DG1","206257417","No",,,"Yes",,,,"4-003729-02152020-384983193557","DF4","206257408","Yes",,,,,,,,,,,
"6222","130156","2020-02-15T09:24:58.000Z","FANCY FOOD DELI","Food Establishment","Queens","55-14 37th Ave 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5733","130155","2020-02-15T08:45:23.000Z","STOP DELI","Food Establishment","Queens","43-01 31st Ave 11103","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18450","130154","2020-02-15T08:44:19.000Z","El Vaquerito","Food Establishment","Queens","5411 Northern Blvd 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6297","130153","2020-02-15T08:22:41.000Z","Orange Hut","Food Establishment","Queens","53-17  Broadway 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18187","130152","2020-02-15T08:12:16.000Z","Kay's Kitchen","Food Establishment","Queens","54-20 Broadway 11377","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"18447","130151","2020-02-15T08:05:10.000Z","Upscale International Cafe","Food Establishment","Queens","54-20 Northern Blvd 11377","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7208","130150","2020-02-14T16:48:47.000Z","SHUN LI KITCHEN","Food Establishment","Brooklyn","1468 PITKIN AVENUE 11212","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5543","130149","2020-02-14T16:43:44.000Z","VILLA CASTILLO RESTAURANT CORP","Food Establishment","Brooklyn","1474 Pitkin Ave 11212","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"7051","130148","2020-02-14T16:32:05.000Z","LEBRON LATIN AMERICAN RESTAURAANT","Food Establishment","Brooklyn","1567 Pitkin Ave 11212","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5548","130147","2020-02-14T16:06:45.000Z","STUMPY'S SPOT","Food Establishment","Brooklyn","777 Saratoga Ave 11212","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5535","130146","2020-02-14T15:42:27.000Z","THIS AND THAT NO NONSENSE RESTAURANT","Food Establishment","Brooklyn","419 E 98th St 11212","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5533","130145","2020-02-14T15:37:47.000Z","JOJO'S PIZZA","Food Establishment","Brooklyn","9502 Church Ave 11212","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"6846","130144","2020-02-14T15:21:21.000Z","ARASHI SUSHI","Food Establishment","Brooklyn","9605 Church Ave 11212","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"5534","130143","2020-02-14T15:16:48.000Z","CHINA NO. 1 CHINESE RESTAURANT","Food Establishment","Brooklyn","9602 Church Ave 11212","Yes","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
"3245","130142","2020-02-14T15:13:40.000Z","Great Wall","Food Establishment","Bronx","2049 Williamsbridge Road 10461","No","Yes",,,,,,"Yes",,,,,,"Yes",,,,,,,,,,"Yes",,,,,,,,,,,
