"objectid","radefect","radefectlocation","failure","impacttarget","consequence","riskrating","inspectionglobalid","globalid","createddate","failureimpact","workorderglobalid"
"537552","Decay","Stem","1.0","2.0","2.0","5.0","D89427B7-D7E5-409E-8424-1D0BE0A3A98F","3C2F757B-7196-41A7-873B-6421D6C8B5DE","2019-08-07 14:53:40.0000000","3.0","3D0F74D2-4B81-4AF3-BE50-8F60CEC55E63"
"6099440","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","C5053DF9-8241-4C82-BA52-EB7CBD3D6AC8","FAB61B57-075B-47EB-8E08-DA0029AA4255","2022-01-28 15:41:39.0000000","2.0",
"7502119","Dead Wood","Branches","2.0","3.0","3.0","8.0","C3A3AA6B-81FB-4233-B627-D4807994AA00","DA700ED2-95A1-40DC-B984-F3FC5B8F43B1","2022-06-01 09:48:04.0000000","5.0",
"264984","Dead Wood","Branches","1.0","1.0","1.0","3.0","9CE40E1A-A5A9-4B8B-9D2A-5C8664BF0F82","C6678D54-F50A-46F8-BED3-8BCCDEEA01FF","2018-06-25 10:04:22.0000000","2.0",
"258220","Decay","Stem","2.0","2.0","2.0","6.0","E223C035-8D1E-4E22-9786-9DACEFB55693","7E048CAA-3656-4806-937C-B138BBD17864","2018-06-21 11:27:28.0000000","4.0",
"543240","Decay","Roots","2.0","3.0","3.0","8.0","25939418-CCE4-49EA-80B1-0EB89D6104B5","1E12E0CF-D288-4791-9CE6-6904E4FD2313","2019-08-13 14:40:09.0000000","5.0",
"2337388","Root Problems","Roots","3.0","4.0","3.0","10.0","213AD602-40F0-48D4-94A3-5285490643A0","C5C0BE46-AB24-4CE7-A14E-BBFF1CAC03F6","2020-08-13 18:30:03.0000000","7.0","91D1EBCB-1FA5-4917-8A4D-13B573660968"
"543260","Poor Tree Architecture","Branches","1.0","2.0","2.0","5.0","85AE6E15-DB5A-4F0C-B3D7-4D61A4F22DA5","CA8B1909-CC07-4DC1-B090-68D7FDBB3F93","2019-08-13 12:17:28.0000000","3.0","650222CD-4EEA-4E55-9CCC-191612E4177A"
"544889","Dead Wood","Branches","1.0","2.0","2.0","5.0","F6D4ED4C-301D-4B7A-9157-2271732F66B7","B6722240-E42B-4EFB-A629-ECAEF4DFEC36","2019-08-14 11:32:17.0000000","3.0","ABF345F7-668E-409F-B6A1-9C96AE9522C4"
"62726","Dead Wood","Stem","2.0","1.0","2.0","5.0","7692B312-AC78-42C4-B6B8-5329DE3A6679","7CC8A49E-29E6-4BBD-BD3F-21B43406CAB1","2017-06-19 09:10:16.0000000","3.0",
"1519992","Dead Wood","Stem","2.0","1.0","1.0","4.0","35654143-FA68-44E0-8DA0-D635E8A0900A","D25D142D-A437-45BB-AEA7-3AA4CF5F4721","2020-05-19 18:52:00.0000000","3.0","47E87502-15B6-4F23-80CC-ED6ED5B0B1E7"
"265903","Dead Wood","Branches","2.0","2.0","2.0","6.0","2D76BDC2-F218-43B0-9CBF-CD2CB60D5E0E","B8C34043-83D7-4479-A279-1DE3454A98A1","2018-06-27 13:15:41.0000000","4.0",
"7502111","Dead Wood","Branches","2.0","2.0","2.0","6.0","F1F8CCB4-709E-4BC1-87B8-54C284182639","292A3599-2A85-4CE1-B8C7-8A3CC1D36104","2022-06-01 10:11:48.0000000","4.0",
"4244497","Dead Wood","Branches","3.0","3.0","2.0","8.0","7723F548-977F-44B2-AF2F-765BFEF7320C","BE472749-238B-4DC9-8D5F-5072E05D979D","2021-07-09 11:31:56.0000000","6.0",
"543289","Poor Tree Architecture","Branches","1.0","2.0","3.0","6.0","F50E46E3-A8D6-46C8-9D81-79EE34FCDA34","80A05C73-0931-4CE7-8CE2-E7A6E57A1728","2019-08-13 08:42:19.0000000","3.0",
"538440","Dead Wood","Branches","2.0","2.0","2.0","6.0","F86C609A-B2E4-4E2F-AA2C-E615ABD48328","46720047-EDC0-4F83-80D9-5992FA87BE51","2019-08-08 13:59:16.0000000","4.0","2E380C9F-687C-42FF-AFC5-B8636E94461B"
"4238380","Dead Wood","Branches","2.0","3.0","2.0","7.0","98A99DAD-C045-406E-8AE2-E52F32ECCB51","42FDFA2E-3286-4491-BF9C-9E930D043B34","2021-07-08 16:31:54.0000000","5.0",
"564703","Decay","Root Flare","1.0","3.0","3.0","7.0","DC58CA66-496B-4A48-83CA-59F4A4BC058C","18128CC5-266B-407E-84AC-6F0977DFBAB0","2019-08-15 08:15:38.0000000","4.0",
"543249","Poor Tree Architecture","Stem","1.0","3.0","3.0","7.0","52E2B510-3745-4B3E-BCD6-E623CBAAFCFE","8599B570-5456-473B-ABFF-F0043A74F797","2019-08-13 13:31:44.0000000","4.0",
"7502108","Dead Wood","Branches","2.0","3.0","2.0","7.0","7D0BE9E5-F736-44B4-AF36-76838BA93166","2697DF8B-DED9-4558-ABC6-105384990FCC","2022-06-01 09:28:02.0000000","5.0",
"932239","Poor Tree Architecture","Stem","3.0","4.0","2.0","9.0","10572472-406B-4F99-89B5-A619F2DF8A7A","6AF03DB4-A7F8-46CA-9D14-6DB5152A233D","2020-01-16 19:41:00.0000000","7.0","AF01AA32-69C6-4ADF-A4F5-554442FD4CB5"
"3611211","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0","B441D0A4-F564-438C-A361-54C559E109AC","D13D2079-3B39-4B96-BD0E-12B877DE6022","2021-04-02 16:01:02.0000000","2.0",
"7511792","Decay","Root Flare","1.0","4.0","3.0","8.0","CF47E7F3-BAC3-4860-A58F-82AA6B1E6C00","19A17628-5943-485D-9B1B-B4B07FEE8A6E","2022-06-02 12:50:00.0000000","5.0",
"7448111","Dead Wood","Branches","2.0","3.0","3.0","8.0","49C5E8D3-7BD4-4E9A-AE54-CE98E6734514","6A5D41BF-3F6E-40C9-9E14-91EBB5267D10","2022-05-24 15:15:57.0000000","5.0",
"694730","Decay","Stem","1.0","2.0","2.0","5.0",,"FBB0662B-FA69-4E7D-9C88-74EFD8A7A17C","2019-11-25 15:35:00.0000000","3.0",
"564626","Dead Wood","Branches","2.0","2.0","2.0","6.0","CBC4B8EF-7778-4D31-8F41-236EA6B924AF","D337C1C4-7380-4C41-975E-EF9416CFDBA6","2019-08-16 13:54:06.0000000","4.0","9E7A2BDE-1194-445F-AC6B-B1BB049CBFF4"
"537676","Poor Tree Architecture","Branches","2.0","3.0","3.0","8.0","9DA14A13-5A42-4961-A7DD-110181D8AE68","E7525F5C-D7F9-40D0-A9E3-D461E350AC53","2019-08-05 16:01:11.0000000","5.0",
"361326","Dead Wood","Branches","4.0","3.0","2.0","9.0","E1F66737-DF69-4F5C-A6FF-727F9E033484","CC06D677-95DA-4A3B-914C-53390174593C","2018-11-16 19:26:22.0000000","7.0",
"4238724","Dead Wood","Branches","3.0","2.0","3.0","8.0","DF584A7C-E10A-4725-A3F2-48477B32B911","DA89E62F-27A3-4D6E-BDA8-A915024A37A1","2021-07-08 13:51:38.0000000","5.0",
"2333347","Poor Tree Architecture","Stem","3.0","3.0","3.0","9.0","A89DFA24-28E9-4FE0-9490-8CDD5C36540A","72299D89-B2F0-43F9-AF45-DE695294B09C","2020-08-13 16:46:48.0000000","6.0","EB521282-9D31-4674-AFEF-5738460A8CC7"
"543261","Poor Tree Architecture","Branches","1.0","2.0","2.0","5.0","1181277F-1973-46BF-98FC-D8067ECF7E6D","87FB1835-9989-4F84-8FE0-1418BBE06AA5","2019-08-13 12:16:44.0000000","3.0",
"4238727","Dead Wood","Branches","2.0","3.0","2.0","7.0","E457691F-B849-43E2-B3CE-B18CAB2330BD","97546AED-FEEA-4EB4-A783-A22EF54672B9","2021-07-08 13:13:06.0000000","5.0",
"2007391","Decay","Roots","2.0","4.0","3.0","9.0","FF926679-FB93-4040-8C15-8981D61B6927","48D0F26C-7BE8-44AA-A0D3-25B08294AC6F","2020-07-28 16:14:00.0000000","6.0","7AFF523B-FCEB-4BE2-97BE-894B5FDDB235"
"2060896","Dead Wood","Stem","4.0","4.0","3.0","11.0",,"56246AB7-326F-465A-A6B5-1ADB919DF13A","2020-08-04 23:50:00.0000000","8.0",
"58631","Dead Wood","Stem","2.0","1.0","2.0","5.0","39710A91-AD27-47FB-93CA-B9D202E6F8BA","892C69C7-5769-4D30-9754-37D1C53BAE50","2017-06-02 07:58:10.0000000","3.0",
"564704","Decay","Root Flare","1.0","3.0","3.0","7.0","CD40DEED-4DCC-42D3-BDDD-270EBE6D8A7E","50A604E4-F430-4316-BF2F-9AC1C453360B","2019-08-15 08:14:57.0000000","4.0",
"4225663","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","58D6E4A0-FFA7-4C54-9A01-5CDC5791F40D","A925D9A1-9252-4A76-B28F-37FBC51BDF05","2021-07-07 14:59:10.0000000","4.0",
"7502106","Dead Wood","Stem","2.0","3.0","2.0","7.0","73D413B3-4D7D-4F21-81EB-3E250AA83E49","04467F59-57F4-460D-A2D5-A10ACDD3EC9D","2022-06-01 10:06:02.0000000","5.0",
"544890","Dead Wood","Branches","1.0","2.0","2.0","5.0","BC7617B8-2F72-4645-92ED-5ABCD8DF18F6","66B2B854-1C10-43F3-992A-7A5C1194F6EB","2019-08-14 11:31:40.0000000","3.0",
"4265454","Cracks","Stem","3.0","3.0","4.0","10.0","27E55C0E-DC66-4CEF-8275-23B29B42EE0C","0866E12A-FA98-44C8-8EC2-96244EE9A98B","2021-07-09 19:22:27.0000000","6.0","DA1FB9B6-68AF-45B9-8338-D50879C5BBFA"
"1799131","Dead Wood","Branches","3.0","3.0","3.0","9.0","A61ACB7E-8568-411B-939E-FD865DB28D01","2CC69EF6-241F-4F26-9E0F-70326B587429","2020-07-01 14:55:00.0000000","6.0","D3A38EA5-4887-4DCC-BE31-F5EB90EE1DF8"
"931828","Decay","Stem","3.0","4.0","1.0","8.0","10572472-406B-4F99-89B5-A619F2DF8A7A","2749AFEA-8777-465E-9FED-B17B93D37A6E","2020-01-16 19:41:00.0000000","7.0","AF01AA32-69C6-4ADF-A4F5-554442FD4CB5"
"4204026","Dead Wood","Branches","3.0","2.0","3.0","8.0","A9EA861A-D461-46BD-8CD7-5959092D5BBD","B58C36E7-33BB-4C21-A906-2953F5DE007B","2021-07-02 12:37:27.0000000","5.0",
"1610478","Dead Wood","Branches","1.0","1.0","1.0","3.0","379FAAD9-CCA1-4B29-8E4D-026F3B30B3AC","84858063-6B67-42E5-8C37-D9DC37FE45D7","2020-06-03 13:52:50.0000000","2.0","7C151DA8-EE45-4263-B2A6-8EBFDC74E27B"
"7502115","Dead Wood","Branches","2.0","3.0","2.0","7.0","73D413B3-4D7D-4F21-81EB-3E250AA83E49","4C6D1C72-CE2B-4E59-9E34-E15921E1D188","2022-06-01 10:06:02.0000000","5.0",
"7502112","Dead Wood","Branches","2.0","3.0","2.0","7.0","F76DFF4E-04EA-4FB5-89BF-21F356AC1562","14FFF66E-B98A-41B7-8A0B-5DD7C49630B6","2022-06-01 09:40:28.0000000","5.0",
"537677","Poor Tree Architecture","Branches","2.0","3.0","3.0","8.0","D86F9610-C9EA-4522-A031-CFE86450F7DB","04584DD8-6C34-47A5-8B7A-FA3834D2E9A8","2019-08-05 16:00:02.0000000","5.0","614E81FC-4B3C-4447-AC55-E5FDA552EB36"
"3489767","Dead Wood","Branches","1.0","1.0","1.0","3.0","F9678866-7959-438B-B0A4-4BD85DD45FA1","F0C37A2A-3AEE-40A8-8012-DC50A123F799","2021-03-12 16:44:00.0000000","2.0",
"543239","Decay","Roots","2.0","3.0","3.0","8.0","FECAA52A-AB1F-40C3-8A35-FE66143186E0","80ED4724-A9B5-462B-9B1F-898F0966162C","2019-08-13 14:41:16.0000000","5.0","F7B9789B-BE9D-443C-8C8A-F39B8B55B0E7"
"564627","Poor Tree Architecture","Stem","2.0","3.0","3.0","8.0","CBC4B8EF-7778-4D31-8F41-236EA6B924AF","C0A007AA-7E87-4002-870D-FE4A9DAEA8E1","2019-08-16 13:54:04.0000000","5.0",
"4261805","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","C293DBEF-5628-4E0A-BFBE-8155D7209BE2","C6FFB815-2F6A-4443-B2E9-8E3375CDAA08","2021-07-09 17:07:04.0000000","4.0",
"81239","Dead Wood","Branches","2.0","2.0","2.0","6.0","A53CCC82-8B7E-4EE4-BA5D-6C4C64607BBC","5A66B6EE-6BDF-4BB4-B8BE-6194AED20383","2017-09-06 13:23:53.0000000","4.0",
"932610","Decay","Branches","1.0","2.0","2.0","5.0","46FC8877-BA05-4569-B601-54E876E05B9B","AC0BAB28-B894-40A0-9F96-8D288D85C0B5","2020-01-16 19:10:00.0000000","3.0",
"4231383","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","C7DB0EEA-A654-405C-BB93-72FEEF0F6178","756DFC3D-ED88-44B5-8B52-2BECD74388F9","2021-07-08 12:30:24.0000000","4.0",
"854528","Dead Wood","Branches","1.0","2.0","1.0","4.0",,"DF96A0EB-68B6-48CA-8405-A17018F8AB2F","2020-01-03 15:18:00.0000000","3.0",
"927552","Dead Wood","Branches","2.0","2.0","3.0","7.0",,"0E237E59-5502-43C8-B4F7-8DB4753639B3","2020-01-15 19:36:00.0000000","4.0",
"6764","Cracks","Stem","1.0","3.0","2.0","6.0","CFC7FD79-3A27-47B9-AF86-DBAE37EB9CE9","39E25E26-386C-413D-A89E-78349D2CFD80","2016-05-17 10:03:29.0000000","4.0",
"538685","Decay","Stem","2.0","2.0","2.0","6.0","19FD7447-2AB0-4205-9AF5-425006EDD74A","7AD2A231-FB41-42C2-ADCD-6C7E28ED369D","2019-08-08 09:56:30.0000000","4.0",
"489279","Decay","Branches","2.0","2.0","2.0","6.0","DC03F115-5906-4E61-93B1-52BB784EC6C2","B843385A-2F76-40AE-9F1F-EBFD5345EDBC","2019-06-27 09:42:35.0000000","4.0",
"805686","Cankers","Stem","1.0","2.0","2.0","5.0","64F5E33E-CF49-4B02-AF2D-C3AED261E5C0","797E3601-51DA-4057-97C6-E7D5AC78A3E0","2019-12-20 15:37:00.0000000","3.0",
"3096747","Decay","Stem","1.0","2.0","4.0","7.0","1EF9B63E-0818-4E00-AB0A-3CCB8CB2D0D2","FEC3C00A-8A40-4403-B61C-29C6E7C5CD69","2020-12-14 20:22:57.0000000","3.0",
"3834730","Decay","Root Flare","3.0","2.0","4.0","9.0","128E7683-14FD-43A2-A37E-D1B6B9084A00","88AFEB88-A033-4AB6-B741-C01213E40753","2021-05-15 19:21:43.0000000","5.0",
"2177373","Decay","Stem","2.0","2.0","3.0","7.0","0BACBF3E-70D3-45DA-B09B-788244F1F395","98B0B085-23E4-4A6E-83A5-F9317220A9A5","2020-08-08 16:22:00.0000000","4.0",
"7683841","Decay","Branches","2.0","2.0","3.0","7.0","D4FBB2A6-1BB7-409C-BDBF-CF481B403B65","157959C0-440D-4170-AD4A-EAE519F8EC35","2022-06-16 16:25:17.0000000","4.0",
"3276944","Dead Wood","Branches","4.0","1.0","1.0","6.0",,"963E75A7-6945-4C8E-8603-97F629F4EFDD","2021-01-15 16:47:09.0000000","5.0",
"2232046","Dead Wood","Roots","1.0","2.0","4.0","7.0",,"D9D5F2B3-32A6-44FC-9BE5-79DEF83B5A80","2020-08-10 19:55:00.0000000","3.0",
"29034","Dead Wood","Stem","4.0","3.0","4.0","11.0","762304E5-C492-4F98-A04E-4407017BC0B6","4711BFC1-A1EF-4456-9E2D-D1128DC731EC","2016-11-03 11:55:47.0000000","7.0",
"10783","Decay","Roots","3.0","3.0","2.0","8.0","DFFD65B9-4CC7-4667-8F9C-9A43E5743487","A1437C50-7B19-49D3-BBF9-96EC585376AF","2016-07-11 11:25:18.0000000","6.0",
"3220113","Decay","Root Flare","1.0","3.0","4.0","8.0","A1CDE6AE-7E72-4C26-BC5A-C378C2B09989","24BAEBD1-E729-43A0-A91E-5CAC6987337C","2021-01-05 17:43:55.0000000","4.0",
"4215545","Poor Tree Architecture","Branches","2.0","3.0","3.0","8.0","FB31BA37-431B-492E-9578-63B68C5049EE","278EF041-8E43-4A60-B222-1139324FA215","2021-07-06 18:45:37.0000000","5.0",
"425996","Decay","Stem","3.0","4.0","3.0","10.0","9BA54734-AF52-4E84-8BC3-06E8646129AB","9BC7A096-317F-4CFD-8CB8-6E6D206B68F3","2019-04-16 08:47:11.0000000","7.0",
"5411303","Dead Wood","Stem","2.0","1.0","1.0","4.0","24D49516-A523-4547-AB0A-0D521D4F7992","22C34D43-6EDE-40BA-A8FC-2267290965ED","2021-11-01 12:16:33.0000000","3.0",
"76522","Decay","Stem","3.0","3.0","4.0","10.0","A1BF15C6-9EFC-4226-9E90-A1E9C6F1F649","B2AA8655-19B5-4F3D-B884-A9463FE0369E","2017-08-11 10:19:22.0000000","6.0",
"3484824","Cracks","Stem","2.0","2.0","2.0","6.0","AFAAA691-9A02-4CDB-9CA1-31AFBE0C09F4","85A4C2A0-E4AD-4BD7-860E-7E16639A02C0","2021-03-11 15:31:32.0000000","4.0",
"227502","Decay","Branches","2.0","3.0","3.0","8.0","7173CF39-9DC0-4B27-8F75-5BA0FC3DA563","4FF2BE87-E763-4E70-A98C-79327F0DB522","2018-04-30 11:34:10.0000000","5.0",
"999285","Decay","Branches","2.0","2.0","2.0","6.0","BE0E61F7-C4E8-489A-94DA-8A8F4955A099","A7F80745-E718-4ADA-8577-00FF40BC34C5","2020-01-31 17:28:00.0000000","4.0",
"984572","Decay","Branches","1.0","2.0","2.0","5.0","86A91F6D-00D2-4167-91FC-5EEF9BB147B5","FC37D1BD-C8D1-4D0D-9C3E-958BC8998DF6","2020-01-28 19:04:00.0000000","3.0",
"4215920","Poor Tree Architecture","Branches","1.0","3.0","2.0","6.0","D9AB86BB-7382-41BE-9228-13713D8BEAFC","4805D7D4-FBE8-4DB8-9212-F9F884271E14","2021-07-07 10:56:36.0000000","4.0",
"425664","Decay","Stem","2.0","2.0","3.0","7.0","432C2EB4-6B42-45EE-AED9-CB5656FCD984","D1FC7068-20CC-4A35-A747-652152BF2724","2019-10-16 13:29:00.0000000","4.0",
"1280790","Dead Wood","Stem","2.0","2.0","3.0","7.0","08DCA758-AF53-4122-8B2A-FC6E46B3C40C","9B44E144-4B27-4EFB-BEC3-18C89626F18D","2020-03-25 16:47:00.0000000","4.0",
"1367468","Decay","Stem","1.0","2.0","3.0","6.0","04800C73-BD1C-463D-A34F-D2E8357C7D53","40FA00EE-C1A5-4877-949D-BB714A747687","2020-04-14 16:53:05.0000000","3.0",
"4663","Decay","Stem","2.0","4.0","4.0","10.0","8B456E2C-C464-4FED-9E8B-29DFB64A1C80","84B99404-9E24-4DC5-BC72-10A99D362566","2016-03-23 09:41:59.0000000","6.0",
"6374790","Decay","Branches","2.0","2.0","3.0","7.0","96BC8AB9-EF1B-452F-B26A-71319BECCCA8","8ED2F8EF-E214-42DF-9CE4-0645B7917414","2022-02-18 19:00:35.0000000","4.0",
"922766","Decay","Stem","1.0","1.0","1.0","3.0",,"AAF79427-7C21-4219-9C73-FE4F969A5066","2020-01-14 17:49:00.0000000","2.0",
"3066631","Cankers","Branches","2.0","4.0","1.0","7.0",,"50FC10F2-C512-4C29-99E0-BA681802ACAE","2020-12-09 17:56:43.0000000","6.0",
"6606145","Decay","Roots","1.0","3.0","3.0","7.0","64CF0171-78D4-46DC-9479-0DB383352ECB","FB2306BF-B1BA-4295-8D7D-997E55B68F4E","2022-03-07 16:04:01.0000000","4.0",
"5109131","Poor Tree Architecture","Stem","2.0","1.0","1.0","4.0",,"C78C599B-FD6A-4DF5-B2FF-627DFAF58220","2021-09-29 14:24:33.0000000","3.0",
"396653","Decay","Stem","1.0","2.0","4.0","7.0","92B299B2-A213-4A2B-AAD2-370F9C6B0392","77FEC795-1DDE-4413-8E26-78197D3A12BD","2019-01-24 13:35:03.0000000","3.0",
"2981127","Dead Wood","Branches","1.0","2.0","1.0","4.0",,"E2B57141-836D-49AE-A094-E8A5EABC6AEA","2020-11-19 12:38:00.0000000","3.0",
"927572","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0",,"DC1C56BF-33E8-4996-8742-440AB47B3368","2020-01-15 20:33:00.0000000","2.0",
"7858760","Dead Wood","Branches","1.0","2.0","1.0","4.0","50F965F8-D323-435B-AF05-C6E4A87A9716","1875998D-BBD5-4953-A5B9-549A823B883E","2022-07-06 10:02:11.0000000","3.0",
"7764860","Poor Tree Architecture","Stem","2.0","2.0","2.0","6.0","1463BECC-9BDC-486C-B89B-218D722C0916","0FA7B145-7A5F-48C4-AAD7-803E05F112D6","2022-06-23 18:33:04.0000000","4.0",
"591151","Decay","Branches","2.0","2.0","2.0","6.0","0F432532-2206-4083-8324-9545A97349F2","72D3B6AC-BDB6-4C60-B875-D424EB07C69F","2019-09-25 13:23:58.0000000","4.0",
"2079131","Dead Wood","Stem","4.0","4.0","4.0","12.0",,"01C61D7B-B70C-469D-A489-5B87EB6E55D9","2020-08-05 15:36:00.0000000","8.0",
"927578","Decay","Root Flare","1.0","2.0","2.0","5.0",,"804488A0-4CC2-4F08-BE11-4133802AE03F","2020-01-15 20:58:00.0000000","3.0",
"6938825","Decay","Root Flare","1.0","3.0","3.0","7.0","43E5BF29-C95B-47AB-BCD0-BDEDD1389FA3","D18453C0-E172-4332-88DD-A38195F0A113","2022-04-01 12:30:19.0000000","4.0",
"4520007","Dead Wood","Branches","3.0","1.0","1.0","5.0","C0B02F4B-9A7F-448A-B3DF-67B623D7B8E5","D46BF160-09BD-494A-AB2A-0F407B7899B2","2021-08-04 13:12:20.0000000","4.0",
"4259793","Dead Wood","Branches","3.0","2.0","2.0","7.0","477138C6-B044-45B0-BD81-7BDA0F17A9D8","15A4CACE-5415-4A6E-91F0-C41095C35A47","2021-07-09 13:55:28.0000000","5.0",
"3129299","Dead Wood","Branches","2.0","3.0","3.0","8.0",,"54E5E795-58A2-42CB-9611-33FF3F87049C","2020-12-22 04:53:00.0000000","5.0",
"2399969","Dead Wood","Stem","3.0","1.0","1.0","5.0","8F1B2F79-B42D-402E-86E1-0F728E506286","3219101E-C045-4791-8800-758ACD32AEE8","2020-08-17 21:53:41.0000000","4.0",
"6790","Cracks","Stem","3.0","3.0","4.0","10.0","38FA0B8E-94E3-4600-B476-75F5A722A194","B5324D99-FE04-466F-9B8C-7240B15BC734","2016-05-19 14:25:47.0000000","6.0",
"4061594","Decay","Stem","1.0","2.0","2.0","5.0","0756AD39-5D69-49CF-8FF7-92D8AFE7687A","8FBFA1F1-AB46-4D70-98DE-34501962D3BA","2021-06-16 17:43:22.0000000","3.0",
"3373675","Decay","Branches","2.0","1.0","4.0","7.0","897BF91F-B313-4473-B5E2-736B1A289833","5A982D4C-3366-42BA-97A5-D05D8FC801F5","2021-02-09 15:24:32.0000000","3.0",
"52197","Decay","Root Flare","3.0","4.0","3.0","10.0","28C27BB0-33E5-4BC4-A9CA-09C35084F84E","B4DAA651-7B93-47F3-A613-8D4CCA3580DD","2017-04-26 10:33:19.0000000","7.0",
"74902","Dead Wood","Stem","2.0","1.0","2.0","5.0","B5D5F913-2F23-44EC-A6F0-52F166BFA991","862BA0DE-4834-4E2A-A24D-996E8C1715E5","2017-07-31 10:09:25.0000000","3.0",
"6","Cracks","Root Flare","2.0","1.0","4.0","7.0",,"D7113BBD-57A2-44DA-8831-B833AFF163B6",,"3.0",
"2379969","Decay","Stem","2.0","3.0","2.0","7.0",,"55725380-82DB-41E8-BC9A-BB34EE0E14FD","2020-08-16 17:02:00.0000000","5.0",
"9143","Cracks","Stem","4.0","3.0","3.0","10.0","F7413BD6-2B65-4EF5-AD59-2747F962B8C7","F0B13A10-32C5-4345-A49E-5E66645DF2C5","2016-06-22 08:23:19.0000000","7.0",
"5366271","Dead Wood","Stem","3.0","3.0","3.0","9.0","5F5A29AF-C1DF-4D90-A1CD-CCE59CA4CABE","6B6A2810-BF00-49FE-8C6F-1B5FB5834CC8","2021-10-27 16:40:00.0000000","6.0",
"120727","Dead Wood","Branches","1.0","1.0","1.0","3.0",,"0C9EBB88-024E-42F9-9064-A01101ABF056","2017-11-16 11:44:09.0000000","2.0",
"46309","Decay","Branches","4.0","3.0","3.0","10.0","58B61137-97B0-455C-8381-F39441341F87","D8DD7FF0-4CD3-430F-83C5-9271E89F9CEE","2017-03-28 09:58:00.0000000","7.0",
"566763","Poor Tree Architecture","Branches","2.0","2.0","2.0","6.0","946175C5-8A35-4735-AE0B-4B86054ABCFE","B341085F-7E22-4DD1-8CD9-1328B616BD8A","2019-09-04 15:38:02.0000000","4.0","D2A41DF0-0466-4D89-BCCF-C538EFBE0367"
"591257","Decay","Stem","2.0","3.0","3.0","8.0","F08775EA-AE12-4619-B98E-5651F5165550","25394C8F-84E0-4CB5-A4D4-94AE99C4133A","2019-09-24 14:30:39.0000000","5.0",
"3629212","No Visible Defect","Entire Tree","1.0","1.0","1.0","3.0",,"0E22A4C3-C95D-4AD1-9ADC-54AE898F2C29","2021-04-07 14:55:30.0000000","2.0",
"930907","Dead Wood","Branches","3.0","3.0","2.0","8.0",,"486B8671-2730-4D73-9573-772A9E796CD2","2020-01-16 14:13:00.0000000","6.0",
"88679","Decay","Stem","3.0","3.0","3.0","9.0","7F74559F-3CB8-46F6-AD6D-CABEE6DADF1E","03874017-5AFF-4C0B-89D6-DA5A1FE94A6E","2017-09-28 15:04:18.0000000","6.0",
"224242","Dead Wood","Roots","2.0","2.0","2.0","6.0","BBA21619-6C56-4A58-9539-96E91B900420","A8E8196F-BE94-4969-9E4E-21C7B6C6C8C7","2018-04-24 09:35:51.0000000","4.0",
"316367","Dead Wood","Stem","2.0","2.0","1.0","5.0","88C1A16F-526D-4C04-9874-1193531E7904","1BE2A4D5-4A99-4251-A8D3-7E830F371ACA","2018-09-28 11:14:18.0000000","4.0",
"431057","Decay","Roots","2.0","2.0","2.0","6.0","5F394731-F389-4D6D-ACCB-29BA9B510856","07EA3161-9E83-41F4-8C20-C73979AE6EAB","2019-04-26 09:15:59.0000000","4.0",
"1287331","Cracks","Stem","2.0","1.0","2.0","5.0","CD952629-A360-40F6-8344-E6434569D330","8FF73576-CB45-429C-B1A1-B1D510BD4EB0","2020-03-26 15:22:00.0000000","3.0",
"6176929","Decay","Stem","1.0","3.0","2.0","6.0","BC437848-9064-41B8-B8BF-1998B8E6E92D","8EFE8C17-5B5C-47F3-98ED-8DF0BABFAE0C","2022-02-04 15:08:49.0000000","4.0",
"651938","Decay","Stem","2.0","3.0","2.0","7.0","728EA91B-F0B3-47CA-AF7F-BA6A589CA510","C9AD106B-D502-4D24-BDAC-BE3F3954952D","2019-11-08 14:03:00.0000000","5.0",
"3108260","Decay","Branches","2.0","2.0","3.0","7.0","A76EA52A-EFBC-426D-B26E-6FD762942AFE","E6E408D9-5061-443B-8467-56E0AB368310","2020-12-16 14:25:37.0000000","4.0",
"892613","Decay","Stem","1.0","2.0","4.0","7.0",,"351620D1-65D0-4B9B-82D6-6E2E5C0F64B1","2020-01-09 18:01:00.0000000","3.0",
"2176961","Decay","Branches","4.0","3.0","3.0","10.0",,"2AAB5320-F2D6-485A-8E08-654877E22B94","2020-08-08 15:23:00.0000000","7.0",
"4525792","Dead Wood","Branches","2.0","3.0","2.0","7.0","877B63D0-51B6-44BD-8842-508635AF4585","F7050486-5DAF-454B-A893-2DADAF5CB954","2021-08-04 17:34:33.0000000","5.0",
"143203","Decay","Stem","1.0","3.0","3.0","7.0","CCA6A31A-3885-405F-B98B-A4D361708995","BEBDABE1-60E8-49CA-B4F8-66F9F252C598","2018-01-08 13:17:15.0000000","4.0",
"353951","Dead Wood","Stem","1.0","1.0","1.0","3.0","DF06B36B-7E8C-4517-A9CF-D8A306BF9855","75C639E6-FDA0-469B-82B7-5EBC6045115E","2018-11-14 12:28:00.0000000","2.0",
