CB Link ID,Borough,Community Board,Council District,Latitude,Longitude,Project Status,Street Address,Postcode,Link Site ID,Link Smoke Tested and Activated (A),Link Installation (A),Neighborhood Tabulation Area (NTA),Building Identification Number (BIN),Borough-Block-Lot (BBL),Census Tract (CT),Cross Street 1,Cross Street 2,IxN Corner,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
bx-01-119017,Bronx,201,8,40.80470552,-73.91293263,Live,710 EAST 138 STREET,10454,bx-01-119017,07/02/2018 12:00:00 AM,05/17/2018 12:00:00 AM,Mott Haven-Port Morris,2003792,2025660018,2002702,JACKSON AVENUE,BRUCKNER BOULEVARD,MIDBLOCK,"(40.80470552, -73.91293263)",10932,49,5,35,23
mn-02-138004,Manhattan,102,3,40.725666,-74.00627426,Live,260 SPRING STREET,10013,mn-02-138004,01/16/2019 12:00:00 AM,08/01/2018 12:00:00 AM,SoHo-TriBeCa-Civic Center-Little Italy,1009740,1005790030,1003700,VARICK STREET,HUDSON STREET,SW,"(40.725666, -74.00627426)",12076,57,4,10,1
mn-05-121484,Manhattan,105,2,40.74586329,-73.9802333,Live,222 LEXINGTON AVENUE,10016,mn-05-121484,06/12/2018 12:00:00 AM,05/12/2018 12:00:00 AM,Murray Hill-Kips Bay,1018492,1008890015,1007200,EAST 33 STREET,EAST 34 STREET,NW,"(40.74586329, -73.9802333)",12078,11,4,50,8
LINK-002140,Manhattan,112,10,40.85308471,-73.93438101,Live,4351 BROADWAY,10033,mn-12-134041,04/28/2022 12:00:00 AM,11/13/2021 12:00:00 AM,Washington Heights North,1064426,1021800133,1027100,WEST 186 STREET,WEST 185 STREET,SE,"(40.85308471, -73.93438101)",13091,47,4,39,22
mn-12-120796,Manhattan,112,10,40.84449293,-73.93878768,Live,4100 BROADWAY,10032,mn-12-120796,02/25/2019 12:00:00 AM,03/19/2018 12:00:00 AM,Washington Heights South,1063464,1021410033,1025300,WEST 173 STREET,WEST 172 STREET,SE,"(40.84449293, -73.93878768)",13090,47,4,39,21
mn-05-121630,Manhattan,105,2,40.74275953,-73.98641999,Live,31 EAST 26 STREET,10010,mn-05-121630,04/14/2017 12:00:00 AM,01/29/2017 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1016880,1008560024,1005600,MADISON AVENUE,PARK AVENUE SOUTH,NE,"(40.74275953, -73.98641999)",12073,11,4,50,7
mn-08-135937,Manhattan,108,4,40.763419,-73.966995,Live,141 EAST 61 STREET,10065,mn-08-135937,06/22/2017 12:00:00 AM,05/06/2017 12:00:00 AM,Upper East Side-Carnegie Hill,1041977,1013960022,1011402,LEXINGTON AVENUE,3 AVENUE,NE,"(40.763419, -73.966995)",10090,23,4,51,11
LINK-021233,Brooklyn,301,34,40.71449771,-73.9610955,Live,175 GRAND STREET,11211,bk-01-146006,02/01/2018 12:00:00 AM,11/30/2017 12:00:00 AM,North Side-South Side,3062647,3023810035,3055300,BEDFORD AVENUE,DRIGGS AVENUE,NE,"(40.71449771, -73.9610955)",17613,36,2,30,56
qu-02-141373,Queens,402,26,40.74355856,-73.95373886,Live,48-19 VERNON BOULEVARD,11101,qu-02-141373,03/14/2018 12:00:00 AM,12/15/2017 12:00:00 AM,Hunters Point-Sunnyside-West Maspeth,4000254,4000440001,4000700,49 AVENUE,48 AVENUE,NE,"(40.74355856, -73.95373886)",16858,53,3,33,66
mn-05-122627,Manhattan,105,3,40.765522,-73.983593,Live,932 8 AVENUE,10019,mn-05-122627,04/07/2016 12:00:00 AM,03/18/2016 12:00:00 AM,Midtown-Midtown South,1024868,1010270002,1013700,WEST 55 STREET,WEST 56 STREET,NE,"(40.765522, -73.983593)",12081,11,4,10,10
mn-06-134657,Manhattan,106,4,40.74739525,-73.97382819,Live,712 2 AVENUE,10016,mn-06-134657,05/17/2018 12:00:00 AM,03/18/2018 12:00:00 AM,Murray Hill-Kips Bay,1021921,1009440001,1007800,EAST 38 STREET,EAST 39 STREET,NE,"(40.74739525, -73.97382819)",12078,71,4,51,9
bx-01-116238,Bronx,201,8,40.81399752,-73.91917137,Live,460 WILLIS AVENUE,10455,bx-01-116238,04/13/2018 12:00:00 AM,01/14/2018 12:00:00 AM,Mott Haven-Port Morris,2115556,2022900008,2004300,EAST 146 STREET,EAST 145 STREET,SE,"(40.81399752, -73.91917137)",10933,49,5,35,23
LINK-013343,Bronx,202,17,40.824954244138915,-73.89164538676101,Live,1041 WEST FARMS ROAD,10459,bx-02-123197,04/28/2022 12:00:00 AM,11/22/2021 12:00:00 AM,Hunts Point,2006027,2027440001,2012701,SOUTHERN BOULEVARD,W FARMS RD,MIDBLOCK,"(40.824954244138915, -73.89164538676101)",10937,8,5,43,24
mn-05-136213,Manhattan,105,3,40.749122,-73.995553,Live,382 8 AVENUE,10001,mn-05-136213,04/07/2016 12:00:00 AM,03/18/2016 12:00:00 AM,Midtown-Midtown South,1014277,1007790001,1009500,WEST 29 STREET,WEST 30 STREET,NE,"(40.749122, -73.995553)",11722,11,4,10,8
mn-08-121042,Manhattan,108,4,40.77691823,-73.96153957,Live,40 EAST 80 STREET,10075,mn-08-121042,04/06/2018 12:00:00 AM,02/03/2018 12:00:00 AM,Upper East Side-Carnegie Hill,1046451,1014910048,1014200,MADISON AVENUE,PARK AVENUE,SE,"(40.77691823, -73.96153957)",10092,23,4,51,11
qu-01-142694,Queens,401,22,40.76453793,-73.93059918,Live,21-34 BROADWAY,11106,qu-01-142694,05/18/2017 12:00:00 AM,03/25/2017 12:00:00 AM,Astoria,4006399,4005550029,4004500,23 STREET,21 STREET,SW,"(40.76453793, -73.93059918)",16863,39,3,4,72
LINK-019890,Queens,401,22,40.75972324,-73.92076317,Live,36-20 BROADWAY,11106,qu-01-145952,01/12/2018 12:00:00 AM,09/30/2017 12:00:00 AM,Astoria,4009741,4006470041,4005900,38 STREET,37 STREET,SW,"(40.75972324, -73.92076317)",16860,39,3,4,72
bx-07-119793,Bronx,207,15,40.86199332,-73.89182996,Live,385 EAST FORDHAM ROAD,10458,bx-07-119793,06/21/2017 12:00:00 AM,08/27/2016 12:00:00 AM,Bedford Park-Fordham North,2016327,2032750065,2039901,DECATUR AVENUE,MARION AVENUE,NW,"(40.86199332, -73.89182996)",10936,24,5,22,34
mn-06-136296,Manhattan,106,2,40.74365854,-73.97684323,Live,585 2 AVENUE,10016,mn-06-136296,01/18/2019 12:00:00 AM,10/20/2017 12:00:00 AM,Murray Hill-Kips Bay,1020092,1009130028,1007000,EAST 32 STREET,EAST 33 STREET,NW,"(40.74365854, -73.97684323)",12078,71,4,50,9
qu-01-125088,Queens,401,22,40.760713,-73.922879,Live,34-02 BROADWAY,11106,qu-01-125088,06/08/2017 12:00:00 AM,04/22/2017 12:00:00 AM,Astoria,4008830,4006220041,4005900,34 STREET,35 STREET,SE,"(40.760713, -73.922879)",16863,39,3,4,72
mn-04-134912,Manhattan,104,3,40.74391929,-73.9996452,Live,211 8 AVENUE,10011,mn-04-134912,05/30/2017 12:00:00 AM,04/30/2017 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1013268,1007440043,1008900,WEST 21 STREET,WEST 20 STREET,SW,"(40.74391929, -73.9996452)",12074,12,4,10,6
mn-12-120468,Manhattan,112,10,40.835586,-73.939589,Live,450 WEST 162 STREET,10032,mn-12-120468,12/12/2016 12:00:00 AM,11/19/2016 12:00:00 AM,Washington Heights South,1062575,1021090088,1024301,JUAN PABLO BOULEVARD,JUMEL TERRACE,SE,"(40.835586, -73.939589)",13090,47,4,39,21
mn-10-119893,Manhattan,110,9,40.822924,-73.941723,Live,2730 FREDERICK DOUGLASS BOULEVARD,10039,mn-10-119893,10/19/2016 12:00:00 AM,10/03/2016 12:00:00 AM,Central Harlem North-Polo Grounds,1088715,1020310003,1023200,WEST 145 STREET,WEST 146 STREET,NE,"(40.822924, -73.941723)",13097,18,4,36,20
mn-04-122427,Manhattan,104,3,40.73790583,-73.99792058,Live,125 WEST 14 STREET,10011,mn-04-122427,12/02/2016 12:00:00 AM,09/24/2016 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1086581,1007907502,1008100,6 AVENUE,7 AVENUE,NE,"(40.73790583, -73.99792058)",12074,12,4,10,7
qu-06-124204,Queens,406,29,40.72624127,-73.85251864,Live,101-10 QUEENS BOULEVARD,11375,qu-06-124204,08/09/2017 12:00:00 AM,11/05/2016 12:00:00 AM,Forest Hills,4075147,4031710028,4071305,67 ROAD,102 STREET,SE,"(40.72624127, -73.85251864)",14786,40,3,28,70
mn-09-136457,Manhattan,109,7,40.82730494,-73.94622593,Live,1780 AMSTERDAM AVENUE,10031,mn-09-136457,04/26/2018 12:00:00 AM,03/15/2018 12:00:00 AM,Hamilton Heights,1062033,1020800030,1023300,WEST 149 STREET,WEST 148 STREET,NW,"(40.82730494, -73.94622593)",12428,37,4,23,19
mn-06-121535,Manhattan,106,4,40.751497,-73.973765,Live,685 3 AVENUE,10017,mn-06-121535,07/21/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Turtle Bay-East Midtown,1037555,1013170001,1008800,EAST 43 STREET,EAST 44 STREET,NE,"(40.751497, -73.973765)",12079,71,4,51,9
mn-04-136045,Manhattan,104,3,40.76462448,-73.99196653,Live,735 10 AVENUE,10019,mn-04-136045,04/30/2018 12:00:00 AM,09/23/2017 12:00:00 AM,Clinton,1083799,1010780023,1012900,WEST 50 STREET,WEST 49 STREET,SW,"(40.76462448, -73.99196653)",12081,12,4,10,10
LINK-020775,Brooklyn,301,34,40.705768,-73.94303,Live,119 GRAHAM AVENUE,11206,bk-01-145856,08/10/2017 12:00:00 AM,06/27/2017 12:00:00 AM,East Williamsburg,3071340,3030790020,3050500,BOERUM STREET,MCKIBBIN STREET,SW,"(40.705768, -73.94303)",17213,36,2,30,56
mn-03-121470,Manhattan,103,2,40.732206,-73.98482253,Live,224 2 AVENUE,10003,mn-03-121470,06/14/2017 12:00:00 AM,03/19/2017 12:00:00 AM,East Village,1006511,1004550005,1004000,EAST 13 STREET,EAST 14 STREET,SE,"(40.732206, -73.98482253)",11724,70,4,50,5
mn-02-123086,Manhattan,102,2,40.73239147,-73.99138693,Live,799 BROADWAY,10003,mn-02-123086,11/10/2016 12:00:00 AM,10/15/2016 12:00:00 AM,West Village,1009108,1005620024,1006100,EAST 11 STREET,EAST 10 STREET,SW,"(40.73239147, -73.99138693)",11724,57,4,50,3
bx-01-138789,Bronx,201,8,40.81089649,-73.92143417,Live,312 WILLIS AVENUE,10454,bx-01-138789,04/20/2018 12:00:00 AM,01/14/2018 12:00:00 AM,Mott Haven-Port Morris,2000335,2022850005,2003900,EAST 141 STREET,EAST 140 STREET,SE,"(40.81089649, -73.92143417)",10932,49,5,35,23
mn-07-108233,Manhattan,107,6,40.77600984,-73.98196294,Live,2018 BROADWAY,10023,mn-07-108233,12/14/2016 12:00:00 AM,09/22/2016 12:00:00 AM,Lincoln Square,1028948,1011400046,1015300,WEST 69 STREET,WEST 68 STREET,SE,"(40.77600984, -73.98196294)",12420,20,4,19,12
LINK-018223,Bronx,201,8,40.81431,-73.930217,Live,261 WALTON AVENUE,10451,bx-01-145842,06/28/2017 12:00:00 AM,05/10/2017 12:00:00 AM,West Concourse,2001024,2023440060,2006300,EAST 140 STREET,EAST 138 STREET,MIDBLOCK,"(40.81431, -73.930217)",10929,49,5,35,23
LINK-018115,Brooklyn,303,36,40.67975193,-73.93910101,Live,1546 FULTON STREET,11213,bk-03-145759,04/05/2017 12:00:00 AM,03/02/2017 12:00:00 AM,Crown Heights North,3053854,3018640029,3027100,ALBANY AVENUE,THROOP AVENUE,MIDBLOCK,"(40.67975193, -73.93910101)",17615,69,2,49,51
LINK-014400,Manhattan,112,10,40.86109971925433,-73.92585251585959,Live,151 NAGLE AVENUE,10040,mn-12-131054,05/03/2022 12:00:00 AM,11/23/2021 12:00:00 AM,Washington Heights North,1082762,1021730029,1028300,THAYER STREET,ARDEN STREET,MIDBLOCK,"(40.86109971925433, -73.92585251585959)",13098,47,4,39,22
mn-06-121495,Manhattan,106,2,40.742625,-73.980628,Live,154 EAST 29 STREET,10016,mn-06-121495,06/24/2016 12:00:00 AM,05/14/2016 12:00:00 AM,Murray Hill-Kips Bay,1018223,1008840048,1007200,3 AVENUE,LEXINGTON AVENUE,SW,"(40.742625, -73.980628)",12078,71,4,50,7
mn-07-120603,Manhattan,107,6,40.79280441,-73.96770405,Live,730 COLUMBUS AVENUE,10025,mn-07-120603,05/31/2018 12:00:00 AM,01/26/2018 12:00:00 AM,Upper West Side,1082743,1012260029,1018100,WEST 95 STREET,WEST 96 STREET,MIDBLOCK,"(40.79280441, -73.96770405)",12422,20,4,19,15
bk-16-126635,Brooklyn,316,41,40.678354,-73.911008,Live,2057 FULTON STREET,11233,bk-16-126635,12/09/2016 12:00:00 AM,11/11/2016 12:00:00 AM,Ocean Hill,3041999,3015410001,3037100,ROCKAWAY AVENUE,THOMAS BOYLAND STREET,NW,"(40.678354, -73.911008)",13516,55,2,17,46
LINK-021280,Brooklyn,301,33,40.72194342,-73.95977484,Live,43 NORTH 10 STREET,11249,bk-01-146041,02/01/2018 12:00:00 AM,12/19/2017 12:00:00 AM,North Side-South Side,3061586,3022950001,3055700,KENT AVENUE,WYTHE AVENUE,NE,"(40.72194342, -73.95977484)",17613,36,2,38,57
mn-08-120998,Manhattan,108,4,40.77235777,-73.95854022,Live,1329 3 AVENUE,10021,mn-08-120998,03/24/2016 12:00:00 AM,03/05/2016 12:00:00 AM,Lenox Hill-Roosevelt Island,1081424,1014310001,1013400,EAST 76 STREET,EAST 77 STREET,NE,"(40.77235777, -73.95854022)",12083,23,4,51,11
mn-04-123661,Manhattan,104,3,40.745448,-73.994537,Live,267 7 AVENUE,10001,mn-04-123661,02/09/2018 12:00:00 AM,11/04/2017 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1015000,1008010001,1009100,WEST 25 STREET,WEST 26 STREET,NE,"(40.745448, -73.994537)",11722,12,4,10,7
mn-09-120354,Manhattan,109,7,40.82903713,-73.94886891,Live,600 WEST 149 STREET,10031,mn-09-120354,07/21/2016 12:00:00 AM,07/15/2016 12:00:00 AM,Hamilton Heights,1062439,1020950033,1023300,BROADWAY,RIVERSIDE DRIVE,SW,"(40.82903713, -73.94886891)",12428,37,4,23,19
mn-08-136012,Manhattan,108,4,40.76483327,-73.96404982,Live,1091 3 AVENUE,10065,mn-08-136012,05/17/2018 12:00:00 AM,03/10/2018 12:00:00 AM,Lenox Hill-Roosevelt Island,1076307,1014197502,1011800,EAST 64 STREET,EAST 65 STREET,NE,"(40.76483327, -73.96404982)",10090,23,4,51,11
qu-01-125114,Queens,401,22,40.763621,-73.914259,Live,40-17 30 AVENUE,11103,qu-01-125114,06/26/2017 12:00:00 AM,05/06/2017 12:00:00 AM,Astoria,4010804,4006630043,4014700,41 STREET,STEINWAY STREET,NW,"(40.763621, -73.914259)",16860,39,3,4,72
LINK-018071,Brooklyn,302,35,40.68219957,-73.9616482,Live,464 GRAND AVENUE,11238,bk-02-145793,05/19/2017 12:00:00 AM,03/06/2017 12:00:00 AM,Clinton Hill,3057641,3020140033,3020100,FULTON STREET,LEFFERTS PLACE,NW,"(40.68219957, -73.9616482)",13829,68,2,48,55
mn-05-122522,Manhattan,105,3,40.76617479,-73.98198781,Live,1767 BROADWAY,10019,mn-05-122522,07/19/2016 12:00:00 AM,05/26/2016 12:00:00 AM,Midtown-Midtown South,1024899,1010280056,1013700,WEST 56 STREET,WEST 57 STREET,SW,"(40.76617479, -73.98198781)",12081,11,4,10,10
LINK-021228,Brooklyn,301,34,40.71573175,-73.96424309,Live,79 GRAND STREET,11249,bk-01-145996,02/01/2018 12:00:00 AM,11/17/2017 12:00:00 AM,North Side-South Side,3424060,3023797501,3055500,WHYTE AVENUE,BERRY STREET,NE,"(40.71573175, -73.96424309)",17613,36,2,30,56
mn-01-138237,Manhattan,101,1,40.716682,-74.002253,Live,60 LAFAYETTE STREET,10013,mn-01-138237,02/07/2018 12:00:00 AM,10/07/2017 12:00:00 AM,SoHo-TriBeCa-Civic Center-Little Italy,1001842,1001710031,1003100,FRANKLIN STREET,LEONARD STREET,SW,"(40.716682, -74.002253)",12076,56,4,32,2
LINK-022296,Brooklyn,301,33,40.718187,-73.95968841,Live,115 NORTH 6 STREET,11249,bk-01-146013,02/01/2018 12:00:00 AM,11/30/2017 12:00:00 AM,North Side-South Side,3062058,3023260027,3055500,BERRY STREET,WYTHE AVENUE,NW,"(40.718187, -73.95968841)",17613,36,2,38,57
qu-03-134084,Queens,403,21,40.74816825,-73.87951058,Live,86-23 ROOSEVELT AVENUE,11372,qu-03-134084,10/04/2017 12:00:00 AM,08/31/2017 12:00:00 AM,Jackson Heights,4036259,4014740037,4027900,87 STREET,86 STREET,NW,"(40.74816825, -73.87951058)",14783,65,3,21,73
mn-05-122272,Manhattan,105,3,40.73810851,-73.99615313,Live,552 6 AVENUE,10011,mn-05-122272,06/07/2018 12:00:00 AM,03/18/2018 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1015306,1008170001,1005400,WEST 15 STREET,WEST 16 STREET,NE,"(40.73810851, -73.99615313)",12074,11,4,10,7
mn-06-109579,Manhattan,106,4,40.75504319,-73.96855237,Live,945 2 AVENUE,10022,mn-06-109579,02/15/2018 12:00:00 AM,10/28/2017 12:00:00 AM,Turtle Bay-East Midtown,1038439,1013240023,1009800,EAST 50 STREET,EAST 51 STREET,NW,"(40.75504319, -73.96855237)",12419,71,4,51,9
mn-06-138038,Manhattan,106,4,40.75263649,-73.97471723,Live,141 EAST 44 STREET,10017,mn-06-138038,07/31/2018 12:00:00 AM,12/12/2017 12:00:00 AM,Turtle Bay-East Midtown,1036175,1012990023,1009200,LEXINGTON AVENUE,3 AVENUE,MIDBLOCK,"(40.75263649, -73.97471723)",12079,71,4,51,9
mn-07-120273,Manhattan,107,6,40.798538,-73.96927886,Live,240 WEST 102 STREET,10025,mn-07-120273,08/04/2016 12:00:00 AM,07/20/2016 12:00:00 AM,Upper West Side,1056518,1018730052,1018700,BROADWAY,WEST END AVENUE,SW,"(40.798538, -73.96927886)",12422,20,4,19,15
mn-07-133635,Manhattan,107,6,40.79269555,-73.97343761,Live,2495 BROADWAY,10025,mn-07-133635,03/15/2018 12:00:00 AM,11/22/2017 12:00:00 AM,Upper West Side,1087656,1012400052,1017900,WEST 93 STREET,WEST 92 STREET,SW,"(40.79269555, -73.97343761)",12422,20,4,19,15
qu-03-125337,Queens,403,21,40.74772878,-73.88366475,Live,82-03 ROOSEVELT AVENUE,11372,qu-03-125337,09/07/2017 12:00:00 AM,07/08/2017 12:00:00 AM,Jackson Heights,4036213,4014700045,4028300,82 STREET,83 STREET,NE,"(40.74772878, -73.88366475)",14783,65,3,21,73
mn-05-122056,Manhattan,105,3,40.74853941,-73.98821846,Live,1273 BROADWAY,10001,mn-05-122056,06/19/2017 12:00:00 AM,04/01/2017 12:00:00 AM,Midtown-Midtown South,1015199,1008090045,1007600,WEST 32 STREET,6 AVENUE,NW,"(40.74853941, -73.98821846)",11722,11,4,10,8
mn-07-120268,Manhattan,107,7,40.803721,-73.967381,Live,301 WEST 109 STREET,10025,mn-07-120268,06/29/2016 12:00:00 AM,06/17/2016 12:00:00 AM,Morningside Heights,1057315,1018930043,1019500,BROADWAY,RIVERSIDE DRIVE,NW,"(40.803721, -73.967381)",12422,20,4,23,15
mn-01-108151,Manhattan,101,1,40.7157269,-74.00718506,Live,183 CHURCH STREET,10007,mn-01-108151,10/21/2020 12:00:00 AM,06/20/2018 12:00:00 AM,SoHo-TriBeCa-Civic Center-Little Italy,1001642,1001500015,1003300,DUANE STREET,READE STREET,MIDBLOCK,"(40.7157269, -74.00718506)",11728,56,4,32,1
mn-06-121539,Manhattan,106,2,40.740573,-73.981729,Live,355 3 AVENUE,10010,mn-06-121539,01/27/2016 12:00:00 AM,01/15/2016 12:00:00 AM,Murray Hill-Kips Bay,1019844,1009060055,1006600,EAST 26 STREET,EAST 25 STREET,SE,"(40.740573, -73.981729)",12073,71,4,50,7
mn-09-134427,Manhattan,109,7,40.82973306,-73.94420042,Live,1865 AMSTERDAM AVENUE,10031,mn-09-134427,06/18/2018 12:00:00 AM,03/15/2018 12:00:00 AM,Hamilton Heights,1061607,1020670001,1023501,WEST 153 STREET,WEST 152 STREET,NE,"(40.82973306, -73.94420042)",12428,37,4,23,19
LINK-019313,Bronx,205,14,40.84779956,-73.91213693,Live,1750 JEROME AVENUE,10453,bx-05-146095,07/13/2018 12:00:00 AM,06/20/2018 12:00:00 AM,Mount Hope,2008207,2028500001,2022701,EAST 175 STREET,EAST 176 STREET,NE,"(40.84779956, -73.91213693)",10931,6,5,29,29
LINK-022137,Brooklyn,317,45,40.65094749,-73.94554463,Live,3402 CHURCH AVENUE,11203,bk-17-145928,10/30/2017 12:00:00 AM,09/17/2017 12:00:00 AM,East Flatbush-Farragut,3109421,3048880001,3085600,EAST 34 STREET,EAST 35 STREET,NE,"(40.65094749, -73.94554463)",16866,61,2,26,40
mn-09-120355,Manhattan,109,7,40.82966242,-73.94842204,Live,600 WEST 150 STREET,10031,mn-09-120355,12/16/2016 12:00:00 AM,11/14/2016 12:00:00 AM,Hamilton Heights,1062444,1020960034,1023300,BROADWAY,RIVERSIDE DRIVE,SW,"(40.82966242, -73.94842204)",12428,37,4,23,19
qu-06-124184,Queens,406,29,40.715758,-73.833513,Live,116-12 QUEENS BOULEVARD,11375,qu-06-124184,07/29/2016 12:00:00 AM,07/20/2016 12:00:00 AM,Forest Hills,4079980,4033460001,4076902,77 AVENUE,78 AVENUE,SW,"(40.715758, -73.833513)",14786,40,3,28,70
LINK-018080,Brooklyn,309,35,40.668156,-73.958801,Live,897 FRANKLIN AVENUE,11225,bk-09-145751,04/20/2017 12:00:00 AM,02/27/2017 12:00:00 AM,Crown Heights South,3033446,3012800001,3032500,PRESIDENT STREET,CARROLL STREET,NE,"(40.668156, -73.958801)",13509,17,2,48,44
bk-06-125912,Brooklyn,306,39,40.667305,-73.987979,Live,500 5 AVENUE,11215,bk-06-125912,04/03/2017 12:00:00 AM,03/06/2017 12:00:00 AM,Park Slope-Gowanus,3023160,3010280037,3013900,12 STREET,13 STREET,SW,"(40.667305, -73.987979)",17617,14,2,27,50
qu-09-114647,Queens,409,30,40.69190229,-73.86326155,Live,78-14 JAMAICA AVENUE,11421,qu-09-114647,08/09/2017 12:00:00 AM,05/20/2017 12:00:00 AM,Woodhaven,4183391,4089140007,4000400,79 STREET,78 STREET,MIDBLOCK,"(40.69190229, -73.86326155)",24017,46,3,34,60
mn-10-134720,Manhattan,110,9,40.82290225,-73.93836455,Live,2534 ADAM CLAYTON POWELL JR. BOULEVARD,10039,mn-10-134720,09/21/2017 12:00:00 AM,08/19/2017 12:00:00 AM,Central Harlem North-Polo Grounds,1084143,1020320034,1023400,WEST 147 STREET,WEST 146 STREET,SW,"(40.82290225, -73.93836455)",13097,18,4,36,20
LINK-021516,Brooklyn,306,39,40.667873,-73.987509,Live,482 5 AVENUE,11215,bk-06-145873,08/22/2017 12:00:00 AM,07/20/2017 12:00:00 AM,Park Slope-Gowanus,3022889,3010220046,3013900,11 STREET,12 STREET,SW,"(40.667873, -73.987509)",17617,14,2,27,50
mn-08-107873,Manhattan,108,5,40.7638554,-73.95875952,Live,1220 1 AVENUE,10065,mn-08-107873,03/06/2018 12:00:00 AM,12/07/2017 12:00:00 AM,Lenox Hill-Roosevelt Island,1089354,1014600047,1011600,EAST 66 STREET,EAST 65 STREET,SE,"(40.7638554, -73.95875952)",10090,23,4,1,11
mn-08-120994,Manhattan,108,4,40.76910162,-73.96132436,Live,176 EAST 71 STREET,10021,mn-08-120994,11/08/2016 12:00:00 AM,10/15/2016 12:00:00 AM,Upper East Side-Carnegie Hill,1042740,1014050040,1012800,3 AVENUE,LEXINGTON AVENUE,SW,"(40.76910162, -73.96132436)",12083,23,4,51,11
mn-07-133410,Manhattan,107,6,40.77933083,-73.98198995,Live,2095 BROADWAY,10023,mn-07-133410,04/27/2016 12:00:00 AM,03/29/2016 12:00:00 AM,Lincoln Square,1030519,1011640037,1015900,WEST 73 STREET,WEST 72 STREET,SW,"(40.77933083, -73.98198995)",12420,20,4,19,12
mn-08-120983,Manhattan,108,4,40.767655,-73.961971,Live,1175 3 AVENUE,10065,mn-08-120983,03/29/2016 12:00:00 AM,02/27/2016 12:00:00 AM,Lenox Hill-Roosevelt Island,1043902,1014237501,1011800,EAST 69 STREET,EAST 68 STREET,SE,"(40.767655, -73.961971)",10090,23,4,51,11
mn-03-107871,Manhattan,103,1,40.72018834,-73.99306771,Live,18 DELANCEY STREET,10002,mn-03-107871,10/28/2016 12:00:00 AM,10/16/2016 12:00:00 AM,Chinatown,1005696,1004250038,1001800,CHRYSTIE AVENUE,BOWERY STREET,NW,"(40.72018834, -73.99306771)",11723,70,4,32,2
LINK-021389,Queens,409,32,40.69467595,-73.84858743,Live,96-01 JAMAICA AVENUE,11421,qu-09-145883,08/09/2017 12:00:00 AM,07/15/2017 12:00:00 AM,Woodhaven,4182667,4088920071,4002200,97 STREET,96 STREET,MIDBLOCK,"(40.69467595, -73.84858743)",24017,46,3,41,60
mn-02-123606,Manhattan,102,3,40.72797798,-74.00698658,Live,98 KING STREET,10014,mn-02-123606,05/10/2017 12:00:00 AM,03/11/2017 12:00:00 AM,SoHo-TriBeCa-Civic Center-Little Italy,1009750,1005800039,1003700,HUDSON STREET,VARICK STREET,SE,"(40.72797798, -74.00698658)",12077,57,4,10,1
mn-07-135658,Manhattan,107,6,40.79316136,-73.97089386,Live,715 AMSTERDAM AVENUE,10025,mn-07-135658,05/31/2018 12:00:00 AM,03/15/2018 12:00:00 AM,Upper West Side,1032551,1012250001,1018100,WEST 95 STREET,WEST 94 STREET,SE,"(40.79316136, -73.97089386)",12422,20,4,19,15
mn-07-120526,Manhattan,107,7,40.794604,-73.969837,Live,755 AMSTERDAM AVENUE,10025,mn-07-120526,10/07/2016 12:00:00 AM,08/01/2016 12:00:00 AM,Upper West Side,1079453,1018510008,1018100,WEST 97 STREET,WEST 96 STREET,SE,"(40.794604, -73.969837)",12422,20,4,23,15
mn-05-122853,Manhattan,105,4,40.76246755,-73.97473228,Live,1 WEST 56 STREET,10019,mn-05-122853,03/28/2017 12:00:00 AM,10/29/2016 12:00:00 AM,Midtown-Midtown South,1035051,1012720034,1011201,5 AVENUE,6 AVENUE,NW,"(40.76246755, -73.97473228)",12081,11,4,51,10
qu-12-141537,Queens,412,24,40.7043551,-73.79786531,Live,161-21 JAMAICA AVENUE,11432,qu-12-141537,09/30/2016 12:00:00 AM,08/19/2016 12:00:00 AM,Jamaica,4208875,4097607501,4044601,162 STREET,UNION HALL STREET,NW,"(40.7043551, -73.79786531)",24340,41,3,24,61
80604,Manhattan,109,7,40.80464541,-73.96657376,Live,2853 BROADWAY,10025,mn-09-134414,12/07/2020 12:00:00 AM,02/14/2019 12:00:00 AM,Morningside Heights,1075440,1018947501,1019900,WEST 111 STREET,WEST 110 STREET,W,"(40.80464541, -73.96657376)",12422,37,4,23,17
mn-04-134599,Manhattan,104,3,40.7430973,-73.9928116,Live,717 6 AVENUE,10011,mn-04-134599,05/24/2018 12:00:00 AM,02/12/2018 12:00:00 AM,Hudson Yards-Chelsea-Flatiron-Union Square,1014954,1007990035,1009100,WEST 23 STREET,WEST 22 STREET,NW,"(40.7430973, -73.9928116)",12074,12,4,10,7
