"inmateid","admitted_dt","discharged_dt","custody_level","bradh","race","gender","age","inmate_status_code","sealed","srg_flg","top_charge","infraction"
"157370","2022-05-20T01:33:27.000",,"MED","Y","W","M","34","DE","N","N","110-120.10","N"
"20216701","2021-12-09T17:58:20.000",,"MAX","Y","B","M","28","DE","N","N","265.03","N"
"20212876","2021-01-31T20:16:42.000",,"MED","Y","B","M","30","DE","N","N","125.25","N"
"20002280","2021-12-09T11:14:29.000",,"MIN","Y","O","M","56","DE","N","N","110-125.25","N"
"20217253","2022-02-01T16:44:00.000",,"MED","N","O","M","19","DE","N","N","125.25","Y"
"20196924","2021-03-18T16:53:47.000",,"MAX","Y","B","M","22","DE","N","N","120.10","Y"
"20142196","2022-01-23T00:54:15.000",,"MAX","Y","A","M","45","DE","N","N","160.15","N"
"20176546","2021-03-11T15:17:50.000",,"MAX","Y","B","F","28","DE","N","N","125.25","Y"
"20199294","2022-02-09T17:06:38.000",,"MAX","N","O","M","24","DE","N","N","135.25","N"
"20212004","2022-07-06T15:51:00.000",,"MIN","Y","B","M","31","DE","N","N","160.05","N"
"20217085","2022-01-22T12:56:46.000",,"MIN","Y","B","M","35","CS","N","N","155.25","Y"
"20217369","2022-08-24T17:10:37.000",,,"N",,,"19","DE","N","N","160.15","N"
"112562","2021-06-14T01:22:19.000",,"MAX","Y","B","M","25","DE","N","N","110-160.15","N"
"20217134","2022-01-21T19:19:35.000",,"MED","Y","O","M","52","DE","N","N","135.20","N"
"20212699","2022-04-14T19:12:54.000",,"MED","N","O","M","31","DE","N","N","265.03","N"
"20220330","2022-08-25T12:21:06.000",,,"N","O","M","24","DE","N","N","120.00","N"
"20213163","2022-05-17T15:02:36.000",,"MIN","N","B","M","21","CS","N","Y","110-265.03","Y"
"71926","2022-07-07T18:31:02.000",,"MAX","Y","B","M","39","DE","N","N","130.50","N"
"20176899","2022-08-03T15:40:00.000",,"MIN","Y","W","M","29","DE","N","N","125.15","N"
"20189504","2022-03-15T18:12:54.000",,"MIN","Y","O","M","30","DE","N","N","160.15","N"
"20014590","2020-04-08T01:52:53.000",,"MAX","Y","B","M","32","DE","N","N","160.10","Y"
"20217537","2022-06-09T17:06:11.000",,"MED","N","B","M","18","DE","N","N","105.15","N"
"33334","2021-07-04T23:49:09.000",,"MED","Y","B","M","36","DE","N","N","125.25","N"
"20122837","2022-06-27T12:53:32.000",,"MAX","Y","B","M","25","DE","N","Y","160.15","N"
"20175576","2022-06-17T12:51:59.000",,"MAX","N","B","M","22","DE","N","Y","110-125.25","N"
"28748","2021-11-17T17:16:30.000",,"MED","N","O","M","46","DE","N","N","130.35","N"
"20218386","2022-04-26T13:26:53.000",,"MIN","N","O","M","46","DE","N","N","265.03","N"
"20173835","2022-03-24T15:23:10.000",,"MAX","Y","B","M","23","CS","N","Y","110-265.03","Y"
"20218854","2022-07-19T11:23:05.000",,"MIN","N","O","M","48","CS","N","N","130.52","N"
"20215584","2022-07-08T14:52:52.000",,"MED","N","O","M","24","DNS","N","N","265.02","N"
"20219323","2022-06-23T11:35:00.000",,"MED","N","B","M","20","DE","N","Y","265.03","N"
"20169117","2022-03-30T15:30:04.000",,"MAX","Y","O","M","24","CS","N","N","265.01","N"
"153412","2022-08-25T01:13:43.000",,,"N","B","M","42","DEP","N","N","140.20","N"
"20031900","2021-01-16T12:04:20.000",,"MAX","N","B","M","31","DE","N","N","125.25","Y"
"12798","2022-08-11T23:54:12.000",,"MED","Y","B","F","39","DE","N","N","140.20","N"
"20205048","2019-06-15T11:02:00.000",,"MAX","Y","B","M","22","DE","N","Y","125.25","Y"
"20104199","2021-07-22T16:23:00.000",,"MAX","Y","B","M","25","DE","N","N","230.34","Y"
"20139853","2022-06-17T01:56:11.000",,"MIN","Y","B","M","32","DE","N","N","155.35","N"
"25848","2022-01-26T15:21:56.000",,"MIN","Y","O","M","34","CS","N","N","110-265.03","N"
"20183151","2020-01-25T00:59:52.000",,"MAX","Y","B","M","31","DE","N","N","120.10","Y"
"20065808","2021-09-01T16:20:02.000",,"MAX","Y","O","M","31","DE","N","N","125.25","Y"
"10674","2021-12-07T23:18:31.000",,"MAX","N","B","M","35","DEP","N","Y","110-125.25","Y"
"20214600","2021-06-23T13:54:24.000",,"MED","Y","B","M","24","DE","N","N","110-130.35","N"
"20220308","2022-08-24T12:45:56.000",,,"N","B","M","19","DE","N","N","110-125.25","N"
"20214254","2022-07-27T19:24:08.000",,"MIN","Y","B","M","29","DE","N","N","160.10","N"
"70553","2022-07-06T22:11:18.000",,"MED","Y","B","M","60","DEP","N","N","140.20","N"
"20042786","2022-06-16T13:02:26.000",,"MED","Y","B","M","37","DE","N","Y","160.15","N"
"169420","2020-10-26T02:18:26.000",,"MED","Y","O","M","36","DE","N","N","125.25","Y"
"20086963","2022-03-22T20:53:26.000",,"MAX","N","B","M","28","DE","N","Y","265.03","N"
"20099816","2022-06-01T18:23:01.000",,,"N","B","M","40","DE","N","N","120.00","N"
"20171003","2022-07-02T19:26:15.000",,"MED","Y","B","M","23","DE","N","Y","125.25","N"
"20218323","2022-06-23T22:23:03.000",,"MIN","Y","B","M","58","DE","N","N","140.20","N"
"20203327","2019-04-03T18:58:00.000",,"MAX","N","B","M","26","DE","N","Y","125.25","Y"
"20205294","2022-03-07T13:17:24.000",,"MED","Y","B","F","41","DE","N","N","110-120.10","Y"
"20046862","2022-05-25T08:56:43.000",,"MAX","Y","B","M","32","DE","N","N","120.05","Y"
"20078743","2020-12-01T07:56:39.000",,"MED","Y","B","M","30","DE","N","N","CO","N"
"37419","2021-10-31T13:27:00.000",,"MIN","Y","B","M","38","DE","N","N","110-125.27","N"
"12061","2022-07-25T17:08:01.000",,"MAX","Y","O","M","31","DEP","N","Y","140.25","N"
"20071015","2021-05-01T11:09:51.000",,"MAX","N","B","M","27","DE","N","N","110-125.25","Y"
"20217751","2022-03-09T12:59:27.000",,"MED","N","B","M","28","DE","N","N","110-130.35","N"
"20214814","2022-08-06T16:55:21.000",,"MED","N","O","M","21","DE","N","N","160.15","N"
"20189873","2022-03-30T13:00:16.000",,"MED","Y","B","M","21","DE","N","N","110-125.25","N"
"121263","2019-09-15T00:45:41.000",,"MAX","Y","O","M","32","DE","N","Y","110-125.25","Y"
"20060456","2022-01-25T16:40:10.000",,"MED","Y","B","M","44","DE","N","N","110-120.10","N"
"91080","2022-08-01T16:14:43.000",,"MIN","N","B","M","44","DE","N","N","160.10","N"
"20210697","2022-06-08T15:41:38.000",,"MIN","Y","O","M","26","DNS","N","N","110-265.03","N"
"20084771","2022-06-16T10:55:00.000",,"MIN","Y","B","M","44","DE","N","N","160.15","N"
"20136963","2021-03-11T20:24:59.000",,"MAX","N","B","M","26","DE","N","Y","125.25","Y"
"138253","2022-02-24T14:42:35.000",,"MAX","Y","B","M","37","DE","N","Y","160.15","N"
"20217602","2022-02-26T12:26:38.000",,"MIN","N","B","M","38","DE","N","N","140.25","N"
"20153677","2021-05-22T12:45:00.000",,"MAX","Y","B","M","25","DE","N","Y","120.10","Y"
"20213935","2021-05-04T21:15:59.000",,"MED","N","W","M","36","DE","N","N","125.25","Y"
"20206118","2021-10-21T19:14:32.000",,"MAX","Y","O","M","31","DE","N","N","110-140.25","N"
"20204700","2021-04-22T00:39:11.000",,"MED","N","B","M","20","DE","N","Y","110-125.25","Y"
"20191799","2022-07-30T19:56:36.000",,"MED","Y","W","M","21","DE","N","N","110-120.10","Y"
"139840","2022-06-14T19:27:00.000",,"MIN","N","O","M","44","DE","N","N","140.20","N"
"20022853","2019-07-10T20:16:24.000",,"MAX","N","W","M","35","DE","N","N","265.03","Y"
"20132758","2022-07-18T16:24:28.000",,"MAX","Y","B","M","62","CS","N","N","215.52","N"
"20088839","2022-08-23T13:29:37.000",,"MAX","N","B","F","34","DE","N","N","120.05","N"
"20144578","2022-08-17T16:05:32.000",,"MED","Y","O","F","40","DE","N","N","120.05","N"
"20169752","2021-03-17T17:05:47.000",,"MAX","Y","O","M","28","DE","N","N","120.05","Y"
"20040210","2022-08-19T16:08:37.000",,"MED","N","O","M","32","DE","N","N","110-125.25","N"
"20207533","2019-10-11T14:55:40.000",,"MIN","N","O","M","57","DE","N","N","220.21","N"
"108127","2021-07-28T01:08:51.000",,"MIN","Y","B","M","59","DE","N","N","110-125.25","Y"
"20217795","2022-03-12T00:13:02.000",,"MIN","Y","W","M","32","DE","N","N","140.25","N"
"20217278","2022-02-03T12:30:01.000",,"MAX","Y","O","M","30","DE","N","Y","160.15","Y"
"20215776","2021-09-17T21:08:32.000",,"MAX","Y","B","M","19","DE","N","Y","160.15","Y"
"20026478","2022-08-24T16:41:18.000",,,"N","O","M","46","DE","N","N","140.25","N"
"140838","2022-01-21T20:35:00.000",,"MAX","Y","B","M","31","DE","N","N","160.05","N"
"20215139","2022-03-09T17:38:15.000",,"MIN","Y","O","M","52","DE","N","N","120.10","N"
"20201292","2019-01-13T17:00:00.000",,"MAX","Y","O","F","34","DNS","N","N",,"Y"
"28552","2022-03-09T16:30:00.000",,"MIN","N","O","M","40","DE","N","N","155.35","Y"
"1699","2022-01-26T19:41:06.000",,"MED","Y","B","M","41","DE","N","Y","125.25","Y"
"20124706","2021-12-31T23:51:06.000",,"MED","Y","O","M","53","DEP","N","N","110-125.25","N"
"10010804","2021-06-09T17:45:56.000",,"MED","N","B","M","30","DE","N","N","125.25","N"
"120456","2022-04-18T01:30:00.000",,"MED","Y","B","F","54","CS","N","N","120.00","N"
"20219457","2022-07-02T01:20:20.000",,"MIN","N","B","M","28","DE","N","N","265.03","N"
"20219627","2022-07-12T20:57:37.000",,"MED","N","W","M","24","DE","N","N","230.33","N"
"20219603","2022-07-11T01:32:00.000",,"MED","Y","B","M","21","DE","N","N","120.05","N"
"128520","2022-08-22T15:02:07.000",,,"N","B","M","42","SSR","N","N","220.16","N"
"20180820","2021-04-14T00:45:31.000",,"MED","Y","W","M","24","DE","N","Y","125.25","Y"
"20036862","2022-08-18T19:54:09.000",,"MAX","N","B","M","29","DE","N","Y","160.10","N"
"62112","2021-07-23T11:41:49.000",,"MAX","Y","B","M","34","DEP","N","Y","125.25","Y"
"57482","2022-06-22T11:26:57.000",,"MED","Y","B","F","52","DE","N","N","160.10","Y"
"20219573","2022-08-24T21:26:43.000",,,"N","B","M","51","DE","N","N","160.15","N"
"20133403","2022-07-06T22:02:01.000",,"MAX","N","B","M","39","DE","N","N","120.05","N"
"20021797","2022-05-16T21:54:31.000",,"MIN","N","B","M","55","DE","N","N","160.15","N"
"11986","2021-03-24T14:50:54.000",,"MAX","N","O","M","52","DE","N","N","125.25","Y"
"111680","2022-08-03T13:11:23.000",,"MED","Y","B","F","38","DE","N","N","120.05","N"
"20211163","2022-08-11T15:36:03.000",,"MIN","N","B","M","58","DEP","N","N","VOP","N"
"20174440","2022-06-03T18:50:00.000",,"MAX","Y","B","M","24","DE","N","N","110-125.25","Y"
"71358","2022-08-09T20:50:00.000",,"MED","Y","W","M","54","DE","N","N","140.30","N"
"20210331","2020-06-20T20:21:00.000",,"MAX","Y","B","M","23","DE","N","N","125.25","Y"
"20210481","2020-07-10T21:07:24.000",,"MED","N","B","M","46","DE","N","N","125.25","Y"
"20161147","2021-08-10T19:28:37.000",,"MAX","Y","B","M","32","DE","N","N","120.05","N"
"20160706","2021-12-17T20:35:01.000",,"MIN","Y","B","M","44","DE","N","N","160.15","N"
"20210847","2020-08-18T02:21:10.000",,"MAX","Y","O","M","24","DE","N","N","125.27","Y"
"20219653","2022-07-14T11:30:14.000",,"MED","N","B","M","41","DE","N","N","125.25","N"
"20157837","2019-08-08T11:11:00.000",,"MAX","Y","B","M","23","DE","N","Y","110-125.25","Y"
"20161423","2021-03-25T20:54:36.000",,"MAX","Y","B","M","29","DEP","N","N","130.35","Y"
"20073697","2021-02-19T01:04:49.000",,"MAX","Y","W","M","31","DE","N","Y","220.21","Y"
"20212285","2022-07-20T12:46:32.000",,"MED","N","B","M","43","DE","N","N","140.20","N"
"5326","2022-03-12T11:49:25.000",,"MED","Y","B","M","55","DE","N","N","160.10","N"
"62154","2022-06-13T00:00:00.000",,"MIN","N","W","M","39","DE","N","N","140.25","N"
"20060963","2022-01-16T01:25:10.000",,"MAX","Y","B","M","28","DE","N","Y","265.03","Y"
"20055228","2022-01-22T16:07:38.000",,"MED","Y","W","F","34","DE","N","N","160.15","Y"
"20213084","2022-08-18T15:29:54.000",,"MED","N","B","M","23","DE","N","N","265.03","N"
"20019823","2022-01-22T22:30:00.000",,"MED","Y","B","M","45","DEP","N","N","120.10","N"
"20022732","2021-12-18T01:31:00.000",,"MED","N","B","M","29","DE","N","N","130.35","N"
"20216805","2021-12-19T22:22:00.000",,"MED","Y","B","M","32","DE","N","N","125.25","N"
"20173691","2022-06-10T12:45:03.000",,"MAX","Y","B","M","57","DE","N","N","160.05","N"
"20208687","2022-02-17T00:54:49.000",,"MAX","N","B","M","20","DE","N","N",,"Y"
"64744","2022-06-30T00:22:54.000",,"MED","Y","W","M","40","DE","N","N","110-120.10","N"
"20216752","2021-12-15T14:24:55.000",,"MED","N","O","M","19","DE","N","Y","110-125.25","N"
"20189033","2022-08-03T15:34:31.000",,"MAX","N","B","M","22","DE","N","Y","110-265.03","N"
"20206339","2019-08-12T19:08:04.000",,"MAX","N","O","M","24","DE","N","N","125.25","Y"
"20211235","2020-09-14T01:57:08.000",,"MED","Y","B","M","32","DE","N","N","125.25","N"
"20217769","2022-03-10T20:28:40.000",,"MIN","Y","B","F","31","DE","N","N","220.06","N"
"20155874","2021-05-05T17:14:00.000",,"MAX","N","B","M","26","DE","N","Y","125.25","Y"
"148844","2022-07-20T20:17:00.000",,"MAX","N","B","M","31","DE","N","Y","165.50","N"
"9694","2021-12-10T21:31:11.000",,"MED","Y","O","M","52","DE","N","N","110-125.25","N"
"20215181","2022-04-22T12:45:42.000",,"MAX","N","B","M","26","DE","N","Y","110-125.25","N"
"50741","2022-06-06T12:15:45.000",,"MED","Y","B","F","42","DNS","N","N",,"N"
