FID,id,jaar,soortnaam_opname,soortnaam_uniform,datum,x,y,tijd,substraat,lengte__m_,breedte__m_,oppervlak__m2__1,naam_waterlichaam,deelwaterlichaam,waterlochaam_code,gdb_geomattr_data,shape
biezen_2018.205,1516674,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,88151.41,428739.36,11:33:00,Stortsteen,100,1,15,Oude Maas,Oude Maas,NL94_4,,POINT (88151.41000000015 428739.3599999994)
biezen_2018.206,1516675,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,88160.85,428732.85,11:33:00,Stortsteen,2,1,1,Oude Maas,Oude Maas,NL94_4,,POINT (88160.85000000149 428732.8500000015)
biezen_2018.207,1516676,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,88125.66,428747.29,11:34:00,Stortsteen,1,1,1,Oude Maas,Oude Maas,NL94_4,,POINT (88125.66000000015 428747.2899999991)
biezen_2018.208,1516677,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,87325.49,428949.86,11:53:00,Stortsteen,15,1,10,Oude Maas,Oude Maas,NL94_4,,POINT (87325.48999999836 428949.8599999994)
biezen_2018.209,1516678,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,87315.93,428943.16,11:54:00,Stortsteen,15,1,10,Oude Maas,Oude Maas,NL94_4,,POINT (87315.9299999997 428943.16000000015)
biezen_2018.210,1516679,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,87307.26,428936.25,11:54:00,Stortsteen,3,1,3,Oude Maas,Oude Maas,NL94_4,,POINT (87307.26000000164 428936.25)
biezen_2018.211,1516680,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,86491.53,428771.53,12:10:00,Stortsteen,2,1,1,Oude Maas,Oude Maas,NL94_4,,POINT (86491.53000000119 428771.5300000012)
biezen_2018.212,1516681,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,86533.06,428779.35,12:11:00,Stortsteen,2,1,1,Oude Maas,Oude Maas,NL94_4,,POINT (86533.05999999866 428779.3500000015)
biezen_2018.213,1516682,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,86511.22,428777.37,12:11:00,Stortsteen,4,1,4,Oude Maas,Oude Maas,NL94_4,,POINT (86511.21999999881 428777.37000000104)
biezen_2018.214,1516683,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,84492.92,429224.29,12:23:00,Stortsteen,2,1,2,Oude Maas,Oude Maas,NL94_4,,POINT (84492.92000000179 429224.2899999991)
biezen_2018.215,1516684,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,83860.39,429590.76,12:27:00,Stortsteen,1,1,1,Oude Maas,Oude Maas,NL94_4,,POINT (83860.3900000006 429590.76000000164)
biezen_2018.216,1516685,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,83845.99,429601.52,12:28:00,Stortsteen,5,1,4,Oude Maas,Oude Maas,NL94_4,,POINT (83845.98999999836 429601.51999999955)
biezen_2018.217,1516686,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,83788.61,429654.23,12:29:00,Stortsteen,2,1,2,Oude Maas,Oude Maas,NL94_4,,POINT (83788.6099999994 429654.23000000045)
biezen_2018.218,1516687,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82979.5,430736.08,12:34:00,Stortsteen,15,1,10,Oude Maas,Oude Maas,NL94_4,,POINT (82979.5 430736.0799999982)
biezen_2018.219,1516688,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82477.71,431893.07,12:39:00,Stortsteen,150,1,120,Oude Maas,Oude Maas,NL94_4,,POINT (82477.7100000009 431893.0700000003)
biezen_2018.220,1516689,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,82377.7,432211.6,12:44:00,Stortsteen,20,2,30,Oude Maas,Oude Maas,NL94_4,,POINT (82377.69999999925 432211.6000000015)
biezen_2018.221,1516690,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82369.11,432257.95,12:46:00,Stortsteen,25,2,40,Oude Maas,Oude Maas,NL94_4,,POINT (82369.1099999994 432257.94999999925)
biezen_2018.222,1516691,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82304.82,432324.67,12:48:00,Stortsteen,6,2,10,Oude Maas,Oude Maas,NL94_4,,POINT (82304.8200000003 432324.6700000018)
biezen_2018.223,1516692,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82089.81,432997.9,12:52:00,Stortsteen,3,1,3,Nieuwe Maas,Oude Maas,NL94_8,,POINT (82089.80999999866 432997.8999999985)
biezen_2018.224,1516693,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,81709.47,433381.19,12:55:00,Stortsteen,8,1,8,Nieuwe Maas,Oude Maas,NL94_8,,POINT (81709.46999999881 433381.19000000134)
biezen_2018.225,1516694,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,81756.22,433130.38,13:00:00,Stortsteen,3,1,2,Oude Maas,Oude Maas,NL94_4,,POINT (81756.21999999881 433130.37999999896)
biezen_2018.226,1516695,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,81942.08,432522.57,13:02:00,Stortsteen,8,1,6,Nieuwe Maas,Oude Maas,NL94_8,,POINT (81942.07999999821 432522.5700000003)
biezen_2018.227,1516696,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82086.67,431802.56,13:06:00,Stortsteen,15,2,25,Nieuwe Maas,Oude Maas,NL94_8,,POINT (82086.67000000179 431802.55999999866)
biezen_2018.228,1516697,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82885.44,430216.38,13:13:00,Stortsteen,30,3,40,Oude Maas,Oude Maas,NL94_4,,POINT (82885.44000000134 430216.37999999896)
biezen_2018.229,1516698,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,82891.84,430201.17,13:15:00,Stortsteen,15,4,20,Oude Maas,Oude Maas,NL94_4,,POINT (82891.83999999985 430201.1700000018)
biezen_2018.230,1516699,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82913.61,430163.98,13:16:00,Stortsteen,8,1,4,Oude Maas,Oude Maas,NL94_4,,POINT (82913.6099999994 430163.98000000045)
biezen_2018.231,1516700,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-24T00:00:00,82978.59,430064.33,13:17:00,Stortsteen,25,1,15,Oude Maas,Oude Maas,NL94_4,,POINT (82978.58999999985 430064.3299999982)
biezen_2018.232,1516701,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,83581.36,429403.99,13:20:00,Stortsteen,4,1,3,Oude Maas,Oude Maas,NL94_4,,POINT (83581.3599999994 429403.98999999836)
biezen_2018.233,1516702,2018,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,2018-09-24T00:00:00,85691.98,428532.52,13:26:00,Stortsteen,2,1,1,Oude Maas,Oude Maas,NL94_4,,POINT (85691.98000000045 428532.51999999955)
biezen_2018.234,1516703,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,86357.21,428475.9,13:28:00,Stortsteen,5,1,5,Oude Maas,Oude Maas,NL94_4,,POINT (86357.2100000009 428475.8999999985)
biezen_2018.235,1516705,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-24T00:00:00,101803.55,423794.3,14:31:00,Stortsteen,5,2,7,Oude Maas,Oude Maas,NL94_4,,POINT (101803.55000000075 423794.30000000075)
biezen_2018.236,1517220,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,106504.51,415282.82,09:32:00,Stortsteen,10,1,4,Brabantse Biesbosch,Nieuwe Merwede,NL94_10,,POINT (106504.51000000164 415282.8200000003)
biezen_2018.237,1517221,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,109954.31,415621.55,09:40:00,Stortsteen,3,1,2,Brabantse Biesbosch,Amer,NL94_10,,POINT (109954.30999999866 415621.55000000075)
biezen_2018.238,1517222,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,110174.89,415593.19,09:42:00,Stortsteen,3,1,2,Brabantse Biesbosch,Amer,NL94_10,,POINT (110174.8900000006 415593.19000000134)
biezen_2018.239,1517223,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,111269.47,416305.2,09:52:00,Stortsteen,5,1,3,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (111269.46999999881 416305.19999999925)
biezen_2018.240,1517224,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,111224.91,416281.16,10:00:00,Stortsteen,4,1,3,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (111224.91000000015 416281.16000000015)
biezen_2018.241,1517225,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,117138.75,414134.51,10:41:00,Stortsteen,3,1,2,Brabantse Biesbosch,Bergsche Maas,NL94_10,,POINT (117138.75 414134.51000000164)
biezen_2018.242,1517226,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,117175.46,414144.95,10:42:00,Stortsteen,7,1,5,Brabantse Biesbosch,Bergsche Maas,NL94_10,,POINT (117175.4600000009 414144.94999999925)
biezen_2018.243,1517227,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,117197.98,414150.95,10:42:00,Stortsteen,9,1,6,Brabantse Biesbosch,Bergsche Maas,NL94_10,,POINT (117197.98000000045 414150.94999999925)
biezen_2018.244,1517228,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,117212.39,414153.71,10:43:00,Stortsteen,10,1,8,Bergsche Maas,Bergsche Maas,NL94_6,,POINT (117212.3900000006 414153.7100000009)
biezen_2018.245,1517229,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,117281.26,414175.43,10:44:00,Stortsteen,30,1,10,Bergsche Maas,Bergsche Maas,NL94_6,,POINT (117281.26000000164 414175.4299999997)
biezen_2018.246,1517230,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,117302.59,414183.45,10:45:00,Stortsteen,10,1,6,Bergsche Maas,Bergsche Maas,NL94_6,,POINT (117302.58999999985 414183.44999999925)
biezen_2018.247,1517231,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,136693.81,416552.61,11:16:00,Stortsteen,3,1,3,Beneden Maas,Bergsche Maas,NL94_5,,POINT (136693.80999999866 416552.6099999994)
biezen_2018.248,1517232,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,136903.67,417007.65,11:19:00,Stortsteen,2,1,1,Beneden Maas,Bergsche Maas,NL94_5,,POINT (136903.6700000018 417007.6499999985)
biezen_2018.249,1517233,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,121327.01,414283.91,12:36:00,Legsteen,4,1,2,Bergsche Maas,Bergsche Maas,NL94_6,,POINT (121327.01000000164 414283.91000000015)
biezen_2018.250,1517234,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,117810.91,413850.64,12:53:00,Legsteen,2,1,1,Brabantse Biesbosch,Bergsche Maas,NL94_10,,POINT (117810.91000000015 413850.6400000006)
biezen_2018.251,1517235,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,117622.83,413913.82,12:57:00,Stortsteen,2,1,1,Bergsche Maas,Bergsche Maas,NL94_6,,POINT (117622.82999999821 413913.8200000003)
biezen_2018.252,1517236,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,116602.29,413664.12,13:01:00,Stortsteen,10,1,8,Brabantse Biesbosch,Amer,NL94_10,,POINT (116602.2899999991 413664.12000000104)
biezen_2018.253,1517237,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,115417.33,413614.45,13:10:00,Stortsteen,50,1,40,Brabantse Biesbosch,Amer,NL94_10,,POINT (115417.32999999821 413614.44999999925)
biezen_2018.254,1517238,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,114812.6,413673.86,13:16:00,Zand,10,2,15,Brabantse Biesbosch,Amer,NL94_10,,POINT (114812.60000000149 413673.8599999994)
biezen_2018.255,1517239,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,107463.65,415782.46,13:45:00,Stortsteen,30,1,20,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (107463.64999999851 415782.4600000009)
biezen_2018.256,1517240,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,112216.29,422103.65,14:04:00,Slik,2,1,2,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (112216.2899999991 422103.6499999985)
biezen_2018.257,1517241,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,118642.27,423668.56,14:17:00,Stortsteen,35,1,25,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (118642.26999999955 423668.55999999866)
biezen_2018.258,1517242,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,118545.64,424149.09,14:37:00,Zand,5,1,4,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (118545.6400000006 424149.08999999985)
biezen_2018.259,1517243,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-09-26T00:00:00,118389.76,424048.49,14:50:00,Zand,1,1,1,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (118389.76000000164 424048.48999999836)
biezen_2018.260,1517244,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-09-26T00:00:00,117617.1,423680.24,14:53:00,Stortsteen,4,1,2,Dordtse Biesbosch,Nieuwe Merwede,NL94_2,,POINT (117617.10000000149 423680.23999999836)
biezen_2018.261,1519017,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114882.52,421270.59,13:49:00,Sloot,10,2,15,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114882.51999999955 421270.58999999985)
biezen_2018.262,1519018,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114827.74,421373.36,13:50:00,Sloot,8,1,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114827.73999999836 421373.3599999994)
biezen_2018.263,1519019,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-02T00:00:00,114603.2,421875.25,13:54:00,Klei,7,2,10,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114603.19999999925 421875.25)
biezen_2018.264,1519020,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115720.05,422187.13,14:04:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115720.05000000075 422187.12999999896)
biezen_2018.265,1519021,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115733.86,422225.15,14:05:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115733.8599999994 422225.1499999985)
biezen_2018.266,1519022,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115782.36,422350.91,14:05:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115782.3599999994 422350.91000000015)
biezen_2018.267,1519023,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114181.35,421023.1,14:15:00,Sloot,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114181.35000000149 421023.1000000015)
biezen_2018.268,1519024,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114115.16,420825.56,14:16:00,Sloot,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114115.16000000015 420825.55999999866)
biezen_2018.269,1519025,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114169.49,420799.13,14:17:00,Sloot,7,2,10,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114169.48999999836 420799.12999999896)
biezen_2018.270,1519026,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114227.72,420786.12,14:18:00,Sloot,5,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114227.71999999881 420786.12000000104)
biezen_2018.271,1519027,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114094.13,420563.84,14:21:00,Klei,20,1,20,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114094.12999999896 420563.83999999985)
biezen_2018.272,1519028,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,114174.51,420551.37,14:22:00,Klei,2,2,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (114174.51000000164 420551.37000000104)
biezen_2018.273,1519029,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115404.77,421790.98,14:41:00,Sloot,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115404.76999999955 421790.98000000045)
biezen_2018.274,1519030,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115372.41,421821.02,14:41:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115372.41000000015 421821.01999999955)
biezen_2018.275,1519031,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115342.82,421815.12,14:42:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115342.8200000003 421815.12000000104)
biezen_2018.276,1519032,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115307.44,421808.27,14:43:00,Sloot,8,1,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115307.44000000134 421808.26999999955)
biezen_2018.277,1519033,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115222.44,421768.42,14:44:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115222.44000000134 421768.4200000018)
biezen_2018.278,1519034,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115179.5,421768.53,14:45:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115179.5 421768.5300000012)
biezen_2018.279,1519035,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115121.17,421767.79,14:46:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115121.17000000179 421767.7899999991)
biezen_2018.280,1519036,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115075.25,421745.03,14:47:00,Sloot,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115075.25 421745.0300000012)
biezen_2018.281,1519037,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-02T00:00:00,115029.46,421649.24,14:47:00,Sloot,6,1,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (115029.4600000009 421649.23999999836)
biezen_2018.282,1519091,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119348.1,422585.38,09:29:00,Klei,20,2,40,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119348.10000000149 422585.37999999896)
biezen_2018.283,1519092,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,119318.37,422574.26,09:30:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119318.37000000104 422574.26000000164)
biezen_2018.284,1519093,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119319.01,422575.76,09:30:00,Klei,8,1,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119319.01000000164 422575.76000000164)
biezen_2018.285,1519094,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119315.69,422465,09:36:00,Klei,4,1,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119315.69000000134 422465)
biezen_2018.286,1519095,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119165.32,422525.74,09:38:00,Klei,30,1,30,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119165.3200000003 422525.73999999836)
biezen_2018.287,1519096,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119163.33,422396.65,09:40:00,Klei,40,3,80,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119163.32999999821 422396.6499999985)
biezen_2018.288,1519097,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119127.17,422354.13,09:45:00,Klei,20,4,80,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119127.17000000179 422354.12999999896)
biezen_2018.289,1519098,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119085.13,422347.42,09:47:00,Klei,15,2,30,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119085.12999999896 422347.4200000018)
biezen_2018.290,1519099,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119038.41,422350.97,09:48:00,Klei,4,1,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119038.41000000015 422350.9699999988)
biezen_2018.291,1519100,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,118759.24,422210.91,10:01:00,Klei,2,1,2,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118759.23999999836 422210.91000000015)
biezen_2018.292,1519101,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,119004.6,422249.23,10:06:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119004.60000000149 422249.23000000045)
biezen_2018.293,1519102,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119031.9,422262.11,10:09:00,Klei,8,1,8,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119031.89999999851 422262.1099999994)
biezen_2018.294,1519103,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119172.99,422367.29,10:12:00,Klei,20,2,40,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119172.98999999836 422367.2899999991)
biezen_2018.295,1519104,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119187.76,422371.7,10:13:00,Klei,100,4,400,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119187.76000000164 422371.69999999925)
biezen_2018.296,1519105,2018,Bolboschoenus maritimus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119265.97,422420.25,10:17:00,Klei,7,1,7,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119265.96999999881 422420.25)
biezen_2018.297,1519106,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119241.52,422277.46,10:35:00,Klei,3,3,9,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119241.51999999955 422277.4600000009)
biezen_2018.298,1519107,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119225.85,422265.5,10:37:00,Klei,5,4,20,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119225.85000000149 422265.5)
biezen_2018.299,1519108,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119096.19,422166.39,10:40:00,Klei,2,2,4,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119096.19000000134 422166.3900000006)
biezen_2018.300,1519109,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119073.53,422170.29,10:41:00,Klei,3,2,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119073.53000000119 422170.2899999991)
biezen_2018.301,1519110,2018,Schoenoplectus triqueter,Schoenoplectus triqueter,2018-10-03T00:00:00,119046.08,422159.56,10:42:00,Klei,1,1,1,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119046.07999999821 422159.55999999866)
biezen_2018.302,1519111,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,118946.51,422078.09,10:55:00,Klei,3,2,5,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118946.51000000164 422078.08999999985)
biezen_2018.303,1519112,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119035.89,422105.38,10:58:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119035.8900000006 422105.37999999896)
biezen_2018.304,1519113,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,119122.3,422105.69,11:02:00,Klei,10,10,80,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (119122.30000000075 422105.69000000134)
biezen_2018.305,1519120,2018,Bolboschoenus maritimus/laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,118150.01,420826.9,12:00:00,Klei,3,1,3,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (118150.01000000164 420826.8999999985)
biezen_2018.306,1519121,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,117779.29,420934.6,12:02:00,Klei,3,2,6,Brabantse Biesbosch,Noordwaard,NL94_10,,POINT (117779.2899999991 420934.6000000015)
biezen_2018.307,1519122,2018,Bolboschoenus laticarpus,Bolboschoenus maritimus/laticarpus,2018-10-03T00:00:00,116364.91,419417.75,12:26:00,Klei,200,200,10000,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116364.91000000015 419417.75)
biezen_2018.308,1519123,2018,Schoenoplectus lacustris,Schoenoplectus lacustris,2018-10-03T00:00:00,116206.49,419514.83,12:31:00,Sloot,3,1,3,Brabantse Biesbosch,Brabantse Biesbosch,NL94_10,,POINT (116206.48999999836 419514.8299999982)
