FID,NITG,INTERN_NR,MV_TOV_NAP,LENGTE_BORING,DIEPTE_TOV_NAP,DATUM_BORING,BOORSTAAT_TNO_LINK,META_DATA_TNO_LINK,PDF_BOORSTAAT_AANWEZIG_JANEE,PDF_BESTAND_LINK,KLASSE,GEOMETRIE
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f08,B40C0490,-,23,30,-7,23-10-2009,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0490"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (187760 428700)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f09,B40C3138,6-Bloemerstraat 15-17,28.06,30,-1.94,22-11-2009,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3138"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=75"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (187536 428593)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f0a,B40C3129,17-Van Herveltplaats ongenummerd,31,30,1,22-12-2009,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3129"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=66"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (187487 427736)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f0b,B40C0443,-,8.7,30.02,-21.32,21-01-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0443"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (180145 425190)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f0c,B40C0444,-,8.9,30.1,-21.2,20-02-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0444"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (180190 425070)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f0d,B40C0187,-,11.5,30.5,-19,22-03-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0187"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186680 429550)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f0e,B40C0108,-,13.96,30.5,-16.54,21-04-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0108"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186680 429550)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f0f,B40C0010,-,38.5,30.5,8,21-05-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0010"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (188950 426217)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f10,B40C3131,20-Hatertseweg 8-14,29.7,30.8,-1.1,20-06-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3131"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=64"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187355 426796)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f11,B40C3164,3D,10.03,31,-20.97,20-07-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3164"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/ondergrond/Dijkteruglegging_boorstaten.pdf#page=13"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187646 430451)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f12,B40C0428,-,13.8,31,-17.2,19-08-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0428"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186618 429550)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f13,B40C3087,104B,24.15,31,-6.85,18-09-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3087"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4025.pdf#page=19"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (186467 427730)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f14,B40C3128,16-Van Herveltplaats 4,31,31,0,18-10-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3128"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=67"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187497 427787)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f15,B40C0231,-,10.5,31.5,-21,17-11-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0231"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186650 428760)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f16,B40C0174,-,8.4,32,-23.6,17-12-2010,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0174"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (183461 428217)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f17,B40C0107,-,13.96,32,-18.04,16-01-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0107"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186680 429550)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f18,B40C0465,-,24,32,-8,15-02-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0465"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186565 427770)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f19,B40C0492,-,24,32,-8,17-03-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0492"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186565 427770)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f1a,B40C0299,-,8.5,32.5,-24,16-04-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0299"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (183436 428172)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f1b,B40C3180,4C,10,32.5,-22.5,16-05-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3180"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/ondergrond/Dijkteruglegging_boorstaten.pdf#page=16"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (188034 430406)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f1c,B40C0146,-,15,32.5,-17.5,15-06-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0146"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (187290 428730)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f1d,B40C0030,-,8.39,33,-24.61,15-07-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0030"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (187880 436299)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f1e,B40C0029,-,9.2,33,-23.8,14-08-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0029"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (187917 436415)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f1f,B40C0429,-,11.1,33,-21.9,13-09-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0429"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186650 428730)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f20,B40C3136,4-Hertogstraat,32,33,-1,13-10-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3136"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=77"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (188139 428655)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f21,B40C0062,-,10.1,33.5,-23.4,12-11-2011,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0062"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (189878 430488)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f22,B40C3229,400,30.3,33.5,-3.2,05-04-1960,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3229"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/3862.pdf#page=14"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187351 427606)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f23,B40C3127,15-Van Goorstraat,29.3,34,-4.7,16-09-1999,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3127"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=68"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187335 427963)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f24,B40C3126,14-Burghardt vd Berghstraat,29.8,34,-4.2,16-10-1999,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3126"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=69"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187429 428011)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f25,B40C0145,-,15,34.2,-19.2,15-11-1999,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0145"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (187290 428730)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f26,B40C0432,-,27.4,34.76,-7.36,15-12-1999,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0432"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186910 427640)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f27,B40C0436,-,28.1,34.76,-6.66,14-01-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0436"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186990 427620)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f28,B40C3230,401,29.92,35,-5.08,13-02-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3230"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/3862.pdf#page=15"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten30_40,POINT (187278 427775)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f29,B40C0463,-,30.5,35,-4.5,14-03-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0463"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (187350 427625)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f2a,B40C0016,-,70,35,35,13-04-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0016"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (189825 425402)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f2b,B40C0433,-,23.9,35.35,-11.45,13-05-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0433"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186925 427700)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f2c,B40C3203,-,7.9,35.5,-27.6,12-06-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3203"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (183060 432042)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f2d,B40C0148,-,15,35.5,-20.5,12-07-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0148"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (187290 428730)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f2e,B40C0434,-,28.1,35.5,-7.4,11-08-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0434"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (186970 427660)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f2f,B40C3202,-,8.1,35.6,-27.5,10-09-2000,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3202"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten30_40,POINT (183105 432162)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f30,B40C0183,-,24.65,23,1.65,07-07-2001,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0183"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (187050 428324)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f31,B40C0416,-,10.46,23.5,-13.04,06-08-2001,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0416"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (182825 431850)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f32,B40C0317,-,8,24,-16,05-09-2001,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0317"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (182140 434100)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f33,B40C0331,-,8.94,24,-15.06,05-10-2001,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0331"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (184482 429593)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f34,B40C0417,-,9.27,24,-14.73,04-11-2001,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0417"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (182825 431500)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f35,B40C0445,-,11.4,24,-12.6,04-12-2001,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0445"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (186050 430760)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f36,B40C0442,-,9.5,24.5,-15,03-01-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0442"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (186830 431735)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f37,B40C3132,21-Heiweg Van Peltlaan,18.5,24.5,-6,02-02-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3132"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/bodemonderz/4757.pdf#page=63"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (187061 425167)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f38,B40C0135,-,7.5,25,-17.5,04-03-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0135"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (188515 429054)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f39,B40C0054,-,8.55,25,-16.45,03-04-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0054"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (182480 432677)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f3a,B40C0202,-,8.88,25,-16.12,03-05-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0202"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (180200 425090)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f3b,B40C2856,-,8.92,25,-16.08,02-06-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C2856"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (183902 433716)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f3c,B40C0329,-,9.01,25,-15.99,02-07-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0329"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (181510 430560)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f3d,B40C0358,-,9.13,25,-15.87,01-08-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C0358"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,Nee,,Boorstaten20_30,POINT (185820 429410)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f3e,B40C3169,2D,9.78,25,-15.22,31-08-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3169"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/ondergrond/Dijkteruglegging_boorstaten.pdf#page=8"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (187263 430629)
MIL_BOD_BOOR.fid-36cc8544_1861f90ef02_2f3f,B40C3163,4A,10.37,25,-14.63,30-09-2002,"<A HREF=""http://www2.dinoloket.nl//dinoLks/minisite/borlithology?hideButtons=false&nitgNumber=B40C3163"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",,ja,"<A HREF=""http://145.11.60.41/imap/multimedia/ondergrond/Dijkteruglegging_boorstaten.pdf#page=14"" TARGET= ""_blank"" STYLE=""font-style:bold; text-decoration: underline; color: blue"">Klik hier</A>",Boorstaten20_30,POINT (188090 430070)
