FID,OVW_STARTDATUM,LATITUDE,GEOMETRIE,BUURT,EIGENAAR,CATEGORIE,FOTO,GEBIED,HOOFDCATEGORIE,INSPECTIEDATUM,JAAR_VAN_AANLEG,ONDERGROND,TYPE,WIJK,LONGITUDE,OVW_MAX_SIZE

Afvalbakken.170813,2023-02-03,52.1467770282259,POINT (52.146780579981176 5.37705629394817),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.37705654141916,0

Afvalbakken.170814,2023-02-03,52.1642095742935,POINT (52.164213013165686 5.412213276279836),Watervogelbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,12-06-2020,,Elementverharding,Elementverharding,Liendert,5.41221313509773,0

Afvalbakken.170815,2023-02-03,52.172806051364,POINT (52.17280966100533 5.388129441735468),Camera Obscurastraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Heesters,Heesters,Schothorst-Noord,5.38812929703541,0

Afvalbakken.170816,2023-02-03,52.1766325524837,POINT (52.17663610343482 5.403045925735041),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Haag,Haag,Schothorst-Noord,5.40304564910868,0

Afvalbakken.170817,2023-02-03,52.1680372464861,POINT (52.1680408058704 5.393296610778677),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.39329650520171,0

Afvalbakken.170818,2023-02-03,52.1778005160835,POINT (52.17780408387118 5.401082674738095),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.40108239203295,0

Afvalbakken.170819,2023-02-03,52.175962152991,POINT (52.175965724427215 5.398578770177284),Queekhoven e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,03-07-2020,,Gazon,Gazon,Schothorst-Noord,5.39857852703034,0

Afvalbakken.170820,2023-02-03,52.1493052545377,POINT (52.149308634364395 5.411653857309671),Schuilenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,07-09-2020,,Gazon,Gazon,Schuilenburg,5.41165393975074,0

Afvalbakken.170821,2023-02-03,52.1508179876825,POINT (52.150821382009724 5.410087149337155),Schuilenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,07-09-2020,,Gazon,Gazon,Schuilenburg,5.41008721548515,0

Afvalbakken.170822,2023-02-03,52.15253342947,POINT (52.15253683386021 5.40947691782109),Schuilenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,07-09-2020,,Gazon,Gazon,Schuilenburg,5.4094769611379,0

Afvalbakken.170823,2023-02-03,52.1537860294092,POINT (52.15378944188723 5.408916101202937),Schuilenburg-Midden,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,11-09-2020,,Gazon,Gazon,Schuilenburg,5.40891612839254,0

Afvalbakken.170824,2023-02-03,52.1854264974921,POINT (52.185430080177035 5.406166905839845),Vlinderbuurt,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,14-07-2020,,Gazon,Gazon,Zielhorst,5.40616648460231,0

Afvalbakken.170825,2023-02-03,52.1489401227413,POINT (52.14894362758573 5.3880585673350705),Vermeerkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,31-08-2020,,Heesters,Heesters,Vermeerkwartier,5.38805874505253,0

Afvalbakken.170826,2023-02-03,52.1701641894287,POINT (52.17016767825598 5.408343399727126),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Asfalt,Asfalt,Rustenburg,5.40834318939821,0

Afvalbakken.170827,2023-02-03,52.1553341837021,POINT (52.15533772886576 5.385040342230328),Stadhuisplein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38504044630066,0

Afvalbakken.170828,2023-02-03,52.1578281359497,POINT (52.157831685537786 5.386220003670774),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,05-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38622006943191,0

Afvalbakken.170829,2023-02-03,52.1954514020175,POINT (52.195454909458405 5.429862063595837),Winkelcentrum Vathorst,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,03-11-2020,,Elementverharding,Elementverharding,Vathorst-Centrum,5.42986134389869,0

Afvalbakken.170830,2023-02-03,52.1938580891272,POINT (52.1938615918011 5.42897798477992),Damespolderbuurt,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,30-10-2020,,Gazon,Gazon,Vathorst-Centrum,5.4289772960161,0

Afvalbakken.170831,2023-02-03,52.1932790063455,POINT (52.1932825191908 5.426662584633461),Damespolderbuurt,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,30-10-2020,,Bosplantsoen,Bosplantsoen,Vathorst-Centrum,5.42666191967107,0

Afvalbakken.170832,2023-02-03,52.1955494652243,POINT (52.195552965839596 5.431100713741489),Winkelcentrum Vathorst,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,30-10-2020,2018,Elementverharding,Elementverharding,Vathorst-Centrum,5.43109998450102,0

Afvalbakken.170833,2023-02-03,52.188676946252,POINT (52.18868047542101 5.4190680961244615),Eilandengroepenbuurt,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,15-09-2020,,Gazon,Gazon,Vathorst-De Velden,5.41906754944916,0

Afvalbakken.170834,2023-02-03,52.1886478415476,POINT (52.188651369819816 5.419193357088849),Eilandengroepenbuurt,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,30-09-2020,,Gazon,Gazon,Vathorst-De Velden,5.4191928100994,0

Afvalbakken.170835,2023-02-03,52.1633889942916,POINT (52.16339266339003 5.366632016183925),Rivierenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,25-06-2020,,Asfalt,Asfalt,Soesterkwartier,5.3666320982024,0

Afvalbakken.170836,2023-02-03,52.1642469362572,POINT (52.16425063240737 5.361593992971253),Rivierenbuurt-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,23-06-2020,,Asfalt,Asfalt,Soesterkwartier,5.36159408803965,0

Afvalbakken.170837,2023-02-03,52.183451533284,POINT (52.1834552837403 5.37117087600121),Bieshaar-Zuid,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,01-10-2020,,Gazon,Gazon,Hoogland,5.37117068529634,0

Afvalbakken.170838,2023-02-03,52.1724126869283,POINT (52.172416270064886 5.392882445308651),Koperhorst,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.39288228148838,0

Afvalbakken.170839,2023-02-03,52.1742816477214,POINT (52.174285218735044 5.397009749066709),Queekhoven e.o.,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,02-07-2020,,Gazon,Gazon,Schothorst-Noord,5.39700953784691,0

Afvalbakken.170876,2023-02-03,52.1476359114764,POINT (52.14763944898019 5.380597824391127),Juliana van Stolberg,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-10-2020,,Gazon,Gazon,De Berg-Zuid,5.38059804757784,0

Afvalbakken.170877,2023-02-03,52.1468604673982,POINT (52.146863995265115 5.381972903116463),Juliana van Stolberg,Gemeente Amersfoort,Hondenpoepbak,,Zuid,Afvalbakken,02-10-2020,,Elementverharding,Elementverharding,De Berg-Zuid,5.38197313135261,0

Afvalbakken.170878,2023-02-03,52.2019924613754,POINT (52.20199631039866 5.374634529070703),Waterkwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,05-11-2020,,Elementverharding,Elementverharding,Nieuwland,5.37463408188152,0

Afvalbakken.170879,2023-02-03,52.2018754879161,POINT (52.20187933065967 5.375771631633229),Waterkwartier,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,05-11-2020,,Elementverharding,Elementverharding,Nieuwland,5.37577117818819,0

Afvalbakken.170880,2023-02-03,52.1371811592025,POINT (52.13718476367109 5.358919436854064),Zon en Schild,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,02-11-2020,,Ruw gras,Ruw gras,Bosgebied,5.35891986478511,0

Afvalbakken.170881,2023-02-03,52.1543578053273,POINT (52.15436133234913 5.387836374044913),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38783647960613,0

Afvalbakken.170882,2023-02-03,52.1544949577139,POINT (52.15449848353278 5.388180765900708),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38818086819283,0

Afvalbakken.170883,2023-02-03,52.1546418182721,POINT (52.15464534327678 5.388456520409565),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38845661957973,0

Afvalbakken.170884,2023-02-03,52.154773310441,POINT (52.1547768354982 5.388550599483482),Lieve Vrouwekerkhof,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38855069648731,0

Afvalbakken.170885,2023-02-03,52.1545890572031,POINT (52.154592579936384 5.3888586861551895),Mooierstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,24-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38885878437714,0

Afvalbakken.170886,2023-02-03,52.1726806303573,POINT (52.17268420367127 5.395019870057859),Queekhoven e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,30-06-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39501969152742,0

Afvalbakken.170887,2023-02-03,52.175824359991,POINT (52.17582792206928 5.400193374842969),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Ruw gras,Ruw gras,Schothorst-Noord,5.40019312502903,0

Afvalbakken.170888,2023-02-03,52.1595616129312,POINT (52.15956513488099 5.393044864801478),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Haag,Haag,Stadskern,5.39304487724172,0

Afvalbakken.170889,2023-02-03,52.1580480785201,POINT (52.15805158735485 5.3943127057821965),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39431273358754,0

Afvalbakken.170890,2023-02-03,52.1578062938765,POINT (52.15780979836073 5.394946802117962),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39494683053705,0

Afvalbakken.170891,2023-02-03,52.160142982825,POINT (52.16014651752153 5.391075772425742),Coninckstraat e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Asfalt,Asfalt,Stadskern,5.39107578560906,0

Afvalbakken.170892,2023-02-03,52.1572026479937,POINT (52.157206142408555 5.396375560708506),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39637559139601,0

Afvalbakken.170893,2023-02-03,52.1575293902904,POINT (52.15753289248195 5.395160538179479),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39516056952439,0

Afvalbakken.170894,2023-02-03,52.1573273904966,POINT (52.157330891307936 5.395261282903195),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,17-08-2020,,Elementverharding,Elementverharding,Stadskern,5.39526131662309,0

Afvalbakken.170895,2023-02-03,52.1555956520251,POINT (52.155599143793985 5.3956118862442235),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.39561194256618,0

Afvalbakken.170896,2023-02-03,52.155037370782,POINT (52.155040865553204 5.394605839359678),Beestenmarkt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,25-08-2020,,Asfalt,Asfalt,Stadskern,5.39460590763192,0

Afvalbakken.170897,2023-02-03,52.1816884395507,POINT (52.18169197678004 5.410533479961644),Erasmusstraat e.o.,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,10-07-2020,,Ruw gras,Ruw gras,Zielhorst,5.4105330883359,0

Afvalbakken.170898,2023-02-03,52.1781444683503,POINT (52.178148051139246 5.398627555376818),Muziekbuurt-Zuid,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,16-07-2020,,Gazon,Gazon,Zielhorst,5.39862728118712,0

Afvalbakken.170899,2023-02-03,52.1779201868848,POINT (52.17792376357177 5.399544275607686),Het Gein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39954399958416,0

Afvalbakken.170900,2023-02-03,52.1823172046842,POINT (52.18232079979867 5.400613423076105),Architectenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,21-07-2020,,Heesters,Heesters,Zielhorst,5.40061307869773,0

Afvalbakken.170901,2023-02-03,52.1793233125775,POINT (52.179326913691206 5.396377796821619),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,31-07-2020,,Elementverharding,Elementverharding,Zielhorst,5.39637751844676,0

Afvalbakken.170902,2023-02-03,52.1809450405066,POINT (52.18094865656733 5.395232929949274),Architectenbuurt-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,25-08-2020,2009,Elementverharding,Elementverharding,Zielhorst,5.39523263534099,0

Afvalbakken.170903,2023-02-03,52.1707265001818,POINT (52.170730075908246 5.3926826903183045),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Heesters,Heesters,Schothorst-Zuid,5.39268255073374,0

Afvalbakken.170904,2023-02-03,52.1708062846164,POINT (52.17080987461436 5.390001277381466),De Plaatsen,Gemeente Amersfoort,Blikvanger,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.39000115023824,0

Afvalbakken.170905,2023-02-03,52.1687447948208,POINT (52.1687483751979 5.389903951855181),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Heesters,Heesters,Schothorst-Zuid,5.38990385325055,0

Afvalbakken.170906,2023-02-03,52.1689234901212,POINT (52.168927073630734 5.389463287395064),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Heesters,Heesters,Schothorst-Zuid,5.38946318853751,0

Afvalbakken.170907,2023-02-03,52.1428390489673,POINT (52.14284259148843 5.3761215873125625),Verhoevenstraat e.o.,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,03-11-2020,,Gazon,Gazon,De Berg-Zuid,5.37612188866308,0

Afvalbakken.170908,2023-02-03,52.1496447602747,POINT (52.149648130262015 5.413628126822736),Schuilenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,11-09-2020,2014,Asfalt,Asfalt,Schuilenburg,5.41362819663743,0

Afvalbakken.170909,2023-02-03,52.1730668992878,POINT (52.17307046617951 5.396611039840626),Queekhoven e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Haag,Haag,Schothorst-Noord,5.39661084770472,0

Afvalbakken.170910,2023-02-03,52.1481795669903,POINT (52.14818307059401 5.387748665655198),Vermeerkwartier-West,Gemeente Amersfoort,Hondenpoepbak,,Zuid,Afvalbakken,31-08-2020,,Elementverharding,Elementverharding,Vermeerkwartier,5.38774885479649,0

Afvalbakken.170840,2023-02-03,52.2005339378709,POINT (52.20053757294416 5.413633691385387),Park van de Tijden-West,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,21-09-2020,,Ruw gras,Ruw gras,Vathorst-De Velden,5.41363300013975,0

Afvalbakken.170841,2023-02-03,52.1999437553067,POINT (52.19994737992158 5.414788631635785),Park van de Tijden-Oost,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,22-09-2020,,Ruw gras,Ruw gras,Vathorst-De Velden,5.41478794149121,0

Afvalbakken.170842,2023-02-03,52.1996803789674,POINT (52.19968399913173 5.4152654548260095),Park van de Tijden-Oost,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,Vathorst-De Velden,5.41526476545562,0

Afvalbakken.170843,2023-02-03,52.1996022306259,POINT (52.19960585502875 5.4144283608802155),Park van de Tijden-Oost,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,22-09-2020,,Elementverharding,Elementverharding,Vathorst-De Velden,5.41442767827822,0

Afvalbakken.170844,2023-02-03,52.1995122253123,POINT (52.19951584816309 5.414597355780793),Park van de Tijden-Oost,Gemeente Amersfoort,Hondenpoepbak,,Noord,Afvalbakken,22-09-2020,,Ruw gras,Ruw gras,Vathorst-De Velden,5.41459667340269,0

Afvalbakken.170845,2023-02-03,52.1656434632031,POINT (52.16564703999393 5.387718897444464),Sterrenbeeldenbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,19-07-2017,2007,Heesters,Heesters,De Koppel,5.38771885142292,0

Afvalbakken.170846,2023-02-03,52.1613976090931,POINT (52.161401189217294 5.383226849583096),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,,Gazon,Gazon,De Koppel,5.38322688107243,0

Afvalbakken.170847,2023-02-03,52.1588720434586,POINT (52.158875712393126 5.362323975563338),Bloemenbuurt-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,18-06-2020,,Elementverharding,Elementverharding,Soesterkwartier,5.36232413190553,0

Afvalbakken.170848,2023-02-03,52.1549561878139,POINT (52.15495977580201 5.376063828438706),Piet Mondriaanlaan e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,16-06-2020,,Elementverharding,Elementverharding,Soesterkwartier,5.37606397481917,0

Afvalbakken.170849,2023-02-03,52.1671998867468,POINT (52.16720334189859 5.411805815783594),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Gazon,Gazon,Rustenburg,5.41180563211696,0

Afvalbakken.170850,2023-02-03,52.170603252605,POINT (52.170606732214 5.410391371274861),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Gazon,Gazon,Rustenburg,5.41039114420165,0

Afvalbakken.170851,2023-02-03,52.1720012260577,POINT (52.17200472146699 5.408807348001533),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Gazon,Gazon,Rustenburg,5.40880710838396,0

Afvalbakken.170852,2023-02-03,52.1696361502661,POINT (52.16963962367606 5.410647851275676),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Gazon,Gazon,Rustenburg,5.41064763720657,0

Afvalbakken.170853,2023-02-03,52.172213339247,POINT (52.172216851064505 5.406028201234336),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Gazon,Gazon,Rustenburg,5.40602797275069,0

Afvalbakken.170854,2023-02-03,52.1664815010583,POINT (52.166484953450144 5.411690468229551),Rustenburg-Noord,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,2012,Ruw gras,Ruw gras,Rustenburg,5.41169029578103,0

Afvalbakken.170855,2023-02-03,52.1283135978899,POINT (52.12831709364478 5.376852003624939),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,30-04-2014,,Bosplantsoen,Bosplantsoen,,5.37685248896669,0

Afvalbakken.170856,2023-02-03,52.1268667800976,POINT (52.12687025632406 5.380094386220442),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,08-04-2014,,Bosplantsoen,Bosplantsoen,,5.38009488182723,0

Afvalbakken.170857,2023-02-03,52.1688407168552,POINT (52.16884430178073 5.3891088923660755),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.38910879638265,0

Afvalbakken.170858,2023-02-03,52.1528900000871,POINT (52.1528934619064 5.399202377493365),Willem III,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,20-07-2020,,Elementverharding,Elementverharding,Randenbroek,5.39920245699146,0

Afvalbakken.170859,2023-02-03,52.1490072766557,POINT (52.14901077865308 5.388664790345915),Vermeerkwartier-West,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,31-08-2020,,Heesters,Heesters,Vermeerkwartier,5.38866496484551,0

Afvalbakken.170860,2023-02-03,52.1600182125678,POINT (52.160021782828586 5.383985231760575),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,,Elementverharding,Elementverharding,De Koppel,5.38398527811933,0

Afvalbakken.170861,2023-02-03,52.1640364900875,POINT (52.164040101682 5.379280391454242),Jericho / Jeruzalem,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,23-07-2020,2009,Gazon,Gazon,De Koppel,5.379280406472,0

Afvalbakken.170862,2023-02-03,52.1619081926618,POINT (52.161911781218464 5.381991641494095),Gildekwartier,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,21-07-2020,2009,Heesters,Heesters,De Koppel,5.38199167184868,0

Afvalbakken.170863,2023-02-03,52.1593701279568,POINT (52.1593736886951 5.385319024979095),Schimmelpenninckbuurt,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,05-08-2020,,Gazon,Gazon,Stadskern,5.38531907406156,0

Afvalbakken.170864,2023-02-03,52.1679767782436,POINT (52.167980394757606 5.382028062271818),Vuurtoren,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,09-07-2020,,Elementverharding,Elementverharding,Schothorst-Zuid,5.38202801262699,0

Afvalbakken.170865,2023-02-03,52.1546115959124,POINT (52.1546151319036 5.386273441805391),Stadhuisplein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-08-2020,,Elementverharding,Elementverharding,Stadskern,5.38627355040433,0

Afvalbakken.170866,2023-02-03,52.2005121515752,POINT (52.20051579209051 5.41264362659459),Park van de Tijden-West,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,16-09-2020,,Elementverharding,Elementverharding,Vathorst-De Velden,5.41264294233928,0

Afvalbakken.170867,2023-02-03,52.1606550375532,POINT (52.160658605953614 5.384909761729181),Gildekwartier,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,21-07-2020,2009,Heesters,Heesters,De Koppel,5.38490979550455,0

Afvalbakken.170868,2023-02-03,52.1606436276761,POINT (52.16064717145039 5.389739858505289),Kruiskamp-Midden,Gemeente Amersfoort,Hondenpoepbak,,Midden,Afvalbakken,30-07-2020,2009,Heesters,Heesters,Kruiskamp,5.3897398708234,0

Afvalbakken.170869,2023-02-03,52.1571004684102,POINT (52.157104024371684 5.384348661111638),Stadhuisplein,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,05-08-2020,2009,Gazon,Gazon,Stadskern,5.38434874461135,0

Afvalbakken.170870,2023-02-03,52.2021201629611,POINT (52.20212374127165 5.42529447194466),Zuiderzeestedenbuurt-West,Gemeente Amersfoort,Hondenpoepbak,,,Afvalbakken,22-10-2020,,Gazon,Gazon,Vathorst-De Laak,5.42529367740491,0

Afvalbakken.170871,2023-02-03,52.1668443059877,POINT (52.16684790417869 5.384609566355595),Vuurtoren,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Gazon,Gazon,Schothorst-Zuid,5.38460951915236,0

Afvalbakken.170872,2023-02-03,52.1669056571715,POINT (52.16690925389096 5.384959714092544),De Plaatsen,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,07-07-2020,,Gazon,Gazon,Schothorst-Zuid,5.3849596643822,0

Afvalbakken.170873,2023-02-03,52.1682197692413,POINT (52.16822333598854 5.392050469720663),Koperhorst,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,20-10-2020,,Gazon,Gazon,Schothorst-Zuid,5.39205036773475,0

Afvalbakken.170874,2023-02-03,52.1528996622454,POINT (52.152903063654456 5.410271266404974),Schuilenburg-Zuid,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,11-09-2020,,Elementverharding,Elementverharding,Schuilenburg,5.41027130113511,0

Afvalbakken.170875,2023-02-03,52.144996854195,POINT (52.145000405444215 5.375855480919807),Verhoevenstraat e.o.,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,29-07-2020,,Gazon,Gazon,De Berg-Zuid,5.37585575559332,0

Afvalbakken.170731,2023-02-03,52.1602989944893,POINT (52.16030261470717 5.37406048952039),Rivierenbuurt-Oost,Gemeente Amersfoort,Hondenpoepbak,,Zuid,Afvalbakken,25-06-2020,2009,Bosplantsoen,Bosplantsoen,Soesterkwartier,5.37406057637627,0

Afvalbakken.170732,2023-02-03,52.1950312299149,POINT (52.19503495432306 5.390496031523882),Calveen,Gemeente Amersfoort,Afvalbak,,,Afvalbakken,12-11-2020,,Heesters,Heesters,Calveen,5.39049557125007,0

Afvalbakken.170733,2023-02-03,52.1273132083163,POINT (52.127316687784365 5.379662546852803),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,08-04-2014,,Bosplantsoen,Bosplantsoen,,5.37966303776465,0

Afvalbakken.170734,2023-02-03,52.1264250220252,POINT (52.1264285065182 5.378188940802951),,Gemeente Amersfoort CBA,Afvalbak,,Zuid,Afvalbakken,08-04-2014,,Elementverharding,Elementverharding,,5.37818944699383,0

Afvalbakken.170735,2023-02-03,52.1973350900216,POINT (52.19733861075707 5.429660165089025),Winkelcentrum Vathorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,27-10-2020,2009,Gazon,Gazon,Vathorst-Centrum,5.42965941677825,0

Afvalbakken.170736,2023-02-03,52.1956934398361,POINT (52.19569693905002 5.4314851148137855),Winkelcentrum Vathorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,30-10-2020,2009,Gazon,Gazon,Vathorst-Centrum,5.4314843807941,0

Afvalbakken.170737,2023-02-03,52.1942727192971,POINT (52.194276205258284 5.432188780694264),Winkelcentrum Vathorst,Gemeente Amersfoort,Afvalbak,,Noord,Afvalbakken,11-11-2020,2009,Elementverharding,Elementverharding,Vathorst-Centrum,5.43218806489693,0

Afvalbakken.170738,2023-02-03,52.173857513359,POINT (52.173861075935974 5.398187265904721),Queekhoven e.o.,Gemeente Amersfoort,Afvalbak,,Midden,Afvalbakken,02-07-2020,,Elementverharding,Elementverharding,Schothorst-Noord,5.39818705447933,0

Afvalbakken.170739,2023-02-03,52.1411945235141,POINT (52.14119799132147 5.389978152378527),Leusderkwartier-Oost,Gemeente Amersfoort,Afvalbak,,Zuid,Afvalbakken,21-10-2020,,Gazon,Gazon,Leusderkwartier,5.38997842805632,0

