OBJECTID,REF_WISSEL_KRUISING_PUIC,POSITIONELE_NAUWKEURIGHEID_MM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,OPC_GEBIED_NAAM,OPC_GEBIED_NR,TECHNIEKVELD,PGO_GEBIED_NAAM,BEHEERDER,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,X,Y,Z,REF_WISSEL_NAAM,PGO_GEBIED_NR,GELDIG_VANAF,PUBLICATIEDATUM,PCA,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
1049,30e71d01-2188-48b4-8e8b-a720ee97a676,,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"46,470480",0.858351,"0,858351",Randstad Zuid,RZ,Leiden,1,Baan,Rijn en Gouwe,ProRail,Leiden Centraal,LEDN,PPLG,92502.547,463979.717,5.40399999,1117A,100,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,BAM Rail,Zuid-Holland Noord,52.16044387,4.47382962,46.47048
1050,6fb94339-4a42-4010-8ece-2b984850075a,60,625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,"15,962643",-14.065364,"-14,065364",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Lage Zwaluwe,ZLW,PPLG,104556.829,412498.085,0.863,293,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.69897789,4.65753535,15.962643
1051,f0667a00-114e-40ba-8fc0-b8c0902ffa7a,60,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,"1,186713",2.246894,"2,246894",Randstad Noord,RN,Woerden,14,Baan,Neerlands Midden,ProRail,Woerden,WD,PPLG,118987.91,453762.58199999,-0.399,1233,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.07097676,4.86196144,1.186713
1052,8c16a4f6-3a6d-470b-92b2-293f60754730,283,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"60,321359",18.677534,"18,677534",,,,,Baan,,Derden - Overig - DB Netz,,,,215324.008,427607.61099999,18.038,18,,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,,,51.83379586,6.26241134,60.321359
1053,c3c33629-64eb-40ac-a6af-24e4affea041,283,862,,862,862__,Budel Zinkfabriek,Bdla-Bdlz,Budel Aansl. - Budel Zinkfabriek ,"103,253503",1.142005,"1,142005",Zuid,Z,Roermond,25,Baan,Limburg,Derden - Overig - Nyrstar (ex Budelco),Budel Zinkfabriek,BDLZ,NCBG,170473.246,360093.972,36.609,X0161,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,51.22999543,5.60872535,103.253503
1054,caf7f311-3890-4771-95ad-5769929f7c0b,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","6,145611",5.127721,"5,127721",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,PPLG,90773.907,431889.026,5.49699999,5,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87184161,4.45459094,6.145611
1055,cdffecfb-b7d3-40cb-8c16-13802e6ff4b0,,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"52,673291",23.293862,"23,293862",Randstad Noord,RN,Maarn,16,Baan,Eemland,ProRail,Maarn Goederenemplacement,MRG_OOST,NCBG,152426.81,453063.347,14.968,933,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.06585606,5.34967702,52.673291
1056,386c50b3-3601-4200-82dd-2ddc6a20dfc1,,527,f,527,527_f,Haarlem,Hlm-Hlmjl,Haarlem - Haarlem Julianalaan ,"500,755588",10.073935,"10,073935",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Haarlem,HLM_125,NCBG,103292.621,489221.918,4.43499999,917,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38841259,4.62764306,500.755588
1057,f2a2da59-3e0b-4e8d-8c24-839b31423f96,60,801,b,801,801_b,Moerdijk Industrieterrein,Mdk-Ostlrw,Moerdijk (Racc.) - Oostelijke Randweg ,"100,789377",4.470342,"4,470342",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Moerdijk Industrieterrein,MDKI,NCBG,101324.481,410218.821,3.359,960,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.67819158,4.61113459,100.789377
1058,fba410f4-2203-4412-9cd4-9ebb7355acfa,,023,,23,023__,Apeldoorn - Deventer,Apd-Dv,Apeldoorn - Deventer ,"14,001535",2.468873,"2,468873",Noord-Oost,NO,IJsselstreek,31,Baan,Veluwe,ProRail,Deventer,DV,PPLG,207164.564,474773.78999999,11.779,83A,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.258522,6.15124304,14.001535
1059,8a55819c-ec6f-415d-8434-00ccddd96349,,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,"15,208818",10.447657,"10,447657",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Schiphol,SHL,PPLG,111595.52899999,479701.28999999,-10.096,1083B,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.303569,4.75082953,15.208818
1060,13858365-5f32-44a0-81c9-2b5474c2f382,60,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"0,583921",22.514178,"22,514178",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht,MT_51-52,NCBG,177363.459,318152.927,46.756,970,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.85277174,5.70475931,0.583921
1061,4c2e2aa6-e685-4a6f-84ad-866197d6ef89,60,130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,Axa-Sluo2,Axel Aansl. - Sluiskil Oost 2 ,"300,112692",0.152994,"0,152994",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - Yara,Axel Aansl.,AXA,NCBG,48254.696,366679.52299999,1.248,1,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.27934906,3.85723344,300.112692
1062,b7dc7d6b-fa92-4ab6-ae9a-db7b15d4aa36,,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"35,427031",1.868392,"1,868392",Randstad Noord,RN,Utrecht,13,Baan,Neerlands Midden,ProRail,Utrecht Centraal,UT,PPLG,136185.303,455449.37199999,3.592,2701,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.08698795,5.11269047,35.427031
1063,e6eecfec-c06e-4354-9b30-63a1d7be762d,120,478,d,478,478_d,Rotterdam Europoort 4,Mvtn-Mvtnwe,Maasvlakte Noordwesthoek - Maasvlakte Noordwesthoek Europahaven ,"200,791196",-0.637706,"-0,637706",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Lyondell Basell,Maasvlakte Europahaven Noord,MVTEN,NCBG,61389.54699999,442862.128,5.022,E,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.96628446,4.02501731,200.791196
1064,35ced8b7-3e6d-4c9f-ab07-4801ed07c649,283,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"11,428241",7.304161,"7,304161",Noord-Oost,NO,Achterhoek,30,Baan,Gelre,Derden - Overig - VSM Apeldoorn- Dieren,,,,198875.55799999,460425.77,16.466,4,400,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Oost,52.13029358,6.02798743,11.428241
1065,7635ae30-d15d-4bd1-8fc7-e746222df334,120,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,789910",-29.915142,"-29,915142",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG,61732.031,439108.906,5.269,1167,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.93261537,4.03101917,0.78991
1066,0f189e6d-c9d4-470b-abb8-84661502e533,,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,"35,381742",-3.297339,"-3,297339",Randstad Noord,RN,Heerhugowaard,6,Baan,Hollands Noorderkwartier,ProRail,Hoorn,HN,PPLG,134948.595,518840.439,-0.131,73B,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.65666866,5.09086517,35.381742
1067,e022bcbe-7e6e-47cd-9ab6-37347de9e1a2,,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,314989",-19.92775,"-19,927750",Randstad Noord,RN,Alkmaar,7,Baan,Hollands Noorderkwartier,Derden - Overig - Tata Steel,"Beverwijk HOOGOVENS, VAN GELDER",BHVG,NCBG,104158.171,499363.547,3.80299999,X0266,210,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Noord-West,52.47963451,4.63881735,201.314989
1068,95a76964-0be3-488e-8c1c-56ac4b904055,60,468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ","101,892873",-0.133438,"-0,133438",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,88861.773,433545.215,3.04,210,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.88650265,4.42651104,101.892873
1069,3c06ff1d-c935-4efe-bb32-b386cdc68cb2,,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"8,142398",13.981115,"13,981115",Randstad Noord,RN,Duivendrecht,10,Baan,Amstelsepoort,ProRail,Abcoude,AC,PPLG,126115.391,478496.525,4.52899999,3299,230,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Midden,52.29369493,4.96380794,8.142398
1070,ff59580d-ac23-4aaa-988b-ca26527b1456,60,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"22,402386",-34.251517,"-34,251517",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Roosendaal,RSD,NCBG,91030.18499999,395401.815,4.21499999,945,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.54394117,4.465023,22.402386
1071,13624f2a-d355-4628-99a6-26db2c9559c6,283,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"69,125607",91.916381,"91,916381",Noord-Oost,NO,Drenthe,35,Baan,Drenthe,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Onnen Lijnwerkplaats,ONWPL,NCBG,238115.14,575347.67099999,2.79099999,855,440,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Noord,53.15839283,6.62980844,69.125607
1072,a20e91fd-ea03-417d-a4fb-e523782aa2cf,60,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,"22,941629",-26.76342,"-26,763420",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Grote Binckhorst,BKHG,NCBG,84035.42399999,453895.199,0.51,903,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.0687935,4.35220579,22.941629
1073,01f2c0da-3e84-43ad-bad6-c53826e94c60,60,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,"3,281876",11.423307,"11,423307",Zuid,Z,Roosendaal,19,Baan,Zeeland,Derden - Overig - Jan de Rijk,Roosendaal Industrieterrein,RSDI,NCBG,92898.913,395913.44199999,3.83199999,3,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.54874901,4.4918685,3.281876
1074,880473e8-7964-455a-9616-1fbee9d8468b,283,486,b,486,486_b,Amsterdam Westhaven (gebied),Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"76,209388",10.26721,"10,267210",Randstad Noord,RN,Amsterdam,9,Baan,Amsterdam,ProRail,Amsterdam Westhaven (gebied),AWHV,NCBG,118127.178,490577.846,0.631,916,220,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Midden,52.40179587,4.84539641,76.209388
1075,43bb287b-fe3b-4f5f-9bcd-d1448a7bd104,,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"29,371398",-54.668954,"-54,668954",Randstad Noord,RN,Woerden,14,Baan,Neerlands Midden,Derden - Overig - Strukton Maarssen,Maarssen,MAS,NCBG,132012.204,459789.79999999,1.40799999,X0166,250,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.12584198,5.05151215,29.371398
1076,0116effa-1685-4ec8-953f-63be4f5f3db0,,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"25,892480",-33.341205,"-33,341205",Noord-Oost,NO,Friesland,36,Baan,Wadden,ProRail,Leeuwarden,LW_TRS31,NCBG,181731.10399999,578865.988,1.016,937,420,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord,53.1957804,5.7871803,25.89248
1077,385cd10f-ec16-4a42-ba31-ee81f05c0a21,,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,"18,168871",-7.155131,"-7,155131",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,ProRail,Hoofddorp,HFD,PPLG,108825.55499999,478818.418,3.02599999,1101A,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.29540899,4.71034097,18.168871
1078,798dc880-c0ff-4734-ab63-e2f0b3c0dcb7,,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"70,638548",29.934244,"29,934244",Noord-Oost,NO,Gelderland,33,Baan,Veluwe,Derden - Overig - Defensie,' t Harde,HDE,NCBG,190097.39,491876.23599999,10.59,911,430,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Oost,52.41357972,5.90306131,70.638548
1079,33402fdd-476a-47d7-bfc1-b2e23227e6aa,283,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ","201,333346",-146.443798,"-146,443798",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Alco Energy,"Rotterdam, Emplacement Europoort",ERP,NCBG,72084.849,438539.646,5.702,X0207,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.92913995,4.181661,201.333346
1080,f18b03c4-6446-48d1-b047-9cdc4c77097f,,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"25,295660",-83.054992,"-83,054992",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,Derden - Overig - Railpro Crailoo,Crailoo Bovenbouwwerkplaats,CRS,NCBG,140111.954,473889.031,3.55799999,933,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.25284088,5.1691734,25.29566
1081,abee538d-4190-40aa-a5bb-83ba9579bf2c,283,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,"35,932792",-29.466472,"-29,466472",Randstad Zuid,RZ,Kijfhoek,99,Baan,Zee-Zevenaar,ProRail,Kijfhoek,KFH,PPLG,99806.89999999,427803.74599999,3.244,3633,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.83609247,4.58639716,35.932792
1082,41d496df-b694-4228-8ef5-714b032f545e,283,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ","103,636409",-1.592789,"-1,592789",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG,90163.133,434607.799,3.099,127,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.89620541,4.4452115,103.636409
1083,5c768df2-9be5-4d27-9c6c-6e3007bea5de,60,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,"65,894539",0.386511,"0,386511",Zuid,Z,Venlo,27,Baan,De Peel,ProRail,Tegelen,TG,PPLG,207773.76199999,372565.282,23.68199999,455,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.33984513,6.14457109,65.894539
1084,88c387f8-1158-4652-84e2-587169c75118,,528,b,528,528_b,Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"28,842040",15.827344,"15,827344",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Hilversum,HVS,PPLG,141178.638,470520.706,5.75999999,59A,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.22259515,5.18493203,28.84204
1085,5a09b9af-de43-4e1a-a92c-fa4fcc4d1a87,60,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"83,549573",-75.950807,"-75,950807",Randstad Zuid,RZ,Rotterdam,3,Baan,Rotterdam,ProRail,Rotterdam Centraal,RTD,PPLG,91495.368,437761.239,2.568,295A,120,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Zuid,51.92469982,4.46398272,83.549573
1086,0c187444-f8dc-49ca-be99-17affa983d3a,,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"14,927771",-5.974465,"-5,974465",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Haarlem Hoofdwerkplaats,HLMWPH,NCBG,105756.178,488515.058,0.457,901,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.3822867,4.66393238,14.927771
1087,6b0fa280-fa8a-4e2e-a040-6c88132d1fb9,60,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,"29,472397",1.824279,"1,824279",Zuid,Z,Eindhoven,24,Baan,De Peel,ProRail,Deurne,DN,PPLG,182677.989,385351.318,25.498,411A,300,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-Oost,51.45655814,5.78542926,29.472397
1088,882cf827-e60d-4e8f-ad54-ff8c2d46e60a,283,470,n,470,470_n,Botlek,Bot-Botch2,"Rotterdam, Botlek - Botlek Chemiehaven 2 ","450,370832",13.283822,"13,283822",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Strukton Rail Short Line,"Rotterdam, Botlek",BOT,NCBG,78418.66899999,432152.40399999,4.147,413,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87264708,4.27515478,450.370832
1089,b02b2093-9428-4541-a29d-8aa4f3ea09e5,60,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,"18,126167",0.962832,"0,962832",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Heerlen,HRL,PPLG,196023.48699999,322588.987,108.721,43,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.89161273,5.970225,18.126167
1090,a92dcecb-f804-45c0-a600-89bfd7e493b3,120,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek","7,132763",-20.51184,"-20,511840",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,Derden - Overig - Shunter,"Rotterdam, Emplacement Waalhaven Zuid",WHZ,NCBG,89781.585,431749.69099999,3.952,1001,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.87047412,4.44020985,7.132763
1091,a5cd904d-942b-4120-a6c9-4a701505d860,283,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ","101,083529",-3.246313,"-3,246313",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,"Rotterdam, Emplacement Waalhaven Oost",WHO,NCBG,90861.17999999,432977.64799999,3.629,23,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.88163552,4.45565546,101.083529
1092,8a10301b-e089-4573-9e26-b0e04b07cdf0,,901,,901,901__,Haarlem Hoofdwerkplaats,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,"100,282053",9.713299,"9,713299",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Haarlem Hoofdwerkplaats,HLMWPH,NCBG,105405.314,488498.423,0.027,911,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.38210561,4.65878192,100.282053
1093,f5665b29-287e-425b-a82c-373ff669f8e2,120,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,"300,585960",2.373936,"2,373936",Randstad Zuid,RZ,Europoort,4,Baan,Zee-Zevenaar,ProRail,Maasvlakte Yangtzehaven Zuid,MVTYZ,PPLG,60366.39899999,441266.53499999,5.099,1635,130,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zee-Zevenaar,51.95177301,4.01057276,300.58596
1094,14d5fb7c-2ec6-43b6-bc36-75cad245997f,,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"42,878944",-9.220457,"-9,220457",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort Hoofdwerkplaats,AMFWPH,NCBG,152530.212,463446.38799999,5.38499999,504,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.15917954,5.35111039,42.878944
1095,f0b29096-401d-4300-bca2-c3db9595eef0,60,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"67,805197",-14.845893,"-14,845893",Randstad Zuid,RZ,Den Haag,2,Baan,Den Haag,ProRail,Delft,DT,PPLG,83466.46099999,448437.511,2.61399999,6119,110,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,VolkerRail,Zuid-Holland Noord,52.01967253,4.34505124,67.805197
1096,a3a79868-b02e-4be5-b316-d188eacb5d24,60,625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,"14,717494",36.883869,"36,883869",Zuid,Z,Roosendaal,19,Baan,Zeeland,ProRail,Lage Zwaluwe,ZLW,PPLG,105073.337,411350.814,0.915,345B,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.68871263,4.66517074,14.717494
1097,139ac07a-03b3-444a-bced-cb7d2f0b6413,60,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,754118",-13.398536,"-13,398536",Zuid,Z,Goes,18,Baan,Zeeland,Derden - Overig - SGB Goes,Goes,GS,NCBG,50495.658,390971.20699999,0.135,X0345,310,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-West,51.4980561,3.88216005,49.754118
1098,bc166dba-de6a-4eea-ace7-b689fdde9b4b,,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"43,270191",-20.180514,"-20,180514",Randstad Noord,RN,Amersfoort,12,Baan,Eemland,ProRail,Amersfoort,AMF,PPLG,152795.37,463158.53,5.519,71,200,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Midden,52.1565934,5.35498724,43.270191
1099,a97f83ba-556c-4876-af2d-be686a980707,60,433,,433,433__,Sittard - Born,Std-Bon,Sittard - Born ,"5,614160",46.854317,"46,854317",Zuid,Z,Roermond,25,Baan,Limburg,ProRail,Born Franciscushaven,BONFH,NCBG,184454.087,339076.875,33.98899999,45,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,51.04052803,5.80715031,5.61416
1100,3d823ddb-458f-4ed8-b130-34535779ceb2,,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"36,253430",-5.108034,"-5,108034",Randstad Noord,RN,Haarlem,8,Baan,Kennemerland,Strukton Rail Short Line,Noordwijkerhout,NWH,NCBG,94088.57,473249.02299999,1.78499999,28B,240,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Noord-West,52.24392384,4.49534037,36.25343
1101,812fda4e-5cd7-427b-87ef-feecf0530369,,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"46,355267",5.974864,"5,974864",Randstad Zuid,RZ,Leiden,1,Baan,Rijn en Gouwe,ProRail,Leiden Centraal,LEDN,PPLG,92574.33299999,464069.538,5.461,1109B,100,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,BAM Rail,Zuid-Holland Noord,52.1612592,4.4748621,46.355267
1102,5b44e93a-7b00-4dc0-a4c7-171ead7a1820,60,617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,"38,777945",-8.58767,"-8,587670",Zuid,Z,Boxtel,23,Baan,Brabant,ProRail,Boxtel,BTL,PPLG,150013.679,399796.373,8.509,1107,330,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,ASSET Rail,Zuid-West,51.58705759,5.31525173,38.777945
1103,313b23c8-d038-4d5c-9c66-c857dca7d641,60,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"1,065268",30.412269,"30,412269",Zuid,Z,Maastricht,26,Baan,Limburg,ProRail,Maastricht,MT,PPLG,177346.28899999,318600.98599999,46.734,207,340,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Strukton Rail,Zuid-Oost,50.85679989,5.7045431,1.065268
