OBJECTID,PUIC,NAAM,LEVENSCYCLUS_STATUS,FUNCTIE,REF_DIENSTREGELPUNT_PUIC,REF_STUURSPOOR_PUIC,PERRON_NUMMER,REF_PERRONWAND_PUIC,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT_T,OFFSETBEGIN,OFFSETBEGIN_T,OFFSETEIND,OFFSETEIND_T,BEHEERDER,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LENGTE,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,REF_DIENSTREGELPUNT_NAAM,KM_GEOCODE_TOT,KM_GEOCODE_VAN
347,a5335d29-ed2a-4bca-afdb-7352bb977647,62,Onbekend,R Restspoor,546afe57-c38c-4c92-8186-1a9139074f1c,2ab4e061-7bad-42af-ab62-0853a16fadfe,,,,,,,,,,,,,,,,,246329.535,518659.06699999,246385.367,519267.03399999,610.84313713,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Cog,,
348,6585fa27-6ffa-4768-a2eb-567a564f94bf,545,Onbekend,R Restspoor,7d1b01c2-42d8-482b-9d2b-8cf1850873a4,45df94c2-5342-47d9-964d-019d361cf1ef,,,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,"53,505082","52,747922",-4.832085,"-4,832085",-4.811476,"-4,811476",ProRail,245776.31474833,518687.24560638,245321.83499999,518079.69799999,759.13753004,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.64809243,6.72857686,52.64270915,6.72169728,Coeta,52.747922,53.505082
349,8bd3cf12-7a2e-4103-934a-d0d1e1b535b7,804,Onbekend,R Restspoor,55bdf243-3b12-4400-af64-43c11530e212,50c5c711-89e3-4aa2-a0ca-d35d184c6034,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,"46,877336","47,100107",3.925303,"3,925303",2.107562,"2,107562",ProRail,146630.06936038,453007.69480081,146853.23199999,453011.49699999,223.23079837,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.0652986,5.26514216,52.06533611,5.2683965,Db,47.100107,46.877336
350,8ce730f4-9562-48a4-b370-3fe114216f77,806,Onbekend,R Restspoor,7a9b7b6c-2644-4e09-83a6-db86f22fa7cf,af3a2014-659e-489f-bb67-64660868ba0a,,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,"47,782991","47,792998",2.67934,"2,679340",2.714178,"2,714178",ProRail,147536.13111131,453020.900494,147546.209,453021.037,10.07893114,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.06543026,5.27835518,52.06543163,5.27850215,Dbo,47.792998,47.782991
351,3845c579-a309-40b5-9427-bf3bcfbb6910,9002,Onbekend,R Restspoor,b994ae99-bcc7-40ea-8bd0-55646c2e8309,d4f7bfda-1bdf-44fb-854f-49bfa34152d4,,,,,,,,,,,,,,,,,243581.76249999,474562.05606249,243522.067,474562.027,59.85587068,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Ddnser,,
352,ca34f7f2-cc41-47cf-8a9f-598c466fc44a,42,Onbekend,R Restspoor,43f95778-ddb5-480f-bd9a-06bb5785394d,6c2f0660-8154-44fb-a1f3-0624683a9144,,,,,,,,,,,,,,,,,104730.96748438,424649.83832159,104444.535,424794.71899999,323.38017837,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Ddr,,
353,06e7c572-321f-4758-ba42-acadd7c8eb4b,203a,Onbekend,O Opstelspoor,d64b99ce-d778-4bb6-bb4b-7c51812837b8,00e89562-71ba-4944-b981-01f1da44376b,,,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,"41,113215","41,029377",9.694988,"9,694988",11.4514,"11,451400",ProRail,164823.61385401,419564.03464221,164747.689,419528.51299999,83.82377157,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.76467491,5.52950654,51.76435696,5.52840569,O,41.029377,41.113215
354,d04678ae-278b-409b-977c-e6878a932997,SH,Onbekend,IU In-/uitrijspoor,897ac25c-ee7a-4895-87d8-3c4b2c4f425c,92aa5120-5ae5-4d00-ab52-1c5e7f6a71d1,,,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,523,b,523,523_b,Amsterdam Sloterdijk,"179,564990","179,559989",-3.276445,"-3,276445",-3.261794,"-3,261794",ProRail,118535.723,489155.73601414,118530.706,489155.72399999,5.01701435,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.38904236,4.85155376,52.38904192,4.85148006,Ass,179.559989,179.56499
355,098e39f8-ce65-48e2-a839-ca0bcc0ae4d3,SS,Onbekend,R Restspoor,5c2367f6-2a8e-4ef8-9ad6-7d54a34bc591,57e52370-6ded-4f14-a1b4-94e9d19601e2,,,,,,,,,,,,,,,,,120065.76007054,489113.50972624,119655.13099999,489159.97499999,415.4212768,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Obpa,,
356,77154d56-4379-40c4-a0d2-f1d36ae08599,SU,Onbekend,R Restspoor,5c2367f6-2a8e-4ef8-9ad6-7d54a34bc591,b14a00b0-f56e-4a4c-9810-2de6bfea52ab,,,,,,,,,,,,,,,,,120034.72542294,489091.75662177,119655.192,489149.96899999,385.39639215,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Obpa,,
357,50cad21a-2d07-484b-801f-b4fef82ec339,SW,Onbekend,R Restspoor,5c2367f6-2a8e-4ef8-9ad6-7d54a34bc591,d6ddf514-2125-4b16-a087-408f2627f5c1,,,,,,,,,,,,,,,,,120031.2718432,489058.71309473,119654.448,489137.31,386.19198053,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Obpa,,
358,43093633-17c4-4582-8354-7f3429b77910,ZB,Onbekend,BR Brug-spoor,46352c4b-4686-458f-8086-9cee863ab76e,d895c8d7-d0bc-4b57-88c9-e71851b21548,,,Zlw-Np,Lage Zwaluwe - Nispen ,120,a,120,120_a,Lage Zwaluwe - Roosendaal,"8,885992","9,805008",2.215877,"2,215877",2.004471,"2,004471",ProRail,100476.49362591,404966.55264951,99985.67299999,404190.462,918.27521938,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.63090326,4.59969637,51.62387997,4.59273015,Mabr,9.805008,8.885992
359,d31f2108-71dc-4ef9-a449-ca93d8c9df93,10,Onbekend,R Restspoor,b1a05c2d-7fa6-4890-b0e0-8a91b89e73df,617a1eff-e165-407a-b347-d4fe55a5dc28,,,Oelz-Owk,Oss Racc. Elzenburg - Oss Waalkade ,831,b,831,831_b,Oss Racc. Elzenburg,"200,269001","200,654054",0.460898,"0,460898",0.476608,"0,476608",ProRail,166231.10699077,421491.10832094,165871.234,421578.26299999,384.77281028,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.78196963,5.54995788,51.78276013,5.54474552,Oelz,200.654054,200.269001
360,154c6275-7f7d-4f54-9ba8-9146cf551fe7,12b,Onbekend,R Restspoor,b1a05c2d-7fa6-4890-b0e0-8a91b89e73df,af5ca417-8492-4ec0-86ce-337ad32ce731,,,Oelz-Owk,Oss Racc. Elzenburg - Oss Waalkade ,831,b,831,831_b,Oss Racc. Elzenburg,"200,772282","201,022826",-0.306425,"-0,306425",-2.669069,"-2,669069",ProRail,165859.75,421693.543,165877.328,421944.177,251.40982176,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.78379654,5.54458271,51.78604898,5.54484533,Oelz,201.022826,200.772282
361,7d9e814a-a6b8-45e5-a448-50e3e6b2a8bc,205,Onbekend,R Restspoor,d64b99ce-d778-4bb6-bb4b-7c51812837b8,273b0d54-30af-4c3a-9a7b-ca260ee74cd8,,,Ht-Nm,s-Hertogenbosch - Nijmegen ,047,,47,047__,s Hertogenbosch - Nijmegen,"42,289994","42,299997",2.083885,"2,083885",2.11,"2,110000",ProRail,165964.0705533,419757.79675158,165974.065,419758.091,9.99832909,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.76639528,5.54603326,51.76639773,5.54617805,O,42.299997,42.289994
362,ba168075-2f1f-42e8-b69d-ccc2da61c741,104,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,3df8ceb8-8d39-474f-8061-cc3537cd5f27,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"69,480365","69,670591",99.318063,"99,318063",102.815408,"102,815408",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),237999.42576359,575683.11413045,237937.54999999,575862.00699999,189.29169243,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.16142437,6.62816524,53.16304112,6.62728636,On,69.670591,69.480365
363,4a257439-fdac-41d8-b9e1-872fe46e9775,108,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,6f8e1ec6-d52b-4365-b163-c716842d2532,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"69,479511","69,658207",135.271312,"135,271312",138.779872,"138,779872",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),238033.44340329,575694.78533812,237975.594,575862.631,177.53531062,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.16152396,6.62867674,53.16304084,6.62785522,On,69.658207,69.479511
364,cc14ac19-fab4-4ce9-9f06-e98ee8c4cda8,113,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,375d800c-05aa-46d4-9cb3-90c3620659fb,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"69,453834","69,670358",156.127593,"156,127593",177.493317,"177,493317",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),238061.934,575677.88,238007.807,575887.321,216.53073098,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.16136767,6.62909826,53.16325767,6.62834312,On,69.670358,69.453834
365,8fb35897-7fd0-406b-bd6f-dea26bae2eb0,303a,Onbekend,O Opstelspoor,e95484e8-9639-4fa5-9c58-7a78f8754640,a69c3261-0103-478c-942e-e0900f658f5e,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"70,180932","70,338966",8.666232,"8,666232",8.694069,"8,694069",ProRail,237671.80734217,576308.71958397,237613.125,576455.829,158.38324107,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.1670954,6.62342849,53.16842608,6.62258891,Onn,70.338966,70.180932
366,ea7b3918-ce25-48b2-be46-f4404ad87497,310a,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,7c225bab-918f-4db9-8a00-2fd362e3c510,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"69,524002","69,055391",59.791273,"59,791273",59.347119,"59,347119",ProRail,237947.32402252,575710.14058147,238109.143,575270.174,468.78213461,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.16167524,6.62739338,53.15769753,6.62969883,On,69.055391,69.524002
367,ebcf267a-9243-45cb-b84c-075b5a0f6669,312a,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,0ed6e03a-633b-4644-a2ff-c9152f0f2885,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"69,524010","69,004896",68.713432,"68,713432",68.288879,"68,288879",ProRail,237955.69429016,575713.23056151,238135.124,575225.69099999,519.50976831,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.1617017,6.62751929,53.15729387,6.63007568,On,69.004896,69.52401
368,8c19e1dc-3db7-4d82-9296-5ad5ad35f268,344,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,b50d1e1b-4c10-43f6-92b0-b5567b0852c7,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"67,974925","67,978254",66.607109,"66,607109",66.855306,"66,855306",ProRail,238377.66461155,574216.18742436,238377.83199999,574219.488,3.30522162,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.14818684,6.63343981,53.14821646,6.63344317,On,67.978254,67.974925
369,39f380ac-5e1b-4a8f-8633-a1d4475ec199,407a,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,c0d63f77-bc65-403a-b0f5-af33eca646d4,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"67,984009","68,612231",41.030737,"41,030737",39.732043,"39,732043",ProRail,238351.875,574224.549,238244.649,574850.841,638.52341451,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.14826597,6.63305659,53.15390923,6.63161592,On,68.612231,67.984009
370,e43165dd-28ba-4f77-ad41-8e6278ed5430,415a,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,f4a4ea39-adb6-431e-8088-d95389bc2b1d,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"68,916544","68,639299",26.00591,"26,005910",24.96505,"24,965050",ProRail,238126.231,575128.464,238221.439,574871.09699999,274.47564764,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.15642176,6.6299177,53.15409481,6.63127427,On,68.639299,68.916544
371,8e5977ee-9afa-4168-88df-8919cd412423,502,Onbekend,O Opstelspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,97a7cd12-f76d-4aa6-9b20-0ede4c22f44c,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"68,209825","68,731770",70.553374,"70,553374",72.589779,"72,589779",ProRail,238369.16099999,574457.94099999,238234.369,574973.80799999,534.3780353,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.15036008,6.63337523,53.15501556,6.63149403,On,68.73177,68.209825
372,c11c5d87-b96b-4608-a640-94365f32bce2,515,Onbekend,R Restspoor,a6f76871-728e-40ab-83a2-b969b05ad3bf,60436075-8b18-4b67-a21a-d5aad4695c65,,,Mp-Gn,Meppel - Groningen ,011,,11,011__,Assen - Haren,"68,897942","69,058702",85.100699,"85,100699",97.836388,"97,836388",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),238187.77299999,575132.60499999,238144.09,575286.64199999,160.25483473,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,53.15644942,6.63083859,53.15784006,6.63022541,On,69.058702,68.897942
373,19bc7c0f-24ac-4dac-a5dd-0e1b82765004,12,Onbekend,R Restspoor,ad164759-4c14-4a2c-a38d-9d75e63022dc,8a809555-7c61-4b2b-80d6-2917aec1363a,,,,,,,,,,,,,,,,,116546.39391941,407840.68579223,116952.744,407622.18599999,543.87334674,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Otw,,
374,a455b65f-b394-4a7b-af34-0a092e242674,B2,Onbekend,BR Brug-spoor,df539338-2fbf-485f-8ff5-9eafdb48991e,0c845227-d46d-4680-8612-13827ccf2fec,,,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,"13,009982","12,150028",-2.092944,"-2,092944",-2.08692,"-2,086920",ProRail,125496.57941651,501681.95676442,124769.027,501308.553,856.44526653,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,52.50203674,4.95269983,52.49864122,4.94201913,Nhk,12.150028,13.009982
375,bf36ce78-3e34-4837-b5ff-bb34fba2b70b,471,Onbekend,R Restspoor,c1af1f52-4120-42d6-850f-e5b2629b5a21,9dba47ec-341b-4a4e-9a13-9dda2da9705d,,,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,"11,524415","11,404567",17.291219,"17,291219",43.835934,"43,835934",ProRail,85520.369,432632.37599999,85638.789,432663.618,123.36361185,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.877892,4.37816647,51.87818754,4.37987971,Ps,11.404567,11.524415
376,13d3215d-788b-4391-a5fd-507078234d7d,901,Onbekend,R Restspoor,c1af1f52-4120-42d6-850f-e5b2629b5a21,a1ac38de-769a-4a88-8821-e99c4ed441c5,,,Ps-Ps2phv,"Rotterdam, Emplacement Pernis - Pernis 2e Petroleumhaven ",469,d,469,469_d,Pernis,"401,284106","400,340001",0.598887,"0,598887",-0.148572,"-0,148572",ProRail,83819.229,433658.005,84041.78699999,432774.356,928.10790703,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.88689459,4.35325311,51.87898159,4.35666742,Ps,400.340001,401.284106
377,b10df9d4-5033-4ea9-a045-619069c37c64,922,Onbekend,R Restspoor,c1af1f52-4120-42d6-850f-e5b2629b5a21,9d262b4f-9b2f-4679-b167-5ba6cfc65c42,,,Boto-Pstw,"Botlektunnel Oost - Rotterdam, Emplacement Pernis Tankweg ",469,g,469,469_g,Pernis,"601,520554","601,928652",-0.954003,"-0,954003",-0.299855,"-0,299855",ProRail,82134.975,433446.196,82465.751,433688.41499999,414.85325225,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.88477316,4.32883693,51.88699318,4.33358966,Ps,601.928652,601.520554
378,54cedb61-66de-4a17-bd54-7b784c7c3140,PK,Onbekend,R Restspoor,8a796b1e-02e4-4693-bdc4-d76bb4ea949d,e2000a33-409f-4a83-833f-82f4daf72e24,,,,,,,,,,,,,,,,,80004.19310027,431667.7719885,83863.576,432476.291,3964.62908032,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Bott,,
379,cfb5fc96-4f35-4fc0-a3ee-7c8065c0a490,502,Onbekend,R Restspoor,e1ef3385-c8ad-4be9-9453-1a588e07a098,f77efb43-7f2a-4fab-a0ed-fafa506c7411,,,,,,,,,,,,,,,,,118153.77926607,490413.06600714,117079.602,489220.635,1702.93136297,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Awhvw,,
380,8e5fc46c-d1d2-4b67-a482-c0a921afd53f,525,Onbekend,R Restspoor,9dcae9b7-9b44-4dc7-964f-150f8036e990,36a18046-91b3-404e-867f-8942e578d5fa,,,,,,,,,,,,,,,,,116306.098,489244.803,116952.849,489175.688,652.88591427,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Rdwa,,
381,8d8d1cdf-4cf5-4c6e-b2fc-f13ec536a047,TF,Onbekend,IU In-/uitrijspoor,9dcae9b7-9b44-4dc7-964f-150f8036e990,ca05b43f-b39f-4623-86e0-2a0815cae621,,,,,,,,,,,,,,,,,116179.215,489304.41899999,116405.469,489249.85999999,233.00853687,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,,,,,Rdwa,,
382,fec14fab-5639-4c1f-ad90-fc0ac6758614,45,Onbekend,R Restspoor,43f95778-ddb5-480f-bd9a-06bb5785394d,b71fe24f-5766-48f2-826f-acf6ff322b88,,,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,"100,043314","100,216181",10.246716,"10,246716",23.262793,"23,262793",ProRail,104521.77099999,424734.438,104359.20299999,424807.19099999,178.45308986,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.80895321,4.65524809,51.80959237,4.65288034,Ddr,100.216181,100.043314
383,3b6d6aa1-c83c-4b9a-abe3-5b8ff9d6410b,50,Onbekend,R Restspoor,43f95778-ddb5-480f-bd9a-06bb5785394d,6a3ef58e-d94f-4055-b5d1-17ce0a53c323,,,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,"100,048434","100,233046",-1.682429,"-1,682429",-4.697202,"-4,697202",ProRail,104512.883,424724.961,104336.75199999,424781.51699999,185.60813518,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.80886723,4.65512061,51.80935958,4.65255857,Ddr,100.233046,100.048434
384,da4defe1-a572-411e-89ad-2a9d09994d2e,7153,Onbekend,R Restspoor,43f95778-ddb5-480f-bd9a-06bb5785394d,9d30e41a-e0a1-4460-bf2d-281f9534aa38,,,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,"102,016368","102,360901",-0.574949,"-0,574949",0.098217,"0,098217",ProRail,103836.624,423500.598,104036.766,423283.79599999,347.60443772,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.79780137,4.64549634,51.79587111,4.64842943,Ddr,102.360901,102.016368
385,36583dc7-b15e-4910-bc9b-afec8d470cc9,7157,Onbekend,R Restspoor,43f95778-ddb5-480f-bd9a-06bb5785394d,f3d08fa6-bcc7-44ad-ae63-b4fc42d38fb2,,,Mwg-Kilkd,Mijlweg - Kilkade ,805,c,805,805_c,Dordrecht Zeehaventerrein,"400,100000","400,104987",-0.268734,"-0,268734",-0.484991,"-0,484991",Derden - Overig - BAM Infra Rail B.V.,103981.4448185,422878.96604137,103977.647,422875.505,5.13957218,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.79222754,4.64768718,51.79219608,4.64763265,Ddr,400.104987,400.1
386,2549800d-aa15-40bc-8bcb-5e7b66288f0d,7166,Onbekend,R Restspoor,43f95778-ddb5-480f-bd9a-06bb5785394d,80788435-8542-4d59-8b68-05dfc9732f9a,,,Ddrz-Ddrkw,Dordrecht Zeehaventerrein - Dordrecht Kreckweg ,805,d,805,805_d,Dordrecht Zeehaventerrein,"500,268915","500,406432",-0.10823,"-0,108230",-0.37557,"-0,375570",ProRail,103746.356,422449.81599999,103608.799,422455.563,137.6773357,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.7883489,4.64434334,51.78838791,4.64234893,Ddr,500.406432,500.268915
387,fd62903d-b45f-4077-9ba5-17269f7c19bd,7174,Onbekend,R Restspoor,43f95778-ddb5-480f-bd9a-06bb5785394d,e560723c-1121-4eb1-adc2-172cb436ab81,,,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,805,a,805,805_a,Dordrecht Zeehaventerrein,"105,283329","105,418944",-0.238566,"-0,238566",-1.020267,"-1,020267",ProRail,102610.34699999,422642.27,102639.284,422774.868,135.71876593,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.78997318,4.62785059,51.79116765,4.62824993,Ddr,105.418944,105.283329
388,a8e1f930-6526-4142-aabd-63d24d5ba48a,HU,Onbekend,IU In-/uitrijspoor,50b18cf2-08a6-4adf-8b2a-f06772dac6eb,5b6c5904-d31c-4542-9ab1-80e90dbc68cd,,,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,"30,310946","30,351121",-7.449653,"-7,449653",-7.096853,"-7,096853",ProRail,104551.70777116,424760.60609737,104517.501,424784.00099999,41.44223559,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.80919111,4.65567834,51.80939828,4.65517895,Grbr,30.351121,30.310946
389,685ca1c4-7abf-4dac-adce-f9b717bf195e,JU,Onbekend,IU In-/uitrijspoor,50b18cf2-08a6-4adf-8b2a-f06772dac6eb,491180b4-ae29-42be-9157-6d8f874c4929,,,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,"30,311011","30,351077",-3.808804,"-3,808804",-3.482531,"-3,482531",ProRail,104553.68166048,424763.66565343,104519.554,424786.976,41.32894684,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.80921878,4.65570651,51.80942521,4.65520828,Grbr,30.351077,30.311011
390,54a83449-75c6-4e36-bcb8-8d6d4514aa00,KU,Onbekend,IU In-/uitrijspoor,50b18cf2-08a6-4adf-8b2a-f06772dac6eb,dd5d8307-e178-435c-8994-c2c9ec60d827,,,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,"30,310934","30,350855",2.132891,"2,132891",2.688752,"2,688752",ProRail,104557.06070318,424768.55409787,104523.18399999,424791.972,41.18438828,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.80926303,4.65575479,51.80947044,4.65526019,Grbr,30.350855,30.310934
391,dc322341-ec98-4320-8e1e-0d083c685271,LU,Onbekend,IU In-/uitrijspoor,50b18cf2-08a6-4adf-8b2a-f06772dac6eb,1805a5b0-f33a-49aa-822a-d00eaa8b62d0,,,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,"30,311000","30,350899",6.142891,"6,142891",6.711586,"6,711586",ProRail,104559.23998545,424771.92143417,104525.389,424795.337,41.16187134,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.80929349,4.6557859,51.80950088,4.65529167,Grbr,30.350899,30.311
392,82710dc8-e558-4ad8-a032-8dcc95a1f514,7051,Onbekend,R Restspoor,ca392ba1-25cf-4c97-998f-3b97e5b8b4aa,e037da78-3df0-4402-95d6-9dea19c187da,,,Wijb-Ddri,Wantij (brug o/h - bij Dordrecht) - Dordrecht Aansl. Industrieterrein De Staart ,810,a,810,810_a,Dordrecht Industrieterrein Aansl. De Staart,"1,255354","1,569615",0.838336,"0,838336",-2.619919,"-2,619919",ProRail,109754.374,425320.998,109446.123,425380.75599999,314.18331477,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.81467383,4.73104087,51.81518585,4.72656298,Ddri,1.569615,1.255354
393,4fc65441-19cc-45e0-8c36-a551b19053ff,7055,Onbekend,R Restspoor,ca392ba1-25cf-4c97-998f-3b97e5b8b4aa,0fcc1408-794c-4e82-be48-edb87855f56f,,,Wijb-Ddri,Wantij (brug o/h - bij Dordrecht) - Dordrecht Aansl. Industrieterrein De Staart ,810,a,810,810_a,Dordrecht Industrieterrein Aansl. De Staart,"1,807071","1,859710",0.08413,"0,084130",-0.004991,"-0,004991",ProRail,109214.50199999,425433.646,109163.003,425444.455,52.62111406,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.81564227,4.72319716,51.81573519,4.72244892,Ddri,1.85971,1.807071
394,73d192a9-7a9c-4b4d-9f3d-ee5348f7c565,BD,Onbekend,IU In-/uitrijspoor,f9a87e95-77bd-4979-9c43-9da218e5406d,87013ae9-543f-4313-b9ec-3d3b538f7200,,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,539,,539,539__,Schiedam Centrum,"80,746121","80,750106",4.50685,"4,506850",4.411111,"4,411111",ProRail,88766.35254076,437391.16700381,88770.285,437391.647,3.96118972,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.92105569,4.42438517,51.92106047,4.42444224,Sdm,80.750106,80.746121
395,4e97c247-1511-4951-931f-beda632fa1d8,DD,Onbekend,IU In-/uitrijspoor,f9a87e95-77bd-4979-9c43-9da218e5406d,5b696c09-0fb3-45d8-8de9-fcddcd37b599,,,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,539,,539,539__,Schiedam Centrum,"80,745926","80,749907",-8.059448,"-8,059448",-8.104332,"-8,104332",ProRail,88764.93908239,437403.65494673,88768.872,437404.08399999,3.95632784,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.92116775,4.42436223,51.92117207,4.42441931,Sdm,80.749907,80.745926
396,5e901465-6337-4e51-855b-2588942b1048,18,Onbekend,R Restspoor,163d6385-a721-492d-88b9-fb981bed7ec6,d8fa5148-66a7-4eb7-ad58-1bc5e7365db7,,,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,"9,140619","8,183202",65.796863,"65,796863",85.293883,"85,293883",Derden - Overig - Havenbedrijf Rotterdam,87869.441,432346.635,88784.48299999,432069,961.56843213,2022/01/10 23:00:00+00,2022/01/10 18:00:28+00,51.87561199,4.41233237,51.87322629,4.42567217,Rscw,8.183202,9.140619
