OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
1575,W,3321,Benoemd,,,,,,,,,d079e5a5-2471-4f25-b586-29008a2eabb0,0.113254,"0,113254",0.117753,"0,117753",904.435155,"904,435155",904.439192,"904,439192",927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,ce5bf78b-c55d-4008-8500-3b19f01629e1,3221L,
1576,W,245B,Benoemd,,,,,,,,,4ad2dff0-5bb0-4372-9f4b-0cf1b42e613c,0.114806,"0,114806",0.151275,"0,151275",21.411495,"21,411495",21.447421,"21,447421",553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,59a03873-dcac-4d78-8c43-cd2943290385,239L,
1577,S,209,Benoemd,Lichtsein,Lichtsein,72,100,48d7abe2-6a00-4006-8ba0-1840491749af,8435fc5c-cd8f-4830-8cb9-f3c579015a40,1fa1e48c-d33c-4ff8-af38-18ec683f21f2,3aae31c5-4e7f-c399-2bac-af136779c4ea,,0.065575,"0,065575",0.486406,"0,486406",0.253102,"0,253102",0.674531,"0,674531",606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,6f3318db-222c-4afd-98b8-76d278fcc050,59R,606_59R_0.2
1578,W,917,Benoemd,,,,,,,,,c15085f9-9053-4004-972f-77b9a78638ab,0,"0,000000",0.028767,"0,028767",78.640451,"78,640451",78.668564,"78,668564",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,583f0b2c-5a6e-4957-934c-46e707621704,917R,
1579,S,TI_X0254L-wX0254L,Pseudo,TERRA-INCOGNITA,WISSEL_GW,TI_X0254L,X0254,be75762d-91f3-4fac-8d9a-ee8df9188274,1e1e59e9-fe26-4950-9a2d-09cd734f7d1d,04839e7d-ab0a-4c4d-a1ec-4d16ba48d43b,2c9a68ef-4b95-4078-8da2-a19341691d10,,0.2373,"0,237300",0.034064,"0,034064",17.432614,"17,432614",17.610104,"17,610104",063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,933334c8-ec17-437b-8f65-a89ce57f46de,X0254L,063_X0254L_17.6
1580,S,wX0305L-SJ_X0305L,Pseudo,WISSEL_GW,STOOTJUK,X0305,SJ_X0305L,6e62cb6b-317e-48b8-a461-cd69d726c995,314e2259-5ff4-4aee-96aa-226de475bbf1,53f1e164-6ae7-446a-9165-b1dda28a0602,52824eca-2d75-4265-8e15-cac4c8e0f57b,,0.034065,"0,034065",0.171893,"0,171893",203.041679,"203,041679",203.178757,"203,178757",470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",477670e8-785d-4e05-b23c-5c8642abcfdd,X0305L,470_X0305L_203.0
1581,W,90,Benoemd,,,,,,,,,b1954f98-3956-4adc-9eef-3662b1d71a46,0.02728,"0,027280",0.054561,"0,054561",501.770675,"501,770675",501.797012,"501,797012",469,f,469,469_f,Pernis,Ps1phv-Pspw,Pernis 1e Petroleumhaven - Pernis Petroleumweg ,0312c53e-da72-4521-b555-ddf17ebc28df,89R,
1582,W,2013/2015,Benoemd,,,,,,,,,42d57701-6972-47c0-83c7-bf78e93e60b4,0.009975,"0,009975",0.020362,"0,020362",90.289239,"90,289239",90.299563,"90,299563",508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,8c282522-9a14-4fb6-b985-f72f4d59bfe9,2013Q,
1583,S,w924V-w925L,Pseudo,WISSEL_GW,WISSEL_GW,924,925,b74ea782-fc8e-4a6a-ba31-b5c5d256fa4d,7245d5f7-43e0-4304-8227-1492a86399d0,01f39f51-085e-437e-82bb-26b3cc0960ef,1d452c3b-e020-f49d-b856-34f509996dd7,,0.004501,"0,004501",0.007902,"0,007902",2.125257,"2,125257",2.128567,"2,128567",516,a,516,516_a,Blerick,Vl-Ehv,Venlo - Eindhoven ,0c7a1172-fb81-4221-b4e3-8cf6e152cd59,924V,516_924V_2.1
1584,W,661A/661B,Benoemd,,,,,,,,,cd5499c7-cb85-430b-afa4-bc0bcd6f167d,0.5946,"0,594600",0.604574,"0,604574",7.340788,"7,340788",7.331038,"7,331038",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",1aa4bf6e-4bbb-41c4-a359-84a2111e4a23,50V,
1585,W,921,Benoemd,,,,,,,,,558eb633-2c42-474f-ad1a-c5af01af184d,0,"0,000000",0.036493,"0,036493",17.954132,"17,954132",17.989855,"17,989855",514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,15e63ac6-60e3-4f32-8c48-6cb7f57676d8,921L,
1586,S,98,Benoemd,WISSEL_EW,STOOTJUK,906A/906B,SJ_906BP,f4c9303b-0b34-4f86-a816-9431cecd3562,56e1cee9-4f88-4796-a505-f743a61861dd,5e8a81d4-86bf-439a-ae86-810df4bce762,711c92ee-bdaf-5d7e-015a-082df4a05df9,,0.02599,"0,025990",0.399402,"0,399402",21.930859,"21,930859",21.553436,"21,553436",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,cbc5e19e-3eef-471a-9f0d-b670e765d739,906BP,545_906BP_22.0
1587,S,w955AR-w957BR,Pseudo,WISSEL_GW,WISSEL_GW,955A,957B,ef97a71e-23a3-4bda-88f5-af438c8eeb3d,c74fc907-7c60-4ee9-ad94-d00dfc08f8a9,8a9c61ce-49ff-4288-9d2a-40768414dcfe,c7d82b9c-9956-cdd2-0421-8b4353c21e5f,,0.058131,"0,058131",0.264757,"0,264757",149.137699,"149,137699",149.343533,"149,343533",027,,27,027__,Diemen - Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,ea8979c2-6168-4582-967b-8494ae74d876,955AR,027_955AR_149.1
1588,S,SJ_239P-w237/239S,Pseudo,STOOTJUK,WISSEL_EW,SJ_239P,237/239,c1f2cdfe-2436-4aa7-a980-fb83f5bd3058,9d62b2dc-bbba-42e0-bfe6-8a035d0468c3,13d6ce6f-9775-4178-9a2a-23d9f4ab1bf3,4e4b75fd-cdf3-376f-1ab9-1d8de8721b77,,0.344428,"0,344428",0.025952,"0,025952",50.123522,"50,123522",50.459882,"50,459882",618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,123a9556-62a4-425f-b58f-3d096e9f3122,239P,618_239P_50.5
1589,W,914,Benoemd,,,,,,,,,ffdf332e-078e-4cc5-8407-01c778ee8a8e,0,"0,000000",0.03647,"0,036470",6.733438,"6,733438",6.769637,"6,769637",815,a,815,815_a,Roodeschool Eemshaven,Rda-Eem,Rodeschool Aansl. - Eemshaven ,105042ef-5ddc-4647-b163-b3eda8c9a210,914R,
1590,W,K155B,Benoemd,,,,,,,,,037a1f85-a097-41ce-99f7-000a06d1fdd1,0.014441,"0,014441",0.01743,"0,017430",80.808,"80,808000",80.804971,"80,804971",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,d2df0a41-9809-4950-a887-3ec5b7e08aca,159BQ,
1591,S,TZ1,Benoemd,Stop Marker Board,Stop Marker Board,RX-W.12,2486,d5149753-102c-4a3c-af96-0e3846a9afae,a0aef575-a937-4abd-8810-e21358c7a6b0,6a04b7c2-0e6d-48c1-a914-86f0ba2f2847,577c7571-dbe5-4ebf-acce-6ef357ec7056,,0.871241,"0,871241",1.716149,"1,716149",83.773376,"83,773376",82.928896,"82,928896",787,,787,787__,Hazeldonk Grens - Noorderkempen (B),Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,8ff889e8-d74d-4173-ba93-21325a1ae097,2487V,164_2487V_253.6
1592,W,167B,Benoemd,,,,,,,,,02798fcf-29d1-44ee-866f-e13270cb98e6,0.021484,"0,021484",0.051045,"0,051045",44.284993,"44,284993",44.314156,"44,314156",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,17c823aa-0aa3-49d4-9872-a0df77e7c981,165AP,
1593,W,75,Benoemd,,,,,,,,,16f931bc-1716-490b-8fba-c78e2115bba0,0.349345,"0,349345",0.37999,"0,379990",206.558665,"206,558665",206.589289,"206,589289",817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,7be6a12c-d4ca-41c2-807b-e9a58d7e7d67,74AL,
1594,S,402,Benoemd,Lichtsein,Lichtsein,276,292,d174db0f-87fc-4315-b4b2-3919f2255351,00d8615d-3d89-4595-ac09-74be41f0e1d1,ee53c0e3-985b-4941-b9d8-417b4edf5398,11e5b1df-f292-c918-e778-d5c7f7ea3b11,,0.259191,"0,259191",0.681371,"0,681371",70.836388,"70,836388",71.258596,"71,258596",524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,7caf0e5f-c7ca-40a3-9a0b-1b678ad7a9a4,259AR,524_259AR_70.6
1595,S,s592-w1101V,Pseudo,Bordsein,WISSEL_GW,,1101,a9fd0d96-5cf8-4dbc-bec7-8479b894ad89,437e75f7-a0ea-46b7-ab6b-1c76867f1cc9,df0a6370-25ac-49f1-b0c6-e77f5df1ac1c,a3130443-c974-baef-2937-57e8076a54aa,,0.398756,"0,398756",0.54663,"0,546630",200.11701,"200,117010",200.264361,"200,264361",470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",a81ff586-8be3-43e3-bd2d-9b2b949d2b55,931V,950_931V_17.8
1596,W,35B/41A,Benoemd,,,,,,,,,4ba43b37-a867-4496-8795-3a45049486cd,0.009974,"0,009974",0.025989,"0,025989",69.023239,"69,023239",69.007222,"69,007222",517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,543ca85f-f314-4b42-af8e-15a73335edf6,35BS,
1597,W,K1,Benoemd,,,,,,,,,65b16658-0a49-44fc-9c05-f3a9e254caaa,0.027283,"0,027283",0.028544,"0,028544",41.625767,"41,625767",41.624505,"41,624505",620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,2e15325b-a687-4302-a14c-7e878bc2d56d,1BR,
1598,W,1511,Benoemd,,,,,,,,,c1f81037-95be-45c7-9c39-5859dc80d407,6.861015,"6,861015",6.864615,"6,864615",151.860334,"151,860334",151.856758,"151,856758",144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,04037d34-fc0e-412f-a1df-be028c7c2cc9,1019R,
1599,W,1081A,Benoemd,,,,,,,,,c95d33c3-dd7f-4879-93f9-ad78725a5374,0,"0,000000",0.0039,"0,003900",45.88506,"45,885060",45.881146,"45,881146",534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,c40fd2f9-c66e-4abe-9a93-3a566a788065,1081AV,
1600,S,JT,Benoemd,Lichtsein,Lichtsein,1304,1312,419fa360-4b35-4abc-8644-10de889ec262,3a4a58dc-fe67-45e7-9b3a-36da6fd83541,f57a1216-f130-42c5-aa9e-011054b223b8,addc1c54-400a-d787-fecf-031cb512b63b,,0.678391,"0,678391",1.03301,"1,033010",30.599807,"30,599807",30.954057,"30,954057",116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,9b525b76-2ae4-469b-a4c9-95fc03386335,1267AP,542_1267AP_29.9
1601,W,903,Benoemd,,,,,,,,,9ed120dd-8ba1-44a7-b6cd-4f4b0ac7449f,0.70652,"0,706520",0.740585,"0,740585",8.377367,"8,377367",8.411097,"8,411097",801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,fb5810c8-a920-418e-bcc1-f8f198886895,902L,
1602,W,40,Benoemd,,,,,,,,,bd4fdd21-e516-4d1f-9c40-4753faf56153,0,"0,000000",0.034088,"0,034088",100.944009,"100,944009",100.910034,"100,910034",485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,08171764-6eb4-4e83-a1e1-a49cca5c59aa,40L,
1603,W,223,Benoemd,,,,,,,,,6aea9f7c-1ed5-4539-b771-1574e67d262a,0,"0,000000",0.024635,"0,024635",21.353921,"21,353921",21.378571,"21,378571",553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,dfc0a7b3-06ae-47c2-9b58-90c1cde33f0a,223L,
1604,W,1021,Benoemd,,,,,,,,,c471607c-bafd-40e3-8e27-39a6f6c4f7e9,0,"0,000000",0.004501,"0,004501",43.60706,"43,607060",43.611346,"43,611346",163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,87f4108f-fe5f-49ed-88f7-f21835c3b1a1,1021V,
1605,W,948,Benoemd,,,,,,,,,bfe87eda-5c5b-4bd0-9ef4-f6ed52983754,0.001325,"0,001325",0.031912,"0,031912",49.114827,"49,114827",49.085162,"49,085162",132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2b673585-dd2e-4ea3-9bcc-400122af5e6f,942V,
1606,W,LLL,Benoemd,,,,,,,,,2a632c10-78da-4e4c-8a7b-6491b07c3a17,0,"0,000000",0.0317,"0,031700",101.612466,"101,612466",101.644231,"101,644231",851,a,851,851_a,Born Franciscushaven,Bon-Bonoh,Born-Born Overlaadhaven ,b3fac0e0-e611-47ca-9fb6-06b02883c085,LLLR,
1607,W,175A,Benoemd,,,,,,,,,17b67ee2-30a2-4949-8e6e-26c6f137193a,0,"0,000000",0.027282,"0,027282",80.979866,"80,979866",81.006989,"81,006989",501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,578089dd-41ff-4558-827d-c6a428da4b37,175AL,
1608,W,X0144,Benoemd,,,,,,,,,235d47a7-8aea-4267-9c6b-c94eca3e1115,0.022941,"0,022941",0.045882,"0,045882",103.57531,"103,575310",103.552395,"103,552395",468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ",ae15e5fb-47a8-4464-a8ed-ea90eee7e046,X0122R,
1609,W,956,Benoemd,,,,,,,,,3bea4b06-3a2a-4751-a53e-bd50a583cc8a,0.030747,"0,030747",0.032073,"0,032073",0.879684,"0,879684",0.878369,"0,878369",437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,1633e8e6-1f97-4fd9-b0af-cd02ab4fee6c,954R,
1610,W,125/127,Benoemd,,,,,,,,,b41ed1c1-234f-428d-ad8e-5788fb544c58,0.009975,"0,009975",0.023011,"0,023011",63.648383,"63,648383",63.66146,"63,661460",518,,518,518__,Weert,Bdl-Rm,Budel - Roermond ,f512ceda-f61b-4367-a0fb-8172b218145a,125Q,
1611,S,w3739V-w3743L,Pseudo,WISSEL_GW,WISSEL_GW,3739,3743,0537c71b-c646-49c7-8ca6-bba76f5e6e75,24d2938d-7045-44a1-9fc5-fb37967e2652,483f21ce-c9b0-4311-a58b-e3736f9aba94,d0f6579e-a429-8509-ca56-4202500659e6,,0.004499,"0,004499",0.010977,"0,010977",36.720015,"36,720015",36.72639,"36,726390",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,c7d208c2-3a30-401d-9506-6e30b18dc08e,3739V,924_3739V_36.7
1612,W,10,Benoemd,Lichtsein,STOOTJUK,1234,SJ_1235AV,14ca1ac5-5e62-4608-813a-95f6dcb71931,ed2c8868-32e1-4472-b17f-af651b72310b,,,e1f66efd-1a97-4564-b68a-e2a48d34875d,0,"0,000000",0.0039,"0,003900",24.992806,"24,992806",24.996648,"24,996648",560,a,560,560_a,Den Haag Centraal,Gd-Gvc,Gouda - Den Haag Centraal ,73b54e2a-f3c5-4cd2-a515-a60e2726814e,1235AV,
1613,W,2159,Benoemd,,,,,,,,,71fc633f-0ee7-4d04-b092-a5799b41ad6e,0.040092,"0,040092",0.080184,"0,080184",92.30338,"92,303380",92.343441,"92,343441",037,,37,037__,Arnhem - Velperbroek Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,f6dad38b-2be8-4d87-acb8-7c0fd33be3f7,2157R,
1614,W,96,Benoemd,,,,,,,,,f3766eb6-50b3-47a9-ba64-d8d18fd1c95f,0.033856,"0,033856",0.038123,"0,038123",202.653576,"202,653576",202.657794,"202,657794",470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ",751c6dbf-cbdc-4483-8c79-3c073398c4ce,95R,
1615,W,30A/30B,Benoemd,,,,,,,,,1086fa78-55d5-40ae-a83b-70871aed6844,0.066696,"0,066696",0.076671,"0,076671",0.156842,"0,156842",0.166657,"0,166657",463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,2f8958f0-4955-4ed4-bc93-c8a1bafb0fb9,7L,
1616,W,357A,Benoemd,,,,,,,,,3c314152-1777-4991-bd16-a8d12f365583,0,"0,000000",0.058131,"0,058131",51.536154,"51,536154",51.594169,"51,594169",002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,fbc16408-9fd9-4100-aa88-7faf98ade686,357AL,
1617,W,2003,Benoemd,,,,,,,,,ab043a58-d387-40bb-a813-64d522fd77b3,0.051866,"0,051866",0.103732,"0,103732",24.179184,"24,179184",24.127112,"24,127112",047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,f4a75d92-a45b-494f-8ea4-1a426c766bd2,2001R,
1618,S,w1599V-w1649/1663P,Pseudo,WISSEL_GW,WISSEL_EW,1599,1649/1663,6e56b87a-8d33-4e15-bad7-5a343dbd8f73,ceccc724-471e-4637-90bf-faca3066cd24,866ec04c-4687-40c1-9db5-0f211b9d9060,48fea304-47dd-26a7-98f5-b5d0924b618c,,0.0039,"0,003900",0.108297,"0,108297",2.062195,"2,062195",2.162766,"2,162766",478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,803d9e35-14d9-4df0-bd99-05507c53e12d,1599V,478_1599V_2.1
1619,W,407,Benoemd,,,,,,,,,e1bf9f8a-0d26-48fe-8d75-d49dd7103ec1,0,"0,000000",0.036492,"0,036492",29.459941,"29,459941",29.423521,"29,423521",055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,73b1c2cf-9c36-4fc4-80e8-26d1ee7525b7,407R,
1620,W,301B,Benoemd,,,,,,,,,82ca189a-8ecb-4901-aaba-857f3b14303e,7.814723,"7,814723",7.872851,"7,872851",8.331745,"8,331745",8.38977,"8,389770",012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,fc448f7e-b000-43cc-84b8-21ac72b4cbe3,283R,
1621,W,151B,Benoemd,,,,,,,,,0e97a28e-2e98-4c52-856e-7316d353964f,0,"0,000000",0.0045,"0,004500",13.903288,"13,903288",13.899006,"13,899006",610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,f21015f5-a848-433b-8d34-b4cb9d05d443,151BV,
1622,S,w1L-ES_1L,Pseudo,WISSEL_GW,EINDESPOOR,1,ES_1L,6968b561-fbd6-4d67-bbbc-0c2e78173414,f961fb16-a28d-45ac-8965-adb9539428b8,c0efcd54-9693-4422-ad34-6ae6743f0e95,6b6887fb-a2f5-4ddc-9cbf-c6ad67e1f735,,0.036492,"0,036492",0.113742,"0,113742",19.058941,"19,058941",19.135659,"19,135659",209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,5efaa1e5-aeb8-49da-865f-d9f568a65ace,1L,209_1L_19.0
1623,S,w2703V-w2705V,Pseudo,WISSEL_GW,WISSEL_GW,2703,2705,92e18e04-b271-4cf8-ba13-a4373e6af3d8,c48fbbeb-52b7-450d-8d61-99b7533df82d,6a47faad-8434-42fc-aa17-f85132185cd5,b6eadff5-5016-fabc-2a2e-b264857d4508,,0.0039,"0,003900",0.044328,"0,044328",35.385383,"35,385383",35.425811,"35,425811",161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,1e24f73b-63e7-4cd8-9442-6b58a62fc8dd,2703V,161_2703V_35.4
1624,W,2111,Benoemd,,,,,,,,,eb81935e-f12e-462d-b073-9e520b80d746,1.181013,"1,181013",1.184912,"1,184912",82.219902,"82,219902",82.223781,"82,223781",552,b,552,552_b,Groningen Losplaats,Hlg-Nscg,Harlingen - Nieuweschans Grens ,e6973712-3d93-4ff1-935b-4aa55488e9a8,175BV,
1625,W,1117A,Benoemd,,,,,,,,,ad205a52-872a-430b-91bc-08de3bec0dfa,0,"0,000000",0.061145,"0,061145",1.077015,"1,077015",1.138242,"1,138242",544,a,544,544_a,Breda,Bd-Ehv,Breda - Eindhoven ,173231c1-35b2-4a02-9677-8b18ee000350,1117AR,
1626,W,423A,Benoemd,,,,,,,,,40ef0608-7cc4-43bc-a685-6e2d51f3d76d,0,"0,000000",0.028799,"0,028799",37.365262,"37,365262",37.393791,"37,393791",055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,0cc2a556-30eb-4d57-81b4-7b38d937d356,423AR,
1627,S,s342-w15L,Pseudo,Lichtsein,WISSEL_GW,813,15,1ae5c5d6-37b0-4c61-8b02-64203fd80d9a,6a4e54bd-ea3b-4888-b1c6-481b621fe1b8,478d4c9a-eb5a-4ee6-9143-6917bbc43a8b,e3db3ef0-c1a3-4d1b-8f14-ec36c182a590,,0.944126,"0,944126",1.059906,"1,059906",49.064475,"49,064475",49.179506,"49,179506",052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,fada1d1f-c12a-4ecc-a178-fce203a7fb10,1R,052_1R_48.1
1628,W,K81,Benoemd,,,,,,,,,5f507005-0e13-4aab-b19c-7a83aac00dc9,0.051455,"0,051455",0.057232,"0,057232",27.857407,"27,857407",27.863095,"27,863095",609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,d3c1dfc5-9395-421b-b130-c4ff02004c96,83BR,
1629,W,1367,Benoemd,,,,,,,,,c5feb824-b483-4937-9dac-72307d97dae6,0,"0,000000",0.025332,"0,025332",23.788228,"23,788228",23.818434,"23,818434",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,a5b3a2fc-eccc-4276-8271-abf883ccb42c,1367L,
1630,S,s151-w951V,Pseudo,Bordsein,WISSEL_GW,,951,d2c0324e-3f86-46dc-b021-2709bfc42d97,91f83540-c3ba-4b1c-9e6b-4a17d7b38e2e,e5713165-3dcd-4c87-a4de-0a3371326fe0,db2bccbf-735c-5a7c-07b6-3a4854852297,,1.381416,"1,381416",1.432684,"1,432684",3.737757,"3,737757",3.784136,"3,784136",055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,99742e94-f1e4-4288-82fd-e77db750edb3,289L,516_289L_2.4
1631,W,954,Benoemd,,,,,,,,,be1e0b91-0f45-4603-9932-1c414716b584,0.028496,"0,028496",0.056992,"0,056992",78.353318,"78,353318",78.325339,"78,325339",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,1f5f92e7-51c1-4769-bacb-a80661072c55,953R,
1632,W,149,Benoemd,,,,,,,,,873f55d7-155a-4661-8df8-3f2349506343,0,"0,000000",0.036469,"0,036469",6.020733,"6,020733",6.057327,"6,057327",490,b,490,490_b,Amsterdam Houtrakpolder (gebied),Hmta-Law,Hemtunnel Aansl. - Latexweg ,ad26049e-3557-4f55-9304-41daf7418fcd,149L,
1633,W,2003,Benoemd,,,,,,,,,37e9c2ed-dfd6-4af5-be9f-fe5e60313a6e,0,"0,000000",0.061144,"0,061144",39.412116,"39,412116",39.473259,"39,473259",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,530c3be4-a079-4d7e-a9da-70705c003e46,2003R,
1634,W,96,Benoemd,,,,,,,,,d72ffada-1b1a-497c-a92d-5d2468a2e21d,1.544499,"1,544499",1.578564,"1,578564",104.212509,"104,212509",104.178431,"104,178431",803,h,803,803_h,Delfzijl Stamlijn Havenschap,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,c8b28411-24a1-4bc2-8112-66d935db9e83,95V,
1635,W,7105,Benoemd,,,,,,,,,20608002-1fe5-417b-81ba-1256ae5e9480,0,"0,000000",0.0045,"0,004500",102.082959,"102,082959",102.087503,"102,087503",805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,e3bdfb06-46c4-467c-9a61-b9d37add859e,7105V,
1636,S,w3R-SJ_3R,Pseudo,WISSEL_GW,STOOTJUK,3,SJ_3R,7d9b3481-9bbc-4cd8-be6d-3d4ec088f6f4,af4ecb96-9a80-4abe-bbc0-5259975e6be8,6dcfce64-dbb5-48d1-b959-fdd2471d1385,61008d64-10de-46b9-b147-ad55a0cc358a,,0.031746,"0,031746",0.108206,"0,108206",100.612109,"100,612109",100.686025,"100,686025",861,,861,861__,Delden Raccordement,Ddn-Ddnr,Delden - Delden raccordement ,f150ff36-328b-4b62-bb8a-11b9fd3d3d55,3R,861_3R_100.6
1637,S,w3447R-s146,Pseudo,WISSEL_GW,Bordsein,3447,,7ad8d0d7-a673-4123-9209-01d5b5621f0b,8d4f8edd-ae8f-485b-9d39-109ad2f970ac,b290d011-d3eb-474a-997a-a62c2d9f9301,2e7684a5-db12-4a74-3036-205d176c13d2,,0.03647,"0,036470",0.111613,"0,111613",34.382723,"34,382723",34.456476,"34,456476",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,aa82cee4-69f7-4357-92aa-5f933913d635,3447R,924_3447R_34.3
1638,S,232,Benoemd,Lichtsein,WISSEL_GW,2734,2701,1fa32187-457c-4d62-9684-bbf4a5e9d8de,b7dc7d6b-fa92-4ab6-ae9a-db7b15d4aa36,109dbb20-7cbb-4950-a00d-7bcd8db153d2,a6585257-4381-fece-8d08-4b985741bd83,,0.608787,"0,608787",0.712691,"0,712691",35.308561,"35,308561",35.413122,"35,413122",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,e4a8d30c-0e51-4ccb-8f1a-b4b9359724ed,2679R,531_2679R_34.7
