Start Opbouw,Einde Afbouw,Datum,Starttijd,Eindtijd,Naam evenement,Locatie,Activiteit,Vergunning / Aanvraag
14-09-2018,05-11-2018,25-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
14-09-2018,01-10-2018,25-09-2018,11:00,22:30,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,25-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
21-09-2018,27-09-2018,25-09-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Wilhelminapark,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,26-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
14-09-2018,01-10-2018,26-09-2018,11:00,22:30,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,26-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
26-09-2018,26-09-2018,26-09-2018,12:30,14:00,KIDSmarathon,"Amerikalaan 199, Prins Clausbrug",,Gaat niet door
21-09-2018,27-09-2018,26-09-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Wilhelminapark,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,27-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
24-09-2018,08-10-2018,27-09-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Gaat niet door
14-09-2018,01-10-2018,27-09-2018,11:00,19:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,27-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,28-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
28-09-2018,28-09-2018,28-09-2018,08:00,12:00,ANWB streetwise ODBS Puntenburg,Moreelsepark -zuid,wegafsluiting,Vergunning verstrekt
24-09-2018,08-10-2018,28-09-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
14-09-2018,01-10-2018,28-09-2018,11:00,22:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,28-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
28-09-2018,01-10-2018,28-09-2018,14:00,01:00,Terrassen Festival Utrecht,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
28-09-2018,28-09-2018,28-09-2018,17:45,20:15,Run4Rabiës,Yalelaan 1 ( route ),wegafsluiting bouwsels,Vergunning verstrekt
11-05-2018,28-09-2018,28-09-2018,19:30,22:30,Utrecht Skate Parade,Lucasbolwerk/Zocherpark,Versterkt geluid,Vergunning verstrekt
14-09-2018,05-11-2018,29-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
29-09-2018,29-09-2018,29-09-2018,10:00,17:00,Jaarmarkt Rokade,Zwanenvechtlaan (wkc Rokade),wegafsluiting,Vergunning verstrekt
24-09-2018,08-10-2018,29-09-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
29-09-2018,29-09-2018,29-09-2018,11:00,15:00,Kom erbij!,Andesdreef,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,01-10-2018,29-09-2018,11:00,19:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
27-09-2018,30-09-2018,29-09-2018,12:00,23:00,festiviteiten LRC,"Leidsche Rijn centrum, winkelgebied Brusselplein, hof vanBern en wenenpromenade",Versterkt geluid  bouwsels,Vergunning verstrekt
29-09-2018,30-09-2018,29-09-2018,12:00,17:00,Najaarskriebels,Seinedreef,Versterkt geluid  bouwsels,Vergunning verstrekt
15-09-2018,30-09-2018,29-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
29-09-2018,01-10-2018,29-09-2018,14:00,01:00,Terrassen Festival Utrecht,Janskerkhof,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,30-09-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
30-09-2018,30-09-2018,30-09-2018,09:00,17:00,Braderie Vasco da Gamalaan,Vasco da Gamalaan,,Vergunning verstrekt
24-09-2018,08-10-2018,30-09-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
30-09-2018,30-09-2018,30-09-2018,11:00,21:00,The Distinguished Gentleman's Ride,Neerlandiakade 2b,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,01-10-2018,30-09-2018,11:00,14:00,International Literature Festival Utrecht,Janskerkhof,wegafsluiting bouwsels,Gaat niet door
15-09-2018,30-09-2018,30-09-2018,12:00,18:00,Spoor,Maximapark,bouwsels,Vergunning verstrekt
29-09-2018,30-09-2018,30-09-2018,12:30,17:00,Najaarskriebels,Seinedreef,Versterkt geluid  bouwsels,Vergunning verstrekt
30-09-2018,01-10-2018,30-09-2018,14:00,23:00,Terrassen Festival Utrecht,Janskerkhof,Versterkt geluid  bouwsels,Gaat niet door
14-09-2018,05-11-2018,01-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
24-09-2018,08-10-2018,01-10-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,02-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
24-09-2018,08-10-2018,02-10-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
01-10-2018,04-10-2018,02-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Wielingenplein,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,03-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
24-09-2018,08-10-2018,03-10-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
01-10-2018,04-10-2018,03-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Wielingenplein,Versterkt geluid  bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,04-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
24-09-2018,08-10-2018,04-10-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,05-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
24-09-2018,08-10-2018,05-10-2018,10:00,01:00,Nederlands Film Festival,Neude,bouwsels,Vergunning verstrekt
04-10-2018,05-10-2018,05-10-2018,12:00,20:00,"20 jaar nieuwe buren, 20 jaar bijzonder wonen",Brusselplein,bouwsels,Vergunning verstrekt
04-10-2018,08-10-2018,05-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Beethovenplein,Versterkt geluid  bouwsels,Vergunning verstrekt
05-10-2018,05-10-2018,05-10-2018,21:30,23:00,Fakkeltocht C.S. Veritas,"Domplein, Lepelenburg + route",,Vergunning verstrekt
01-10-2018,12-12-2018,06-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,06-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
06-10-2018,06-10-2018,06-10-2018,09:00,16:30,Utrechtse Montmartre,Domplein,bouwsels,Gaat niet door
05-10-2018,07-10-2018,06-10-2018,10:00,14:00,Open dag BASF De Meern,Strijkviertel,bouwsels,Vergunning verstrekt
06-10-2018,06-10-2018,06-10-2018,12:00,19:00,Young & Fair,Janskerkhof,bouwsels,Vergunning verstrekt
04-10-2018,08-10-2018,06-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Beethovenplein,Versterkt geluid  bouwsels,Vergunning verstrekt
06-10-2018,06-10-2018,06-10-2018,,,Sfeeractiviteit 14: ntb,Hammarskjoldhof,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,07-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,07-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
07-10-2018,07-10-2018,07-10-2018,09:00,17:00,Braderie Haroekoeplein,Haroekoeplein,,Vergunning verstrekt
04-10-2018,08-10-2018,07-10-2018,11:30,18:00,Singelloop Utrecht,"Maliebaan, Wilhelminapark, Binnenstad",Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
04-10-2018,08-10-2018,07-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Beethovenplein,Versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,08-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,05-11-2018,08-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,09-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,09-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
08-10-2018,12-12-2018,09-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Dorpsplein Vleuten,Versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,10-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,10-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
08-10-2018,12-12-2018,10-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Dorpsplein Vleuten,Versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,11-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
11-10-2018,12-12-2018,11-10-2018,07:30,09:00,Het Nationaal Integratiediner,Hoog Catharijne,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,11-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
08-10-2018,15-10-2018,11-10-2018,23:00,05:00,Ancient Party 2018,Janskerkhof,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,12-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,12-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
08-10-2018,15-10-2018,12-10-2018,23:00,05:00,Ancient Party 2018,Janskerkhof,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,13-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,13-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
13-10-2018,12-12-2018,13-10-2018,08:00,18:00,Filmopname Teaser bruidsrun,Wilhelminapark,bouwsels,Vergunning verstrekt
13-10-2018,13-10-2018,13-10-2018,10:00,12:00,Loop er niet voor weg,Julianapark,,Vergunning verstrekt
13-10-2018,13-10-2018,13-10-2018,10:00,17:00,Fietslicht-reparatie-actie,Neude,bouwsels,Vergunning verstrekt
13-10-2018,13-10-2018,13-10-2018,11:00,18:00,Stadium FunRun FC Utrecht,Herculesplein 241 ( route ),Versterkt geluid  bouwsels,Vergunning verstrekt
13-10-2018,13-10-2018,13-10-2018,11:00,15:00,Jaarvergunning winkelcentrum Parkwijk,Verlengde Houtrakgracht (WKC Parkwijk),versterkt geluid  bouwsels,Vergunning verstrekt
13-10-2018,14-10-2018,13-10-2018,13:00,17:00,Nationale Archeologiedagen,Hoge Woerdplein (Castellum Hoge Woerd),,Vergunning verstrekt
13-10-2018,14-10-2018,13-10-2018,20:30,01:00,Oktoberfest Tuindorps Belang,Prof. Dr. Magnuslaan,Versterkt geluid  bouwsels,Vergunning verstrekt
08-10-2018,15-10-2018,13-10-2018,23:00,05:00,Ancient Party 2018,Janskerkhof,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,14-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,14-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
14-10-2018,12-12-2018,14-10-2018,09:00,16:00,Haarrijntrailrun,Thematerweg,bouwsels,Vergunning verstrekt
13-10-2018,14-10-2018,14-10-2018,13:00,17:00,Nationale Archeologiedagen,Hoge Woerdplein (Castellum Hoge Woerd),,Vergunning verstrekt
01-10-2018,12-12-2018,15-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,15-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,16-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,16-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,17-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,17-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,18-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,18-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,19-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,19-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
16-10-2018,12-12-2018,19-10-2018,08:00,23:00,Bokbier Festival,Domplein,versterkt geluid  bouwsels,Gaat niet door
19-10-2018,21-10-2018,19-10-2018,10:00,21:00,Open Dagen Moskee Sultanahmet,Thorbeckelaan,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,20-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,20-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
16-10-2018,12-12-2018,20-10-2018,08:00,23:00,Bokbier Festival,Domplein,versterkt geluid  bouwsels,Gaat niet door
20-10-2018,21-10-2018,20-10-2018,10:00,20:00,Food evenement in Hoog Catharijne,Hoog Catharijne,bouwsels,Vergunning verstrekt
19-10-2018,21-10-2018,20-10-2018,10:00,21:00,Open Dagen Moskee Sultanahmet,Thorbeckelaan,bouwsels,Vergunning verstrekt
15-10-2018,29-10-2018,20-10-2018,10:00,01:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
20-10-2018,20-10-2018,20-10-2018,15:00,20:00,1-jarig bestaan Summiteers,Hooghiemstraplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,21-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,21-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
16-10-2018,12-12-2018,21-10-2018,08:00,23:00,Bokbier Festival,Domplein,versterkt geluid  bouwsels,Gaat niet door
20-10-2018,21-10-2018,21-10-2018,09:00,17:00,Braderie Wkc. Rijnbaan/Marshalllaan,Wkc. Rijnbaan/Marshalllaan,,Vergunning verstrekt
20-10-2018,21-10-2018,21-10-2018,10:00,20:00,Food evenement in Hoog Catharijne,Hoog Catharijne,bouwsels,Vergunning verstrekt
19-10-2018,21-10-2018,21-10-2018,10:00,21:00,Open Dagen Moskee Sultanahmet,Thorbeckelaan,bouwsels,Vergunning verstrekt
20-10-2018,22-10-2018,21-10-2018,10:00,14:00,Maliebaanloop,Maliebaan ( route ),Versterkt geluid wegafsluiting bouwsels,Vergunning verstrekt
15-10-2018,29-10-2018,21-10-2018,10:00,23:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
21-10-2018,21-10-2018,21-10-2018,11:00,17:00,Platen - CD Beurs,Janskerkhof,,Vergunning verstrekt
21-10-2018,21-10-2018,21-10-2018,11:00,18:00,Home Made Market,Mariaplaats,versterkt geluid,Vergunning verstrekt
01-10-2018,12-12-2018,22-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,22-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
22-10-2018,12-12-2018,22-10-2018,08:00,18:00,filmopname intervieuw loket verzekeraar,Janskerkhof,bouwsels,Gaat niet door
15-10-2018,29-10-2018,22-10-2018,10:00,23:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
01-10-2018,12-12-2018,23-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,23-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
15-10-2018,12-12-2018,23-10-2018,10:00,23:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
01-10-2018,12-12-2018,24-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,24-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
15-10-2018,12-12-2018,24-10-2018,10:00,23:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
01-10-2018,12-12-2018,25-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,25-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
15-10-2018,29-10-2018,25-10-2018,10:00,23:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
01-10-2018,12-12-2018,26-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,26-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
26-10-2018,28-10-2018,26-10-2018,10:00,20:00,Looney Tunes (Justice League),Hoog Cathrijne,bouwsels,Vergunning verstrekt
25-10-2018,29-10-2018,26-10-2018,10:00,20:00,Opendagen Stichting Oranje horizon,Burgemeester verderlaan 13,bouwsels,Vergunning verstrekt
15-10-2018,29-10-2018,26-10-2018,10:00,01:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
25-10-2018,29-10-2018,26-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Station Terwijde/Jazzboulevard,Versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,27-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,27-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
26-10-2018,28-10-2018,27-10-2018,10:00,20:00,Looney Tunes (Justice League),Hoog Cathrijne,bouwsels,Vergunning verstrekt
25-10-2018,29-10-2018,27-10-2018,10:00,20:00,Opendagen Stichting Oranje horizon,Burgemeester verderlaan 13,bouwsels,Vergunning verstrekt
27-10-2018,27-10-2018,27-10-2018,10:00,22:00,Klokgieting,Domplein,bouwsels,Vergunning verstrekt
27-10-2018,27-10-2018,27-10-2018,10:00,16:00,Puur Lunetten Streekmarkt,Zevenwouden (wkc Lunetten),bouwsels,Vergunning verstrekt
15-10-2018,29-10-2018,27-10-2018,10:00,01:00,Duurzame Week 2018,Neude,Versterkt geluid wegafsluiting bouwsels,Gaat niet door
27-10-2018,27-10-2018,27-10-2018,12:00,17:00,Pheidippidesloop,Maarschalkerweerd,wegafsluiting bouwsels,Vergunning verstrekt
25-10-2018,29-10-2018,27-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Station Terwijde/Jazzboulevard,Versterkt geluid  bouwsels,Vergunning verstrekt
27-10-2018,27-10-2018,27-10-2018,,,Sfeeractiviteit 15: ntb,Hammarskjoldhof,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,28-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,28-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
28-10-2018,12-12-2018,28-10-2018,09:00,17:00,Braderie Euterpedreef,Euterpedreef ,bouwsels,Vergunning verstrekt
26-10-2018,28-10-2018,28-10-2018,10:00,20:00,Looney Tunes (Justice League),Hoog Cathrijne,bouwsels,Vergunning verstrekt
25-10-2018,29-10-2018,28-10-2018,10:00,20:00,Opendagen Stichting Oranje horizon,Burgemeester verderlaan 13,bouwsels,Vergunning verstrekt
28-10-2018,28-10-2018,28-10-2018,10:00,17:30,Kinderactiviteit Moskeeplein,Moskeeplein,bouwsels,Gaat niet door
26-10-2018,29-10-2018,28-10-2018,11:00,19:00,Bier- en oktoberfeest 2018,Dorpsplein Vleuten,versterkt geluid  bouwsels,Vergunning verstrekt
25-10-2018,29-10-2018,28-10-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Station Terwijde/Jazzboulevard,Versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,29-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,29-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,30-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,30-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
26-10-2018,12-12-2018,30-10-2018,09:30,17:00,Arburg 25 jaar,Krommewetering 81,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,31-10-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,31-10-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
26-10-2018,12-12-2018,31-10-2018,09:30,18:00,Arburg 25 jaar,Krommewetering 81,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,01-11-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,01-11-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,02-11-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,02-11-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-11-2018,05-11-2018,02-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Einsteindreef,Versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,03-11-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,03-11-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
01-11-2018,05-11-2018,03-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Einsteindreef,Versterkt geluid  bouwsels,Vergunning verstrekt
01-10-2018,12-12-2018,04-11-2018,07:00,01:00,Climate Planet Utrecht,Jaarbeursplein,bouwsels,Vergunning verstrekt
14-09-2018,12-12-2018,04-11-2018,08:00,08:00,Robots love …,Domplein,bouwsels,Vergunning verstrekt
02-11-2018,05-11-2018,04-11-2018,12:00,19:00,Culturele Zondag: Utrecht Digitaal,"Domplein, Stadhuisbrug, Stationsplein, Rijnkade 16",bouwsels,Vergunning verstrekt
01-11-2018,05-11-2018,04-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Einsteindreef,Versterkt geluid  bouwsels,Vergunning verstrekt
05-11-2018,07-11-2018,05-11-2018,07:30,15:30,Streetwise vd anwb,Loenenseboslaan ,,Vergunning verstrekt
05-11-2018,07-11-2018,06-11-2018,07:30,15:30,Streetwise vd anwb,Loenenseboslaan ,,Vergunning verstrekt
05-11-2018,08-11-2018,06-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",H.J. Schimmelplein,Versterkt geluid  bouwsels,Vergunning verstrekt
05-11-2018,07-11-2018,07-11-2018,07:30,15:30,Streetwise vd anwb,Loenenseboslaan ,,Vergunning verstrekt
05-11-2018,08-11-2018,07-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",H.J. Schimmelplein,Versterkt geluid  bouwsels,Vergunning verstrekt
08-11-2018,14-11-2018,08-11-2018,10:00,04:00,Le Guess Who?,"Neude, Janskerkhof, Domplein, Moskeeplein, Rotsoord, diverse binnenlocaties ",bouwsels,Vergunning verstrekt
08-11-2018,14-11-2018,09-11-2018,10:00,04:00,Le Guess Who? Lombok Festival,"Neude, Janskerkhof, Domplein, Moskeeplein, Rotsoord, diverse binnenlocaties ",bouwsels,Vergunning verstrekt
08-11-2018,12-11-2018,09-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
08-11-2018,10-11-2018,09-11-2018,17:00,21:00,Het Vuur van Sint Maarten,Berlijnplein,Versterkt geluid  bouwsels,Vergunning verstrekt
09-11-2018,09-11-2018,09-11-2018,17:00,20:00,Oranje Fanzone,Herculesplein,Versterkt geluid  bouwsels,Vergunning verstrekt
09-11-2018,09-11-2018,09-11-2018,18:00,22:00,Winterlichtjesoptocht,Gageldreef + route,,Vergunning verstrekt
09-11-2018,09-11-2018,09-11-2018,22:15,23:45,Fakkeltocht Unitas S.R.,Domplein – Trans – Pausdam – KrommeNieuwegracht – Hieronymusplantsoen - Heerenbrug –Maliesingel – Lucasbrug - Lucasbolwerk,,Vergunning verstrekt
08-11-2018,14-11-2018,10-11-2018,10:00,06:00,Le Guess Who? Le Mini Who?,"Neude, Janskerkhof, Domplein, Moskeeplein, Rotsoord, diverse binnenlocaties ",bouwsels,Vergunning verstrekt
10-11-2018,10-11-2018,10-11-2018,16:00,23:00,Sint Maarten Parade,"route + eindpunt Domplein, Catharijneconvent",bouwsels,Vergunning verstrekt
08-11-2018,12-11-2018,10-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
08-11-2018,14-11-2018,11-11-2018,10:00,04:00,Le Guess Who?,"Neude, Janskerkhof, Domplein, Moskeeplein, Rotsoord, diverse binnenlocaties ",bouwsels,Vergunning verstrekt
11-11-2018,11-11-2018,11-11-2018,10:00,13:30,TrechoTEAMrun,"Het lint de meern, Componistenlaan",,Vergunning verstrekt
08-11-2018,12-11-2018,11-11-2018,16:00,18:00,"Magic Circus, Het Stadscircus",Griftpark,Versterkt geluid  bouwsels,Vergunning verstrekt
11-11-2018,11-11-2018,11-11-2018,19:00,20:30,Lampionnenoptocht Sint Maarten Oog in Al,Herderplein + route,wegafsluiting bouwsels,Vergunning verstrekt
15-11-2018,15-11-2018,15-11-2018,10:00,20:00,Platen - CD Beurs,Vredenburg,,Gaat niet door
