OBJECTID,PUIC,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,NAAM,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,KM_GEOCODE_VAN,KM_GEOCODE_TOT
565,2bc20f51-c375-4456-98da-a50eb6e97309,626,c,626,626_c,Hoorn,"31,500","34,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,31.5,34
566,d41664e9-2f1d-42a8-957e-2771400f7db7,054,c,54,054_c,Boxtel - Eindhoven,"200,000","200,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,200.4
567,842d90ba-e0fe-460b-9a31-a3ef2c7103c9,022,,22,022__,Haren - Waterhuizen Aansl.,"0,400","2,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.4,2.3
568,3224179d-1d84-4d56-abda-b13cf99af7e7,102,,102,102__,Woerden - Alphen a/d Rijn,"0,200","16,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.2,16.3
569,cf496e2c-2e4f-4b3d-b248-ff11e682082f,521,b,521,521_b,Schin op Geul,"21,900","23,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,21.9,23
570,e647a26c-bc61-4b01-8eb0-b8be2d12c991,203,,203,203__,Mariënberg - Emmen,"34,500","75,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,34.5,75.8
571,ca529b98-c1af-4557-8953-8ad351b08f94,817,d,817,817_d,Vlissingen Sloehaven,"159,980","161,000",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,159.98,161
572,43c521d7-857f-43ba-b957-9020f3bf9cc7,810,b,810,810_b,Dordrecht Industrieterrein Aansl. De Staart,"100,000","101,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,101.3
573,fbfaf3e7-7455-47ae-a031-8da0fc18837b,618,c,618,618_c,Eindhoven,"57,800","58,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,57.8,58.9
574,a58ee8b6-af62-499a-a0e0-61f0a0cf7804,817,j,817,817_j,Vlissingen Sloehaven,"500,000","502,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,500,502.5
575,c8f38b37-a7cc-4a8c-b052-3b35d28808d7,524,b,524,524_b,Zaandam,"69,600","71,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.6,71.6
576,4afba7c6-0268-4ad0-a25b-ee5127b39e89,066,a,66,066_a,Landgraaf - Haanrade Grens,"22,700","27,250",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,22.7,27.25
577,aeb865eb-e216-4886-96f7-ce7c9af6afc3,546,g,546,546_g,Blauwkapel,"100,100","100,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.1,100.3
578,c51b4cc3-446a-4270-8fc5-1e5dc47f2c36,110,,110,110__,Den Haag Ypenburg - Leidschenveen,"100,400","101,035",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100.4,101.035
579,895c6f23-b13d-40a2-b38c-beee3224f950,468,g,468,468_g,Rotterdam Eemhaven,"400,000","401,555",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,400,401.555
580,6cd23933-8293-4196-ba84-4785a67870fd,557,f,557,557_f,Terneuzen Aansl.,"400,122","400,542",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,400.122,400.542
581,8d75edfd-2554-43fd-905d-10143b1ba74e,782,,782,782__,Herzogenrath (D),"17,757","19,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,17.757,19.2
582,6cf9baeb-8620-466b-afca-13f26e8f5765,805,c,805,805_c,Dordrecht Zeehaventerrein,"400,000","400,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,400,400.7
583,a6f4d0f6-6adb-4dd7-a963-9ee9abe7a429,506,b,506,506_b,Amersfoort,"42,600","45,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,42.6,45.5
584,a0a700a7-b932-47a3-8b7b-e988ec7f2c8b,801,m,801,801_m,Moerdijk Industrieterrein,"825,000","825,480",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,825,825.48
585,18360bd7-0203-4595-8b6d-1c85fb092f57,546,b,546,546_b,Blauwkapel,"3,600","4,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,3.6,4.6
586,4877e936-699e-44a4-b4d7-c0f0c0ec9518,801,c,801,801_c,Moerdijk Industrieterrein,"200,000","200,396",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,200.396
587,da6a23e3-2f6f-4aae-992b-4b9adbd9f735,551,a,551,551_a,Tilburg,"1,800","1,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.8,1.9
588,5ee80563-ae5c-4116-bc2a-6c8196fdf7d2,557,e,557,557_e,Terneuzen Aansl.,"300,120","300,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,300.12,300.5
589,66507e8d-3030-428c-9798-3a8a5aad3db7,062,,62,062__,Sittard - Roermond,"22,800","45,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,22.8,45.6
590,daa227a3-ac93-4300-925a-2ae68870357c,801,l,801,801_l,Moerdijk Industrieterrein,"800,000","800,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,800,800.7
591,a7e909eb-0a89-41e4-aba7-3b815f459fa5,819,,819,819__,Etten=Leur Gem. Industrieterrein,"0,100","0,637",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.1,0.637
592,20bd4ca3-204f-40ac-8669-b85fc9d39e71,146,,146,146__,Warmond - Leiden Centraal,"42,800","44,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,42.8,44.5
593,fbc1388b-5f9d-4f40-be02-f9ae05b4070f,066,b,66,066_b,Landgraaf - Haanrade Grens,"100,000","101,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,100,101.2
594,c993d404-b875-484d-adf7-786f344c800f,101,,101,101__,Harmelen Aansl. - Woerden,"12,100","14,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12.1,14.8
595,15954f13-4abb-49b1-b173-e06159de3cc2,504,a,504,504_a,Heerlen,"0,100","0,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.1,0.2
596,5a76e0ed-a77b-407d-bf95-6462a0d33bf2,851,b,851,851_b,Born Franciscushaven,"110,000","110,800",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,110,110.8
597,fc5e3527-e135-4f24-8908-f5990f3a68a5,801,q,801,801_q,Moerdijk Industrieterrein,"925,000","925,455",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,925,925.455
598,b2beae03-2aad-4078-af5a-7f46d871696c,662,,662,662__,Simpelveld,"11,900","13,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,11.9,13.5
599,f8c03dd8-0a36-48ee-b076-045ef2ed73d4,109,,109,109__,Rhenen - De Haar Aansl.,"23,700","37,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,23.7,37.2
600,fb4bdf60-682a-40e3-b718-97d3b4f44a9a,467,a,467,467_a,Rotterdam Waalhaven Oost,"10,000","11,070",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10,11.07
601,b36c5aec-5d9c-4b0f-8587-f95e0db83831,546,a,546,546_a,Blauwkapel,"0,200","0,500",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,0.2,0.5
602,343bd116-3934-401a-b2af-b35cb2fb135e,565,b,565,565_b,Leidschenveen,"101,035","101,827",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,101.035,101.827
603,85a798e4-780b-4b03-a305-3d8993e755d0,070,,70,070__,Schin op Geul - Maastricht,"23,000","33,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,23,33.2
604,c22a05d4-a774-4e86-94c3-dde5e7b437c5,831,b,831,831_b,Oss Racc. Elzenburg,"200,000","201,400",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,200,201.4
605,332c3798-8ce2-4955-be72-932731041ad6,133,b,133,133_b,Amsterdam Riekerpolder - Warmond,"145,900","147,609",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,145.9,147.609
606,adff4d89-5893-489d-9a40-dad50c38280c,818,d,818,818_d,Terneuzen Dow Chemical,"400,000","401,600",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,400,401.6
607,3d30d1f5-8d16-4ab0-bcaf-9db09d70fa6a,474,b,474,474_b,Rotterdam Europoort 1,"110,100","110,900",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,110.1,110.9
608,6620bc75-96bc-4ae9-8316-6d247f28c0ad,557,a,557,557_a,Terneuzen Aansl.,"26,400","28,300",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,26.4,28.3
609,995c222b-1cd5-4415-aa85-c9e1f6709977,028,,28,028__,Hengelo - Enschede Grens,"46,700","59,727",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,46.7,59.727
610,62a1ea63-8f46-4306-9847-31e635edb28a,213,,213,213__,Boxtel - Uden,"1,400","18,200",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1.4,18.2
