OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,REF_BRANDWEERSLEUTELKLUIS_PUIC,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
1730,46432360-b1db-4bfe-a709-0d0998467d43,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,35.420427,"35,420427",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,136100.135,455408.007,52.08661326,5.11145015
1731,0e1cb045-f3da-4dbe-a9c2-402136af73db,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,35.573384,"35,573384",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,136177.613,455276.658,52.08543534,5.1125878
1732,82a294d3-99b4-4405-a92c-4180c1b55423,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,2.430391,"2,430391",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Woerden,14,ASSET Rail,133843.298,456691.535,52.09806802,5.07844341
1733,e77ff7a5-8f5f-4d0b-860f-59457b6b624f,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,9.081268,"9,081268",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Woerden,14,ASSET Rail,127249.195,457515.529,52.10518293,4.98214446
1734,7767684b-544e-4dd1-a198-f74bfb213ef4,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,2.119305,"2,119305",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Woerden,14,ASSET Rail,134149.691,456631.992,52.09754446,5.08291846
1735,a12bf150-ddb4-4bf1-a6ab-ec463f1ab452,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,547,c,547,547_c,Lunetten Aansl.,37.516059,"37,516059",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,137613.385,454007.681,52.07407671,5.1335998
1736,b1bc18f9-4e7c-412f-8362-b2265599be3b,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,36.40957,"36,409570",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,136709.061,454627.745,52.07962073,5.12037619
1737,07002e7f-be59-4797-805e-e2d3df63efb4,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,33.586228,"33,586228",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,135005.175,456825.115,52.09931175,5.09539168
1738,781bca1a-ff59-47f9-aaf4-538b6a61a710,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,2.255786,"2,255786",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Woerden,14,ASSET Rail,134016.192,456671.393,52.09789356,5.08096782
1739,9eea5600-45ab-42b4-bd9d-8b5ad5c176d6,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,36.479144,"36,479144",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,136740.107,454551.602,52.07893738,5.12083315
1740,1ec1d704-89e5-411a-8952-8552f52f2be1,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,35.361362,"35,361362",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,136163.842,455513.635,52.08756481,5.11237381
1741,de3e0d09-71cd-41f9-ba07-cc44df54d755,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,2.626027,"2,626027",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Woerden,14,ASSET Rail,133650.155,456731.08,52.09841604,5.07562227
1742,9c43cef4-97f6-4dce-8aa9-3ce1a8d52a7d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,9.153343,"9,153343",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Woerden,14,ASSET Rail,127179.137,457529.395,52.10530404,4.98112077
1743,4bec310b-1abc-42cf-b607-13f37d05bd3f,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,547,c,547,547_c,Lunetten Aansl.,37.204769,"37,204769",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Utrecht,13,ASSET Rail,137390.721,454224.675,52.07602002,5.13034085
1744,c2907780-8e5d-4db6-afd3-c59da39f4687,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,2.428851,"2,428851",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Woerden,14,ASSET Rail,133840.533,456660.284,52.09778704,5.078405
1745,08975852-1a8e-4642-888e-27894cbbf5db,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,36.954598,"36,954598",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,137162.531,454330.65,52.07696522,5.12700681
1746,4ca8cf6e-4d55-435f-b9e8-cb76d1ac9cf0,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,18.401642,"18,401642",ProRail,Zuid,Z,BASIS,Betuwe,320,Geldermalsen,22,Strukton Rail,144211.018,439482.24,51.94368833,5.23029017
1747,b3f5e1b7-1e22-4016-8acf-a7d93f3bd984,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,8.498178,"8,498178",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140404.102,448518.48,52.02482036,5.17453952
1748,1c0f129e-527e-483d-b071-16a05d05382b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,6.602383,"6,602383",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,139686.226,450271.295,52.04055533,5.16400166
1749,b1bf2e65-68ba-4b5a-b4bd-9b9308015faa,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,10.154584,"10,154584",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140937.258,446952.325,52.01075745,5.18237188
1750,a2cbe10a-6e9f-4a6f-a0d5-605c8760df7a,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,9.798636,"9,798636",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140867.347,447303.153,52.01390894,5.18133913
1751,aad2a2fa-986e-4a01-8310-8c47c3850622,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,8.703576,"8,703576",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,140482.145,448329.082,52.0231201,5.17568463
1752,b7e31c4b-d1f7-4d7b-ab54-213784f0131b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,4.042026,"4,042026",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,138598.455,452580.367,52.06127809,5.14803653
1753,b85a1f07-2601-4e3e-9778-31e1bc72769d,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,7.793936,"7,793936",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140113.162,449159.6,52.03057503,5.17027265
1754,381543c8-0ad7-42b5-a2ee-5d155879acd2,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,17.304571,"17,304571",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,143620.42,440408.479,51.95200179,5.22167005
1755,7dba7a83-80df-4eeb-a4be-89346c12457f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,17.705595,"17,705595",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,Strukton Rail,143825.734,440062.689,51.94889792,5.22466786
1756,eb2bc2fb-141e-4819-8131-c23d5b78fc82,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,9.91709,"9,917090",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,140900.571,447189.658,52.01288968,5.18182775
1757,ea50dbed-05a9-4b7b-af13-51b4970f1dcd,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,10.154926,"10,154926",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,140979.273,446965.129,52.01087359,5.18298332
1758,719a5b51-394b-4c34-94b9-577866b79640,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,17.103771,"17,103771",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,143508.476,440574.622,51.95349281,5.22003612
1759,4b9722df-f081-4fc1-9522-a40001f8fb27,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,7.912443,"7,912443",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,140182.791,449059.969,52.02968141,5.17129159
1760,6f860b63-dd24-4468-8d96-6eb7b4459daa,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,10.359428,"10,359428",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,141001.21,446756.996,52.00900343,5.18331134
1761,252ca0ff-6ff7-497b-8c00-d566c440e0e3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,8.263387,"8,263387",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140316.271,448735.898,52.0267722,5.1732505
1762,8751fce7-c3d6-4021-81bf-fc86df510cb9,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,11.826427,"11,826427",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,141439.76,445367.243,51.99652308,5.1897537
1763,5c2df1a2-c684-4b1e-8502-c87448c5439f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,17.40494,"17,404940",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,143671.988,440321.539,51.95122141,5.22242304
1764,97b0c9f1-82fe-40e6-8fa2-941b8e39e3a4,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,8.030134,"8,030134",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140202.625,448940.64,52.02860941,5.17158576
1765,fc8e497a-5657-4188-b152-40761b21ff44,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,9.997736,"9,997736",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140896.159,447102.494,52.01210613,5.18176707
1766,dc242f0e-4d3a-44d3-be7c-fddd710624fd,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,15.304363,"15,304363",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,142583.986,442118.914,51.96735334,5.20653195
1767,b6a70a6f-baf5-4659-9cae-9911dc5b428e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,7.151122,"7,151122",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,139866.605,449752.269,52.03589528,5.16665366
1768,a3916b0e-b1d1-43c8-a752-faaa835a9c71,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,7.658178,"7,658178",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,140061.437,449284.58,52.03169696,5.16951347
1769,6a4967f9-670c-4678-9cb2-2f7d12b87fce,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,5.08413,"5,084130",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,139074.691,451660.666,52.05302574,5.15502377
1770,2d1ff91b-738f-4b09-8ed9-f9d5a470630f,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,4.848126,"4,848126",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,139018.923,451893.315,52.05511517,5.15419984
1771,c3c583b2-cbae-4e64-a9cf-0e96f32f8db3,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,13.293895,"13,293895",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,141749.178,443935.8,51.98366454,5.19431432
1772,d0f2ac0d-11de-41fc-b93e-294f532786cb,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,17.602621,"17,602621",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,Strukton Rail,143784.322,440157.912,51.94975297,5.2240624
1773,afd141a5-0542-41b3-8f08-755e46fc1173,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,6.998794,"6,998794",ProRail,Randstad Noord,RN,BAAN,Neerlands Midden,250,Driebergen,15,ASSET Rail,139835.021,449904.06,52.03725871,5.16618664
1774,25f37962-14ab-4979-9763-d7ee3cf1df5a,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,8.058053,"8,058053",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140239.607,448925.641,52.02847558,5.17212528
1775,be82d220-d178-41ec-8e0e-4f93fa904caa,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,17.504588,"17,504588",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,Strukton Rail,143723.556,440234.576,51.95044081,5.22317601
1776,0d256810-e125-4ffb-af9a-52576ae819cb,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,17.201055,"17,201055",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,143578.89,440504.128,51.95286065,5.22106277
1777,81b4b41c-0f68-4249-8376-53c17db64b6e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,9.778887,"9,778887",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Driebergen,15,ASSET Rail,140825.649,447310.552,52.01397438,5.18073143
1778,83353bb2-e4cb-47c2-b695-fe8ca83fecdc,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,66.93241,"66,932410",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,187171.127,489598.395,52.39328783,5.85983444
1779,3b930c4d-d657-42c4-b811-024dfe48b985,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,37.732268,"37,732268",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,Strukton Rail,166514.295,473662.65,52.25088688,5.55581977
1780,c73e1901-b637-44bf-bcfa-7d38499ba6a5,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,37.203147,"37,203147",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,Strukton Rail,166138.835,473286.249,52.2475116,5.55030913
1781,ac2e2c1e-82e0-4661-9627-be67bfedde8b,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,25.511314,"25,511314",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Amersfoort,12,ASSET Rail,157066.775,466067.652,52.18274085,5.41742355
1782,88c1c63d-5202-41c6-a5fc-cdfb409d5e24,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,43.716878,"43,716878",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderse Vallei,29,Strukton Rail,170069.875,478451.728,52.29384371,5.60810163
1783,b94bc4a1-d60f-4f56-b964-d0177370165c,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,72.476676,"72,476676",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,191507.87,493053.214,52.42406526,5.92391975
1784,71661144-52d3-4360-adbf-a8fc5b76b21e,,60,Bestaand,0,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,58.422528,"58,422528",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,179739.595,485618.11,52.35790103,5.75036645
1785,24465dae-f9fb-4c03-a4c2-6aa4fd9a1fd3,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,49.852997,"49,852997",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderland,33,Strukton Rail,171575.793,483555.35,52.33966955,5.63042693
1786,49af5c8e-d1a2-4662-86fa-1adc036a828a,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,49.312703,"49,312703",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderland,33,Strukton Rail,171066.882,483364.641,52.33797071,5.62295048
1787,eafc757e-1213-4f83-ab8e-1adda66c639d,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,49.289758,"49,289758",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,171045.579,483354.342,52.33787877,5.62263742
1788,0930b75e-91bb-4b9a-9248-1f3b716487f6,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,48.294827,"48,294827",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderland,33,Strukton Rail,170239.584,482863.418,52.33348956,5.61078912
1789,43b86f13-690c-44ad-be09-c74fb2b60347,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,42.177844,"42,177844",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,Strukton Rail,169337.891,477096.058,52.28167899,5.59731438
1790,a5a69c04-47fd-4af1-b10c-f08c9e9e7380,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,41.689353,"41,689353",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderse Vallei,29,Strukton Rail,169059.959,476692.833,52.27806211,5.5932247
1791,ee47c239-0c38-4a26-97b4-e183e74e18c4,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,32.244371,"32,244371",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,Gelderse Vallei,29,Strukton Rail,162187.453,470361.854,52.22129352,5.49238742
1792,a6fce434-564d-4560-86b0-e58d01fb7b50,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,32.249041,"32,249041",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderse Vallei,29,Strukton Rail,162199.782,470357.46,52.22125387,5.49256775
1793,05f8077b-9b1d-4b17-a8ab-c2591772a3d1,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,31.168295,"31,168295",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderse Vallei,29,Strukton Rail,161458.274,469572.788,52.21421056,5.48170135
1794,b1efa8bd-a660-471c-911c-436e1f3da7d3,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,28.221896,"28,221896",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderse Vallei,29,Strukton Rail,159015.763,467954.167,52.19968586,5.44594341
1795,5af9232d-719b-4553-a60f-b948dcb13dc3,,60,Bestaand,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,604,b,604,604_b,Hattemerbroek,82.880797,"82,880797",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderland,33,Strukton Rail,199338.968,499628.658,52.48258105,6.03991269
