FID,DATUM,KNOOPNR,DEKSELTYPE,MATERIAAL,JAAR,VORM,BREEDTE,PEIL_MV,MKWALITEIT,PEIL_BODEM,PEIL_WATER,TYPE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_INSPECTIEPUTTEN.1350,2020-03-05,11230,toegankelijk-onb,beton,1967,vierkant,800,8.15,gevlogen,5.96,5.96,standaard,2023-02-01,POINT (183141.555 424590.365)
BOR_RIO_INSPECTIEPUTTEN.1351,2020-03-05,11231,toegankelijk-onb,beton,1967,vierkant,800,8.22,gevlogen,5.61,5.61,standaard,2023-02-01,POINT (183139.349 424591.163)
BOR_RIO_INSPECTIEPUTTEN.1352,2020-03-05,11232,toegankelijk-onb,beton,1967,vierkant,800,8.15,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183126.3 424626.566)
BOR_RIO_INSPECTIEPUTTEN.1353,2020-03-05,11233,toegankelijk-onb,beton,1967,vierkant,800,8.19,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183112.382 424662.931)
BOR_RIO_INSPECTIEPUTTEN.1354,2020-03-05,11234,toegankelijk-onb,beton,1967,vierkant,800,8.18,gevlogen,6.43,6.43,standaard,2023-02-01,POINT (183068.303 424646.319)
BOR_RIO_INSPECTIEPUTTEN.1355,2020-03-05,11235,toegankelijk-onb,beton,1967,vierkant,800,8.35,gevlogen,6.5,6.5,standaard,2023-02-01,POINT (183145.246 424631.932)
BOR_RIO_INSPECTIEPUTTEN.1356,2019-04-09,11236,toegankelijk-onb,beton,1967,vierkant,800,8.52,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183205.641 424654.469)
BOR_RIO_INSPECTIEPUTTEN.1357,2020-03-05,11237,toegankelijk-onb,beton,1967,vierkant,800,8.16,gevlogen,5.37,5.37,standaard,2023-02-01,POINT (183216.408 424620.383)
BOR_RIO_INSPECTIEPUTTEN.1583,2020-03-05,11442,niet bekend,beton,1966,vierkant,800,8.27,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183843.615 424602.442)
BOR_RIO_INSPECTIEPUTTEN.1584,2020-03-05,11443,niet bekend,beton,1971,vierkant,800,8.2,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183916.694 424769.869)
BOR_RIO_INSPECTIEPUTTEN.1585,2020-03-05,11444,niet bekend,beton,1971,vierkant,800,8.21,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183907.983 424722.927)
BOR_RIO_INSPECTIEPUTTEN.1586,2019-04-09,11445,niet bekend,beton,1966,vierkant,800,8.34,gevlogen,6,6,standaard,2023-02-01,POINT (183871.5 424697.594)
BOR_RIO_INSPECTIEPUTTEN.1587,2020-03-05,11446,niet bekend,beton,1966,vierkant,800,8.2,gevlogen,6.18,6.18,standaard,2023-02-01,POINT (183860.538 424640.504)
BOR_RIO_INSPECTIEPUTTEN.1588,2020-03-05,11447,niet bekend,beton,1966,vierkant,800,8.22,gevlogen,5.44,5.44,standaard,2023-02-01,POINT (183861.868 424638.56)
BOR_RIO_INSPECTIEPUTTEN.1589,2020-03-05,11448,niet bekend,beton,1966,vierkant,800,8.23,gevlogen,5.85,5.85,standaard,2023-02-01,POINT (183870.269 424683.293)
BOR_RIO_INSPECTIEPUTTEN.1590,2020-03-05,11449,niet bekend,beton,1971,vierkant,800,8.14,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183899.57 424677.62)
BOR_RIO_INSPECTIEPUTTEN.1591,2019-04-09,1145,toegankelijk-ber,beton,2008,vierkant,800,29.02,gemeten,27.23,27.23,standaard,2023-02-01,POINT (187231.27 427827.35)
BOR_RIO_INSPECTIEPUTTEN.1592,2020-03-05,11450,niet bekend,beton,1966,vierkant,800,8.15,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183932.322 424671.974)
BOR_RIO_INSPECTIEPUTTEN.1593,2020-03-05,11451,toegankelijk-ber,beton,2011,vierkant,800,9.75,revisie,8.24,8.24,standaard,2023-02-01,POINT (184782.817 427301.816)
BOR_RIO_INSPECTIEPUTTEN.1594,2020-03-05,11452,toegankelijk-ber,beton,2011,vierkant,800,9.57,revisie,8.3,8.3,standaard,2023-02-01,POINT (184741.348 427385.551)
BOR_RIO_INSPECTIEPUTTEN.1595,2020-03-05,11453,toegankelijk-ber,beton,2011,vierkant,800,9.67,revisie,8.3,8.3,standaard,2023-02-01,POINT (184708.519 427387.183)
BOR_RIO_INSPECTIEPUTTEN.1596,2020-03-05,11454,niet bekend,beton,1966,vierkant,800,8.22,gevlogen,6.36,6.36,standaard,2023-02-01,POINT (183901.007 424633.039)
BOR_RIO_INSPECTIEPUTTEN.1597,2020-03-05,11455,niet bekend,beton,1966,vierkant,800,8.16,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183943.974 424625.143)
BOR_RIO_INSPECTIEPUTTEN.1598,2020-03-05,11456,niet bekend,beton,1966,vierkant,800,8.21,gevlogen,5.33,5.33,standaard,2023-02-01,POINT (183916.232 424628.456)
BOR_RIO_INSPECTIEPUTTEN.1599,2020-03-05,11457,niet bekend,beton,1966,vierkant,800,8.2,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183910.003 424594.113)
BOR_RIO_INSPECTIEPUTTEN.1600,2020-03-05,11458,niet bekend,beton,1966,vierkant,800,8.15,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183903.183 424558.356)
BOR_RIO_INSPECTIEPUTTEN.1601,2020-03-05,11459,niet bekend,beton,1965,vierkant,800,8.18,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (183458.536 424576.663)
BOR_RIO_INSPECTIEPUTTEN.1602,2019-04-09,1146,toegankelijk-ber,beton,2008,vierkant,800,28.96,gemeten,27.3,27.3,standaard,2023-02-01,POINT (187223.78 427777.34)
BOR_RIO_INSPECTIEPUTTEN.1603,2020-03-05,11460,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,6.21,6.21,standaard,2023-02-01,POINT (183457.349 424574.962)
BOR_RIO_INSPECTIEPUTTEN.1604,2020-03-05,11461,niet bekend,beton,1965,vierkant,800,8.13,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183487.109 424582.485)
BOR_RIO_INSPECTIEPUTTEN.1605,2020-03-05,11462,toegankelijk-onb,beton,1965,vierkant,800,8.15,gevlogen,6.12,6.12,standaard,2023-02-01,POINT (183489.048 424581.239)
BOR_RIO_INSPECTIEPUTTEN.1606,2020-03-05,11463,toegankelijk-onb,beton,1965,vierkant,800,8.19,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183539.818 424593.53)
BOR_RIO_INSPECTIEPUTTEN.1607,2020-03-05,11464,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,6.01,6.01,standaard,2023-02-01,POINT (183542.075 424592.314)
BOR_RIO_INSPECTIEPUTTEN.1608,2020-03-05,11465,toegankelijk-onb,beton,1965,vierkant,800,8.13,gevlogen,6.41,6.41,standaard,2023-02-01,POINT (183594.731 424604.676)
BOR_RIO_INSPECTIEPUTTEN.1609,2020-03-05,11466,toegankelijk-onb,beton,1965,vierkant,800,8.14,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183596.749 424603.434)
BOR_RIO_INSPECTIEPUTTEN.1610,2020-03-05,11467,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183606.791 424576.65)
BOR_RIO_INSPECTIEPUTTEN.1611,2020-03-05,11468,toegankelijk-onb,beton,1965,vierkant,800,8.19,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (183605.319 424575.74)
BOR_RIO_INSPECTIEPUTTEN.1612,2020-03-05,11469,toegankelijk-onb,beton,1965,vierkant,800,8.2,gevlogen,5.74,5.74,standaard,2023-02-01,POINT (183607.497 424553.629)
BOR_RIO_INSPECTIEPUTTEN.1613,2020-03-05,11470,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,6.25,6.25,standaard,2023-02-01,POINT (183605.733 424550.243)
BOR_RIO_INSPECTIEPUTTEN.1614,2020-03-05,11471,toegankelijk-ber,beton,2011,vierkant,800,9.63,revisie,8.3,8.3,standaard,2023-02-01,POINT (184707.906 427351.476)
BOR_RIO_INSPECTIEPUTTEN.1615,2020-03-05,11472,toegankelijk-onb,beton,1965,vierkant,800,8.23,gevlogen,5.75,5.75,standaard,2023-02-01,POINT (183557.543 424534.922)
BOR_RIO_INSPECTIEPUTTEN.1616,2020-03-05,11473,toegankelijk-onb,beton,1965,vierkant,800,8.27,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183512.69 424518.057)
BOR_RIO_INSPECTIEPUTTEN.1617,2020-03-05,11474,toegankelijk-onb,beton,1965,vierkant,800,8.23,gevlogen,6,6,standaard,2023-02-01,POINT (183467.876 424501.136)
BOR_RIO_INSPECTIEPUTTEN.1618,2020-03-05,11475,toegankelijk-ber,beton,1965,vierkant,800,8.18,gevlogen,5.99,5.99,standaard,2023-02-01,POINT (183432.065 424470.041)
BOR_RIO_INSPECTIEPUTTEN.1619,2020-03-05,11476,toegankelijk-onb,beton,1965,vierkant,800,8.37,gevlogen,5.87,5.87,standaard,2023-02-01,POINT (183474.749 424486.171)
BOR_RIO_INSPECTIEPUTTEN.1620,2020-03-05,11477,toegankelijk-onb,beton,1965,vierkant,800,8.36,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183519.546 424503.165)
BOR_RIO_INSPECTIEPUTTEN.1621,2020-03-05,11478,toegankelijk-onb,beton,1965,vierkant,800,8.27,gevlogen,5.71,5.71,standaard,2023-02-01,POINT (183563.516 424519.436)
BOR_RIO_INSPECTIEPUTTEN.1622,2020-03-05,11479,toegankelijk-onb,beton,1965,vierkant,800,8.28,gevlogen,5.49,5.49,standaard,2023-02-01,POINT (183581.668 424470.614)
BOR_RIO_INSPECTIEPUTTEN.1623,2020-03-05,11480,toegankelijk-onb,beton,1965,vierkant,800,8.24,gevlogen,5.41,5.41,standaard,2023-02-01,POINT (183600.61 424420.109)
BOR_RIO_INSPECTIEPUTTEN.1624,2020-03-05,11481,toegankelijk-onb,beton,1965,vierkant,800,8.25,gevlogen,4.79,4.79,standaard,2023-02-01,POINT (183618.712 424370.487)
BOR_RIO_INSPECTIEPUTTEN.1625,2020-03-05,11482,niet bekend,beton,1965,vierkant,800,8.25,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183622.023 424373.298)
BOR_RIO_INSPECTIEPUTTEN.1626,2020-03-05,11483,niet bekend,beton,1965,vierkant,800,8.2,gevlogen,6.19,6.19,standaard,2023-02-01,POINT (183634.438 424376.776)
BOR_RIO_INSPECTIEPUTTEN.1627,2020-03-05,11484,toegankelijk-onb,beton,1965,vierkant,800,8.15,gevlogen,4.75,4.75,standaard,2023-02-01,POINT (183632.319 424375.729)
BOR_RIO_INSPECTIEPUTTEN.1628,2020-03-05,11485,toegankelijk-ber,beton,1965,vierkant,800,8.24,gevlogen,4.97,4.97,standaard,2023-02-01,POINT (183560.28 424348.176)
BOR_RIO_INSPECTIEPUTTEN.1629,2020-03-05,11486,toegankelijk-onb,beton,1965,vierkant,800,8.29,gevlogen,6.24,6.24,standaard,2023-02-01,POINT (183557.954 424348.825)
BOR_RIO_INSPECTIEPUTTEN.1630,2019-04-09,11487,toegankelijk-ber,beton,1965,vierkant,800,8.33,gevlogen,5.73,5.73,standaard,2023-02-01,POINT (183548.453 424379.688)
BOR_RIO_INSPECTIEPUTTEN.1631,2020-03-05,11488,toegankelijk-ber,beton,1965,vierkant,800,8.27,gevlogen,5.82,5.82,standaard,2023-02-01,POINT (183536.199 424411.08)
BOR_RIO_INSPECTIEPUTTEN.1632,2020-03-05,11489,niet bekend,beton,1965,vierkant,800,8.21,gevlogen,6.33,6.33,standaard,2023-02-01,POINT (183534.346 424411.944)
BOR_RIO_INSPECTIEPUTTEN.1633,2020-03-05,11490,toegankelijk-ber,beton,1965,vierkant,800,8.32,gevlogen,6.34,6.34,standaard,2023-02-01,POINT (183528.56 424431.671)
BOR_RIO_INSPECTIEPUTTEN.1634,2020-03-05,11491,toegankelijk-ber,beton,1965,vierkant,800,8.53,gevlogen,6.51,6.51,standaard,2023-02-01,POINT (183524.516 424442.744)
BOR_RIO_INSPECTIEPUTTEN.1635,2020-03-05,11492,niet bekend,beton,1965,vierkant,800,8.47,gevlogen,6.51,6.51,standaard,2023-02-01,POINT (183522.933 424442.234)
BOR_RIO_INSPECTIEPUTTEN.1636,2020-03-05,11493,niet bekend,beton,1965,vierkant,800,8.31,gevlogen,6.36,6.36,standaard,2023-02-01,POINT (183527.397 424430.596)
BOR_RIO_INSPECTIEPUTTEN.1637,2020-03-05,11494,toegankelijk-ber,beton,1965,vierkant,800,8.18,gevlogen,5.94,5.94,standaard,2023-02-01,POINT (183500.852 424398.111)
BOR_RIO_INSPECTIEPUTTEN.1638,2020-03-05,11495,toegankelijk-ber,beton,1965,vierkant,800,8.2,gevlogen,6.02,6.02,standaard,2023-02-01,POINT (183463.983 424384.181)
BOR_RIO_INSPECTIEPUTTEN.1639,2020-03-05,11496,toegankelijk-ber,beton,1965,vierkant,800,8.21,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183464.783 424386.03)
BOR_RIO_INSPECTIEPUTTEN.1640,2020-03-05,11497,toegankelijk-ber,beton,1965,vierkant,800,8.17,gevlogen,6.38,6.38,standaard,2023-02-01,POINT (183448.228 424430.626)
BOR_RIO_INSPECTIEPUTTEN.1641,2020-03-05,11498,toegankelijk-ber,beton,1965,vierkant,800,8.22,gevlogen,6.21,6.21,standaard,2023-02-01,POINT (183448.028 424426.814)
BOR_RIO_INSPECTIEPUTTEN.1642,2020-03-05,11499,toegankelijk-onb,beton,1965,vierkant,800,8.11,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183454.707 424310.66)
BOR_RIO_INSPECTIEPUTTEN.1643,2020-03-05,115,niet bekend,beton,1982,vierkant,800,9.75,revisie,7.87,7.87,standaard,2023-02-01,POINT (184639.361 427801.997)
BOR_RIO_INSPECTIEPUTTEN.1644,2020-03-05,11500,toegankelijk-onb,beton,1965,vierkant,800,8.11,gevlogen,5.14,5.14,standaard,2023-02-01,POINT (183456.436 424309.832)
BOR_RIO_INSPECTIEPUTTEN.1645,2020-03-05,11501,toegankelijk-onb,beton,1965,vierkant,800,8.13,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183493.322 424324.997)
BOR_RIO_INSPECTIEPUTTEN.1646,2020-03-05,11502,toegankelijk-onb,beton,1965,vierkant,800,8.15,gevlogen,5.04,5.04,standaard,2023-02-01,POINT (183495.112 424324.019)
BOR_RIO_INSPECTIEPUTTEN.1647,2020-03-05,11503,toegankelijk-onb,beton,1965,vierkant,800,8.11,gevlogen,4.97,4.97,standaard,2023-02-01,POINT (183529.123 424336.609)
BOR_RIO_INSPECTIEPUTTEN.1648,2020-03-05,11504,niet bekend,beton,1965,vierkant,800,8.33,gevlogen,6.12,6.12,standaard,2023-02-01,POINT (183666.638 424363.751)
BOR_RIO_INSPECTIEPUTTEN.1649,2020-03-05,11505,toegankelijk-onb,beton,1965,vierkant,800,8.32,gevlogen,4.71,4.71,standaard,2023-02-01,POINT (183665.612 424362.567)
BOR_RIO_INSPECTIEPUTTEN.1650,2020-03-05,11506,toegankelijk-onb,beton,1965,vierkant,800,8.47,gevlogen,4.6,4.6,standaard,2023-02-01,POINT (183691.702 424376.914)
BOR_RIO_INSPECTIEPUTTEN.1651,2019-04-09,11507,toegankelijk-ber,beton,2011,vierkant,800,9.7,revisie,8.3,8.3,standaard,2023-02-01,POINT (184767.246 427347.387)
BOR_RIO_INSPECTIEPUTTEN.1652,2020-03-05,11508,niet bekend,beton,1969,vierkant,800,8.37,gevlogen,5.7,5.7,standaard,2023-02-01,POINT (183699.905 424383.818)
BOR_RIO_INSPECTIEPUTTEN.1653,2020-03-05,11509,toegankelijk-ber,beton,2011,vierkant,800,9.75,revisie,8.29,8.29,standaard,2023-02-01,POINT (184778.016 427306.335)
BOR_RIO_INSPECTIEPUTTEN.1654,2020-03-05,1151,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,11.22,gevlogen,9,9,standaard,2023-02-01,POINT (185756.897 429564.906)
BOR_RIO_INSPECTIEPUTTEN.1655,2020-03-05,11510,niet bekend,beton,1965,vierkant,800,8.3,gevlogen,3.26,3.26,standaard,2023-02-01,POINT (183741.57 424405.065)
BOR_RIO_INSPECTIEPUTTEN.1656,2020-03-05,11511,niet bekend,beton,1965,vierkant,800,8.41,gevlogen,5.8,5.8,standaard,2023-02-01,POINT (183748.071 424410.615)
BOR_RIO_INSPECTIEPUTTEN.1657,2020-03-05,11512,niet bekend,beton,1966,vierkant,800,8.42,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183747.125 424414.743)
BOR_RIO_INSPECTIEPUTTEN.1658,2020-03-05,11513,niet bekend,beton,1966,vierkant,800,8.32,gevlogen,6.22,6.22,standaard,2023-02-01,POINT (183734.998 424442.113)
BOR_RIO_INSPECTIEPUTTEN.1659,2020-03-05,11514,niet bekend,beton,1966,vierkant,800,8.38,gevlogen,5.73,5.73,standaard,2023-02-01,POINT (183734.518 424448.057)
BOR_RIO_INSPECTIEPUTTEN.1660,2020-03-05,11515,niet bekend,beton,1966,vierkant,800,8.3,gevlogen,6.29,6.29,standaard,2023-02-01,POINT (183721.632 424477.196)
BOR_RIO_INSPECTIEPUTTEN.1661,2020-03-05,11516,niet bekend,beton,1966,vierkant,800,8.27,gevlogen,4.56,4.56,standaard,2023-02-01,POINT (183720.452 424484.849)
BOR_RIO_INSPECTIEPUTTEN.1662,2020-03-05,11517,niet bekend,beton,1965,vierkant,800,8.27,gevlogen,3.38,3.38,standaard,2023-02-01,POINT (183717.701 424484.398)
BOR_RIO_INSPECTIEPUTTEN.1663,2020-03-05,11518,niet bekend,beton,1966,vierkant,800,8.49,gevlogen,6.37,6.37,standaard,2023-02-01,POINT (183756.87 424491.217)
BOR_RIO_INSPECTIEPUTTEN.1664,2020-03-05,11519,niet bekend,beton,1966,vierkant,800,8.56,gevlogen,4.72,4.72,standaard,2023-02-01,POINT (183772.062 424500.326)
BOR_RIO_INSPECTIEPUTTEN.1665,2020-03-05,1152,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,10.64,gevlogen,8.47,8.47,standaard,2023-02-01,POINT (185758.18 429493.637)
BOR_RIO_INSPECTIEPUTTEN.1666,2020-03-05,11520,niet bekend,beton,1966,vierkant,800,8.55,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183798.311 424507.627)
BOR_RIO_INSPECTIEPUTTEN.1667,2020-03-05,11521,niet bekend,beton,1966,vierkant,800,8.42,gevlogen,6.05,6.05,standaard,2023-02-01,POINT (183789.528 424531.891)
BOR_RIO_INSPECTIEPUTTEN.1668,2020-03-05,11522,toegankelijk-ber,beton,2011,vierkant,800,9.66,revisie,8.3,8.3,standaard,2023-02-01,POINT (184730.385 427298.722)
BOR_RIO_INSPECTIEPUTTEN.1669,2020-03-05,11523,niet bekend,beton,1966,vierkant,800,8.83,gevlogen,4.75,4.75,standaard,2023-02-01,POINT (183813.316 424515.962)
BOR_RIO_INSPECTIEPUTTEN.1670,2019-04-09,11524,niet bekend,beton,1966,vierkant,800,8.88,gevlogen,4.83,4.83,standaard,2023-02-01,POINT (183848.297 424509.031)
BOR_RIO_INSPECTIEPUTTEN.1671,2020-03-05,11525,niet bekend,beton,1966,vierkant,800,8.52,gevlogen,6.55,6.55,standaard,2023-02-01,POINT (183849.093 424505.113)
BOR_RIO_INSPECTIEPUTTEN.1672,2020-03-05,11526,niet bekend,beton,1966,vierkant,800,8.5,gevlogen,6.42,6.42,standaard,2023-02-01,POINT (183806.597 424487.578)
BOR_RIO_INSPECTIEPUTTEN.1673,2020-03-05,11527,niet bekend,beton,1966,vierkant,800,8.52,gevlogen,4.91,4.91,standaard,2023-02-01,POINT (183887.812 424502.265)
BOR_RIO_INSPECTIEPUTTEN.1674,2020-03-05,11528,niet bekend,beton,1966,vierkant,800,8.45,gevlogen,6.07,6.07,standaard,2023-02-01,POINT (183886.656 424509.892)
BOR_RIO_INSPECTIEPUTTEN.1675,2020-03-05,11529,niet bekend,beton,1966,vierkant,800,8.43,gevlogen,6,6,standaard,2023-02-01,POINT (183876.417 424537.419)
BOR_RIO_INSPECTIEPUTTEN.1676,2020-03-05,1153,toegankelijk-onb,beton/metselwerk,1956,vierkant,800,10.41,gevlogen,8.28,8.28,standaard,2023-02-01,POINT (185759.144 429414.687)
BOR_RIO_INSPECTIEPUTTEN.1677,2020-03-05,11530,toegankelijk-ber,beton,2011,vierkant,800,9.73,revisie,8.3,8.3,standaard,2023-02-01,POINT (184749.899 427270.274)
BOR_RIO_INSPECTIEPUTTEN.1678,2020-03-05,11531,niet bekend,beton,1966,vierkant,800,8.29,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183937.779 424526.892)
BOR_RIO_INSPECTIEPUTTEN.1679,2020-03-05,11532,niet bekend,beton,1966,vierkant,800,8.27,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183947.259 424578.741)
BOR_RIO_INSPECTIEPUTTEN.1680,2020-03-05,11533,niet bekend,beton,1966,vierkant,800,8.31,gevlogen,5.09,5.09,standaard,2023-02-01,POINT (183941.267 424538.978)
BOR_RIO_INSPECTIEPUTTEN.1681,2020-03-05,11534,niet bekend,beton,1966,vierkant,800,8.35,gevlogen,5,5,standaard,2023-02-01,POINT (183933.018 424494.101)
BOR_RIO_INSPECTIEPUTTEN.1682,2020-03-05,11535,niet bekend,beton,1966,vierkant,800,8.33,gevlogen,6.32,6.32,standaard,2023-02-01,POINT (183929.841 424486.55)
BOR_RIO_INSPECTIEPUTTEN.1683,2019-04-09,11536,niet bekend,beton,1966,vierkant,800,8.4,gevlogen,6.03,6.03,standaard,2023-02-01,POINT (183927.141 424463.063)
BOR_RIO_INSPECTIEPUTTEN.1684,2020-03-05,11537,niet bekend,beton,1966,vierkant,800,8.41,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183922.622 424446.44)
BOR_RIO_INSPECTIEPUTTEN.1685,2020-03-05,11538,niet bekend,beton,1966,vierkant,800,8.32,gevlogen,5.96,5.96,standaard,2023-02-01,POINT (183921.286 424431.557)
BOR_RIO_INSPECTIEPUTTEN.1686,2020-03-05,11539,niet bekend,beton,1966,vierkant,800,8.37,gevlogen,5.9,5.9,standaard,2023-02-01,POINT (183936.099 424388.58)
BOR_RIO_INSPECTIEPUTTEN.1687,2020-03-05,11540,niet bekend,beton,1966,vierkant,800,8.21,gevlogen,5.83,5.83,standaard,2023-02-01,POINT (183946.004 424363.023)
BOR_RIO_INSPECTIEPUTTEN.1688,2020-03-05,11541,niet bekend,beton,1966,vierkant,800,8.29,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183930.679 424358.632)
BOR_RIO_INSPECTIEPUTTEN.1689,2020-03-05,11542,niet bekend,beton,1966,vierkant,800,8.2,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183922.183 424384.892)
BOR_RIO_INSPECTIEPUTTEN.1690,2020-03-05,11543,toegankelijk-ber,beton,2011,vierkant,800,9.65,revisie,8.24,8.24,standaard,2023-02-01,POINT (184810.492 427312.256)
BOR_RIO_INSPECTIEPUTTEN.1691,2020-03-05,11544,niet bekend,beton,1966,vierkant,800,8.4,gevlogen,6.24,6.24,standaard,2023-02-01,POINT (183908.31 424432.671)
BOR_RIO_INSPECTIEPUTTEN.1692,2020-03-05,11545,niet bekend,beton,1966,vierkant,800,8.54,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183904.363 424460.077)
BOR_RIO_INSPECTIEPUTTEN.1693,2020-03-05,11546,niet bekend,beton,1966,vierkant,800,8.55,gevlogen,6.18,6.18,standaard,2023-02-01,POINT (183905.68 424460.363)
BOR_RIO_INSPECTIEPUTTEN.1694,2020-03-05,11547,niet bekend,beton,1966,vierkant,800,8.44,gevlogen,6.35,6.35,standaard,2023-02-01,POINT (183905.916 424431.913)
BOR_RIO_INSPECTIEPUTTEN.1695,2020-03-05,11548,niet bekend,beton,1966,vierkant,800,8.34,gevlogen,6.45,6.45,standaard,2023-02-01,POINT (183917.593 424394.996)
BOR_RIO_INSPECTIEPUTTEN.1752,2020-03-05,11601,toegankelijk-onb,beton,1965,vierkant,800,8.2,gevlogen,6.28,6.28,standaard,2023-02-01,POINT (183511.58 424269.154)
BOR_RIO_INSPECTIEPUTTEN.1753,2020-03-05,11602,toegankelijk-onb,beton,1965,vierkant,800,8.17,gevlogen,6.03,6.03,standaard,2023-02-01,POINT (183516.285 424269.144)
BOR_RIO_INSPECTIEPUTTEN.1754,2019-04-09,11603,toegankelijk-ber,beton,2012,vierkant,800,21.74,revisie,20.24,20.24,standaard,2023-02-01,POINT (186334.781 426796.579)
BOR_RIO_INSPECTIEPUTTEN.1755,2020-03-05,11604,niet bekend,beton,1965,vierkant,800,8.65,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183210.675 424176.526)
BOR_RIO_INSPECTIEPUTTEN.1756,2020-03-05,11605,niet bekend,beton,1965,vierkant,800,8.35,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183268.331 424204.622)
BOR_RIO_INSPECTIEPUTTEN.1757,2020-03-05,11606,toegankelijk-onb,beton,1965,vierkant,800,8.25,gevlogen,7,7,standaard,2023-02-01,POINT (183225.436 424157.615)
BOR_RIO_INSPECTIEPUTTEN.1758,2020-03-05,11607,toegankelijk-onb,beton,1965,vierkant,800,8.45,gevlogen,6.85,6.85,standaard,2023-02-01,POINT (183276.106 424186.117)
BOR_RIO_INSPECTIEPUTTEN.1759,2020-03-05,11608,toegankelijk-ber,beton,2012,vierkant,800,22.33,revisie,20.35,20.35,standaard,2023-02-01,POINT (186295.14 426818.183)
BOR_RIO_INSPECTIEPUTTEN.1760,2020-03-05,11609,niet bekend,beton,1965,vierkant,800,8.29,gevlogen,6.3,6.3,standaard,2023-02-01,POINT (183246.128 424142.093)
BOR_RIO_INSPECTIEPUTTEN.1761,2020-03-05,11610,toegankelijk-onb,beton,1965,vierkant,800,8.29,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183245.995 424140.066)
BOR_RIO_INSPECTIEPUTTEN.1762,2019-04-09,11611,toegankelijk-onb,beton,1965,vierkant,800,8.75,gevlogen,6.27,6.27,standaard,2023-02-01,POINT (183287.484 424165.125)
BOR_RIO_INSPECTIEPUTTEN.1763,2020-03-05,11612,toegankelijk-onb,beton,1965,vierkant,800,8.37,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183292.035 424167.804)
BOR_RIO_INSPECTIEPUTTEN.1764,2020-03-05,11613,niet bekend,beton,1965,vierkant,800,8.17,gevlogen,6.4,6.4,standaard,2023-02-01,POINT (183295.269 424171.405)
BOR_RIO_INSPECTIEPUTTEN.1765,2020-03-05,11614,toegankelijk-ber,beton,2012,vierkant,800,22.83,revisie,21.03,21.03,standaard,2023-02-01,POINT (186288.478 426846.582)
BOR_RIO_INSPECTIEPUTTEN.1766,2020-03-05,11615,toegankelijk-ber,beton,2012,vierkant,800,23.19,revisie,21.44,21.44,standaard,2023-02-01,POINT (186298.436 426888.567)
BOR_RIO_INSPECTIEPUTTEN.1767,2020-03-05,11616,niet bekend,beton,1965,vierkant,800,8.28,gevlogen,5.4,5.4,standaard,2023-02-01,POINT (183277.873 424088.413)
BOR_RIO_INSPECTIEPUTTEN.1768,2020-03-05,11617,toegankelijk-onb,beton,1965,vierkant,800,8.31,gevlogen,6.22,6.22,standaard,2023-02-01,POINT (183268.487 424081.747)
BOR_RIO_INSPECTIEPUTTEN.1769,2020-03-05,11618,toegankelijk-onb,beton,1965,rechthoek,1000,8.24,gevlogen,6.2,6.2,standaard,2023-02-01,POINT (183276.676 424085.721)
