AFVALFRACTIE_CODE;AFVALFRACTIE_OMSC;BEHEERDER_OMSC;BEHEERGEBIEDEN_OMSC;BUURT_CODE;BUURT_OMSC;WIJK_CODE;WIJK_OMSC;STADSDEEL_CODE;STADSDEEL_OMSC;EIGENAAR_OMSC;GEBIED_OMSC;ID;KLEUR_OMSC;LEVERANCIER_OMSC;LOCATIE;OPMERKINGEN;TYPE_CONTAINER_CODE;TYPE_CONTAINER_OMSC;VRIJE_PLAKPLAATS;AFVALBAKSTANDPLAATS_CODE;AFVALBAKSTANDPLAATS_OMSC;AFVALBAKTOEPASSING_CODE;AFVALBAKTOEPASSING_OMSC;X;Y;WGS84LONG;WGS84LAT
RES;Rest;;Hortensiastraat;54;Heesterbuurt;20;Valkenboskwartier;3;Segbroek;;;4622502;;;HORTENSIASTRAAT - 139;;ON;Ondergrondse container;Nee;;;;;78096.7030000016;454196.702;4.265538718456071;52.070710274765176
RES;Rest;;Albert Termotestraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622244;;;;;ON;Ondergrondse container;Nee;;;;;76807.8500000015;452481.335000001;4.247136635106302;52.05511438074147
RES;Rest;;Bragastraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622245;;;BRAGASTRAAT - 161;;ON;Ondergrondse container;Nee;;;;;82018.8090000004;452472.853999998;4.323102911950683;52.05574911952661
RES;Rest;;Bragastraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622246;;;BRAGASTRAAT - 161;;ON;Ondergrondse container;Nee;;;;;82017.6499999985;452474.925999999;4.323085573287681;52.05576758761688
RES;Rest;;Jan Wapstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622247;;;JAN WAPSTRAAT - 237;;ON;Ondergrondse container;Nee;;;;;81467.3469999991;452453.346000001;4.3150678870298425;52.055500896113784
RES;Rest;;Jan Wapstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622248;;;JAN WAPSTRAAT - 237;;ON;Ondergrondse container;Nee;;;;;81465.0720000006;452452.081;4.315034994540496;52.0554892258547
RES;Rest;;Van Swindenstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4622469;;;VAN SWINDENSTRAAT - 79;;ON;Ondergrondse container;Nee;;;;;79261.0670000017;454574.475000001;4.2824345428358495;52.07426569376706
RES;Rest;;Van Swindenstraat;10;Rond de Energiecentrale;21;Regentessekwartier;3;Segbroek;;;4622470;;;VAN SWINDENSTRAAT - 79;;ON;Ondergrondse container;Nee;;;;;79260.2529999986;454576.557999998;4.282422209160287;52.07428430173744
RES;Rest;;Albert Schweitzerlaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622471;;;ALBER SCHWEITZERSLAAN 35;;ON;Ondergrondse container;Nee;;;;;77690.9100000002;452780.842;4.259941761256138;52.05792989696957
RES;Rest;;Albert Schweitzerlaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622472;;;ALBERT SCHWEITZERLAAN 35;;ON;Ondergrondse container;Nee;;;;;77688.9869999997;452779.771000002;4.259913969162934;52.05792000384275
RES;Rest;;Dag Hammerskjöldstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622473;;;;;ON;Ondergrondse container;Nee;;;;;77821.3969999999;452804.625;4.2618386971899955;52.058161823273686
RES;Rest;;Dag Hammerskjöldstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622474;;;;;ON;Ondergrondse container;Nee;;;;;77820.4349999987;452806.511999998;4.261824246140614;52.058178647129985
RES;Rest;;Dag Hammerskjöldstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622475;;;;;ON;Ondergrondse container;Nee;;;;;77899.2780000009;452834.572000001;4.262967334441547;52.05844179340579
RES;Rest;;Dag Hammerskjöldstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622476;;;;;ON;Ondergrondse container;Nee;;;;;77898.2430000007;452836.489;4.262951812705002;52.058458876840696
RES;Rest;;Martin Luther Kinglaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622477;;;;;ON;Ondergrondse container;Nee;;;;;77842.2939999998;452898.787999999;4.262122073518492;52.05901094846507
RES;Rest;;Martin Luther Kinglaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622478;;;;;ON;Ondergrondse container;Nee;;;;;77841.3839999996;452900.541999999;4.262108410449776;52.05902658436675
RES;Rest;;Chrysantplein;50;Bloemenbuurt-west;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622479;;;CHRYSANTPLEIN -1;;ON;Ondergrondse container;Nee;;;;;77571.6369999982;454370.236000001;4.257842470082609;52.07219659473452
RES;Rest;;Chrysantplein;50;Bloemenbuurt-west;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622480;;;CHRYSANTPLEIN - 21;;ON;Ondergrondse container;Nee;;;;;77538.2089999989;454350.182;4.257359535203588;52.072011700789105
RES;Rest;;Chrysantplein;50;Bloemenbuurt-west;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622481;;;CHRYSANTPLEIN - 21;;ON;Ondergrondse container;Nee;;;;;77539.1099999994;454348.215999998;4.257373120827774;52.07199415907372
RES;Rest;;Newtonplein;55;Valkenboskwartier;20;Valkenboskwartier;3;Segbroek;;;4622482;;;NEWTONPLEIN - 77;;ON;Ondergrondse container;Nee;;;;;79006.1050000005;454343.009;4.278767740056084;52.072150643945164
RES;Rest;;Beetsstraat;23;Spoorwijk;38;Laakkwartier en Spoorwijk;6;Laak;;;4622698;;;BEETSSTRAAT - 21;;ON;Ondergrondse container;Nee;;;;;81317.6829999983;452424.188000001;4.312892384665911;52.055218975749455
RES;Rest;;Sumatrastraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622699;;;;;ON;Ondergrondse container;Nee;;;;;81002.2540000007;456611.875999998;4.307386021271502;52.09281073184727
RES;Rest;;Populierstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622700;;;POPULIERSTRAAT - WILGSTRAAT;;ON;Ondergrondse container;Nee;;;;;78539.0599999987;455242.300999999;4.2717551912443525;52.08016799771725
RES;Rest;;Populierstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622701;;;POPULIERSTRAAT - WILGSTRAAT;;ON;Ondergrondse container;Nee;;;;;78537.0709999986;455242.646000002;4.271726102693748;52.08017082339927
PPR;Papier;;Fahrenheitstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622702;;;FAHRENHEITSTRAAT - CYPRESSTRAAT;;ON;Ondergrondse container;Nee;;;;;78280.5450000018;455236.853;4.26798576378515;52.08008327250007
RES;Rest;;Gerard Doustraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4622703;;;GERARD DOUSTRAAT - 24;;ON;Ondergrondse container;Nee;;;;;80575.0700000003;454135.392000001;4.301693726175092;52.07049793118275
RES;Rest;;Paganinistraat;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;4622704;;;PAGANINISTRAAT 21;;ON;Ondergrondse container;Nee;;;;;76618.188000001;453352.850000001;4.244171804663961;52.06291957486587
RES;Rest;;Rossinilaan;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;4622705;;;ROSSINILAAN 134;;ON;Ondergrondse container;Nee;;;;;76513.6519999988;453243.114999998;4.242672883434466;52.06191862271091
RES;Rest;;Rossinilaan;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;4622706;;;PAGANINISTRAAT 1;;ON;Ondergrondse container;Nee;;;;;76490.3949999996;453319.719999999;4.2423161877958595;52.06260374737282
RES;Rest;;Strausslaan;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;4622707;;;STRAUSSLAAN 326;;ON;Ondergrondse container;Nee;;;;;76264.0579999983;453053.559;4.239077567860872;52.06017972736459
RES;Rest;;Lehárstraat;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;4622708;;;LEHARSTRAAT 89;;ON;Ondergrondse container;Nee;;;;;76341.1590000019;453151.909000002;4.240178985536973;52.061074517608816
RES;Rest;;Puccinistraat;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;4622709;;;PUCCINISTRAAT 25;;ON;Ondergrondse container;Nee;;;;;76445.2540000007;453347.188000001;4.241651712785579;52.06284419138011
RES;Rest;;Strausslaan;40;Nieuw Waldeck;18;Waldeck;1;Loosduinen;;;4622710;;;STRAUSSLAAN 15;;ON;Ondergrondse container;Nee;;;;;76410.4259999991;453137.771000002;4.241192116955617;52.0609572972323
RES;Rest;;Gerard Doustraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4622711;;;GERARD DOUSTRAAT - 24;;ON;Ondergrondse container;Nee;;;;;80573.881000001;454136.997000001;4.301676037263407;52.070512195154855
RES;Rest;;Gerard Doustraat;16;Schildersbuurt-noord;29;Schildersbuurt;5;Centrum;;;4622712;;;GERARD DOUSTRAAT - 24;;ON;Ondergrondse container;Nee;;;;;80571.9329999983;454140.864;4.30164678673436;52.0705466851802
RES;Rest;;Nieuwendamlaan;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622016;;;NIEUWENDAMLAAN - 11;;ON;Ondergrondse container;Nee;;;;;77956.1710000001;453285.188999999;4.26369509820923;52.06249926602674
RES;Rest;;Thijssestraat;22;Laakhaven-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622017;;;Thijssestraat 38;;ON;Ondergrondse container;Nee;;;;;81912.3889999986;453241.155000001;4.321387092024486;52.06263968460173
RES;Rest;;Thijssestraat;22;Laakhaven-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622018;;;Thijssestraat 38;;ON;Ondergrondse container;Nee;;;;;81910.9010000005;453239.886;4.321365668210049;52.06262808402909
RES;Rest;;Stuwstraat;26;Noordpolderbuurt;38;Laakkwartier en Spoorwijk;6;Laak;;;4622021;;;STUWSTRAAT -274;;ON;Ondergrondse container;Nee;;;;;82949.9840000011;453304.017999999;4.3365023033042505;52.06334053271736
RES;Rest;;Trekweg;26;Noordpolderbuurt;38;Laakkwartier en Spoorwijk;6;Laak;;;4622023;;;PEILSTRAAT -75;;ON;Ondergrondse container;Nee;;;;;82776.4189999998;453676.497000001;4.333892832724212;52.066665345352085
RES;Rest;;Elboogstraat;26;Noordpolderbuurt;38;Laakkwartier en Spoorwijk;6;Laak;;;4622025;;;ELBOOGSTRAAT - 57;;ON;Ondergrondse container;Nee;;;;;82686.0020000003;453637.061999999;4.332582758530522;52.06629915374676
RES;Rest;;1e Laakdwarsweg;19;Laakhaven-oost;38;Laakkwartier en Spoorwijk;6;Laak;;;4622026;;;1E LAAKDWARSWEG 4;;ON;Ondergrondse container;Nee;;;;;82245.936999999;453576.875999998;4.326178780428199;52.06570065304793
RES;Rest;;1e Laakdwarsweg;19;Laakhaven-oost;38;Laakkwartier en Spoorwijk;6;Laak;;;4622027;;;1E LAAKDWARSWEG 4;;ON;Ondergrondse container;Nee;;;;;82244.9210000001;453578.758000001;4.326163564756381;52.06571743282535
RES;Rest;;Neherkade;19;Laakhaven-oost;38;Laakkwartier en Spoorwijk;6;Laak;;;4622028;;;NEHERKADE 1256;;ON;Ondergrondse container;Nee;;;;;82316.313000001;453683.066;4.327182345149621;52.06666420237571
RES;Rest;;Gedempte Sloot;11;Kortenbos;28;Centrum;5;Centrum;;;4622029;;;GEDEMPTE SLOOT - 31;;ON;Ondergrondse container;Nee;;;;;80467.2109999992;454927.467;4.29994783943262;52.07760160762956
RES;Rest;;Gedempte Sloot;11;Kortenbos;28;Centrum;5;Centrum;;;4622030;;;GEDEMPTE SLOOT - 31;;ON;Ondergrondse container;Nee;;;;;80465.3520000018;454926.388;4.299920961482444;52.07759166070067
RES;Rest;;Noordstraat;11;Kortenbos;28;Centrum;5;Centrum;;;4622031;;;NOORDSTRAAT - 119;;ON;Ondergrondse container;Nee;;;;;80373.199000001;454933.136;4.298575425872707;52.07763989018954
RES;Rest;;Jan Wapstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622249;;;JAN WAPSTRAAT - 237;;ON;Ondergrondse container;Nee;;;;;81463.6510000005;452451.184999999;4.315014472184574;52.05548098506792
RES;Rest;;Burgemeester Hovylaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622250;;;BURGEMEESTER HOVYLAAN 5;;ON;Ondergrondse container;Nee;;;;;76478.2600000016;452446.738000002;4.2423399700807405;52.05475685043037
RES;Rest;;Toon Dupuisstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622251;;;;;ON;Ondergrondse container;Nee;;;;;77196.2069999985;452435.736000001;4.252808332971548;52.05475927738323
RES;Rest;;Toon Dupuisstraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622252;;;;;ON;Ondergrondse container;Nee;;;;;77194.3399999999;452436.581999999;4.2527809241152115;52.05476661789426
RES;Rest;;Nunspeetlaan;35;Oostbroek-zuid;31;Rustenburg en Oostbroek;2;Escamp;;;4622752;;;NUNSPEETLAAN - 211;;ON;Ondergrondse container;Nee;;;;;79483.8000000007;453592.489;4.285900135045567;52.06547127551919
RES;Rest;;Nunspeetlaan;35;Oostbroek-zuid;31;Rustenburg en Oostbroek;2;Escamp;;;4622753;;;NUNSPEETLAAN -169;;ON;Ondergrondse container;Nee;;;;;79432.5089999996;453702.978999998;4.285127799045882;52.06645722363844
RES;Rest;;Hilversumsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622754;;;HILVERSUMSESTRAAT - 1;;ON;Ondergrondse container;Nee;;;;;78892.6770000011;453748.524;4.277246149416135;52.0667926029177
RES;Rest;;Nunspeetlaan;35;Oostbroek-zuid;31;Rustenburg en Oostbroek;2;Escamp;;;4622755;;;NUNSPEETLAAN - 440;;ON;Ondergrondse container;Nee;;;;;79624.4169999994;453308.721000001;4.2880131332756335;52.06294028123436
RES;Rest;;Nunspeetlaan;31;Oostbroek-noord;31;Rustenburg en Oostbroek;2;Escamp;;;4622756;;;NUNSPEETLAAN - 121;;ON;Ondergrondse container;Nee;;;;;79372.1779999994;453807.07;4.284225027796625;52.06738442602572
RES;Rest;;Thomsonlaan;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622061;;;THOMSONLAAN -20;;ON;Ondergrondse container;Nee;;;;;78706.6719999984;455101.642000001;4.274231411014523;52.0789270652294
RES;Rest;;Thomsonlaan;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622062;;;THOMSONLAAN -5A;;ON;Ondergrondse container;Nee;;;;;78763.9510000013;455091.600000002;4.2750690945006;52.07884471163278
RES;Rest;;Thomsonlaan;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622063;;;THOMSONLAAN -5A;;ON;Ondergrondse container;Nee;;;;;78764.3429999985;455093.682999998;4.275074346495247;52.078863484873075
RES;Rest;;Esdoornstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622064;;;ESDOORNSTRAAT - 159;Code klopt;ON;Ondergrondse container;Nee;;;;;78219.2060000002;455091.874000002;4.267123717404021;52.07877189118225
RES;Rest;;Esdoornstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622065;;;ESDOORNSTRAAT - 159;;ON;Ondergrondse container;Nee;;;;;78217.4200000018;455090.816;4.267097906082675;52.078762135589436
RES;Rest;;Thomsonlaan;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622066;;;THOMSONLAAN -71;;ON;Ondergrondse container;Nee;;;;;78343.2939999998;455081.798;4.268935850124744;52.078698537390395
RES;Rest;;Thomsonlaan;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622067;;;THOMSONLAAN -71;;ON;Ondergrondse container;Nee;;;;;78344.1479999982;455084.796999998;4.268947632130066;52.078725606655695
RES;Rest;;Thomsonlaan;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622068;;;THOMSONLAAN - 2;;ON;Ondergrondse container;Nee;;;;;78807.0309999995;455074.395;4.275701276814808;52.07869602644931
RES;Rest;;Beukstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622069;;;BEUKSTRAAT - 105;;ON;Ondergrondse container;Nee;;;;;78489.0639999993;455072.638999999;4.271064010468777;52.0786363934052
RES;Rest;;Beukstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622070;;;BEUKSTRAAT - 105;;ON;Ondergrondse container;Nee;;;;;78487.4349999987;455071.745999999;4.2710404512492;52.07862814317266
RES;Rest;;Elsstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622071;;;ELSSTRAAT - 11;;ON;Ondergrondse container;Nee;;;;;78552.5379999988;455032.664999999;4.2719987574703255;52.07828592864181
RES;Rest;;Elsstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622072;;;ELSSTRAAT - 11;;ON;Ondergrondse container;Nee;;;;;78550.7129999995;455031.655000001;4.271972365777248;52.07827660008933
RES;Rest;;Breedstraat;11;Kortenbos;28;Centrum;5;Centrum;;;4622073;;;BREEDSTRAAT - SNOEKSTRAAT;;ON;Ondergrondse container;Nee;;;;;80629.7129999995;455027.318999998;4.302296179791172;52.078520802091525
RES;Rest;;Breedstraat;11;Kortenbos;28;Centrum;5;Centrum;;;4622074;;;BREEDSTRAAT - SNOEKSTRAAT;;ON;Ondergrondse container;Nee;;;;;80628.5850000009;455029.072999999;4.302279345095716;52.078536413342086
RES;Rest;;Bakkersstraat;11;Kortenbos;28;Centrum;5;Centrum;;;4622075;;;BREEDSTRAAT - SNOEKSTRAAT;;ON;Ondergrondse container;Nee;;;;;80628.2879999988;455031.406;4.30227450463911;52.07855733953542
RES;Rest;;Denijsstraat;94;Waldeck-noord;18;Waldeck;1;Loosduinen;;;4622293;;;DENIJSSTRAAT 93;;ON;Ondergrondse container;Nee;;;;;75963.9690000005;453145.938000001;4.234681132998364;52.060967162688364
RES;Rest;;Denijsstraat;94;Waldeck-noord;18;Waldeck;1;Loosduinen;;;4622294;;;DENIJSSTRAAT 93;;ON;Ondergrondse container;Nee;;;;;75962.1130000018;453144.998;4.234654291112942;52.060958450416045
RES;Rest;;Surinamestraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622295;;;;;ON;Ondergrondse container;Nee;;;;;81043.0949999988;456193.335999999;4.308072686836455;52.08905487963782
RES;Rest;;Balistraat;46;Archipelbuurt;5;Archipelbuurt;5;Centrum;;;4622296;;;;;ON;Ondergrondse container;Nee;;;;;81077.2309999988;456488.425000001;4.308506711290992;52.09171132875275
RES;Rest;;Jan van Nassaustraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622297;;;;;ON;Ondergrondse container;Nee;;;;;81576.8110000007;456362.704;4.315822535434557;52.090648001117465
RES;Rest;;Hilversumsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622758;;;NAARDERSTRAAT -71;;ON;Ondergrondse container;Nee;;;;;78679.5810000002;453621.471999999;4.274167298385671;52.065621498022885
RES;Rest;;Hilversumsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622759;;;HILVERSUMSESTRAAT - 153;;ON;Ondergrondse container;Nee;;;;;78614.8429999985;453603.416999999;4.273227387200369;52.06545031793942
RES;Rest;;Bunschotensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622760;;;BUNSCHOTENSESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78529.5650000013;453708.140000001;4.271960487723737;52.06637966360477
RES;Rest;;Loosdrechtsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622761;;;LOOSDRECHTSESTRAAT - 28;;ON;Ondergrondse container;Nee;;;;;78690.5989999995;453480.842;4.274359386329755;52.064359215801176
RES;Rest;;Larensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622762;;;LARENSESTRAAT -3;;ON;Ondergrondse container;Nee;;;;;78800.563000001;453839.202;4.275882748981764;52.06759483287052
RES;Rest;;Spakenburgsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622763;;;SPAKENBURGSESTRAAT - 2;;ON;Ondergrondse container;Nee;;;;;78571.6759999991;453792.938000001;4.2725555372902795;52.067147530876625
RES;Rest;;Bunschotensestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;Speeltuin en Plantsoen;4622764;;;BUNSCHOTENSESTRAAT -32;;ON;Ondergrondse container;Nee;;;;;78552.8500000015;453641.997000001;4.2723148258756405;52.06578847106265
RES;Rest;;Staverdenstraat;35;Oostbroek-zuid;31;Rustenburg en Oostbroek;2;Escamp;;;4622765;;;STAVERDENSTRAAT - DE LA REYWEG;;ON;Ondergrondse container;Nee;;;;;79781.9239999987;453221.510000002;4.29032884118536;52.0621779496446
RES;Rest;;Bilthovenselaan;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622766;;;BILTHOVENSELAAN - 37;;ON;Ondergrondse container;Nee;;;;;79037.8889999986;453396.441;4.2794418980133715;52.063648469422745
RES;Rest;;Naarderstraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622767;;;NAARDERSTRAAT - 170;;ON;Ondergrondse container;Nee;;;;;78752.4539999999;453470.326000001;4.275263623504994;52.06427323066891
RES;Rest;;Hilversumsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622768;;;NAARDERSTRAAT -71;;ON;Ondergrondse container;Nee;;;;;78681.3480000012;453617.765999999;4.2741938916725575;52.06558843679782
RES;Rest;;Hilversumsestraat;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622769;;;NAARDERSTRAAT -71;;ON;Ondergrondse container;Nee;;;;;78680.3570000008;453619.662;4.27417901795366;52.065605339025325
RES;Rest;;Soestdijksekade;30;Rustenburg;31;Rustenburg en Oostbroek;2;Escamp;;;4622770;;;SOESTDIJKSEKADE -28;;ON;Ondergrondse container;Nee;;;;;78458.4389999993;453673.403999999;4.270931164088838;52.06605767598729
RES;Rest;;Abeelplein;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622076;;;BEUKSTRAAT - 96;;ON;Ondergrondse container;Nee;;;;;78421.7670000009;455026.302999999;4.2700928628218096;52.07821068234772
RES;Rest;;Abeelplein;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622077;;;BEUKSTRAAT - 96;;ON;Ondergrondse container;Nee;;;;;78420.0599999987;455025.316;4.27006818746265;52.0782015763851
RES;Rest;;Thomsonlaan;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622078;;;THOMSONLAAN;;ON;Ondergrondse container;Nee;;;;;78235.2679999992;455018.098000001;4.267374588224004;52.07811111845387
RES;Rest;;Plataanstraat;52;Bomenbuurt;12;Bomen- en Bloemenbuurt;3;Segbroek;;;4622079;;;ACACIASTRAAT - PLATAANSTRAAT;;ON;Ondergrondse container;Nee;;;;;78660.7800000012;455003.862;4.273583936403545;52.07804202143784
RES;Rest;;Christiaan de Wetstraat;32;Transvaalkwartier-noord;30;Transvaalkwartier;5;Centrum;;;4622080;;;CHRISTIAAN DE WETSTRAAT -61;;ON;Ondergrondse container;Nee;;;;;79523.4510000013;453977.660999998;4.2863931268107205;52.06893811766736
RES;Rest;;Christiaan de Wetstraat;32;Transvaalkwartier-noord;30;Transvaalkwartier;5;Centrum;;;4622081;;;CHRISTIAAN DE WETSTRAAT -61;;ON;Ondergrondse container;Nee;;;;;79525.2980000004;453978.818999998;4.2864198041137165;52.068948776019084
RES;Rest;;Tinaarlostraat;88;Morgenstond-west;34;Morgenstond;2;Escamp;;;4622082;;;TINAARLOSTRAAT - 24;;ON;Ondergrondse container;Nee;;;;;78786.0879999995;451538.642999999;4.276185027980487;52.04691834451326
RES;Rest;;Jan van Nassaustraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622083;;;JAN VAN NASSAUSTRAAT 32;;ON;Ondergrondse container;Nee;;;;;81736.8440000005;456065.153999999;4.318221258165018;52.08799519316576
RES;Rest;;Martin Luther Kinglaan;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622085;;;;;ON;Ondergrondse container;Nee;;;;;77772.7459999993;452987.061000001;4.261088179453268;52.05979453859939
RES;Rest;;Folke Bernadottestraat;86;Houtwijk;17;Loosduinen;1;Loosduinen;;;4622086;;;;;ON;Ondergrondse container;Nee;;;;;77760.0859999992;452910.956999999;4.260920819775874;52.059108850341964
RES;Rest;;Notenplein;82;Rosenburg;18;Waldeck;1;Loosduinen;;;4622087;;;NOTENPLEIN 140;;ON;Ondergrondse container;Nee;;;;;77365.0040000007;453364.307;4.2550578858763535;52.06312772369183
PPR;Papier;;Jaap Hoekdreef;119;De Velden;44;Leidschenveen;8;Leidschenveen-Ypenburg;;;4622088;;;JAAP HOEKDREEF - WINKELCENTRUM;;ON;Ondergrondse container;Nee;;;;;87366.5963651538;453392.259454675;4.400882389249272;52.064690236856315
RES;Rest;;Heiloostraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622089;;;HEILOOSTRAAT - 664;;ON;Ondergrondse container;Nee;;;;;78312.3949999996;453101.673;4.268930079382419;52.06089949946386
RES;Rest;;Heiloostraat;84;Leyenburg;32;Leyenburg;2;Escamp;;;4622090;;;HEILOOSTRAAT - 664;;ON;Ondergrondse container;Nee;;;;;78310.9699999988;453103.333000001;4.268908930749124;52.06091422010068
RES;Rest;;Nassau Odijckstraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622308;;;NASSAU ODIJCKSTRAAT 44;;ON;Ondergrondse container;Nee;;;;;81616.425999999;456226.846999999;4.316429735660592;52.08943233984577
RES;Rest;;Mauvestraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622309;;;MAUVESTRAAT 5;;ON;Ondergrondse container;Nee;;;;;81943.118999999;456205.570999999;4.321200427643177;52.089284350296786
RES;Rest;;Weissenbruchstraat;48;Nassaubuurt;4;Benoordenhout;7;Haagse Hout;;;4622310;;;WEISSENBRUCHSTRAAT 1;;ON;Ondergrondse container;Nee;;;;;81708.5839999989;456203.616;4.317779224014565;52.08923577827818
RES;Rest;;Neuhuyskade;79;Van Hoytemastraat e.o.;4;Benoordenhout;7;Haagse Hout;;;4622311;;;NEUHUYSKADE 2;;ON;Ondergrondse container;Nee;;;;;82034.4090000019;456192.578000002;4.3225350361366965;52.089179625011326
RES;Rest;;2e Sweelinckstraat;43;Sweelinckplein e.o.;11;Duinoord;4;Scheveningen;;;4622312;;;2E SWEELINCKSTRAAT -144;;ON;Ondergrondse container;Nee;;;;;79083.6999999993;455612.947999999;4.279616739570003;52.08357384380902
RES;Rest;;Willem III straat;95;Kom Loosduinen;17;Loosduinen;1;Loosduinen;;;4622313;;;WILLEM III STRAAT - 30;;ON;Ondergrondse container;Nee;;;;;75987.1979999989;452163.000999998;4.23524717649715;52.05213718877168
RES;Rest;;Jonathanstraat;24;Laakkwartier-west;38;Laakkwartier en Spoorwijk;6;Laak;;;4622314;;;JONATHANSTRAAT - 35;;ON;Ondergrondse container;Nee;;;;;81485.8000000008;452153.977000002;4.315401319266411;52.052812968151805
