OBJECTID,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_PUIC,REF_WISSEL_KRUISINGBEEN_PUIC,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,KM_SPOORTAK,KM_SPOORTAK_T,LATITUDE,LONGITUDE,X,Y,Z
1555,98cbb0f9-2101-4cad-b869-702350767c5f,,f0473e36-eb7f-4ad5-890d-069f7adae43e,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.753228,"28,753228",-12.744262,"-12,744262",0,"0,000000",52.15299868,6.20551314,211002.236,463074.087,10.06
1556,cb5802a3-a1eb-472d-b028-823f721c25f9,,b7d71d43-3272-4f3b-9b68-2b91ae63f897,Bd-Ehv,Breda - Eindhoven ,544,a,544,544_a,Breda,1.238235,"1,238235",6.067291,"6,067291",0,"0,000000",51.59565968,4.78834919,113505.565,400921.39,4.302
1557,8c9471bd-e9c4-4936-a6bb-aedd6dc0ca86,3297be07-ff49-449f-91bc-7a4e4c8fd3b2,,Bd-Rtd,Breda - Rotterdam Centraal ,121,a,121,121_a,Breda - Lage Zwaluwe,9.702786,"9,702786",-2.055887,"-2,055887",4.652556,"4,652556",51.64699256,4.69274177,106935.49040834,406690.93099638,1.29272909
1558,faf0a57a-dcb4-454e-91b6-ca210112a881,,2b46feb2-2fec-4fc8-b0be-2326f9301220,Hlg-Nscg,Harlingen - Nieuweschans Grens ,002,,2,002__,Leeuwarden - Groningen,75.113245,"75,113245",-2.188294,"-2,188294",6.2,"6,200000",53.21354863,6.48512815,228344.73110584,581328.27203856,0.7829338
1559,a6dda552-b3ae-4543-ba4b-3463e964dd89,,792a2bea-7395-46c2-8cef-0b746b6e1b82,Mp-Gn,Meppel - Groningen ,012,,12,012__,Meppel - Assen,20.117529,"20,117529",1.997148,"1,997148",11.6,"11,600000",52.73548644,6.47590355,228531.3992541,528123.69948412,11.818
1560,d323fb33-a0e6-4f3e-be7d-c0201cd496d6,,750b5699-390c-4521-9c12-38781a68b7c3,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,139,,139,139__,Zaandam - Amsterdam Sloterdijk,175.713301,"175,713301",30.975449,"30,975449",0.428321,"0,428321",52.39929766,4.80260098,115212.52581092,490322.52664823,2.78381146
1561,195c3001-f1c3-4b1d-8c2d-f4a5b8caa9f5,,8fb81bc2-b9d6-4021-b4c4-ca39968218e3,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,39.558626,"39,558626",-10.971485,"-10,971485",0.958128,"0,958128",51.58193172,5.3229354,150545.68612503,399225.61300688,8.59
1562,c12fec12-ff50-4ccb-9f2f-f810762bf523,93c6d213-dd23-47eb-a0f4-80a4a6b2fd06,,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,119.400107,"119,400107",-2.738728,"-2,738728",17.412027,"17,412027",52.06735907,4.55994848,98277.01700233,453552.9772085,-0.03358293
1563,628b8337-4865-4e09-b142-9155eded1eb0,,76562111-9938-4356-a13c-f3116d8b3711,Brppd-Brgnd,Betuweroute Papendrecht - Betuweroute Giessendam ,152,a,152,152_a,Kijfhoek - Meteren Aansl.,8.138148,"8,138148",2.750517,"2,750517",1.2,"1,200000",51.8363777,4.72628828,109448.59692862,427738.57174203,-0.34775043
1564,8ee12037-e81d-4e09-9394-369fae075e94,,97de0747-0b0b-4e67-b283-56ea16668400,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.759696,"16,759696",37.555082,"37,555082",0.3,"0,300000",53.11995582,6.89366732,255851.93610468,571407.44491667,1.96109946
1565,2211c029-de04-4df5-ad6b-23e487898d3f,,bd269ad3-d189-4f7f-831b-c8cb7de0928b,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,586,,586,586__,Amsterdam Centraal,80.686282,"80,686282",-47.42735,"-47,427350",0.3,"0,300000",52.37979736,4.8994038,121786.15174817,488104.10772327,5.541
1566,31ce0dce-3e7d-4308-a179-e78efe27dc68,,c59aeab7-e922-4ecf-89a4-b957efa8b55c,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,922,,922,922__,Leidschendam Lijnwerkplaats,18.417998,"18,417998",-163.535654,"-163,535654",0.1,"0,100000",52.07460796,4.3821013,86094.07710069,454513.2728059,-0.53923039
1567,8ff889e8-d74d-4173-ba93-21325a1ae097,6a04b7c2-0e6d-48c1-a914-86f0ba2f2847,,Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),79.580424,"79,580424",42.461466,"42,461466",5.06628,"5,066280",51.44928487,4.71892415,108545.90518417,384679.23953038,12.01963883
1568,8098da31-9b4b-492a-8c66-53a5286942cc,,eee974be-c671-4282-b8f8-6115948b5236,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,8.455535,"8,455535",-9.597031,"-9,597031",0.065859,"0,065859",51.4109591,6.07401524,202783.026,380427.875,26.375
1569,b11199c0-298b-4f48-bb15-b70eb235920e,,b1953f80-c11a-4900-b68f-7890f6916419,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,36.83807,"36,838070",1.411378,"1,411378",4.7,"4,700000",52.2456031,5.54595942,165842.24750731,473073.2453637,4.85712186
1570,8da19fce-5ae2-47a3-ad33-62f8d27da9d2,,863ad41f-60ec-4508-b93a-58d394e040cc,Axa-Sluo2,Axel Aansl. - Sluiskil Oost 2 ,130,d,130,130_d,Axel Aansl. - Terneuzen Aansl.,300.83891,"300,838910",-0.131777,"-0,131777",0.227619,"0,227619",51.2773199,3.84845944,47637.836,366466.679,1.32
1571,645b97ae-a8ca-414c-b2f7-3cd43eeedf61,,7edd4f3e-8a58-424e-bd38-a7b0d8ad3b45,Wd-Ledn,Woerden - Leiden Centraal ,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,25.327263,"25,327263",2.678767,"2,678767",3.5,"3,500000",52.12858561,4.5471151,97475.90094139,460374.76851511,0.10137568
1572,94886dc3-81fd-4e8c-9180-9352dc3e5a80,,d19f4c5b-e368-4d69-9be6-1ef3d9e30e7e,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,531,c,531,531_c,Utrecht Centraal,35.334593,"35,334593",78.003983,"78,003983",0.7,"0,700000",52.08727645,5.11104366,136072.55518463,455481.89792537,4.676
1573,39e5e683-0838-40bd-afcb-c4d4831c8e1c,,b3b8be65-82b0-467a-ab09-ba39300c2c66,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,200.138215,"200,138215",-12.042928,"-12,042928",0,"0,000000",51.45397883,3.73917919,40457.859,386283.129,2.39
1574,1d61a43f-7a2e-4d07-a4c2-cecef4338d6d,,0b78ad41-d5b3-4857-9b00-a53c6e0c39ee,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,18.06124,"18,061240",12.871759,"12,871759",0.6,"0,600000",51.86808223,4.2853433,79112.56886626,431633.88788679,4.71476135
1575,6995e1fb-a6ee-47c0-9ecb-8cc6a9f30faf,,2ae4efb9-6320-4bb0-9ffb-5fd1afb547dc,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",477,b,477,477_b,Rotterdam Europoort 3,200.913132,"200,913132",-5.4e-05,"-0,000054",0.1,"0,100000",51.92538757,4.18383171,72227.22291624,438119.735,5.45096541
1576,55087874-6479-4c0a-8508-f98135aa4496,,762d6e3d-b788-4f80-9dc3-858fd5c5e47d,Hdr-Zd,Den Helder - Zaandam ,524,b,524,524_b,Zaandam,70.205377,"70,205377",-7.876008,"-7,876008",2.227303,"2,227303",52.44684739,4.80894636,115686.60201964,495609.6032396,0.55507622
1577,9e0fe778-860f-48ce-bf62-6072a13a95cb,,686d3dec-edcf-4686-abe9-558a8a5a39d4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,0.632979,"0,632979",29.876884,"29,876884",0,"0,000000",51.93150682,4.0326609,61842.627,438983.478,5.187
1578,11d1cc66-561a-4a5e-af64-5eff2477a4c3,,e5171270-b532-4beb-8a8d-8fe8197163b6,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.551364,"905,551364",7.243338,"7,243338",0,"0,000000",52.35175031,4.95343229,125446.205,484960.111,3.044
1579,2cd04398-ebe6-4c78-9e96-e5e6438206a1,,4ddc9860-a271-4e38-8558-2d427adbbd46,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,17.615998,"17,615998",-26.849487,"-26,849487",0.2,"0,200000",50.89391387,5.96395902,195580.58482148,322841.48693799,108.76925431
1580,eb2f292e-10dc-45e0-80a6-8800c1759604,,1d3e5a92-9ed4-42ff-b3de-7f29d74adafb,Zp-Esg,Zutphen - Enschede Grens ,543,c,543,543_c,Hengelo,44.882854,"44,882854",-4.219814,"-4,219814",0,"0,000000",52.26220234,6.79048925,250798.049,475835.704,21.376
1581,6755d288-c6c6-4edf-98dc-ec815ac52398,,ece621e8-9568-420c-b718-3d9dc8c8597c,Hdr-Zd,Den Helder - Zaandam ,078,,78,078__,Uitgeest - Zaandam,62.099657,"62,099657",1.774557,"1,774557",2.7,"2,700000",52.49629703,4.75014877,111737.65920334,501145.10697081,-0.46562926
1582,8ff889e8-d74d-4173-ba93-21325a1ae097,6a04b7c2-0e6d-48c1-a914-86f0ba2f2847,,Andd-Bdgr,Antwerpen Noorderdokken - Breda Grens  ,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),82.778793,"82,778793",-30.253554,"-30,253554",1.86628,"1,866280",51.47715863,4.73024088,109360.49253014,387773.00666327,9.06387468
1583,d99de52a-e768-4064-a984-bac4669fc901,,94664a14-7d5a-485c-a444-7b2a74f576f7,Fsz-Tnz,Zelzate (B) - Terneuzen ,129,,129,129__,Terneuzen Aansl. - Terneuzen,29.894685,"29,894685",1.697276,"1,697276",0,"0,000000",51.32287338,3.82845564,46350.513,371563.34,1.572
1584,90204cde-9ffb-46de-ab5b-0c18e412da0f,b38c9007-401e-4657-9b6d-19bbe5a40e7a,,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,165,,165,165__,Kijfhoek - Moerdijkbrug,221.900398,"221,900398",2.785808,"2,785808",12.19204,"12,192040",51.75953572,4.60386205,100918.90347241,419273.67995229,-0.95540468
1585,be6d81ed-b0e3-40f2-ab64-7969cfe122fd,abff9881-e4ca-4245-9e0c-747f0308de3e,,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,36.201897,"36,201897",2.048812,"2,048812",4.148368,"4,148368",52.20814844,4.49917262,94301.56581911,469265.5723732,1.02513814
1586,6f802a19-9aa7-4070-9db2-7872d93aa01b,0b7bb238-4473-4afc-9e0b-8788ef71e995,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,64.500324,"64,500324",-2.126127,"-2,126127",3.591899,"3,591899",52.05040928,5.51848695,164005.39775122,451352.29467747,9.43926509
1587,c16a8a30-80e9-4db7-a09a-c9e9541b2fe8,,ae51360b-5086-4438-b50d-1cd764e54b40,Lar-Coep,Laarwald (D) - Coevorden Europark ,776,,776,776__,Laarwald (D) - Coevorden Grens,73.302837,"73,302837",1.104218,"1,104218",0,"0,000000",52.63778645,6.7366461,246343.751,517550.782,10.196
1588,dfff9034-f6cb-4033-8ba2-ed3b13a83ff5,,60d45998-93f4-4ca6-b45e-b2dc6448269f,Vet-Mtn,Verschau (D) - Maastricht Noord ,069,,69,069__,Simpelveld - Schin op Geul,15.366755,"15,366755",-0.626127,"-0,626127",3,"3,000000",50.82196976,5.94083671,194014.26783077,314825.33938018,129.18815161
1589,e978910e-dc5d-4456-a01b-c1bcca19d121,,b11a6c5f-a566-4a70-b401-40ea76dbde88,Vl-Ehv,Venlo - Eindhoven ,055,,55,055__,Blerick - Eindhoven,8.288276,"8,288276",-2.317894,"-2,317894",0,"0,000000",51.41008819,6.07598064,202920.675,380332.279,26.398
1590,d7f4e8e6-7da4-417e-9813-07d542b253ad,,c9a752eb-bf91-460e-8c60-cba6af11e53b,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,0.663012,"0,663012",-22.069506,"-22,069506",0.369187,"0,369187",51.93158075,4.03179756,61783.41,438992.81,5.183
1591,da097f4f-3c5c-4e2b-b176-9d862b3dd88c,,c009df2c-383b-4585-90a5-5011e1c932b4,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,14.451566,"14,451566",-4.355667,"-4,355667",3.3,"3,300000",52.24360465,5.00705222,129036.35127744,472907.03546282,0.41064156
1592,68aa894d-2938-4f69-941e-fe2ed6411ca8,,045aa85a-5c0c-4716-a809-f7e1760a4c8c,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.458787,"43,458787",-29.134761,"-29,134761",0,"0,000000",51.88979006,4.52223828,95456.153,433828.24,0.151
1593,dbe14f56-8d5d-431a-a769-47b747eaa5f1,,0d37fcd3-e2bc-4d8a-b8ef-02bba7a945bc,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,81.791207,"81,791207",-2.139671,"-2,139671",6.3,"6,300000",52.53463399,6.18817506,209346.24581822,505521.41158883,2.11836272
1594,cfc2d578-fa8e-46eb-92d5-dd0f089aad67,,ba68abc3-3aff-4ee6-b4b5-edbee870e9b6,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.430445,"43,430445",-102.216278,"-102,216278",0.4,"0,400000",52.15602276,5.3573939,152960.03670906,463094.97081972,5.48094842
1595,a23d40fd-5c1c-4644-a2a2-222c78b12c66,,efafaf3c-e52d-4ac0-ba48-328ea17b6c86,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,563,,563,563__,Den Haag Mariahoeve,57.344098,"57,344098",-5.90643,"-5,906430",0.05955,"0,059550",52.08941993,4.36671781,85062.653,456175.828,2.993
1596,16b1852e-c6a5-460a-8330-2a11cdee98e8,4fd66274-46e5-4fd9-ae30-6b25315c387c,,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,28.697142,"28,697142",-2.335771,"-2,335771",11.629747,"11,629747",52.22999998,4.60132306,101309.87078575,471616.1638072,-3.40409638
1597,9a50501e-20f1-4d27-beee-3f3a8d9030f7,,10a70fea-2986-4f0f-bedd-ee0b4d597eec,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,41.836766,"41,836766",-2.320418,"-2,320418",4.3,"4,300000",52.06308252,5.19162913,141588.48903538,452772.18066053,3.90736868
1598,95c76ddd-fe7f-461e-8195-a972301103a9,,7f44e003-9ad6-4ce8-b0db-cd531f95eb1f,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,1.028121,"1,028121",4.828299,"4,828299",0,"0,000000",51.97704876,5.93664314,192750.23,443325.061,15.662
1599,205d5bf0-3335-43ab-9553-80c03f9e90f3,,422c67bf-016c-4019-b91e-4589ad7e1792,Mp-Gn,Meppel - Groningen ,654,,654,654__,Assen,49.282682,"49,282682",-14.763869,"-14,763869",0.417696,"0,417696",52.99165826,6.57086032,234477.099,556728.032,10.825
1600,2bb32c2b-8bea-4ba6-99ba-08e817827f93,2ebf6e60-2c43-420e-9be5-922633f76050,,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108,,108,108__,De Haar Aansl. - Ede=Wageningen,64.600011,"64,600011",1.658647,"1,658647",3.393025,"3,393025",52.05033829,5.51994114,164105.16196299,451344.57807402,9.63103701
1601,721dbb55-e356-44c8-bc7f-ac050e1f33b3,,b394bcf1-d6cb-45a0-9a20-f37155a3b145,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.119658,"83,119658",-22.568392,"-22,568392",0.1,"0,100000",51.92387077,4.45790185,91075.92610537,437674.33649842,1.53339037
1602,82610776-69dc-4637-9cf7-cbb810328514,,a8d86dbc-2119-4bd5-9eb5-1ddae53ae9bd,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,49.91226,"49,912260",-17.29715,"-17,297150",0,"0,000000",51.44493067,5.50327573,163069.669,383988.523,17.903
1603,9749df7a-0d80-4804-b5ea-ce177d95c156,,ff1ddaa6-e271-4c59-8eff-cbab82d70ac1,Est-Gdm,Elst - Geldermalsen ,043,,43,043__,Kesteren - Geldermalsen,32.788888,"32,788888",6.225174,"6,225174",0.405258,"0,405258",51.89009661,5.42357819,157504.16,433508.853,6.606
1604,bc5658ff-27c7-4cf4-beab-d3ebc532bd7b,,572edc0d-4279-4a40-896f-2f732598fa2e,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,73.916758,"73,916758",13.232646,"13,232646",0.4,"0,400000",51.44781527,3.59459909,30393.58647963,385834.68536228,3.40027955
1605,3ffc5cc1-1b2d-41a6-bd5c-45d5eac60655,,ecb3dda7-785e-40aa-89c2-e5ab1b3bc369,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,525,c,525,525_c,Amsterdam Singelgracht Aansl.,180.416903,"180,416903",2.8062,"2,806200",0.10011,"0,100110",52.38907474,4.864058,119386.964,489153.121,5.486
1606,cb6c9b02-3db6-49cc-929f-558e434c69b1,,76ac6db9-6db0-4cdd-b47f-e90ec9033bab,Zvg-Em,Zevenaar Grens - Emmerich (D) ,779,,779,779__,Emmerich (D) - Zevenaar Grens,61.2993,"61,299300",4.662413,"4,662413",12.318818,"12,318818",51.83509629,6.24837378,214354.781,427740.732,18.151
1607,d6281cc5-a772-428b-a207-0151ae8d67a6,,91439477-626e-4b4b-8646-0d7388ae309f,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,5.931012,"5,931012",2.687637,"2,687637",8.3,"8,300000",52.4633575,4.87189279,119979.09405535,497414.2831853,0.87372394
1608,0b579745-37e8-42ac-9d19-8aac39fcac4c,,b7f88132-6ca7-46a7-8efe-4dc6251ddfce,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,25.63114,"25,631140",0.301555,"0,301555",4,"4,000000",52.05713462,6.49934117,231273.29010547,452676.76543622,18.36478414
1609,97f299fc-9c56-43a9-984c-a47d67e84ac1,,57658a54-5361-44a9-bcc7-1c293dcf6800,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.56371,"50,563710",27.688359,"27,688359",0.3,"0,300000",51.44511641,5.49387622,162416.18202871,384008.18698098,17.80788819
1610,17d8a16d-e3cb-42e0-940d-c9264f991e1b,644de43f-9592-4943-82e6-1881aef50be5,,Std-Hz,Sittard - Herzogenrath (D) ,781,b,781,781_b,Aachen (D) - Herzogenrath (D),27.688053,"27,688053",-0.155449,"-0,155449",1.190085,"1,190085",50.87861252,6.09044041,204495.894,321217.101,108.148
1611,cb51556e-bf92-4620-bee0-1f350856aae4,,4a405c0f-14aa-43ec-ad6b-4131d4b8012f,Asd-Zp,Amsterdam Centraal - Zutphen ,050,,50,050__,Amsterdam Muiderpoort - Diemen,6.39986,"6,399860",5.9687,"5,968700",2.172277,"2,172277",52.34652835,4.96355034,126132.17112283,484375.02157351,0.821832
1612,25f26b99-61d4-49b1-8d70-b6c89bafbad8,,d74c4f89-0c5e-4f11-ab5d-412ed29bfc4f,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,153.796216,"153,796216",6.984426,"6,984426",4.858497,"4,858497",52.33578228,4.89276688,121300.83309739,483209.93210239,7.91982254
1613,b07039da-2e14-45b1-8e6a-8a5c126b01f4,,b4d995ee-3ec4-4f80-89a3-a38d64e73279,Hea-Emn,Herfte Aansl. - Emmen ,751,,751,751__,Mariënberg,34.465065,"34,465065",0.901123,"0,901123",0.39148,"0,391480",52.5121418,6.58069379,236018.67,503385.941,9.234
1614,6b450691-3106-4fea-bc1f-28be6cb6f785,,b7b00e2d-03a7-4919-82ba-05bdf4d0f5b9,Fvs-Mt,Visé (B) - Maastricht ,784,,784,784__,Visé (B) - Eijsden Grens,16.762724,"16,762724",5.702779,"5,702779",0.04507,"0,045070",50.74719142,5.69468927,176703.659,306404.285,55.97
1615,ca7bbf0e-91c0-468b-a661-bb1ae15c66be,eb933fec-186c-4809-ac62-cd53f1e55951,,Hvs-Utm,Hilversum - Utrecht Maliebaan ,095,,95,095__,Hilversum - Blauwkapel,12.490569,"12,490569",-1.962041,"-1,962041",11.9039,"11,903900",52.11970918,5.14219155,138219.54066967,459082.66795305,1.58649364
1616,7463ddd1-c276-4150-b1f7-ccbad787e756,,9b040732-109b-46fe-885c-c5fa01548ece,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,62.069597,"62,069597",0.74457,"0,744570",0,"0,000000",52.37345756,5.79696914,182904.5,487365.924,9.395
1617,b804642a-1843-4b8f-b17a-c93f77e0950a,,acae8c89-b29e-4813-8782-c5b0d786ccfe,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,36.517258,"36,517258",13.873862,"13,873862",0.6,"0,600000",51.83971147,4.58008921,99376.62227853,428211.17123791,2.73773888
1618,7901f155-5478-4321-8f56-2f557947b8b0,,17b45742-4f7d-4781-b789-cb770b0581c4,Hn-Mbk,Hoorn - Medemblik ,435,,435,435__,Hoorn - Medemblik,15.569787,"15,569787",-0.521991,"-0,521991",0.8,"0,800000",52.74406083,5.0727645,133766.06624746,528569.94110483,-0.43021521
1619,3bac64c9-3efe-4df7-921d-6a5c538b454c,,d6ecaad3-c0f2-4de0-90b0-e66a6fd2bf3a,Est-Gdm,Elst - Geldermalsen ,043,,43,043__,Kesteren - Geldermalsen,42.792856,"42,792856",-1.184085,"-1,184085",5.8,"5,800000",51.8723265,5.29001979,148307.29838288,431535.62017017,4.18246361
1620,abe9dfaf-849a-4c7b-9d27-be2d68f8682f,,0f8a0a46-f447-4ae0-a86c-f01150a80a85,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,14.117634,"14,117634",0.417385,"0,417385",0.2,"0,200000",51.87419567,4.34123115,82971.29828126,432257.11218526,5.592548
1621,f76b9a3d-ddda-4d38-abb1-372533f5ccf1,,a3fe36bc-40cc-4a4f-aef2-c25c2586a618,Asd-Zp,Amsterdam Centraal - Zutphen ,526,a,526,526_a,Amsterdam Muiderpoort,3.676323,"3,676323",30.127501,"30,127501",0.2,"0,200000",52.36094265,4.93144648,123954.7021954,485992.07073563,5.87647126
1622,ce63bfa1-fc84-4e0f-8289-d0ff815dd0f4,,658e2bfe-781e-47b9-96b7-6dd869e69cb1,Hdr-Zd,Den Helder - Zaandam ,074,,74,074__,Heerhugowaard - Alkmaar,40.00592,"40,005920",-2.123054,"-2,123054",1.596405,"1,596405",52.64473981,4.76619393,112969.05333874,517652.35385322,0.4269669
1623,9fe35db1-d787-4bb5-892b-cc31df1fbf02,d4a12deb-ef4a-413e-8138-2a3cbec5d6ca,,Mp-Gn,Meppel - Groningen ,010,,10,010__,Haren - Groningen Losplaats,72.39769,"72,397690",4.329737,"4,329737",1.501359,"1,501359",53.18568648,6.61145019,236835.65211135,578363.80154182,2.67195371
1624,12f588d5-d9f8-4b7d-a59e-d931127d2a65,,cd23c2c0-47ba-4bec-a485-18036f8b941c,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.864117,"28,864117",-2.664318,"-2,664318",0,"0,000000",52.15373495,6.20662781,211077.593,463156.863,10.246
1625,c74be239-1dd1-49b1-bbd5-c37f46872873,,033bac17-648f-491f-9642-eeed633ac2bc,Zp-Esg,Zutphen - Enschede Grens ,031,a,31,031_a,Zutphen - Hengelo,10.274735,"10,274735",-1.712413,"-1,712413",0.6,"0,600000",52.17054381,6.32933575,219450.56440319,465128.89211923,11.67353404
1626,7476ce0e-2a37-446b-a075-180c12ec1e8e,,d9ff7c41-b58c-452e-998b-253bb618c695,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,39.635497,"39,635497",2.50887,"2,508870",4.1,"4,100000",52.50577809,5.97568379,194954.91291285,502172.29554926,2.13899676
1627,c8970015-982b-449d-9e0a-c057745d3e3b,,9a3a276d-9d34-47b7-b4bb-91ebc726d731,Gdm-Ddr,Geldermalsen - Dordrecht ,118,,118,118__,Geldermalsen - Dordrecht,58.955154,"58,955154",0.052993,"0,052993",11.1,"11,100000",51.89421368,5.0839612,134126.76653869,434009.73354475,1.76027804
1628,a85fd8e0-7269-427b-b5b4-51096c3c3d95,,2168a77f-6d3e-47dc-82db-a3674a97fc80,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,36.072193,"36,072193",2.780729,"2,780729",0,"0,000000",52.004261,4.65735113,104885.008,446461.409,-3.745
1629,60453cbe-a973-4405-a45e-b98ff903de2b,,454accad-c2e9-421f-9354-b89e7604a1a9,Asd-Zp,Amsterdam Centraal - Zutphen ,021,,21,021__,Barneveld Noord - Apeldoorn,73.701621,"73,701621",-1.702062,"-1,702062",12.8,"12,800000",52.19580978,5.77348774,181410.84421088,467591.73157412,35.97511635
1630,2bc5e3ff-4894-4f0d-8484-5d62e3241fa4,,7c7065a3-d1f0-4001-863c-9f7e8ce0f360,Zp-Ww,Zutphen - Winterswijk ,210,,210,210__,Zutphen - Winterswijk,10.22429,"10,224290",0.105255,"0,105255",1.4,"1,400000",52.11657302,6.30168131,217634.49825455,459100.20314117,11.28077622
1631,833dccac-b91f-4fcb-8faf-6140782dd5a3,,05cc9f31-f194-4d38-9f8b-ab07b503334a,Axa-Tnzz,Axel Aansl. - Terneuzen Zuidzijde (Racc.)  ,130,a,130,130_a,Axel Aansl. - Terneuzen Aansl.,61.863937,"61,863937",-6.559808,"-6,559808",0.035293,"0,035293",51.28213675,3.85082498,47814.151,366998.998,1.324
1632,9b8ca3aa-4f34-4674-b5fb-7bbfc966a6ee,,65011b3d-04a9-41e8-9df0-515bf1a9cff5,Zl-Lw,Zwolle - Leeuwarden ,013,,13,013__,Herfte Aansl. - Meppel,92.661453,"92,661453",1.775287,"1,775287",4.2,"4,200000",52.62629722,6.24035472,212766.2560084,515760.72451415,3.31182748
1633,6e468a50-005f-4a3b-8a70-9a3d610577ec,,49424a0d-d725-4842-adef-8df13504f79b,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,098,,98,098__,Breukelen - Utrecht Centraal,29.038408,"29,038408",11.901837,"11,901837",1.7,"1,700000",52.12743312,5.0473119,131725.40448407,459968.16495605,1.86747387
