FID,hectometrering,km_1,km_5,km_10,districtsnaam,opmerking,info1,info2,info3,info4,info5,muteerder,mutatie,hoofdwatersysteem,watersysteemnaam,watersysteemdeel,systeemdeel,se_anno_cad_data,gdb_geomattr_data,shape
hectometrering_punten.999,40.1,-999,-999,-999,MN Z,"ARK1_40,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135214.2991000004 452238.4065000005)
hectometrering_punten.1000,38.1,-999,-999,-999,MN Z,"ARK1_38,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (134366.34600000083 454028.93299999833)
hectometrering_punten.1001,38.4,-999,-999,-999,MN Z,"ARK1_38,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (134513.64699999988 453768.1030000001)
hectometrering_punten.1002,40,-999,-999,-999,MN Z,"ARK1_40,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135177.4199000001 452308.4470000006)
hectometrering_punten.1003,40.1,-999,-999,-999,MN Z,"ARK1_40,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135367.32829999924 452262.435800001)
hectometrering_punten.1004,40.2,-999,-999,-999,MN Z,"ARK1_40,2_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135411.06329999864 452177.94750000164)
hectometrering_punten.1005,40.3,-999,-999,-999,MN Z,"ARK1_40,3_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135442.18230000138 452096.8205000013)
hectometrering_punten.1006,40.4,-999,-999,-999,MN Z,"ARK1_40,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135481.18250000104 452008.2894000001)
hectometrering_punten.1007,40.5,-999,-999,-999,MN Z,"ARK1_40,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135535.3183999993 451921.6664999984)
hectometrering_punten.1008,40.6,-999,-999,-999,MN Z,"ARK1_40,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135571.7078000009 451826.44889999926)
hectometrering_punten.1009,40.7,-999,-999,-999,MN Z,"ARK1_40,7_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135603.3027999997 451727.6728999987)
hectometrering_punten.1010,41.1,-999,-999,-999,MN Z,"ARK1_41,1_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135723.9609999992 451392.1339999996)
hectometrering_punten.1011,11.7,-999,-999,-999,MN Z,"ARK1_11,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130005.24100000039 477802.36300000176)
hectometrering_punten.1012,11.8,-999,-999,-999,MN Z,"ARK1_11,8_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130127.43100000173 477702.73800000176)
hectometrering_punten.1013,42.3,-999,-999,-999,MN Z,"ARK1_42,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135935.3909999989 450163.0720000006)
hectometrering_punten.1014,12.2,-999,-999,-999,MN Z,"ARK1_12,2_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130122.36199999973 477299.24599999934)
hectometrering_punten.1015,12,-999,-999,-999,MN Z,"ARK1_12,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130006.38300000131 477503.12000000104)
hectometrering_punten.1016,11.6,-999,-999,-999,MN Z,"ARK1_11,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (130004.35000000149 477902.1640000008)
hectometrering_punten.1017,12.6,-999,-999,-999,MN Z,"ARK1_12,6_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129965.17000000179 476915.13599999994)
hectometrering_punten.1018,14.1,-999,-999,-999,MN Z,"ARK1_14,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129709.3590000011 475436.90199999884)
hectometrering_punten.1019,5.3,-999,-999,-999,MN Z,"ARK1_05,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128595.83399999887 483708.506000001)
hectometrering_punten.1020,4.9,-999,-999,-999,MN Z,"ARK1_04,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128295.82999999821 483973.3960000016)
hectometrering_punten.1021,15.8,-999,-999,-999,MN Z,"ARK1_15,8_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129536.16800000146 473741.8420000002)
hectometrering_punten.1022,36.2,-999,-999,-999,MN Z,"ARK1_36,2_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133787.03700000048 455807.87099999934)
hectometrering_punten.1023,37.3,-999,-999,-999,MN Z,"ARK1_37,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133927.55700000003 454711.4310000017)
hectometrering_punten.1024,36.7,-999,-999,-999,MN Z,"ARK1_36,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133842.27199999988 455310.9270000011)
hectometrering_punten.1025,36.1,-999,-999,-999,MN Z,"ARK1_36,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133775.97100000083 455907.16699999943)
hectometrering_punten.1026,23.5,-999,-999,-999,MN Z,"ARK1_23,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128258.7190000005 466148.6629999988)
hectometrering_punten.1027,23.1,-999,-999,-999,MN Z,"ARK1_23,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128177.80900000036 466568.5760000013)
hectometrering_punten.1028,58.2,-999,-999,-999,MN Z,"ARK3_58,2_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149539.7749999985 442384.5009999983)
hectometrering_punten.1029,58.1,-999,-999,-999,MN Z,"ARK3_58,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149449.72199999914 442426.2980000004)
hectometrering_punten.1030,57.6,-999,-999,-999,MN Z,"ARK3_57,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149056.41200000048 442779.05000000075)
hectometrering_punten.1031,57.9,-999,-999,-999,MN Z,"ARK3_57,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149269.54199999943 442509.5370000005)
hectometrering_punten.1032,57.3,-999,-999,-999,MN Z,"ARK3_57,3_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (148789.3299999982 442902.80900000036)
hectometrering_punten.1033,57.4,-999,-999,-999,MN Z,"ARK3_57,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (148875.4910000004 442863.4470000006)
hectometrering_punten.1034,43.4,-999,-999,-999,MN Z,"ARK3_43,4_Li",Ontbreekt in dtb en moet zijn 43.4,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:53:29,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136722.7793999985 449383.7415000014)
hectometrering_punten.1035,41.7,-999,-999,-999,MN Z,"ARK1_41,7_Re",Ontbreekt in dtb en moet zijn 41.7,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-17T09:13:29,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135774.0843999982 450737.94139999896)
hectometrering_punten.1036,43,-999,-999,-999,MN Z,"ARK3_43,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136313.8359999992 449557.8359999992)
hectometrering_punten.1037,43.3,-999,-999,-999,MN Z,"ARK3_43,3_Li",Ontbreekt in dtb en moet zijn 43.3,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:53:29,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136674.0711000003 449471.33790000156)
hectometrering_punten.1038,43.5,-999,-999,-999,MN Z,"ARK3_43,5_Li",Ontbreekt in dtb en moet zijn 43.5,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136774.189100001 449299.3103)
hectometrering_punten.1039,43.6,-999,-999,-999,MN Z,"ARK3_43,6_Li",Ontbreekt in dtb en moet zijn 43.6,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136829.5929000005 449215.33399999887)
hectometrering_punten.1040,43.5,-999,-999,-999,MN Z,"ARK3_43,5_Re",Ontbreekt in dtb en moet zijn 43.5,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136679.94209999964 449190.1402999982)
hectometrering_punten.1041,43.4,-999,-999,-999,MN Z,"ARK3_43,4_Re",Ontbreekt in dtb en moet zijn 43.4,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136607.35209999979 449264.4985000007)
hectometrering_punten.1042,43.3,-999,-999,-999,MN Z,"ARK3_43,3_Re",Ontbreekt in dtb en moet zijn 43.3,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136537.9987999983 449333.7501000017)
hectometrering_punten.1043,43.6,-999,-999,-999,MN Z,"ARK3_43,6_Re",Ontbreekt in dtb en moet zijn 43.6,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136742.85110000148 449126.0058000013)
hectometrering_punten.1044,43.7,-999,-999,-999,MN Z,"ARK3_43,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136818.39889999852 449046.8883999996)
hectometrering_punten.1045,46.2,-999,-999,-999,MN Z,"ARK3_46,2_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (138665.0300000012 447364.05999999866)
hectometrering_punten.1046,16.2,-999,-999,-999,MN Z,"ARK1_16,2_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (129467.9059999995 473347.9990000017)
hectometrering_punten.1047,54.8,-999,-999,-999,MN Z,"ARK3_54,8_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146515.85500000045 443959.48600000143)
hectometrering_punten.1048,54.7,-999,-999,-999,MN Z,"ARK3_54,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (146361.49799999967 443852.4679999985)
hectometrering_punten.1049,53.5,-999,-999,-999,MN Z,"ARK3_53,5_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (145287.11300000176 444382.3960000016)
hectometrering_punten.1658,45.20000076,,,,ON O,,,,,,,,2019-11-12T00:00:00,Rijn en Rijntakken,Twenthekanalen,TK2,,,,POINT (251806.0962000005 474060.4926000014)
hectometrering_punten.1050,53,-999,-999,-999,MN Z,"ARK3_53,0_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (144894.66699999943 444715.243999999)
hectometrering_punten.1051,53,-999,-999,-999,MN Z,"ARK3_53,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (144848.0639999993 444622.4759999998)
hectometrering_punten.1052,52.6,-999,-999,-999,MN Z,"ARK3_52,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (144534.08700000122 444892.0639999993)
hectometrering_punten.1053,51.5,-999,-999,-999,MN Z,"ARK3_51,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (143547.30900000036 445374.88899999857)
hectometrering_punten.1054,51.4,-999,-999,-999,MN Z,"ARK3_51,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (143457.4299999997 445417.86499999836)
hectometrering_punten.1055,50.9,-999,-999,-999,MN Z,"ARK3_50,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (142950.84099999815 445527.8579999991)
hectometrering_punten.1056,24.3,-999,-999,-999,MN Z,"ARK1_24,3_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128043.0399999991 465365.4820000008)
hectometrering_punten.1057,34.1,-999,-999,-999,MN Z,"ARK1_34,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133691.59200000018 457908.1330000013)
hectometrering_punten.1058,57.5,-999,-999,-999,MN Z,"ARK3_57,5_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (148963.91800000146 442822.0450000018)
hectometrering_punten.1059,33.8,-999,-999,-999,MN Z,"ARK1_33,8_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133682.14699999988 458192.3590000011)
hectometrering_punten.1060,34.2,-999,-999,-999,MN Z,"ARK1_34,2_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133684.65100000054 457813.3900000006)
hectometrering_punten.1061,24.4,-999,-999,-999,MN Z,"ARK1_24,4_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (128171.80739999935 465277.6906999983)
hectometrering_punten.1062,62,-999,-999,-999,MN Z,"ARK4_62,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (152844.18400000036 440575.18299999833)
hectometrering_punten.1063,57.7,-999,-999,-999,MN Z,"ARK3_57,7_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149134.95100000128 442743.3680000007)
hectometrering_punten.1064,58.6,-999,-999,-999,MN Z,"ARK3_58,6_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (149978.9219999984 442386.1499999985)
hectometrering_punten.1065,67.8,-999,-999,-999,MN Z,"ARK4_67,8_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (157534.01999999955 437168.08999999985)
hectometrering_punten.1066,39.9,-999,-999,-999,MN Z,"ARK1_39,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (135128.3326999992 452393.57349999994)
hectometrering_punten.1067,66.7,-999,-999,-999,MN Z,"ARK4_66,7_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (156794.64400000125 438007.6270000003)
hectometrering_punten.1068,66.9,-999,-999,-999,MN Z,"ARK4_66,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK4,,,,POINT (156839.7650000006 437750.40300000086)
hectometrering_punten.1069,44.1,-999,-999,-999,MN Z,"ARK3_44,1_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137096.38580000028 448768.7644999996)
hectometrering_punten.1070,43.8,-999,-999,-999,MN Z,"ARK3_43,8_Re",Ontbreekt in dtb en moet zijn 43.8,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136884.9844999984 448979.8944000006)
hectometrering_punten.1071,43.9,-999,-999,-999,MN Z,"ARK3_43,9_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (136954.2899999991 448913.688000001)
hectometrering_punten.1072,44,-999,-999,-999,MN Z,"ARK3_44,0_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137028.63709999993 448840.56639999896)
hectometrering_punten.1073,44.2,-999,-999,-999,MN Z,"ARK3_44,2_Re",Ontbreekt in dtb en moet zijn 44.2,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137164.19680000097 448698.0938999988)
hectometrering_punten.1074,44.3,-999,-999,-999,MN Z,"ARK3_44,3_Re",Ontbreekt in dtb en moet zijn 44.3,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137233.8924999982 448630.70329999924)
hectometrering_punten.1075,44.4,-999,-999,-999,MN Z,"ARK3_44,4_Re",Ontbreekt in dtb en moet zijn 44.4,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137302.52059999853 448560.03280000016)
hectometrering_punten.1076,44.5,-999,-999,-999,MN Z,"ARK3_44,5_Re",Ontbreekt in dtb en moet zijn 44.5,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137363.74480000138 448490.2113999985)
hectometrering_punten.1077,44.6,-999,-999,-999,MN Z,"ARK3_44,6_Re",Ontbreekt in dtb en moet zijn 44.6,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137437.48189999908 448425.3249000013)
hectometrering_punten.1078,44.7,-999,-999,-999,MN Z,"ARK3_44,7_Re",Ontbreekt in dtb en moet zijn 44.7,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137510.1948999986 448352.6118000001)
hectometrering_punten.1079,44.8,-999,-999,-999,MN Z,"ARK3_44,8_Re",Ontbreekt in dtb en moet zijn 44.8,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (137586.52299999818 448273.81749999896)
hectometrering_punten.1080,50.2,-999,-999,-999,MN Z,"ARK3_50,2_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK3,,,,POINT (142374.38599999994 445946.2329999991)
hectometrering_punten.1081,33.7,-999,-999,-999,MN Z,"ARK1_33,7_Re",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133653.00200000033 458284.45800000057)
hectometrering_punten.1082,33.2,-999,-999,-999,MN Z,"ARK1_33,2_Li",Geen informatie,Geen informatie,Geen informatie,Geen informatie,Geen informatie,,2023-01-13T11:51:35,Amsterdam Rijnkanaal en Noordzeekanaal,Amsterdam Rijnkanaal,ARK1,,,,POINT (133448.8900000006 458743.6330000013)
