FID,OVW_STARTDATUM,BOOMHOOGTE,BOOMKLASSE,BOOMSOORT,BUURT,EIGENAAR,FOTO,FUNCTIE,GEOMETRIE,GEOVISIA_ID,KROONDIAMETER,NEDERLANDSE_NAAM,OBJECT_EINDDATUM,PLANTJAAR,PLANTWIJZE,REDEN_WAARDEVOL,STAMDIAMETER,STANDPLAATS,STATUS,STRAATNAAM,WIJKNAAM,LATITUDE,LONGITUDE,STATUS_AFVALLIJST,FOTO_ORG,OVW_MAX_SIZE
Monumentale_bomen.143011,2023-02-03,15-18 m,Geen vrije uitgroei,Tilia x europaea Euchlora,Verhoevenstraat e.o.,Gemeente Amersfoort,06680829-A842-4C16-92AB-2FE8E275455B,Buurt- en blokgroen,POINT (52.14067083503069 5.377749337842222),335F12D1-5A52-4EC3-8AD3-6E467A8CC970,12,Krimlinde,,1930,Bomenrij,Beeldbepalendheid,51-75 cm,Elementverharding,Monumentaal,Sumatrastraat,De Berg-Zuid,52.1406673076485,5.37774966155758,,06680829-A842-4C16-92AB-2FE8E275455B,0

Monumentale_bomen.143012,2023-02-03,18-24 m,Geen vrije uitgroei,Fagus sylvatica Atropunicea,Huijgenslaan e.o.,Gemeente Amersfoort,2CED3438-0240-47B1-A497-F2720A5B0988,Buurt- en blokgroen,POINT (52.1478744934335 5.375703872901926),A2251E12-B149-4A49-82C2-84B03831AF99,21,bruine beuk,,1931,Bomenrij,Beeldbepalendheid,51-75 cm,Asfalt,Monumentaal,Huijgenslaan,De Berg-Zuid,52.1478709311332,5.37570411137815,Monumentale boom APV 2017,2CED3438-0240-47B1-A497-F2720A5B0988,0

Monumentale_bomen.143013,2023-02-03,>24 m,Vrije uitgroei,Sequoiadendron giganteum,Klein Zwitserland-Hoog,Gemeente Amersfoort SRO,800CB9D6-4F96-436F-8270-1417F807CF76,,POINT (52.13757949845832 5.362637693552974),8CD17CA0-83F7-4A03-B7DE-748F9286134B,,mammoetboom,,1930,Solitair,"Zeldzaamheid, uniciteit en dendrologie; Beeldbepalendheid",> 100 cm,Bosplantsoen,Monumentaal,De Genestetlaan,De Berg-Zuid,52.1375759095726,5.36263810502532,Categorie 1,800CB9D6-4F96-436F-8270-1417F807CF76,0

Monumentale_bomen.143032,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Beestenmarkt,Gemeente Amersfoort,BA73E00F-5F77-4CD2-932E-A62B5B370F86,Stadsdeel- en wijkgroen,POINT (52.155101515104164 5.394300081921044),261B60FE-CB97-48FB-9C92-87249BBEA595,15,zomereik,,<1930,Groep,Beeldbepalendheid,51-75 cm,Heesters,Monumentaal,Plantsoen-Oost,Stadskern,52.1550980184833,5.39430015062411,Monumentale boom APV 2017,BA73E00F-5F77-4CD2-932E-A62B5B370F86,0

Monumentale_bomen.143033,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,51BECC3C-7A8D-4470-92F6-0652226EA2F1,Pareltjes,POINT (52.176720647684974 5.38084590694753),452393E9-5BCC-457B-8C48-1FCB22D2B7C8,15,zomereik,,1930,Bomenrij,Beeldbepalendheid,76-100 cm,Ruw gras,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1767169811163,5.38084574864407,Categorie 1,51BECC3C-7A8D-4470-92F6-0652226EA2F1,0

Monumentale_bomen.143034,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,7E41A5DF-3789-478F-8740-79FCCEE2B4C6,Stadsdeel- en wijkgroen,POINT (52.17705897992217 5.390368899663015),EF5FFD6C-182D-4A44-9560-83DD41FA9DCD,12,zomereik,,1930,Bomenrij,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Hoolesteeg,Schothorst-Noord,52.1770553596659,5.39036868545943,Categorie 1,7E41A5DF-3789-478F-8740-79FCCEE2B4C6,0

Monumentale_bomen.143035,2023-02-03,15-18 m,Geen vrije uitgroei,Quercus robur,Coninckstraat e.o.,Gemeente Amersfoort,3AB5B384-E6B8-4664-998A-11600E94EDF3,Stadsdeel- en wijkgroen,POINT (52.15932043808373 5.387416522973448),8D91DDA5-1545-4E4E-888A-34A7B24B94A1,12,zomereik,,1930,Groep,Beeldbepalendheid,51-75 cm,Ruw gras,Monumentaal,'t Zand,Stadskern,52.1593168882045,5.38741656353951,,3AB5B384-E6B8-4664-998A-11600E94EDF3,0

Monumentale_bomen.143036,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Langenoord,Gemeente Amersfoort,1007E69C-C209-463C-AF16-1601E5BD0642,Stadsdeel- en wijkgroen,POINT (52.19007768381684 5.383043176495103),FF04D51D-0637-45AE-A754-87BA49F6E5E5,12,zomereik,,<1930,Bomenrij,Cultuurhistorische waarde; Beeldbepalendheid,51-75 cm,Elementverharding,Monumentaal,Engweg,Hoogland,52.1900739522963,5.38304282969743,Categorie 1,1007E69C-C209-463C-AF16-1601E5BD0642,0

Monumentale_bomen.143037,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Birkhoven / Bokkeduinen,Gemeente Amersfoort,B4C85BF8-DCD5-414D-8812-07952D9B0725,,POINT (52.159897920362226 5.3485339883757534),C916CEEB-DDE1-4A22-ACFE-99A04AEC9104,,zomereik,,1930,Bomenrij,Beeldbepalendheid,76-100 cm,Gazon,Monumentaal,Sportpark Bokkeduinen,Bosgebied,52.1598941862749,5.34853419359453,Categorie 1,B4C85BF8-DCD5-414D-8812-07952D9B0725,0

Monumentale_bomen.143038,2023-02-03,18-24 m,Vrije uitgroei,Platanus acerifolia,Beestenmarkt,Gemeente Amersfoort,DC95F073-A7CE-4B70-A919-C5B798F9167A,Stadsdeel- en wijkgroen,POINT (52.157516993669624 5.39779491668287),48E1B40C-9087-4CED-8589-9C2203A2DF18,15,gewone plataan,,<1930,Groep,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Plantsoen-Oost,Stadskern,52.1575135054657,5.39779493693388,Monumentale boom APV 2017,DC95F073-A7CE-4B70-A919-C5B798F9167A,0

Monumentale_bomen.143039,2023-02-03,>24 m,Geen vrije uitgroei,Quercus robur,De Ham,Gemeente Amersfoort,84BE982D-96BB-4D9D-858E-93CDD4CCCA47,Buurt- en blokgroen,POINT (52.17845069445091 5.378182999455149),34FB3036-1494-43AE-9715-D7D4BA45C380,18,zomereik,,<1930,Bomenrij,Cultuurhistorische waarde; Beeldbepalendheid,76-100 cm,Heesters,Monumentaal,Molenweg,Hoogland,52.1784470055177,5.37818283309796,Monumentale boom APV 2017,84BE982D-96BB-4D9D-858E-93CDD4CCCA47,0

Monumentale_bomen.143040,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,De Ham,Gemeente Amersfoort,4548093E-B3A6-4C3C-B4F4-7BD304D3AE52,Buurt- en blokgroen,POINT (52.178293398956555 5.378085075670027),04756FCD-49AE-4758-BC2D-13C8FA72E418,18,zomereik,,<1930,Bomenrij,Cultuurhistorische waarde; Beeldbepalendheid,51-75 cm,Elementverharding,Monumentaal,Molenweg,Hoogland,52.1782897103932,5.37808491188551,,4548093E-B3A6-4C3C-B4F4-7BD304D3AE52,0

Monumentale_bomen.143041,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Grote Haag,Gemeente Amersfoort,67768561-0BD4-487C-AD53-A2A691CDF51F,Buurt- en blokgroen,POINT (52.15336016417648 5.391443343580947),EEF6E63C-014E-4E9C-8D91-31FC245618E4,33,zomereik,,1930,Groep,Beeldbepalendheid,51-75 cm,Heesters,Monumentaal,Stadsring,Stadskern,52.153356659699,5.39144344798811,Monumentale boom APV 2017,67768561-0BD4-487C-AD53-A2A691CDF51F,0

Monumentale_bomen.143042,2023-02-03,18-24 m,Geen vrije uitgroei,Platanus x hispanica,Beestenmarkt,Gemeente Amersfoort,1B6C0A16-E66B-42C0-8CCB-4837C7CF882B,Stadsdeel- en wijkgroen,POINT (52.15615702211021 5.396337027805714),AFCBB26C-8A5F-4032-ADDA-6288C42A04F1,18,gewone plataan,,1900,Groep,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Plantsoen-Oost,Stadskern,52.1561535318651,5.39633707330409,Monumentale boom APV 2017,1B6C0A16-E66B-42C0-8CCB-4837C7CF882B,0

Monumentale_bomen.143043,2023-02-03,12-15 m,Geen vrije uitgroei,Catalpa bignonioides,Beestenmarkt,Gemeente Amersfoort,1E88BF09-0217-4F99-9C92-1F897A886DCF,Stadsdeel- en wijkgroen,POINT (52.15597065103577 5.396069994141893),10D60E0E-A3D3-48A8-8495-239AA7704EEB,21,trompetboom,,1900,Solitair,Beeldbepalendheid,100-125 cm,Heesters,Monumentaal,Plantsoen-Oost,Stadskern,52.1559671601516,5.39607004336551,,1E88BF09-0217-4F99-9C92-1F897A886DCF,0

Monumentale_bomen.143044,2023-02-03,>24 m,Geen vrije uitgroei,Quercus robur,Langenoord,Gemeente Amersfoort,42622AB5-BB05-4BE7-8799-32AB3F66FA46,Buurt- en blokgroen,POINT (52.1855452044037 5.375909949092471),C955BC95-D163-4078-992E-650C2B88983E,12,zomereik,,1900,Bomenrij,Cultuurhistorische waarde; Beeldbepalendheid,51-75 cm,Heesters,Monumentaal,Lage Geeren,Hoogland,52.1855414646612,5.37590970424885,Monumentale boom APV 2017,42622AB5-BB05-4BE7-8799-32AB3F66FA46,0

Monumentale_bomen.143045,2023-02-03,>24 m,Geen vrije uitgroei,Platanus x hispanica,Stadhuisplein,Gemeente Amersfoort,8C07AB06-6414-4C8B-879F-76F19F516769,Buurt- en blokgroen,POINT (52.157290746345375 5.383646718295584),CBE88F05-358A-48FB-89A5-77A94AC42620,21,gewone plataan,,1900,Solitair,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Gaslaan,Stadskern,52.1572871860787,5.38364680232267,Monumentale boom APV 2017,8C07AB06-6414-4C8B-879F-76F19F516769,0

Monumentale_bomen.143046,2023-02-03,>24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,62E51E6E-D0C5-4100-A9F9-8738B46B634A,Stadsdeel- en wijkgroen,POINT (52.18070106091762 5.384927378652443),10566A03-FC98-4D95-A809-808CD42CEA7A,15,zomereik,,1931,Bomenrij,Beeldbepalendheid,51-75 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1806973931744,5.3849271453096,Monumentale boom APV 2017,62E51E6E-D0C5-4100-A9F9-8738B46B634A,0

Monumentale_bomen.143047,2023-02-03,>24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,62E51E6E-D0C5-4100-A9F9-8738B46B634A,Stadsdeel- en wijkgroen,POINT (52.18077636784463 5.384909508261491),7B1C7E42-8738-4C7C-B333-F3B127EFB94A,15,zomereik,,1931,Bomenrij,Beeldbepalendheid,76-100 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.180772699595,5.38490927401509,Monumentale boom APV 2017,62E51E6E-D0C5-4100-A9F9-8738B46B634A,0

Monumentale_bomen.143048,2023-02-03,>24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,62E51E6E-D0C5-4100-A9F9-8738B46B634A,Stadsdeel- en wijkgroen,POINT (52.18064379487993 5.38494269385285),778F8B0C-FF49-484F-B11E-CD89F56DEAD0,15,zomereik,,1931,Bomenrij,Beeldbepalendheid,76-100 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1806401275304,5.38494246118752,Monumentale boom APV 2017,62E51E6E-D0C5-4100-A9F9-8738B46B634A,0

Monumentale_bomen.143100,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,287D2226-4F02-480A-9C5F-386287230C5F,Stadsdeel- en wijkgroen,POINT (52.18044455405895 5.385987838931337),F41D1BD4-3283-4604-8CF3-E6B057845573,15,zomereik,,1931,Bomenrij,Beeldbepalendheid,51-75 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1804408930861,5.3859876030728,Monumentale boom APV 2017,287D2226-4F02-480A-9C5F-386287230C5F,0

Monumentale_bomen.143101,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,287D2226-4F02-480A-9C5F-386287230C5F,Stadsdeel- en wijkgroen,POINT (52.18047436408805 5.3859240312873),ADD48182-593A-4644-9A7C-F191349A32A2,15,zomereik,,1931,Bomenrij,Beeldbepalendheid,76-100 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1804707026279,5.3859237953868,Monumentale boom APV 2017,287D2226-4F02-480A-9C5F-386287230C5F,0

Monumentale_bomen.143102,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort SRO,FCD44E30-3315-4650-B431-8B1542DACEFD,Stadsdeel- en wijkgroen,POINT (52.17589870928312 5.38043945798997),16C50EF1-EC2B-4606-B81D-E1A3CA0E171C,12,zomereik,,1929,Groep,Beeldbepalendheid,51-100 cm,Ruw gras,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.175895045044,5.38043931262115,,FCD44E30-3315-4650-B431-8B1542DACEFD,0

Monumentale_bomen.143103,2023-02-03,15-18 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,C7CFEDCD-EB86-481F-8EAB-945DF796D5B0,Pareltjes,POINT (52.17601373843884 5.380844448105668),E7492332-6677-42B7-935E-63D6DBA5FE57,12,zomereik,,1929,Groep,Beeldbepalendheid,76-100 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1760100755976,5.38084429906791,Monumentale boom APV 2017,C7CFEDCD-EB86-481F-8EAB-945DF796D5B0,0

Monumentale_bomen.143104,2023-02-03,>24 m,Geen vrije uitgroei,Platanus orientalis,Coninckstraat e.o.,Gemeente Amersfoort,F9C3A665-8F9D-4E45-B47F-B0449A23C55B,Stadsdeel- en wijkgroen,POINT (52.15969954469364 5.3888316047525695),55474B45-29FD-4251-8718-2742D310EC97,24,oosterse plataan,,1920,Groep,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Plantsoen-Noord,Stadskern,52.1596960003976,5.38883163396231,Monumentale boom APV 2017,F9C3A665-8F9D-4E45-B47F-B0449A23C55B,0

Monumentale_bomen.143105,2023-02-03,>24 m,Geen vrije uitgroei,Fagus sylvatica,Coninckstraat e.o.,Gemeente Amersfoort,9FDE7C46-725B-45A4-9F9E-5BEA46815D8B,Buurt- en blokgroen,POINT (52.15921740843483 5.38638375475204),AB5666E0-4A90-4C65-90FF-1465640BC945,21,gewone beuk,,1920,Groep,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Grote Spui,Stadskern,52.1592138537549,5.38638380124144,Monumentale boom APV 2017,9FDE7C46-725B-45A4-9F9E-5BEA46815D8B,0

Monumentale_bomen.143106,2023-02-03,15-18 m,Geen vrije uitgroei,Aesculus hippocastanum,Coninckstraat e.o.,Gemeente Amersfoort,AE35E8FD-25FC-4817-B313-218448BBECBD,Stadsdeel- en wijkgroen,POINT (52.15933694843847 5.386513955997858),AB98ADED-C43B-40E4-AFA7-5C2EA8A2ADAC,15,witte paardenkastanje,,1930,Groep,Beeldbepalendheid,76-100 cm,Ruw gras,Monumentaal,Plantsoen-Noord,Stadskern,52.1593333939026,5.3865140003128,Monumentale boom APV 2017,AE35E8FD-25FC-4817-B313-218448BBECBD,0

Monumentale_bomen.143107,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,73F97760-C216-4922-9E4C-6ADE54A98DD7,Stadsdeel- en wijkgroen,POINT (52.18020781748496 5.384879281891469),11D1ED78-B555-402E-83E1-9766B4D00781,15,zomereik,,1931,Bomenrij,Beeldbepalendheid,51-75 cm,Bosplantsoen,Monumentaal,Duivensteeg,Schothorst-Noord,52.1802041522193,5.38487905539245,Monumentale boom APV 2017,73F97760-C216-4922-9E4C-6ADE54A98DD7,0

Monumentale_bomen.143108,2023-02-03,15-18 m,Geen vrije uitgroei,Tilia x europaea Euchlora,Juliana van Stolberg,Gemeente Amersfoort,E6731EBC-8BE1-482F-AF1B-198E5E3F7417,Pareltjes,POINT (52.14703718115722 5.3805049044239155),FC5A0E6B-6089-4B1D-B063-84F3238BA2F9,15,Krimlinde,,1930,Bomenrij,Beeldbepalendheid,51-75 cm,Gazon,Monumentaal,Graaf Hendriklaan,De Berg-Zuid,52.1470336453868,5.38050513582136,Monumentale boom APV 2017,E6731EBC-8BE1-482F-AF1B-198E5E3F7417,0

Monumentale_bomen.143109,2023-02-03,18-24 m,Geen vrije uitgroei,Platanus acerifolia,Juliana van Stolberg,Gemeente Amersfoort,EAD057C1-BA1F-47B7-8D53-9E7FAD87B531,Pareltjes,POINT (52.14824787358571 5.380820309881295),9561D0AD-9285-4AC3-BA29-76A38ED2BA14,27,gewone plataan,,1930,Bomenrij,Beeldbepalendheid,76-100 cm,Gazon,Monumentaal,Graaf Hendriklaan,De Berg-Zuid,52.1482443349464,5.38082052428146,Monumentale boom APV 2017,EAD057C1-BA1F-47B7-8D53-9E7FAD87B531,0

Monumentale_bomen.143110,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,A521F413-261E-420A-8934-A96F83624BFF,Stadsdeel- en wijkgroen,POINT (52.17655193992569 5.392417107992203),46F53FD9-12AF-4B74-8EF6-CE5FF30B51CE,15,zomereik,,1930,Bomenrij,Beeldbepalendheid,76-100 cm,Elementverharding,Monumentaal,Hoolesteeg,Schothorst-Noord,52.1765483329619,5.39241688969374,Categorie 2,A521F413-261E-420A-8934-A96F83624BFF,0

Monumentale_bomen.143111,2023-02-03,18-24 m,Geen vrije uitgroei,Platanus acerifolia,Beestenmarkt,Gemeente Amersfoort,1680CA77-FFC1-46FF-8A12-79357DA1319F,Stadsdeel- en wijkgroen,POINT (52.15723550426709 5.397507395815307),67CB1A94-B4A5-4DA5-B0A4-E942235B0BF3,18,gewone plataan,,1930,Groep,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Plantsoen-Oost,Stadskern,52.157232015721,5.39750742124968,Monumentale boom APV 2017,1680CA77-FFC1-46FF-8A12-79357DA1319F,0

Monumentale_bomen.143112,2023-02-03,15-18 m,Geen vrije uitgroei,Tilia europaea 'Euchlora',Beestenmarkt,Gemeente Amersfoort,408FCB8F-5ACA-4422-A133-C528A99BC10F,Stadsdeel- en wijkgroen,POINT (52.157181581111125 5.397457698147751),6C626E4A-836F-4155-B603-B03AD854EF7F,9,,,1930,Groep,Beeldbepalendheid,51-75 cm,Ruw gras,Monumentaal,Plantsoen-Oost,Stadskern,52.1571780925278,5.39745772455101,Monumentale boom APV 2017,408FCB8F-5ACA-4422-A133-C528A99BC10F,0

Monumentale_bomen.143113,2023-02-03,18-24 m,Vrije uitgroei,Fagus sylvatica,Park Schothorst,Gemeente Amersfoort,8D97901D-7AD6-423F-B0B0-61B2B65D6230,,POINT (52.18033203594851 5.3869796419142295),4F43D81A-2245-45E8-AE1B-411F93404C88,,gewone beuk,,1930*,Groep,Beeldbepalendheid,51-75 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1803283806249,5.38697940201801,,8D97901D-7AD6-423F-B0B0-61B2B65D6230,0

Monumentale_bomen.143114,2023-02-03,>24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,287D2226-4F02-480A-9C5F-386287230C5F,Stadsdeel- en wijkgroen,POINT (52.18054653305627 5.385773450369641),0740C96C-845F-44EE-A1C0-C99B2EA48AED,15,zomereik,,1931,Bomenrij,Beeldbepalendheid,76-100 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1805428704364,5.38577321434661,Monumentale boom APV 2017,287D2226-4F02-480A-9C5F-386287230C5F,0

Monumentale_bomen.143115,2023-02-03,18-24 m,Geen vrije uitgroei,Tilia europaea,Beestenmarkt,Gemeente Amersfoort,52B52574-F1BD-4502-B27B-8B70CE2E2C58,Stadsdeel- en wijkgroen,POINT (52.15491114514174 5.394020909889186),13FD8868-698B-49ED-A40E-6409DC1409FF,18,Hollandse linde,,<1930,Groep,Beeldbepalendheid,51-75 cm,Heesters,Monumentaal,Plantsoen-Oost,Stadskern,52.1549076478351,5.39402098238559,Monumentale boom APV 2017,52B52574-F1BD-4502-B27B-8B70CE2E2C58,0

Monumentale_bomen.143116,2023-02-03,>24 m,Geen vrije uitgroei,Platanus acerifolia,Beestenmarkt,Gemeente Amersfoort,5E83E33F-864B-4BF3-9CC6-753402855972,Stadsdeel- en wijkgroen,POINT (52.15679671655622 5.397114040920549),067EC54E-F533-42FE-81F5-3E9D22B7F91F,21,gewone plataan,,<1930,Groep,Beeldbepalendheid,100-125 cm,Ruw gras,Monumentaal,Plantsoen-Oost,Stadskern,52.156793227762,5.39711407418312,Monumentale boom APV 2017,5E83E33F-864B-4BF3-9CC6-753402855972,0

Monumentale_bomen.143117,2023-02-03,>24 m,Vrije uitgroei,Fagus sylvatica,Klein Zwitserland-Hoog,Gemeente Amersfoort SRO,,,POINT (52.137394305080306 5.363267435362471),8BD327BF-4999-4C9D-8FA0-E31CC3061517,,gewone beuk,,1930,Bomenrij,Beeldbepalendheid,76-100 cm,Bosplantsoen,Monumentaal,De Genestetlaan,De Berg-Zuid,52.1373907196401,5.36326784707398,,,0

Monumentale_bomen.143118,2023-02-03,>24 m,Geen vrije uitgroei,Fagus sylvatica,Klein Zwitserland-Hoog,Gemeente Amersfoort SRO,8A121E1D-6B92-4B0D-9045-C85A4881B269,,POINT (52.138049457276196 5.361297502121612),2BC11110-55AF-4BD4-BC7E-FF644FC88906,,gewone beuk,,1935,Groep,Beeldbepalendheid,> 100 cm,Halfverharding,Monumentaal,De Genestetlaan,De Berg-Zuid,52.1380458608436,5.36129791222193,,8A121E1D-6B92-4B0D-9045-C85A4881B269,0

Monumentale_bomen.143119,2023-02-03,>24 m,Vrije uitgroei,Fagus sylvatica,Klein Zwitserland-Hoog,Gemeente Amersfoort SRO,12925B8B-AB98-4D40-89D9-A05066B66ECD,,POINT (52.13721581715375 5.36309401384888),6007076D-1673-42E6-AD1C-FE2053AA0DEE,,gewone beuk,,1930,Bomenrij,Beeldbepalendheid,51-100 cm,Bosplantsoen,Monumentaal,De Genestetlaan,De Berg-Zuid,52.1372122314698,5.36309442826151,,12925B8B-AB98-4D40-89D9-A05066B66ECD,0

Monumentale_bomen.143120,2023-02-03,>24 m,Vrije uitgroei,Fagus sylvatica,Klein Zwitserland-Hoog,Gemeente Amersfoort SRO,12925B8B-AB98-4D40-89D9-A05066B66ECD,,POINT (52.13717763681821 5.363136702286141),A00DF31F-7DA8-40DE-A165-C205E178FE96,,gewone beuk,,1930,Bomenrij,Beeldbepalendheid,51-100 cm,Bosplantsoen,Monumentaal,De Genestetlaan,De Berg-Zuid,52.1371740514463,5.36313711702496,,12925B8B-AB98-4D40-89D9-A05066B66ECD,0

Monumentale_bomen.143121,2023-02-03,>24 m,Vrije uitgroei,Fagus sylvatica,Klein Zwitserland-Hoog,Gemeente Amersfoort SRO,D94F936E-67B3-4C35-AB99-A1B8B58C0B2E,,POINT (52.137387409939635 5.363311196836222),0CFF039D-3ABB-4EDC-A62E-01BA236CDEB0,,gewone beuk,,1930,Bomenrij,Beeldbepalendheid,51-100 cm,Bosplantsoen,Monumentaal,De Genestetlaan,De Berg-Zuid,52.1373838247207,5.36331160849271,,D94F936E-67B3-4C35-AB99-A1B8B58C0B2E,0

Monumentale_bomen.143122,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,79EDD961-3B13-46A8-94F5-B2C99C150E7E,,POINT (52.17830828715142 5.390024358583056),FA237994-4929-484D-82E6-38338AD430BC,15,zomereik,,1930,Bomenrij,Beeldbepalendheid,51-75 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1783046584279,5.39002412922858,Categorie 1,79EDD961-3B13-46A8-94F5-B2C99C150E7E,0

Monumentale_bomen.143123,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Park Schothorst,Gemeente Amersfoort,79EDD961-3B13-46A8-94F5-B2C99C150E7E,,POINT (52.17828451280336 5.390015432474839),C15BC792-044C-4000-9C29-509475A00694,15,zomereik,,1930,Bomenrij,Beeldbepalendheid,76-100 cm,Bosplantsoen,Monumentaal,Schothorsterlaan,Schothorst-Noord,52.1782808841621,5.39001520349298,Categorie 1,79EDD961-3B13-46A8-94F5-B2C99C150E7E,0

Monumentale_bomen.143124,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Vinkenhoef,Gemeente Amersfoort,C8F1128E-9019-4397-A08E-EFC2DB1D460A,Buurt- en blokgroen,POINT (52.16987204563725 5.434108316443793),9365F723-0B75-4B9C-9366-285E5555815F,18,zomereik,,1930,Groep,Cultuurhistorische waarde; Beeldbepalendheid,76-100 cm,Gazon,Monumentaal,Energieweg,Buitengebied-Oost,52.1698687080932,5.43410798184148,Monumentale boom APV 2017,C8F1128E-9019-4397-A08E-EFC2DB1D460A,0

Monumentale_bomen.143125,2023-02-03,18-24 m,Geen vrije uitgroei,Quercus robur,Elly Takmastraat e.o.,Gemeente Amersfoort,98525296-AF46-4D5C-8AC8-CFC9C7A8EFF1,Pareltjes,POINT (52.17378728053441 5.378309898996643),7EF0EBB1-A82F-4726-AECB-7FC37632F29F,12,zomereik,,1930,Bomenrij,Beeldbepalendheid,76-100 cm,Ruw gras,Monumentaal,Winkelpad,Schothorst-Noord,52.1737836167944,5.37830979234543,Categorie 1,98525296-AF46-4D5C-8AC8-CFC9C7A8EFF1,0

Monumentale_bomen.143126,2023-02-03,18-24 m,Geen vrije uitgroei,Platanus x hispanica,Juliana van Stolberg,Gemeente Amersfoort,C542EDF1-FDDE-4932-B732-C9C7B8DA4032,Pareltjes,POINT (52.14796203479803 5.380409802610856),4934DF42-0090-4871-91B4-4C66BBAD6B66,24,gewone plataan,,1930,Bomenrij,Beeldbepalendheid,51-75 cm,Gazon,Monumentaal,Graaf Hendriklaan,De Berg-Zuid,52.1479584951824,5.3804100222902,Monumentale boom APV 2017,C542EDF1-FDDE-4932-B732-C9C7B8DA4032,0

Monumentale_bomen.143127,2023-02-03,,Geen vrije uitgroei,Quercus robur,Staatsliedenbuurt-West,Particulier,FE0E7C5B-4807-4F8E-9222-944A47E6532B,,POINT (52.15157165132043 5.36101626588329),1C9D7A80-4A7E-46E5-A3B9-32B698428E50,,zomereik,,1930,Solitair,Cultuurhistorische waarde; Beeldbepalendheid,51-100 cm,Open grond,Monumentaal,Dr. Abraham Kuyperlaan,De Berg-Noord,52.1515680063079,5.36101651528772,,FE0E7C5B-4807-4F8E-9222-944A47E6532B,0

Monumentale_bomen.143128,2023-02-03,,Geen vrije uitgroei,Fagus sylvatica,Zonnehof,Particulier,6C720283-2ECC-4240-A84C-549E550DA920,,POINT (52.152297585924096 5.383276438096899),8C737744-90A7-40B6-A967-1DEC11DE552A,,gewone beuk,,1860,Solitair,Beeldbepalendheid,> 100 cm,Elementverharding,Monumentaal,Zonnehof,Nederberg,52.1522940440876,5.38327658971354,,6C720283-2ECC-4240-A84C-549E550DA920,0

