FID,datummutatie,naammuteerder,status,rwsdienst,genormeerd,kaartblad,schaal,rwsnaam,waterlichaam,opmerkingen,bron,kaartbladurl,bladnr,gdb_geomattr_data,shape
bladkader_legger.776,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,62,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_62.pdf,ZD_KAN_62,,"POLYGON ((46532.716699998826 369860.82339999825, 46532.716699998826 370342.82339999825, 47482.716699998826 370342.82339999825, 47482.716699998826 369860.82339999825, 46532.716699998826 369860.82339999825))"
bladkader_legger.777,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,57,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_57.pdf,ZD_KAN_57,,"POLYGON ((46028.563799999654 368971.8216000013, 46028.563799999654 369453.8216000013, 46978.563799999654 369453.8216000013, 46978.563799999654 368971.8216000013, 46028.563799999654 368971.8216000013))"
bladkader_legger.778,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,51,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_51.pdf,ZD_KAN_51,,"POLYGON ((46654.71319999918 366714.3920999989, 46654.71319999918 367196.3920999989, 47604.71319999918 367196.3920999989, 47604.71319999918 366714.3920999989, 46654.71319999918 366714.3920999989))"
bladkader_legger.779,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,41,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_41.pdf,ZD_KAN_41,,"POLYGON ((46669.80999999866 364044.31379999965, 46669.80999999866 364526.31379999965, 47619.80999999866 364526.31379999965, 47619.80999999866 364044.31379999965, 46669.80999999866 364044.31379999965))"
bladkader_legger.780,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,59,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_59.pdf,ZD_KAN_59,,"POLYGON ((46090.71770000085 369423.2734999992, 46090.71770000085 369905.2734999992, 47040.71770000085 369905.2734999992, 47040.71770000085 369423.2734999992, 46090.71770000085 369423.2734999992))"
bladkader_legger.781,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,50,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_50.pdf,ZD_KAN_50,,"POLYGON ((46694.400800000876 366256.2045999989, 46694.400800000876 366738.2045999989, 47644.400800000876 366738.2045999989, 47644.400800000876 366256.2045999989, 46694.400800000876 366256.2045999989))"
bladkader_legger.782,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,40,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_40.pdf,ZD_KAN_40,,"POLYGON ((45794.101300001144 364063.64070000127, 45794.101300001144 364545.64070000127, 46744.101300001144 364545.64070000127, 46744.101300001144 364063.64070000127, 45794.101300001144 364063.64070000127))"
bladkader_legger.783,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,60,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_60.pdf,ZD_KAN_60,,"POLYGON ((46725.71900000051 369423.874400001, 46725.71900000051 369905.874400001, 47675.71900000051 369905.874400001, 47675.71900000051 369423.874400001, 46725.71900000051 369423.874400001))"
bladkader_legger.784,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,45,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_45.pdf,ZD_KAN_45,,"POLYGON ((46329.27499999851 365798.0172000006, 46329.27499999851 366280.0172000006, 47279.27499999851 366280.0172000006, 47279.27499999851 365798.0172000006, 46329.27499999851 365798.0172000006))"
bladkader_legger.785,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,47,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_47.pdf,ZD_KAN_47,,"POLYGON ((48088.90159999952 365202.7034999989, 48088.90159999952 365684.7034999989, 49038.90159999952 365684.7034999989, 49038.90159999952 365202.7034999989, 48088.90159999952 365202.7034999989))"
bladkader_legger.786,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,38,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_38.pdf,ZD_KAN_38,,"POLYGON ((45269.860599998385 363191.07820000127, 45269.860599998385 363673.07820000127, 46219.860599998385 363673.07820000127, 46219.860599998385 363191.07820000127, 45269.860599998385 363191.07820000127))"
bladkader_legger.787,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,39,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_39.pdf,ZD_KAN_39,,"POLYGON ((45513.645599998534 363604.53510000184, 45513.645599998534 364086.53510000184, 46463.645599998534 364086.53510000184, 46463.645599998534 363604.53510000184, 45513.645599998534 363604.53510000184))"
bladkader_legger.788,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,49,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_49.pdf,ZD_KAN_49,,"POLYGON ((47162.71420000121 365816.0806999989, 47162.71420000121 366298.0806999989, 48112.71420000121 366298.0806999989, 48112.71420000121 365816.0806999989, 47162.71420000121 365816.0806999989))"
bladkader_legger.789,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,48,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_48.pdf,ZD_KAN_48,,"POLYGON ((47223.71240000054 365363.64229999855, 47223.71240000054 365845.64229999855, 48173.71240000054 365845.64229999855, 48173.71240000054 365363.64229999855, 47223.71240000054 365363.64229999855))"
bladkader_legger.790,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,46,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_46.pdf,ZD_KAN_46,,"POLYGON ((48578.52569999918 365228.7045000009, 48578.52569999918 365710.7045000009, 49528.52569999918 365710.7045000009, 49528.52569999918 365228.7045000009, 48578.52569999918 365228.7045000009))"
bladkader_legger.791,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,43,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_43.pdf,ZD_KAN_43,,"POLYGON ((46173.45839999989 364945.14240000024, 46173.45839999989 365427.14240000024, 47123.45839999989 365427.14240000024, 47123.45839999989 364945.14240000024, 46173.45839999989 364945.14240000024))"
bladkader_legger.792,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,36,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_36.pdf,ZD_KAN_36,,"POLYGON ((44720.12110000104 362290.14510000125, 44720.12110000104 362772.14510000125, 45670.12110000104 362772.14510000125, 45670.12110000104 362290.14510000125, 44720.12110000104 362290.14510000125))"
bladkader_legger.793,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,35,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_35.pdf,ZD_KAN_35,,"POLYGON ((44415.993599999696 361845.6442000009, 44415.993599999696 362327.6442000009, 45365.993599999696 362327.6442000009, 45365.993599999696 361845.6442000009, 44415.993599999696 361845.6442000009))"
bladkader_legger.794,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,37,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_37.pdf,ZD_KAN_37,,"POLYGON ((44902.683899998665 362752.7094999999, 44902.683899998665 363234.7094999999, 45852.683899998665 363234.7094999999, 45852.683899998665 362752.7094999999, 44902.683899998665 362752.7094999999))"
bladkader_legger.795,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,34,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_34.pdf,ZD_KAN_34,,"POLYGON ((44106.43039999902 361395.3942999989, 44106.43039999902 361877.3942999989, 45056.43039999902 361877.3942999989, 45056.43039999902 361395.3942999989, 44106.43039999902 361395.3942999989))"
bladkader_legger.796,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,33,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_33.pdf,ZD_KAN_33,,"POLYGON ((44095.99100000039 360950.89339999855, 44095.99100000039 361432.89339999855, 45045.99100000039 361432.89339999855, 45045.99100000039 360950.89339999855, 44095.99100000039 360950.89339999855))"
bladkader_legger.797,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,31,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_31.pdf,ZD_KAN_31,,"POLYGON ((44022.05150000006 360093.64169999957, 44022.05150000006 360575.64169999957, 44972.05150000006 360575.64169999957, 44972.05150000006 360093.64169999957, 44022.05150000006 360093.64169999957))"
bladkader_legger.798,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,32,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_32.pdf,ZD_KAN_32,,"POLYGON ((44072.17850000039 360532.39350000024, 44072.17850000039 361014.39350000024, 45022.17850000039 361014.39350000024, 45022.17850000039 360532.39350000024, 44072.17850000039 360532.39350000024))"
bladkader_legger.799,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,30,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_30.pdf,ZD_KAN_30,,"POLYGON ((43974.42639999837 359675.14180000126, 43974.42639999837 360157.14180000126, 44924.42639999837 360157.14180000126, 44924.42639999837 359675.14180000126, 43974.42639999837 359675.14180000126))"
bladkader_legger.800,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,29,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_29.pdf,ZD_KAN_29,,"POLYGON ((43924.299400001764 359230.64090000093, 43924.299400001764 359712.64090000093, 44874.299400001764 359712.64090000093, 44874.299400001764 359230.64090000093, 43924.299400001764 359230.64090000093))"
bladkader_legger.801,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,28,2500,Rijkswaterstaat Zee en Delta,Kanaal Gent-Terneuzen,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_28.pdf,ZD_KAN_28,,"POLYGON ((43924.299400001764 358780.3909999989, 43924.299400001764 359262.3909999989, 44874.299400001764 359262.3909999989, 44874.299400001764 358780.3909999989, 43924.299400001764 358780.3909999989))"
bladkader_legger.802,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,9,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_9.pdf,ZD_KAN_9,,"POLYGON ((69440.38560000062 390904.2448000014, 69440.38560000062 392834.2448000014, 73240.38560000062 392834.2448000014, 73240.38560000062 390904.2448000014, 69440.38560000062 390904.2448000014))"
bladkader_legger.803,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_2.pdf,ZD_KAN_2,,"POLYGON ((70843.25769999996 402467.3627999984, 70843.25769999996 404397.3627999984, 74643.25769999996 404397.3627999984, 74643.25769999996 402467.3627999984, 70843.25769999996 402467.3627999984))"
bladkader_legger.804,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,3,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_3.pdf,ZD_KAN_3,,"POLYGON ((70621.81740000099 400715.070700001, 70621.81740000099 402645.070700001, 74421.81740000099 402645.070700001, 74421.81740000099 400715.070700001, 70621.81740000099 400715.070700001))"
bladkader_legger.805,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,4,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_4.pdf,ZD_KAN_4,,"POLYGON ((71360.32039999962 398921.72129999846, 71360.32039999962 400851.72129999846, 75160.32039999962 400851.72129999846, 75160.32039999962 398921.72129999846, 71360.32039999962 398921.72129999846))"
bladkader_legger.806,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,5,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_5.pdf,ZD_KAN_5,,"POLYGON ((72966.21950000152 397114.42980000004, 72966.21950000152 399044.42980000004, 76766.21950000152 399044.42980000004, 76766.21950000152 397114.42980000004, 72966.21950000152 397114.42980000004))"
bladkader_legger.807,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,6,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_6.pdf,ZD_KAN_6,,"POLYGON ((73461.98429999873 395293.4364, 73461.98429999873 397223.4364, 77261.98429999873 397223.4364, 77261.98429999873 395293.4364, 73461.98429999873 395293.4364))"
bladkader_legger.808,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,7,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_7.pdf,ZD_KAN_7,,"POLYGON ((72905.73930000141 393499.0773999989, 72905.73930000141 395429.0773999989, 76705.73930000141 395429.0773999989, 76705.73930000141 393499.0773999989, 72905.73930000141 393499.0773999989))"
bladkader_legger.809,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,8,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_8.pdf,ZD_KAN_8,,"POLYGON ((72708.96220000088 391658.90150000155, 72708.96220000088 393588.90150000155, 76508.96220000088 393588.90150000155, 76508.96220000088 391658.90150000155, 72708.96220000088 391658.90150000155))"
bladkader_legger.810,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,10,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_10.pdf,ZD_KAN_10,,"POLYGON ((72883.86450000107 389829.8794, 72883.86450000107 391759.8794, 76683.86450000107 391759.8794, 76683.86450000107 389829.8794, 72883.86450000107 389829.8794))"
bladkader_legger.811,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,11,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_11.pdf,ZD_KAN_11,,"POLYGON ((71065.32299999893 389122.7221999988, 71065.32299999893 391052.7221999988, 74865.32299999893 391052.7221999988, 74865.32299999893 389122.7221999988, 71065.32299999893 389122.7221999988))"
bladkader_legger.812,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,12,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_12.pdf,ZD_KAN_12,,"POLYGON ((72064.38080000132 387296.86780000106, 72064.38080000132 389226.86780000106, 75864.38080000132 389226.86780000106, 75864.38080000132 387296.86780000106, 72064.38080000132 387296.86780000106))"
bladkader_legger.813,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,13,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_13.pdf,ZD_KAN_13,,"POLYGON ((72943.95939999819 385534.7652999982, 72943.95939999819 387464.7652999982, 76743.95939999819 387464.7652999982, 76743.95939999819 385534.7652999982, 72943.95939999819 385534.7652999982))"
bladkader_legger.814,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,14,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_14.pdf,ZD_KAN_14,,"POLYGON ((73503.43200000003 383718.05889999866, 73503.43200000003 385648.05889999866, 77303.43200000003 385648.05889999866, 77303.43200000003 383718.05889999866, 73503.43200000003 383718.05889999866))"
bladkader_legger.815,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,15,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_15.pdf,ZD_KAN_15,,"POLYGON ((73642.22879999876 381889.1328999996, 73642.22879999876 383819.1328999996, 77442.22879999876 383819.1328999996, 77442.22879999876 381889.1328999996, 73642.22879999876 381889.1328999996))"
bladkader_legger.816,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,16,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_16.pdf,ZD_KAN_16,,"POLYGON ((73815.6510999985 380070.9761000015, 73815.6510999985 382000.9761000015, 77615.6510999985 382000.9761000015, 77615.6510999985 380070.9761000015, 73815.6510999985 380070.9761000015))"
bladkader_legger.817,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,18,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_18.pdf,ZD_KAN_18,,"POLYGON ((74555.86879999936 376580.43030000106, 74555.86879999936 378510.43030000106, 78355.86879999936 378510.43030000106, 78355.86879999936 376580.43030000106, 74555.86879999936 376580.43030000106))"
bladkader_legger.818,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,17,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_17.pdf,ZD_KAN_17,,"POLYGON ((74326.5399999991 378364.53550000116, 74326.5399999991 380294.53550000116, 78126.5399999991 380294.53550000116, 78126.5399999991 378364.53550000116, 74326.5399999991 378364.53550000116))"
bladkader_legger.819,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,10000,Rijkswaterstaat Zee en Delta,Schelde-Rijn verbinding,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_1.pdf,ZD_KAN_1,,"POLYGON ((72712.1715000011 404092.5053000003, 72712.1715000011 406022.5053000003, 76512.1715000011 406022.5053000003, 76512.1715000011 404092.5053000003, 72712.1715000011 404092.5053000003))"
bladkader_legger.820,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,23,10000,Rijkswaterstaat Zee en Delta,Bathse Spuikanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_23.pdf,ZD_KAN_23,,"POLYGON ((71599.30189999938 378364.53550000116, 71599.30189999938 380294.53550000116, 75399.30189999938 380294.53550000116, 75399.30189999938 378364.53550000116, 71599.30189999938 378364.53550000116))"
bladkader_legger.821,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,22,10000,Rijkswaterstaat Zee en Delta,Bathse Spuikanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_22.pdf,ZD_KAN_22,,"POLYGON ((71599.30189999938 380066.7714000009, 71599.30189999938 381996.7714000009, 75399.30189999938 381996.7714000009, 75399.30189999938 380066.7714000009, 71599.30189999938 380066.7714000009))"
bladkader_legger.822,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,21,10000,Rijkswaterstaat Zee en Delta,Bathse Spuikanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_21.pdf,ZD_KAN_21,,"POLYGON ((71617.60550000146 381823.9180999994, 71617.60550000146 383753.9180999994, 75417.60550000146 383753.9180999994, 75417.60550000146 381823.9180999994, 71617.60550000146 381823.9180999994))"
bladkader_legger.823,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,20,10000,Rijkswaterstaat Zee en Delta,Bathse Spuikanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_20.pdf,ZD_KAN_20,,"POLYGON ((71617.60550000146 383489.54679999873, 71617.60550000146 385419.54679999873, 75417.60550000146 385419.54679999873, 75417.60550000146 383489.54679999873, 71617.60550000146 383489.54679999873))"
bladkader_legger.824,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,19,10000,Rijkswaterstaat Zee en Delta,Bathse Spuikanaal,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_19.pdf,ZD_KAN_19,,"POLYGON ((71617.60550000146 385155.17550000176, 71617.60550000146 387085.17550000176, 75417.60550000146 387085.17550000176, 75417.60550000146 385155.17550000176, 71617.60550000146 385155.17550000176))"
bladkader_legger.825,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,24,10000,Rijkswaterstaat Zee en Delta,Kanaal door Zuid-Beveland,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_24.pdf,ZD_KAN_24,,"POLYGON ((57421.097199998796 391412.4605999999, 57421.097199998796 393342.4605999999, 61221.097199998796 393342.4605999999, 61221.097199998796 391412.4605999999, 57421.097199998796 391412.4605999999))"
bladkader_legger.826,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,27,10000,Rijkswaterstaat Zee en Delta,Kanaal door Zuid-Beveland,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_27.pdf,ZD_KAN_27,,"POLYGON ((57793.88580000028 385833.83779999986, 57793.88580000028 387763.83779999986, 61593.88580000028 387763.83779999986, 61593.88580000028 385833.83779999986, 57793.88580000028 385833.83779999986))"
bladkader_legger.827,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,25,10000,Rijkswaterstaat Zee en Delta,Kanaal door Zuid-Beveland,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_25.pdf,ZD_KAN_25,,"POLYGON ((57092.674800001085 389562.88010000065, 57092.674800001085 391492.88010000065, 60892.674800001085 391492.88010000065, 60892.674800001085 389562.88010000065, 57092.674800001085 389562.88010000065))"
bladkader_legger.828,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,26,10000,Rijkswaterstaat Zee en Delta,Kanaal door Zuid-Beveland,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_26.pdf,ZD_KAN_26,,"POLYGON ((56949.53200000152 387710.86989999935, 56949.53200000152 389640.86989999935, 60749.53200000152 389640.86989999935, 60749.53200000152 387710.86989999935, 56949.53200000152 387710.86989999935))"
bladkader_legger.829,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,73,2500,Rijkswaterstaat Zee en Delta,Kanteldijk Sluiskiltunnel,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_73.pdf,ZD_KAN_73,,"POLYGON ((45465.585599999875 367875.6240000017, 45465.585599999875 368357.6240000017, 46415.585599999875 368357.6240000017, 46415.585599999875 367875.6240000017, 45465.585599999875 367875.6240000017))"
bladkader_legger.830,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,74,2500,Rijkswaterstaat Zee en Delta,Kanteldijk Sluiskiltunnel,,ICR: Handmatig,https://downloads.rijkswaterstaatdata.nl/rws_legger/bovenaanzichten en overzichtskaarten/ZD_KAN_74.pdf,ZD_KAN_74,,"POLYGON ((47147.08989999816 368023.6319999993, 47147.08989999816 368505.6319999993, 48097.08989999816 368505.6319999993, 48097.08989999816 368023.6319999993, 47147.08989999816 368023.6319999993))"
