FID,wpeil_verf,poten_peil,se_anno_cad_data,gdb_geomattr_data,shape
potentiele_waterdiepte_laagste_punt_wegvak__m_.1889,-0.98,-0.98,,,"LINESTRING (117616.10799999908 453596.33100000024, 117652.48800000176 453603.80000000075, 117704.71599999815 453613.23000000045, 117756.5850000009 453621.2410000004, 117808.40100000054 453627.87900000066, 117860.50600000098 453633.23800000176, 117913.22599999979 453637.4459999986, 118021.36400000006 453643.06700000167, 118112.84200000018 453645.6180000007)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1890,-0.21,-0.21,,,"LINESTRING (117133.7650000006 453465.15100000054, 117325.2109999992 453521.2950000018, 117436.85300000012 453552.77899999917, 117546.13800000027 453580.756000001, 117599.67199999839 453592.95600000024, 117616.10799999908 453596.33100000024)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1891,-1.16,-1.16,,,"LINESTRING (118112.84200000018 453645.6180000007, 118133.07499999925 453646.18299999833, 118580.41899999976 453653.7679999992, 118612.76900000125 453653.8979999982)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1892,-1.65,-1.65,,,"LINESTRING (118612.76900000125 453653.8979999982, 118750.34200000018 453654.4519999996, 118866.6409999989 453652.7199999988, 118983.57699999958 453649.1400000006, 119112.59499999881 453643.9120000005)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1893,-3.86,-3.86,,,"LINESTRING (119612.31799999997 453641.41800000146, 119767.54199999943 453650.20699999854, 119813.79199999943 453651.97399999946, 119858.41200000048 453652.4679999985, 119901.94099999964 453651.4670000002, 119945.0399999991 453648.9389999993, 119988.42399999872 453645.04300000146, 120110.96599999815 453630.9600000009)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1894,0.73,0.73,,,"LINESTRING (122078.63899999857 453852.3729999997, 122108.52699999884 453865.88800000027, 122230.94799999893 453924.9519999996, 122349.77699999884 453985.92500000075, 122465.12200000137 454047.25400000066, 122524.16600000113 454079.0870000012)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1895,0.43,0.43,,,"LINESTRING (122524.16600000113 454079.0870000012, 122848.82299999893 454254.12099999934, 122964.58199999854 454315.7989999987)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1896,0.5,0.5,,,"LINESTRING (122964.58199999854 454315.7989999987, 123217.45499999821 454450.5329999998, 123379.31799999997 454534.83199999854, 123407.08900000155 454548.5560000017)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1897,0.93,0.93,,,"LINESTRING (123407.08900000155 454548.5560000017, 123488.45100000128 454588.76199999824, 123542.73099999875 454614.1270000003, 123596.34299999848 454637.9450000003, 123648.86300000176 454659.8660000004, 123699.86899999902 454679.5780000016, 123749.01399999857 454696.8370000012, 123796.11199999973 454711.4829999991, 123841.21400000155 454723.4620000012, 123871.51099999994 454729.9970000014)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1898,1.02,1.02,,,"LINESTRING (123871.51099999994 454729.9970000014, 123884.67100000009 454732.8359999992, 123927.14400000125 454739.7820000015, 123969.56399999931 454744.58399999887, 124013.02800000086 454747.61199999973, 124058.64600000158 454749.29399999976, 124277.39799999818 454751.21499999985, 124370.20899999887 454753.1070000008)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1899,1.04,1.04,,,"LINESTRING (124370.20899999887 454753.1070000008, 124409.27100000158 454753.90300000086, 124550.5150000006 454759.12999999896, 124869.76799999923 454773.8029999994)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1900,0.97,0.97,,,"LINESTRING (126869.17500000075 454749.8449999988, 126918.86100000143 454751.4270000011, 127031.65399999917 454758.5520000011, 127324.79500000179 454784.3029999994, 127367.60099999979 454787.08300000057)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1901,0.96,0.96,,,"LINESTRING (124869.76799999923 454773.8029999994, 124919.52100000158 454776.08999999985, 125070.28400000185 454780.41800000146, 125221.99599999934 454782.3759999983, 125369.6400000006 454782.4629999995)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1902,0.78,0.78,,,"LINESTRING (125369.6400000006 454782.4629999995, 125373.77100000158 454782.46599999815, 125600.93299999833 454780.77600000054, 125869.61899999902 454777.88899999857)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1903,2.52,2.52,,,"LINESTRING (131141.45199999958 529991.2899999991, 131140.4299999997 530024.5219999999, 131139.2800000012 530105.6090000011, 131139.3509999998 530188.4129999988, 131140.47399999946 530272.7509999983, 131144.95899999887 530444.8260000013, 131146.5940000005 530491.1719999984)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1904,1.43,1.43,,,"LINESTRING (130567.70899999887 526065.1920000017, 130566.76199999824 526077.0709999986, 130563.25899999961 526144.9739999995, 130561.67599999905 526216.1539999992, 130562.17199999839 526290.1110000014, 130564.77400000021 526366.3779999986, 130569.39900000021 526444.5760000013, 130575.88100000098 526524.4349999987, 130579.86899999902 526564.4030000009)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1905,0.78,0.78,,,"LINESTRING (130885.83300000057 522586.94000000134, 130884.63500000164 522654.1420000009, 130879.27100000158 522778.7479999997, 130878.27800000086 522822.3759999983, 130878.7100000009 522917.63899999857, 130881.55299999937 523086.77800000086)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1906,-0.08,-0.08,,,"LINESTRING (130877.31700000167 521587.19200000167, 130877.29899999872 521588.186999999, 130873.00699999928 521959.811999999, 130872.66800000146 522082.26000000164, 130872.71999999881 522087.16600000113)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1907,4.1,4.1,,,"LINESTRING (130226.69999999925 539824.25, 130225.27400000021 539842.6339999996, 130222.13699999824 539907.2329999991, 130220.46400000155 539975.7899999991, 130220.52100000158 540047.824000001, 130222.35399999842 540122.5709999986, 130225.81599999964 540199.1369999982, 130230.63100000098 540276.6680000015, 130234.37999999896 540323.699000001)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1908,3.28,3.28,,,"LINESTRING (130374.71999999881 537830.4519999996, 130374.26300000027 537884.561999999, 130372.51000000164 537952.0549999997, 130366.5150000006 538087.2129999995, 130351.65500000119 538329.8399999999)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1909,3.34,3.34,,,"LINESTRING (130993.5159999989 532951.7969999984, 130928.51799999923 533052.4890000001, 130810.93600000069 533224.1860000007, 130711.64999999851 533364.7010000013)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1910,2.6,2.6,,,"LINESTRING (131170.3830000013 529492.1620000005, 131170.36199999973 529492.9030000009, 131166.6240000017 529567.2520000003, 131151.18400000036 529791.3099999987, 131142.87000000104 529945.2039999999, 131141.45199999958 529991.2899999991)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1911,0.59,0.59,,,"LINESTRING (131010.32800000161 528511.2639999986, 131011.2659999989 528514.1400000006, 131052.46200000122 528647.4580000006, 131089.68100000173 528779.0179999992, 131106.5799999982 528845.3189999983, 131122.09800000116 528912.5859999992, 131135.98600000143 528981.1649999991, 131138.2259999998 528994.2630000003)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1912,0.33,0.33,,,"LINESTRING (130853.42100000009 528036.5280000009, 130871.09499999881 528091.7950000018, 130966.45399999991 528376.620000001, 131010.32800000161 528511.2639999986)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1913,0.8,0.8,,,"LINESTRING (130770.69000000134 524581.9310000017, 130763.90799999982 524653.7899999991, 130751.6799999997 524804.8379999995, 130746.78299999982 524850.8720000014, 130740.4690000005 524896.4860000014, 130732.33199999854 524942.7039999999, 130722.23999999836 524990.3729999997, 130700.90100000054 525076.0379999988)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1914,0.89,0.89,,,"LINESTRING (130824.50299999863 524084.84600000083, 130823.71499999985 524093.6799999997, 130807.2490000017 524250.76199999824, 130775.13699999824 524534.8189999983, 130770.69000000134 524581.9310000017)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1915,0.51,0.51,,,"LINESTRING (130964.99100000039 520592.3570000008, 130959.2340000011 520654.6220000014, 130950.49700000137 520728.0789999999, 130915.95300000161 520948.11100000143, 130902.3350000009 521052.5799999982, 130898.69700000063 521087.80700000003)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1916,0,0,,,"LINESTRING (126910.70300000161 509526.02600000054, 127077.31300000101 509932.9149999991, 127100.44999999925 509988.6229999997)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1917,0,0,,,"LINESTRING (126721.2349999994 509063.31500000134, 126910.70300000161 509526.02600000054)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1918,0,0,,,"LINESTRING (126536.56399999931 508598.68499999866, 126576.54500000179 508702.65199999884, 126660.2659999989 508914.4200000018, 126721.2349999994 509063.31500000134)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1919,0,0,,,"LINESTRING (126358.7890000008 508131.3579999991, 126494.68100000173 508489.7749999985, 126536.56399999931 508598.68499999866)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1920,0,0,,,"LINESTRING (126181.53000000119 507663.83300000057, 126358.7890000008 508131.3579999991)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1921,0,0,,,"LINESTRING (126004.26999999955 507196.30900000036, 126181.53000000119 507663.83300000057)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1922,0,0,,,"LINESTRING (125836.04899999872 506725.5, 125848.72399999946 506763.7529999986, 125889.25299999863 506882.1799999997, 125935.45499999821 507011.3209999986, 125985.59099999815 507147.04199999943, 126004.26999999955 507196.30900000036)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1923,0,0,,,"LINESTRING (125667.42500000075 506254.88800000027, 125715.45899999887 506379.16699999943, 125758.5309999995 506496.0240000002, 125795.47899999842 506603.05799999833, 125836.04899999872 506725.5)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1924,3.03,3.03,,,"LINESTRING (130554.69799999893 543808.1889999993, 130590.90900000185 544199.3509999998, 130601.22399999946 544306.0190000013)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1925,3.07,3.07,,,"LINESTRING (130509.875 543310.2019999996, 130551.35700000077 543772.1030000001, 130554.69799999893 543808.1889999993)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1926,3.31,3.31,,,"LINESTRING (130465.15100000054 542812.2069999985, 130509.875 543310.2019999996)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1927,3.28,3.28,,,"LINESTRING (130420.42799999937 542314.2109999992, 130465.15100000054 542812.2069999985)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1928,3.49,3.49,,,"LINESTRING (130379.01199999824 541815.938000001, 130388.30700000003 541943.0359999985, 130409.93699999899 542197.3920000009, 130420.42799999937 542314.2109999992)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1929,3.16,3.16,,,"LINESTRING (130347.88699999824 541317.0069999993, 130351.33199999854 541344.2679999992, 130358.63500000164 541433.256000001, 130368.92100000009 541649.9109999985, 130376.93600000069 541787.5500000007, 130379.01199999824 541815.938000001)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1930,4.79,4.79,,,"LINESTRING (130282.26199999824 540821.3740000017, 130289.85799999908 540891.1449999996, 130307.44299999997 541030.3859999999, 130339.95800000057 541254.2659999989, 130347.88699999824 541317.0069999993)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1931,6.02,6.02,,,"LINESTRING (130261.0850000009 539325.4560000002, 130253.90700000152 539421.8940000013, 130242.48999999836 539620.6669999994, 130226.69999999925 539824.25)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1932,3.26,3.26,,,"LINESTRING (130351.65500000119 538329.8399999999, 130341.61800000072 538493.7239999995, 130322.5309999995 538764.4499999993, 130316.71299999952 538828.5969999991)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1933,3.77,3.77,,,"LINESTRING (130423.11499999836 533773.0480000004, 130134.58100000024 534181.3960000016)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1934,3.38,3.38,,,"LINESTRING (130711.64999999851 533364.7010000013, 130423.11499999836 533773.0480000004)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1935,3.15,3.15,,,"LINESTRING (131146.5940000005 530491.1719999984, 131164.22199999914 530990.8610000014)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1936,0.54,0.54,,,"LINESTRING (130644.82699999958 527060.1140000001, 130665.15199999884 527197.8249999993, 130691.08300000057 527361.7670000009, 130704.52800000086 527440.745000001, 130718.54399999976 527517.5729999989, 130725.6559999995 527553.4829999991)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1937,1.2,1.2,,,"LINESTRING (130579.86899999902 526564.4030000009, 130583.99799999967 526605.7800000012, 130593.48900000006 526688.4750000015, 130604.07899999991 526772.3619999997, 130627.49199999869 526942.6620000005, 130644.82699999958 527060.1140000001)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1938,1.32,1.32,,,"LINESTRING (130616.56899999827 525567.7760000005, 130611.3200000003 525662.9670000002, 130608.1099999994 525706.1629999988, 130603.8209999986 525750.1469999999, 130578.16800000146 525952.7300000004, 130571.87999999896 526012.8880000003, 130567.70899999887 526065.1920000017)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1939,1.01,1.01,,,"LINESTRING (130700.90100000054 525076.0379999988, 130669.52800000086 525201.9880000018, 130656.59200000018 525258.8330000006, 130645.12700000033 525315.7829999998, 130635.56399999931 525371.8900000006, 130628.0859999992 525426.2950000018, 130622.60300000012 525478.3640000001, 130618.77299999818 525527.7939999998, 130616.56899999827 525567.7760000005)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1940,-0.89,-0.89,,,"LINESTRING (130862.42300000042 523586.30799999833, 130855.80099999905 523690.0789999999, 130838.07600000128 523932.75, 130824.50299999863 524084.84600000083)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1941,1.21,1.21,,,"LINESTRING (128525.72800000012 513184.73800000176, 128675.9299999997 513526.6229999997, 128725.91200000048 513642.91099999845)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1942,0.6,0.6,,,"LINESTRING (128324.61300000176 512726.9679999985, 128525.72800000012 513184.73800000176)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1943,-0.31,-0.31,,,"LINESTRING (128123.49799999967 512269.19900000095, 128324.61300000176 512726.9679999985)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1944,0.14,0.14,,,"LINESTRING (127922.38300000131 511811.4299999997, 128123.49799999967 512269.19900000095)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1945,-0.92,-0.92,,,"LINESTRING (127294.52299999818 510449.4079999998, 127334.00699999928 510538.65300000086, 127363.8740000017 510603.2109999992, 127423.07200000063 510725.688000001, 127510.06799999997 510900.48099999875)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1946,0,0,,,"LINESTRING (127100.44999999925 509988.6229999997, 127209.36899999902 510250.8770000003, 127272.86199999973 510400.4479999989, 127294.52299999818 510449.4079999998)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1947,0,0,,,"LINESTRING (125265.93299999833 505339.7039999999, 125370.59600000083 505547.0300000012, 125400.2650000006 505609.3049999997, 125460.21499999985 505743.27699999884, 125480.53000000119 505791.1429999992)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1948,4.25,4.25,,,"LINESTRING (130234.37999999896 540323.699000001, 130243.03299999982 540432.2580000013, 130265.16299999878 540664.3159999996, 130282.26199999824 540821.3740000017)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1949,3.56,3.56,,,"LINESTRING (130316.71299999952 538828.5969999991, 130310.63800000027 538895.5859999992, 130303.81700000167 538959.6369999982, 130273.84899999946 539203.6829999983, 130261.75899999961 539316.3979999982, 130261.0850000009 539325.4560000002)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1950,3.09,3.09,,,"LINESTRING (130134.58100000024 534181.3960000016, 130045.84600000083 534306.9770000018, 129923.35200000182 534482.5659999996, 129849.60300000012 534592.2089999989)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1951,3.18,3.18,,,"LINESTRING (131164.22199999914 530990.8610000014, 131181.8509999998 531490.5500000007)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1952,0.08,0.08,,,"LINESTRING (131138.2259999998 528994.2630000003, 131147.96700000018 529051.2360000014, 131157.77299999818 529122.7930000015, 131165.186999999 529195.6449999996, 131170.08300000057 529269.4580000006, 131172.45800000057 529343.8350000009, 131172.4530000016 529418.4030000009, 131170.3830000013 529492.1620000005)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1953,0.04,0.04,,,"LINESTRING (130725.6559999995 527553.4829999991, 130733.35799999908 527592.3709999993, 130749.1950000003 527665.4270000011, 130766.24500000104 527737.1680000015, 130784.63899999857 527808.0920000002, 130804.42500000075 527878.6920000017, 130825.55000000075 527949.3740000017, 130853.42100000009 528036.5280000009)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1954,-0.62,-0.62,,,"LINESTRING (130898.69700000063 521087.80700000003, 130896.64299999923 521107.69999999925, 130887.96599999815 521222.45800000057, 130884.91299999878 521281.6499999985, 130880.77100000158 521402.69200000167, 130877.31700000167 521587.19200000167)"
potentiele_waterdiepte_laagste_punt_wegvak__m_.1955,2.15,2.15,,,"LINESTRING (129154.0309999995 515585.5920000002, 129156.69200000167 515598.14400000125, 129179.62200000137 515694.18299999833, 129194.2109999992 515769.4849999994, 129206.18600000069 515853.0329999998, 129222.08999999985 515987.21499999985, 129228.62099999934 516032.61499999836, 129236.6790000014 516077.77699999884, 129236.78000000119 516078.2289999984)"
