gemeente;soort;jaar;verkiezing;w;sb;deel sb;stembureau;adres;postcode;opgeroepen;opkomst;op%;op partij;blanco;ongeldig;opmerking
Leiden;TK;2006;TK2006;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1689;1068;63,20%;1068;0;;
Leiden;TK;2006;TK2006;3;27;27;Basisschool de Viersprong;Timorstraat 15;2315 BL;1154;714;61,90%;708;6;;
Leiden;TK;2006;TK2006;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1487;1033;69,50%;1027;6;;
Leiden;TK;2006;TK2006;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1521;1095;72,00%;1092;3;;
Leiden;TK;2006;TK2006;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1723;1327;77,00%;1325;2;;
Leiden;TK;2006;TK2006;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1692;1400;82,70%;1398;2;;
Leiden;TK;2006;TK2006;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1420;1223;86,10%;1223;0;;
Leiden;TK;2006;TK2006;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1342;1203;89,60%;1199;4;;
Leiden;TK;2006;TK2006;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1249;1399;112,00%;1399;0;;
Leiden;TK;2006;TK2006;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1205;1056;87,60%;1052;4;;
Leiden;TK;2006;TK2006;4;36;36;Lorentzschool;van Vollenhovenkade 19;2313 GG;1367;945;69,10%;945;0;;
Leiden;TK;2006;TK2006;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1248;847;67,90%;846;1;;
Leiden;TK;2006;TK2006;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1420;999;70,40%;996;3;;
Leiden;TK;2006;TK2006;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1491;1349;90,50%;1347;2;;
Leiden;TK;2006;TK2006;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1521;1247;82,00%;1247;0;;
Leiden;TK;2006;TK2006;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1335;919;68,80%;919;0;;
Leiden;TK;2006;TK2006;5;43;43;ROC Leiden;Toussaintkade  51;;1404;1070;76,20%;1066;4;;
Leiden;TK;2006;TK2006;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1711;1156;67,60%;1155;1;;
Leiden;TK;2006;TK2006;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1707;1418;83,10%;1409;9;;
Leiden;TK;2006;TK2006;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1374;936;68,10%;933;3;;
Leiden;TK;2006;TK2006;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1588;1321;83,20%;1320;1;;
Leiden;TK;2006;TK2006;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1670;1274;76,30%;1269;5;;
Leiden;TK;2006;TK2006;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1425;1046;73,40%;1042;4;;
Leiden;TK;2006;TK2006;5;51;51;Het Vlietland College;Apollolaan 262;2324 BZ;1399;1113;79,60%;1112;1;;
Leiden;TK;2006;TK2006;8;52;52;Gebouw Platform Vluchtelingen Leiden;Eksterpad  6;;1310;912;69,60%;911;1;;
Leiden;TK;2006;TK2006;8;53;53;Op Eigen Wieken;Valkenpad  3;;1263;777;61,50%;773;4;;
Leiden;TK;2006;TK2006;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1350;1032;76,40%;1032;0;;
Leiden;TK;2006;TK2006;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1384;1411;102,00%;1410;1;;
Leiden;TK;2006;TK2006;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1125;891;79,20%;889;2;;
Leiden;TK;2006;TK2006;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1200;1185;98,80%;1185;0;;
Leiden;TK;2006;TK2006;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1409;1292;91,70%;1291;1;;
Leiden;TK;2006;TK2006;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1279;1045;81,70%;1042;3;;
Leiden;TK;2006;TK2006;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1624;1400;86,20%;1398;2;;
Leiden;TK;2006;TK2006;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1670;1212;72,60%;1211;1;;
Leiden;TK;2006;TK2006;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1297;1018;78,50%;1015;3;;
Leiden;TK;2006;TK2006;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1517;1228;80,90%;1227;1;;
Leiden;TK;2006;TK2006;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1624;1324;81,50%;1324;0;;
Leiden;TK;2006;TK2006;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1255;1042;83,00%;1040;2;;
Leiden;TK;2006;TK2006;99;100;100;NS Station Leiden Centraal;Stationsplein 3B;2312 AJ;0;1350;;1345;5;;
Leiden;PS;2007;PS2007;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1456;1350;92,70%;1336;0;14;
Leiden;PS;2007;PS2007;0;2;2;Schoolgebouw De Witte Poort;Pieterskerkhof 4a;2311 SR;1391;820;59,00%;814;0;6;
Leiden;PS;2007;PS2007;0;3;3;Regionaal  Archief Leiden;Boisotkade 2a;2311 PZ;1415;949;67,10%;942;0;7;
Leiden;PS;2007;PS2007;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1371;720;52,50%;705;0;15;
Leiden;PS;2007;PS2007;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1214;576;47,40%;571;0;5;
Leiden;PS;2007;PS2007;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1587;941;59,30%;934;0;7;
Leiden;PS;2007;PS2007;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1438;869;60,40%;865;0;4;
Leiden;PS;2007;PS2007;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1907;823;43,20%;814;0;9;
Leiden;PS;2007;PS2007;1;9;9;Stadsbouwhuis;Langegracht  72;2311 NV;1510;1027;68,00%;1017;0;10;
Leiden;PS;2007;PS2007;1;10;10;Stichting K&O;Oude Vest 45;2312 XS;1377;877;63,70%;873;0;4;
Leiden;PS;2007;PS2007;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1088;587;54,00%;575;0;12;
Leiden;PS;2007;PS2007;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1570;1025;65,30%;1017;0;8;
Leiden;PS;2007;PS2007;6;13;13;Speeltuinvereniging Morschkwartier;Damlaan 2a;2332 XH;1326;857;64,60%;847;0;10;
Leiden;PS;2007;PS2007;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1364;862;63,20%;855;0;7;
Leiden;PS;2007;PS2007;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1381;433;31,40%;429;0;4;
Leiden;PS;2007;PS2007;6;16;16;Buurthuis Morschwijck;Topaaslaan 19;2332 JC;1598;716;44,80%;708;0;8;
Leiden;PS;2007;PS2007;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1350;791;58,60%;785;0;6;
Leiden;PS;2007;PS2007;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1123;714;63,60%;703;0;11;
Leiden;PS;2007;PS2007;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1264;997;78,90%;995;0;2;
Leiden;PS;2007;PS2007;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1508;821;54,40%;813;0;8;
Leiden;PS;2007;PS2007;3;21;21;Informatiecentrum Nieuw Leyden;Maresingel 20 A;;1540;679;44,10%;674;0;5;
Leiden;PS;2007;PS2007;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1523;558;36,60%;553;0;5;
Leiden;PS;2007;PS2007;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1224;402;32,80%;392;0;10;
Leiden;PS;2007;PS2007;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1325;558;42,10%;555;0;3;
Leiden;PS;2007;PS2007;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1699;513;30,20%;508;0;5;
Leiden;PS;2007;PS2007;3;27;27;Basisschool de Viersprong;Timorstraat 15;2315 BL;1127;383;34,00%;377;0;6;
Leiden;PS;2007;PS2007;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1492;530;35,50%;522;0;8;
Leiden;PS;2007;PS2007;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1515;685;45,20%;683;0;2;
Leiden;PS;2007;PS2007;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1846;996;54,00%;989;0;7;
Leiden;PS;2007;PS2007;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1699;1062;62,50%;1056;0;6;
Leiden;PS;2007;PS2007;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1409;963;68,30%;953;0;10;
Leiden;PS;2007;PS2007;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1332;986;74,00%;980;0;6;
Leiden;PS;2007;PS2007;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1252;1145;91,50%;1139;0;6;
Leiden;PS;2007;PS2007;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1193;881;73,80%;868;0;13;
Leiden;PS;2007;PS2007;4;36;36;Lorentzschool;van Vollenhovenkade 19;2313 GG;1375;855;62,20%;836;0;19;
Leiden;PS;2007;PS2007;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1237;599;48,40%;590;0;9;
Leiden;PS;2007;PS2007;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1417;720;50,80%;715;0;5;
Leiden;PS;2007;PS2007;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1486;1070;72,00%;1059;0;11;
Leiden;PS;2007;PS2007;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1517;1041;68,60%;1031;0;10;
Leiden;PS;2007;PS2007;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1309;611;46,70%;607;0;4;
Leiden;PS;2007;PS2007;5;43;43;ROC Leiden;Toussaintkade  51;;1400;737;52,60%;733;0;4;
Leiden;PS;2007;PS2007;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1704;719;42,20%;715;0;4;
Leiden;PS;2007;PS2007;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1708;1011;59,20%;996;0;15;
Leiden;PS;2007;PS2007;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1373;533;38,80%;527;0;6;
Leiden;PS;2007;PS2007;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1563;956;61,20%;949;0;7;
Leiden;PS;2007;PS2007;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1683;908;54,00%;896;0;12;
Leiden;PS;2007;PS2007;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1419;718;50,60%;711;0;7;
Leiden;PS;2007;PS2007;5;51;51;Het Vlietland College;Apollolaan 262;2324 BZ;1408;818;58,10%;817;0;1;
Leiden;PS;2007;PS2007;8;52;52;Platform Vluchtelingen Leiden;Eksterpad  6;;1287;494;38,40%;483;0;11;
Leiden;PS;2007;PS2007;8;53;53;Op Eigen Wieken;Valkenpad  3;;1256;412;32,80%;408;0;4;
Leiden;PS;2007;PS2007;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1357;784;57,80%;779;0;5;
Leiden;PS;2007;PS2007;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1383;1102;79,70%;1097;0;5;
Leiden;PS;2007;PS2007;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1121;759;67,70%;753;0;6;
Leiden;PS;2007;PS2007;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1208;907;75,10%;895;0;12;
Leiden;PS;2007;PS2007;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1410;973;69,00%;967;0;6;
Leiden;PS;2007;PS2007;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1277;766;60,00%;757;0;9;
Leiden;PS;2007;PS2007;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1617;899;55,60%;892;0;7;
Leiden;PS;2007;PS2007;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1664;798;48,00%;796;0;2;
Leiden;PS;2007;PS2007;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1296;618;47,70%;617;0;1;
Leiden;PS;2007;PS2007;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1512;801;53,00%;797;0;4;
Leiden;PS;2007;PS2007;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1619;840;51,90%;835;0;5;
Leiden;PS;2007;PS2007;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1265;657;51,90%;648;0;9;
Leiden;PS;2007;PS2007;99;100;100;NS Station Leiden Centraal;Stationsplein 3B;2312 AJ;0;1056;;1046;0;10;
Leiden;EP;2009;EP2009;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1223;1158;94,70%;1141;14;3;
Leiden;EP;2009;EP2009;0;2;2;Rijksmuseum van Oudheden;Rapenburg 28;2311 EW;1603;1192;74,40%;1184;7;1;
Leiden;EP;2009;EP2009;0;3;3;Regionaal Archief Leiden;Boisotkade 2a;2311 PZ;1411;736;52,20%;720;4;12;
Leiden;EP;2009;EP2009;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1331;522;39,20%;517;4;1;
Leiden;EP;2009;EP2009;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1208;404;33,40%;403;1;0;
Leiden;EP;2009;EP2009;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1597;775;48,50%;767;6;2;
Leiden;EP;2009;EP2009;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1425;560;39,30%;555;5;0;
Leiden;EP;2009;EP2009;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1539;710;46,10%;705;4;1;
Leiden;EP;2009;EP2009;1;9;9;Stadsbouwhuis;Langegracht  72;2311 NV;1541;819;53,10%;816;2;1;
Leiden;EP;2009;EP2009;1;10;10;Het Marehuis;Oude Vest 61;2312 XS;1345;671;49,90%;668;2;1;
Leiden;EP;2009;EP2009;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1078;490;45,50%;485;4;1;
Leiden;EP;2009;EP2009;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1539;761;49,40%;755;6;0;
Leiden;EP;2009;EP2009;6;13;13;Speeltuinvereniging Morschkwartier;Damlaan 2a;2332 XH;1329;646;48,60%;644;2;0;
Leiden;EP;2009;EP2009;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1342;620;46,20%;617;1;2;
Leiden;EP;2009;EP2009;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1095;282;25,80%;274;8;0;
Leiden;EP;2009;EP2009;6;16;16;Maranathawijkgemeente;Topaaslaan 23;2332 JC;1545;422;27,30%;418;0;4;
Leiden;EP;2009;EP2009;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1246;553;44,40%;553;0;0;
Leiden;EP;2009;EP2009;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1101;587;53,30%;582;4;1;
Leiden;EP;2009;EP2009;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1254;859;68,50%;854;2;3;
Leiden;EP;2009;EP2009;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1491;625;41,90%;621;4;0;
Leiden;EP;2009;EP2009;3;21;21;Informatiecentrum Nieuw Leyden;Maresingel 20 A;;1827;463;25,30%;462;1;0;
Leiden;EP;2009;EP2009;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1543;422;27,30%;416;6;0;
Leiden;EP;2009;EP2009;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1127;182;16,10%;179;1;2;
Leiden;EP;2009;EP2009;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1300;380;29,20%;376;1;3;
Leiden;EP;2009;EP2009;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1711;341;19,90%;340;0;1;
Leiden;EP;2009;EP2009;3;27;27;Marecollege;Surinamestraat 1;;1100;201;18,30%;198;3;0;
Leiden;EP;2009;EP2009;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1480;377;25,50%;376;1;0;
Leiden;EP;2009;EP2009;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1516;467;30,80%;465;2;0;
Leiden;EP;2009;EP2009;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1258;508;40,40%;504;0;4;
Leiden;EP;2009;EP2009;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1430;722;50,50%;721;1;0;
Leiden;EP;2009;EP2009;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1650;892;54,10%;890;1;1;
Leiden;EP;2009;EP2009;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1631;950;58,20%;944;5;1;
Leiden;EP;2009;EP2009;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1630;894;54,80%;890;4;0;
Leiden;EP;2009;EP2009;4;36;36;Het Trefpunt;Professorenpad 1;2313 TA;1662;759;45,70%;755;1;3;
Leiden;EP;2009;EP2009;4;37;37;Regionaal Opleidingen Centrum Leiden;Lammenschanspark 1a;;1199;407;33,90%;407;0;0;
Leiden;EP;2009;EP2009;4;38;38;"Speeltuinvereniging ""Zuiderkwartier""";Anjelierstraat 5;2313 XA;1381;435;31,50%;433;1;1;
Leiden;EP;2009;EP2009;4;40;40;Chr. Wijkver. Staalwijk;Herenstraat 45;;1463;807;55,20%;803;2;2;
Leiden;EP;2009;EP2009;5;41;41;Woonzorgcentrum Groenhoven;Witte Rozenstraat 21;2311 XS;1599;844;52,80%;840;4;0;
Leiden;EP;2009;EP2009;5;42;42;Speeltuinvereniging Westerkwartier;Ten Katestraat 10A;2321 AV;1103;423;38,30%;421;1;1;
Leiden;EP;2009;EP2009;5;43;43;ROC Leiden;Toussaintkade  51;;1384;566;40,90%;564;1;1;
Leiden;EP;2009;EP2009;5;44;44;Speeltuinvereniging De Vijf Hoven;Hoflaan 169;2321 SP;1693;495;29,20%;491;3;1;
Leiden;EP;2009;EP2009;5;45;45;Bejaardenflat Rosenburch;Rosenburch (Vrijheidslaan);2321 RB;1724;698;40,50%;694;3;1;
Leiden;EP;2009;EP2009;5;47;47;Verzorgingshuis Rijn en Vliet;Aaltje Noordewierlaan 1;2324 KP;1351;308;22,80%;306;0;2;
Leiden;EP;2009;EP2009;5;48;48;Verpleeghuis Zuydtwijck;Aaltje Noordewierlaan 50;2324 KS;1594;647;40,60%;645;2;0;
Leiden;EP;2009;EP2009;5;49;49;Woonzorgcentrum Haagwijk;Beethovenlaan 2;2324 EL;1764;585;33,20%;583;2;0;
Leiden;EP;2009;EP2009;5;50;50;De Parelvissers;Bizetpad 8;2324 JP;1399;470;33,60%;469;1;0;
Leiden;EP;2009;EP2009;5;51;51;Het Vlietland College;Apollolaan 262;2324 BZ;1490;630;42,30%;628;1;1;
Leiden;EP;2009;EP2009;8;52;52;St. platform Vluchtelingenorganisaties Leiden;Eksterpad  6;;1777;407;22,90%;404;0;3;
Leiden;EP;2009;EP2009;8;54;54;Basisschool De Tweemaster;Broekplein 1;2318 TJ;1453;521;35,90%;519;1;1;
Leiden;EP;2009;EP2009;8;55;55;Sporthal Broekplein;Broekplein 2;2318 TJ;1410;857;60,80%;854;2;1;
Leiden;EP;2009;EP2009;8;56;56;School De Dukdalf;Regenboogpad 7;2317 XK;1256;579;46,10%;573;1;5;
Leiden;EP;2009;EP2009;8;57;57;Basisschool De Tweemaster;Regenboogpad 5;2317 XK;1188;730;61,40%;729;0;1;
Leiden;EP;2009;EP2009;8;58;58;Kerkelijk centrum De Regenboog;Watermolen 1;2317 ST;1539;800;52,00%;795;3;2;
Leiden;EP;2009;EP2009;8;59;59;LTV De Merenwijk;Merendonk 173;2317 XW;1678;646;38,50%;641;5;0;
Leiden;EP;2009;EP2009;9;60;60;Buurthuis Stevenshof;Trix Terwindtstraat 4;2331 GW;1673;607;36,30%;601;4;2;
Leiden;EP;2009;EP2009;9;61;61;Speeltuinvereniging Stevenshof ;Carry van Bruggenpad 2;2331 EE;1689;508;30,10%;508;0;0;
Leiden;EP;2009;EP2009;9;62;62;basisschool De Stevenshof;Antoinette Kleynstraat 4;2331 DV;1262;348;27,60%;346;0;2;
Leiden;EP;2009;EP2009;9;63;63;basisschool De Zwaluw;Antoinette Kleynstraat 8;2331 DV;1513;550;36,40%;549;1;0;
Leiden;EP;2009;EP2009;9;64;64;"Sociëteit ""de Dobbegaarde""";Dobbedreef 250;2331 MV;1637;574;35,10%;569;2;3;
Leiden;EP;2009;EP2009;9;65;65;Anne Frankschool;Zuster Meijboomstraat 2;2331 PD;1307;455;34,80%;455;0;0;
Leiden;EP;2009;EP2009;4;66;66;OBS De Arcade;Octavialaan 61;2314 BN;1530;632;41,30%;630;1;1;
Leiden;EP;2009;EP2009;99;100;100;NS Station Leiden Centraal;Stationsplein 3B;2312 AJ;0;905;;902;3;0;
Leiden;GR;2010;GR2010;0;1;1;Stadhuis;Stadhuisplein 1;2311 EJ;1422;1649;116,00%;1637;4;8;
Leiden;GR;2010;GR2010;0;2;2;Rijksmuseum van Oudheden;Rapenburg 28;2311 EW;1804;1438;79,70%;1427;6;5;
Leiden;GR;2010;GR2010;0;3;3;Regionaal Archief Leiden;Boisotkade 2a;2311 PZ;1514;944;62,40%;941;3;0;
Leiden;GR;2010;GR2010;0;4;4;'t Huis op de Waard;Kaarsenmakersstraat 2;2312 SG;1604;682;42,50%;679;3;0;
Leiden;GR;2010;GR2010;1;5;5;De Meelbox (Nieuw Groenhoven);Looiersplein  5;2312 RL;1388;522;37,60%;521;1;0;
Leiden;GR;2010;GR2010;1;6;6;Leger des Heils;Groenesteeg 66;2312 SR;1706;1028;60,30%;1022;3;3;
Leiden;GR;2010;GR2010;1;7;7;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1545;876;56,70%;876;0;0;
Leiden;GR;2010;GR2010;1;8;8;Het Hooglandse Huys;Hooglandse Kerkgracht 50;2312 HV;1647;727;44,10%;723;1;3;
Leiden;GR;2010;GR2010;1;9;9;Stadsbouwhuis;Langegracht  72;2311 NV;1735;1144;65,90%;1139;0;5;
Leiden;GR;2010;GR2010;1;10;10;Het Marehuis;Oude Vest 61;2312 XS;1472;903;61,30%;897;6;0;
Leiden;GR;2010;GR2010;1;11;11;Het Leidse Volkshuis;Apothekersdijk 33A;2312 DD;1250;688;55,00%;681;3;4;
Leiden;GR;2010;GR2010;6;12;12;voorm wachtgebouw Morspoortkazerne;Morsstraat 62A;2312 BN;1664;1046;62,90%;1036;5;5;
Leiden;GR;2010;GR2010;6;13;13;Speeltuinvereniging Morschkwartier;Damlaan 2a;2332 XH;1374;862;62,70%;859;1;2;
Leiden;GR;2010;GR2010;6;14;14;Serviceflat Schouwenhove;Schouwenhove 27;2332 DP;1340;779;58,10%;776;0;3;
Leiden;GR;2010;GR2010;6;15;15;ID College;Storm Buysingstraat 18C;2332 VW;1099;395;35,90%;387;6;2;
Leiden;GR;2010;GR2010;6;16;16;Maranathawijkgemeente;Topaaslaan 23;2332 JC;1627;726;44,60%;717;3;6;
Leiden;GR;2010;GR2010;6;17;17;Woonzorgcentrum Robijnhof;Robijnhof 1;2332 KJ;1308;749;57,30%;745;2;2;
Leiden;GR;2010;GR2010;7;18;18;Bonaventuracollege;Boerhaavelaan 44;2334 ER;1236;673;54,40%;667;3;3;
Leiden;GR;2010;GR2010;7;19;19;De Leidse Houtschool;Adriaan Pauwstraat 1;2334 CG;1334;1063;79,70%;1063;0;0;
Leiden;GR;2010;GR2010;2;20;20;SBO School De Vuurvogel;Ballonpad 2;2312 NC;1648;877;53,20%;871;5;1;
Leiden;GR;2010;GR2010;3;21;21;Informatiecentrum Nieuw Leyden;Maresingel 20 A;;2070;660;31,90%;659;1;0;
Leiden;GR;2010;GR2010;3;22;22;Dienstencentrum Rondedans;Julianastraat 74;2316 NZ;1802;627;34,80%;622;0;5;
Leiden;GR;2010;GR2010;3;23;23;Verpleeghuis Overrhyn;Willem de Zwijgerlaan 44;2316 GJ;1273;414;32,50%;412;1;1;
Leiden;GR;2010;GR2010;3;24;24;Buurthuis Het Spoortje;Bernhardkade 40;2316 RX;1385;623;45,00%;620;1;2;
Leiden;GR;2010;GR2010;3;26;26;Dienstencentrum Zijloever;Lage Rijndijk 129;2315 JS;1769;504;28,50%;499;4;1;
Leiden;GR;2010;GR2010;3;27;27;Marecollege;Surinamestraat 1;;1198;385;32,10%;381;1;3;
Leiden;GR;2010;GR2010;3;28;28;Buurtcentrum De Kooi;Driftstraat 49;2315 CD;1560;583;37,40%;577;4;2;
Leiden;GR;2010;GR2010;1;29;29;Buurthuis 't Schippertje;Oosterstraat 16;2315 LH;1592;697;43,80%;694;1;2;
Leiden;GR;2010;GR2010;4;30;30;Zorgcentrum Roomburgh;Hof van Roomburgh 46;2314 ZC;1282;632;49,30%;627;1;4;
Leiden;GR;2010;GR2010;4;31;31;Buurtcentrum Matilo;Zaanstraat 126;2314 XH;1534;1035;67,50%;1027;1;7;
Leiden;GR;2010;GR2010;4;32;32;Stedelijk Gymnasium Leiden;Fruinlaan 15;2313 EP;1465;1021;69,70%;1018;1;2;
Leiden;GR;2010;GR2010;4;33;33;RK Basisschool Sint Joseph;Oppenheimstraat 8;2313 JE ;1324;841;63,50%;838;3;0;
Leiden;GR;2010;GR2010;4;34;34;Vredeskerk;Van Vollenhovenkade 24;2313 GG;1350;1219;90,30%;1218;0;1;
Leiden;GR;2010;GR2010;4;35;35;Zorgcentrum Lorentzhof;Lorentzhof 1;2313 GB;1223;879;71,90%;873;4;2;
Leiden;GR;2010;GR2010;4;36;36;Het Trefpunt;Professorenpad 1;2313 TA;1398;739;52,90%;738;1;0;
