FID,omschr,doorrijhgt,invent_oms,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
kunstoverweg_kenmerk.616,Viaduct,0,VIAD.'ZAARDERHEIKEN'IN RANG.BAAN Y RW. 73,R,68.64800262,067,PKK0000088208,I,,POINT (206534.0080000013 378522.8577999994)
kunstoverweg_kenmerk.617,Viaduct,0,VIAD.'ZAARDERHEIKEN' =RW. 73,R,68.6760025,067,PKK0000088209,I,,POINT (206561.8537000008 378525.79289999977)
kunstoverweg_kenmerk.618,Viaduct,0,VIAD.'ZAARDERHEIKEN'IN RANG.BAAN X RW. 73,R,68.69999695,067,PKK0000088210,I,,POINT (206584.72340000048 378528.23750000075)
kunstoverweg_kenmerk.619,Viaduct,0,VIAD.I/D CATERINGWEG,R,32.75799942,009,PKK0000088046,I,,POINT (115127.47239999846 482035.58370000124)
kunstoverweg_kenmerk.620,Viaduct,0,VIAD.'REEUWIJK'I/D GOUDSESTRAATWEG,R,32.91400146,012,PKK0000088071,I,,POINT (109752.46689999849 452305.438099999)
kunstoverweg_kenmerk.621,Viaduct,0,"VIAD.""FLY OVER""I/D VBW. g",R,2.60100007,076,PKK0000085679,I,,POINT (183044.86410000175 330917.42980000004)
kunstoverweg_kenmerk.622,Viaduct,0,"VIAD.""FLY OVER""I/D VBW. g",R,2.92700005,076,PKK0000085680,I,,POINT (183279.23490000144 330778.55409999937)
kunstoverweg_kenmerk.623,Brug,0,BRUG I/D BUIZEN DSM,R,3.19499993,076,PKK0000085681,I,,POINT (183602.46880000085 330770.8258999996)
kunstoverweg_kenmerk.624,Viaduct,0,VIAD.I/D RW.2 (R.RIJB.) ='KP.KRUISDONK',R,0.53799999,079,PKK0000085721,I,,POINT (179133.19559999928 320105.93279999867)
kunstoverweg_kenmerk.625,Viaduct,0,VIAD.I/D RW.2 (L.RIJB.) ='KP.KRUISDONK',R,0.602,079,PKK0000085722,I,,POINT (179180.6191000007 320145.8502999991)
kunstoverweg_kenmerk.626,Viaduct,0,VIAD.IN RW. 79,R,4.26000023,079,PKK0000085723,I,,POINT (182578.7039999999 320915.58839999884)
kunstoverweg_kenmerk.627,Viaduct,0,VIAD. I/D RESSENSESTRAAT,R,12.30300045,325,PKK0000085752,I,,POINT (187771.04349999875 433786.38489999995)
kunstoverweg_kenmerk.628,Viaduct,0,VIAD. I/D A15 BEMMEL GORINCHEM ='KP.RESSEN',R,12.91499996,325,PKK0000085753,I,,POINT (188041.33830000088 434336.74529999867)
kunstoverweg_kenmerk.629,Viaduct,0,VIAD. I/D BETUWELIJN BEMMEL GORINCHEM,R,13.40999985,325,PKK0000085755,I,,POINT (188260.04360000044 434782.2833000012)
kunstoverweg_kenmerk.630,Viaduct,0,VIAD. I/D SPOORWEG,R,13.36100006,325,PKK0000085762,I,,POINT (188187.21669999883 434762.4770000018)
kunstoverweg_kenmerk.631,Viaduct,0,'VIAD. I/D RW 783 (R.RIJB),R,110.125,783,PKK0000085771,I,,POINT (182047.53400000185 428261.2626999989)
kunstoverweg_kenmerk.632,Viaduct,0,"VIAD.""FLY OVER""I/D VBW #",R,241.23800659,002,PKK0000086091,I,,POINT (183012.067400001 331142.6158999987)
kunstoverweg_kenmerk.633,Viaduct,0,VIAD.'TERBLIJTERWEG',R,255.08500671,002,PKK0000086097,A,,POINT (178001.92009999976 318746.1970999986)
kunstoverweg_kenmerk.634,Viaduct,0,VIAD.I/D VBW.u,R,40.93199921,006,PKK0000086104,I,,POINT (135772.96330000088 480764.254900001)
kunstoverweg_kenmerk.635,Viaduct,0,VIAD.I/D OUDE LANDWEG,R,43.50999832,006,PKK0000086105,I,,POINT (137389.90320000052 481520.2362000011)
kunstoverweg_kenmerk.636,Viaduct,0,VIAD.I/D OUDE LANDWEG,R,43.42100143,006,PKK0000086106,I,,POINT (137301.82600000128 481453.64449999854)
kunstoverweg_kenmerk.637,Viaduct,0,VIAD.I/D VBW.z ='KP.GOOIMEER',R,47.13800049,006,PKK0000086107,I,,POINT (140307.7831000015 483612.5155000016)
kunstoverweg_kenmerk.638,Viaduct,0,VIAD.I/D VBW.z & t ='KP.GOOIMEER',R,47.31600189,006,PKK0000086108,I,,POINT (140452.13659999892 483718.32990000024)
kunstoverweg_kenmerk.639,Viaduct,0,VIAD.I/D VBW.z & t ='KP.KOOIMEER',R,47.61100006,006,PKK0000086109,I,,POINT (140670.09109999985 483882.6634000018)
kunstoverweg_kenmerk.640,Viaduct,0,VIAD.I/D HAVENDREEF,R,49.14199829,006,PKK0000086110,I,,POINT (142003.09059999883 484679.05900000036)
kunstoverweg_kenmerk.641,Viaduct,0,VIAD.I/D HAVENDREEF,R,49.15599823,006,PKK0000086111,I,,POINT (142015.35929999873 484685.8027999997)
kunstoverweg_kenmerk.642,Viaduct,0,VIAD.I/D OPENBAAR VERVOERBAAN,R,50.27500153,006,PKK0000086112,I,,POINT (143064.42210000008 485124.6609000005)
kunstoverweg_kenmerk.643,Viaduct,0,VIAD.I/D ARBORETUM WEST,R,50.97000122,006,PKK0000086113,I,,POINT (143724.8280000016 485168.18499999866)
kunstoverweg_kenmerk.644,Viaduct,0,VIAD.I/D STEIGERDREEF,R,51.6969986,006,PKK0000086114,I,,POINT (144425.20679999888 485027.29289999977)
kunstoverweg_kenmerk.645,Viaduct,0,VIAD.I/D VBW.g ='KP.GOOIMEER',R,47.26499939,006,PKK0000086115,I,,POINT (140378.33060000092 483763.65670000017)
kunstoverweg_kenmerk.646,Viaduct,0,VIAD.I/D VBW.z & t ='KP.GOOIMEER',R,47.61500168,006,PKK0000086116,I,,POINT (140663.44669999927 483948.81980000064)
kunstoverweg_kenmerk.647,Viaduct,0,VIAD.I/D HAVENDREEF,R,49.15000153,006,PKK0000086117,I,,POINT (141989.3513999991 484724.82239999995)
kunstoverweg_kenmerk.648,Viaduct,0,VIAD.I/D OPENBAAR VERVOERBAAN,R,50.25999832,006,PKK0000086118,I,,POINT (143034.44900000095 485164.38430000097)
kunstoverweg_kenmerk.649,Viaduct,0,VIAD.I/H ARBORETUM WEST,R,50.97800064,006,PKK0000086119,I,,POINT (143736.66970000044 485210.4708000012)
kunstoverweg_kenmerk.650,Viaduct,0,VIAD.I/D STEIGERDREEF,R,51.70000076,006,PKK0000086120,I,,POINT (144432.92599999905 485069.23640000075)
kunstoverweg_kenmerk.651,Viaduct,0,VIAD.I/D VBW.g ='KP.KOOIMEER',R,47.28699875,006,PKK0000086121,I,,POINT (140408.86620000005 483731.63170000166)
kunstoverweg_kenmerk.652,Viaduct,0,VIAD.I/D VBW.z & t ='KP.GOOIMEER',R,47.59999847,006,PKK0000086122,I,,POINT (140667.86879999936 483865.1739999987)
kunstoverweg_kenmerk.653,Viaduct,0,VIAD.I/D VBW.g ='KP.KOOIMEER',R,47.26599884,006,PKK0000086123,I,,POINT (140398.26810000092 483751.47300000116)
kunstoverweg_kenmerk.654,Viaduct,0,VIAD.I/D VBW.g ='KP.GOOIMEER',R,47.27199936,006,PKK0000086124,I,,POINT (140378.57339999825 483773.65509999916)
kunstoverweg_kenmerk.655,Viaduct,0,VIAD.I/D HAVENDREEF,R,49.13899994,006,PKK0000086125,I,,POINT (142004.07389999926 484669.5260999985)
kunstoverweg_kenmerk.656,Viaduct,0,VIAD.I/D HAVENDREEF,R,49.15499878,006,PKK0000086126,I,,POINT (142018.7199999988 484678.15680000186)
kunstoverweg_kenmerk.657,Viaduct,0,VIAD.I/D HAVENDREEF,R,49.14699936,006,PKK0000086127,I,,POINT (141978.28559999913 484729.3537000008)
kunstoverweg_kenmerk.658,Viaduct,0,VIAD.I/DHAVENDREEF,R,49.15499878,006,PKK0000086128,I,,POINT (141985.37220000103 484733.0656999983)
kunstoverweg_kenmerk.659,Viaduct,0,VIAD.'OUD MEER' I/D BESTSEWEG,R,99.27600098,050,PKK0000086154,I,,POINT (160713.45850000158 391593.65579999983)
kunstoverweg_kenmerk.660,Viaduct,0,VIAD.I/D VBW.v ='KP.KERENSHEIDE',R,1.99000001,076,PKK0000086162,I,,POINT (183089.47940000147 330914.9710999988)
kunstoverweg_kenmerk.661,Viaduct,0,VIAD.I/D RW.76 HRR,R,2,076,PKK0000086163,I,,POINT (183090.31080000103 330925.9397)
kunstoverweg_kenmerk.662,Viaduct,0,VIAD.I/D RW.76 HRL,R,2.01600003,076,PKK0000086164,I,,POINT (183091.5203000009 330941.89389999956)
kunstoverweg_kenmerk.663,Viaduct,0,VIAD.I/D VBW.y ='KP.KERENSHEIDE',R,2.0250001,076,PKK0000086165,I,,POINT (183092.20059999824 330950.8682000004)
kunstoverweg_kenmerk.664,Viaduct,0,VIAD.I/D KEULSEWEG RW.281 (L.RIJB).,R,25.05599976,076,PKK0000086168,I,,POINT (198779.6959999986 316221.34050000086)
kunstoverweg_kenmerk.665,Viaduct,0,VIAD.I/D KEULSEWEG RW.281 (R.RIJB).,R,25.0720005,076,PKK0000086169,I,,POINT (198788.4695999995 316207.9605999999)
kunstoverweg_kenmerk.666,Viaduct,0,'VIAD. I/D RW 001'(L.RIJB.),R,17.68799973,001,PKK0000086175,I,,POINT (137835.99179999903 479768.64550000057)
kunstoverweg_kenmerk.667,Viaduct,0,'VIAD. I/D RW 001'(R.RIJB.),R,17.73399925,001,PKK0000086176,I,,POINT (137831.14950000122 479772.1884999983)
kunstoverweg_kenmerk.668,Viaduct,0,VIAD.''t HAARTJE'I/D RONDWEG AMERSFOORT NOORD,R,41.9659996,001,PKK0000086178,I,,POINT (156092.04820000008 467278.4204000011)
kunstoverweg_kenmerk.669,Viaduct,0,VIAD.''t HAARTJE'I/D RONDWEG AMERSFOORT NOORD,R,41.98899841,001,PKK0000086179,I,,POINT (156107.0447999984 467260.9818999991)
kunstoverweg_kenmerk.670,Viaduct,0,FIETSVIAD.I/D RADIOWEG,R,3.36100006,001,PKK0000086187,I,,POINT (125586.47179999948 484098.28269999847)
kunstoverweg_kenmerk.671,Viaduct,0,VIAD.I/D OOSTERTERPWEG,R,54.23699951,007,PKK0000086219,I,,POINT (130267.8321999982 539580.4880000018)
kunstoverweg_kenmerk.672,Viaduct,0,VIAD.I/H FIETSPAD OOSTERTERPWEG,R,54.24700165,007,PKK0000086220,I,,POINT (130266.95899999887 539590.4497999996)
kunstoverweg_kenmerk.673,Viaduct,0,VIAD.I/D RW007,R,183.96000671,007,PKK0000086224,I,,POINT (221280.53720000014 578068.9116999991)
kunstoverweg_kenmerk.674,Viaduct,0,VIAD.'SPIER'I/D SPIEREGERWEG,R,152.41499329,028,PKK0000086265,I,,POINT (227442.72300000116 537008.3537000008)
kunstoverweg_kenmerk.675,Viaduct,0,VIAD.'OUD MEER' I/D BESTSEWEG,R,99.28500366,050,PKK0000086285,I,,POINT (160688.70490000024 391595.9807999991)
kunstoverweg_kenmerk.676,Viaduct,0,VIAD.I/D RW. 76 (R.RIJB.),R,17.31299973,079,PKK0000086323,I,,POINT (194974.56109999865 320822.86769999936)
kunstoverweg_kenmerk.677,Viaduct,0,VIAD.I/D RW. 76 (L.RIJB.),R,17.33600044,079,PKK0000086324,I,,POINT (194996.05090000108 320831.0648000017)
kunstoverweg_kenmerk.678,Viaduct,0,VIAD.I/D RW. 76 VBW. k,R,17.35000038,079,PKK0000086325,I,,POINT (195009.13159999996 320836.054299999)
kunstoverweg_kenmerk.679,Viaduct,0,VIAD.'ONS BUITEN'I/D SPOORBAAN,R,0.35800001,004,PKK0000086498,I,,POINT (117752.14119999856 483456.5520000011)
kunstoverweg_kenmerk.680,Viaduct,0,VIAD.I/D RW9 ='KP.BADHOEVEDORP',R,4.05999994,004,PKK0000086499,I,,POINT (114503.00250000134 482343.80779999867)
kunstoverweg_kenmerk.681,Viaduct,0,VIAD. I/E RIJBAAN,R,8.06599998,004,PKK0000086504,I,,POINT (111401.87099999934 480308.97480000183)
kunstoverweg_kenmerk.682,Viaduct,0,VIAD.I/D RW.004 VBW. t,R,8.16499996,004,PKK0000086505,I,,POINT (111368.72720000148 480215.73589999974)
kunstoverweg_kenmerk.683,Viaduct,0,VIAD.I/D SCHIPHOL BOULEVARD,R,8.75899982,004,PKK0000086508,I,,POINT (111192.77800000086 479638.1213000007)
kunstoverweg_kenmerk.684,Viaduct,0,VIAD.I/D RANGEERBAAN SCHIPHOL,R,8.83600044,004,PKK0000086509,I,,POINT (111166.38940000162 479572.20749999955)
kunstoverweg_kenmerk.685,Viaduct,0,VIAD.I/D RANGEERBAAN SCHIPHOL,R,8.94999981,004,PKK0000086510,I,,POINT (111122.68620000035 479458.50349999964)
kunstoverweg_kenmerk.686,Viaduct,0,VIAD.I/D SLOTERWEG,R,35.1969986,009,PKK0000086533,I,,POINT (112814.86910000071 482653.3751000017)
kunstoverweg_kenmerk.687,Viaduct,0,VIAD.'NIJENBURGERBRUG'I/D NIJENBURGERWEG,R,69.47399902,009,PKK0000086534,I,,POINT (110716.69480000064 513491.2289999984)
kunstoverweg_kenmerk.688,Viaduct,0,VIAD.I/D SPOORBAAN,R,20.56500053,010,PKK0000086541,I,,POINT (117047.44610000029 483597.9851000011)
kunstoverweg_kenmerk.689,Viaduct,0,VIAD.I/D SPOORBAAN,R,20.625,010,PKK0000086542,I,,POINT (117102.4384999983 483598.4353)
kunstoverweg_kenmerk.690,Viaduct,0,VIAD.I/D RINGSPOOR SLOTENDIJK A-DAM ZUID-OOST'97 (L.RB),R,21.09799957,010,PKK0000086543,I,,POINT (117527.42419999838 483601.84329999983)
kunstoverweg_kenmerk.691,Viaduct,0,VIAD.I/D RINGSPOOR SLOTERDIJK A-DAM ZUID-OOST'97 (R.RB),R,21.11700058,010,PKK0000086544,I,,POINT (117544.38159999996 483603.0410999991)
kunstoverweg_kenmerk.692,Viaduct,0,VIAD.I/D RW.008 (R.RIJB.),R,31.50499916,010,PKK0000086547,I,,POINT (120371.9926000014 492992.20870000124)
kunstoverweg_kenmerk.693,Viaduct,0,VIAD.BLAAKSEDIJK'I/D BLAAKSEDIJK WEST,R,15.86200047,029,PKK0000086551,I,,POINT (93495.25690000132 426037.19629999995)
kunstoverweg_kenmerk.694,Viaduct,0,VIAD. I/D VBW. r(RECHTER RIJBAAN),R,3.62199998,205,PKK0000086559,I,,POINT (108780.14110000059 487348.1281000003)
kunstoverweg_kenmerk.695,Viaduct,0,VIAD. I/D VBW. g(LINKER RIJBAAN),R,3.64199996,205,PKK0000086560,I,,POINT (108793.21240000054 487363.2655000016)
kunstoverweg_kenmerk.696,Viaduct,0,VIAD.IN RW.  9 ='KP.ROTTEPOLDERPLEIN',R,3.81599998,205,PKK0000086561,I,,POINT (108883.55939999968 487468.8841999993)
kunstoverweg_kenmerk.697,Viaduct,0,VIAD.IN RW.  9 ='KP.ROTTEPOLDERPLEIN',R,3.83400011,205,PKK0000086562,I,,POINT (108893.8975000009 487483.61630000174)
kunstoverweg_kenmerk.698,Viaduct,0,VIAD.I/D SCHENKELDIJK,R,8.29800034,708,PKK0000086569,I,,POINT (105258.55649999902 495960.3322999999)
kunstoverweg_kenmerk.699,Viaduct,0,VIAD.I/D SCHENKELDIJK,R,8.31299973,708,PKK0000086570,I,,POINT (105266.92300000042 495972.78229999915)
kunstoverweg_kenmerk.700,Viaduct,0,VIAD.IN RANG.BAAN y ='KP.KERENSHEIDE',R,241.36599731,002,PKK0000086604,I,,POINT (183135.42320000008 330952.72619999945)
kunstoverweg_kenmerk.701,Viaduct,0,VIAD.IN RW. 76 (L.RIJB.) ='KP.KERENSHEIDE',R,241.38000488,002,PKK0000086605,I,,POINT (183134.433699999 330939.7639000006)
kunstoverweg_kenmerk.702,Viaduct,0,VIAD.IN RW. 76 (L.RIJB.) ='KP.KERENSHEIDE',R,241.39500427,002,PKK0000086606,I,,POINT (183133.44429999962 330926.80160000175)
kunstoverweg_kenmerk.703,Viaduct,0,VIAD.IN RANG.BAAN x ='KP.KERENSHEIDE',R,241.41499329,002,PKK0000086607,I,,POINT (183132.07429999858 330908.85379999876)
kunstoverweg_kenmerk.704,Viaduct,0,"VIAD.""FLY OVER""I/D VBW. g",R,241.49000549,002,PKK0000086608,I,,POINT (183126.97480000183 330842.0482000001)
kunstoverweg_kenmerk.705,Viaduct,0,VIAD. I/D N232 SCHIPHOLWEG,R,4.40500021,004,PKK0000086640,I,,POINT (114173.0551000014 482174.3599999994)
kunstoverweg_kenmerk.706,Viaduct,0,VIAD.I/D RW4='KP.BADHOEVEDORP',R,4.68300009,004,PKK0000086641,I,,POINT (114608.24639999866 482489.6185999997)
kunstoverweg_kenmerk.707,Viaduct,0,VIAD.I/D SPOOR AMSTERDAM/DEN HAAG,R,4.71000004,004,PKK0000086642,I,,POINT (114628.48829999939 482471.750500001)
kunstoverweg_kenmerk.708,Viaduct,0,VIAD.I/D SPOOR AMSTERDAM/DEN HAAG,R,4.71999979,004,PKK0000086643,I,,POINT (114635.98530000076 482465.13269999996)
kunstoverweg_kenmerk.709,Viaduct,0,VIAD.I/D SPOOR AMSTERDAM/DEN HAAG,R,4.73000002,004,PKK0000086644,I,,POINT (114643.4598999992 482458.4899000004)
kunstoverweg_kenmerk.710,Viaduct,0,VIAD.I/D RW4='KP.BADHOEVEDORP',R,4.75,004,PKK0000086645,I,,POINT (114658.22830000147 482445.004900001)
kunstoverweg_kenmerk.711,Viaduct,0,VIAD.I/D RW9='KP.BADHOEVEDORP',R,4.96099997,004,PKK0000086646,I,,POINT (114754.02169999853 482245.86950000003)
kunstoverweg_kenmerk.712,Viaduct,0,VIAD.I/D CATERINGWEG,R,5.36499977,004,PKK0000086647,I,,POINT (115074.86670000106 482014.92159999907)
kunstoverweg_kenmerk.713,Viaduct,0,VIAD. I/E RIJBAAN,R,6.61600018,004,PKK0000086648,I,,POINT (112116.41440000013 481567.5357999988)
kunstoverweg_kenmerk.714,Viaduct,0,VIAD.I/D RANGEERBAAN SCHIPHOL,R,8.92800045,004,PKK0000086650,I,,POINT (111086.4552000016 479503.56340000033)
kunstoverweg_kenmerk.715,Viaduct,0,VIAD. I/D SCHIPHOL BOULEVARD,R,8.05200005,004,PKK0000086651,I,,POINT (111524.05040000007 480307.2179000005)
kunstoverweg_kenmerk.716,Viaduct,0,VIAD.I/D HARGALAAN,R,71.33100128,004,PKK0000086661,I,,POINT (84848.21409999952 436695.1171000004)
kunstoverweg_kenmerk.717,Viaduct,0,VIAD.I/D SPOORWEG ROTTERDAM-HOEK VAN HOLLAND,R,71.34500122,004,PKK0000086662,I,,POINT (84850.1548999995 436681.27320000157)
kunstoverweg_kenmerk.718,Viaduct,0,VIAD.'HOLLANDSDIEP'I/D RW.004,R,98.94000244,004,PKK0000086664,I,,POINT (86514.42020000145 412548.7661000006)
kunstoverweg_kenmerk.719,Viaduct,0,VIAD.'OUDER AMSTEL',R,14.80799961,010,PKK0000086681,I,,POINT (123681.89310000092 482817.07990000024)
kunstoverweg_kenmerk.720,Viaduct,0,VIAD.I/D RW5 R.RIJB.,R,27.67900085,010,PKK0000086683,I,,POINT (118088.84160000086 490005.01249999925)
kunstoverweg_kenmerk.721,Viaduct,0,VIAD.I/D RW. 10 (L.RIJB.),R,31.29999924,010,PKK0000086684,I,,POINT (120210.59050000086 492929.7633999996)
kunstoverweg_kenmerk.722,Viaduct,0,VIAD.I/D RW. 8 (L.RIJB.),R,31.43400002,010,PKK0000086685,I,,POINT (120238.29259999841 493058.65029999986)
kunstoverweg_kenmerk.723,Viaduct,0,VIAD.I/D,R,10.81999969,022,PKK0000086729,I,,POINT (105391.00989999995 496346.4079999998)
kunstoverweg_kenmerk.724,Viaduct,0,VIAD.'HOLLANDSDIEP'I/D RW.004,R,51.22600174,059,PKK0000086765,I,,POINT (86514.42020000145 412548.7661000006)
kunstoverweg_kenmerk.725,Viaduct,0,VIAD.IN RW. 22 (L.RIJB.),R,8.6239996,708,PKK0000086777,I,,POINT (105453.85000000149 496223.23000000045)
kunstoverweg_kenmerk.726,Viaduct,0,VIAD.IN RW. 22 (R.RIJB.),R,8.64500046,708,PKK0000086778,I,,POINT (105463.18299999833 496242.0421000011)
kunstoverweg_kenmerk.727,Viaduct,0,VIAD.IN RW. 50 (L.RIJB.),R,143.23199463,002,PKK0000086935,I,,POINT (158340.9899000004 389230.1517000012)
kunstoverweg_kenmerk.728,Viaduct,0,FIETSBRUG'TEGENBOSCH',R,158.63999939,002,PKK0000086948,I,,POINT (156620.87999999896 385522.20760000125)
kunstoverweg_kenmerk.729,Viaduct,0,VIAD. I/D RW2 RANDWEG EINDHOVEN VBW. m,R,165.03300476,002,PKK0000086951,I,,POINT (158000.44310000166 379664.1612999998)
kunstoverweg_kenmerk.730,Viaduct,0,VIAD. I/D RW. 50 R.RIJB.,R,97.45500183,050,PKK0000086986,I,,POINT (161090.53610000014 389859.3337999992)
kunstoverweg_kenmerk.731,Viaduct,0,VIAD. I/D RW. 50 L.RIJB.,R,97.47200012,050,PKK0000086987,I,,POINT (161076.26680000126 389868.5502999984)
kunstoverweg_kenmerk.732,Viaduct,0,"VIAD.""MARINUS VAN TYRUSVIADUCT""I/D MARINUS VAN TYRUSLAAN",R,62.7879982,002,PKK0000089524,I,,POINT (133515.17559999973 454025.44260000065)
kunstoverweg_kenmerk.733,Viaduct,0,VIAD.IN VBW.h ='KP.OUDENRIJN',R,63.5379982,002,PKK0000089525,I,,POINT (133343.67550000176 453301.7067999989)
kunstoverweg_kenmerk.734,Viaduct,0,FIETS-VOETG.VIAD.'KOPPELBRUG'I/D KOPPELDIJK,R,61.91600037,012,PKK0000089571,I,,POINT (137495.52389999852 451916.2340000011)
kunstoverweg_kenmerk.735,Viaduct,0,VIAD.I/D RW16 (VBW. x),R,19.71100044,016,PKK0000089605,I,,POINT (96396.07669999823 436461.7906999998)
kunstoverweg_kenmerk.736,Viaduct,0,VIAD. I/D RW 28,R,92.13800049,028,PKK0000089630,I,,POINT (201219.46950000152 502402.57880000025)
kunstoverweg_kenmerk.737,Viaduct,0,VIAD. I/D RW 28,R,91.79499817,028,PKK0000089631,I,,POINT (201094.3563000001 502243.4778999984)
kunstoverweg_kenmerk.738,Viaduct,0,VIAD.'MELKVONDER VIADUCT',R,113.87799835,059,PKK0000089673,I,,POINT (131068.3013000004 411324.6515999995)
kunstoverweg_kenmerk.739,Viaduct,0,VIAD.'LEERLOOIER VIADUCT'I/D vbw. z,R,114.16000366,059,PKK0000089674,I,,POINT (131354.49670000002 411349.371199999)
kunstoverweg_kenmerk.740,Viaduct,0,VIAD.'TAXANDRIA VIADUCT',R,114.41999817,059,PKK0000089675,I,,POINT (131599.35090000182 411381.4327000007)
kunstoverweg_kenmerk.741,Viaduct,0,VIAD,R,80.9240036,015,PKK0000088394,I,,POINT (110762.7853000015 427173.5645999983)
kunstoverweg_kenmerk.742,Viaduct,0,VIAD.IN RW. 27 ='KP.GORINCHEM',R,95.8030014,015,PKK0000088396,I,,POINT (124919.83300000057 428723.5219999999)
kunstoverweg_kenmerk.743,Viaduct,0,VIAD.IN RANG.BAAN x ='KP.GORINCHEM',R,95.83200073,015,PKK0000088397,I,,POINT (124949.46279999986 428728.2148000002)
kunstoverweg_kenmerk.744,Viaduct,0,VIAD.I/D BANNEWEG =N216,R,95.06900024,015,PKK0000088398,I,,POINT (124275.65300000086 428400.4893999994)
kunstoverweg_kenmerk.745,Viaduct,0,VIAD.I/D BANNEWEG =N216,R,95.10199738,015,PKK0000088399,I,,POINT (124303.04800000042 428418.88809999824)
kunstoverweg_kenmerk.746,Viaduct,0,VIAD.IN RW. 27 ='KP.GORINCHEM',R,95.77999878,015,PKK0000088401,I,,POINT (124894.72419999912 428673.4208999984)
kunstoverweg_kenmerk.747,Viaduct,0,VIAD. I/D ZEIVING,R,105.40299988,015,PKK0000088402,I,,POINT (134468.9353 428089.6990999989)
kunstoverweg_kenmerk.748,Viaduct,0,VIAD.IN RANG.BAAN x ='KP.GORINCHEM',R,95.81900024,015,PKK0000088403,I,,POINT (124933.12310000136 428680.23420000076)
kunstoverweg_kenmerk.749,Viaduct,0,VIAD.I/D HSL,R,2.16300011,044,PKK0000088414,I,,POINT (103306.0962000005 471764.06859999895)
kunstoverweg_kenmerk.750,Viaduct,0,VIAD.I/D HSL,R,2.15100002,044,PKK0000088415,I,,POINT (103313.61829999834 471799.2265999988)
kunstoverweg_kenmerk.751,Viaduct,0,VIAD.I/D OOST-EINDE,R,11.00899982,044,PKK0000088416,I,,POINT (94859.47580000013 469785.5100999996)
kunstoverweg_kenmerk.752,Viaduct,0,VIAD.I/D RW.044,R,11.96000004,044,PKK0000088417,I,,POINT (93992.97709999979 469231.3381999992)
kunstoverweg_kenmerk.753,Viaduct,0,VIAD.'AA REICHWEIN'I/D WIJKERSLOOTWEG = N210,R,68.23200226,002,PKK0000088656,I,,POINT (132833.96719999984 448672.5876000002)
kunstoverweg_kenmerk.754,Viaduct,0,VIAD.'AA REICHWEIN'I/D WIJKERSLOOTWEG = N210,R,68.25499725,002,PKK0000088657,I,,POINT (132836.1981999986 448649.6959999986)
kunstoverweg_kenmerk.755,Viaduct,0,VIAD.I/D VENNEPERWEG,R,16.92099953,004,PKK0000088676,I,,POINT (105819.10190000013 473466.90670000017)
kunstoverweg_kenmerk.756,Viaduct,0,VIAD.,R,48.87200165,006,PKK0000088685,I,,POINT (140464.42240000144 484951.59849999845)
kunstoverweg_kenmerk.757,Viaduct,0,VIAD.'DIJKZICHT'I/D WEG,R,15.64000034,010,PKK0000088716,I,,POINT (122708.76929999888 481903.0320000015)
kunstoverweg_kenmerk.758,Viaduct,0,'VIAD. I/D N57',R,35.86999893,015,PKK0000088757,I,,POINT (74136.41699999943 435548.3062000014)
kunstoverweg_kenmerk.759,Viaduct,0,BRUG I/H SPOOR 'ZWARTE WAALSEBRUG',R,36.63299942,015,PKK0000088758,I,,POINT (74799.27070000023 435306.54349999875)
kunstoverweg_kenmerk.760,Viaduct,0,BRUG I/H SPOOR 'ZWARTE WAALSEBRUG',R,36.61999893,015,PKK0000088759,I,,POINT (74788.0634999983 435310.00730000064)
kunstoverweg_kenmerk.761,Viaduct,0,VIAD.I/D GROENEDIJK,R,52.35599899,015,PKK0000088764,I,,POINT (87855.65340000018 432120.70760000125)
kunstoverweg_kenmerk.762,Viaduct,0,VIAD.I/D WILLEM BARENTSSTRAAT,R,53.54000092,015,PKK0000088765,I,,POINT (89009.35680000111 431817.32229999825)
kunstoverweg_kenmerk.763,Viaduct,0,VIAD.I/D RW. 15 VBW. c,R,53.70600128,015,PKK0000088766,I,,POINT (89188.30460000038 431767.67069999874)
kunstoverweg_kenmerk.764,Viaduct,0,VIAD.I/D METROLIJN C.,R,50.71500015,015,PKK0000088767,I,,POINT (86248.08260000125 432349.4448999986)
kunstoverweg_kenmerk.765,Viaduct,0,VIAD.IN RW.  3,R,78.47399902,015,PKK0000088772,I,,POINT (108504.68950000033 428080.0225000009)
kunstoverweg_kenmerk.766,Viaduct,0,VIAD.I/D BANNEWEG =N216,R,94.98999786,015,PKK0000088773,I,,POINT (124186.97729999945 428394.45369999856)
kunstoverweg_kenmerk.767,Viaduct,0,VIAD.I/D BANNEWEG =N216,R,95.03199768,015,PKK0000088774,I,,POINT (124217.68030000106 428415.10130000114)
kunstoverweg_kenmerk.768,Viaduct,0,VIAD. I/D BANNEWEG (R.RIJBAAN),R,94.96199799,015,PKK0000088779,I,,POINT (124151.5373999998 428390.3847000003)
kunstoverweg_kenmerk.769,Viaduct,0,VIAD. I/D BANNEWEG (L.RIJBAAN),R,94.98000336,015,PKK0000088780,I,,POINT (124157.12299999967 428405.26619999856)
kunstoverweg_kenmerk.770,Viaduct,0,VIAD.I/D ZEDDAMSEWEG,R,195.84700012,015,PKK0000088782,I,,POINT (212270.52519999817 439918.33260000125)
