LocationReferenceType,LocationReference,StartDateLocation,EndDateLocation,Longitude,Latitude
I-O,996,20191001090826,,6.142843,51.339462
I-O,1585,20191001141810,,6.333068,53.176843
I-O,1211,20160510103123,,4.759170,52.305845
I-O,1424,20200701154718,,5.394513,52.151398
I-O,856,20191001082204,,5.644176,51.552562
I-O,1032,20191001135033,,5.855655,51.916940
I-O,995,20191001090426,,5.673386,52.647778
VKP,19191,20161001000000,20190524000000,4.778126,51.579223
I-O,1616,20191003154903,,5.306601,51.651133
VKP,19312,20161001000000,20190524000000,4.779716,51.597572
VKP,19132,20161001000000,20190524000000,4.781619,51.588965
VKP,19267,20161001000000,20190524000000,4.771748,51.579821
I-O,1589,20191003110924,,5.643498,51.917533
I-O,1618,20191003155448,,6.900738,53.146970
I-O,1598,20191003143211,,5.148066,51.484569
I-O,1542,20180627135229,,4.349818,52.014884
I-O,1596,20191003142838,,5.804128,52.020654
I-O,1535,20160817155840,,5.735898,50.897367
I-O,1603,20191003145405,,6.125400,52.215154
I-O,1608,20191003153617,,4.769624,52.176384
I-O,1587,20191003110357,,5.162856,52.265306
I-O,1591,20191003111259,,4.238523,51.860144
I-O,1607,20191003150234,,5.312774,51.496239
I-O,1590,20191003111108,,4.185123,51.624078
I-O,1600,20191003144515,,5.557339,52.043300
I-O,1617,20191003155327,,4.631071,52.419825
I-O,1615,20191003154445,,5.104994,52.057685
I-O,1214,20160510110636,,4.756890,52.307995
I-O,905,20191121114031,,5.838380,51.892522
VKP,114,20200225000000,29991231235959,4.660880,52.127822
I-O,1619,20191004140412,,6.756806,53.171602
I-O,1674,20191009140449,,5.062024,52.100075
I-O,1640,20191008111035,,6.611949,53.127135
I-O,1629,20191008083917,,5.567597,51.634636
I-O,1665,20191008160231,,6.123664,52.798650
I-O,1647,20191008113354,,6.965180,53.085766
I-O,1660,20191008154737,,4.760371,52.188831
VKP,115,20200225000000,29991231235959,4.655172,52.129178
VKP,112,20200225000000,29991231235959,4.658162,52.129332
VKP,113,20200225000000,29991231235959,4.665211,52.130078
VKP,132,20200818000000,,5.899326,51.984411
VKP,134,20200818000000,,5.906031,51.979495
VKP,133,20200818000000,,5.912269,51.984242
VKP,91,20200312000000,29991231235959,4.886831,52.356766
I-O,1101,20200804152923,,5.554839,52.026750
I-O,1100,20200804154948,,5.556489,52.023543
I-O,1144,20200715144649,,4.493981,52.155570
I-O,1930,20200826103604,,4.491509,52.064249
I-O,1931,20200826103937,,5.553624,52.024715
I-O,1914,20200731110414,,4.828007,52.438720
I-O,1922,20200824101834,,5.899326,51.984411
I-O,1926,20200824101949,,5.900836,51.983868
I-O,1929,20200824104035,,5.906031,51.979481
I-O,27,20200731085641,,5.912269,51.984242
VKP,19281,20161001000000,20190524000000,4.770464,51.581528
I-O,1685,20191009144744,,5.343164,51.717888
I-O,1628,20191008083715,,5.987837,52.468110
I-O,459,20191219112409,,6.731387,52.296368
I-O,1684,20191009144556,,6.101098,52.777139
I-O,1666,20191008160640,,5.717504,51.915475
I-O,121,20200709145916,,4.553957,52.261414
I-O,1631,20191008085010,,4.316301,51.994034
VKP,19216,20161001000000,20190524000000,4.781585,51.591303
I-O,1668,20191008160928,,4.625354,51.615132
VKP,19164,20161001000000,20190524000000,4.766892,51.587019
I-O,1655,20191008114830,,6.457366,51.952501
I-O,1623,20191008075637,,4.643633,51.693241
I-O,1645,20191008113042,,5.779915,50.988397
I-O,1652,20191008114413,,6.193321,52.585538
I-O,1654,20191008114722,,6.059709,53.062153
VKP,19214,20161001000000,20190524000000,4.784928,51.590947
I-O,1637,20191008110810,,5.490475,51.916472
I-O,1546,20200709143425,,5.861292,51.823762
I-O,1622,20191008075432,,5.736791,51.281491
I-O,1518,20200714142858,,5.217752,52.368660
I-O,1663,20191008155415,,5.375092,52.061835
I-O,1682,20191009143350,,6.611949,53.127135
I-O,1667,20191008160800,,4.851813,52.476766
I-O,1636,20191008110655,,5.417767,51.635434
I-O,1634,20191008110347,,4.311672,51.570101
I-O,1661,20191008155152,,4.714042,51.840556
I-O,1662,20191008155320,,6.602563,53.080036
I-O,1543,20200716151055,,6.086397,52.509779
I-O,1658,20191008115354,,5.177909,52.091671
I-O,1657,20191008115205,,5.876389,51.914467
I-O,1627,20191008083559,,5.535572,51.610650
I-O,1638,20191008110934,,6.168486,52.774456
I-O,1650,20191008113930,,6.859723,53.169580
I-O,1635,20191008110502,,5.247200,51.794778
I-O,1711,20191015160520,,7.052935,53.155144
I-O,1700,20191015151623,,5.353370,51.683790
I-O,1707,20191015154815,,4.162038,51.580706
I-O,1693,20191015145645,,4.632375,52.433632
I-O,1697,20191015150827,,6.971943,53.183014
I-O,1709,20191015160130,,6.393044,52.524942
I-O,1691,20191015145113,,6.564234,51.992581
I-O,1703,20191015153212,,5.980324,50.823335
I-O,1695,20191015150211,,4.639054,52.443281
I-O,1701,20191015152037,,6.020571,53.018138
I-O,1704,20191015153654,,6.217764,53.038854
I-O,1717,20191017095016,,5.242027,52.140325
I-O,1714,20191017094507,,6.583538,52.771483
I-O,1568,20200606123617,,5.826337,53.211452
I-O,1548,20200606123143,,5.827791,53.165105
I-O,1555,20200606123423,,5.794539,53.181381
I-O,1547,20200606122717,,5.794804,53.145816
I-O,1752,20200225142515,,4.435930,51.946800
I-O,1613,20200225141437,,4.431850,51.948930
I-O,1575,20200225140930,,4.432670,51.949120
I-O,1754,20200606152749,,5.639739,53.151076
I-O,1740,20200225142153,,4.447200,51.948080
I-O,1606,20200225141255,,4.430530,51.948080
I-O,1574,20200225140640,,4.432470,51.947900
I-O,1722,20200225141925,,4.428320,51.948370
I-O,1742,20200225142320,,4.434030,51.947930
I-O,1569,20200225095050,,4.442250,51.949530
I-O,1570,20200225095253,,4.435770,51.946800
I-O,1782,20200228135458,,5.878418,51.100505
I-O,1781,20200228132739,,5.890046,50.866523
I-O,1790,20200519132613,,6.196644,52.690478
I-O,1766,20200723141242,,6.693170,53.270250
I-O,1713,20191017094324,,6.021370,52.881096
I-O,1715,20191017094647,,6.455793,53.145879
VKP,19322,20161001000000,20190524000000,4.772067,51.597002
I-O,1718,20191018134756,,6.457571,51.938318
VKP,19326,20161001000000,20190524000000,4.781624,51.598765
VKP,19273,20161001000000,20190524000000,4.764014,51.579704
I-O,1731,20191018142244,,5.742493,52.682183
VKP,19167,20161001000000,20190524000000,4.767881,51.587027
VKP,19305,20190301000000,20190524000000,4.777659,51.600495
I-O,1774,20191029074639,,4.359493,51.910088
I-O,1733,20191018142503,,5.691054,51.812427
I-O,1737,20191018143642,,6.521007,52.874942
VKP,19197,20161001000000,20190524000000,4.790172,51.588218
I-O,1741,20191018152011,,6.374296,53.183525
I-O,1723,20191018141253,,6.900370,53.134065
VKP,19174,20161001000000,20190524000000,4.775680,51.580445
VKP,19276,20161001000000,20190524000000,4.768659,51.582924
VKP,19145,20161001000000,20190524000000,4.785837,51.588214
VKP,19176,20161001000000,20190524000000,4.777175,51.582167
I-O,1756,20191018163401,,6.078877,51.283132
VKP,19275,20161001000000,20190524000000,4.772311,51.581854
I-O,1749,20191018154847,,3.855048,51.585780
I-O,1750,20191018161407,,5.849854,50.943613
VKP,19211,20161001000000,20190524000000,4.783677,51.593921
VKP,217,20120101000000,20210920000000,5.798551,53.203019
I-O,1776,20200228104211,,5.953013,50.895842
VKP,19224,20161001000000,20190524000000,4.787162,51.592485
VKP,19247,20161001000000,20190524000000,4.770544,51.590104
I-O,1753,20191018162200,,6.021607,50.772899
I-O,6,20191018143234,,5.705307,51.249253
VKP,19147,20161001000000,20190524000000,4.784829,51.587863
VKP,19208,20161001000000,20190524000000,4.781043,51.594364
I-O,1734,20191018142701,,5.063125,51.631294
I-O,1725,20191018141506,,6.956358,53.015798
VKP,216,20120101000000,20210920000000,5.799301,53.202988
I-O,1724,20191018141239,,6.167479,51.371658
I-O,1719,20191018135600,,6.701514,51.975180
I-O,1736,20191018143415,,5.475629,51.573077
I-O,1735,20191018142852,,4.967026,52.345229
I-O,1743,20191018153500,,6.398492,52.909602
I-O,1738,20191018151311,,6.540160,53.292244
I-O,1745,20191018153903,,4.951637,52.330269
I-O,1683,20200723152427,,6.380780,53.184880
I-O,247,20191029082700,,5.605584,51.672691
I-O,1775,20200606221726,,5.953470,50.895735
I-O,1759,20191029074757,,4.189950,51.538421
I-O,620,20191029074508,,6.069758,52.639125
VKP,19257,20161001000000,20190524000000,4.768121,51.588698
VKP,19260,20161001000000,20190524000000,4.765936,51.585502
I-O,254,20191029081735,,5.983139,51.198342
I-O,1786,20200228141209,,5.930096,50.886421
VKP,19237,20161001000000,20190524000000,4.782538,51.592961
I-O,1765,20191029115622,,5.771928,51.465976
I-O,1777,20200228110533,,5.736096,50.896643
I-O,1778,20200228110618,,5.735898,50.897367
I-O,1785,20200228140650,,5.862660,51.059046
I-O,1768,20191029120153,,5.394290,51.520967
I-O,1789,20200519132051,,5.574509,52.045486
I-O,1779,20200228112512,,5.751464,50.882452
I-O,621,20191029072756,,6.093309,52.595236
I-O,1783,20200228135748,,5.877922,51.099404
I-O,1791,20200519132822,,6.197558,52.691565
I-O,1787,20200519125050,,5.548540,52.019891
I-O,1780,20200228120331,,5.874163,50.855730
I-O,192,20191112085113,,4.486203,51.919591
I-O,515,20191112103055,,5.785628,51.457704
I-O,1612,20191112075206,,5.656885,51.787770
I-O,1788,20200519130513,,5.531744,52.027601
I-O,1698,20200723152000,,6.626045,52.051646
I-O,195,20191112145933,,4.377816,51.923321
I-O,1784,20200228140451,,5.862456,51.060712
I-O,1928,20200824103731,,5.911835,51.982121
I-O,1923,20200824103231,,5.912269,51.984242
VKP,19323,20161001000000,20190524000000,4.775022,51.596610
I-O,135,20191112115524,,3.623243,51.497035
I-O,1349,20191113113522,,4.439642,51.907284
VKP,19279,20161001000000,20190524000000,4.773547,51.581000
I-O,1924,20200824103931,,5.906031,51.979495
VKP,19329,20170101000000,20190524000000,4.765627,51.590121
VKP,19230,20161001000000,20190524000000,4.785064,51.591917
VKP,19138,20161001000000,20190524000000,4.783893,51.591107
VKP,19298,20161001000000,20190524000000,4.776576,51.597418
VKP,19186,20161001000000,20190524000000,4.777921,51.582005
VKP,19205,20161001000000,20190524000000,4.774247,51.593470
VKP,19278,20161001000000,20190524000000,4.768866,51.582371
VKP,19136,20161001000000,20190524000000,4.781712,51.590084
VKP,19161,20161001000000,20190524000000,4.780253,51.577492
VKP,19153,20161001000000,20190524000000,4.767148,51.584155
I-O,1927,20200824103637,,5.913364,51.981698
I-O,172,20191119161941,,4.492139,52.263712
I-O,895,20191121152224,,4.717271,51.929334
I-O,634,20191121121008,,6.015541,51.943329
I-O,594,20191121114758,,6.292448,51.958962
I-O,1815,20200525110846,,4.480300,51.936700
I-O,24,20191121113736,,5.906031,51.979481
I-O,1751,20191122085215,,5.270192,51.881708
I-O,176,20191122110728,,5.177714,52.018646
I-O,1706,20191119163104,,4.497982,52.159680
I-O,179,20191122105358,,5.113256,52.089804
I-O,178,20191122112146,,5.113428,52.089612
I-O,177,20191122110141,,5.113428,52.089612
I-O,171,20191129073518,,4.691206,52.302113
I-O,170,20191129095529,,4.830401,52.664092
I-O,1390,20191122121600,,5.614572,52.345499
I-O,507,20191112090640,,6.101099,53.105315
I-O,1549,20191003150101,,4.366664,51.914045
I-O,1554,20191210133453,,4.833624,52.359138
I-O,1550,20191111142053,,5.538729,53.201837
I-O,1551,20191111142159,,5.548249,53.182501
I-O,1363,20191210094717,,4.749414,52.635980
I-O,464,20191112115607,,4.721101,51.579129
I-O,1553,20191111143120,,5.652645,53.202796
I-O,521,20191217160213,,5.777812,52.914214
I-O,455,20191217131744,,6.803578,52.905995
I-O,457,20191217132019,,6.889456,52.965164
I-O,889,20191219122723,,4.712721,51.840829
I-O,609,20191219112155,,4.453583,51.990208
I-O,1696,20191219122916,,4.714050,51.840612
I-O,1621,20191219115046,,5.713499,53.129753
I-O,1762,20191219123013,,4.715822,51.837915
I-O,1620,20191219114911,,5.129642,52.322568
I-O,1845,20200525115336,,4.452694,51.911246
I-O,1816,20200525111039,,4.480328,51.936685
I-O,1813,20200525103447,,4.512942,51.898622
I-O,1832,20200525113633,,4.470409,51.922799
I-O,993,20191112125028,,4.529345,51.879798
I-O,814,20191112094110,,4.564271,51.931883
I-O,1641,20191112130302,,4.558533,51.920556
I-O,1648,20191112130618,,4.365596,51.859901
I-O,1820,20200525111745,,4.484146,51.913127
I-O,1852,20200525121821,,4.473371,51.921362
I-O,1834,20200525113841,,4.471175,51.921632
I-O,1822,20200525112247,,4.509613,51.896415
I-O,1829,20200525113217,,4.491025,51.921884
I-O,39,20191112085259,,4.534294,51.923144
I-O,1739,20191112131337,,4.378589,51.867442
