OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,AZIMUT,REF_OVERWEG_PUIC,REF_OVERWEG_NAAM,TYPE_OVERWEGBEVEILIGING,TYPE_PAALINSTALLATIE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,X,Y,LATITUDE,LONGITUDE,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT
1663,259b422a-9d5d-4e1d-ab08-518c528417ed,,60,Bestaand,0,,,8487f482-907f-4c9e-9f75-ec5ed912b404,31.2,,AHOB,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,31.274471,"31,274471",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,180642.218,321475.968,50.88250415,5.75155224,Maastricht - Valkenburg,MT-VK,Vrije baan
1664,a1257ba4-14df-45d8-a704-343141425cd9,,60,Bestaand,0,,,8487f482-907f-4c9e-9f75-ec5ed912b404,31.2,,RGP,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,31.26819,"31,268190",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,180649.422,321487.335,50.882606,5.75165541,Maastricht - Valkenburg,MT-VK,Vrije baan
1665,7494fddd-d1eb-48c2-a36e-1b8ab7221acb,,60,Bestaand,0,,,8487f482-907f-4c9e-9f75-ec5ed912b404,31.2,,AHOB,Vet-Mtn,Verschau (D) - Maastricht Noord ,070,,70,070__,Schin op Geul - Maastricht,31.257949,"31,257949",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,180658.387,321474.736,50.88249235,5.7517819,Maastricht - Valkenburg,MT-VK,Vrije baan
1666,d2afe47d-93ab-4871-baaa-30d0db4d99c7,,60,Bestaand,0,,,e7230db2-d4a7-4c70-b20c-be7c6ee81565,22.7,,AHOB,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,22.778812,"22,778812",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,257444.13,479403.975,52.29306792,6.88889548,Hengelo - Oldenzaal,HGL-ODZ,Vrije baan
1667,ea3f45f1-fb65-4e53-a2ea-6b617e4bd120,,60,Bestaand,0,,,e7230db2-d4a7-4c70-b20c-be7c6ee81565,22.7,,AHOB,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,22.778446,"22,778446",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,257437.976,479413.003,52.29315019,6.88880804,Hengelo - Oldenzaal,HGL-ODZ,Vrije baan
1668,de54aeba-3c43-4f66-a401-cba359cad1fa,,60,Bestaand,0,,,e7230db2-d4a7-4c70-b20c-be7c6ee81565,22.7,,AHOB,Hgl-Odzg,Hengelo - Oldenzaal Grens ,026,,26,026__,Hengelo - Oldenzaal Grens,22.7877,"22,787700",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,257445.945,479417.778,52.29319161,6.88892627,Hengelo - Oldenzaal,HGL-ODZ,Vrije baan
1669,b03e2991-1a0a-424f-9748-6376b366c005,,60,Bestaand,0,,,47d200d5-9957-47f2-b70a-3bd355a7faaa,26.7,,AHOB,Hdr-Zd,Den Helder - Zaandam ,073,,73,073__,Den Helder - Heerhugowaard,26.706962,"26,706962",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,117716.576,528431.825,52.74195554,4.83511995,Schagen - Heerhugowaard,SGN-HWD,Vrije baan
1670,4d00eef2-4847-4db9-9229-1660f6435675,,60,Bestaand,0,,,47d200d5-9957-47f2-b70a-3bd355a7faaa,26.7,,AHOB,Hdr-Zd,Den Helder - Zaandam ,073,,73,073__,Den Helder - Heerhugowaard,26.712851,"26,712851",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,117718.758,528426.326,52.74190627,4.83515288,Schagen - Heerhugowaard,SGN-HWD,Vrije baan
1671,67eb0fb8-9b10-4ac8-a238-6a2ac3ec9f9b,,,Onbekend,0,,,232177da-c6d2-43a1-8970-15fd0ee012a3,79.4,,Onbekend,Hlg-Nscg,Harlingen - Nieuweschans Grens ,501,,501,501__,Groningen,79.441433,"79,441433",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,232653.096,581012.556,53.21010513,6.54953256,Groningen - Hoogkerk Aansluiting,GN-HGKA,Vrije baan
1672,ec78ab38-7868-4df3-b0a2-c4681ea1ee00,,60,Bestaand,0,,,232177da-c6d2-43a1-8970-15fd0ee012a3,79.4,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,501,,501,501__,Groningen,79.416899,"79,416899",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,232627.121,581036.74,53.21032616,6.54914968,Groningen - Hoogkerk Aansluiting,GN-HGKA,Vrije baan
1673,9dd97092-9713-4deb-9ae9-f3c72cab52c8,,60,Bestaand,0,,,232177da-c6d2-43a1-8970-15fd0ee012a3,79.4,,AHOB,Hlg-Nscg,Harlingen - Nieuweschans Grens ,501,,501,501__,Groningen,79.4427,"79,442700",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,232653.01,581036.3,53.21031846,6.54953701,Groningen - Hoogkerk Aansluiting,GN-HGKA,Vrije baan
1674,e934aa78-acd7-4fb9-bfe4-f675c053ef83,,60,Bestaand,0,,,475730fb-e0ad-43ce-9ec1-a26bd51e8a15,18.7,,AHOB_MINI,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,18.716802,"18,716802",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,225561.372,477843.219,52.28405537,6.42129996,Deventer - Rijssen,DV-RSN,Vrije baan
1675,bf38e1e4-6619-4bbe-85be-9fe5559691d3,,60,Bestaand,,,,e928c9e8-08b7-46af-8b9d-8982707630e5,16.3,,AKI,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.326807,"16,326807",Derden - Overig - Nedmag Vdm/ RSCG,Noord-Oost,NO,BAAN,n.v.t.,,n.v.t.,,255824.842,570974.79,53.11607425,6.89312776,Veendam Aansl.,VDMA,NCBG
1676,cec95df4-9e15-47da-bb96-3b1da640fbe5,,120,Bestaand,0,,,3c29b1be-2f2d-450e-a3fa-2515a806c2ba,2.0,,ALI,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.98141,"1,981410",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Europoort,4,61264.757,440193.213,51.9422804,4.02393062,"Rotterdam, Emplacement Maasvlakte West",MVTW,PPLG
1677,30be882b-ba2e-40b0-91f7-432b4fec486e,,60,Bestaand,0,,,52b12cd8-9ea4-4fc8-ac06-537a93e08673,114.5,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,114.548762,"114,548762",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,204243.791,533999.296,52.79103134,6.11721861,Steenwijk,SWK,PPLG
1678,099dbd82-89bd-4b4f-a45b-ec572feb6af7,,60,Bestaand,0,,,52b12cd8-9ea4-4fc8-ac06-537a93e08673,114.5,,Onbekend,Zl-Lw,Zwolle - Leeuwarden ,009,,9,009__,Meppel - Leeuwarden,114.54895,"114,548950",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Friesland,36,204242.308,533994.108,52.79098486,6.11719586,Steenwijk,SWK,PPLG
1679,830b3d78-0fdc-49a2-9d11-5c65edd563c1,,,Onbekend,0,,,a536627a-5be5-446e-a6db-a8075b05a937,0.3,,Onbekend,Mrb-Aml,Mariënberg - Almelo ,205,,205,205__,Mariënberg - Almelo,0.324914,"0,324914",ProRail,Noord-Oost,NO,BAAN,Twente,410,Twente,32,235365.632,502806.46,52.50703112,6.5709362,Mariënberg,MRB,PPLG
1680,91ddf27f-813f-4117-bc50-575f790f287c,,60,Bestaand,0,,,95fd69b6-56f1-4c35-9883-f34082d9aeed,60.0,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,60.019176,"60,019176",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,159526.829,451531.62,52.05207593,5.45319909,De Haar Aansl.,HAR,PPLG
1681,935ae813-3c0a-475f-8f8e-5da170b3d9e4,,60,Bestaand,0,,,95fd69b6-56f1-4c35-9883-f34082d9aeed,60.0,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,59.997521,"59,997521",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,159505.81,451555.362,52.0522895,5.45289297,De Haar Aansl.,HAR,PPLG
1682,3d7fc21e-cbe6-4350-bee2-e8bfa376c9e0,,60,Bestaand,0,,,95fd69b6-56f1-4c35-9883-f34082d9aeed,60.0,,AHOB,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,035,,35,035__,Lunetten - De Haar Aansl.,60.028623,"60,028623",ProRail,Randstad Noord,RN,BAAN,Eemland,200,Maarn,16,159535.735,451520.122,52.05197251,5.45332877,De Haar Aansl.,HAR,PPLG
1683,6c8028ce-6239-4506-a285-38609bebb62b,,60,Bestaand,0,,,1b763c12-2fe5-449a-aba8-9bf6a003f20a,11.8,,AHOB,Hdr-Zd,Den Helder - Zaandam ,073,,73,073__,Den Helder - Heerhugowaard,11.890214,"11,890214",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,116249.803,542659.115,52.86970348,4.81172364,Anna Paulowna,ANA,PPLG
1684,58b967af-894d-4aab-90a2-3429d6453b88,,60,Bestaand,0,,,1b763c12-2fe5-449a-aba8-9bf6a003f20a,11.8,,AHOB,Hdr-Zd,Den Helder - Zaandam ,073,,73,073__,Den Helder - Heerhugowaard,11.868965,"11,868965",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,116253.397,542680.227,52.86989345,4.81177452,Anna Paulowna,ANA,PPLG
1685,75c56840-9bbb-45df-98ca-47d34cc7f172,,60,Bestaand,0,,,1b763c12-2fe5-449a-aba8-9bf6a003f20a,11.8,,AHOB,Hdr-Zd,Den Helder - Zaandam ,073,,73,073__,Den Helder - Heerhugowaard,11.899283,"11,899283",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,116246.9,542650.349,52.8696245,4.81168157,Anna Paulowna,ANA,PPLG
1686,7a4f0d08-7924-480f-b8b7-444f7406bbab,,60,Bestaand,0,,,1b763c12-2fe5-449a-aba8-9bf6a003f20a,11.8,,AHOB,Hdr-Zd,Den Helder - Zaandam ,073,,73,073__,Den Helder - Heerhugowaard,11.878182,"11,878182",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,116250.391,542671.329,52.86981328,4.81173093,Anna Paulowna,ANA,PPLG
1687,238f9d36-6fc9-42a1-8a56-dfdd2f28d8f7,,60,Bestaand,0,,,7c3dbd52-80a6-4eec-ac7b-de002ecb3488,13.4,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,13.426806,"13,426806",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,102674.788,398639.021,51.57424115,4.63239146,Roosendaal - Breda,RSD-BD,Vrije baan
1688,a9073255-1a21-4e6c-8dc0-42da22008c95,,60,Bestaand,0,,,7c3dbd52-80a6-4eec-ac7b-de002ecb3488,13.4,,RGP,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,13.413141,"13,413141",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,102665.868,398624.018,51.57410547,4.63226504,Roosendaal - Breda,RSD-BD,Vrije baan
1689,01ab9121-4d4c-4b26-9d41-130e947344de,,60,Bestaand,0,,,7c3dbd52-80a6-4eec-ac7b-de002ecb3488,13.4,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,13.421826,"13,421826",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,102673.941,398627.374,51.57413638,4.63238098,Roosendaal - Breda,RSD-BD,Vrije baan
1690,9787f83d-a3c9-4db1-b407-fd65010325c7,,60,Bestaand,0,,,7c3dbd52-80a6-4eec-ac7b-de002ecb3488,13.4,,AHOB,Rsd-Bd,Roosendaal - Breda ,122,,122,122__,Roosendaal - Breda,13.411568,"13,411568",ProRail,Zuid,Z,BAAN,Brabant,330,Breda,20,102660.404,398633.701,51.57419199,4.63218478,Roosendaal - Breda,RSD-BD,Vrije baan
1691,e8f36da5-f5b7-4397-9b29-ab0bec402cd6,,,Onbekend,0,,,e8ea273b-083b-4998-babf-d880b1f462da,35.1,,Onbekend,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,924,a,924,924_a,Kijfhoek,35.112768,"35,112768",ProRail,Randstad Zuid,RZ,BAAN,Zee-Zevenaar,130,Kijfhoek,99,100568.466,427459.111,51.8330699,4.59750008,Kijfhoek,KFH,PPLG
1692,ecd1da99-3142-4497-9fbc-9e2b7b1fdbb7,,60,Bestaand,0,,,02867120-f4cf-425a-b074-f3eee7f03d0b,20.1,,AHOB_MINI,Zd-Ekz,Zaandam - Enkhuizen ,079,,79,079__,Zaandam - Hoorn,20.149236,"20,149236",ProRail,Randstad Noord,RN,BAAN,Hollands Noorderkwartier,210,Heerhugowaard,6,128746.231,507223.64,52.55200599,5.00012037,Hoorn - Purmerend Overwhere,HN-PMO,Vrije baan
1693,61be50b3-ce24-451c-ab98-24eefef3434f,,60,Bestaand,0,,,3625332b-4d5c-489b-9509-4324896e2da6,175.1,,AHOB,Nzlw-Amkhw,Nieuw-Zeelandweg - Amerikahavenweg ,490,e,490,490_e,Amsterdam Houtrakpolder (gebied),175.15025,"175,150250",Strukton Rail Short Line,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,115053.781,490663.717,52.40235245,4.80022803,Amsterdam Houtrakpolder,HRP,NCBG
1694,c32c0429-4f26-4b7b-a5a4-623c3d4ad050,,60,Bestaand,0,,,3625332b-4d5c-489b-9509-4324896e2da6,175.1,,AHOB,Nzlw-Amkhw,Nieuw-Zeelandweg - Amerikahavenweg ,490,e,490,490_e,Amsterdam Houtrakpolder (gebied),175.167163,"175,167163",Strukton Rail Short Line,Randstad Noord,RN,BAAN,n.v.t.,,n.v.t.,,115053.387,490637.151,52.40211366,4.80022541,Amsterdam Houtrakpolder,HRP,NCBG
1695,26c40060-c583-44eb-85ae-fe524258ec4b,,60,Bestaand,0,,,91ee8a98-6570-4513-8fd4-4e4e8732d082,41.0,,RGP,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,41.080356,"41,080356",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,147142.765,417710.735,51.74804802,5.27342379,Oud Zaltbommel - Hedel,OZBM-HDL,Vrije baan
1696,8aad23c2-2f5e-41d5-9ba6-dad32dc0a9b9,,60,Bestaand,0,,,91ee8a98-6570-4513-8fd4-4e4e8732d082,41.0,,AHOB,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,41.087636,"41,087636",ProRail,Zuid,Z,BAAN,Betuwe,320,Geldermalsen,22,147131.318,417702.724,51.74797585,5.27325821,Oud Zaltbommel - Hedel,OZBM-HDL,Vrije baan
1697,8bcde673-f46e-4108-ac6b-6f92d7c360ea,,60,Bestaand,0,,,ed465e46-40de-4c2a-9cb7-c2ba6b91872c,28.3,,AHOB,Fvs-Mt,Visé (B) - Maastricht ,520,b,520,520_b,Maastricht,28.348508,"28,348508",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,177539.484,317437.73,50.84633613,5.70721443,Maastricht,MT,PPLG
1698,318b62d1-2de7-4d50-9457-70ce133ff916,,60,Bestaand,,,,ce8ea4ac-b71c-4e8c-8a30-4ddbd1cfa310,47.9,,AHOB,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,47.947459,"47,947459",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,52275.683,390826.952,51.49708725,3.90782933,Kruiningen = Yerseke - Goes,KRG-GS,Vrije baan
1699,afb925ea-655e-4bab-b1c2-638c64f9c096,,60,Bestaand,0,,,ce8ea4ac-b71c-4e8c-8a30-4ddbd1cfa310,47.9,,AHOB,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,47.922553,"47,922553",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,52298.464,390816.418,51.49699674,3.90816038,Kruiningen = Yerseke - Goes,KRG-GS,Vrije baan
1700,c06a64a5-d092-4ffa-8cb2-dcae840f61f8,,60,Bestaand,0,,,ce8ea4ac-b71c-4e8c-8a30-4ddbd1cfa310,47.9,,RGP,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,47.942223,"47,942223",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,52280.969,390825.713,51.49707708,3.90790579,Kruiningen = Yerseke - Goes,KRG-GS,Vrije baan
1701,414aed6d-2fa9-40ad-9495-d17b7ba6ad48,,60,Bestaand,0,,,ce8ea4ac-b71c-4e8c-8a30-4ddbd1cfa310,47.9,,AHOB,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,47.9292,"47,929200",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,52292.167,390818.803,51.49701702,3.90806903,Kruiningen = Yerseke - Goes,KRG-GS,Vrije baan
1702,ad799351-9f44-4aa4-8141-b72be9c5582f,,60,Bestaand,0,,,168f4504-c345-40f9-a2e0-0336b04e39f4,31.8,,AHOB_MINI,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,31.873605,"31,873605",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,235596.302,485637.708,52.35271989,6.57020146,Wierden - Rijssen,WDN-RSN,Vrije baan
1703,17bd0b7e-e7f0-4783-988a-adc324f5eab3,,60,Bestaand,0,,,168f4504-c345-40f9-a2e0-0336b04e39f4,31.8,,AHOB_MINI,Dv-Aml,Deventer - Almelo ,024,,24,024__,Deventer - Wierden,31.868738,"31,868738",ProRail,Noord-Oost,NO,BAAN,Veluwe,430,IJsselstreek,31,235584.26,485640.122,52.35274335,6.57002532,Wierden - Rijssen,WDN-RSN,Vrije baan
1704,508bda86-fb31-4d7a-aa2a-0540f277da4d,,60,Bestaand,0,,,365258ce-4808-4cb2-ad8c-155db251ba37,16.5,,RGP,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,16.545204,"16,545204",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,184791.786,330697.321,50.96519035,5.81127239,Beek = Elsloo - Lutterade Aansl.,BK-LUTA,Vrije baan
1705,abd3b7b0-cec8-48fa-ade9-31ea185678df,,60,Bestaand,0,,,365258ce-4808-4cb2-ad8c-155db251ba37,16.5,,RGP,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,16.555602,"16,555602",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,184789.849,330712.711,50.96532879,5.81124609,Beek = Elsloo - Lutterade Aansl.,BK-LUTA,Vrije baan
1706,700b7f32-3462-4a48-ab11-fdc1aa129bdb,,60,Bestaand,0,,,365258ce-4808-4cb2-ad8c-155db251ba37,16.5,,AHOB,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,16.54629,"16,546290",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,184782.68,330706.544,50.96527373,5.81114353,Beek = Elsloo - Lutterade Aansl.,BK-LUTA,Vrije baan
1707,8b492c7e-eb0b-42c9-abfb-6ff6e7df3db6,,60,Bestaand,0,,,365258ce-4808-4cb2-ad8c-155db251ba37,16.5,,AHOB,Mt-Vl,Maastricht - Venlo ,063,,63,063__,Maastricht - Sittard,16.559315,"16,559315",ProRail,Zuid,Z,BAAN,Limburg,340,Maastricht,26,184800.486,330708.517,50.96529053,5.81139715,Beek = Elsloo - Lutterade Aansl.,BK-LUTA,Vrije baan
1708,9295d9b6-dbee-4bd3-b008-54239db88a31,,60,Bestaand,0,,,f65aedae-a3c7-4a9f-8feb-f55ca1bdef9b,100.8,,AKI,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,803,h,803,803_h,Delfzijl Stamlijn Havenschap,100.836517,"100,836517",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257727.9,594844.6,53.33013273,6.9291728,Delfzijl Stamlijn Havenschap,DZSH,NCBG
1709,2950127d-8e2a-4830-ad2c-f25b3ab54a43,,60,Bestaand,0,,,f65aedae-a3c7-4a9f-8feb-f55ca1bdef9b,100.8,,AKI,Dz-Dzsh,Delfzijl - Delfzijl Stamlijn Havenschap ,803,h,803,803_h,Delfzijl Stamlijn Havenschap,100.835455,"100,835455",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,257728.465,594845.546,53.33014112,6.92918158,Delfzijl Stamlijn Havenschap,DZSH,NCBG
1710,953b705a-e38e-41a0-8faa-cdc3c2d95c05,,60,Bestaand,0,,,1d39f296-e5e3-4e04-9487-0181526d49b8,35.4,,AHOB_MINI,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,35.409779,"35,409779",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,63400.665,385631.262,51.45231499,4.06935387,Rilland = Bath - Kruiningen = Yerseke,RB-KRG,Vrije baan
1711,850def12-c493-42b6-ada2-a6c6dd17dc75,,60,Bestaand,0,,,1d39f296-e5e3-4e04-9487-0181526d49b8,35.4,,AHOB_MINI,Rsd-Vs,Roosendaal - Vlissingen ,127,a,127,127_a,Roosendaal - Vlissingen,35.416014,"35,416014",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,63402.19,385644.811,51.452437,4.06937228,Rilland = Bath - Kruiningen = Yerseke,RB-KRG,Vrije baan
1712,9afc8c92-eb3f-4b25-a364-a8a05c7781e4,,,Onbekend,0,,,59fe72a8-3485-4140-93ad-d4d96a67251a,200.4,,Onbekend,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,200.506911,"200,506911",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,40265.398,386599.52,51.45678267,3.73630814,Sloehaven Emplacement,SLOE,PPLG
1713,215a077e-6252-4419-8807-660ec1c72483,,,Onbekend,0,,,59fe72a8-3485-4140-93ad-d4d96a67251a,200.4,,Onbekend,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,200.494797,"200,494797",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,40275.554,386591.65,51.45671402,3.73645678,Sloehaven Emplacement,SLOE,PPLG
1714,aa631b05-d576-4356-91c8-2184b66d7379,,60,Bestaand,,,,59fe72a8-3485-4140-93ad-d4d96a67251a,200.4,,ALI_B,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,200.4835,"200,483500",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,40276.037,386572.551,51.4565425,3.73646995,Sloehaven Emplacement,SLOE,PPLG
1715,6f775859-5c38-4915-9210-37c580c72cb2,,60,Bestaand,0,,,59fe72a8-3485-4140-93ad-d4d96a67251a,200.4,,ALI_B,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,200.486476,"200,486476",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,40282.921,386586.166,51.45666624,3.73656453,Sloehaven Emplacement,SLOE,PPLG
1716,971594bf-abcf-4524-822b-119bcfe9534a,,60,Bestaand,0,,,59fe72a8-3485-4140-93ad-d4d96a67251a,200.4,,ALI_B,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,817,e,817,817_e,Vlissingen Sloehaven,200.506939,"200,506939",ProRail,Zuid,Z,BAAN,Zeeland,310,Goes,18,40265.987,386600.387,51.45679058,3.73631633,Sloehaven Emplacement,SLOE,PPLG
1717,f22df572-3eb2-4705-aaf2-3315af3041c0,,60,Bestaand,0,,,798cf9c2-66dc-411b-93ab-00d2fc58596b,25.8,,AHOB_MINI,Swd-Rd,Sauwerd - Roodeschool ,200,,200,200__,Winsum - Roodeschool,25.81671,"25,816710",ProRail,Noord-Oost,NO,BAAN,Wadden,420,Groningen,37,245568.018,603740.487,53.41224538,6.74923225,Uithuizermeeden - Roodeschool,UHM-RD,Vrije baan
1718,52b99dfa-7a2d-406d-9a6c-bf5b9300a3ce,,60,Bestaand,0,,,a35eba12-17e0-48db-803d-5be2127401d4,47.2,,AHOB,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,47.282211,"47,282211",ProRail,Zuid,Z,BAAN,Brabant,330,Boxtel,23,154359.101,392504.622,51.52153654,5.3779655,Best,BET,PPLG
1719,0a3b06a6-9a0e-4c34-a929-16244dce249d,,60,Bestaand,0,,,eb95a0b9-2e4f-400c-9dec-483336708663,14.6,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,14.613608,"14,613608",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,234383.096,438201.88,51.92661703,6.54132265,Varsseveld - Aalten,VSV-ATN,Vrije baan
1720,501287ae-8046-4ea5-93ac-be42e350af90,,60,Bestaand,0,,,eb95a0b9-2e4f-400c-9dec-483336708663,14.6,,AHOB,Ww-Zv,Winterswijk-Zevenaar ,212,,212,212__,Winterswijk - Zevenaar,14.617404,"14,617404",ProRail,Noord-Oost,NO,BAAN,Gelre,400,Achterhoek,30,234381.384,438209.96,51.92668989,6.54129963,Varsseveld - Aalten,VSV-ATN,Vrije baan
1721,5db96b9d-a6a2-454a-be27-d17854d48ab5,,,Onbekend,0,,,fa65cdfe-20aa-4aff-ab9f-c4f03d31ccb3,73.1,,Onbekend,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,73.192574,"73,192574",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,257023.425,532664.628,52.77167929,6.89903778,Nieuw Amsterdam - Emmen,NA-EMN,Vrije baan
1722,57e63bb7-bbfe-4d2b-8cc8-369874fa7d22,,,Onbekend,0,,,fa65cdfe-20aa-4aff-ab9f-c4f03d31ccb3,73.1,,Onbekend,Hea-Emn,Herfte Aansl. - Emmen ,203,,203,203__,Mariënberg - Emmen,73.187348,"73,187348",ProRail,Noord-Oost,NO,BAAN,Drenthe,440,Overijssel,34,257022.454,532659.413,52.77163262,6.89902178,Nieuw Amsterdam - Emmen,NA-EMN,Vrije baan
