Beschermingsnivea,Boomsoort,Nederlandse naam,Eigendom,Plantjaar,Stamdiameter borsthoogte (klasse),Standplaats,Conditie,Dendrologische waarde,Boomvorm,Plantwijze,Beeldbepalendheid,Cultuurhistorische waarde,Bijzondere vermeldingen,Emotionele waarde,Recreatieve/Educatieve waarde,Boomhoogte,Inspectiedatum,X_RD,Y_RD,longitude,latitude
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de gemeente,Groot,,11-1-2012,107387.478,427367.379,4.696436471,51.83286918
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de gemeente,Groot,,11-1-2012,107408.82,427435.354,4.696736719,51.83348195
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de gemeente,Groot,,11-1-2012,107400.291,427437.372,4.696612709,51.83349936
Belevingsboom,Ulmus x hollandica 'Vegeta',Huntingdoniep,Gemeente,1980,51 - 60 cm,Ruw gras,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de gemeente,Enigszins,,9-2-2012,108675.331,427160.526,4.71514722,51.83111847
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106268.219,427425.964,4.680191086,51.83329906
Belevingsboom,Prunus avium,"Boskers, Limburgse boskriek, Wilde kers, Zoete kers, Kriek",Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,16-2-2012,107796.189,427665.344,4.702324968,51.83558198
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106295.76,427410.117,4.680592861,51.83315904
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106275.634,427421.64,4.680299266,51.83326085
Belevingsboom,Prunus avium,"Boskers, Limburgse boskriek, Wilde kers, Zoete kers, Kriek",Gemeente,,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 1,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,16-2-2012,107775.511,427647.283,4.702027441,51.8354179
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Gazon,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106308.329,427402.732,4.680776242,51.83309376
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106795.141,427266.46,4.687857489,51.83191126
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106746.411,427295.021,4.687146588,51.83216375
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106773.37,427279.059,4.687539904,51.83202261
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106778.919,427275.772,4.687620861,51.83199355
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106789.849,427269.616,4.687780279,51.83193917
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106720.823,427310.475,4.686773228,51.83230043
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106725.856,427307.203,4.686846698,51.83227146
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106736.381,427301.269,4.687000212,51.83221903
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106751.83,427291.634,4.687225673,51.83213377
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,61 - 70 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Laan,Zeer,Nee,,Van belang voor de wijk,Groot,21,19-1-2012,106715.615,427313.33,4.686697278,51.83232564
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105965.351,427432.99,4.675796337,51.83333566
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105954.857,427429.8,4.675644551,51.83330607
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105964.128,427439.638,4.675777651,51.83339531
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105981.802,427451.817,4.676032323,51.83350632
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105994.444,427473.644,4.676212628,51.83370361
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 1,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,9-1-2012,106030.517,427552.546,4.676724767,51.83441593
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 1,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,9-1-2012,106033.161,427546.693,4.676763954,51.83436356
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,20-1-2012,106345.571,426883.79,4.681389575,51.82843286
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,20-1-2012,106324.689,426896.251,4.681084915,51.82854304
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106288.835,427413.947,4.68049186,51.83319286
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,10-1-2012,106261.842,427429.461,4.680098081,51.83332993
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,,81 - 100 cm,Elementenverharding,1 - Goed,Klasse 2,Opgekroonde boom,Solitair,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106486.363,427302.986,4.683373003,51.83221278
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,27-3-2013,106441.836,427431.814,4.682708955,51.83336678
Belevingsboom,Carpinus betulus 'Fastigiata',"Gewone haagbeuk, Europese haagbeuk cv.",Gemeente,1975,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,27-3-2013,106344.557,427462.802,4.681293347,51.83363682
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106465.806,427431.453,4.683056743,51.83336562
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106475.081,427446.317,4.68318921,51.83350002
Belevingsboom,Populus alba,"Witte abeel, Witte populier",Gemeente,,81 - 100 cm,Gazon,2 - Redelijk,Klasse 0,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106418.244,427374.458,4.682374765,51.83284922
Belevingsboom,Populus alba 'Raket',"Witte abeel, Witte populier cv.",Gemeente,,81 - 100 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106408.559,427380.301,4.682233443,51.83290089
Belevingsboom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,,81 - 100 cm,Gazon,1 - Goed,Klasse 0,Opgekroonde boom,Solitair,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106509.34,427288.56,4.683708351,51.83208512
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,41 - 50 cm,Elementenverharding,3 - Matig,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,13,11-1-2012,106967.665,427037.669,4.690392049,51.82986981
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105974.205,427456.196,4.675921491,51.83354501
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105988.806,427473.49,4.676130858,51.83370173
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105943.306,427411.007,4.675479647,51.83313615
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,41 - 50 cm,Elementenverharding,4 - Slecht,Klasse 1,Opgekroonde boom,Groep,Niet,Nee,,Van belang voor de directe omgeving,Niet,13,11-1-2012,107053.495,426982.698,4.691644732,51.82938313
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105987.175,427478.203,4.676106528,51.83374395
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105979.391,427456.404,4.675996696,51.83354734
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,105971.654,427435.19,4.675887463,51.83335599
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,24,9-1-2012,106004.436,427490.131,4.676355247,51.83385267
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,20-1-2012,106314.396,426902.52,4.680934725,51.82859848
Belevingsboom,Alnus cordata,"Hartbladige els, Italiaanse els",Gemeente,,61 - 70 cm,Gazon,3 - Matig,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,20-1-2012,106335.57,426889.928,4.681243641,51.82848716
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Elementenverharding,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,20-1-2012,106495.198,427362.457,4.683492824,51.83274806
Belevingsboom,Populus alba,"Witte abeel, Witte populier",Gemeente,,81 - 100 cm,Gazon,2 - Redelijk,Klasse 0,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106424.04,427370.916,4.682459346,51.83281789
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,27-3-2013,106466.429,427451.358,4.683062985,51.83354458
Belevingsboom,Quercus palustris,Moeraseik,Gemeente,2007,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106619.12,427353.22,4.685291853,51.8326758
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106470.474,427439.151,4.683123382,51.83343522
Belevingsboom,Quercus palustris,Moeraseik,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106556.509,427311.983,4.684389338,51.83229974
Belevingsboom,Quercus palustris,Moeraseik,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106566.939,427305.922,4.684541494,51.83224617
Belevingsboom,Quercus palustris,Moeraseik,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106577.601,427299.545,4.684697059,51.83218978
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,27-3-2013,106450.899,427446.731,4.682838338,51.83350164
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,27-3-2013,106456.919,427456.508,4.682924298,51.83359004
Belevingsboom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,,71 - 80 cm,Elementenverharding,3 - Matig,Klasse 0,Opgekroonde boom,Solitair,Normaal,Nee,,Van belang voor de wijk,Niet,,20-1-2012,106528.453,427310.67,4.683982518,51.8322855
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106461.671,427423.638,4.682997854,51.83329502
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,27-3-2013,106550.312,427401.502,4.684286888,51.83310378
Belevingsboom,Betula nigra,"Rode berk, Zwarte berk",Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106334.153,427372.294,4.68115516,51.83282244
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Enigszins,,27-3-2013,106505.353,427420.43,4.683632006,51.83326999
Belevingsboom,Aesculus hippocastanum 'Baumannii',Dubbelbloemige paardenkastanje,Gemeente,,51 - 60 cm,Gazon,2 - Redelijk,Klasse 3,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,27-3-2013,106609.828,427347.278,4.685157886,51.83262159
Belevingsboom,Quercus palustris,Moeraseik,Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,20-1-2012,106584.97,427300.682,4.684803801,51.83220064
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 1,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Groot,,26-1-2012,107664.491,426697.359,4.700546887,51.82687073
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,71 - 80 cm,Heesterbeplanting,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Enigszins,,8-3-2012,106865.965,428563.663,4.688704175,51.84357638
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Elementenverharding,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,13,11-1-2012,107013.925,427008.312,4.691067176,51.82960994
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Elementenverharding,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,13,11-1-2012,107007.71,427012.004,4.690976509,51.82964259
Belevingsboom,Acer saccharinum 'Pyramidale',"Witte esdoorn, Zilveresdoorn cv.",Gemeente,,51 - 60 cm,Gazon,1 - Goed,Klasse 3,Opgekroonde boom,Groep,Zeer,Nee,,Van belang voor de gemeente,Niet,22,11-1-2012,107021.743,427064.918,4.691172726,51.83011937
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Elementenverharding,3 - Matig,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,13,11-1-2012,106915.685,427071.642,4.689633296,51.83017068
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,41 - 50 cm,Elementenverharding,3 - Matig,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de directe omgeving,Niet,13,11-1-2012,106961.397,427041.604,4.690300578,51.82990464
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,71 - 80 cm,Gazon,2 - Redelijk,Klasse 1,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de wijk,Niet,,11-1-2012,107062.437,427031.143,4.691767725,51.82981931
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,1960,71 - 80 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de gemeente,Niet,19.5,25-1-2012,107559.194,426617.386,4.699030515,51.826143
Belevingsboom,Populus x canadensis,"Canadapopulier, Zwarte hybridepopulier",Gemeente,1960,61 - 70 cm,Heesterbeplanting,1 - Goed,Klasse 0,Opgekroonde boom,Groep,Enigszins,Nee,,Van belang voor de gemeente,Groot,,26-1-2012,107500.278,426683.085,4.698166916,51.82672848
Belevingsboom,Metasequoia glyptostroboides,"Chinese moerascypres, Watercypres",Gemeente,,>101 cm,Gazon,1 - Goed,Klasse 2,Gekandelaberde boom,Solitair,Normaal,Nee,,Van belang voor de directe omgeving,Niet,18,12-1-2012,105903.502,427141.276,4.674940528,51.83070836
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1965,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,24-1-2012,106301.238,427642.461,4.680639585,51.83524778
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1965,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,24-1-2012,106293.466,427641.081,4.680527025,51.83523469
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1965,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,24-1-2012,106279.35,427649.371,4.680321064,51.83530797
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1965,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,24-1-2012,106300.265,427637.155,4.680626217,51.8352
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1965,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,24-1-2012,106272.877,427653.265,4.680226606,51.8353424
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,106536.656,427087.886,4.68413276,51.83028387
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,106529.574,427075.572,4.684031754,51.83017258
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,106552.467,427078.712,4.684363404,51.83020279
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,106561.55,427057.487,4.684498138,51.83001281
Belevingsboom,Acer saccharinum,"Witte esdoorn, Zilveresdoorn",Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Niet,,16-1-2012,106545.623,427066.258,4.684265869,51.83009026
Belevingsboom,Fraxinus excelsior,Gewone es,Gemeente,,51 - 60 cm,Heesterbeplanting,3 - Matig,Klasse 1,Opgekroonde boom,Groep,Niet,Nee,,Van belang voor de directe omgeving,Niet,13,12-1-2012,106954.048,426866.969,4.690218249,51.82833442
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108263.02,426972.798,4.709191403,51.8293968
Belevingsboom,Populus x canescens,"Grauwe abeel, Grijze abeel",Gemeente,1965,61 - 70 cm,Gazon,1 - Goed,Klasse 2,Opgekroonde boom,Laan,Normaal,Nee,,Van belang voor de wijk,Niet,,18-1-2012,108277.046,426974.885,4.709394582,51.82941673
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Gekandelaberde boom,Groep,Normaal,Nee,,Van belang voor de directe omgeving,Niet,16.5,24-1-2012,106176.726,427885.921,4.678798787,51.83742506
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,61 - 70 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Gekandelaberde boom,Groep,Normaal,Nee,,Van belang voor de directe omgeving,Niet,16.5,24-1-2012,106164.935,427883.6,4.678628045,51.83740316
Belevingsboom,Platanus x hispanica,Gewone plataan,Gemeente,,51 - 60 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Gekandelaberde boom,Groep,Normaal,Nee,,Van belang voor de directe omgeving,Niet,16.5,24-1-2012,106170.632,427875.476,4.678711849,51.83733065
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1965,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,24-1-2012,106296.419,427633.82,4.68057089,51.83516969
Belevingsboom,Pterocarya fraxinifolia,"Gewone vleugelnoot, Kaukasische vleugelnoot",Gemeente,1965,71 - 80 cm,Heesterbeplanting,2 - Redelijk,Klasse 2,Opgekroonde boom,Groep,Normaal,Nee,,Van belang voor de wijk,Enigszins,,24-1-2012,106286.722,427645.386,4.680428578,51.8352728
